scenario_id,model_implementation_id,position,position_role,site,Id,local_date,metric_id,metric_definition,alternative_preprocessing_value,viable_ratio_minutes,expected_minutes,viable_ratio_fraction,raw_source_rows,observed_local_minutes,duplicated_local_minutes,duplicate_source_rows,excluded_nonfinite_source_minutes,excluded_zero_either_minutes,excluded_zero_medi_minutes,excluded_zero_light_minutes,excluded_both_zero_minutes,excluded_nonfinite_ratio_minutes,minimum_viable_fraction,passes_viable_ratio_support,support_threshold_enforced,ratio_scaled_or_weighted,estimable,failure_reason,duplicate_minute_rule,expected_day_rule
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S006,2024-10-18,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.711958502712414,879,1440,0.6104166666666667,1440,1440,0,0,71,490,490,482,482,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S006,2024-10-19,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8692174877806028,845,1440,0.5868055555555556,1440,1440,0,0,60,535,535,535,535,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S007,2024-10-22,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6351582815719601,725,1440,0.5034722222222222,1440,1440,0,0,55,660,660,647,647,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S007,2024-10-23,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.5962421537441952,813,1440,0.5645833333333333,1440,1440,0,0,15,612,612,542,542,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S007,2024-10-24,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6339258964150631,782,1440,0.5430555555555555,1440,1440,0,0,120,538,538,536,536,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S007,2024-10-25,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6226726596224488,759,1440,0.5270833333333333,1440,1440,0,0,34,647,647,644,644,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S007,2024-10-26,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6641989970237203,775,1440,0.5381944444444444,1440,1440,0,0,0,665,665,665,665,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S007,2024-10-27,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,665,1440,0.4618055555555556,1500,1440,60,60,147,628,628,628,628,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S008,2024-10-22,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6593828817908575,965,1440,0.6701388888888888,1440,1440,0,0,0,475,475,440,440,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S008,2024-10-23,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.5986133783329579,813,1440,0.5645833333333333,1440,1440,0,0,0,627,627,627,627,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S008,2024-10-24,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6551326631730284,949,1440,0.6590277777777778,1440,1440,0,0,0,491,491,471,471,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S008,2024-10-25,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,334,1440,0.23194444444444445,1440,1440,0,0,0,1106,1106,1047,1047,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S008,2024-10-26,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,637,1440,0.4423611111111111,1440,1440,0,0,0,803,803,797,797,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S008,2024-10-27,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.42340423272120054,969,1440,0.6729166666666667,1500,1440,60,60,0,471,471,403,403,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S009,2024-11-04,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,530,1440,0.3680555555555556,1440,1440,0,0,0,910,910,909,909,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S009,2024-11-05,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6016511008775483,922,1440,0.6402777777777777,1440,1440,0,0,0,518,518,509,509,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S009,2024-11-06,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6375471385990419,938,1440,0.6513888888888889,1440,1440,0,0,0,502,502,502,502,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S009,2024-11-07,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6527164423006259,949,1440,0.6590277777777778,1440,1440,0,0,0,491,491,491,491,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S009,2024-11-08,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6467016820806606,915,1440,0.6354166666666666,1440,1440,0,0,0,525,524,513,512,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S009,2024-11-09,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6312804692749884,843,1440,0.5854166666666667,1440,1440,0,0,0,597,597,582,582,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S009,2024-11-10,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6403787801063713,839,1440,0.5826388888888889,1440,1440,0,0,0,601,601,558,558,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S010,2024-11-04,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,458,1440,0.31805555555555554,1440,1440,0,0,0,982,982,982,982,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S010,2024-11-05,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6993344700662518,900,1440,0.625,1440,1440,0,0,27,513,513,512,512,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S010,2024-11-06,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.9024649653129179,911,1440,0.6326388888888889,1440,1440,0,0,0,529,529,526,526,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S010,2024-11-07,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7174581005920447,933,1440,0.6479166666666667,1440,1440,0,0,0,507,507,504,504,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S011,2024-11-12,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7828652761367877,937,1440,0.6506944444444445,1440,1440,0,0,0,503,503,488,488,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S011,2024-11-13,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7199555834438488,935,1440,0.6493055555555556,1440,1440,0,0,0,505,505,498,498,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S011,2024-11-14,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6407722181955751,933,1440,0.6479166666666667,1440,1440,0,0,0,507,507,492,492,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S011,2024-11-16,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6451188999407221,912,1440,0.6333333333333333,1440,1440,0,0,154,374,374,352,352,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S011,2024-11-17,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6462236314179155,941,1440,0.6534722222222222,1440,1440,0,0,0,499,499,445,445,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S012,2024-12-03,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6857260630478589,858,1440,0.5958333333333333,1440,1440,0,0,0,582,582,569,569,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S012,2024-12-04,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.622411335006755,808,1440,0.5611111111111111,1440,1440,0,0,0,632,632,603,603,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S012,2024-12-05,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7302593210258856,948,1440,0.6583333333333333,1440,1440,0,0,0,492,492,470,470,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S012,2024-12-06,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6966230494932065,812,1440,0.5638888888888889,1440,1440,0,0,0,628,628,610,610,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S012,2024-12-07,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,683,1440,0.47430555555555554,1440,1440,0,0,0,757,754,681,678,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S012,2024-12-08,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,496,1440,0.34444444444444444,1440,1440,0,0,0,944,944,879,879,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S013,2024-11-19,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7390902001126715,964,1440,0.6694444444444444,1440,1440,0,0,0,476,476,472,472,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S013,2024-11-20,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7149279227901129,976,1440,0.6777777777777778,1440,1440,0,0,0,464,462,460,458,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S013,2024-11-21,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7352318925103647,832,1440,0.5777777777777777,1440,1440,0,0,0,608,608,602,602,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S013,2024-11-22,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8024548044636652,950,1440,0.6597222222222222,1440,1440,0,0,0,490,490,479,479,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S013,2024-11-23,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7832181247006612,878,1440,0.6097222222222223,1440,1440,0,0,0,562,562,554,554,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S013,2024-11-24,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,710,1440,0.4930555555555556,1440,1440,0,0,0,730,727,714,711,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S014,2024-11-20,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,567,1440,0.39375,1440,1440,0,0,0,873,871,827,825,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S014,2024-11-21,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7262171344570347,820,1440,0.5694444444444444,1440,1440,0,0,60,560,560,538,538,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S014,2024-11-22,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.763898063153451,908,1440,0.6305555555555555,1440,1440,0,0,0,532,531,513,512,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S014,2024-11-23,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8176736972210994,732,1440,0.5083333333333333,1440,1440,0,0,128,580,580,573,573,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S014,2024-11-24,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7566866995688657,731,1440,0.5076388888888889,1440,1440,0,0,236,473,473,470,470,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S015,2024-11-26,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.9258569610618087,974,1440,0.6763888888888889,1440,1440,0,0,0,466,466,465,465,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S015,2024-11-27,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7214060744218728,972,1440,0.675,1440,1440,0,0,0,468,468,460,460,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S015,2024-11-28,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7509802308578191,952,1440,0.6611111111111111,1440,1440,0,0,0,488,488,479,479,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S015,2024-11-29,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7180502768494178,1013,1440,0.7034722222222223,1440,1440,0,0,0,427,426,414,413,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S015,2024-11-30,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7310009445963036,721,1440,0.5006944444444444,1440,1440,0,0,158,561,561,552,552,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S015,2024-12-01,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7666852831109634,813,1440,0.5645833333333333,1440,1440,0,0,0,627,627,626,626,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S016,2024-11-26,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7571332926022503,721,1440,0.5006944444444444,1440,1440,0,0,48,671,671,664,664,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S016,2024-11-27,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,682,1440,0.4736111111111111,1440,1440,0,0,75,683,680,679,676,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S016,2024-11-29,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,482,1440,0.3347222222222222,1440,1440,0,0,207,751,751,748,748,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S016,2024-11-30,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,550,1440,0.3819444444444444,1440,1440,0,0,0,890,890,822,822,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S016,2024-12-01,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,578,1440,0.4013888888888889,1440,1440,0,0,120,742,742,726,726,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S017,2024-12-03,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,630,1440,0.4375,1440,1440,0,0,0,810,810,790,790,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S017,2024-12-04,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,678,1440,0.4708333333333333,1440,1440,0,0,0,762,762,729,729,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S017,2024-12-05,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,700,1440,0.4861111111111111,1440,1440,0,0,0,740,740,672,672,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S017,2024-12-06,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,64,1440,0.044444444444444446,1440,1440,0,0,0,1376,1376,1374,1374,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S017,2024-12-07,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,269,1440,0.18680555555555556,1440,1440,0,0,207,964,963,956,955,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S017,2024-12-08,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,349,1440,0.2423611111111111,1440,1440,0,0,144,947,947,925,925,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S018,2024-12-10,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7429462087766634,1039,1440,0.7215277777777778,1440,1440,0,0,0,401,401,351,351,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S018,2024-12-11,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,493,1440,0.3423611111111111,1440,1440,0,0,0,947,947,947,947,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S018,2024-12-12,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,561,1440,0.38958333333333334,1440,1440,0,0,0,879,879,870,870,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S018,2024-12-13,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,1.0284569946847268,870,1440,0.6041666666666666,1440,1440,0,0,0,570,566,503,499,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S018,2024-12-14,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,499,1440,0.34652777777777777,1440,1440,0,0,180,761,761,630,630,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S018,2024-12-15,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,586,1440,0.40694444444444444,1440,1440,0,0,0,854,854,823,823,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S019,2024-12-10,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,648,1440,0.45,1440,1440,0,0,0,792,789,783,780,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,chest,complementary_chest,FUSPCEU,FUSPCEU_S019,2024-12-11,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6476063660228287,767,1440,0.5326388888888889,1440,1440,0,0,0,673,673,659,659,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
