"path","type","sha256","bytes"
"artifacts/11_source_data/H08/H08_preparation_vlsq_site_support.csv","file","436f1dfd14e9f9995c86da8cb3347828a90e51514c59004392490626c3853ccd",730
"artifacts/11_source_data/H09","directory",,
"artifacts/11_source_data/H09/H09_paired_placement_effects_data.csv","file","ecc9fe09a1e823ec6b45b2b28239e56bf773a6d8a8c0bb458413e1e2e9b170b0",8394
"artifacts/11_source_data/H09/H09_primary_effects_data.csv","file","3972ae75c9aef8551cc85f50d7a438b35b7a55dca58d81f3630133132a25aaf6",6778
"artifacts/11_source_data/H10","directory",,
"artifacts/11_source_data/H10/H10_age_site_significant_associations_data.csv","file","5f06ab98bada441d02123e56d073e52bfacae75c0277ab73803efd401c33c8fd",41751
"artifacts/11_source_data/H10/H10_all_primary_core_diagnostic_data.csv","file","6fa20cc614151de1512af8c2c5c9be1d1f2d77340c42f3ac0eb7a13271d424ae",46627993
"artifacts/11_source_data/H10/H10_all_primary_core_diagnostic_index.csv","file","7a626cc22fc696b7ba71bbe3f2dfb61c9b8fd25d48039ea670b3c2f2910e8a9a",27449
"artifacts/11_source_data/H10/H10_diagnostic_assessment_data.csv","file","cc70abb5295dd14feb6ca1e250a9da9d4bb63a93700f4b5649b25a236f252bb0",73817
"artifacts/11_source_data/H10/H10_gap_common_sample_effects_data.csv","file","10a6011605ba60afd60e7f29a4129cd513ff5674f708a9b252d4644bcc7b3cb1",25591
"artifacts/11_source_data/H10/H10_paired_placement_effects_data.csv","file","a645a153889ebb87c6547220876c7f0de4cc8869dd29ab20ff851e3ccde44a3e",13650
"artifacts/11_source_data/H10/H10_preparation_age_distribution_data.csv","file","9e76c96a36e2367408fb193755ed46b4dcc57821529fd1356fd2554a5b127692",20034
"artifacts/11_source_data/H10/H10_preparation_sample_support_data.csv","file","db789495ff62fe57f9bf052edd9d27b84f56350bc0bffebdd6596da0009b8e52",11360
"artifacts/11_source_data/H10/H10_primary_age_associations_data.csv","file","217bd3f0ea97aeefe091b94e2db2ccb2e14b5e42d317686ea53353ac6c2c20e1",48430
"artifacts/11_source_data/H10/H10_primary_biological_sex_associations_data.csv","file","3e6130aa1fc5758128df10f2bf3f8e986e9213643d4e751178b3d88a77d735e3",45500
"artifacts/11_source_data/H10/H10_retained_age_core_diagnostic_data.csv","file","c5c7ede82ab08c25beea5b00c4616361648bffbba626fd4148d3af9a3e4b34ff",6552432
"artifacts/11_source_data/H10/H10_retained_biological_sex_core_diagnostic_data.csv","file","ce49b4f797a80f4d71e425b7f311efac2541c4c1694f7f7973efc22c220980e7",1697922
"artifacts/11_source_data/H11","directory",,
"artifacts/11_source_data/H11/preparation","directory",,
"artifacts/11_source_data/H11/preparation/H11_preparation_activity_attrition.csv","file","451cc5ea0429def9c2f9aaa9a96f2a6bfe083ef39b734177cb6332dfaf37bf16",1535
"artifacts/11_source_data/H11/preparation/H11_preparation_AR_boundary_support.csv","file","604c71d882e8ce9fa657e9a08ee415326e829c5fe2a995c1d3ff96b56e88c798",4629
"artifacts/11_source_data/H11/preparation/H11_preparation_environment.csv","file","064cdfef11b40cc77dab57833148c5095de97dccb0885d564a1a95b79495c385",382
"artifacts/11_source_data/H11/preparation/H11_preparation_frame_integrity.csv","file","1660068e25c193b047af32fa85cc9972a2b5a5900866c4cac376cfba8d65bfd8",2955
"artifacts/11_source_data/H11/preparation/H11_preparation_input_identities.csv","file","f5cf6b112187975ed56a4f2d4c0c03429c821ce059d957748f9ca758a3b5ad20",2295
"artifacts/11_source_data/H11/preparation/H11_preparation_melEDI_distribution.csv","file","e95a835c6e8bddc16ce2e8baa4e68289c77599c5cd6a1a7cceece83f83c613f9",1129
"artifacts/11_source_data/H11/preparation/H11_preparation_sample_support.csv","file","25896ddd7497ab433aef6370622c54588df53817ea58ce235d622f892bbe484f",1238
"artifacts/11_source_data/H11/preparation/H11_preparation_site_sex_support.csv","file","c84fc81d01624796b7832c64db176f7ac4dc48316c3926018b83faa7c53d52b4",3392
"artifacts/11_source_data/H11/stage3","directory",,
"artifacts/11_source_data/H11/stage3/H11_reader_activity_female_minus_male_contrasts.csv","file","9c8f5b314916af91a359b7438f9307d6e5852467e34d7c5d7c4e44dabc6534d4",77978
"artifacts/11_source_data/H11/stage3/H11_reader_female_minus_male_contrasts.csv","file","f1950da8a8ffc9d4e344604e384dc2c1facd99610039226d82df1210780cf5fb",74179
"artifacts/11_source_data/H11/stage3/H11_reader_sex_specific_curves.csv","file","76d733c5d04dd6e359aa85b578e54c5d4f292296fa2f5a17e03282856fbc72f3",131283
"artifacts/11_source_data/prepared_day_showcase.csv","file","15e12011effbdf8fdbf7835be235b7b50406838278d411df023e924e81bea1e4",3297558
"artifacts/12_manifests","directory",,
"artifacts/12_manifests/H01_stage3_reporting_artifacts.csv","file","9bf3cf607f2a333ac1dd07036e5f24894c8a581b2ef7fd62b06c350de60216bf",29706
"artifacts/12_manifests/H05","directory",,
"artifacts/12_manifests/H05/H05_metric010_gap_reseal_reconciliation.csv","file","0211e9524837c860007f02824084bc6564972a952e09507cbfa5f0dcb01976ca",5212
"artifacts/12_manifests/H05/H05_metric010_reconciliation.csv","file","3cccc74a2dbd62a3bc70bca21b833c319bfc6467862785ff11b55b608ce9f223",12157
"artifacts/12_manifests/H05/H05_metric011_artifact_update_manifest.csv","file","37974044361e8301c2750361c7080b8b12630c4ceb6a0208518b100e99aa690f",6454
"artifacts/12_manifests/H08","directory",,
"artifacts/12_manifests/H08/H08_figure_manifest.csv","file","d8596271378cefd4ea1b5137e009c4036c40bd21d8871fce5e881ff676239fa5",2364
"artifacts/12_manifests/H08/H08_metric011_reconciliation.csv","file","687f33b47168da939dc70333615473efe50e379a653142a6d83947b871b59caa",15112
"artifacts/12_manifests/H09","directory",,
"artifacts/12_manifests/H09/H09_figure_manifest.csv","file","0ad64452efd82932b5db6782090f9b3660b31d63d115cd7d806c10597fbdf76b",4284
"artifacts/12_manifests/H10","directory",,
"artifacts/12_manifests/H10/H10_stage3_artifacts.csv","file","3136f5a0b6cd1c0c1d2e740abdfe496ad3d4e5bee38e81c639df845640c91fe5",117411
"artifacts/12_manifests/metric_artifacts.csv","file","6ec3185620d921e1f81b8464e850249613deb823988187d58794b3471303f4e8",34940
"artifacts/12_manifests/pinned_downloads.csv","file","126b6db8ba69dabdacf9e252132d3db6676965a269301405c66268a49cb1e994",19254
"artifacts/12_manifests/reference_profile_artifacts.csv","file","5e08099602682a4b951b0304764f341932ef2f03ccd4c62f32793ea82084e062",9132
"assets","directory",,
"assets/Brown_table.png","file","63c82a90addcad43329442dc76d60cb7797a7a57d3939a318baa2bc46e69a4d9",218098
"assets/Fig1.png","file","3933c77a9d9c64f3155f5c460619e586ba7f9a5c3ad20b97d99e7e58409344a1",2570847
"assets/Fig10.png","file","ece9688ead3999bd50d9b84d1a87dbe2dcf29638d75cd59d6a150ca7ce6aac83",901965
"assets/Fig12.png","file","5aa5dc777c4317f65be6c5f84abf4a7e49ef550980fb778499506ff0e5a1a041",348066
"assets/Fig13.png","file","6d86775b3d461d857a602181ccb76d33d5fd1eec712765fc1aeacd455922a3f1",325560
"assets/Fig14.png","file","c2b0ec63cf0466a074c40b3597b7ac7e85ddfeaa5890484420eba2f39ac5ca16",2506924
"assets/Fig4.png","file","61afec22f1d2650220b59baf8b5fa72f3f140f380891ac7f26de80a45c26e882",2890478
"assets/Fig5.png","file","37c14afe7ca8226e4ca29b3645b63d56826a7eb8fc708e873f5485e5de08aae4",634105
"assets/Fig6.png","file","b335b82cda024b636ea067c45643b24d2acdcc381f1b2c1c80db9e4b69ed82d9",292223
"assets/Fig7.png","file","e34a1046e61b7fbc4c620896f84976b11e324f190a85177cb6c0ed89e44891c2",996165
"assets/Fig8.png","file","7d8d012ec723855366cf5e784705464d4a7152be265465d1d39a9915bb222b8b",470493
"assets/Fig9.png","file","6f8305009d10b1390e9cdb4bc9ba174c72d556ae72258e8d6ee5e74522880bab",883578
"assets/H1_R2_tbl.png","file","650f2bb26b2bedcd52acada6236fe799ee4e5fc74c2f38d8e68281785427a03f",297328
"assets/H1.png","file","e0acef753008ea9b2b10fe9caf625b8c190a95285e425fdf15e87b3b8555577b",749233
"assets/H10.png","file","c0e1c0972b614624b636f9be5b93eb21e805550ffcd2552fe490fbfb543b06ee",49043
"assets/H3.png","file","fa71fcce113ea57ce2a5cf0e56bf5528b72b706b779b4299fb964e56d1c05d57",288619
"assets/H4.png","file","a596ddbbaf4601049ed41a1524508a0b649b8508796c42968564ffcb1905c2dd",284774
"assets/H6.png","file","e99caa851086db427558b4ce46a00c4a6520a0b679c834e23300f520178437ba",294422
"assets/H8.png","file","3cd4eb4c87a5b045a340e3ead026d62583d15faf39cd9ce805c43c4703133b3e",128081
"assets/H9.png","file","887a0e01825c2ea53691c09526179ac038ac191f29f6f5e5029fa493a812cfc5",100462
"assets/photoperiod_potential_ridges.png","file","056e217c682ac8ad43b9974f1601eb4c05e6c4373f74fb5e9fd33002149832f0",396472
"assets/tbl1_red.png","file","ae8748a6f6e74ff14d363ff671b6ea2787329cb2c5dbec226a6ac958b07ba055",845865
"assets/tbl2.png","file","7a605a2bc1e812bfaa206c807414036bc47b53df9556b9ba2ca14e4bd6e1c8cd",2654809
"assets/Timeseries_to_metrics.png","file","9c5f6f076ab08b4f13b8ece4de4bba2e10f881a65120c4de1750800a64d7c91e",619110
"audit","directory",,
"audit/decisions","directory",,
"audit/decisions/bootstrap_execution_policy.md","file","8bc2f8d31d23dec94b8735b6b913f6886f89fb07adc9d9d33f345e9c2b81871a",2780
"audit/decisions/l10_numerical_zero_normalization.md","file","23b9f70d1d16f7fd3ebbdbc57aaf78c0a701fe1f9d22bd667d926cd320d40797",5435
"audit/decisions/manuscript_prepared_data_sensitivity.md","file","70f0cbe9d12ed07d6eb429f0afb0e33f1975f676cbc912df6a2bb69267940fe8",4695
"audit/decisions/mder_mean_of_viable_ratios.md","file","44f93b12c8536574153eb0e0bcca85f4233eda71899353fa0ea350102cd8b83f",7675
"audit/decisions/preparation03_version_specific_verification.md","file","9dfd0ff8d0870561efec416dd27f0fa21944f5d4bd425629de253e85c0eb3583",2198
"audit/decisions/preparation04_version_specific_verification.md","file","a7b2710fc7994bea826820f59eedb9c685f58ca4aad51db0827b2d59bb94ef6d",4863
"audit/decisions/site_display_conventions.md","file","771f4429e7e3317126de69b680593bb4572a784700d4b84ff566ea8ab2b0eed8",2618
"audit/findings","directory",,
"audit/findings/mder_support_cutoff_gate.md","file","1a5060a5f3a071f56984d828ebcd778d31985731dfec78d8cabe7e5ad827c483",5546
"audit/findings/preparation05_input_provenance_gaps.md","file","dd8bdc61a93b165306fba3b51168d2226ba956a5e4688a5a40154d056119ca8c",6192
"audit/H01","directory",,
"audit/H01/02_implementation_and_v0_comparison.html","file","4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e",453033
"audit/hypotheses","directory",,
"audit/hypotheses/H01","directory",,
"audit/hypotheses/H01/H01_analysis_preparation_files","directory",,
"audit/hypotheses/H01/H01_analysis_preparation_files/figure-html","directory",,
"audit/hypotheses/H01/H01_analysis_preparation_files/figure-html/fig-h01-prep-model-frame-retention-1.png","file","8b24308f75aa127196d50066339bdf802debec1af0265bf7a3eb03e3c191c703",201849
"audit/hypotheses/H01/H01_analysis_preparation_files/figure-html/fig-h01-prep-sample-support-1.png","file","3081803661f3e21c18c4b302cfa56e5f7ab4a7d6e5f3babd5458e7617ccda597",197195
"audit/hypotheses/H01/H01_analysis_preparation_files/source-data","directory",,
"audit/hypotheses/H01/H01_analysis_preparation_files/source-data/H01_preparation_fitted_sample_support.csv","file","760e634fd6139b8c6561d185c95fb5c06ef5b41637c7b20f8c61b0e627ff37c7",4818
"audit/hypotheses/H01/H01_analysis_preparation_files/source-data/H01_preparation_model_frame_retention.csv","file","28cc582f2778c849025f2ea77fee2036ce693378630d6f7e172adc0db6bb6d5b",2860
"audit/hypotheses/H01/H01_analysis_preparation.html","file","5ab6587465f01f946fcf133f9f81a69168e08fa866f69830c2378e6c3cf250fe",727310
"audit/hypotheses/H01/H01_analysis_preparation.qmd","file","ed12b6232ef60905b648707240309e6574e627995d0436a19f671fdc033ecc5f",55827
"audit/hypotheses/H02","directory",,
"audit/hypotheses/H02/H02_analysis_preparation_files","directory",,
"audit/hypotheses/H02/H02_analysis_preparation_files/figure-html","directory",,
"audit/hypotheses/H02/H02_analysis_preparation_files/figure-html/fig-h02-prep-ar-change-1.png","file","ea097fc744b0aa6917553b27e6e5b55f9b2dffce9571a5ee937320fa03b888d4",134674
"audit/hypotheses/H02/H02_analysis_preparation_files/figure-html/fig-h02-prep-clock-support-1.png","file","01f571490000e3d41bdcf50ea37a85f4bf29abbfc85b08e8a584a6aece60ef20",151811
"audit/hypotheses/H02/H02_analysis_preparation_files/figure-html/fig-h02-prep-day-support-1.png","file","4f20ac2ace32a2fd75918667e247aac439db200d5174dfa5223876b151a52aec",85740
"audit/hypotheses/H02/H02_analysis_preparation_files/figure-html/fig-h02-prep-response-distribution-1.png","file","e395d031368892a786bfa10882f5ca09f5b072e796c24ab0a5ea9a8bd27849ea",123336
"audit/hypotheses/H02/H02_analysis_preparation.html","file","d02a0963d657ab5044ef30b5c081d627f8cb64d5781c7edc1d95d2d58c055dfa",580722
"audit/hypotheses/H02/H02_analysis_preparation.qmd","file","52a1b3b85c4a375c44c0a2a83f542ea2663c7d233a6de18ed689cb2b7a0be557",51475
"audit/hypotheses/H03","directory",,
"audit/hypotheses/H03-H11_gated_workflow_files","directory",,
"audit/hypotheses/H03-H11_gated_workflow_files/libs","directory",,
"audit/hypotheses/H03-H11_gated_workflow_files/libs/bootstrap","directory",,
"audit/hypotheses/H03-H11_gated_workflow_files/libs/bootstrap/bootstrap-81c0645bc19072abdb8a90de0bee1110.min.css","file","a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352",420753
"audit/hypotheses/H03-H11_gated_workflow_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464
"audit/hypotheses/H03-H11_gated_workflow_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288
"audit/hypotheses/H03-H11_gated_workflow_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668
"audit/hypotheses/H03-H11_gated_workflow_files/libs/clipboard","directory",,
"audit/hypotheses/H03-H11_gated_workflow_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160
"audit/hypotheses/H03-H11_gated_workflow_files/libs/quarto-html","directory",,
"audit/hypotheses/H03-H11_gated_workflow_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888
"audit/hypotheses/H03-H11_gated_workflow_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084
"audit/hypotheses/H03-H11_gated_workflow_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","file","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678
"audit/hypotheses/H03-H11_gated_workflow_files/libs/quarto-html/quarto.js","file","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830
"audit/hypotheses/H03-H11_gated_workflow_files/libs/quarto-html/tabsets","directory",,
"audit/hypotheses/H03-H11_gated_workflow_files/libs/quarto-html/tabsets/tabsets.js","file","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882
"audit/hypotheses/H03-H11_gated_workflow_files/libs/quarto-html/tippy.css","file","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409
"audit/hypotheses/H03-H11_gated_workflow_files/libs/quarto-html/tippy.umd.min.js","file","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033
"audit/hypotheses/H03-H11_gated_workflow.html","file","63710ee8e266136ddce389d974e8ae7138421d25277c2ce650425c1598adafda",59004
"audit/hypotheses/H03-H11_gated_workflow.qmd","file","2703d0cab2225e5e7859ddc8581078ae7368983ec278a2bba51750375a0b42eb",10342
"audit/hypotheses/H03/H03_analysis_preparation_files","directory",,
"audit/hypotheses/H03/H03_analysis_preparation_files/figure-html","directory",,
"audit/hypotheses/H03/H03_analysis_preparation_files/figure-html/fig-h03-prep-category-support-1.png","file","c040a208e946f1de372ef4cefe4fcaca4e69a3bb3d189cd4a81a7a322daae981",110788
"audit/hypotheses/H03/H03_analysis_preparation_files/figure-html/fig-h03-prep-clock-category-support-1.png","file","d1bb6c95339653f1a427a6b62450e4fd19978d396f67bb66a2c886813f944537",275594
"audit/hypotheses/H03/H03_analysis_preparation_files/figure-html/fig-h03-prep-positive-distribution-1.png","file","7b136a523e6b3d50c5bcccd1e6aa62c5ff3b8dd9bb999257e265397df1a2c9f0",90692
"audit/hypotheses/H03/H03_analysis_preparation_files/figure-html/fig-h03-prep-site-category-support-1.png","file","9dc554e866bf6ebca54ae29cbaba4b0deec2a0e2108566ff8c601ebb9a787f4d",229322
"audit/hypotheses/H03/H03_analysis_preparation_files/libs","directory",,
"audit/hypotheses/H03/H03_analysis_preparation_files/libs/bootstrap","directory",,
"audit/hypotheses/H03/H03_analysis_preparation_files/libs/bootstrap/bootstrap-138a6193a3bd40baf1e627da441a4734.min.css","file","a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec",430952
"audit/hypotheses/H03/H03_analysis_preparation_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464
"audit/hypotheses/H03/H03_analysis_preparation_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288
"audit/hypotheses/H03/H03_analysis_preparation_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668
"audit/hypotheses/H03/H03_analysis_preparation_files/libs/clipboard","directory",,
"audit/hypotheses/H03/H03_analysis_preparation_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160
"audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-diagram","directory",,
"audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-diagram/mermaid-init.js","file","a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a",14113
"audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-diagram/mermaid.css","file","7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562",281
"audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-diagram/mermaid.min.js","file","07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b",2748992
"audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-html","directory",,
"audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888
"audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084
"audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","file","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678
"audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-html/quarto.js","file","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830
"audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-html/tabsets","directory",,
"audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-html/tabsets/tabsets.js","file","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882
"audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-html/tippy.css","file","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409
"audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-html/tippy.umd.min.js","file","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033
"audit/hypotheses/H03/H03_analysis_preparation.html","file","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf",900339
"audit/hypotheses/H03/H03_analysis_preparation.qmd","file","dfc17bbb68db4815f3678e43b76f773007799692ea98a3880c3d47b532d77f76",62305
"audit/hypotheses/H04","directory",,
"audit/hypotheses/H04/H04_analysis_preparation_files","directory",,
"audit/hypotheses/H04/H04_analysis_preparation_files/figure-html","directory",,
"audit/hypotheses/H04/H04_analysis_preparation_files/figure-html/fig-h04-prep-category-support-1.png","file","a3f54f67d90596009c360508d646400b66b13b37ace93256f8f7a17e963aed15",104111
"audit/hypotheses/H04/H04_analysis_preparation_files/figure-html/fig-h04-prep-clock-category-support-1.png","file","d1d992030eb74902c84f10c3e1a8fbccc2a75cbe9eb39187c13e5e09e064589f",233676
"audit/hypotheses/H04/H04_analysis_preparation_files/figure-html/fig-h04-prep-positive-distribution-1.png","file","f771ee1518b6653e18ff1075ae736220ba607e4f16de4efd2e935a611636f85a",106720
"audit/hypotheses/H04/H04_analysis_preparation_files/figure-html/fig-h04-prep-site-category-support-1.png","file","d6ba4122cc3dbfd1f1d29bf8691c7118f69a5519f780c8c26996a23b11fecfac",240772
"audit/hypotheses/H04/H04_analysis_preparation.html","file","73e1c1f097b2053fd55bfea4857d3c72490af490bfa5e7ebf96c8f801bb57a8f",1207573
"audit/hypotheses/H04/H04_analysis_preparation.qmd","file","28e44e527f1048cdd2b56cf2d7d7ed4b6a1faea5b8cd2c6765068fb2bf994d3d",89045
"audit/hypotheses/H05","directory",,
"audit/hypotheses/H05/H05_analysis_preparation_files","directory",,
"audit/hypotheses/H05/H05_analysis_preparation_files/figure-html","directory",,
"audit/hypotheses/H05/H05_analysis_preparation_files/figure-html/fig-h05-prep-leba-distribution-1.png","file","5b2328a49847f08e6b2e0d2561bab5e3a05dd8ebc7f11cfba34e1e1e1630d97d",114208
"audit/hypotheses/H05/H05_analysis_preparation_files/figure-html/fig-h05-prep-sample-support-1.png","file","d5411b8382ec7aee94095ef6019a58442813174480ec5d315304770e1e5b94f4",191904
"audit/hypotheses/H05/H05_analysis_preparation_files/figure-html/fig-h05-prep-site-range-1.png","file","bb416e74ea5d31d0182a9c230874627c78710e753a28bc9932a449d00d983ef1",130727
"audit/hypotheses/H05/H05_analysis_preparation.html","file","c44f4f77f4e2295f6b265ed9505c3c560361a7280562dd9ce1afce73149d5866",839152
"audit/hypotheses/H05/H05_analysis_preparation.qmd","file","f8087740def5e4e75e5bf5eff82d9f58acf1865954a16919719a7280f3447bfc",72797
"audit/hypotheses/H06","directory",,
"audit/hypotheses/H06_daily","directory",,
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.html","file","7f3adfd0d80c9e083baa34f6aa056bc12e0a30e233f786fbc55a6ad6ac176259",4613650
"audit/hypotheses/H06/H06_analysis_preparation_files","directory",,
"audit/hypotheses/H06/H06_analysis_preparation_files/figure-html","directory",,
"audit/hypotheses/H06/H06_analysis_preparation_files/figure-html/fig-h06-prep-clock-support-1.png","file","d138e26e6075273c91265ecd058926bfba97ad31c99d12febfc5896d4528922e",215489
"audit/hypotheses/H06/H06_analysis_preparation_files/figure-html/fig-h06-prep-response-distribution-1.png","file","5cf25ad6cef9840e78a217ab083ca816105eacb37568ac788d3cd82c4bc31f46",105897
"audit/hypotheses/H06/H06_analysis_preparation_files/figure-html/fig-h06-prep-site-day-activity-support-1.png","file","e184e5b7b172c83ac7a780141216c0f1dff28a39aa3587ae48254c8dc4b7d0dc",256511
"audit/hypotheses/H06/H06_analysis_preparation_files/libs","directory",,
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/bootstrap","directory",,
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/bootstrap/bootstrap-138a6193a3bd40baf1e627da441a4734.min.css","file","a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec",430952
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/clipboard","directory",,
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-diagram","directory",,
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-diagram/mermaid-init.js","file","a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a",14113
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-diagram/mermaid.css","file","7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562",281
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-diagram/mermaid.min.js","file","07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b",2748992
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-html","directory",,
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","file","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-html/quarto.js","file","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-html/tabsets","directory",,
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-html/tabsets/tabsets.js","file","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-html/tippy.css","file","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-html/tippy.umd.min.js","file","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033
