placement,state_domain,signal,clock_bin,reference_value,observations,participant_days,participants,participant_observations,profile_variant,profile_scope,profile_site,held_out_site,bin_minutes,participant_day_count_basis,minimum_participants,profile_supported,support_reason,supported_reference_value,reference_total,reference_weight,supported_bins,profile_complete,profile_estimable,training_sites,training_site_count,metric_map,map_application,relevance_source,relevance_mass,relevance_total,map_estimable,relevance_weight,relevance_zero_offset,value_correction_allowed,ratio_correction_allowed,paired_channel_required,exceedance_probability,participant_probability_q10,participant_probability_q25,participant_probability_median,participant_probability_q75,participant_probability_q90,valid_minutes,exceedance_minutes,participant_days_with_input,participants_with_input,exceedance_threshold_lx,exceedance_comparison,probability_unit,probability_aggregation,supported_exceedance_probability,probability_total,probability_weight
glasses,pre-sleep,LIGHT,420,239.99,25,1,1,25,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,below_minimum_participants,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,450,243.15166666666667,30,1,1,30,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,below_minimum_participants,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,480,246.23333333333332,30,1,1,30,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,below_minimum_participants,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,510,1200.0091666666667,30,1,1,30,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,below_minimum_participants,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,540,925.5799999999999,30,1,1,30,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,below_minimum_participants,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,570,27.8025,30,1,1,30,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,below_minimum_participants,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,600,29.958333333333336,5,1,1,5,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,below_minimum_participants,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,630,,0,0,0,0,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,no_finite_observations,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,660,,0,0,0,0,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,no_finite_observations,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,690,,0,0,0,0,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,no_finite_observations,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,720,,0,0,0,0,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,no_finite_observations,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,750,,0,0,0,0,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,no_finite_observations,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,780,,0,0,0,0,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,no_finite_observations,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,810,,0,0,0,0,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,no_finite_observations,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,840,,0,0,0,0,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,no_finite_observations,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,870,,0,0,0,0,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,no_finite_observations,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,900,,0,0,0,0,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,no_finite_observations,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,930,,0,0,0,0,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,no_finite_observations,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,960,,0,0,0,0,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,no_finite_observations,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,990,1.0358333333333334,60,2,1,60,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,below_minimum_participants,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,1020,1.9983333333333333,172,7,3,172,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,below_minimum_participants,,249.98083333333332,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,,249.98083333333332,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,1050,0.8274999999999999,261,13,6,261,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,0.8274999999999999,249.98083333333332,0.0033102537861236024,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,0.8274999999999999,249.98083333333332,TRUE,0.0033102537861236024,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,1080,40.4175,782,33,16,782,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,40.4175,249.98083333333332,0.16168239565033318,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,40.4175,249.98083333333332,TRUE,0.16168239565033318,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,1110,35.91708333333334,1508,61,30,1508,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,35.91708333333334,249.98083333333332,0.14367934875007085,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,35.91708333333334,249.98083333333332,TRUE,0.14367934875007085,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,1140,20.795,2596,108,45,2596,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,20.795,249.98083333333332,0.08318637762228438,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,20.795,249.98083333333332,TRUE,0.08318637762228438,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,1170,15.0075,4798,194,70,4798,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,15.0075,249.98083333333332,0.060034602652870056,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,15.0075,249.98083333333332,TRUE,0.060034602652870056,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,1200,15.919166666666666,7149,276,87,7149,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,15.919166666666666,249.98083333333332,0.06368154891875044,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,15.919166666666666,249.98083333333332,TRUE,0.06368154891875044,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,1230,14.915833333333332,9382,358,99,9382,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,14.915833333333332,249.98083333333332,0.05966790787293692,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,14.915833333333332,249.98083333333332,TRUE,0.05966790787293692,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,1260,12.7925,11312,416,111,11312,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,12.7925,249.98083333333332,0.05117392333412229,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,12.7925,249.98083333333332,TRUE,0.05117392333412229,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,1290,11.436666666666667,13105,479,120,13105,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,11.436666666666667,249.98083333333332,0.045750174180020475,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,11.436666666666667,249.98083333333332,TRUE,0.045750174180020475,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,1320,10.364166666666666,13746,503,121,13746,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,10.364166666666666,249.98083333333332,0.04145984525480287,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,10.364166666666666,249.98083333333332,TRUE,0.04145984525480287,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,1350,10.0225,12727,476,119,12727,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,10.0225,249.98083333333332,0.04009307380232485,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,10.0225,249.98083333333332,TRUE,0.04009307380232485,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,1380,8.435833333333335,10814,406,109,10814,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,8.435833333333335,249.98083333333332,0.03374592052057325,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,8.435833333333335,249.98083333333332,TRUE,0.03374592052057325,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,LIGHT,1410,6.458333333333334,8963,341,100,8963,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,6.458333333333334,249.98083333333332,0.025835314040743126,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,paired_channel_coverage,paired_coverage_only,median_reference_profile,6.458333333333334,249.98083333333332,TRUE,0.025835314040743126,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,0,2.326666666666667,6983,273,88,6983,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,2.326666666666667,148.07395833333328,0.015712868710033707,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,1.1543064849765001,25.695327040826143,TRUE,0.04492281741121546,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,30,1.995,4790,182,67,4790,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,1.995,148.07395833333328,0.013472997024291077,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,1.2181325822675608,25.695327040826143,TRUE,0.0474067747934138,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,60,1.6099999999999999,3137,122,53,3137,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,1.6099999999999999,148.07395833333328,0.010872944966971745,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,1.306320499177721,25.695327040826143,TRUE,0.05083883529103045,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,90,0.7208333333333332,1918,78,38,1918,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,0.7208333333333332,148.07395833333328,0.004868062834591386,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,1.6250616251198882,25.695327040826143,TRUE,0.06324346923228108,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,120,0.47562499999999996,1153,46,26,1153,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,0.47562499999999996,148.07395833333328,0.0032120772980844324,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,1.7791769620289508,25.695327040826143,TRUE,0.06924126551112181,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,150,4.461666666666667,870,31,19,870,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,4.461666666666667,148.07395833333328,0.030131339209713625,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,0.8801930625433949,25.695327040826143,TRUE,0.03425498578573824,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,180,2.055416666666667,675,26,18,675,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,2.055416666666667,148.07395833333328,0.013881013851467812,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,1.2057853728723984,25.695327040826143,TRUE,0.04692625125792641,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,210,0,527,20,15,527,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,0,148.07395833333328,0,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,2.539316609569875,25.695327040826143,TRUE,0.09882406266070362,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,240,1.6616666666666666,375,13,10,375,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,1.6616666666666666,148.07395833333328,0.011221869701936676,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,1.2933928726460924,25.695327040826143,TRUE,0.05033572332397556,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,270,3.7870833333333334,283,11,10,283,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,3.7870833333333334,148.07395833333328,0.025575620291098913,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,0.9496927582056836,25.695327040826143,TRUE,0.036959745898418016,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,300,0,165,7,7,165,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,TRUE,supported,0,148.07395833333328,0,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,2.539316609569875,25.695327040826143,TRUE,0.09882406266070362,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,330,1.7962500000000001,60,2,2,60,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,below_minimum_participants,,148.07395833333328,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,,25.695327040826143,TRUE,,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,360,1.7545833333333334,40,2,2,40,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,below_minimum_participants,,148.07395833333328,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,,25.695327040826143,TRUE,,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,390,3.4283333333333332,25,1,1,25,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,below_minimum_participants,,148.07395833333328,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,,25.695327040826143,TRUE,,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,420,148.16833333333335,25,1,1,25,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,below_minimum_participants,,148.07395833333328,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,,25.695327040826143,TRUE,,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,450,151.7975,30,1,1,30,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,below_minimum_participants,,148.07395833333328,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,,25.695327040826143,TRUE,,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,480,153.82999999999998,30,1,1,30,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,below_minimum_participants,,148.07395833333328,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,,25.695327040826143,TRUE,,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,510,1063.9491666666668,30,1,1,30,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,below_minimum_participants,,148.07395833333328,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,,25.695327040826143,TRUE,,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,540,835.5533333333333,30,1,1,30,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,below_minimum_participants,,148.07395833333328,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,,25.695327040826143,TRUE,,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,570,20.233333333333334,30,1,1,30,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,below_minimum_participants,,148.07395833333328,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,,25.695327040826143,TRUE,,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,600,21.595,5,1,1,5,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,below_minimum_participants,,148.07395833333328,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,,25.695327040826143,TRUE,,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,630,,0,0,0,0,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,no_finite_observations,,148.07395833333328,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,,25.695327040826143,TRUE,,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,660,,0,0,0,0,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,no_finite_observations,,148.07395833333328,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,,25.695327040826143,TRUE,,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
glasses,pre-sleep,MEDI,690,,0,0,0,0,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,5,FALSE,no_finite_observations,,148.07395833333328,,24,FALSE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|RISE|TUM|UCR,8,L10,support_only,median_reference_profile,,25.695327040826143,TRUE,,0.1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
