placement,placement_label,interval_levels,aggregation_minutes,aggregation_method,uncertainty_definition,site,clock_minute,median_lx,value_lower_50_lx,value_upper_50_lx,value_lower_67_lx,value_upper_67_lx,value_lower_75_lx,value_upper_75_lx,value_lower_90_lx,value_upper_90_lx,value_lower_95_lx,value_upper_95_lx,n_participants,participant_days_contributing,one_minute_observations_contributing
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",IZTECH,1260,15.320833333333333,4.678333333333334,34.162083333333335,1.7256583333333335,55.14015833333334,0.4229166666666667,70.11458333333333,0,114.57500000000039,0,212.46124999999967,17,97,1452
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",IZTECH,1275,14.159166666666668,3.7825,31.087916666666665,1.1646916666666667,44.905924999999996,0.4477083333333333,62.953541666666666,0,113.0573333333335,0,186.37845833333307,17,96,1412
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",IZTECH,1290,15.541666666666666,4.605,30.196666666666665,1.4588333333333334,47.59966666666667,0.4866666666666667,63.8025,0,110.85,0,155.67833333333334,17,95,1421
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",IZTECH,1305,15.87,4.766666666666667,27.355833333333333,1.3878666666666668,40.86094999999999,0.36916666666666664,49.32208333333333,0,92.56133333333324,0,106.1999166666667,17,98,1443
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",IZTECH,1320,15.648333333333333,3.4258333333333333,29.546666666666667,1.0691666666666666,38.77375000000001,0.345,43.40416666666667,0,77.38833333333332,0,93.99666666666667,17,98,1451
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",IZTECH,1335,15.530000000000001,4.457083333333333,31.308333333333337,1.7202583333333337,41.46333333333333,0.6166666666666667,48.759375,0,81.40858333333327,0,97.27550000000015,17,97,1438
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",IZTECH,1350,14.651666666666667,3.44,28.5925,1.4819833333333334,41.44184166666666,0.4214583333333333,49.581875,0,76.4455,0,85.67104166666662,17,97,1444
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",IZTECH,1365,10.01,1.9091666666666667,26.48,0.31185,33.51253333333333,0,42.2825,0,77.39666666666666,0,88.83924999999999,17,96,1379
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",IZTECH,1380,7.2508333333333335,1.3137500000000002,21.222083333333334,0,28.487091666666664,0,37.97020833333333,0,77.11241666666666,0,88.9265,17,91,1352
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",IZTECH,1395,6.310833333333333,0.0016666666666666666,23.725833333333334,0,33.72604166666665,0,42.33416666666666,0,77.59,0,88.41395833333334,17,93,1336
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",IZTECH,1410,5.244166666666667,0,20.42875,0,35.137175,0,43.07625,0,60.75674999999998,0,75.6311666666667,17,94,1388
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",IZTECH,1425,1.9949999999999999,0,16.51833333333333,0,26.041583333333328,0,32.942083333333336,0,53.570833333333326,0,67.2825,17,95,1411
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,0,0,0,0,0,6.8914,0,8.543333333333333,0,30.368333333333307,0,45.538,6,31,465
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,15,0,0,0.01666666666666667,0,8.807416666666661,0,24.32125,0,49.33333333333333,0,65.96000000000001,6,32,471
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,30,0,0,0,0,1.7375499999999984,0,11.988541666666666,0,47.57991666666654,0,97.25166666666667,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,45,0,0,0,0,0.19782499999999487,0,9.444166666666668,0,47.52191666666666,0,97.33870833333334,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,60,0,0,0,0,0,0,8.122916666666667,0,36.01549999999999,0,84.52041666666682,6,32,479
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,75,0,0,0,0,0,0,0,0,26.169666666666586,0,97.71708333333333,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,90,0,0,0,0,0,0,0,0,39.782499999999686,0,85.20904166666665,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,105,0,0,0,0,0,0,0,0,14.626749999999905,0,17.598916666666668,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,120,0,0,0,0,0,0,0,0,14.085666666666622,0,19.759,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,135,0,0,0,0,0,0,0,0,17.719,0,80.31858333333332,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,150,0,0,0,0,0,0,0,0,32.293749999999875,0,62.11845833333316,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,165,0,0,0,0,0,0,0,0,24.5219166666665,0,37.379958333333306,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,180,0,0,0,0,0,0,0,0,29.65958333333333,0,34.932208333333335,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,195,0,0,0,0,0,0,0,0,16.07974999999997,0,34.38329166666667,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,210,0,0,0,0,0,0,0,0,0,0,31.07774999999998,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,225,0,0,0,0,0,0,0,0,0,0,35.373666666666644,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,240,0,0,0,0,0,0,0,0,0,0,37.23887499999999,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,255,0,0,0,0,0,0,0,0,0.13908333333333117,0,30.34395833333332,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,270,0,0,0,0,0,0,0,0,0,0,29.774208333333323,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,285,0,0,0,0,0,0,0,0,0,0,121.45795833333331,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,300,0,0,0,0,0,0,0,0,0,0,0,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,315,0,0,0,0,0.7459666666666662,0,1.3935416666666667,0,2.6344999999999987,0,3.420958333333331,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,330,0,0,0.5966666666666667,0,3.1581333333333337,0,4.0200000000000005,0,7.56933333333333,0,10.579666666666657,6,32,473
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,345,0,0,1.3983333333333334,0,4.043266666666666,0,7.766666666666667,0,24.94566666666664,0,31.50499999999998,6,31,465
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,360,0.40166666666666667,0,3.7325,0,11.825133333333337,0,16.832500000000003,0,42.92016666666667,0,335.76391666666683,6,32,459
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,375,1.1616666666666666,0,4.524583333333333,0,17.463974999999987,0,36.44354166666667,0,453.2377499999999,0,606.4494999999994,6,30,450
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,390,1.4316666666666666,0.18958333333333333,5.505416666666666,0,20.221041666666657,0,34.03,0,145.2494999999986,0,615.952541666667,6,32,464
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,405,2.325,0.25166666666666665,31.214166666666664,0.009566666666666682,58.07685,0,66.73166666666667,0,117.38616666666664,0,149.70891666666668,6,32,479
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,420,2.9783333333333335,0.4666666666666667,62.39666666666666,0.08678333333333337,116.9323583333332,0.006458333333333332,146.05729166666666,0,228.24358333333308,0,784.605958333333,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,435,4.074166666666667,1.11375,114.1375,0.6002333333333334,205.2207999999998,0.31,294.1816666666667,0.003166666666666676,1336.1935833333323,0,1877.4967499999996,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,450,26.493333333333332,2.615,234.58333333333334,1.330625,512.6197916666666,0.8445833333333334,1677.270625,0.13541666666666669,2946.0358333333334,0.043125000000000004,3288.7025,6,32,476
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,465,43.01166666666667,3.545,235.24499999999998,2.2783333333333333,658.0466666666666,1.2816666666666667,1398.4299999999998,0.11933333333333333,2994.5616666666638,0.05933333333333334,4279.955666666647,6,31,465
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,480,34.181666666666665,3.5637499999999998,160.90958333333333,2.36705,266.78509999999994,1.87,388.1404166666667,0.26850000000000007,894.0954999999992,0.07154166666666667,1824.421041666666,6,32,478
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,495,54.79416666666667,4.851666666666667,135.46458333333334,2.438391666666667,241.31138333333325,1.8795833333333334,364.6820833333333,0.29658333333333337,537.8409999999992,0,1466.1438749999998,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,510,68.60916666666667,3.694166666666667,208.64916666666667,2.036125,292.1229166666664,0.44020833333333337,360.888125,0,1190.633583333327,0,2005.6683750000009,6,32,474
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,525,84,7.65375,211.83416666666665,2.3730333333333338,266.8620833333333,1.3677083333333333,316.125,0,604.2679999999996,0,1051.067,6,31,454
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,540,83.34083333333334,8.980833333333333,189.80125,4.397466666666668,268.2034083333333,3.04,300.12625,0.07850000000000004,524.5529999999997,0,1467.734041666661,6,31,452
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,555,99.54916666666666,12.8675,254.46708333333333,5.857575000000001,387.0241416666667,3.4908333333333337,472.64250000000004,1.5511666666666666,1684.487416666659,0,2599.5919166666645,6,31,460
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,570,96.63833333333332,16.230833333333333,184.38125,7.386958333333367,285.52862500000003,2.666041666666666,346.0608333333333,1.2295833333333333,2087.295,0,3600.6274999999996,6,32,466
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,585,111.95916666666666,29.6525,242.67791666666665,10.177624999999999,395.91323333333304,6.599166666666667,541.2891666666667,1.1993333333333334,1957.1474166666662,0.41616666666666663,3756.162291666666,6,32,472
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,600,140.85333333333332,75.31416666666667,339.59749999999997,35.00091666666666,565.2555833333332,17.807083333333335,699.0016666666667,6.148333333333333,2580.483333333333,1.3733333333333335,6508.732083333334,6,32,471
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,615,127.035,71.21583333333334,279.1695833333333,50.10343333333334,448.1167833333332,20.165,678.1427083333333,7.629083333333334,2916.113999999985,2.254583333333333,6126.668833333342,6,32,474
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,630,122.80416666666667,66.93791666666667,274.81374999999997,49.60120833333333,389.01276666666655,20.709791666666668,474.92583333333334,4.195250000000001,3001.7660833333316,3.3843333333333336,6435.391583333321,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,645,119.13916666666665,69.34625,246.21791666666667,52.56915,353.9256833333332,46.486041666666665,574.05875,4.6801666666666675,3500.8407499999976,4.204208333333334,7430.3635833333165,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,660,125.39916666666667,74.235,297.16125,54.897558333333336,468.8730333333333,40.642291666666665,681.8866666666668,6.892166666666668,2537.8908333333316,4.310333333333333,4188.221333333331,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,675,128.90166666666667,68.46625,227.26041666666666,44.840550000000015,369.9107749999998,38.218333333333334,559.1889583333333,8.985916666666668,1510.1567499999996,5.090624999999999,2038.6862083333315,6,32,480
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,690,118.22999999999999,67.28999999999999,236.90166666666667,40.10953333333334,350.73726666666664,27.468333333333334,473.59999999999997,8.315666666666669,965.4109999999998,3.5813333333333333,1468.8829999999982,6,31,465
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,705,118.47666666666666,72.9,246.52833333333334,46.92413333333333,422.58680000000004,39.19166666666667,614.16,15.159000000000002,1695.5346666666646,4.654333333333337,4209.9233333333295,6,31,465
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,720,99.58416666666666,62.36083333333333,192.65041666666667,50.180258333333335,296.20508333333333,37.123958333333334,425.24437500000005,13.478916666666668,2611.472999999999,8.476541666666668,5104.991916666672,6,31,454
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,735,107.60666666666665,59.87499999999999,203.97041666666667,38.18316666666667,291.45172499999995,29.795208333333335,444.8970833333333,9.019583333333335,1936.7312499999998,6.367583333333334,3650.680083333335,6,31,454
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,750,108.94833333333334,50.99666666666667,213.56666666666666,36.18943333333334,323.8665,31.506666666666668,500.58,15.451,1361.378666666664,9.231499999999999,2103.270333333328,6,30,445
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,765,118.22666666666666,55.355000000000004,247.5625,36.89351666666669,353.9829666666667,27.42375,568.8904166666667,9.861,3372.362166666664,7.939250000000001,6576.164333333327,6,29,423
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",UCR,780,92.895,48.47416666666667,154.3175,36.793,218.55321666666657,25.860833333333332,281.34541666666667,15.266333333333334,855.514166666666,8.101,1430.1972499999997,6,29,403
