site,Id,local_date,placement,placement_label,source_real_minutes,valid_minutes_raw,screened_day,weekend,city,country,location,timezone,latitude_deg,longitude_deg,photoperiod_hours,civil_dawn_wall_minute,civil_dusk_wall_minute,solar_context_origin,solar_context_algorithm,solar_depression_deg,coordinate_source,coordinate_source_version,paired_available
KNUST,KNUST_S010,2024-12-12,near_eye,Near-eye (primary),1440,1401,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.496534875300195,345.33419015010196,1095.1262826681136,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S010,2024-12-13,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.495795331663556,345.82914996147156,1095.5768698612849,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S010,2024-12-14,near_eye,Near-eye (primary),1440,1373,TRUE,TRUE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.495143906407886,346.3262989004453,1096.0349332849185,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S010,2024-12-15,near_eye,Near-eye (primary),1440,1369,TRUE,TRUE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.494580825832156,346.82510279814403,1096.4999523480733,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S010,2024-12-16,near_eye,Near-eye (primary),1440,555,FALSE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.49410629146629,347.3250215848287,1096.971399072806,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S011,2024-12-16,near_eye,Near-eye (primary),1440,570,FALSE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.49410629146629,347.3250215848287,1096.971399072806,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S011,2024-12-17,near_eye,Near-eye (primary),1440,1362,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.493720479806264,347.82551016807554,1097.4487389564515,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S011,2024-12-18,near_eye,Near-eye (primary),1440,1392,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.493423541718059,348.32601935863494,1097.9314318617185,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S011,2024-12-19,near_eye,Near-eye (primary),1440,1348,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.493215602106519,348.8259967962901,1098.4189329226813,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S011,2024-12-20,near_eye,Near-eye (primary),1440,1417,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.49309675971667,349.32488787174225,1098.9106934547424,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S011,2024-12-21,near_eye,Near-eye (primary),1440,1421,TRUE,TRUE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.493067087067498,349.82213666439054,1099.4061618884405,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S011,2024-12-22,near_eye,Near-eye (primary),1440,1440,TRUE,TRUE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.493126629855897,350.31718689600626,1099.9047846873602,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S011,2024-12-23,near_eye,Near-eye (primary),1440,541,FALSE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.49327540728781,350.80948285659156,1100.40600729386,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S012,2025-01-06,near_eye,Near-eye (primary),1440,596,FALSE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.504676253332033,357.1104900797208,1107.3910652796428,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S012,2025-01-07,near_eye,Near-eye (primary),1440,1355,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.50614821129375,357.497971089681,1107.866863767306,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S012,2025-01-08,near_eye,Near-eye (primary),1440,1393,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.507706261078516,357.8746179262797,1108.3369935909907,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S012,2025-01-09,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.509350015123685,358.24001783529917,1108.8010187427203,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S012,2025-01-10,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.51107906738917,358.59377307097117,1109.2585171143214,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S012,2025-01-11,near_eye,Near-eye (primary),1440,1440,TRUE,TRUE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.512892994681994,358.93550142049787,1109.7090811014175,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S012,2025-01-12,near_eye,Near-eye (primary),1440,1440,TRUE,TRUE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.51479135685497,359.26483672062557,1110.1523181319237,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S012,2025-01-13,near_eye,Near-eye (primary),1440,568,FALSE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.516773697800106,359.5814293305079,1110.5878511985143,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S013,2025-01-13,near_eye,Near-eye (primary),1440,542,FALSE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.516773697800106,359.5814293305079,1110.5878511985143,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S013,2025-01-14,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.518839546640715,359.88494652907053,1111.0153193275135,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S013,2025-01-15,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.520988418327438,360.17507292429605,1111.4343780239424,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S013,2025-01-16,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.523219814168081,360.4515107989311,1111.844699649016,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S013,2025-01-17,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.525533223284615,360.7139804045359,1112.2459738016128,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S013,2025-01-18,near_eye,Near-eye (primary),1440,1440,TRUE,TRUE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.527928123142985,360.9622202277184,1112.6379076162973,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S013,2025-01-19,near_eye,Near-eye (primary),1440,1440,TRUE,TRUE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.530403979950481,361.1959872364998,1113.0202260335286,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,FALSE
KNUST,KNUST_S013,2025-01-20,near_eye,Near-eye (primary),1440,630,FALSE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.5329602502452,361.4150570392609,1113.3926720539728,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,FALSE
KNUST,KNUST_S014,2025-01-20,near_eye,Near-eye (primary),1440,530,FALSE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.5329602502452,361.4150570392609,1113.3926720539728,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S014,2025-01-21,near_eye,Near-eye (primary),1440,1415,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.535596380896038,361.61922405560813,1113.7550069093704,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S014,2025-01-22,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.53831181022856,361.8083015998205,1114.107010213534,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S014,2025-01-23,near_eye,Near-eye (primary),1440,1400,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.541105968819725,361.98212196032205,1114.4484800895054,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S014,2025-01-24,near_eye,Near-eye (primary),1440,1416,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.54397827969657,362.14053643544514,1114.7792332172394,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S014,2025-01-25,near_eye,Near-eye (primary),1440,1440,TRUE,TRUE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.546928159528308,362.2834153095881,1115.0991048812866,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S014,2025-01-26,near_eye,Near-eye (primary),1440,1440,TRUE,TRUE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.549955018825,362.41064780950546,1115.4079489390056,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S014,2025-01-27,near_eye,Near-eye (primary),1440,654,FALSE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.553058262864749,362.5221420288086,1115.7056378006935,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S015,2025-01-27,near_eye,Near-eye (primary),1440,521,FALSE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.553058262864749,362.5221420288086,1115.7056378006935,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S015,2025-01-28,near_eye,Near-eye (primary),1440,1292,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.556237291826141,362.61782481273013,1115.9920623222986,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S015,2025-01-29,near_eye,Near-eye (primary),1440,1387,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.55949150145054,362.6976415952047,1116.267131682237,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S015,2025-01-30,near_eye,Near-eye (primary),1440,1439,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.562820283836789,362.761556216081,1116.5307732462884,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S015,2025-01-31,near_eye,Near-eye (primary),1440,1348,TRUE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.56622302737501,362.8095507184664,1116.782932360967,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S015,2025-02-01,near_eye,Near-eye (primary),1440,1330,TRUE,TRUE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.569699117210176,362.84162509441376,1117.0235721270244,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S015,2025-02-02,near_eye,Near-eye (primary),1440,1372,TRUE,TRUE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.57324793583817,362.85779699881874,1117.252673149109,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
KNUST,KNUST_S015,2025-02-03,near_eye,Near-eye (primary),1440,738,FALSE,FALSE,Kumasi,Ghana,"Kumasi, Ghana",Africa/Accra,6.6750074282377385,-1.572643823555129,12.576868863172,362.8581014712652,1117.4702332615852,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S001,2025-03-03,chest,Chest (complementary),1440,486,FALSE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,12.09857789589299,377.8809193134308,1103.7955930670103,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S001,2025-03-04,chest,Chest (complementary),1440,1381,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,12.179657288326158,375.2358845472336,1106.015321846803,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S001,2025-03-05,chest,Chest (complementary),1440,1406,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,12.261009983155462,372.5753124713898,1108.2359114607175,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S001,2025-03-06,chest,Chest (complementary),1440,1399,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,12.34262978831927,369.89972039461134,1110.4575076937676,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S001,2025-03-07,chest,Chest (complementary),1440,1320,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,12.424510966539383,367.20961469809214,1112.680272690455,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S001,2025-03-08,chest,Chest (complementary),1440,1261,TRUE,TRUE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,12.506648212075234,364.5054911613464,1114.9043838858604,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S001,2025-03-09,chest,Chest (complementary),1440,1440,TRUE,TRUE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,12.58903662721316,361.7878353158633,1117.1300329486528,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S001,2025-03-10,chest,Chest (complementary),1440,609,FALSE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,12.671671699351734,359.0571227908134,1119.3574247519175,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S002,2025-03-17,chest,Chest (complementary),1440,410,FALSE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,13.25671505133311,339.61459000110625,1135.0174930810929,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S002,2025-03-18,chest,Chest (complementary),1440,1395,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,13.341199753284455,336.79547985394794,1137.2674650510153,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S002,2025-03-19,chest,Chest (complementary),1440,1363,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,13.42590415040652,333.96720958153406,1139.5214586059253,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S002,2025-03-20,chest,Chest (complementary),1440,1337,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,13.510826363431082,331.13017670710883,1141.7797585129738,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S002,2025-03-21,chest,Chest (complementary),1440,1440,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,13.595964657399389,328.2847732146581,1144.0426526586214,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S002,2025-03-22,chest,Chest (complementary),1440,1440,TRUE,TRUE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,13.68131742046939,325.4313859740893,1146.3104312022526,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S002,2025-03-23,chest,Chest (complementary),1440,1405,TRUE,TRUE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,13.766883142524295,322.5703972061475,1148.5833857576051,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S002,2025-03-24,chest,Chest (complementary),1440,705,FALSE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,13.85266039384736,319.7021849274635,1150.861808558305,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S003,2025-03-17,chest,Chest (complementary),1440,422,FALSE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,13.25671505133311,339.61459000110625,1135.0174930810929,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S003,2025-03-18,chest,Chest (complementary),1440,1422,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,13.341199753284455,336.79547985394794,1137.2674650510153,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S003,2025-03-19,chest,Chest (complementary),1440,1440,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,13.42590415040652,333.96720958153406,1139.5214586059253,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S003,2025-03-20,chest,Chest (complementary),1440,1342,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,13.510826363431082,331.13017670710883,1141.7797585129738,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S003,2025-03-21,chest,Chest (complementary),1440,1439,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,13.595964657399389,328.2847732146581,1144.0426526586214,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S003,2025-03-22,chest,Chest (complementary),1440,1329,TRUE,TRUE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,13.68131742046939,325.4313859740893,1146.3104312022526,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S003,2025-03-23,chest,Chest (complementary),1440,1440,TRUE,TRUE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,13.766883142524295,322.5703972061475,1148.5833857576051,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S003,2025-03-24,chest,Chest (complementary),1440,705,FALSE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,13.85266039384736,319.7021849274635,1150.861808558305,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S004,2025-03-24,chest,Chest (complementary),1440,513,FALSE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,13.85266039384736,319.7021849274635,1150.861808558305,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S004,2025-03-25,chest,Chest (complementary),1440,1440,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,13.938647803200615,316.82712343533836,1153.1459916273752,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S004,2025-03-26,chest,Chest (complementary),1440,1390,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,14.024844036764568,313.9455837527911,1155.4362259586653,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S004,2025-03-27,chest,Chest (complementary),1440,1440,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,14.111247775289748,311.05793415705364,1157.7328006744385,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S004,2025-03-28,chest,Chest (complementary),1440,1434,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,14.19785769297017,308.16454063256583,1160.036002210776,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S004,2025-03-29,chest,Chest (complementary),1440,1440,TRUE,TRUE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,14.284672434462442,305.26576739549637,1162.3461134632428,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
