layer_role,frame_id,source_row,data_scenario_id,placement,placement_label,instrument_order,instrument_id,instrument_name,predictor_value,predictor_centered_value,predictor_unit,predictor_direction,metric_order,metric_id,metric_name,metric_abbreviation,timing_hour,timing_conf_low,timing_conf_high,timing_unit,site,participants,participant_days,observations,main_p_adjusted,fdr_supported,prediction_scope,site_order,site_name,site_colour
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,459,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.3214285713765355,-0.7921557272069446,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8.8166666666666664,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,460,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.5,0.38641570141651993,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8.1500000000000004,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,461,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.5,0.38641570141651993,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8.1166666666666671,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,462,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.5,0.38641570141651993,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,9.0500000000000007,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,463,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.5,0.38641570141651993,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,10.199999999999999,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,464,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.5,0.38641570141651993,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,12.033333333333333,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,465,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.791666666666667,0.67808236808318689,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8.6500000000000004,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,466,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.791666666666667,0.67808236808318689,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,9.4000000000000004,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,467,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.791666666666667,0.67808236808318689,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,9.3499999999999996,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,468,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.791666666666667,0.67808236808318689,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,12.683333333333334,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,469,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.791666666666667,0.67808236808318689,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,11.466666666666667,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,470,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.5535714286234645,0.43998713003998446,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8.1166666666666671,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,471,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.5535714286234645,0.43998713003998446,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,472,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.5535714286234645,0.43998713003998446,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8.0500000000000007,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,473,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.5535714286234645,0.43998713003998446,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,9.5500000000000007,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,474,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.5535714286234645,0.43998713003998446,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,9.9000000000000004,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,475,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.5535714286234645,0.43998713003998446,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,9.7666666666666675,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,476,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.1166666666666663,0.0030823680831861822,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,4.1833333333333336,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,477,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.1166666666666663,0.0030823680831861822,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,4.7166666666666668,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,478,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.1166666666666663,0.0030823680831861822,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,4.4666666666666668,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,479,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.1166666666666663,0.0030823680831861822,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,5.9500000000000002,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,480,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.1166666666666663,0.0030823680831861822,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,6.75,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,481,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.6130952380432024,-0.50048906054027764,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,10.733333333333333,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,482,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.6130952380432024,-0.50048906054027764,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8.6166666666666671,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,483,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.6130952380432024,-0.50048906054027764,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,9.0666666666666664,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,484,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.6130952380432024,-0.50048906054027764,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,13.65,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,485,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.6130952380432024,-0.50048906054027764,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8.8666666666666671,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,486,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.6130952380432024,-0.50048906054027764,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,10,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,487,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.583333333333333,0.46974903474985297,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,9.5166666666666675,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,488,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.583333333333333,0.46974903474985297,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,9.25,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,489,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.583333333333333,0.46974903474985297,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,11.016666666666667,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,490,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.583333333333333,0.46974903474985297,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,10.85,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,491,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.1607142858372796,2.0471299872537996,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8.5166666666666675,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,492,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.1607142858372796,2.0471299872537996,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,10.083333333333334,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,493,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.1607142858372796,2.0471299872537996,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,9.25,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,494,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.1607142858372796,2.0471299872537996,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,11.199999999999999,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,495,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.1607142858372796,2.0471299872537996,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,12.25,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,496,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.1607142858372796,2.0471299872537996,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,12.4,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,497,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.4404761905471481,1.3268918919636681,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,15.516666666666667,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,498,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.4404761905471481,1.3268918919636681,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,11.216666666666667,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,499,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.4404761905471481,1.3268918919636681,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,13,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,500,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.4404761905471481,1.3268918919636681,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,15.083333333333334,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,501,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.4404761905471481,1.3268918919636681,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,13.083333333333334,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,502,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.4404761905471481,1.3268918919636681,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,14.716666666666667,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,503,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.1666666666666665,-0.94691763191681355,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8.7833333333333332,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,504,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.1666666666666665,-0.94691763191681355,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,10.333333333333334,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,505,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.1666666666666665,-0.94691763191681355,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,9.1333333333333329,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,506,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.1666666666666665,-0.94691763191681355,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,13.233333333333333,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,507,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.1666666666666665,-0.94691763191681355,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,11.65,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,508,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.1428571427861849,1.0292728442027048,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8.8833333333333329,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,509,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.1428571427861849,1.0292728442027048,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8.7666666666666675,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,510,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.1428571427861849,1.0292728442027048,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8.6500000000000004,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,511,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.1428571427861849,1.0292728442027048,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,12.85,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,512,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.1428571427861849,1.0292728442027048,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,13.783333333333333,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,513,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.1428571427861849,1.0292728442027048,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,13.666666666666666,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,514,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.875,2.7614157014165199,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,11.633333333333333,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,515,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.875,2.7614157014165199,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,11.316666666666666,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,516,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.875,2.7614157014165199,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,13.266666666666667,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,517,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.1071428572138151,0.99355855863033504,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,10.816666666666666,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,518,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.1071428572138151,0.99355855863033504,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8.9000000000000004,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,519,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.1071428572138151,0.99355855863033504,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,13.416666666666666,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,520,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.1071428572138151,0.99355855863033504,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8.6833333333333336,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,521,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.1071428572138151,0.99355855863033504,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,12.9,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,522,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.1071428572138151,0.99355855863033504,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,12.216666666666667,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,523,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,9.6500000000000004,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,524,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8.6333333333333329,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,525,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,9.1833333333333336,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,526,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8.8833333333333329,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,527,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,10.283333333333333,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,528,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,11.333333333333334,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,529,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8.3666666666666671,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,530,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8.4166666666666661,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,531,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,8.8666666666666671,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__first_timing_above_250__MCTQ,532,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,3,first_timing_above_250,First light timing above 250 lx melEDI,First >250,10.733333333333333,,,local clock hour,FUSPCEU,139,722,722,0.00298827104154086,TRUE,,6,Madrid (ES),#CC6677
