run_id,data_scenario,placement,sample_scenario,analytical_role,metric_order,metric_id,manuscript_name,abbreviation,manuscript_category,analysis_unit,response_family,response_transform,effect_scale,display_unit,predictor,estimand,term,estimate_model,standard_error,conf_low_model,conf_high_model,interval_distribution,estimate_status,estimate_practical,conf_low_practical,conf_high_practical,practical_effect_type,practical_unit,estimate_model_per_year,conf_low_model_per_year,conf_high_model_per_year,estimate_minutes,conf_low_minutes,conf_high_minutes,estimate_practical_per_year,conf_low_practical_per_year,conf_high_practical_per_year,response_model_scale_sd,standardized_estimate,standardized_conf_low,standardized_conf_high,observations,participants,participant_days,contributing_participant_days,metric_support_valid_hours,metric_support_expected_hours,sites,female_participants,male_participants,age_min,age_max,comparison_id,family_id,p_raw,p_adjusted,p_raw_display,p_adjusted_display,raw_significant,adjusted_significant,comparison_method,final_assessment,interpreted_assessment,placement_label,predictor_label,effect_95_ci_display,significance_rule
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,age,per 10-year increase,age_decade,-2.7943479963982205,8.635903825301273,-19.72040846794039,14.131712475143951,normal,ESTIMABLE,-2.7943479963982205,-19.72040846794039,14.131712475143951,difference,min,-0.27943479963982204,-1.9720408467940391,1.4131712475143952,-2.7943479963982205,-19.72040846794039,14.131712475143951,-0.27943479963982204,-1.9720408467940391,1.4131712475143952,148.66762167759308,-0.01879594201391183,-0.1326476353452866,0.09505575131746295,727,140,727,727,16832.5,17448,9,78,62,18,68,AGE-MAIN,primary__H10-F1-age-main,0.7381968924652837,0.784334198244364,0.738,0.784,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Age, per 10 years",-2.8 min (-19.7–14.1),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,age,per 10-year increase,age_decade,0.45293010297456554,8.576358442510973,-16.356423562852967,17.2622837688021,normal,ESTIMABLE,0.45293010297456554,-16.356423562852967,17.2622837688021,difference,min,0.045293010297456554,-1.6356423562852966,1.72622837688021,0.45293010297456554,-16.356423562852967,17.2622837688021,0.045293010297456554,-1.6356423562852966,1.72622837688021,157.6047968227212,0.002873834503172105,-0.10378125471175337,0.1095289237180976,687,141,687,687,15995.05,16487,9,79,62,18,68,AGE-MAIN,primary__H10-F1-age-main,0.9454411432394514,0.9454411432394514,0.945,0.945,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Age, per 10 years",0.5 min (-16.4–17.3),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,age,per 10-year increase,age_decade,0.11565521882320627,0.03926841593202857,0.03869053786649143,0.1926198997799211,normal,ESTIMABLE,1.3051343462439,1.0931771312161978,1.5581881591782178,ratio,ratio,0.011565521882320627,0.0038690537866491433,0.01926198997799211,,,,1.0269883614164326,1.0089486272673265,1.0453506412327567,0.6613693392887238,0.17487236246480495,0.058500652461605726,0.29124407246800416,761,141,761,761,17678.816666666666,18265,9,79,62,18,68,AGE-MAIN,primary__H10-F1-age-main,0.002631323921849224,0.01754715037167054,0.003,0.018,TRUE,TRUE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Age, per 10 years",1.31× (1.09–1.56),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,age,per 10-year increase,age_decade,0.010829887047103045,0.008027533783228673,-0.004903790052703713,0.0265635641469098,normal,ESTIMABLE,0.010829887047103045,-0.004903790052703713,0.0265635641469098,difference,dimensionless,0.0010829887047103044,-4.903790052703713e-4,0.0026563564146909802,,,,0.0010829887047103044,-4.903790052703713e-4,0.0026563564146909802,0.11470908902289147,0.09441176056190126,-0.04274979510756212,0.23157331623136462,702,137,702,702,10949.916666666666,16848,9,76,61,18,68,AGE-MAIN,primary__H10-F1-age-main,0.16274463396513128,0.27666587774072315,0.163,0.277,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: RESIDUAL_QQ_REVIEW; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Age, per 10 years",0.011 (-0.005–0.027),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,biological_sex,Female minus Male,biological_sexFemale,0.06670210345363446,0.07221852551248226,-0.07616336696154953,0.20956757386881847,t(131),ESTIMABLE,1.0689769861857947,0.9266648077789179,1.2331447006537137,odds ratio,odds ratio,,,,,,,,,,0.4430086533642593,0.15056614119631956,-0.1719229779896082,0.4730552603822474,141,141,,816,18851,19586,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.3573849802028096,0.55568380980787635,0.357,0.556,FALSE,FALSE,nested partial F test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: NOT_APPLICABLE_PARTICIPANT_LEVEL; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Measured biological sex, Female minus Male",OR 1.07 (0.93–1.23),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,biological_sex,Female minus Male,biological_sexFemale,-0.0018382767279242493,0.06713870858967744,-0.13465465753418113,0.13097810407833263,t(131),ESTIMABLE,-0.0018382767279242493,-0.13465465753418113,0.13097810407833263,difference,dimensionless,,,,,,,,,,0.38889872026394173,-0.0047268778016976475,-0.3462460803234126,0.3367923247200173,141,141,,816,18851,19586,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.9781980924307593,0.9781980924307593,0.978,0.978,FALSE,FALSE,nested partial F test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: NOT_APPLICABLE_PARTICIPANT_LEVEL; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Measured biological sex, Female minus Male",-0.002 (-0.135–0.131),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,biological_sex,Female minus Male,biological_sexFemale,-0.10704802587689485,0.05258764405138856,-0.2101179142494284,-0.003978137504361295,normal,ESTIMABLE,0.781541374097507,0.6164276143611969,0.9908818248825499,ratio,ratio,,,,,,,,,,0.4409086159215882,-0.2427895985954886,-0.4765566075642216,-0.00902258962675561,816,141,816,816,18851,19586,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.036304595223244675,0.2057260395983865,0.036,0.206,TRUE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Measured biological sex, Female minus Male",0.78× (0.62–0.99),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,biological_sex,Female minus Male,biological_sexFemale,-0.16055968297685674,0.07650474241339117,-0.3105062227536173,-0.010613143200096181,normal,ESTIMABLE,0.6909399703630154,0.48920825550298586,0.9758585168486201,ratio,ratio,,,,,,,,,,0.6672676480889479,-0.24062260988780002,-0.4653398432291839,-0.015905376546416095,816,141,816,816,,,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.031029351771880948,0.2057260395983865,0.031,0.206,TRUE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Measured biological sex, Female minus Male",0.69× (0.49–0.98),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,biological_sex,Female minus Male,biological_sexFemale,-0.06268354240244331,0.0404353664505218,-0.14193540434714522,0.016568319542258597,normal,ESTIMABLE,0.8655984251097442,0.7212147425137131,1.0388870185057582,ratio,ratio,,,,,,,,,,0.3343827060974733,-0.18746047944288996,-0.4244699314855438,0.04954897259976387,816,141,816,816,,,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.1093348231073902,0.26552742754651903,0.109,0.266,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: RESIDUAL_SPREAD_REVIEW; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable with specified limitations.,Near eye (primary),"Measured biological sex, Female minus Male",0.87× (0.72–1.04),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,biological_sex,Female minus Male,biological_sexFemale,-0.2998477467837767,0.13045437090616877,-0.5555336153856972,-0.04416187818185613,normal,ESTIMABLE,0.7409310212253584,0.5737660091230358,0.9567990600438863,ratio,ratio,,,,,,,,,,1.4688786977239459,-0.20413377037082517,-0.37820251341823297,-0.030065027323417353,816,141,816,816,18851,19586,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.022850243006270306,0.2057260395983865,0.023,0.206,TRUE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Measured biological sex, Female minus Male",0.74× (0.57–0.96),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,biological_sex,Female minus Male,biological_sexFemale,-0.20694959742223376,0.10811706115588826,-0.4188551434020892,0.004955948557621631,normal,ESTIMABLE,0.813060629306428,0.6577994749607545,1.0049682495833627,ratio,ratio,,,,,,,,,,2.4788839686894764,-0.08348498761385867,-0.16896924127656018,0.001999266048842825,737,141,737,737,9174.283333333333,9586.383333333333,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.05745310496333531,0.24417569609417508,0.057,0.244,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Measured biological sex, Female minus Male",0.81× (0.66–1.00),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,biological_sex,Female minus Male,biological_sexFemale,-0.05729553216584118,0.12861501815976198,-0.30937633562993955,0.1947852712982572,normal,ESTIMABLE,-0.05729553216584118,-0.30937633562993955,0.1947852712982572,difference,h,,,,-3.4377319299504707,-18.562580137796374,11.687116277895433,,,,1.0328582409291311,-0.05547279374398918,-0.29953416971493885,0.18858858222696048,655,139,655,655,1925.5333333333333,1954.25,9,77,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.6472548712987501,0.7335555208052501,0.647,0.734,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Measured biological sex, Female minus Male",-3.4 min (-18.6–11.7),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,biological_sex,Female minus Male,biological_sexFemale,0.04959345760336072,0.03406358202570337,-0.017169936351443794,0.11635685155816525,normal,ESTIMABLE,1.0508437969685336,0.9829766269791841,1.1233966864713958,ratio,ratio,,,,,,,,,,1.9537602067243196,0.025383594891877376,-0.008788149278682957,0.059555339062437714,778,141,778,778,6282.516666666666,6286.533333333334,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.1472857037154747,0.31298212039538376,0.147,0.313,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: ZERO_MASS_REVIEW; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable with specified limitations.,Near eye (primary),"Measured biological sex, Female minus Male",1.05× (0.98–1.12),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,biological_sex,Female minus Male,biological_sexFemale,-0.073836178080561,0.04471797626138174,-0.16148180101438628,0.013809444853264269,normal,ESTIMABLE,0.8436529353720951,0.6894744847959644,1.0323083610158252,ratio,ratio,,,,,,,,,,0.39782603827485685,-0.1855991588704101,-0.405910587739908,0.0347122699990878,816,141,816,816,18851,19586,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.08879477199746755,0.26552742754651903,0.089,0.266,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Measured biological sex, Female minus Male",0.84× (0.69–1.03),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,0.49792408611011013,10.741281631214061,-20.554601058871086,21.550449231091307,normal,ESTIMABLE,0.49792408611011013,-20.554601058871086,21.550449231091307,difference,min,,,,0.49792408611011013,-20.554601058871086,21.550449231091307,,,,113.26014036245768,0.004396287030164736,-0.1814813313235511,0.1902739053838806,816,141,816,816,,,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.9589942036086232,0.9781980924307593,0.959,0.978,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Measured biological sex, Female minus Male",0.5 min (-20.6–21.6),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,6.417681080461891,10.812035371685385,-14.773518847614591,27.608881008538376,normal,ESTIMABLE,6.417681080461891,-14.773518847614591,27.608881008538376,difference,min,,,,6.417681080461891,-14.773518847614591,27.608881008538376,,,,106.77787813602842,0.060103096188951814,-0.13835748663963934,0.258563679017543,816,141,816,816,,,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.5366315191415664,0.6516239875290448,0.537,0.652,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: RESIDUAL_QQ_REVIEW; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable with specified limitations.,Near eye (primary),"Measured biological sex, Female minus Male",6.4 min (-14.8–27.6),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,-8.885515886858,10.056680213034648,-28.596246908442502,10.8252151347265,normal,ESTIMABLE,-8.885515886858,-28.596246908442502,10.8252151347265,difference,min,,,,-8.885515886858,-28.596246908442502,10.8252151347265,,,,113.19891026277354,-0.07849471223911668,-0.25261945403944963,0.09563002956121626,742,141,742,742,17209.633333333335,17808,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.3646287650323747,0.55568380980787635,0.365,0.556,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Measured biological sex, Female minus Male",-8.9 min (-28.6–10.8),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,13.083390352511252,16.087861900900993,-18.448239561508775,44.615020266531275,normal,ESTIMABLE,13.083390352511252,-18.448239561508775,44.615020266531275,difference,min,,,,13.083390352511252,-18.448239561508775,44.615020266531275,,,,148.66762167759308,0.08800430251641779,-0.12409050036137936,0.3000991053942149,727,140,727,727,16832.5,17448,9,78,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.4062615040993127,0.55568380980787635,0.406,0.556,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Measured biological sex, Female minus Male",13.1 min (-18.4–44.6),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,-18.160560037111825,15.786802774712045,-49.102124906584415,12.781004832360765,normal,ESTIMABLE,-18.160560037111825,-49.102124906584415,12.781004832360765,difference,min,,,,-18.160560037111825,-49.102124906584415,12.781004832360765,,,,157.6047968227212,-0.11522847275733232,-0.31155222364085794,0.08109527812619331,687,141,687,687,15995.05,16487,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.23513517552341007,0.4441442204331079,0.235,0.444,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Measured biological sex, Female minus Male",-18.2 min (-49.1–12.8),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,biological_sex,Female minus Male,biological_sexFemale,-0.11565880972380382,0.07416978883461144,-0.26102892458058324,0.02971130513297557,normal,ESTIMABLE,0.7661983109692223,0.5482404501737826,1.070807255367606,ratio,ratio,,,,,,,,,,0.6613693392887238,-0.17487779195840897,-0.39467950670545054,0.044923922788632574,761,141,761,761,17678.816666666666,18265,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.10751379473606253,0.26552742754651903,0.108,0.266,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Measured biological sex, Female minus Male",0.77× (0.55–1.07),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,biological_sex,Female minus Male,biological_sexFemale,-0.011567581996322737,0.014965647672097696,-0.04089971243894991,0.017764548446304436,normal,ESTIMABLE,-0.011567581996322737,-0.04089971243894991,0.017764548446304436,difference,dimensionless,,,,,,,,,,0.11470908902289147,-0.10084276751613203,-0.35655162801256246,0.1548660929802984,702,137,702,702,10949.916666666666,16848,9,76,61,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.42493467808837604,0.55568380980787635,0.425,0.556,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: RESIDUAL_QQ_REVIEW; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable with specified limitations.,Near eye (primary),"Measured biological sex, Female minus Male",-0.012 (-0.041–0.018),BH-adjusted p ≤ 0.05 within the labelled 17-member family
