route,table,attribute,target,valid
index.html,11,headers,tbl-h07-near-results--gt-0013,True
index.html,11,headers,tbl-h07-near-results--gt-0004,True
index.html,11,headers,tbl-h07-near-results--gt-0010,True
index.html,11,headers,tbl-h07-near-results--gt-0013,True
index.html,11,headers,tbl-h07-near-results--gt-0005,True
index.html,11,headers,tbl-h07-near-results--gt-0010,True
index.html,11,headers,tbl-h07-near-results--gt-0014,True
index.html,11,headers,tbl-h07-near-results--gt-0002,True
index.html,11,headers,tbl-h07-near-results--gt-0010,True
index.html,11,headers,tbl-h07-near-results--gt-0014,True
index.html,11,headers,tbl-h07-near-results--gt-0003,True
index.html,11,headers,tbl-h07-near-results--gt-0010,True
index.html,11,headers,tbl-h07-near-results--gt-0014,True
index.html,11,headers,tbl-h07-near-results--gt-0004,True
index.html,11,headers,tbl-h07-near-results--gt-0010,True
index.html,11,headers,tbl-h07-near-results--gt-0014,True
index.html,11,headers,tbl-h07-near-results--gt-0005,True
index.html,11,headers,tbl-h07-near-results--gt-0010,True
index.html,11,headers,tbl-h07-near-results--gt-0015,True
index.html,11,headers,tbl-h07-near-results--gt-0002,True
index.html,11,headers,tbl-h07-near-results--gt-0010,True
index.html,11,headers,tbl-h07-near-results--gt-0015,True
index.html,11,headers,tbl-h07-near-results--gt-0003,True
index.html,11,headers,tbl-h07-near-results--gt-0010,True
index.html,11,headers,tbl-h07-near-results--gt-0015,True
index.html,11,headers,tbl-h07-near-results--gt-0004,True
index.html,11,headers,tbl-h07-near-results--gt-0010,True
index.html,11,headers,tbl-h07-near-results--gt-0015,True
index.html,11,headers,tbl-h07-near-results--gt-0005,True
index.html,11,headers,tbl-h07-near-results--gt-0016,True
index.html,11,headers,tbl-h07-near-results--gt-0017,True
index.html,11,headers,tbl-h07-near-results--gt-0002,True
index.html,11,headers,tbl-h07-near-results--gt-0016,True
index.html,11,headers,tbl-h07-near-results--gt-0017,True
index.html,11,headers,tbl-h07-near-results--gt-0003,True
index.html,11,headers,tbl-h07-near-results--gt-0016,True
index.html,11,headers,tbl-h07-near-results--gt-0017,True
index.html,11,headers,tbl-h07-near-results--gt-0004,True
index.html,11,headers,tbl-h07-near-results--gt-0016,True
index.html,11,headers,tbl-h07-near-results--gt-0017,True
index.html,11,headers,tbl-h07-near-results--gt-0005,True
index.html,12,headers,tbl-h06-primary-effects--gt-0001,True
index.html,12,headers,tbl-h06-primary-effects--gt-0002,True
index.html,12,headers,tbl-h06-primary-effects--gt-0003,True
index.html,12,headers,tbl-h06-primary-effects--gt-0001,True
index.html,12,headers,tbl-h06-primary-effects--gt-0002,True
index.html,12,headers,tbl-h06-primary-effects--gt-0003,True
index.html,12,headers,tbl-h06-primary-effects--gt-0001,True
index.html,12,headers,tbl-h06-primary-effects--gt-0002,True
index.html,12,headers,tbl-h06-primary-effects--gt-0003,True
index.html,13,headers,stub_1_1,True
index.html,13,headers,scale,True
index.html,13,headers,stub_1_1,True
index.html,13,headers,result,True
index.html,13,headers,stub_1_1,True
index.html,13,headers,fdr_set,True
index.html,13,headers,stub_1_1,True
index.html,13,headers,decision,True
index.html,13,headers,stub_1_1,True
index.html,13,headers,sample,True
index.html,13,headers,stub_1_1,True
index.html,13,headers,qualification,True
index.html,13,headers,stub_1_2,True
index.html,13,headers,scale,True
index.html,13,headers,stub_1_2,True
index.html,13,headers,result,True
index.html,13,headers,stub_1_2,True
index.html,13,headers,fdr_set,True
index.html,13,headers,stub_1_2,True
index.html,13,headers,decision,True
index.html,13,headers,stub_1_2,True
index.html,13,headers,sample,True
index.html,13,headers,stub_1_2,True
index.html,13,headers,qualification,True
index.html,13,headers,stub_1_3,True
index.html,13,headers,scale,True
index.html,13,headers,stub_1_3,True
index.html,13,headers,result,True
index.html,13,headers,stub_1_3,True
index.html,13,headers,fdr_set,True
index.html,13,headers,stub_1_3,True
index.html,13,headers,decision,True
index.html,13,headers,stub_1_3,True
index.html,13,headers,sample,True
index.html,13,headers,stub_1_3,True
index.html,13,headers,qualification,True
index.html,13,headers,stub_1_4,True
index.html,13,headers,scale,True
index.html,13,headers,stub_1_4,True
index.html,13,headers,result,True
index.html,13,headers,stub_1_4,True
index.html,13,headers,fdr_set,True
index.html,13,headers,stub_1_4,True
index.html,13,headers,decision,True
index.html,13,headers,stub_1_4,True
index.html,13,headers,sample,True
index.html,13,headers,stub_1_4,True
index.html,13,headers,qualification,True
index.html,13,headers,stub_1_5,True
index.html,13,headers,scale,True
index.html,13,headers,stub_1_5,True
index.html,13,headers,result,True
index.html,13,headers,stub_1_5,True
index.html,13,headers,fdr_set,True
index.html,13,headers,stub_1_5,True
index.html,13,headers,decision,True
index.html,13,headers,stub_1_5,True
index.html,13,headers,sample,True
index.html,13,headers,stub_1_5,True
index.html,13,headers,qualification,True
index.html,13,headers,stub_1_6,True
index.html,13,headers,scale,True
index.html,13,headers,stub_1_6,True
index.html,13,headers,result,True
index.html,13,headers,stub_1_6,True
index.html,13,headers,fdr_set,True
index.html,13,headers,stub_1_6,True
index.html,13,headers,decision,True
index.html,13,headers,stub_1_6,True
index.html,13,headers,sample,True
index.html,13,headers,stub_1_6,True
index.html,13,headers,qualification,True
index.html,13,headers,stub_1_7,True
index.html,13,headers,scale,True
index.html,13,headers,stub_1_7,True
index.html,13,headers,result,True
index.html,13,headers,stub_1_7,True
index.html,13,headers,fdr_set,True
index.html,13,headers,stub_1_7,True
index.html,13,headers,decision,True
index.html,13,headers,stub_1_7,True
index.html,13,headers,sample,True
index.html,13,headers,stub_1_7,True
index.html,13,headers,qualification,True
index.html,14,headers,tbl-h05-near-results-a--gt-0006,True
index.html,14,headers,tbl-h05-near-results-a--gt-0002,True
index.html,14,headers,tbl-h05-near-results-a--gt-0006,True
index.html,14,headers,tbl-h05-near-results-a--gt-0003,True
index.html,14,headers,tbl-h05-near-results-a--gt-0006,True
index.html,14,headers,tbl-h05-near-results-a--gt-0004,True
index.html,14,headers,tbl-h05-near-results-a--gt-0006,True
index.html,14,headers,tbl-h05-near-results-a--gt-0005,True
index.html,14,headers,tbl-h05-near-results-a--gt-0007,True
index.html,14,headers,tbl-h05-near-results-a--gt-0002,True
index.html,14,headers,tbl-h05-near-results-a--gt-0007,True
index.html,14,headers,tbl-h05-near-results-a--gt-0003,True
index.html,14,headers,tbl-h05-near-results-a--gt-0007,True
index.html,14,headers,tbl-h05-near-results-a--gt-0004,True
index.html,14,headers,tbl-h05-near-results-a--gt-0007,True
index.html,14,headers,tbl-h05-near-results-a--gt-0005,True
index.html,14,headers,tbl-h05-near-results-a--gt-0008,True
index.html,14,headers,tbl-h05-near-results-a--gt-0002,True
index.html,14,headers,tbl-h05-near-results-a--gt-0008,True
index.html,14,headers,tbl-h05-near-results-a--gt-0003,True
index.html,14,headers,tbl-h05-near-results-a--gt-0008,True
index.html,14,headers,tbl-h05-near-results-a--gt-0004,True
index.html,14,headers,tbl-h05-near-results-a--gt-0008,True
index.html,14,headers,tbl-h05-near-results-a--gt-0005,True
index.html,14,headers,tbl-h05-near-results-a--gt-0009,True
index.html,14,headers,tbl-h05-near-results-a--gt-0002,True
index.html,14,headers,tbl-h05-near-results-a--gt-0009,True
index.html,14,headers,tbl-h05-near-results-a--gt-0003,True
index.html,14,headers,tbl-h05-near-results-a--gt-0009,True
index.html,14,headers,tbl-h05-near-results-a--gt-0004,True
index.html,14,headers,tbl-h05-near-results-a--gt-0009,True
index.html,14,headers,tbl-h05-near-results-a--gt-0005,True
index.html,14,headers,tbl-h05-near-results-a--gt-0010,True
index.html,14,headers,tbl-h05-near-results-a--gt-0002,True
index.html,14,headers,tbl-h05-near-results-a--gt-0010,True
index.html,14,headers,tbl-h05-near-results-a--gt-0003,True
index.html,14,headers,tbl-h05-near-results-a--gt-0010,True
index.html,14,headers,tbl-h05-near-results-a--gt-0004,True
index.html,14,headers,tbl-h05-near-results-a--gt-0010,True
index.html,14,headers,tbl-h05-near-results-a--gt-0005,True
index.html,14,headers,tbl-h05-near-results-a--gt-0011,True
index.html,14,headers,tbl-h05-near-results-a--gt-0002,True
index.html,14,headers,tbl-h05-near-results-a--gt-0011,True
index.html,14,headers,tbl-h05-near-results-a--gt-0003,True
index.html,14,headers,tbl-h05-near-results-a--gt-0011,True
index.html,14,headers,tbl-h05-near-results-a--gt-0004,True
index.html,14,headers,tbl-h05-near-results-a--gt-0011,True
index.html,14,headers,tbl-h05-near-results-a--gt-0005,True
index.html,14,headers,tbl-h05-near-results-a--gt-0012,True
index.html,14,headers,tbl-h05-near-results-a--gt-0002,True
index.html,14,headers,tbl-h05-near-results-a--gt-0012,True
index.html,14,headers,tbl-h05-near-results-a--gt-0003,True
index.html,14,headers,tbl-h05-near-results-a--gt-0012,True
index.html,14,headers,tbl-h05-near-results-a--gt-0004,True
index.html,14,headers,tbl-h05-near-results-a--gt-0012,True
index.html,14,headers,tbl-h05-near-results-a--gt-0005,True
index.html,14,headers,tbl-h05-near-results-a--gt-0013,True
index.html,14,headers,tbl-h05-near-results-a--gt-0002,True
index.html,14,headers,tbl-h05-near-results-a--gt-0013,True
index.html,14,headers,tbl-h05-near-results-a--gt-0003,True
index.html,14,headers,tbl-h05-near-results-a--gt-0013,True
index.html,14,headers,tbl-h05-near-results-a--gt-0004,True
index.html,14,headers,tbl-h05-near-results-a--gt-0013,True
index.html,14,headers,tbl-h05-near-results-a--gt-0005,True
index.html,14,headers,tbl-h05-near-results-a--gt-0014,True
index.html,14,headers,tbl-h05-near-results-a--gt-0002,True
index.html,14,headers,tbl-h05-near-results-a--gt-0014,True
index.html,14,headers,tbl-h05-near-results-a--gt-0003,True
index.html,14,headers,tbl-h05-near-results-a--gt-0014,True
index.html,14,headers,tbl-h05-near-results-a--gt-0004,True
index.html,14,headers,tbl-h05-near-results-a--gt-0014,True
index.html,14,headers,tbl-h05-near-results-a--gt-0005,True
index.html,14,headers,tbl-h05-near-results-a--gt-0015,True
index.html,14,headers,tbl-h05-near-results-a--gt-0002,True
index.html,14,headers,tbl-h05-near-results-a--gt-0015,True
index.html,14,headers,tbl-h05-near-results-a--gt-0003,True
index.html,14,headers,tbl-h05-near-results-a--gt-0015,True
index.html,14,headers,tbl-h05-near-results-a--gt-0004,True
index.html,14,headers,tbl-h05-near-results-a--gt-0015,True
index.html,14,headers,tbl-h05-near-results-a--gt-0005,True
index.html,15,headers,tbl-h05-near-results-b--gt-0006,True
index.html,15,headers,tbl-h05-near-results-b--gt-0002,True
index.html,15,headers,tbl-h05-near-results-b--gt-0006,True
index.html,15,headers,tbl-h05-near-results-b--gt-0003,True
index.html,15,headers,tbl-h05-near-results-b--gt-0006,True
index.html,15,headers,tbl-h05-near-results-b--gt-0004,True
index.html,15,headers,tbl-h05-near-results-b--gt-0006,True
index.html,15,headers,tbl-h05-near-results-b--gt-0005,True
index.html,15,headers,tbl-h05-near-results-b--gt-0007,True
index.html,15,headers,tbl-h05-near-results-b--gt-0002,True
index.html,15,headers,tbl-h05-near-results-b--gt-0007,True
index.html,15,headers,tbl-h05-near-results-b--gt-0003,True
index.html,15,headers,tbl-h05-near-results-b--gt-0007,True
index.html,15,headers,tbl-h05-near-results-b--gt-0004,True
index.html,15,headers,tbl-h05-near-results-b--gt-0007,True
index.html,15,headers,tbl-h05-near-results-b--gt-0005,True
index.html,15,headers,tbl-h05-near-results-b--gt-0008,True
index.html,15,headers,tbl-h05-near-results-b--gt-0002,True
index.html,15,headers,tbl-h05-near-results-b--gt-0008,True
index.html,15,headers,tbl-h05-near-results-b--gt-0003,True
index.html,15,headers,tbl-h05-near-results-b--gt-0008,True
index.html,15,headers,tbl-h05-near-results-b--gt-0004,True
index.html,15,headers,tbl-h05-near-results-b--gt-0008,True
index.html,15,headers,tbl-h05-near-results-b--gt-0005,True
index.html,15,headers,tbl-h05-near-results-b--gt-0009,True
index.html,15,headers,tbl-h05-near-results-b--gt-0002,True
index.html,15,headers,tbl-h05-near-results-b--gt-0009,True
index.html,15,headers,tbl-h05-near-results-b--gt-0003,True
index.html,15,headers,tbl-h05-near-results-b--gt-0009,True
index.html,15,headers,tbl-h05-near-results-b--gt-0004,True
index.html,15,headers,tbl-h05-near-results-b--gt-0009,True
index.html,15,headers,tbl-h05-near-results-b--gt-0005,True
index.html,15,headers,tbl-h05-near-results-b--gt-0010,True
index.html,15,headers,tbl-h05-near-results-b--gt-0002,True
index.html,15,headers,tbl-h05-near-results-b--gt-0010,True
index.html,15,headers,tbl-h05-near-results-b--gt-0003,True
index.html,15,headers,tbl-h05-near-results-b--gt-0010,True
index.html,15,headers,tbl-h05-near-results-b--gt-0004,True
index.html,15,headers,tbl-h05-near-results-b--gt-0010,True
index.html,15,headers,tbl-h05-near-results-b--gt-0005,True
index.html,15,headers,tbl-h05-near-results-b--gt-0011,True
index.html,15,headers,tbl-h05-near-results-b--gt-0002,True
index.html,15,headers,tbl-h05-near-results-b--gt-0011,True
index.html,15,headers,tbl-h05-near-results-b--gt-0003,True
index.html,15,headers,tbl-h05-near-results-b--gt-0011,True
index.html,15,headers,tbl-h05-near-results-b--gt-0004,True
index.html,15,headers,tbl-h05-near-results-b--gt-0011,True
index.html,15,headers,tbl-h05-near-results-b--gt-0005,True
index.html,15,headers,tbl-h05-near-results-b--gt-0012,True
index.html,15,headers,tbl-h05-near-results-b--gt-0002,True
index.html,15,headers,tbl-h05-near-results-b--gt-0012,True
index.html,15,headers,tbl-h05-near-results-b--gt-0003,True
index.html,15,headers,tbl-h05-near-results-b--gt-0012,True
index.html,15,headers,tbl-h05-near-results-b--gt-0004,True
index.html,15,headers,tbl-h05-near-results-b--gt-0012,True
index.html,15,headers,tbl-h05-near-results-b--gt-0005,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0001,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0002,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0003,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0004,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0005,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0001,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0002,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0003,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0004,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0005,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0001,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0002,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0003,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0004,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0005,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0001,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0002,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0003,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0004,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0005,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0001,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0002,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0003,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0004,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0005,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0001,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0002,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0003,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0004,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0005,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0001,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0002,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0003,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0004,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0005,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0001,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0002,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0003,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0004,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0005,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0001,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0002,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0003,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0004,True
index.html,16,headers,tbl-h08-near-eye-results--gt-0005,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0001,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0002,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0003,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0004,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0005,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0001,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0002,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0003,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0004,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0005,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0001,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0002,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0003,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0004,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0005,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0001,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0002,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0003,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0004,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0005,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0001,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0002,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0003,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0004,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0005,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0001,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0002,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0003,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0004,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0005,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0001,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0002,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0003,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0004,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0005,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0001,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0002,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0003,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0004,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0005,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0001,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0002,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0003,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0004,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0005,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0001,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0002,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0003,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0004,True
index.html,17,headers,tbl-h09-near-eye-results--gt-0005,True
index.html,18,headers,tbl-h10-main-results--gt-0001,True
index.html,18,headers,tbl-h10-main-results--gt-0002,True
index.html,18,headers,tbl-h10-main-results--gt-0003,True
index.html,18,headers,tbl-h10-main-results--gt-0004,True
index.html,18,headers,tbl-h10-main-results--gt-0005,True
index.html,18,headers,tbl-h10-main-results--gt-0006,True
index.html,18,headers,tbl-h10-main-results--gt-0001,True
index.html,18,headers,tbl-h10-main-results--gt-0002,True
index.html,18,headers,tbl-h10-main-results--gt-0003,True
index.html,18,headers,tbl-h10-main-results--gt-0004,True
index.html,18,headers,tbl-h10-main-results--gt-0005,True
index.html,18,headers,tbl-h10-main-results--gt-0006,True
index.html,18,headers,tbl-h10-main-results--gt-0001,True
index.html,18,headers,tbl-h10-main-results--gt-0002,True
index.html,18,headers,tbl-h10-main-results--gt-0003,True
index.html,18,headers,tbl-h10-main-results--gt-0004,True
index.html,18,headers,tbl-h10-main-results--gt-0005,True
index.html,18,headers,tbl-h10-main-results--gt-0006,True
index.html,18,headers,tbl-h10-main-results--gt-0001,True
index.html,18,headers,tbl-h10-main-results--gt-0002,True
index.html,18,headers,tbl-h10-main-results--gt-0003,True
index.html,18,headers,tbl-h10-main-results--gt-0004,True
index.html,18,headers,tbl-h10-main-results--gt-0005,True
index.html,18,headers,tbl-h10-main-results--gt-0006,True
index.html,18,headers,tbl-h10-main-results--gt-0001,True
index.html,18,headers,tbl-h10-main-results--gt-0002,True
index.html,18,headers,tbl-h10-main-results--gt-0003,True
index.html,18,headers,tbl-h10-main-results--gt-0004,True
index.html,18,headers,tbl-h10-main-results--gt-0005,True
index.html,18,headers,tbl-h10-main-results--gt-0006,True
index.html,18,headers,tbl-h10-main-results--gt-0001,True
index.html,18,headers,tbl-h10-main-results--gt-0002,True
index.html,18,headers,tbl-h10-main-results--gt-0003,True
index.html,18,headers,tbl-h10-main-results--gt-0004,True
index.html,18,headers,tbl-h10-main-results--gt-0005,True
index.html,18,headers,tbl-h10-main-results--gt-0006,True
index.html,18,headers,tbl-h10-main-results--gt-0001,True
index.html,18,headers,tbl-h10-main-results--gt-0002,True
index.html,18,headers,tbl-h10-main-results--gt-0003,True
index.html,18,headers,tbl-h10-main-results--gt-0004,True
index.html,18,headers,tbl-h10-main-results--gt-0005,True
index.html,18,headers,tbl-h10-main-results--gt-0006,True
index.html,18,headers,tbl-h10-main-results--gt-0001,True
index.html,18,headers,tbl-h10-main-results--gt-0002,True
index.html,18,headers,tbl-h10-main-results--gt-0003,True
index.html,18,headers,tbl-h10-main-results--gt-0004,True
index.html,18,headers,tbl-h10-main-results--gt-0005,True
index.html,18,headers,tbl-h10-main-results--gt-0006,True
index.html,18,headers,tbl-h10-main-results--gt-0001,True
index.html,18,headers,tbl-h10-main-results--gt-0002,True
index.html,18,headers,tbl-h10-main-results--gt-0003,True
index.html,18,headers,tbl-h10-main-results--gt-0004,True
index.html,18,headers,tbl-h10-main-results--gt-0005,True
index.html,18,headers,tbl-h10-main-results--gt-0006,True
index.html,18,headers,tbl-h10-main-results--gt-0001,True
index.html,18,headers,tbl-h10-main-results--gt-0002,True
index.html,18,headers,tbl-h10-main-results--gt-0003,True
index.html,18,headers,tbl-h10-main-results--gt-0004,True
index.html,18,headers,tbl-h10-main-results--gt-0005,True
index.html,18,headers,tbl-h10-main-results--gt-0006,True
index.html,18,headers,tbl-h10-main-results--gt-0001,True
index.html,18,headers,tbl-h10-main-results--gt-0002,True
index.html,18,headers,tbl-h10-main-results--gt-0003,True
index.html,18,headers,tbl-h10-main-results--gt-0004,True
index.html,18,headers,tbl-h10-main-results--gt-0005,True
index.html,18,headers,tbl-h10-main-results--gt-0006,True
index.html,19,headers,tbl-h11-global-tests--gt-0010,True
index.html,19,headers,tbl-h11-global-tests--gt-0002,True
index.html,19,headers,tbl-h11-global-tests--gt-0010,True
index.html,19,headers,tbl-h11-global-tests--gt-0003,True
index.html,19,headers,tbl-h11-global-tests--gt-0010,True
index.html,19,headers,tbl-h11-global-tests--gt-0004,True
index.html,19,headers,tbl-h11-global-tests--gt-0010,True
index.html,19,headers,tbl-h11-global-tests--gt-0005,True
index.html,19,headers,tbl-h11-global-tests--gt-0010,True
index.html,19,headers,tbl-h11-global-tests--gt-0006,True
index.html,19,headers,tbl-h11-global-tests--gt-0010,True
index.html,19,headers,tbl-h11-global-tests--gt-0007,True
index.html,19,headers,tbl-h11-global-tests--gt-0010,True
index.html,19,headers,tbl-h11-global-tests--gt-0008,True
index.html,19,headers,tbl-h11-global-tests--gt-0010,True
index.html,19,headers,tbl-h11-global-tests--gt-0009,True
index.html,19,headers,tbl-h11-global-tests--gt-0011,True
index.html,19,headers,tbl-h11-global-tests--gt-0002,True
index.html,19,headers,tbl-h11-global-tests--gt-0011,True
index.html,19,headers,tbl-h11-global-tests--gt-0003,True
index.html,19,headers,tbl-h11-global-tests--gt-0011,True
index.html,19,headers,tbl-h11-global-tests--gt-0004,True
index.html,19,headers,tbl-h11-global-tests--gt-0011,True
index.html,19,headers,tbl-h11-global-tests--gt-0005,True
index.html,19,headers,tbl-h11-global-tests--gt-0011,True
index.html,19,headers,tbl-h11-global-tests--gt-0006,True
index.html,19,headers,tbl-h11-global-tests--gt-0011,True
index.html,19,headers,tbl-h11-global-tests--gt-0007,True
index.html,19,headers,tbl-h11-global-tests--gt-0011,True
index.html,19,headers,tbl-h11-global-tests--gt-0008,True
index.html,19,headers,tbl-h11-global-tests--gt-0011,True
index.html,19,headers,tbl-h11-global-tests--gt-0009,True
index.html,,aria-labelledby,nav-menu-study--data,True
index.html,,aria-labelledby,nav-menu-environment,True
index.html,,aria-labelledby,nav-menu-behaviour--time,True
index.html,,aria-labelledby,nav-menu-individual-factors,True
index.html,,aria-labelledby,nav-menu-supporting-material,True
index.html,,aria-labelledby,quarto-navigation-tool-dropdown-0,True
index.html,,aria-labelledby,site-downloads-title,True
index.html,,aria-describedby,fig-study-overview-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca,True
index.html,,aria-describedby,tbl-participant-site-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca,True
index.html,,aria-describedby,tbl-brown-adherence-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca,True
index.html,,aria-describedby,fig-daily-architecture-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca,True
index.html,,aria-describedby,tbl-metric-context-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca,True
index.html,,aria-describedby,fig-activity-context-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0004,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0001,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0004,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0002,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0004,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0003,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0005,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0001,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0005,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0002,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0005,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0003,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0005,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0001,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0005,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0002,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0005,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0003,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0005,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0001,True
supplementary_information.html,1,headers,tbl-plan-descriptive-sample-flow--gt-0005,True
