"path","role","sha256","bytes","observed_sha256","observed_bytes","exact"
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/postflight.json","native_review_evidence","1b6f19077ab52fadb9510e5bd99418c7bcccc6b45a7f0fedd5bcb05ef109d2a9",1522,"1b6f19077ab52fadb9510e5bd99418c7bcccc6b45a7f0fedd5bcb05ef109d2a9",1522,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/preflight_input_identity.csv","native_review_evidence","7a01f32e4de392aa920e18ec778a8427bc2d374d3b1c4920ccd46c62f5e39078",2024,"7a01f32e4de392aa920e18ec778a8427bc2d374d3b1c4920ccd46c62f5e39078",2024,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/preflight.json","native_review_evidence","e5cec0d59c1e2a26e708517e4a6c3b8522f128ee0be799a7caf31647dbce4db7",884,"e5cec0d59c1e2a26e708517e4a6c3b8522f128ee0be799a7caf31647dbce4db7",884,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/review_return.md","native_review_evidence","b146f02cfddcded8a870cfc9027e94b965d0a002e94aa9aeea05b6eeafdc44c9",8228,"b146f02cfddcded8a870cfc9027e94b965d0a002e94aa9aeea05b6eeafdc44c9",8228,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/view_inventory.csv","native_review_evidence","b65f9c9d5667d18516603ff95c38d6a8ddb472c6d5cf1e4be2767938d5635274",44098,"b65f9c9d5667d18516603ff95c38d6a8ddb472c6d5cf1e4be2767938d5635274",44098,TRUE
"audit/report_harmonization/final_documents_2026_09_12/native_word_read_only_review_order.md","protected_input_or_authority","48911c7eeab36eace190a6ce8b9fb908d39969711519cffef8da6ee3e51bce8a",5818,"48911c7eeab36eace190a6ce8b9fb908d39969711519cffef8da6ee3e51bce8a",5818,TRUE
"audit/report_harmonization/final_documents_2026_09_12/native_word_review_dispatch_manifest.csv","protected_input_or_authority","eb8e81ced60f371adb7c2372918e402a54e0558af220b5cf07a1cb500ee1bdab",1435,"eb8e81ced60f371adb7c2372918e402a54e0558af220b5cf07a1cb500ee1bdab",1435,TRUE
"audit/report_harmonization/final_documents_2026_09_12/seal_native_word_review.R","protected_input_or_authority","d9256c8b68400b871bd6f5713e52bdd85f1b42e7894feb8c8a9f00af013dc948",2204,"d9256c8b68400b871bd6f5713e52bdd85f1b42e7894feb8c8a9f00af013dc948",2204,TRUE
"audit/report_harmonization/report018_order72k_docx_svg_compatibility_recovery_001/completed_structural_reconciliation_001/disposition.md","protected_input_or_authority","c8690ec7209cf3da599b133185782923b639227b52a6b29b86ec2cd89a23663e",5345,"c8690ec7209cf3da599b133185782923b639227b52a6b29b86ec2cd89a23663e",5345,TRUE
"audit/report_harmonization/report018_order72k_docx_svg_compatibility_recovery_001/completed_structural_reconciliation_001/reconciliation_manifest.csv","protected_input_or_authority","00dfd5842ab298eaa43b44edc3472d09d7ee3c63bd0c4530c1f75bbad417cb18",124576,"00dfd5842ab298eaa43b44edc3472d09d7ee3c63bd0c4530c1f75bbad417cb18",124576,TRUE
"audit/report_harmonization/report018_order72k_docx_svg_compatibility_recovery_001/completed_structural_reconciliation_001/reconciliation_seal.json","protected_input_or_authority","c192b44719fede92b2969c079d1aba2fb33c4c61e400644ad0cff2f3b7cfb5d3",1548,"c192b44719fede92b2969c079d1aba2fb33c4c61e400644ad0cff2f3b7cfb5d3",1548,TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_dispatch/FINAL-DOCS-WORD-REVIEW-001-lease.md","protected_input_or_authority","d1e2296609a50e53af1ab3b83381f948e58727f5303901c53306fde0c28621af",3276,"d1e2296609a50e53af1ab3b83381f948e58727f5303901c53306fde0c28621af",3276,TRUE
