"path","classification","type_pre","exists_pre","sha256_pre","bytes_pre","mtime_utc_pre","mode_pre","link_target_pre","type_post","exists_post","sha256_post","bytes_post","mtime_utc_post","mode_post","link_target_post","byte_exact","allowed","disposition"
"artifacts/11_source_data/H02/main__chest__all_available__fitted_contributions.rds","protected","file",TRUE,"9891f3eff7aea66ae755bff15efdf09881c152061ab07e221bba6cb67408ed83",69080,"2026-07-31 15:03:13.856405 UTC",644,,"file",TRUE,"9891f3eff7aea66ae755bff15efdf09881c152061ab07e221bba6cb67408ed83",69080,"2026-07-31 15:03:13.856405 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/main__chest__paired_common_sample__fitted_contributions.rds","protected","file",TRUE,"f8cbf66533f958ec28515af31f6c444622ce6a5cd724c63fec7c504965cd8d0b",51988,"2026-07-31 15:34:35.904583 UTC",644,,"file",TRUE,"f8cbf66533f958ec28515af31f6c444622ce6a5cd724c63fec7c504965cd8d0b",51988,"2026-07-31 15:34:35.904583 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/main__glasses__all_available__cyclic_ordered_sensitivity__fitted_contributions.rds","protected","file",TRUE,"bb3ff7b72fafa0f20efbfc82e32a72c8e28187d6c48f1337d75174175e77fb80",66672,"2026-07-31 15:43:05.594021 UTC",644,,"file",TRUE,"bb3ff7b72fafa0f20efbfc82e32a72c8e28187d6c48f1337d75174175e77fb80",66672,"2026-07-31 15:43:05.594021 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/main__glasses__all_available__dominance_predictions.rds","protected","file",TRUE,"e5c9c14cbd3decb628b17761048355bf8ca512156e97b0f5533f24f6ba9358a7",1375256,"2026-07-31 18:13:29.548681 UTC",644,,"file",TRUE,"e5c9c14cbd3decb628b17761048355bf8ca512156e97b0f5533f24f6ba9358a7",1375256,"2026-07-31 18:13:29.548681 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/main__glasses__all_available__fitted_contributions.rds","protected","file",TRUE,"cae997d28a5a9e0f65643766647bc93ebc14db852632442a5ff67f3705085154",63556,"2026-07-31 14:53:05.521629 UTC",644,,"file",TRUE,"cae997d28a5a9e0f65643766647bc93ebc14db852632442a5ff67f3705085154",63556,"2026-07-31 14:53:05.521629 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/main__glasses__paired_common_sample__fitted_contributions.rds","protected","file",TRUE,"dd8e83bf4eec6fe7fece01df6ed00acab8c9fcc1a5c82e03f3f37e62cfc8603a",52272,"2026-07-31 15:36:52.549371 UTC",644,,"file",TRUE,"dd8e83bf4eec6fe7fece01df6ed00acab8c9fcc1a5c82e03f3f37e62cfc8603a",52272,"2026-07-31 15:36:52.549371 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/manuscript_prepared_data__chest__all_available__fitted_contributions.rds","protected","file",TRUE,"ca54f722dd30b0f6e7f325c06c529640ce395b9affcf30477fbcb0aa3d847afd",70684,"2026-07-31 15:32:53.679388 UTC",644,,"file",TRUE,"ca54f722dd30b0f6e7f325c06c529640ce395b9affcf30477fbcb0aa3d847afd",70684,"2026-07-31 15:32:53.679388 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/manuscript_prepared_data__chest__paired_common_sample__fitted_contributions.rds","protected","file",TRUE,"30247d4791e0a4cd80890731cf9515e1dc93cd3847522e9ee01e17a0a8c65813",51328,"2026-07-31 15:38:36.118069 UTC",644,,"file",TRUE,"30247d4791e0a4cd80890731cf9515e1dc93cd3847522e9ee01e17a0a8c65813",51328,"2026-07-31 15:38:36.118069 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/manuscript_prepared_data__glasses__all_available__cyclic_ordered_sensitivity__fitted_contributions.rds","protected","file",TRUE,"6780561910bf63ccf73058d0111b3f957a75bfa6668248ca309080dd9070b651",65436,"2026-07-31 15:44:54.737880 UTC",644,,"file",TRUE,"6780561910bf63ccf73058d0111b3f957a75bfa6668248ca309080dd9070b651",65436,"2026-07-31 15:44:54.737880 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/manuscript_prepared_data__glasses__all_available__fitted_contributions.rds","protected","file",TRUE,"1f95a8472beffe9b8f5554ba92937734c2cb725abc6fb0fb37d1b7145e976a65",66800,"2026-07-31 14:56:16.103750 UTC",644,,"file",TRUE,"1f95a8472beffe9b8f5554ba92937734c2cb725abc6fb0fb37d1b7145e976a65",66800,"2026-07-31 14:56:16.103750 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/manuscript_prepared_data__glasses__paired_common_sample__fitted_contributions.rds","protected","file",TRUE,"bba05428b5ecb2166a6812a427c4165e35806e25a84c213721f3da833a344c1f",52240,"2026-07-31 15:40:53.936634 UTC",644,,"file",TRUE,"bba05428b5ecb2166a6812a427c4165e35806e25a84c213721f3da833a344c1f",52240,"2026-07-31 15:40:53.936634 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/model_diagnostics_chest_source.rds","protected","file",TRUE,"1e6931eaf3f93663e5d7abe503caf5646727a34177584aedbb37d8f57b0561f5",1127692,"2026-07-31 21:55:00.929785 UTC",644,,"file",TRUE,"1e6931eaf3f93663e5d7abe503caf5646727a34177584aedbb37d8f57b0561f5",1127692,"2026-07-31 21:55:00.929785 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/model_diagnostics_near_eye_source.rds","protected","file",TRUE,"935feb5d57589205d78adc7ddb46e6cae57a8de7f1b3bd98981c155277928286",1017068,"2026-07-31 21:54:48.142696 UTC",644,,"file",TRUE,"935feb5d57589205d78adc7ddb46e6cae57a8de7f1b3bd98981c155277928286",1017068,"2026-07-31 21:54:48.142696 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/paired_placement_site_curves.csv","protected","file",TRUE,"3bc65cdd98bb8e71c5bc6f586e0aab966a929cc6b47df25b8e6eaf1376f5c5c8",173630,"2026-08-01 12:16:30.843192 UTC",644,,"file",TRUE,"3bc65cdd98bb8e71c5bc6f586e0aab966a929cc6b47df25b8e6eaf1376f5c5c8",173630,"2026-08-01 12:16:30.843192 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/pilots/dominance_pilot_50rep/main__chest__all_available__dominance_predictions.rds","protected","file",TRUE,"82c0c1f1c0d4a4c4e04283b8b372569d9ad5fdb7a8459a562c158549d087f4e7",1526792,"2026-07-31 15:51:34.028372 UTC",644,,"file",TRUE,"82c0c1f1c0d4a4c4e04283b8b372569d9ad5fdb7a8459a562c158549d087f4e7",1526792,"2026-07-31 15:51:34.028372 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/pilots/dominance_pilot_50rep/main__glasses__all_available__dominance_predictions.rds","protected","file",TRUE,"e5c9c14cbd3decb628b17761048355bf8ca512156e97b0f5533f24f6ba9358a7",1375256,"2026-07-31 15:49:47.794128 UTC",644,,"file",TRUE,"e5c9c14cbd3decb628b17761048355bf8ca512156e97b0f5533f24f6ba9358a7",1375256,"2026-07-31 15:49:47.794128 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/preparation_response_distribution_exact_zero_summary.csv","protected","file",TRUE,"f2cc126a168bf8d6db3c5b13b3c6fea83030b23e7fdebff882bea1eb390f31db",244,"2026-08-01 12:31:58.530143 UTC",644,,"file",TRUE,"f2cc126a168bf8d6db3c5b13b3c6fea83030b23e7fdebff882bea1eb390f31db",244,"2026-08-01 12:31:58.530143 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/preparation_response_distribution_positive_observations.csv","protected","file",TRUE,"22dff3af0f213b3ceaed0d5ca827da4184b662ff7d0366d592b6598b56e96842",1409727,"2026-08-01 12:31:58.527358 UTC",644,,"file",TRUE,"22dff3af0f213b3ceaed0d5ca827da4184b662ff7d0366d592b6598b56e96842",1409727,"2026-08-01 12:31:58.527358 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/site_curve_predictions.csv","protected","file",TRUE,"03a70808d41029acf41287db7393761e792b850bf00815acea0d6bda6aa527a7",1011432,"2026-07-31 15:41:03.282853 UTC",644,,"file",TRUE,"03a70808d41029acf41287db7393761e792b850bf00815acea0d6bda6aa527a7",1011432,"2026-07-31 15:41:03.282853 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/12_manifests/H02/figure4_replication_inputs.csv","protected","file",TRUE,"d753c780cd9b6029394ebbab4f76cc384dd38a4311f01ae29798adb56c000f89",2859,"2026-08-01 08:38:34.112096 UTC",644,,"file",TRUE,"d753c780cd9b6029394ebbab4f76cc384dd38a4311f01ae29798adb56c000f89",2859,"2026-08-01 08:38:34.112096 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/12_manifests/H02/figure4_replication_manifest.csv","protected","file",TRUE,"bc393421b09347bd594928fb4893b538bcf55a11443cf8bdb02d218056a94d73",4060,"2026-08-01 08:38:34.120242 UTC",644,,"file",TRUE,"bc393421b09347bd594928fb4893b538bcf55a11443cf8bdb02d218056a94d73",4060,"2026-08-01 08:38:34.120242 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/12_manifests/H02/global_time_basis_verified_inputs.csv","protected","file",TRUE,"0aea54b7786352cc7ec8d61d79ee9b37a56931fd4165f126c5ffccb80ebe4391",1159,"2026-08-01 06:52:14.458077 UTC",644,,"file",TRUE,"0aea54b7786352cc7ec8d61d79ee9b37a56931fd4165f126c5ffccb80ebe4391",1159,"2026-08-01 06:52:14.458077 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/12_manifests/H02/H02_analysis_manifest.csv","protected","file",TRUE,"cba73edc1d4974dd9a86a03513af7491aa62e8b09dbb3606895aa3af551b3804",12163,"2026-07-31 15:41:04.018549 UTC",644,,"file",TRUE,"cba73edc1d4974dd9a86a03513af7491aa62e8b09dbb3606895aa3af551b3804",12163,"2026-07-31 15:41:04.018549 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/12_manifests/H02/H02_dominance_manifest.csv","protected","file",TRUE,"fe63aec3b643aa383e4ae68bc7ba71d6a7545f50278907b116c83816e26bf161",4277,"2026-07-31 18:15:17.188131 UTC",644,,"file",TRUE,"fe63aec3b643aa383e4ae68bc7ba71d6a7545f50278907b116c83816e26bf161",4277,"2026-07-31 18:15:17.188131 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/12_manifests/H02/H02_figure_readability_qa.csv","protected","file",TRUE,"f0898eeab659591109954f453f78ef5f5b783415cce015c79c1ce17c72a43814",5656,"2026-08-01 12:36:44.288639 UTC",644,,"file",TRUE,"f0898eeab659591109954f453f78ef5f5b783415cce015c79c1ce17c72a43814",5656,"2026-08-01 12:36:44.288639 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/12_manifests/H02/H02_formula_sensitivity_manifest.csv","protected","file",TRUE,"81ace96913868b28a474b01154f55685c7a750f7dbfa504fb33a41597a721fae",3658,"2026-07-31 15:44:54.862643 UTC",644,,"file",TRUE,"81ace96913868b28a474b01154f55685c7a750f7dbfa504fb33a41597a721fae",3658,"2026-07-31 15:44:54.862643 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/12_manifests/H02/H02_global_time_basis_diagnostic_manifest.csv","protected","file",TRUE,"1987dcfae933a15b6da56c54d09e0da79fc0418ec8fa907d7dc729896ceace23",4344,"2026-08-01 06:52:14.466145 UTC",644,,"file",TRUE,"1987dcfae933a15b6da56c54d09e0da79fc0418ec8fa907d7dc729896ceace23",4344,"2026-08-01 06:52:14.466145 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/12_manifests/H02/H02_model_data_manifest.csv","protected","file",TRUE,"63961c8f7fd1398ec31636a26a4008a0af630729800245404c4c38b9867ca005",3765,"2026-07-31 13:59:05.286804 UTC",644,,"file",TRUE,"63961c8f7fd1398ec31636a26a4008a0af630729800245404c4c38b9867ca005",3765,"2026-07-31 13:59:05.286804 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/12_manifests/H02/H02_paired_placement_display_manifest.csv","protected","file",TRUE,"fffcffcecc79196a11515ff74c56b8293fbea9ee2368b4b71b6c39cddeb65753",1572,"2026-08-01 12:16:30.856873 UTC",644,,"file",TRUE,"fffcffcecc79196a11515ff74c56b8293fbea9ee2368b4b71b6c39cddeb65753",1572,"2026-08-01 12:16:30.856873 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/12_manifests/H02/H02_preparation_report_manifest.csv","protected","file",TRUE,"c2e8c5a3b4fcebe53f3f813aa75fac6d3d960384333f59dd1b1501d90b08aaf7",12457,"2026-08-01 12:36:45.302400 UTC",644,,"file",TRUE,"c2e8c5a3b4fcebe53f3f813aa75fac6d3d960384333f59dd1b1501d90b08aaf7",12457,"2026-08-01 12:36:45.302400 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/12_manifests/H02/H02_reader_diagnostics_manifest.csv","protected","file",TRUE,"493762b324d6f7e468ed78f91a30430cee58b9b3762cf7c870ccf7c8faccca0a",2116,"2026-07-31 21:55:01.079686 UTC",644,,"file",TRUE,"493762b324d6f7e468ed78f91a30430cee58b9b3762cf7c870ccf7c8faccca0a",2116,"2026-07-31 21:55:01.079686 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/12_manifests/H02/H02_temporal_diagnostics_manifest.csv","protected","file",TRUE,"cce47e9738c69b452bd9148487a954108849c29ed106aa30f8a90a660e87dc8b",1368,"2026-07-31 17:00:07.441168 UTC",644,,"file",TRUE,"cce47e9738c69b452bd9148487a954108849c29ed106aa30f8a90a660e87dc8b",1368,"2026-07-31 17:00:07.441168 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/12_manifests/H02/H02_worker_output_hashes.csv","protected","file",TRUE,"0f3a96ab08f7fed2b59eb4a45f203297483919b3067bee560c9e239693242331",40049,"2026-08-01 12:36:48.342167 UTC",644,,"file",TRUE,"0f3a96ab08f7fed2b59eb4a45f203297483919b3067bee560c9e239693242331",40049,"2026-08-01 12:36:48.342167 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/12_manifests/H02/pilots/dominance_pilot_50rep/H02_dominance_pilot_manifest.csv","protected","file",TRUE,"7e9a4bc40620e7bc56e91aeb883f05b60685c6a3bf35997e205fa57827bde98b",4669,"2026-07-31 15:51:34.264348 UTC",644,,"file",TRUE,"7e9a4bc40620e7bc56e91aeb883f05b60685c6a3bf35997e205fa57827bde98b",4669,"2026-07-31 15:51:34.264348 UTC",644,,TRUE,TRUE,"byte_identical"
"audit/handoffs/H02_shared_change_request.md","protected","file",TRUE,"9d6188c652dd515f02a71f33feacad23f02b00ce38e4e6a848652dcd179522bd",10564,"2026-08-01 12:40:02.695402 UTC",644,,"file",TRUE,"9d6188c652dd515f02a71f33feacad23f02b00ce38e4e6a848652dcd179522bd",10564,"2026-08-01 12:40:02.695402 UTC",644,,TRUE,TRUE,"byte_identical"
"audit/handoffs/H02_worker_handoff.md","protected","file",TRUE,"fbb74b2ed98756e1e8eb7f4b0be14cc8ec4a1873d766c1828390ebd9f5793441",45489,"2026-08-14 19:35:30.011780 UTC",644,,"file",TRUE,"fbb74b2ed98756e1e8eb7f4b0be14cc8ec4a1873d766c1828390ebd9f5793441",45489,"2026-08-14 19:35:30.011780 UTC",644,,TRUE,TRUE,"byte_identical"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","protected","file",TRUE,"92424e41a7f54d05b816ff79144850a27aabc8181aa705384b22f4c7cdc3b9a1",55146,"2026-08-14 19:34:40.509818 UTC",644,,"file",TRUE,"92424e41a7f54d05b816ff79144850a27aabc8181aa705384b22f4c7cdc3b9a1",55146,"2026-08-14 19:34:40.509818 UTC",644,,TRUE,TRUE,"byte_identical"
"audit/hypotheses/H02/report017_order33_source_rewrite/H02_order33_protected_inventory.csv","protected","file",TRUE,"4dd4e1761f69199bc6fd52e1ed45be6791b4f1ff4140a9b6c3cc1c4025401ea8",6210,"2026-08-20 06:44:23.157910 UTC",644,,"file",TRUE,"4dd4e1761f69199bc6fd52e1ed45be6791b4f1ff4140a9b6c3cc1c4025401ea8",6210,"2026-08-20 06:44:23.157910 UTC",644,,TRUE,TRUE,"byte_identical"
"audit/hypotheses/H02/report017_order33d_completion/H02_order33d_completion_manifest.csv","protected","file",TRUE,"d23ac13a36202d7be5fc2cb10774186b5e4577b47b32812896209333c82069e2",9036,"2026-08-20 06:47:28.887449 UTC",644,,"file",TRUE,"d23ac13a36202d7be5fc2cb10774186b5e4577b47b32812896209333c82069e2",9036,"2026-08-20 06:47:28.887449 UTC",644,,TRUE,TRUE,"byte_identical"
"audit/hypotheses/H02/report017_order33d_completion/H02_order33d_completion_record.md","protected","file",TRUE,"4c062d8ae0f687de2c9a3c3739b0ae5ca79a66c495fe418fec9d1f5f9275c7ba",4314,"2026-08-20 06:46:28.303309 UTC",644,,"file",TRUE,"4c062d8ae0f687de2c9a3c3739b0ae5ca79a66c495fe418fec9d1f5f9275c7ba",4314,"2026-08-20 06:46:28.303309 UTC",644,,TRUE,TRUE,"byte_identical"
"audit/hypotheses/H02/submitted_recovery.csv","protected","file",TRUE,"f285aeb714b3fac9451b24361e067660e5ade4c85168d7bca48674fd7993aee7",5743,"2026-07-31 15:45:27.750462 UTC",644,,"file",TRUE,"f285aeb714b3fac9451b24361e067660e5ade4c85168d7bca48674fd7993aee7",5743,"2026-07-31 15:45:27.750462 UTC",644,,TRUE,TRUE,"byte_identical"
"audit/report_harmonization/coordination_matrix.csv","protected","file",TRUE,"2f3983d759de17ffe75d2c82417017535af3c8713ef4a17ac0ef79167d04919a",25440,"2026-08-20 08:26:17.417415 UTC",644,,"file",TRUE,"2f3983d759de17ffe75d2c82417017535af3c8713ef4a17ac0ef79167d04919a",25440,"2026-08-20 08:26:17.417415 UTC",644,,TRUE,TRUE,"byte_identical"
"audit/report_harmonization/owner_orders/33d_h02_missing_argument_walker_and_final_verifier.md","protected","file",TRUE,"eb6214469a241776217e42b875a2b4e4063e7fdea072385d19487c9372915432",5131,"2026-08-15 09:46:24.062837 UTC",644,,"file",TRUE,"eb6214469a241776217e42b875a2b4e4063e7fdea072385d19487c9372915432",5131,"2026-08-15 09:46:24.062837 UTC",644,,TRUE,TRUE,"byte_identical"
"audit/report_harmonization/owner_orders/33e_h02_fresh_baseline_order33d_continuation.md","protected","file",TRUE,"2a5c7f6168a661928f33db939eb6c2ca1d5ff4c7edeab68319917df3e0e65f49",4121,"2026-08-20 06:36:24.796794 UTC",644,,"file",TRUE,"2a5c7f6168a661928f33db939eb6c2ca1d5ff4c7edeab68319917df3e0e65f49",4121,"2026-08-20 06:36:24.796794 UTC",644,,TRUE,TRUE,"byte_identical"
"audit/report_harmonization/owner_orders/33f_h02_result_target_render.md","protected","file",TRUE,"6fb5a134413c65139559fef0334b4e539ea1165c5cf31ce55ffebb7e23ed290f",9271,"2026-08-20 08:25:52.887506 UTC",644,,"file",TRUE,"6fb5a134413c65139559fef0334b4e539ea1165c5cf31ce55ffebb7e23ed290f",9271,"2026-08-20 08:25:52.887506 UTC",644,,TRUE,TRUE,"byte_identical"
"audit/report_harmonization/report017_h01_order32k_companion_acceptance_manifest.csv","protected","file",TRUE,"261c447955b9c432a9615db295cf6104cd1535614edeec1b41cffd81df71d891",3121,"2026-08-20 08:18:20.056417 UTC",644,,"file",TRUE,"261c447955b9c432a9615db295cf6104cd1535614edeec1b41cffd81df71d891",3121,"2026-08-20 08:18:20.056417 UTC",644,,TRUE,TRUE,"byte_identical"
"audit/report_harmonization/report017_h01_order32k_companion_independent_acceptance.md","protected","file",TRUE,"ba3804ebf425ae760ea7d71aee5af3a23e0d38cbe59fa691b9fc9be96cb72cc7",5596,"2026-08-20 08:17:19.443219 UTC",644,,"file",TRUE,"ba3804ebf425ae760ea7d71aee5af3a23e0d38cbe59fa691b9fc9be96cb72cc7",5596,"2026-08-20 08:17:19.443219 UTC",644,,TRUE,TRUE,"byte_identical"
"audit/report_harmonization/report017_h02_order33_source_acceptance_manifest.csv","protected","file",TRUE,"9bb334b78d36cbbfbd7bb53702166abcdac54b8b613a1d3262e49bc15fe0562a",2413,"2026-08-20 06:52:04.473179 UTC",644,,"file",TRUE,"9bb334b78d36cbbfbd7bb53702166abcdac54b8b613a1d3262e49bc15fe0562a",2413,"2026-08-20 06:52:04.473179 UTC",644,,TRUE,TRUE,"byte_identical"
"audit/report_harmonization/report017_h02_order33_source_independent_acceptance.md","protected","file",TRUE,"127a25b9d95fbb41d4506cb1ed66df775ec01e40d3d3504a5980054dd7911d24",2618,"2026-08-20 06:51:22.880273 UTC",644,,"file",TRUE,"127a25b9d95fbb41d4506cb1ed66df775ec01e40d3d3504a5980054dd7911d24",2618,"2026-08-20 06:51:22.880273 UTC",644,,TRUE,TRUE,"byte_identical"
"audit/report_harmonization/report017_h02_order33d_dispatch_manifest.csv","protected","file",TRUE,"712ef5269c2d592b1956c67bb2ee8e23cdc8fcb2b12e50611479c4398d68be17",5069,"2026-08-15 09:47:34.301856 UTC",644,,"file",TRUE,"712ef5269c2d592b1956c67bb2ee8e23cdc8fcb2b12e50611479c4398d68be17",5069,"2026-08-15 09:47:34.301856 UTC",644,,TRUE,TRUE,"byte_identical"
"audit/report_harmonization/report017_h02_order33e_baseline_recovery_verification.md","protected","file",TRUE,"3c215925a756d7900f622856ad617f120634948687b018a820adb08c05ae2e09",4367,"2026-08-20 06:35:42.944353 UTC",644,,"file",TRUE,"3c215925a756d7900f622856ad617f120634948687b018a820adb08c05ae2e09",4367,"2026-08-20 06:35:42.944353 UTC",644,,TRUE,TRUE,"byte_identical"
"audit/report_harmonization/report017_h02_order33e_dispatch_manifest.csv","protected","file",TRUE,"5941326708c5671f278bd56c2d640c3b6979970d712cd63f9480c0ab5ee56e31",1965,"2026-08-20 06:36:56.469045 UTC",644,,"file",TRUE,"5941326708c5671f278bd56c2d640c3b6979970d712cd63f9480c0ab5ee56e31",1965,"2026-08-20 06:36:56.469045 UTC",644,,TRUE,TRUE,"byte_identical"
"audit/report_harmonization/report017_h02_order33e_fresh_baseline_inventory.csv","protected","file",TRUE,"0cff837c068f84fe1142f8214358bc9c75120d525d8ed36262bdf6e817a82d0d",1030,"2026-08-20 06:35:03.848254 UTC",644,,"file",TRUE,"0cff837c068f84fe1142f8214358bc9c75120d525d8ed36262bdf6e817a82d0d",1030,"2026-08-20 06:35:03.848254 UTC",644,,TRUE,TRUE,"byte_identical"
"audit/report_harmonization/report017_h02_order33f_dispatch_manifest.csv","protected","file",TRUE,"cd992989a469f2c3077841e10e67b7ec58d00438420a236f373f845f03a6bcf0",3113,"2026-08-20 08:27:00.350179 UTC",644,,"file",TRUE,"cd992989a469f2c3077841e10e67b7ec58d00438420a236f373f845f03a6bcf0",3113,"2026-08-20 08:27:00.350179 UTC",644,,TRUE,TRUE,"byte_identical"
"config/site_display_registry.csv","protected","file",TRUE,"3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809",295,"2026-07-31 16:30:32.129117 UTC",644,,"file",TRUE,"3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809",295,"2026-07-31 16:30:32.129117 UTC",644,,TRUE,TRUE,"byte_identical"
"notebooks/hypotheses/H02.qmd","protected","file",TRUE,"4f431eaba1fd449837186497dc988f95c30a9ece7ae83d57b2f0c377690f0f6d",57148,"2026-08-14 19:21:33.567214 UTC",644,,"file",TRUE,"4f431eaba1fd449837186497dc988f95c30a9ece7ae83d57b2f0c377690f0f6d",57148,"2026-08-14 19:21:33.567214 UTC",644,,TRUE,TRUE,"byte_identical"
"notebooks/preregistration_deviations.qmd","protected","file",TRUE,"b542018a0e127b280fc5a106928d8689307c420f2e62913f4047d5c4c292bc6d",94061,"2026-08-12 15:07:16.122053 UTC",644,,"file",TRUE,"b542018a0e127b280fc5a106928d8689307c420f2e62913f4047d5c4c292bc6d",94061,"2026-08-12 15:07:16.122053 UTC",644,,TRUE,TRUE,"byte_identical"
"renv.lock","protected","file",TRUE,"3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",603493,"2026-07-31 21:37:26.338044 UTC",644,,"file",TRUE,"3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",603493,"2026-07-31 21:37:26.338044 UTC",644,,TRUE,TRUE,"byte_identical"
"scripts/hypotheses/H02/audit_submitted_h02.R","protected","file",TRUE,"038011498621dbc3965ed27dff3c31117ebd21c03d7c213037f8819ba856c12c",6230,"2026-07-31 15:42:51.422456 UTC",644,,"file",TRUE,"038011498621dbc3965ed27dff3c31117ebd21c03d7c213037f8819ba856c12c",6230,"2026-07-31 15:42:51.422456 UTC",644,,TRUE,TRUE,"byte_identical"
"scripts/hypotheses/H02/build_h02_figure_readability_qa.R","protected","file",TRUE,"2dc304fe6ad6453e01d26b96082b27a0b379025102a118ab26f541691fa41a9e",5165,"2026-08-01 12:30:48.591289 UTC",644,,"file",TRUE,"2dc304fe6ad6453e01d26b96082b27a0b379025102a118ab26f541691fa41a9e",5165,"2026-08-01 12:30:48.591289 UTC",644,,TRUE,TRUE,"byte_identical"
"scripts/hypotheses/H02/build_h02_figure4_replication.R","protected","file",TRUE,"aed917fa24180d7e2bb0a30917046f43cf55fcdc50b11e667b175282148d9d00",34139,"2026-08-01 07:33:05.020529 UTC",644,,"file",TRUE,"aed917fa24180d7e2bb0a30917046f43cf55fcdc50b11e667b175282148d9d00",34139,"2026-08-01 07:33:05.020529 UTC",644,,TRUE,TRUE,"byte_identical"
"scripts/hypotheses/H02/build_h02_model_data.R","protected","file",TRUE,"ce7f7fa5c80fae0fd90f05118a0f88aa75d378adda6ed78d73ce8628a67dfff7",6078,"2026-07-30 21:21:14.366192 UTC",644,,"file",TRUE,"ce7f7fa5c80fae0fd90f05118a0f88aa75d378adda6ed78d73ce8628a67dfff7",6078,"2026-07-30 21:21:14.366192 UTC",644,,TRUE,TRUE,"byte_identical"
"scripts/hypotheses/H02/build_h02_paired_placement_display.R","protected","file",TRUE,"a8286c19766f4fa88622d5e7b8daa09dbba1838bc6a804ef7671f2fcdd9d0205",6827,"2026-08-01 12:10:18.334002 UTC",644,,"file",TRUE,"a8286c19766f4fa88622d5e7b8daa09dbba1838bc6a804ef7671f2fcdd9d0205",6827,"2026-08-01 12:10:18.334002 UTC",644,,TRUE,TRUE,"byte_identical"
"scripts/hypotheses/H02/build_h02_preparation_report_manifest.R","protected","file",TRUE,"8fb4744bce578df85ec9683ab87271bfcc0ba79fcc7d53a7d21b8b3d406c9d16",6122,"2026-08-01 12:16:43.527390 UTC",644,,"file",TRUE,"8fb4744bce578df85ec9683ab87271bfcc0ba79fcc7d53a7d21b8b3d406c9d16",6122,"2026-08-01 12:16:43.527390 UTC",644,,TRUE,TRUE,"byte_identical"
"scripts/hypotheses/H02/build_h02_reader_diagnostics.R","protected","file",TRUE,"946e569154fcaa0edeb5cc9b172d84775c5385784edeba40df31376b4cae4569",6656,"2026-07-31 21:54:28.154133 UTC",644,,"file",TRUE,"946e569154fcaa0edeb5cc9b172d84775c5385784edeba40df31376b4cae4569",6656,"2026-07-31 21:54:28.154133 UTC",644,,TRUE,TRUE,"byte_identical"
"scripts/hypotheses/H02/build_h02_worker_manifest.R","protected","file",TRUE,"49e848952070c819c008066463d186e6d82f420e3157bda419b77ac0c2c84f01",3899,"2026-08-01 07:41:29.220440 UTC",644,,"file",TRUE,"49e848952070c819c008066463d186e6d82f420e3157bda419b77ac0c2c84f01",3899,"2026-08-01 07:41:29.220440 UTC",644,,TRUE,TRUE,"byte_identical"
