run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,term,term_label,estimate_model,std_error,conf_low_model,conf_high_model,p_raw,effect_type,estimate_practical,conf_low_practical,conf_high_practical,interval_method,status
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.03310355824164601,0.01214205060275412,0.00930557636178508,0.05690154012150694,0.00640377966784141,ratio,1.0792040295470005,1.021658085410004,1.139991308269324,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.03553039808261361,0.01546898614136437,-0.06584905379703698,-0.00521174236819023,0.02162564131278665,ratio,0.9214453906706854,0.8593121377000607,0.9880712383055078,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,0.1644743666003261,0.03580294830288701,0.09430187738631812,0.2346468558143341,4.350843838773213e-6,ratio,1.1787733531958473,1.0988914263228735,1.2644621524204345,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.01414629072948983,0.04590535591785461,-0.10411913502597749,0.0758265535669978,0.7579589923396003,ratio,0.9859532978849748,0.901117936317346,1.0787754481760896,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,0.11609269894995904,0.02730866815523664,0.06256869289993935,0.16961670499997872,2.1269464278517293e-5,ratio,1.1230999774965642,1.064567584640792,1.184850616955795,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.10148194148741628,0.03562640471309319,0.03165547135110561,0.17130841162372695,0.0043925358707487,ratio,1.1068099308703994,1.0321618347169277,1.186856732994109,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,photoperiod_centered_hours,Photoperiod per hour,-0.0868029833867509,0.03353122328071419,-0.15252297337452167,-0.02108299339898012,0.00963330971460072,difference,-0.0868029833867509,-0.15252297337452167,-0.02108299339898012,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.00758258301837838,0.04028764199883485,-0.07137974432138118,0.08654491035813795,0.8507111402855193,difference,0.00758258301837838,-0.07137974432138118,0.08654491035813795,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,-0.01401075358266673,0.01028226112219969,-0.03416361506181452,0.00614210789648105,0.17300417505743146,ratio,0.986086940238418,0.9664133719178274,1.006161009319565,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02467187538937592,0.01281644640238696,-4.478979690904529e-4,0.04979164874784231,0.05422724921150979,ratio,1.0249787445893692,0.999552202322231,1.0510520855431198,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.04239268862724128,0.01187498461795009,0.01911814645909196,0.0656672307953906,3.5709674559596984e-4,ratio,1.10253577069242,1.0450044659483029,1.16323438345618,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.00940035081757215,0.01417418054501224,-0.01838053256102016,0.03718123419616446,0.5072009227692512,ratio,1.0218810623506631,0.9585603646077528,1.0893846064856103,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.04335166877743333,0.05860842752036243,-0.07151873835300315,0.1582220759078698,0.45949224884405687,difference,0.04335166877743333,-0.07151873835300315,0.1582220759078698,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.2744345852301266,0.07388367927712507,0.12962523480165317,0.4192439356586,2.036749825480495e-4,difference,0.2744345852301266,0.12962523480165317,0.4192439356586,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,photoperiod_centered_hours,Photoperiod per hour,-0.16122621246917676,0.05387893850346997,-0.2668269914612263,-0.05562543347712724,0.00276812234554304,difference,-0.16122621246917676,-0.2668269914612263,-0.05562543347712724,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.2705915286764591,0.06886286488972312,0.135622793620354,0.40556026373256415,8.514889056823219e-5,difference,0.2705915286764591,0.135622793620354,0.40556026373256415,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.13573458175600536,0.0491537462871787,0.03939500932791573,0.232074154184095,0.00575490232171366,difference,0.13573458175600536,0.03939500932791573,0.232074154184095,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.3901737067103795,0.06783003631843536,0.25722927845620236,0.5231181349645566,8.807588349136426e-9,difference,0.3901737067103795,0.25722927845620236,0.5231181349645566,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,-0.05365216369253035,0.08012384706534258,-0.21069201824339703,0.10338769085833636,0.5031029801347351,difference,-0.05365216369253035,-0.21069201824339703,0.10338769085833636,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.14409515540284312,0.1028335362060695,-0.05745487196394869,0.34564518276963496,0.16114030747888847,difference,0.14409515540284312,-0.05745487196394869,0.34564518276963496,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.32824213199711283,0.06035363153322951,0.2099511878557821,0.4465330761384435,5.3686530007404575e-8,difference,0.32824213199711283,0.2099511878557821,0.4465330761384435,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.46969320122075214,0.07651317386933411,0.31973013609400613,0.6196562663474982,8.318733141757461e-10,difference,0.46969320122075214,0.31973013609400613,0.6196562663474982,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.10637922016385162,0.0221219977889966,0.0630209012313436,0.14973753909635965,1.5187483007786988e-6,ratio,1.2775538649530178,1.1561678835873326,1.4116841516062644,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.01343247893487829,0.02743894079534558,-0.06721181466768245,0.04034685679792586,0.6244589306589006,ratio,0.9695439954947096,0.8566199515376407,1.0973542672132597,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,1,interdaily_stability,participant,gaussian,logit,photoperiod_centered_hours,Photoperiod per hour,-0.01282275986043963,0.02073106212116007,-0.05345489497917591,0.02780937525829664,0.5362267912595111,odds_ratio,0.987259101455216,0.9479486972852657,1.0281996654433403,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,1,interdaily_stability,participant,gaussian,logit,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.00807448875571672,0.02541524300272995,-0.04173847218796759,0.05788744969940104,0.7507105395846049,odds_ratio,1.0081071753566853,0.9591205844828912,1.0595957311807265,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,2,intradaily_variability,participant,gaussian,identity,photoperiod_centered_hours,Photoperiod per hour,-0.01205494156731109,0.01855708085449942,-0.04842615170032773,0.02431626856570554,0.5159415163441972,difference,-0.01205494156731109,-0.04842615170032773,0.02431626856570554,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,2,intradaily_variability,participant,gaussian,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.04608404510602137,0.02221191316843503,-0.08961859494388498,-0.00254949526815775,0.03801021898356944,difference,-0.04608404510602137,-0.08961859494388498,-0.00254949526815775,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.07343939140605432,0.01407030684598806,0.04586209673649036,0.10101668607561828,1.794464157616253e-7,ratio,1.1842390872675466,1.111378770701421,1.2618760163352454,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.06110946883965477,0.01769891310266872,0.02642023659292001,0.09579870108638952,5.549557106937224e-4,ratio,1.1510904977686855,1.0627233834146688,1.2468054761305172,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.0958204251359363,0.01973299197121119,0.05714447156514433,0.13449637870672826,1.198721534541178e-6,ratio,1.246867844736408,1.1406291639552084,1.3630016409949224,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.09469394000905734,0.02423916544169394,0.04718604872802932,0.14220183129008537,9.358448748912984e-5,ratio,1.2436378749858903,1.1147719918633543,1.3874004508439457,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.03566511134062137,0.01111585121115298,0.01387844330925558,0.05745177937198716,0.00133433369592742,ratio,1.085588193267895,1.032472381845993,1.14143656148513,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.01278257927355472,0.01528164621411865,-0.01716889693060069,0.04273405547771013,0.4028927304885083,ratio,1.0298704076242704,0.9612383805059234,1.1034027334009944,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,6,duration_above_1000,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,0.18842822870126805,0.0339146882485051,0.12195666118729426,0.25489979621524184,2.7610979692194863e-8,ratio,1.2073504267687838,1.1297051406398646,1.2903323182128097,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,6,duration_above_1000,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02421857003579165,0.0444258659679728,-0.06285452724343868,0.11129166731502196,0.5856533101761823,ratio,1.024514221530486,0.9390800743201004,1.117720861959674,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,7,duration_above_250_wake,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,0.13203456015647497,0.02925757233561134,0.07469077210360132,0.18937834820934865,6.396715991376165e-6,ratio,1.1411477568307842,1.0775508905654414,1.2084980990889402,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,7,duration_above_250_wake,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.10287572452883316,0.03869986511188288,0.02702538270298461,0.17872606635468177,0.00785367131890952,ratio,1.1083536593434935,1.0273938804662428,1.1956931587159445,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,photoperiod_centered_hours,Photoperiod per hour,-0.11664898218392908,0.03211586606452148,-0.17959492300270327,-0.05370304136515488,2.8109206985040816e-4,difference,-0.11664898218392908,-0.17959492300270327,-0.05370304136515488,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.00885248433785991,0.04015114394307277,-0.06984231172864623,0.08754728040436606,0.8254981202882844,difference,0.00885248433785991,-0.06984231172864623,0.08754728040436606,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,-0.01408432410689545,0.00979544783420804,-0.0332830490743841,0.00511440086059318,0.15047837364973043,ratio,0.986014395973882,0.9672647374496892,1.0051275017335244,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-7.592793850022004e-4,0.01259256226789343,-0.02544024790315133,0.02392168913314693,0.9519199983391146,ratio,0.9992410087946492,0.9748806283871844,1.0242101079686137,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.05300556051426918,0.01224159020289357,0.0290124846030994,0.07699863642543896,1.491383876112636e-5,ratio,1.1298103801720945,1.0690856116363885,1.1939843556502372,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02723839535882213,0.01491276606195934,-0.00199008903248938,0.05646687975013365,0.06777267894553644,ratio,1.0647273139212703,0.995428133604512,1.1388509272939689,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,11,m10_midpoint,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.04256430084344632,0.05214448905143497,-0.05963701968960935,0.144765621376502,0.41434223307718593,difference,0.04256430084344632,-0.05963701968960935,0.144765621376502,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,11,m10_midpoint,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.2021475984817512,0.06760419418957236,0.0696458126663374,0.33464938429716495,0.00278828094403691,difference,0.2021475984817512,0.0696458126663374,0.33464938429716495,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,photoperiod_centered_hours,Photoperiod per hour,-0.1739953526833948,0.05103951727144735,-0.27403096832374163,-0.07395973704304798,6.51938082897124e-4,difference,-0.1739953526833948,-0.27403096832374163,-0.07395973704304798,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.17142077044257248,0.06511416428251673,0.04379935356541536,0.2990421873197296,0.00847293951432581,difference,0.17142077044257248,0.04379935356541536,0.2990421873197296,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,13,mean_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.12439824290296134,0.04258641671021424,0.04093039992032671,0.20786608588559596,0.00348822537418674,difference,0.12439824290296134,0.04093039992032671,0.20786608588559596,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,13,mean_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.3547464248456823,0.05983703776813665,0.2374679858785715,0.472024863812793,3.056352090209766e-9,difference,0.3547464248456823,0.2374679858785715,0.472024863812793,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,14,first_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,-0.07485165381233606,0.0728824363763023,-0.21769860421542048,0.06799529659074834,0.3044114729855873,difference,-0.07485165381233606,-0.21769860421542048,0.06799529659074834,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,14,first_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.07497180092172456,0.0927586452069795,-0.1068318029386841,0.25677540478213323,0.4189490005872102,difference,0.07497180092172456,-0.1068318029386841,0.25677540478213323,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,15,last_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.3307632190936507,0.0677404097835687,0.19799445561987136,0.46353198256743,1.0458722888262375e-6,difference,0.3307632190936507,0.19799445561987136,0.46353198256743,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,15,last_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.4749151790858558,0.0906592911862076,0.2972262334969593,0.6526041246747522,1.619210103782091e-7,difference,0.4749151790858558,0.2972262334969593,0.6526041246747522,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.10627163830488404,0.01949665017218977,0.06805890614821547,0.14448437046155263,5.015389810598362e-8,ratio,1.2772374331225798,1.1696580284872844,1.3947114633833255,wald_normal,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.01345431789702849,0.02421293286466229,-0.03400215847779581,0.0609107942718528,0.578438798563738,ratio,1.0314645771415287,0.9246935781268562,1.1505640344695858,wald_normal,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.06508119245125041,0.01599685869687514,0.03372792553959879,0.096434459362902,4.734249663605118e-5,ratio,1.161665769893045,1.0807566725705462,1.2486319957030985,wald_normal,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.0541777982505964,0.01925967072858241,0.01642953726847457,0.09192605923271824,0.004907892105871,ratio,1.1328640578740672,1.0385550868918394,1.2357370252393325,wald_normal,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.08021526152786786,0.02175604113432931,0.03757420445841047,0.12285631859732524,2.268831284231907e-4,ratio,1.2028604942933752,1.090370779489077,1.3269553769678923,wald_normal,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.09793789821025954,0.0258567245773712,0.04725964928044034,0.14861614714007876,1.5203923072885348e-4,ratio,1.2529619952622306,1.1149609299931529,1.4080437433634123,wald_normal,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.03990979461843279,0.01254949456158991,0.0153132372535353,0.0645063519833303,0.0014717780914167,ratio,1.0962504751681326,1.0358890378985477,1.1601291840526784,wald_normal,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.00325029668424687,0.01648816682869905,-0.03556650983958501,0.02906591647109125,0.8437265498266959,ratio,0.9925438513335848,0.921368775309404,1.0692171508517694,wald_normal,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,0.15202172818554305,0.03451179703044858,0.08437984896410747,0.21966360740697863,1.058225955216334e-5,ratio,1.1641855317965415,1.0880421069918045,1.2456576300999769,wald_normal,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.03513270228292377,0.04447369607824631,-0.05203414028981921,0.12229954485566676,0.4295476972499525,ratio,1.0357571470182028,0.9492964570334852,1.130092564499528,wald_normal,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,0.10417727581873676,0.02838420223229191,0.04854526171354323,0.1598092899239303,2.4230809770018033e-4,ratio,1.1097971776812778,1.0497428839067833,1.1732870919834688,wald_normal,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.13265579837798794,0.0367913951493499,0.06054598894428052,0.20476560781169537,3.114082797471324e-4,ratio,1.141856901684858,1.062416455858037,1.227237376394296,wald_normal,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,photoperiod_centered_hours,Photoperiod per hour,-0.09762678059532794,0.03549772557726029,-0.1672010442598444,-0.02805251693081148,0.00595541091734538,difference,-0.09762678059532794,-0.1672010442598444,-0.02805251693081148,wald_normal,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.00272409684038357,0.04282103066975078,-0.08665177473398016,0.081203581053213,0.9492761001120392,difference,-0.00272409684038357,-0.08665177473398016,0.081203581053213,wald_normal,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,-0.0172794637976929,0.01136480554793963,-0.03955407336295556,0.00499514576756976,0.1284013371378607,ratio,0.9828689699553156,0.9612179762967948,1.0050076423068703,wald_normal,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.00813762824375301,0.01402499784958671,-0.01935086242468864,0.03562611891219466,0.5617641531309774,ratio,1.0081708287371227,0.9808351636594208,1.0362683329218694,wald_normal,PASS
