"set","path","expected_sha256","observed_sha256","expected_bytes","observed_bytes","status"
"H09_preservation","artifacts/09_tables/H09/H09_model_results_master.csv","d7a09b4d2954f13cafca37193415f58ae11216e695fcbc8b39ca676d75077321","d7a09b4d2954f13cafca37193415f58ae11216e695fcbc8b39ca676d75077321",115263,115263,"PASS"
"H09_preservation","artifacts/09_tables/H09/H09_model_tests.csv","f593699dba8e60a67e55e13daf5eada7c93c0fa4359e4424a477453f2e5862b1","f593699dba8e60a67e55e13daf5eada7c93c0fa4359e4424a477453f2e5862b1",119460,119460,"PASS"
"H09_preservation","artifacts/09_tables/H09/H09_paired_placement_effects.csv","ecc9fe09a1e823ec6b45b2b28239e56bf773a6d8a8c0bb458413e1e2e9b170b0","ecc9fe09a1e823ec6b45b2b28239e56bf773a6d8a8c0bb458413e1e2e9b170b0",8394,8394,"PASS"
"H09_preservation","artifacts/09_tables/H09/H09_participant_summary_sensitivity.csv","e464b5c3f29325aa728af746e982fd67cf783264b013e19830e67aa1aa32d5a9","e464b5c3f29325aa728af746e982fd67cf783264b013e19830e67aa1aa32d5a9",14772,14772,"PASS"
"H09_preservation","artifacts/09_tables/H09/H09_photoperiod_sensitivity.csv","e71fa9d19b74a90ae887ceef076a084dd9e5a4ddb32830abed5ed561414c5625","e71fa9d19b74a90ae887ceef076a084dd9e5a4ddb32830abed5ed561414c5625",15506,15506,"PASS"
"H09_preservation","artifacts/09_tables/H09/H09_site_specific_slopes.csv","23cdb15cdbe3909e0dabe558cd41879368c267989fa4014dc0da0577e733e4a6","23cdb15cdbe3909e0dabe558cd41879368c267989fa4014dc0da0577e733e4a6",419052,419052,"PASS"
"H09_preservation","artifacts/09_tables/H09/H09_v0_reproduction.csv","ef566d10248780130b9abba0f807d502d143905b26ab62371fe7d387f26fd910","ef566d10248780130b9abba0f807d502d143905b26ab62371fe7d387f26fd910",4138,4138,"PASS"
"H09_preservation","artifacts/09_tables/H09/H09_v0_to_stage2_comparison.csv","c5db7fb40298325503e6d387fc2f7cfd2e8206c7ede333d4613a0b844d534419","c5db7fb40298325503e6d387fc2f7cfd2e8206c7ede333d4613a0b844d534419",7769,7769,"PASS"
"H09_preservation","artifacts/10_figures/H09/H09_diagnostics_chest.pdf","1f8dd115d2e249f23acaa7560c8df432418f129c97f733cea5177f675997f09c","1f8dd115d2e249f23acaa7560c8df432418f129c97f733cea5177f675997f09c",696614,696614,"PASS"
"H09_preservation","artifacts/10_figures/H09/H09_diagnostics_chest.png","dcced15b55b9f4abd912f1fbad0ccd3eaddcbabe820b41591350601df29f0f1a","dcced15b55b9f4abd912f1fbad0ccd3eaddcbabe820b41591350601df29f0f1a",2874977,2874977,"PASS"
"H09_preservation","artifacts/10_figures/H09/H09_diagnostics_near_eye.pdf","e63794d0eaad64d0fe8fd65f31e9e4a8162a6dbf50f047a1af2caf18f78f3db5","e63794d0eaad64d0fe8fd65f31e9e4a8162a6dbf50f047a1af2caf18f78f3db5",628572,628572,"PASS"
"H09_preservation","artifacts/10_figures/H09/H09_diagnostics_near_eye.png","cfb7136446dabf79334933f0677ba0db89b4a3052f1871ced3e90dbc3ed7d5b5","cfb7136446dabf79334933f0677ba0db89b4a3052f1871ced3e90dbc3ed7d5b5",2795403,2795403,"PASS"
"H09_preservation","artifacts/10_figures/H09/H09_observed_timing_patterns.pdf","6912f7b1730219f5ece1d78c69fa96db0497156066fce9c9329039240d6293f3","6912f7b1730219f5ece1d78c69fa96db0497156066fce9c9329039240d6293f3",148889,148889,"PASS"
"H09_preservation","artifacts/10_figures/H09/H09_observed_timing_patterns.png","a23cb2a9a90a232ae9bf3f94ec7b1c5ac0e3c83933d056c0920ffd59e8e0eb59","a23cb2a9a90a232ae9bf3f94ec7b1c5ac0e3c83933d056c0920ffd59e8e0eb59",2064948,2064948,"PASS"
"H09_preservation","artifacts/10_figures/H09/H09_paired_placement_effects.pdf","e3371426b6a2c7a3d2db32ce5641697fad1aec6592b86a80d316ec81d54a7ea2","e3371426b6a2c7a3d2db32ce5641697fad1aec6592b86a80d316ec81d54a7ea2",16853,16853,"PASS"
"H09_preservation","artifacts/10_figures/H09/H09_paired_placement_effects.png","ae6fc387a28a840d57ad5088dc446f3ab902136cb9038a7f119ace2db7a6a4be","ae6fc387a28a840d57ad5088dc446f3ab902136cb9038a7f119ace2db7a6a4be",131504,131504,"PASS"
"H09_preservation","artifacts/10_figures/H09/H09_primary_effects.pdf","69275a6a3fbfa7bd0b47efa4f53cb61ccbe3c7a776f146148f58026f4329357f","69275a6a3fbfa7bd0b47efa4f53cb61ccbe3c7a776f146148f58026f4329357f",17941,17941,"PASS"
"H09_preservation","artifacts/10_figures/H09/H09_primary_effects.png","8525b9dda4a635efe2d8410e6eeb6a99722c6bc0d225f09abe684a73595dc4dd","8525b9dda4a635efe2d8410e6eeb6a99722c6bc0d225f09abe684a73595dc4dd",162887,162887,"PASS"
"H09_preservation","artifacts/10_figures/H09/H09_v0_chest_recreation.pdf","8cf88beea0e452906ace63d601b3d38ca5895baf4c750d6f3eb1cec12982e224","8cf88beea0e452906ace63d601b3d38ca5895baf4c750d6f3eb1cec12982e224",189662,189662,"PASS"
"H09_preservation","artifacts/10_figures/H09/H09_v0_chest_recreation.png","1ad09d57531df119e222bff5f54dba86ea1d526a1fa91e23447ccf06dbd320e2","1ad09d57531df119e222bff5f54dba86ea1d526a1fa91e23447ccf06dbd320e2",1987878,1987878,"PASS"
"H09_preservation","artifacts/10_figures/H09/H09_v0_near_eye_recreation.pdf","0fcda9c826e8c7d5485db9481694124d0e892435ca006b2e616eb678183814d8","0fcda9c826e8c7d5485db9481694124d0e892435ca006b2e616eb678183814d8",177726,177726,"PASS"
"H09_preservation","artifacts/10_figures/H09/H09_v0_near_eye_recreation.png","45c02ab445ebfbf2ef8a6ab0563bd721d51f8e61ee0b4c4c121fa4bc5cec9ff6","45c02ab445ebfbf2ef8a6ab0563bd721d51f8e61ee0b4c4c121fa4bc5cec9ff6",1936975,1936975,"PASS"
"H09_preservation","artifacts/11_source_data/H09/H09_linearity_curve_data.csv","8912611efb18135b870b0996876c75b84714fad998a5e7a53f5cfcbfad2dc0aa","8912611efb18135b870b0996876c75b84714fad998a5e7a53f5cfcbfad2dc0aa",1167014,1167014,"PASS"
"H09_preservation","artifacts/11_source_data/H09/H09_observed_timing_patterns_data.csv","34640aba210181b973902e00cd6924f79f6ae76faf01fa3c5b66078e2e2e7cee","34640aba210181b973902e00cd6924f79f6ae76faf01fa3c5b66078e2e2e7cee",3028981,3028981,"PASS"
"H09_preservation","artifacts/11_source_data/H09/H09_paired_placement_effects_data.csv","ecc9fe09a1e823ec6b45b2b28239e56bf773a6d8a8c0bb458413e1e2e9b170b0","ecc9fe09a1e823ec6b45b2b28239e56bf773a6d8a8c0bb458413e1e2e9b170b0",8394,8394,"PASS"
"H09_preservation","artifacts/11_source_data/H09/H09_primary_diagnostic_figure_data.csv","b3119775c6725295b54af0fea735d89b892f4e9dcea94c9ff564248e5345854a","b3119775c6725295b54af0fea735d89b892f4e9dcea94c9ff564248e5345854a",9773267,9773267,"PASS"
"H09_preservation","artifacts/11_source_data/H09/H09_primary_diagnostic_plot_data.csv","f0fb02f9a4a71747765d22066e5c6cc2dca7f0a48d87133e63669c95b67ab0ec","f0fb02f9a4a71747765d22066e5c6cc2dca7f0a48d87133e63669c95b67ab0ec",9369552,9369552,"PASS"
"H09_preservation","artifacts/11_source_data/H09/H09_primary_effects_data.csv","3972ae75c9aef8551cc85f50d7a438b35b7a55dca58d81f3630133132a25aaf6","3972ae75c9aef8551cc85f50d7a438b35b7a55dca58d81f3630133132a25aaf6",6778,6778,"PASS"
"H09_preservation","artifacts/11_source_data/H09/H09_v0_observed_figure_data.csv","ed2fa6028f7c77cbb0f2bcb2fe03bfdc5359e17567bc7803f0abcb770b298855","ed2fa6028f7c77cbb0f2bcb2fe03bfdc5359e17567bc7803f0abcb770b298855",1719951,1719951,"PASS"
"H09_preservation","artifacts/11_source_data/H09/H09_v0_prediction_figure_data.csv","c045602d6262e72700a5ecdba7ce713b4703b7573b8f2dc094cb77672137b0c9","c045602d6262e72700a5ecdba7ce713b4703b7573b8f2dc094cb77672137b0c9",176553,176553,"PASS"
"H09_preservation","artifacts/12_manifests/H09/H09_execution_record.csv","2eb09e7d6b425807ce85564c53a27f69f576ac21b3753b889a38b76a9387bc24","2eb09e7d6b425807ce85564c53a27f69f576ac21b3753b889a38b76a9387bc24",721,721,"PASS"
"H09_preservation","artifacts/12_manifests/H09/H09_figure_manifest.csv","19d9bc31a342e7fca4082634d0fe4748050f1eefd57788973bf018355b4683f1","19d9bc31a342e7fca4082634d0fe4748050f1eefd57788973bf018355b4683f1",5484,5484,"PASS"
"H09_preservation","artifacts/12_manifests/H09/H09_METRIC-011_provenance_reseal_manifest.csv","cb4e0701c0f642c36e138ef670af373eeeef850e538a991af32bcf7f63583cad","cb4e0701c0f642c36e138ef670af373eeeef850e538a991af32bcf7f63583cad",6164,6164,"PASS"
"H09_preservation","artifacts/12_manifests/H09/H09_METRIC-011_scientific_identity.csv","9f49733db1a678fbd990fb88494901da15851c127aab6bbc2405eb5808e35b9d","9f49733db1a678fbd990fb88494901da15851c127aab6bbc2405eb5808e35b9d",16669,16669,"PASS"
"H09_preservation","artifacts/12_manifests/H09/H09_package_versions.csv","135b4ecd2d2cf0a15611aecda8ac274d57f9db8dc81ec5b4a307cee8d3492013","135b4ecd2d2cf0a15611aecda8ac274d57f9db8dc81ec5b4a307cee8d3492013",218,218,"PASS"
"H09_preservation","artifacts/12_manifests/H09/H09_preparation_report_manifest.csv","90a47a6070a692d0089ef68f821b781998428f189d2718e12a8cdda046868ae2","90a47a6070a692d0089ef68f821b781998428f189d2718e12a8cdda046868ae2",158291,158291,"PASS"
"H09_preservation","artifacts/12_manifests/H09/H09_stage2_artifacts.csv","f46c93d36165c456f65e85ba55c7ea39c877f0c5a002e8ce9883748765633f9e","f46c93d36165c456f65e85ba55c7ea39c877f0c5a002e8ce9883748765633f9e",16202,16202,"PASS"
"H09_preservation","artifacts/12_manifests/H09/H09_stage3_artifacts.csv","0103aad8bf3b2424358fc139b85b95564054745b180a80d1e12c27ff72e1bef2","0103aad8bf3b2424358fc139b85b95564054745b180a80d1e12c27ff72e1bef2",24678,24678,"PASS"
"H09_preservation","artifacts/12_manifests/H09/H09_stage3_observed_figure_source_seal.csv","26cecf7b8482850899c3b1f7e399a6c7be2e3695e04dd0eb7093400f489431ab","26cecf7b8482850899c3b1f7e399a6c7be2e3695e04dd0eb7093400f489431ab",3666,3666,"PASS"
"H09_preservation","audit/handoffs/H09_worker_handoff.md","f6a596f9c2ac8ad295e13d2283026c5068da57af36914cccb662620da861fcf4","f6a596f9c2ac8ad295e13d2283026c5068da57af36914cccb662620da861fcf4",20162,20162,"PASS"
"H09_preservation","audit/hypotheses/H06/report018_order72_svg_export/candidate/H06_stage3_site_specific_significance_screen.svg","2b955196ce35eae1c973201a00523e538a6535ac59c8abe240160611a74c8b83","2b955196ce35eae1c973201a00523e538a6535ac59c8abe240160611a74c8b83",29707,29707,"PASS"
"H09_preservation","audit/hypotheses/H09/01_audit_and_plan.html","aa833ff2c8aabaf9cecf9cb71872c2e06d9f9e29e62283f74fa62e8f679c79c3","aa833ff2c8aabaf9cecf9cb71872c2e06d9f9e29e62283f74fa62e8f679c79c3",1698669,1698669,"PASS"
"H09_preservation","audit/hypotheses/H09/01_audit_and_plan.qmd","e6ff16937c01e37b5e7b0b43269c7860344bbd4abd11b2c060f53c52fbe7a892","e6ff16937c01e37b5e7b0b43269c7860344bbd4abd11b2c060f53c52fbe7a892",83062,83062,"PASS"
"H09_preservation","audit/hypotheses/H09/02_implementation_and_v0_comparison.html","955387638b350596e0296cc7ede954d3c8920b430af161b8f919fe1c637af3ef","955387638b350596e0296cc7ede954d3c8920b430af161b8f919fe1c637af3ef",14054288,14054288,"PASS"
"H09_preservation","audit/hypotheses/H09/02_implementation_and_v0_comparison.qmd","d05c1f69bf3a55f78bb56f7b970a711f45675b988e6351fec205adf919fcc412","d05c1f69bf3a55f78bb56f7b970a711f45675b988e6351fec205adf919fcc412",43767,43767,"PASS"
"H09_preservation","audit/hypotheses/H09/H09_analysis_preparation.qmd","394a976e52faf002cb2034a13353a053aae8bfda8942a79c2eb007017cae014f","394a976e52faf002cb2034a13353a053aae8bfda8942a79c2eb007017cae014f",51736,51736,"PASS"
"H09_preservation","audit/hypotheses/H09/H09_METRIC-011_provenance_reseal.csv","6553be927f37fcf2720ca6da0bff045a535e5457910ca611fb7d01bef2deb6ce","6553be927f37fcf2720ca6da0bff045a535e5457910ca611fb7d01bef2deb6ce",2043,2043,"PASS"
"H09_preservation","audit/hypotheses/H09/H09_METRIC-011_provenance_reseal.md","e3d101975986c49c6e313fc740cdbb32c2ec07ab97c218315177bd8e9f2a3154","e3d101975986c49c6e313fc740cdbb32c2ec07ab97c218315177bd8e9f2a3154",4514,4514,"PASS"
"H09_preservation","audit/hypotheses/H09/H09_stage1_gate_and_stage2_transition.md","f13862886a47dbb7bbbfe62b4292bc567b14bc4b5e9427e7c285315e7d9acaff","f13862886a47dbb7bbbfe62b4292bc567b14bc4b5e9427e7c285315e7d9acaff",4635,4635,"PASS"
"H09_preservation","audit/hypotheses/H09/H09_stage2_gate_and_stage3_transition.md","49ae7fa6d0a06948a26cd5e46a37e99a86e8d4b2ab0a1a4e280dbf564112bf57","49ae7fa6d0a06948a26cd5e46a37e99a86e8d4b2ab0a1a4e280dbf564112bf57",2247,2247,"PASS"
"H09_preservation","audit/hypotheses/H09/H09_stage3_gate_and_stage4_transition.md","ad6c4d045e63aad5a6d57691ee297e740a0f91f26bc3b7cc4caef306cd9d0ba3","ad6c4d045e63aad5a6d57691ee297e740a0f91f26bc3b7cc4caef306cd9d0ba3",1409,1409,"PASS"
"H09_preservation","audit/hypotheses/H09/H09_stage3_observed_figure_source_verification.md","48b2e622132a22c37e8d42e15c47a75d74e9b631c666d9dcc1791a052c502eda","48b2e622132a22c37e8d42e15c47a75d74e9b631c666d9dcc1791a052c502eda",5974,5974,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/001__build__nathealth__notebooks__hypotheses__H09.html_gt_semantic_ledger.csv","47ce3ee4425f071ec581c18b55733af8acd7bac86c26eaf080335462bb3d153a","47ce3ee4425f071ec581c18b55733af8acd7bac86c26eaf080335462bb3d153a",98930,98930,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/browser_console_warn_error.json","37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570","37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570",3,3,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/browser_qa_measurements.json","5ac87e8a96f7ae5a8759ccd025d218283b873fdb26789fcaee95bb875a31649d","5ac87e8a96f7ae5a8759ccd025d218283b873fdb26789fcaee95bb875a31649d",19299,19299,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/build_delta_postrender.csv","94c2c99c1d53cddaeba0e4e57b5f9b5bdb6ea98bf015dde1d8be4ad34bf171d5","94c2c99c1d53cddaeba0e4e57b5f9b5bdb6ea98bf015dde1d8be4ad34bf171d5",804,804,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/build_inventory_postqa.csv","6720965efa3c95f5a8995436f2bdcb4d75820246d67a9d62bdebc3a633cff578","6720965efa3c95f5a8995436f2bdcb4d75820246d67a9d62bdebc3a633cff578",185785,185785,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/build_inventory_postrender.csv","6720965efa3c95f5a8995436f2bdcb4d75820246d67a9d62bdebc3a633cff578","6720965efa3c95f5a8995436f2bdcb4d75820246d67a9d62bdebc3a633cff578",185785,185785,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/build_inventory_prerender.csv","b78061019bd232746d376c4c781879966fe0425547aa929003e1e088961708e1","b78061019bd232746d376c4c781879966fe0425547aa929003e1e088961708e1",185785,185785,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/build_symlink_inventory_postqa.csv","7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1","7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,25,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/build_symlink_inventory_postrender.csv","7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1","7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,25,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/build_symlink_inventory_prerender.csv","7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1","7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,25,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/coordination_matrix_classification_prerender.csv","d7f9238ebac3e77017c4c7447a02c8c5b8d55b32ea655418443e4cb6dec3076a","d7f9238ebac3e77017c4c7447a02c8c5b8d55b32ea655418443e4cb6dec3076a",400,400,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/country_site_audit.csv","7f2e1016fa3feb57910b11a06c3273d62aa720b89c9d376e3e6f4d2410ac806d","7f2e1016fa3feb57910b11a06c3273d62aa720b89c9d376e3e6f4d2410ac806d",864,864,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/dispatch_reconciliation_prerender.csv","95e3dbaf94299b0e9c2c9230475c0f7fc49e3291d321d7f7879c8224c9f6fe3c","95e3dbaf94299b0e9c2c9230475c0f7fc49e3291d321d7f7879c8224c9f6fe3c",10304,10304,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/duplicate_id_audit.csv","ec2e530bdc20f4e327dcb65143c43199395218aa10bb12862757fd8a2ab16538","ec2e530bdc20f4e327dcb65143c43199395218aa10bb12862757fd8a2ab16538",15,15,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/dynamic_link_audit.csv","220694ed454443a5bd297209af5189c5a0c2a88f300678e46d7bb53a9963e2ab","220694ed454443a5bd297209af5189c5a0c2a88f300678e46d7bb53a9963e2ab",218,218,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/embedded_defect_audit.csv","9e2cdb9deb9c0bee661736a00c30dd225ef6130aaf6c304192d4d3ffb3ee19f6","9e2cdb9deb9c0bee661736a00c30dd225ef6130aaf6c304192d4d3ffb3ee19f6",266,266,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/figure_endpoint_audit.csv","b87ef58d69039b718b0ad559b80d0fbd80f474a8e6d8ed2541cb0ae55cb5b9ba","b87ef58d69039b718b0ad559b80d0fbd80f474a8e6d8ed2541cb0ae55cb5b9ba",4140,4140,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/figure_final_size_typography_audit.csv","56f768072d1b9d977d47ddb4f4ca4b068e8feeb650228da6345973b9fb16bd0a","56f768072d1b9d977d47ddb4f4ca4b068e8feeb650228da6345973b9fb16bd0a",3146,3146,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/figure_final_size_typography_prerender.csv","1a9b4c2aeddf2afc43b092fd029e82b5fac24c3d9697fe0e400236ab99e23ec8","1a9b4c2aeddf2afc43b092fd029e82b5fac24c3d9697fe0e400236ab99e23ec8",3730,3730,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/final_source_freeze_audit.csv","afdeab3cf16ba5f8784f8a0238e2ae97469b113358c177fe308b2f2fe7ea5c6b","afdeab3cf16ba5f8784f8a0238e2ae97469b113358c177fe308b2f2fe7ea5c6b",928,928,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/formula_table_audit.csv","59b62c6ed4c27b00111bd451410d1c300ae3ddfc89b2d047a3b3ac5a1dbf4186","59b62c6ed4c27b00111bd451410d1c300ae3ddfc89b2d047a3b3ac5a1dbf4186",1211,1211,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/gt_html_semantic_post_render_summary.csv","cda034b5548934e3b986e9a461116b4b6d0f56aa11dbcca18878922ba6414546","cda034b5548934e3b986e9a461116b4b6d0f56aa11dbcca18878922ba6414546",454,454,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/historical_tests_prerender_audit.csv","b1e0642fc2ea58ba6b3bf61c7ed357835b4656142679657a0f65f2b76979c1e3","b1e0642fc2ea58ba6b3bf61c7ed357835b4656142679657a0f65f2b76979c1e3",416,416,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/loopback_exit_audit.csv","6889665c5d712542998d41cde839212b401b19a3cc20cd929db7178bb93c25ca","6889665c5d712542998d41cde839212b401b19a3cc20cd929db7178bb93c25ca",333,333,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/loopback_exit_probe.csv","c60ef7c21ede92be6e51a39c70d625e0b330ce8545c67e2110ef87e3859ce878","c60ef7c21ede92be6e51a39c70d625e0b330ce8545c67e2110ef87e3859ce878",311,311,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/loopback_lifecycle.csv","3863e79b6021cf45ebd02d8d42a60a11e6da8e8c16f4d69901d24cc57c91851f","3863e79b6021cf45ebd02d8d42a60a11e6da8e8c16f4d69901d24cc57c91851f",387,387,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/nonvisual_status.csv","5a9ed002f3cd62550a6b826235c3efe209e04db9a44fbd1b037c7e78fe6ce107","5a9ed002f3cd62550a6b826235c3efe209e04db9a44fbd1b037c7e78fe6ce107",1814,1814,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/order56_evidence_manifest.csv","a9ed20cdafbc27a826574be3337e5a7769b1fff7f129bb0b12a347b490ba7ace","a9ed20cdafbc27a826574be3337e5a7769b1fff7f129bb0b12a347b490ba7ace",22521,22521,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/ORDER56_FAIL_CLOSED_STOP.md","6f1d5900c51ecc9f7215ecb080d8f1cf0bc10d476e3c0baddb10610f8f8135e5","6f1d5900c51ecc9f7215ecb080d8f1cf0bc10d476e3c0baddb10610f8f8135e5",1241,1241,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/phase4_manifest_prerender_audit.csv","6dba07591dc563e2297015e1a60bf3af654aed6c0d3aafeebc57a7a21b870f78","6dba07591dc563e2297015e1a60bf3af654aed6c0d3aafeebc57a7a21b870f78",475,475,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/phase4_manifest_transition.csv","351a1bb303c09b07ccfdfb1f801923e69fbb5d0a9a286588a650ba6e75b6e0f6","351a1bb303c09b07ccfdfb1f801923e69fbb5d0a9a286588a650ba6e75b6e0f6",439,439,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/postqa_rehash_reconciliation.csv","51372a814142284b70cee0dd4f467f0056ae31d35e11d8294ada53f606d5f845","51372a814142284b70cee0dd4f467f0056ae31d35e11d8294ada53f606d5f845",139,139,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/preflight_status.csv","f1012d4f593a49d202af86a3df67190945aacc500e18c9502044641263366cf8","f1012d4f593a49d202af86a3df67190945aacc500e18c9502044641263366cf8",1034,1034,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/process_probe_prerender.csv","4e09f274b7c336c62b253d6c52a4750d756cece125d4236daab615950d114363","4e09f274b7c336c62b253d6c52a4750d756cece125d4236daab615950d114363",294,294,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/protected_inventory_postqa.csv","88ae07f53e39cfd90050da865005b406ae0e0f8b50986a8da2fad4d1b1d1dbcd","88ae07f53e39cfd90050da865005b406ae0e0f8b50986a8da2fad4d1b1d1dbcd",34270,34270,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/protected_inventory_postrender.csv","88ae07f53e39cfd90050da865005b406ae0e0f8b50986a8da2fad4d1b1d1dbcd","88ae07f53e39cfd90050da865005b406ae0e0f8b50986a8da2fad4d1b1d1dbcd",34270,34270,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/protected_inventory_prerender.csv","32699d8e319e71fe7dff1f651662ce7fa48c97212eb4c7e2499c5eddcaff25ab","32699d8e319e71fe7dff1f651662ce7fa48c97212eb4c7e2499c5eddcaff25ab",34270,34270,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/protected_reconciliation_postrender.csv","90b8f16e39127e795d2c94c8b4e5ba9b59cc4e1d94771a3b7d261ec77fb1d157","90b8f16e39127e795d2c94c8b4e5ba9b59cc4e1d94771a3b7d261ec77fb1d157",39077,39077,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/reader_link_audit.csv","798698334a1d76422bfc3c40e5456ccff7228f016dc95abed6b010f1fcae10c0","798698334a1d76422bfc3c40e5456ccff7228f016dc95abed6b010f1fcae10c0",4789,4789,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/reader_phrase_audit.csv","485a8d0f3f63dfb3ff4d9a0c6b26147f435e70604e2444f9ac1848d09404a9f5","485a8d0f3f63dfb3ff4d9a0c6b26147f435e70604e2444f9ac1848d09404a9f5",911,911,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/render_console_classification.csv","e2451c38b515f14cf641897331757408062e8139e1bf05b8caf15614ba849996","e2451c38b515f14cf641897331757408062e8139e1bf05b8caf15614ba849996",237,237,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/render_console.log","49669a0abd7b15cd69a80979cb646ab7cb6d7f3a38ce128bdae26b4ffaed6ffa","49669a0abd7b15cd69a80979cb646ab7cb6d7f3a38ce128bdae26b4ffaed6ffa",2636,2636,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/render_execution.csv","77e7e8bd03c10705ee137c55aabf1ee5b446f3b27c9a2d74b0f2ba984ca68bd3","77e7e8bd03c10705ee137c55aabf1ee5b446f3b27c9a2d74b0f2ba984ca68bd3",387,387,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/rendered_scientific_contract.csv","3b308e95e64f3311ba91732e457bf9448212805001be82a43304f8f037278c77","3b308e95e64f3311ba91732e457bf9448212805001be82a43304f8f037278c77",404,404,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/scientific_contract_prerender.csv","bb8c3f9456ffe98358d76fdecea39612b41c0475109c231a2ac0ac35e12b7882","bb8c3f9456ffe98358d76fdecea39612b41c0475109c231a2ac0ac35e12b7882",1115,1115,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/semantic_directory_prerender.csv","5acf7ab1623cab12dc2a85e3a7818f807d66fb19d66697b72ddca831bc73006f","5acf7ab1623cab12dc2a85e3a7818f807d66fb19d66697b72ddca831bc73006f",117,117,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/semantic_invariance_audit.csv","ff716f6ef6b5078f90c11b22dc51533ac09f77c1ae7ab4de9c995da8196ce5f5","ff716f6ef6b5078f90c11b22dc51533ac09f77c1ae7ab4de9c995da8196ce5f5",1228,1228,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56_result_render/semantic_reverse_audit.csv","985228224f85834936ee37ef6557de88a66de89ea56e6a53d04a727d65ffdb19","985228224f85834936ee37ef6557de88a66de89ea56e6a53d04a727d65ffdb19",762,762,"PASS"
