"endpoint","table_id","row","column","expected","actual","exact_value"
"tbl-stage4-multiplicity","multiplicity",1,"Coverage-sensitivity role","Complete family repeated with a separate adjustment within the 80% sample","Complete family repeated with a separate adjustment within the 80% sample",TRUE
"tbl-stage4-multiplicity","multiplicity",2,"Question","Window-specific site heterogeneity","Window-specific site heterogeneity",TRUE
"tbl-stage4-multiplicity","multiplicity",2,"Primary tests","3","3",TRUE
"tbl-stage4-multiplicity","multiplicity",2,"Primary adjustment","Benjamini-Hochberg within this family","Benjamini-Hochberg within this family",TRUE
"tbl-stage4-multiplicity","multiplicity",2,"Coverage-sensitivity role","Complete family repeated with a separate adjustment within the 80% sample","Complete family repeated with a separate adjustment within the 80% sample",TRUE
"tbl-stage4-multiplicity","multiplicity",3,"Question","Global window by site by day-type interaction","Global window by site by day-type interaction",TRUE
"tbl-stage4-multiplicity","multiplicity",3,"Primary tests","1","1",TRUE
"tbl-stage4-multiplicity","multiplicity",3,"Primary adjustment","Benjamini-Hochberg within this family","Benjamini-Hochberg within this family",TRUE
"tbl-stage4-multiplicity","multiplicity",3,"Coverage-sensitivity role","Complete family repeated with a separate adjustment within the 80% sample","Complete family repeated with a separate adjustment within the 80% sample",TRUE
"tbl-stage4-multiplicity","multiplicity",4,"Question","Site-specific Free-minus-Work differences from zero","Site-specific Free-minus-Work differences from zero",TRUE
"tbl-stage4-multiplicity","multiplicity",4,"Primary tests","27","27",TRUE
"tbl-stage4-multiplicity","multiplicity",4,"Primary adjustment","Benjamini-Hochberg within this family","Benjamini-Hochberg within this family",TRUE
"tbl-stage4-multiplicity","multiplicity",4,"Coverage-sensitivity role","Complete family repeated with a separate adjustment within the 80% sample","Complete family repeated with a separate adjustment within the 80% sample",TRUE
"tbl-stage4-multiplicity","multiplicity",5,"Question","Site minus equal-site adherence on each day type","Site minus equal-site adherence on each day type",TRUE
"tbl-stage4-multiplicity","multiplicity",5,"Primary tests","54","54",TRUE
"tbl-stage4-multiplicity","multiplicity",5,"Primary adjustment","Benjamini-Hochberg within this family","Benjamini-Hochberg within this family",TRUE
"tbl-stage4-multiplicity","multiplicity",5,"Coverage-sensitivity role","Complete family repeated with a separate adjustment within the 80% sample","Complete family repeated with a separate adjustment within the 80% sample",TRUE
"tbl-stage4-multiplicity","multiplicity",6,"Question","Site Free-minus-Work effect minus equal-site effect","Site Free-minus-Work effect minus equal-site effect",TRUE
"tbl-stage4-multiplicity","multiplicity",6,"Primary tests","27","27",TRUE
"tbl-stage4-multiplicity","multiplicity",6,"Primary adjustment","Benjamini-Hochberg within this family","Benjamini-Hochberg within this family",TRUE
"tbl-stage4-multiplicity","multiplicity",6,"Coverage-sensitivity role","Identical 27 contrasts, without a second FDR family; estimability, direction and interval checks","Identical 27 contrasts, without a second FDR family; estimability, direction and interval checks",TRUE
"tbl-stage4-multiplicity","multiplicity",7,"Question","Within- and between-participant cross-state associations","Within- and between-participant cross-state associations",TRUE
"tbl-stage4-multiplicity","multiplicity",7,"Primary tests","4","4",TRUE
"tbl-stage4-multiplicity","multiplicity",7,"Primary adjustment","Benjamini-Hochberg within this family","Benjamini-Hochberg within this family",TRUE
"tbl-stage4-multiplicity","multiplicity",7,"Coverage-sensitivity role","Identical four-effect stability check; no merging with a main-analysis family","Identical four-effect stability check; no merging with a main-analysis family",TRUE
"tbl-stage4-ba-m6-derivation","derivation",1,"Window","Daytime","Daytime",TRUE
"tbl-stage4-ba-m6-derivation","derivation",1,"Site","Borås (SE)","Borås (SE)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",1,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",1,"Stored window sum","0.00e+00","0.00e+00",TRUE
"tbl-stage4-ba-m6-derivation","derivation",2,"Window","Daytime","Daytime",TRUE
"tbl-stage4-ba-m6-derivation","derivation",2,"Site","Delft (NL)","Delft (NL)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",2,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",2,"Stored window sum","0.00e+00","0.00e+00",TRUE
"tbl-stage4-ba-m6-derivation","derivation",3,"Window","Daytime","Daytime",TRUE
"tbl-stage4-ba-m6-derivation","derivation",3,"Site","Dortmund (DE)","Dortmund (DE)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",3,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",3,"Stored window sum","0.00e+00","0.00e+00",TRUE
"tbl-stage4-ba-m6-derivation","derivation",4,"Window","Daytime","Daytime",TRUE
"tbl-stage4-ba-m6-derivation","derivation",4,"Site","Tübingen (DE)","Tübingen (DE)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",4,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",4,"Stored window sum","0.00e+00","0.00e+00",TRUE
"tbl-stage4-ba-m6-derivation","derivation",5,"Window","Daytime","Daytime",TRUE
"tbl-stage4-ba-m6-derivation","derivation",5,"Site","Munich (DE)","Munich (DE)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",5,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",5,"Stored window sum","0.00e+00","0.00e+00",TRUE
"tbl-stage4-ba-m6-derivation","derivation",6,"Window","Daytime","Daytime",TRUE
"tbl-stage4-ba-m6-derivation","derivation",6,"Site","Madrid (ES)","Madrid (ES)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",6,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",6,"Stored window sum","0.00e+00","0.00e+00",TRUE
"tbl-stage4-ba-m6-derivation","derivation",7,"Window","Daytime","Daytime",TRUE
"tbl-stage4-ba-m6-derivation","derivation",7,"Site","Izmir (TR)","Izmir (TR)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",7,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",7,"Stored window sum","0.00e+00","0.00e+00",TRUE
"tbl-stage4-ba-m6-derivation","derivation",8,"Window","Daytime","Daytime",TRUE
"tbl-stage4-ba-m6-derivation","derivation",8,"Site","San José (CR)","San José (CR)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",8,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",8,"Stored window sum","0.00e+00","0.00e+00",TRUE
"tbl-stage4-ba-m6-derivation","derivation",9,"Window","Daytime","Daytime",TRUE
"tbl-stage4-ba-m6-derivation","derivation",9,"Site","Kumasi (GH)","Kumasi (GH)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",9,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",9,"Stored window sum","0.00e+00","0.00e+00",TRUE
"tbl-stage4-ba-m6-derivation","derivation",10,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-stage4-ba-m6-derivation","derivation",10,"Site","Borås (SE)","Borås (SE)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",10,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",10,"Stored window sum","3.47e-17","3.47e-17",TRUE
"tbl-stage4-ba-m6-derivation","derivation",11,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-stage4-ba-m6-derivation","derivation",11,"Site","Delft (NL)","Delft (NL)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",11,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",11,"Stored window sum","3.47e-17","3.47e-17",TRUE
"tbl-stage4-ba-m6-derivation","derivation",12,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-stage4-ba-m6-derivation","derivation",12,"Site","Dortmund (DE)","Dortmund (DE)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",12,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",12,"Stored window sum","3.47e-17","3.47e-17",TRUE
"tbl-stage4-ba-m6-derivation","derivation",13,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-stage4-ba-m6-derivation","derivation",13,"Site","Tübingen (DE)","Tübingen (DE)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",13,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",13,"Stored window sum","3.47e-17","3.47e-17",TRUE
"tbl-stage4-ba-m6-derivation","derivation",14,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-stage4-ba-m6-derivation","derivation",14,"Site","Munich (DE)","Munich (DE)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",14,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",14,"Stored window sum","3.47e-17","3.47e-17",TRUE
"tbl-stage4-ba-m6-derivation","derivation",15,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-stage4-ba-m6-derivation","derivation",15,"Site","Madrid (ES)","Madrid (ES)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",15,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",15,"Stored window sum","3.47e-17","3.47e-17",TRUE
"tbl-stage4-ba-m6-derivation","derivation",16,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-stage4-ba-m6-derivation","derivation",16,"Site","Izmir (TR)","Izmir (TR)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",16,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",16,"Stored window sum","3.47e-17","3.47e-17",TRUE
"tbl-stage4-ba-m6-derivation","derivation",17,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-stage4-ba-m6-derivation","derivation",17,"Site","San José (CR)","San José (CR)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",17,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",17,"Stored window sum","3.47e-17","3.47e-17",TRUE
"tbl-stage4-ba-m6-derivation","derivation",18,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-stage4-ba-m6-derivation","derivation",18,"Site","Kumasi (GH)","Kumasi (GH)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",18,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",18,"Stored window sum","3.47e-17","3.47e-17",TRUE
"tbl-stage4-ba-m6-derivation","derivation",19,"Window","Sleep","Sleep",TRUE
"tbl-stage4-ba-m6-derivation","derivation",19,"Site","Borås (SE)","Borås (SE)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",19,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",19,"Stored window sum","4.44e-16","4.44e-16",TRUE
"tbl-stage4-ba-m6-derivation","derivation",20,"Window","Sleep","Sleep",TRUE
"tbl-stage4-ba-m6-derivation","derivation",20,"Site","Delft (NL)","Delft (NL)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",20,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",20,"Stored window sum","4.44e-16","4.44e-16",TRUE
"tbl-stage4-ba-m6-derivation","derivation",21,"Window","Sleep","Sleep",TRUE
"tbl-stage4-ba-m6-derivation","derivation",21,"Site","Dortmund (DE)","Dortmund (DE)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",21,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",21,"Stored window sum","4.44e-16","4.44e-16",TRUE
"tbl-stage4-ba-m6-derivation","derivation",22,"Window","Sleep","Sleep",TRUE
"tbl-stage4-ba-m6-derivation","derivation",22,"Site","Tübingen (DE)","Tübingen (DE)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",22,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",22,"Stored window sum","4.44e-16","4.44e-16",TRUE
"tbl-stage4-ba-m6-derivation","derivation",23,"Window","Sleep","Sleep",TRUE
"tbl-stage4-ba-m6-derivation","derivation",23,"Site","Munich (DE)","Munich (DE)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",23,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",23,"Stored window sum","4.44e-16","4.44e-16",TRUE
"tbl-stage4-ba-m6-derivation","derivation",24,"Window","Sleep","Sleep",TRUE
"tbl-stage4-ba-m6-derivation","derivation",24,"Site","Madrid (ES)","Madrid (ES)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",24,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",24,"Stored window sum","4.44e-16","4.44e-16",TRUE
"tbl-stage4-ba-m6-derivation","derivation",25,"Window","Sleep","Sleep",TRUE
"tbl-stage4-ba-m6-derivation","derivation",25,"Site","Izmir (TR)","Izmir (TR)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",25,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",25,"Stored window sum","4.44e-16","4.44e-16",TRUE
"tbl-stage4-ba-m6-derivation","derivation",26,"Window","Sleep","Sleep",TRUE
"tbl-stage4-ba-m6-derivation","derivation",26,"Site","San José (CR)","San José (CR)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",26,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",26,"Stored window sum","4.44e-16","4.44e-16",TRUE
"tbl-stage4-ba-m6-derivation","derivation",27,"Window","Sleep","Sleep",TRUE
"tbl-stage4-ba-m6-derivation","derivation",27,"Site","Kumasi (GH)","Kumasi (GH)",TRUE
"tbl-stage4-ba-m6-derivation","derivation",27,"Both component identities agree","Yes","Yes",TRUE
"tbl-stage4-ba-m6-derivation","derivation",27,"Stored window sum","4.44e-16","4.44e-16",TRUE
"tbl-stage4-ba-m6-localizations","localizations",1,"Window","Daytime","Daytime",TRUE
"tbl-stage4-ba-m6-localizations","localizations",1,"Site","Borås (SE)","Borås (SE)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",1,"Site effect minus equal-site effect (95% CI)","-0.1 pp (-8.1 pp to +8.0 pp)","-0.1 pp (-8.1 pp to +8.0 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",1,"Primary FDR-adjusted p","0.986","0.986",TRUE
"tbl-stage4-ba-m6-localizations","localizations",1,"At least 80% (95% CI)","-0.0 pp (-8.4 pp to +8.3 pp)","-0.0 pp (-8.4 pp to +8.3 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",1,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",1,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",2,"Window","Daytime","Daytime",TRUE
"tbl-stage4-ba-m6-localizations","localizations",2,"Site","Delft (NL)","Delft (NL)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",2,"Site effect minus equal-site effect (95% CI)","+3.0 pp (-5.8 pp to +11.8 pp)","+3.0 pp (-5.8 pp to +11.8 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",2,"Primary FDR-adjusted p","0.691","0.691",TRUE
"tbl-stage4-ba-m6-localizations","localizations",2,"At least 80% (95% CI)","+3.0 pp (-6.4 pp to +12.3 pp)","+3.0 pp (-6.4 pp to +12.3 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",2,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",2,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",3,"Window","Daytime","Daytime",TRUE
"tbl-stage4-ba-m6-localizations","localizations",3,"Site","Dortmund (DE)","Dortmund (DE)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",3,"Site effect minus equal-site effect (95% CI)","+14.8 pp (+6.7 pp to +22.9 pp)","+14.8 pp (+6.7 pp to +22.9 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",3,"Primary FDR-adjusted p","0.004","0.004",TRUE
"tbl-stage4-ba-m6-localizations","localizations",3,"At least 80% (95% CI)","+14.4 pp (+6.0 pp to +22.7 pp)","+14.4 pp (+6.0 pp to +22.7 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",3,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",3,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",4,"Window","Daytime","Daytime",TRUE
"tbl-stage4-ba-m6-localizations","localizations",4,"Site","Tübingen (DE)","Tübingen (DE)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",4,"Site effect minus equal-site effect (95% CI)","-1.8 pp (-7.0 pp to +3.3 pp)","-1.8 pp (-7.0 pp to +3.3 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",4,"Primary FDR-adjusted p","0.691","0.691",TRUE
"tbl-stage4-ba-m6-localizations","localizations",4,"At least 80% (95% CI)","-1.7 pp (-7.1 pp to +3.7 pp)","-1.7 pp (-7.1 pp to +3.7 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",4,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",4,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",5,"Window","Daytime","Daytime",TRUE
"tbl-stage4-ba-m6-localizations","localizations",5,"Site","Munich (DE)","Munich (DE)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",5,"Site effect minus equal-site effect (95% CI)","-6.9 pp (-15.0 pp to +1.3 pp)","-6.9 pp (-15.0 pp to +1.3 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",5,"Primary FDR-adjusted p","0.444","0.444",TRUE
"tbl-stage4-ba-m6-localizations","localizations",5,"At least 80% (95% CI)","-6.0 pp (-14.6 pp to +2.6 pp)","-6.0 pp (-14.6 pp to +2.6 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",5,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",5,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",6,"Window","Daytime","Daytime",TRUE
"tbl-stage4-ba-m6-localizations","localizations",6,"Site","Madrid (ES)","Madrid (ES)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",6,"Site effect minus equal-site effect (95% CI)","-9.2 pp (-15.6 pp to -2.8 pp)","-9.2 pp (-15.6 pp to -2.8 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",6,"Primary FDR-adjusted p","0.044","0.044",TRUE
"tbl-stage4-ba-m6-localizations","localizations",6,"At least 80% (95% CI)","-9.2 pp (-15.6 pp to -2.7 pp)","-9.2 pp (-15.6 pp to -2.7 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",6,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",6,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",7,"Window","Daytime","Daytime",TRUE
"tbl-stage4-ba-m6-localizations","localizations",7,"Site","Izmir (TR)","Izmir (TR)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",7,"Site effect minus equal-site effect (95% CI)","+3.0 pp (-3.1 pp to +9.2 pp)","+3.0 pp (-3.1 pp to +9.2 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",7,"Primary FDR-adjusted p","0.691","0.691",TRUE
"tbl-stage4-ba-m6-localizations","localizations",7,"At least 80% (95% CI)","+2.0 pp (-4.5 pp to +8.4 pp)","+2.0 pp (-4.5 pp to +8.4 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",7,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",7,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",8,"Window","Daytime","Daytime",TRUE
"tbl-stage4-ba-m6-localizations","localizations",8,"Site","San José (CR)","San José (CR)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",8,"Site effect minus equal-site effect (95% CI)","+3.3 pp (-7.2 pp to +13.9 pp)","+3.3 pp (-7.2 pp to +13.9 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",8,"Primary FDR-adjusted p","0.691","0.691",TRUE
"tbl-stage4-ba-m6-localizations","localizations",8,"At least 80% (95% CI)","+3.7 pp (-7.0 pp to +14.4 pp)","+3.7 pp (-7.0 pp to +14.4 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",8,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",8,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",9,"Window","Daytime","Daytime",TRUE
"tbl-stage4-ba-m6-localizations","localizations",9,"Site","Kumasi (GH)","Kumasi (GH)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",9,"Site effect minus equal-site effect (95% CI)","-6.2 pp (-12.2 pp to -0.2 pp)","-6.2 pp (-12.2 pp to -0.2 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",9,"Primary FDR-adjusted p","0.285","0.285",TRUE
"tbl-stage4-ba-m6-localizations","localizations",9,"At least 80% (95% CI)","-6.1 pp (-12.3 pp to +0.1 pp)","-6.1 pp (-12.3 pp to +0.1 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",9,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",9,"CI conclusion retained","No","No",TRUE
"tbl-stage4-ba-m6-localizations","localizations",10,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-stage4-ba-m6-localizations","localizations",10,"Site","Borås (SE)","Borås (SE)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",10,"Site effect minus equal-site effect (95% CI)","-6.5 pp (-17.9 pp to +5.0 pp)","-6.5 pp (-17.9 pp to +5.0 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",10,"Primary FDR-adjusted p","0.691","0.691",TRUE
"tbl-stage4-ba-m6-localizations","localizations",10,"At least 80% (95% CI)","-9.2 pp (-21.5 pp to +3.1 pp)","-9.2 pp (-21.5 pp to +3.1 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",10,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",10,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",11,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-stage4-ba-m6-localizations","localizations",11,"Site","Delft (NL)","Delft (NL)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",11,"Site effect minus equal-site effect (95% CI)","+2.1 pp (-11.8 pp to +16.0 pp)","+2.1 pp (-11.8 pp to +16.0 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",11,"Primary FDR-adjusted p","0.896","0.896",TRUE
"tbl-stage4-ba-m6-localizations","localizations",11,"At least 80% (95% CI)","-5.0 pp (-21.7 pp to +11.8 pp)","-5.0 pp (-21.7 pp to +11.8 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",11,"Direction retained","No","No",TRUE
"tbl-stage4-ba-m6-localizations","localizations",11,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",12,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-stage4-ba-m6-localizations","localizations",12,"Site","Dortmund (DE)","Dortmund (DE)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",12,"Site effect minus equal-site effect (95% CI)","+2.5 pp (-9.1 pp to +14.1 pp)","+2.5 pp (-9.1 pp to +14.1 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",12,"Primary FDR-adjusted p","0.824","0.824",TRUE
"tbl-stage4-ba-m6-localizations","localizations",12,"At least 80% (95% CI)","+3.2 pp (-9.5 pp to +15.9 pp)","+3.2 pp (-9.5 pp to +15.9 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",12,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",12,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",13,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-stage4-ba-m6-localizations","localizations",13,"Site","Tübingen (DE)","Tübingen (DE)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",13,"Site effect minus equal-site effect (95% CI)","-5.2 pp (-14.5 pp to +4.1 pp)","-5.2 pp (-14.5 pp to +4.1 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",13,"Primary FDR-adjusted p","0.691","0.691",TRUE
"tbl-stage4-ba-m6-localizations","localizations",13,"At least 80% (95% CI)","-1.2 pp (-11.2 pp to +8.7 pp)","-1.2 pp (-11.2 pp to +8.7 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",13,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",13,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",14,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-stage4-ba-m6-localizations","localizations",14,"Site","Munich (DE)","Munich (DE)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",14,"Site effect minus equal-site effect (95% CI)","-4.5 pp (-19.0 pp to +9.9 pp)","-4.5 pp (-19.0 pp to +9.9 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",14,"Primary FDR-adjusted p","0.691","0.691",TRUE
"tbl-stage4-ba-m6-localizations","localizations",14,"At least 80% (95% CI)","-5.8 pp (-21.0 pp to +9.3 pp)","-5.8 pp (-21.0 pp to +9.3 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",14,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",14,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",15,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-stage4-ba-m6-localizations","localizations",15,"Site","Madrid (ES)","Madrid (ES)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",15,"Site effect minus equal-site effect (95% CI)","+1.2 pp (-9.8 pp to +12.3 pp)","+1.2 pp (-9.8 pp to +12.3 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",15,"Primary FDR-adjusted p","0.896","0.896",TRUE
"tbl-stage4-ba-m6-localizations","localizations",15,"At least 80% (95% CI)","+4.9 pp (-6.8 pp to +16.5 pp)","+4.9 pp (-6.8 pp to +16.5 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",15,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",15,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",16,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-stage4-ba-m6-localizations","localizations",16,"Site","Izmir (TR)","Izmir (TR)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",16,"Site effect minus equal-site effect (95% CI)","-4.0 pp (-15.9 pp to +8.0 pp)","-4.0 pp (-15.9 pp to +8.0 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",16,"Primary FDR-adjusted p","0.691","0.691",TRUE
"tbl-stage4-ba-m6-localizations","localizations",16,"At least 80% (95% CI)","+4.0 pp (-9.6 pp to +17.6 pp)","+4.0 pp (-9.6 pp to +17.6 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",16,"Direction retained","No","No",TRUE
"tbl-stage4-ba-m6-localizations","localizations",16,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",17,"Window","Pre-sleep","Pre-sleep",TRUE
