check,pass_,detail
No outward relative public link,True,#cb25-946
No outward relative public link,True,#cb25-947
No outward relative public link,True,#cb25-948
No outward relative public link,True,#cb25-949
No outward relative public link,True,#cb25-950
No outward relative public link,True,#cb25-951
No outward relative public link,True,#cb25-952
No outward relative public link,True,#cb25-953
No outward relative public link,True,#cb25-954
No outward relative public link,True,#cb25-955
No outward relative public link,True,#cb25-956
No outward relative public link,True,#cb25-957
No outward relative public link,True,#cb25-958
No outward relative public link,True,#cb25-959
No outward relative public link,True,#cb25-960
No outward relative public link,True,#cb25-961
No outward relative public link,True,#cb25-962
No outward relative public link,True,#cb25-963
No outward relative public link,True,#cb25-964
No outward relative public link,True,#cb25-965
No outward relative public link,True,#cb25-966
No outward relative public link,True,#cb25-967
No outward relative public link,True,#cb25-968
No outward relative public link,True,#cb25-969
No outward relative public link,True,#cb25-970
No outward relative public link,True,#cb25-971
No outward relative public link,True,#cb25-972
No outward relative public link,True,#cb25-973
No outward relative public link,True,#cb25-974
No outward relative public link,True,#cb25-975
No outward relative public link,True,#cb25-976
No outward relative public link,True,#cb25-977
No outward relative public link,True,#cb25-978
No outward relative public link,True,#cb25-979
No outward relative public link,True,#cb25-980
No outward relative public link,True,#cb25-981
No outward relative public link,True,#cb25-982
No outward relative public link,True,#cb25-983
No outward relative public link,True,#cb25-984
No outward relative public link,True,#cb25-985
No outward relative public link,True,#cb25-988
No outward relative public link,True,#cb25-989
No outward relative public link,True,#cb25-990
No outward relative public link,True,#cb25-991
No outward relative public link,True,#cb25-992
No outward relative public link,True,#cb25-993
No outward relative public link,True,#cb25-994
No outward relative public link,True,#cb25-995
No outward relative public link,True,#cb25-996
No outward relative public link,True,#cb25-997
No outward relative public link,True,#cb25-998
No outward relative public link,True,#cb25-999
No outward relative public link,True,#cb25-1000
No outward relative public link,True,#cb25-1001
No outward relative public link,True,#cb25-1002
No outward relative public link,True,#cb25-1003
No outward relative public link,True,#cb25-1004
No outward relative public link,True,#cb25-1005
No outward relative public link,True,#cb25-1006
No outward relative public link,True,#cb25-1007
No outward relative public link,True,#cb25-1008
No outward relative public link,True,#cb25-1009
No outward relative public link,True,#cb25-1010
No outward relative public link,True,#cb25-1011
No outward relative public link,True,#cb25-1012
No outward relative public link,True,#cb25-1013
No outward relative public link,True,#cb25-1014
No outward relative public link,True,#cb25-1015
No outward relative public link,True,#cb25-1016
No outward relative public link,True,#cb25-1017
No outward relative public link,True,#cb25-1018
No outward relative public link,True,#cb25-1019
No outward relative public link,True,#cb25-1020
No outward relative public link,True,#cb25-1021
No outward relative public link,True,#cb25-1022
No outward relative public link,True,#cb25-1023
No outward relative public link,True,#cb25-1024
No outward relative public link,True,#cb25-1025
No outward relative public link,True,#cb25-1026
No outward relative public link,True,#cb25-1027
No outward relative public link,True,#cb25-1028
No outward relative public link,True,#cb25-1029
No outward relative public link,True,#cb25-1030
No outward relative public link,True,#cb25-1031
No outward relative public link,True,#cb25-1032
No outward relative public link,True,#cb25-1033
No outward relative public link,True,#cb25-1034
No outward relative public link,True,#cb25-1035
No outward relative public link,True,#cb25-1036
No outward relative public link,True,#cb25-1037
No outward relative public link,True,#cb25-1038
No outward relative public link,True,#cb25-1039
No outward relative public link,True,#cb25-1040
No outward relative public link,True,#cb25-1041
No outward relative public link,True,#cb25-1042
No outward relative public link,True,#cb25-1043
No outward relative public link,True,#cb25-1044
No outward relative public link,True,#cb25-1047
No outward relative public link,True,#cb25-1048
No outward relative public link,True,#cb25-1049
No outward relative public link,True,#cb25-1050
No outward relative public link,True,#cb25-1051
No outward relative public link,True,#cb25-1052
No outward relative public link,True,#cb25-1053
No outward relative public link,True,#cb25-1054
No outward relative public link,True,#cb25-1055
No outward relative public link,True,#cb25-1056
No outward relative public link,True,#cb25-1057
No outward relative public link,True,#cb25-1058
No outward relative public link,True,#cb25-1059
No outward relative public link,True,#cb25-1060
No outward relative public link,True,#cb25-1061
No outward relative public link,True,#cb25-1062
No outward relative public link,True,#cb25-1063
No outward relative public link,True,#cb25-1064
No outward relative public link,True,#cb25-1065
No outward relative public link,True,#cb25-1066
No outward relative public link,True,#cb25-1067
No outward relative public link,True,#cb25-1068
No outward relative public link,True,#cb25-1069
No outward relative public link,True,#cb25-1070
No outward relative public link,True,#cb25-1071
No outward relative public link,True,#cb25-1072
No outward relative public link,True,#cb25-1073
No outward relative public link,True,#cb25-1074
No outward relative public link,True,#cb25-1075
No outward relative public link,True,#cb25-1076
No outward relative public link,True,#cb25-1077
No outward relative public link,True,#cb25-1078
No outward relative public link,True,#cb25-1079
No outward relative public link,True,#cb25-1080
No outward relative public link,True,#cb25-1081
No outward relative public link,True,#cb25-1082
No outward relative public link,True,#cb25-1083
No outward relative public link,True,#cb25-1084
No outward relative public link,True,#cb25-1085
No outward relative public link,True,#cb25-1086
No outward relative public link,True,#cb25-1087
No outward relative public link,True,#cb25-1088
No outward relative public link,True,#cb25-1089
No outward relative public link,True,#cb25-1090
No outward relative public link,True,#cb25-1091
No outward relative public link,True,#cb25-1092
No outward relative public link,True,#cb25-1093
No outward relative public link,True,#cb25-1096
No outward relative public link,True,#cb25-1097
No outward relative public link,True,#cb25-1098
No outward relative public link,True,#cb25-1099
No outward relative public link,True,#cb25-1100
No outward relative public link,True,#cb25-1101
No outward relative public link,True,#cb25-1102
No outward relative public link,True,#cb25-1103
No outward relative public link,True,#cb25-1104
No outward relative public link,True,#cb25-1105
No outward relative public link,True,#cb25-1106
No outward relative public link,True,#cb25-1107
No outward relative public link,True,#cb25-1108
No outward relative public link,True,#cb25-1109
No outward relative public link,True,#cb25-1110
No outward relative public link,True,#cb25-1111
No outward relative public link,True,#cb25-1112
No outward relative public link,True,#cb25-1113
No outward relative public link,True,#cb25-1114
No outward relative public link,True,#cb25-1115
No outward relative public link,True,#cb25-1116
No outward relative public link,True,#cb25-1117
No outward relative public link,True,#cb25-1118
No outward relative public link,True,#cb25-1119
No outward relative public link,True,#cb25-1120
No outward relative public link,True,#cb25-1121
No outward relative public link,True,#cb25-1122
No outward relative public link,True,#cb25-1123
No outward relative public link,True,#cb25-1124
No outward relative public link,True,#cb25-1125
No outward relative public link,True,#cb25-1128
No outward relative public link,True,#cb25-1129
No outward relative public link,True,#cb25-1130
No outward relative public link,True,#cb25-1131
No outward relative public link,True,#cb25-1132
No outward relative public link,True,#cb25-1133
No outward relative public link,True,#cb25-1134
No outward relative public link,True,#cb25-1135
No outward relative public link,True,#cb25-1136
No outward relative public link,True,#cb25-1137
No outward relative public link,True,#cb25-1138
No outward relative public link,True,#cb25-1139
No outward relative public link,True,#cb25-1140
No outward relative public link,True,#cb25-1141
No outward relative public link,True,#cb25-1142
No outward relative public link,True,#cb25-1143
No outward relative public link,True,#cb25-1144
No outward relative public link,True,#cb25-1145
No outward relative public link,True,#cb25-1146
No outward relative public link,True,#cb25-1147
No outward relative public link,True,#cb25-1148
No outward relative public link,True,#cb25-1149
No outward relative public link,True,#cb25-1150
No outward relative public link,True,#cb25-1151
No outward relative public link,True,#cb25-1152
No outward relative public link,True,#cb25-1153
No outward relative public link,True,#cb25-1154
No outward relative public link,True,#cb25-1155
No outward relative public link,True,#cb25-1156
No outward relative public link,True,#cb25-1157
No outward relative public link,True,#cb25-1158
No outward relative public link,True,#cb25-1159
No outward relative public link,True,#cb25-1160
No outward relative public link,True,#cb25-1161
No outward relative public link,True,#cb25-1162
No outward relative public link,True,#cb25-1163
No outward relative public link,True,#cb25-1164
No outward relative public link,True,#cb25-1165
No outward relative public link,True,#cb25-1166
No outward relative public link,True,#cb25-1167
No outward relative public link,True,#cb25-1168
No outward relative public link,True,#cb25-1171
No outward relative public link,True,#cb25-1172
No outward relative public link,True,#cb25-1173
No outward relative public link,True,#cb25-1174
No outward relative public link,True,#cb25-1175
No outward relative public link,True,#cb25-1176
No outward relative public link,True,#cb25-1177
No outward relative public link,True,#cb25-1178
No outward relative public link,True,#cb25-1179
No outward relative public link,True,#cb25-1180
No outward relative public link,True,#cb25-1181
No outward relative public link,True,#cb25-1182
No outward relative public link,True,#cb25-1183
No outward relative public link,True,#cb25-1184
No outward relative public link,True,#cb25-1185
No outward relative public link,True,#cb25-1186
No outward relative public link,True,#cb25-1187
No outward relative public link,True,#cb25-1188
No outward relative public link,True,#cb25-1191
No outward relative public link,True,#cb25-1192
No outward relative public link,True,#cb25-1193
No outward relative public link,True,#cb25-1194
No outward relative public link,True,#cb25-1195
No outward relative public link,True,#cb25-1196
No outward relative public link,True,#cb25-1197
No outward relative public link,True,#cb25-1198
No outward relative public link,True,#cb25-1199
No outward relative public link,True,#cb25-1200
No outward relative public link,True,#cb25-1201
No outward relative public link,True,#cb25-1202
No outward relative public link,True,#cb25-1203
No outward relative public link,True,#cb25-1204
No outward relative public link,True,#cb25-1205
No outward relative public link,True,#cb25-1206
No outward relative public link,True,#cb25-1207
No outward relative public link,True,#cb25-1210
No outward relative public link,True,#cb25-1211
No outward relative public link,True,#cb25-1212
No outward relative public link,True,#cb25-1213
No outward relative public link,True,#cb25-1214
No outward relative public link,True,#cb25-1215
No outward relative public link,True,#cb25-1216
No outward relative public link,True,#cb25-1217
No outward relative public link,True,#cb25-1218
No outward relative public link,True,#cb25-1219
No outward relative public link,True,#cb25-1220
No outward relative public link,True,#cb25-1221
No outward relative public link,True,#cb25-1222
No outward relative public link,True,#cb25-1223
No outward relative public link,True,#cb25-1224
No outward relative public link,True,#cb25-1225
No outward relative public link,True,#cb25-1226
No outward relative public link,True,#cb25-1227
No outward relative public link,True,#cb25-1228
No outward relative public link,True,#cb25-1229
No outward relative public link,True,#cb25-1230
No outward relative public link,True,#cb25-1231
No outward relative public link,True,#cb25-1232
No outward relative public link,True,#cb25-1233
No outward relative public link,True,#cb25-1234
No outward relative public link,True,#cb25-1235
No outward relative public link,True,#cb25-1236
No outward relative public link,True,#cb25-1237
No outward relative public link,True,#cb25-1238
No outward relative public link,True,#cb25-1239
No outward relative public link,True,#cb25-1240
No outward relative public link,True,#cb25-1243
No outward relative public link,True,#cb25-1244
No outward relative public link,True,#cb25-1245
No outward relative public link,True,#cb25-1246
No outward relative public link,True,#cb25-1247
No outward relative public link,True,#cb25-1248
No outward relative public link,True,#cb25-1249
No outward relative public link,True,#cb25-1250
No outward relative public link,True,#cb25-1251
No outward relative public link,True,#cb25-1252
No outward relative public link,True,#cb25-1253
No outward relative public link,True,#cb25-1254
No outward relative public link,True,#cb25-1255
No outward relative public link,True,#cb25-1256
No outward relative public link,True,#cb25-1257
No outward relative public link,True,#cb25-1258
No outward relative public link,True,#cb25-1259
No outward relative public link,True,#cb25-1260
No outward relative public link,True,#cb25-1261
No outward relative public link,True,#cb25-1262
No outward relative public link,True,#cb25-1263
No outward relative public link,True,#cb25-1264
No outward relative public link,True,#cb25-1265
No outward relative public link,True,#cb25-1266
No outward relative public link,True,#cb25-1267
No outward relative public link,True,#cb25-1268
No outward relative public link,True,#cb25-1269
No outward relative public link,True,#cb25-1270
No outward relative public link,True,#cb25-1271
No outward relative public link,True,#cb25-1272
No outward relative public link,True,#cb25-1273
No outward relative public link,True,#cb25-1274
No outward relative public link,True,#cb25-1275
No outward relative public link,True,#cb25-1276
No outward relative public link,True,#cb25-1277
No outward relative public link,True,#cb25-1278
No outward relative public link,True,#cb25-1279
No outward relative public link,True,#cb25-1280
No outward relative public link,True,#cb25-1281
No outward relative public link,True,#cb25-1282
No outward relative public link,True,#cb25-1283
No outward relative public link,True,#cb25-1284
No outward relative public link,True,#cb25-1285
No outward relative public link,True,#cb25-1286
No outward relative public link,True,#cb25-1287
No outward relative public link,True,#cb25-1288
No outward relative public link,True,#cb25-1289
No outward relative public link,True,#cb25-1290
No outward relative public link,True,#cb25-1291
No outward relative public link,True,#cb25-1292
No outward relative public link,True,#cb25-1293
No outward relative public link,True,#cb25-1294
No outward relative public link,True,#cb25-1295
No outward relative public link,True,#cb25-1296
No outward relative public link,True,#cb25-1297
No outward relative public link,True,#cb25-1298
No outward relative public link,True,#cb25-1299
No outward relative public link,True,#cb25-1300
No outward relative public link,True,#cb25-1301
No outward relative public link,True,#cb25-1302
No outward relative public link,True,#cb25-1305
No outward relative public link,True,#cb25-1306
No outward relative public link,True,#cb25-1307
No outward relative public link,True,#cb25-1308
No outward relative public link,True,#cb25-1309
No outward relative public link,True,#cb25-1310
No outward relative public link,True,#cb25-1311
No outward relative public link,True,#cb25-1312
No outward relative public link,True,#cb25-1313
No outward relative public link,True,#cb25-1314
No outward relative public link,True,#cb25-1315
No outward relative public link,True,#cb25-1316
No outward relative public link,True,#cb25-1317
No outward relative public link,True,#cb25-1318
No outward relative public link,True,#cb25-1319
No outward relative public link,True,#cb25-1320
No outward relative public link,True,#cb25-1321
No outward relative public link,True,#cb25-1322
No outward relative public link,True,#cb25-1323
No outward relative public link,True,#cb25-1324
No outward relative public link,True,#cb25-1325
No outward relative public link,True,#cb25-1326
No outward relative public link,True,#cb25-1327
No outward relative public link,True,#cb25-1328
No outward relative public link,True,#cb25-1329
No outward relative public link,True,#cb25-1330
No outward relative public link,True,#cb25-1331
No outward relative public link,True,#cb25-1332
No outward relative public link,True,#cb25-1333
No outward relative public link,True,#cb25-1334
No outward relative public link,True,#cb25-1337
No outward relative public link,True,#cb25-1338
No outward relative public link,True,#cb25-1339
No outward relative public link,True,#cb25-1340
No outward relative public link,True,#cb25-1341
No outward relative public link,True,#cb25-1342
No outward relative public link,True,#cb25-1343
No outward relative public link,True,#cb25-1344
No outward relative public link,True,#cb25-1345
No outward relative public link,True,#cb25-1346
No outward relative public link,True,#cb25-1347
No outward relative public link,True,#cb25-1348
No outward relative public link,True,#cb25-1349
No outward relative public link,True,#cb25-1350
No outward relative public link,True,#cb25-1351
No outward relative public link,True,#cb25-1352
No outward relative public link,True,#cb25-1353
No outward relative public link,True,#cb25-1354
No outward relative public link,True,#cb25-1355
No outward relative public link,True,#cb25-1356
No outward relative public link,True,#cb25-1357
No outward relative public link,True,#cb25-1358
No outward relative public link,True,#cb25-1359
No outward relative public link,True,#cb25-1360
No outward relative public link,True,#cb25-1361
No outward relative public link,True,#cb25-1362
No outward relative public link,True,#cb25-1363
No outward relative public link,True,#cb25-1364
No outward relative public link,True,#cb25-1367
No outward relative public link,True,#cb25-1368
No outward relative public link,True,#cb25-1369
No outward relative public link,True,#cb25-1370
No outward relative public link,True,#cb25-1371
No outward relative public link,True,#cb25-1372
No outward relative public link,True,#cb25-1373
No outward relative public link,True,#cb25-1374
No outward relative public link,True,#cb25-1375
No outward relative public link,True,#cb25-1376
No outward relative public link,True,#cb25-1377
No outward relative public link,True,#cb25-1378
No outward relative public link,True,#cb25-1379
No outward relative public link,True,#cb25-1380
No outward relative public link,True,#cb25-1381
No outward relative public link,True,#cb25-1382
No outward relative public link,True,#cb25-1383
No outward relative public link,True,#cb25-1384
No outward relative public link,True,#cb25-1385
No outward relative public link,True,#cb25-1386
No outward relative public link,True,#cb25-1387
No outward relative public link,True,#cb25-1388
No outward relative public link,True,#cb25-1389
No outward relative public link,True,#cb25-1390
No outward relative public link,True,#cb25-1391
No outward relative public link,True,#cb25-1392
No outward relative public link,True,#cb25-1393
No outward relative public link,True,#cb25-1394
No outward relative public link,True,#cb25-1395
No outward relative public link,True,#cb25-1396
No outward relative public link,True,#cb25-1397
No outward relative public link,True,#cb25-1398
No outward relative public link,True,#cb25-1399
No outward relative public link,True,#cb25-1400
No outward relative public link,True,#cb25-1401
No outward relative public link,True,#cb25-1402
No outward relative public link,True,#cb25-1403
No outward relative public link,True,#cb25-1404
No outward relative public link,True,#cb25-1405
No outward relative public link,True,#cb25-1406
No outward relative public link,True,#cb25-1407
No outward relative public link,True,#cb25-1408
No outward relative public link,True,#cb25-1409
No outward relative public link,True,#cb25-1410
No outward relative public link,True,#cb25-1411
No outward relative public link,True,#cb25-1412
No outward relative public link,True,#cb25-1413
No outward relative public link,True,#cb25-1414
No outward relative public link,True,#cb25-1415
No outward relative public link,True,#cb25-1416
No outward relative public link,True,#cb25-1417
No outward relative public link,True,#cb25-1418
No outward relative public link,True,#cb25-1419
No outward relative public link,True,#cb25-1420
No outward relative public link,True,#cb25-1421
No outward relative public link,True,#cb25-1422
No outward relative public link,True,#cb25-1423
No outward relative public link,True,#cb25-1424
No outward relative public link,True,#cb25-1427
No outward relative public link,True,#cb25-1428
No outward relative public link,True,#cb25-1429
No outward relative public link,True,#cb25-1430
No outward relative public link,True,#cb25-1431
No outward relative public link,True,#cb25-1432
No outward relative public link,True,#cb25-1433
No outward relative public link,True,#cb25-1434
No outward relative public link,True,#cb25-1435
No outward relative public link,True,#cb25-1436
No outward relative public link,True,#cb25-1437
No outward relative public link,True,#cb25-1438
No outward relative public link,True,#cb25-1439
No outward relative public link,True,#cb25-1440
No outward relative public link,True,#cb25-1441
No outward relative public link,True,#cb25-1442
No outward relative public link,True,#cb25-1443
No outward relative public link,True,#cb25-1444
No outward relative public link,True,#cb25-1445
No outward relative public link,True,#cb25-1446
No outward relative public link,True,#cb25-1447
No outward relative public link,True,#cb25-1448
No outward relative public link,True,#cb25-1449
No outward relative public link,True,#cb25-1450
No outward relative public link,True,#cb25-1451
No outward relative public link,True,#cb25-1452
No outward relative public link,True,#cb25-1453
No outward relative public link,True,#cb25-1456
No outward relative public link,True,#cb25-1457
No outward relative public link,True,#cb25-1458
No outward relative public link,True,#cb25-1459
No outward relative public link,True,#cb25-1460
No outward relative public link,True,#cb25-1461
No outward relative public link,True,#cb25-1462
No outward relative public link,True,../../../site_libs/quarto-nav/quarto-nav.js
No outward relative public link,True,../../../site_libs/quarto-nav/headroom.min.js
No outward relative public link,True,../../../site_libs/clipboard/clipboard.min.js
No outward relative public link,True,../../../site_libs/quarto-search/autocomplete.umd.js
No outward relative public link,True,../../../site_libs/quarto-search/fuse.min.js
No outward relative public link,True,../../../site_libs/quarto-search/quarto-search.js
No outward relative public link,True,../../../notebooks/sensitivity_battery.html
No outward relative public link,True,../../../notebooks/hypotheses/H11.html
No outward relative public link,True,../../../site_libs/quarto-html/quarto.js
No outward relative public link,True,../../../site_libs/quarto-html/tabsets/tabsets.js
No outward relative public link,True,../../../site_libs/quarto-html/popper.min.js
No outward relative public link,True,../../../site_libs/quarto-html/tippy.umd.min.js
No outward relative public link,True,../../../site_libs/quarto-html/anchor.min.js
No outward relative public link,True,../../../site_libs/quarto-html/tippy.css
No outward relative public link,True,../../../site_libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css
No outward relative public link,True,../../../site_libs/bootstrap/bootstrap.min.js
No outward relative public link,True,../../../site_libs/bootstrap/bootstrap-icons.css
No outward relative public link,True,../../../site_libs/bootstrap/bootstrap-1b8143a5af30aa0587ead8c64582f750.min.css
No outward relative public link,True,../../../site_libs/quarto-diagram/mermaid.min.js
No outward relative public link,True,../../../site_libs/quarto-diagram/mermaid-init.js
No outward relative public link,True,../../../site_libs/quarto-diagram/mermaid.css
No filesystem URI,True,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/live_site/audit/hypotheses/H11/H11_analysis_preparation.html
No filesystem URI,True,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/live_site/audit/hypotheses/H11/H11_analysis_preparation.html
No outward relative public link,True,../../../styles.css
No outward relative public link,True,../../../styles-nathealth.css
No outward relative public link,True,../../../index.html
No outward relative public link,True,#
No outward relative public link,True,../../../notebooks/preparation/01_import_state_alignment.html
No outward relative public link,True,../../../notebooks/preparation/02_coverage_sample_flow.html
No outward relative public link,True,../../../notebooks/preparation/03_reference_profiles.html
No outward relative public link,True,../../../notebooks/preparation/04_metric_derivation.html
No outward relative public link,True,../../../notebooks/preparation/05_model_input_acquisition.html
No outward relative public link,True,../../../notebooks/preparation/06_model_ready_datasets.html
No outward relative public link,True,../../../notebooks/preparation/07_example_days.html
No outward relative public link,True,../../../notebooks/placement_decision.html
No outward relative public link,True,../../../notebooks/descriptives.html
No outward relative public link,True,../../../notebooks/preregistration_deviations.html
No outward relative public link,True,../../../notebooks/hypotheses/H01.html
No outward relative public link,True,../../../audit/hypotheses/H01/H01_analysis_preparation.html
No outward relative public link,True,../../../notebooks/hypotheses/H02.html
No outward relative public link,True,../../../audit/hypotheses/H02/H02_analysis_preparation.html
No outward relative public link,True,../../../notebooks/hypotheses/H03.html
No outward relative public link,True,../../../audit/hypotheses/H03/H03_analysis_preparation.html
No outward relative public link,True,../../../notebooks/hypotheses/H04.html
No outward relative public link,True,../../../audit/hypotheses/H04/H04_analysis_preparation.html
No outward relative public link,True,../../../notebooks/hypotheses/H05.html
No outward relative public link,True,../../../audit/hypotheses/H05/H05_analysis_preparation.html
No outward relative public link,True,../../../notebooks/hypotheses/H06.html
No outward relative public link,True,../../../audit/hypotheses/H06/H06_analysis_preparation.html
No outward relative public link,True,../../../notebooks/hypotheses/H06_daily.html
No outward relative public link,True,../../../audit/hypotheses/H06_daily/H06_daily_analysis_preparation.html
No outward relative public link,True,../../../notebooks/hypotheses/H07.html
No outward relative public link,True,../../../audit/hypotheses/H07/H07_analysis_preparation.html
No outward relative public link,True,../../../notebooks/hypotheses/H08.html
No outward relative public link,True,../../../audit/hypotheses/H08/H08_analysis_preparation.html
No outward relative public link,True,../../../notebooks/hypotheses/H09.html
No outward relative public link,True,../../../audit/hypotheses/H09/H09_analysis_preparation.html
No outward relative public link,True,../../../notebooks/hypotheses/H10.html
No outward relative public link,True,../../../audit/hypotheses/H10/H10_analysis_preparation.html
No outward relative public link,True,../../../notebooks/hypotheses/H11.html
No outward relative public link,True,../../../audit/hypotheses/H11/H11_analysis_preparation.html
No outward relative public link,True,../../../supplementary_information.html
No outward relative public link,True,../../../notebooks/sensitivity_battery.html
No filesystem URI,True,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/live_site/audit/hypotheses/H11/H11_analysis_preparation.html
No filesystem URI,True,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/live_site/audit/hypotheses/H11/H11_analysis_preparation.html
No filesystem URI,True,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/live_site/audit/hypotheses/H11/H11_analysis_preparation.html
No outward relative public link,True,../../../LICENSE.md
No outward relative public link,True,#purpose
No outward relative public link,True,#analysis-map
No outward relative public link,True,#verified-inherited-h02-frames
No outward relative public link,True,#frame-integrity-schema-keys-and-values
No outward relative public link,True,#temporal-and-analytical-frame-construction
No outward relative public link,True,#inherited-time-structure
No outward relative public link,True,#coverage-missingness-and-transformation
No outward relative public link,True,#site-and-biological-sex-support
No outward relative public link,True,#original-unit-meledi-support
No outward relative public link,True,#nonlinear-gam-construction
No outward relative public link,True,#exact-wilkinson-formulas
No outward relative public link,True,#estimand-uncertainty-and-multiplicity
No outward relative public link,True,#complete-curve-inference
No outward relative public link,True,#what-the-two-component-decomposition-can-and-cannot-say
No outward relative public link,True,#conditional-effect-size-branch
No outward relative public link,True,#model-checks-residual-dependence-and-influence
No outward relative public link,True,#sensitivity-analyses-and-deferred-comparisons
No outward relative public link,True,#gap-timing
No outward relative public link,True,#activity-context
No outward relative public link,True,#placement-comparability-and-analyses-not-run
No outward relative public link,True,#technical-provenance
No outward relative public link,True,#consequential-input-identities
No outward relative public link,True,#recorded-formula-registry-and-engine-settings
No outward relative public link,True,#code-map-and-execution-order
No outward relative public link,True,#output-and-claim-provenance
No outward relative public link,True,#how-to-examine-or-reproduce-h11
No filesystem URI,True,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/live_site/audit/hypotheses/H11/H11_analysis_preparation.html
No filesystem URI,True,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/live_site/audit/hypotheses/H11/H11_analysis_preparation.html
No outward relative public link,True,../../../notebooks/preregistration_deviations.html#dev-001
No outward relative public link,True,../../../notebooks/hypotheses/H11.html#h11-preregistration-deviations
No outward relative public link,True,#cb1-1
No outward relative public link,True,#cb1-2
No outward relative public link,True,#cb1-3
No outward relative public link,True,#cb1-4
No outward relative public link,True,#cb1-5
No outward relative public link,True,#cb1-6
No outward relative public link,True,#cb1-7
No outward relative public link,True,#cb1-8
No outward relative public link,True,#cb1-9
No outward relative public link,True,#cb1-10
No outward relative public link,True,#cb2-1
No outward relative public link,True,#cb2-2
No outward relative public link,True,#cb2-3
No outward relative public link,True,#cb2-4
No outward relative public link,True,#cb2-5
No outward relative public link,True,#cb2-6
No outward relative public link,True,#cb2-7
No outward relative public link,True,#cb2-8
No outward relative public link,True,#cb2-9
No outward relative public link,True,#cb2-10
No outward relative public link,True,#cb2-11
No outward relative public link,True,#cb2-12
No outward relative public link,True,#cb2-13
No outward relative public link,True,#cb2-14
No outward relative public link,True,#cb2-15
No outward relative public link,True,#cb2-16
No outward relative public link,True,#cb2-17
No outward relative public link,True,#cb2-18
No outward relative public link,True,#cb3-1
No outward relative public link,True,#cb3-2
No outward relative public link,True,#cb3-3
No outward relative public link,True,#cb3-4
No outward relative public link,True,#cb3-5
No outward relative public link,True,#cb3-6
No outward relative public link,True,#cb3-7
No outward relative public link,True,#cb3-8
No outward relative public link,True,#cb3-9
No outward relative public link,True,#cb3-10
No outward relative public link,True,#cb3-11
No outward relative public link,True,#cb3-12
No outward relative public link,True,#cb3-13
No outward relative public link,True,#cb3-14
No outward relative public link,True,#cb3-15
No outward relative public link,True,../../../notebooks/preregistration_deviations.html#dev-044
No outward relative public link,True,../../../notebooks/preregistration_deviations.html#dev-045
No outward relative public link,True,#cb4-1
No outward relative public link,True,#cb4-2
No outward relative public link,True,#cb4-3
No outward relative public link,True,#cb4-4
No outward relative public link,True,#cb4-5
No outward relative public link,True,#cb4-6
No outward relative public link,True,#cb4-7
No outward relative public link,True,#cb4-8
No outward relative public link,True,#cb4-9
No outward relative public link,True,#cb4-10
No outward relative public link,True,#cb4-11
No outward relative public link,True,#cb4-12
No outward relative public link,True,#cb5-1
No outward relative public link,True,#cb5-2
No outward relative public link,True,#cb5-3
No outward relative public link,True,#cb5-4
No outward relative public link,True,#cb5-5
No outward relative public link,True,#cb5-6
No outward relative public link,True,#cb5-7
No outward relative public link,True,#cb5-8
No outward relative public link,True,#cb5-9
No outward relative public link,True,#cb5-10
No outward relative public link,True,#cb5-11
No outward relative public link,True,#cb5-12
No outward relative public link,True,../../../notebooks/preregistration_deviations.html#dev-019
No outward relative public link,True,../../../notebooks/preregistration_deviations.html#dev-057
No outward relative public link,True,../../../notebooks/preregistration_deviations.html#dev-042
No outward relative public link,True,#cb6-1
No outward relative public link,True,#cb6-2
No outward relative public link,True,#cb6-3
No outward relative public link,True,#cb6-4
No outward relative public link,True,#cb6-5
No outward relative public link,True,#cb6-6
No outward relative public link,True,#cb6-7
No outward relative public link,True,#cb6-8
No outward relative public link,True,#cb6-9
No outward relative public link,True,#cb6-10
No outward relative public link,True,#cb6-11
No outward relative public link,True,#cb6-12
