run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit.x,response_family.x,response_transform.x,site,reference,estimate_model,std_error,conf_low_model,conf_high_model,z_value,p_raw,effect_type,estimate_practical,conf_low_practical,conf_high_practical,p_adjusted_within_metric,contrast_family_n,contrast_adjustment_method,interval_method,overall_site_p_adjusted,inferential_followup_supported,analysis_unit.y,response_family.y,response_transform.y,effect_scale,preregistered_photoperiod,lower_bound,upper_bound,audit_upper_threshold,diagnostic_note,manuscript_name,abbreviation,manuscript_category,display_unit,variant_label,family_label,analysis_unit_label,run_order,run_label,data_label,placement_label,sample_label,display_order,display_name,color_hex,site_participants,site_participant_days,site_observations,null_value,supported_within_metric,support_display,scale_group,figure_panel_tag,figure_panel_label,metric_facet_label,site_panel_key,site_axis_label,display_half_range,display_x_min,display_x_max
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,TUM,equally_weighted_overall_site_mean,0.5210280116283698,0.3091129705623418,-0.08482227782801,1.1268783010847496,1.6855585538209856,0.09188085782788412,difference,0.5210280116283698,-0.08482227782801,1.1268783010847496,0.13782128674182617,9,BH,emmeans_wald_normal,2.491229272395158e-9,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Continuous daytime-to-evening range check,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,clock time,Duration-weighted mean timing,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,5,Munich (DE),#DDCC77,10,55,55,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Mean timing of exposure above 250 lx melEDI,mean_timing_above_250__TUM,"Munich (DE, n=55)",2.744838090896739,-2.744838090896739,2.744838090896739
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU,equally_weighted_overall_site_mean,0.7901678830615256,0.2466589615639698,0.3067252019320955,1.273610564190956,3.203483376607825,0.00135775878261547,difference,0.7901678830615256,0.3067252019320955,1.273610564190956,0.00305495726088481,9,BH,emmeans_wald_normal,2.491229272395158e-9,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Continuous daytime-to-evening range check,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,clock time,Duration-weighted mean timing,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,6,Madrid (ES),#CC6677,23,117,117,0,TRUE,Adjusted p < 0.050,Differences,B,B. Differences,Mean timing of exposure above 250 lx melEDI,mean_timing_above_250__FUSPCEU,"Madrid (ES, n=117)",2.744838090896739,-2.744838090896739,2.744838090896739
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,IZTECH,equally_weighted_overall_site_mean,0.8951888251355921,0.2270862305170179,0.4501079919372766,1.3402696583339075,3.94206563338285,8.07828620269922e-5,difference,0.8951888251355921,0.4501079919372766,1.3402696583339075,2.485839538544564e-4,9,BH,emmeans_wald_normal,2.491229272395158e-9,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Continuous daytime-to-evening range check,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,clock time,Duration-weighted mean timing,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,7,Izmir (TR),#332288,17,94,94,0,TRUE,Adjusted p < 0.050,Differences,B,B. Differences,Mean timing of exposure above 250 lx melEDI,mean_timing_above_250__IZTECH,"Izmir (TR, n=94)",2.744838090896739,-2.744838090896739,2.744838090896739
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,UCR,equally_weighted_overall_site_mean,-1.838571485861494,0.35865213366855847,-2.541516750830314,-1.1356262208926744,-5.126336394698756,2.954345478024476e-7,difference,-1.838571485861494,-2.541516750830314,-1.1356262208926744,2.658910930222028e-6,9,BH,emmeans_wald_normal,2.491229272395158e-9,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Continuous daytime-to-evening range check,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,clock time,Duration-weighted mean timing,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,8,San José (CR),#44AA99,6,31,31,0,TRUE,Adjusted p < 0.050,Differences,B,B. Differences,Mean timing of exposure above 250 lx melEDI,mean_timing_above_250__UCR,"San José (CR, n=31)",2.744838090896739,-2.744838090896739,2.744838090896739
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,KNUST,equally_weighted_overall_site_mean,-1.0029987381108625,0.2548288562463498,-1.5024541185752425,-0.5035433576464821,-3.935970018800526,8.286131795148546e-5,difference,-1.0029987381108625,-1.5024541185752425,-0.5035433576464821,2.485839538544564e-4,9,BH,emmeans_wald_normal,2.491229272395158e-9,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Continuous daytime-to-evening range check,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,clock time,Duration-weighted mean timing,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,9,Kumasi (GH),#AA4499,15,71,71,0,TRUE,Adjusted p < 0.050,Differences,B,B. Differences,Mean timing of exposure above 250 lx melEDI,mean_timing_above_250__KNUST,"Kumasi (GH, n=71)",2.744838090896739,-2.744838090896739,2.744838090896739
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,RISE,equally_weighted_overall_site_mean,0.18183429635521925,0.3881728753866472,-0.5789705591779635,0.942639151888402,0.4684363794716456,0.639472557403995,difference,0.18183429635521925,-0.5789705591779635,0.942639151888402,0.644864911438773,9,BH,emmeans_wald_normal,1.434752776413349e-7,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Early-morning cluster check,Last light timing above 250 lx melEDI,LLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,1,Borås (SE),#88CCEE,13,73,73,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Last light timing above 250 lx melEDI,last_timing_above_250__RISE,"Borås (SE, n=73)",3.198234526384273,-3.198234526384273,3.198234526384273
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,THUAS,equally_weighted_overall_site_mean,0.38221008355018954,0.3817721181310532,-0.36604951828824545,1.1304696853886245,1.001147190688729,0.3167556531833369,difference,0.38221008355018954,-0.36604951828824545,1.1304696853886245,0.4751334797750054,9,BH,emmeans_wald_normal,1.434752776413349e-7,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Early-morning cluster check,Last light timing above 250 lx melEDI,LLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,2,Delft (NL),#117733,13,62,62,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Last light timing above 250 lx melEDI,last_timing_above_250__THUAS,"Delft (NL, n=62)",3.198234526384273,-3.198234526384273,3.198234526384273
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,BAUA,equally_weighted_overall_site_mean,0.2338965923081328,0.3691571666900761,-0.4896381590392654,0.9574313436555312,0.6335962387112464,0.5263443561282013,difference,0.2338965923081328,-0.4896381590392654,0.9574313436555312,0.644864911438773,9,BH,emmeans_wald_normal,1.434752776413349e-7,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Early-morning cluster check,Last light timing above 250 lx melEDI,LLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,3,Dortmund (DE),#DDCC77,18,89,89,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Last light timing above 250 lx melEDI,last_timing_above_250__BAUA,"Dortmund (DE, n=89)",3.198234526384273,-3.198234526384273,3.198234526384273
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,MPI,equally_weighted_overall_site_mean,-0.14191621251277248,0.3079060052198381,-0.7454008933672567,0.4615684683417118,-0.4609075825313879,0.644864911438773,difference,-0.14191621251277248,-0.7454008933672567,0.4615684683417118,0.644864911438773,9,BH,emmeans_wald_normal,1.434752776413349e-7,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Early-morning cluster check,Last light timing above 250 lx melEDI,LLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,4,Tübingen (DE),#DDCC77,26,121,121,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Last light timing above 250 lx melEDI,last_timing_above_250__MPI,"Tübingen (DE, n=121)",3.198234526384273,-3.198234526384273,3.198234526384273
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,TUM,equally_weighted_overall_site_mean,0.7128362266386352,0.4571349819512536,-0.1831318740591892,1.6088043273364596,1.5593561087710592,0.1189121185170559,difference,0.7128362266386352,-0.1831318740591892,1.6088043273364596,0.2140418133307006,9,BH,emmeans_wald_normal,1.434752776413349e-7,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Early-morning cluster check,Last light timing above 250 lx melEDI,LLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,5,Munich (DE),#DDCC77,10,53,53,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Last light timing above 250 lx melEDI,last_timing_above_250__TUM,"Munich (DE, n=53)",3.198234526384273,-3.198234526384273,3.198234526384273
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU,equally_weighted_overall_site_mean,1.3181346220522323,0.368763082106042,0.5953722622964035,2.0408969818080616,3.5744755535837176,3.5093059765152446e-4,difference,1.3181346220522323,0.5953722622964035,2.0408969818080616,0.00111061487733366,9,BH,emmeans_wald_normal,1.434752776413349e-7,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Early-morning cluster check,Last light timing above 250 lx melEDI,LLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,6,Madrid (ES),#CC6677,23,106,106,0,TRUE,Adjusted p < 0.050,Differences,B,B. Differences,Last light timing above 250 lx melEDI,last_timing_above_250__FUSPCEU,"Madrid (ES, n=106)",3.198234526384273,-3.198234526384273,3.198234526384273
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,IZTECH,equally_weighted_overall_site_mean,0.8922826997335491,0.3371438909356387,0.23149281589199755,1.5530725835751007,2.646593112683413,0.00813071177548339,difference,0.8922826997335491,0.23149281589199755,1.5530725835751007,0.01829410149483764,9,BH,emmeans_wald_normal,1.434752776413349e-7,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Early-morning cluster check,Last light timing above 250 lx melEDI,LLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,7,Izmir (TR),#332288,17,89,89,0,TRUE,Adjusted p < 0.050,Differences,B,B. Differences,Last light timing above 250 lx melEDI,last_timing_above_250__IZTECH,"Izmir (TR, n=89)",3.198234526384273,-3.198234526384273,3.198234526384273
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,UCR,equally_weighted_overall_site_mean,-1.9099423196043737,0.5364312578493522,-2.9613282651706228,-0.8585563740381246,-3.5604605280864323,3.7020495911122074e-4,difference,-1.9099423196043737,-2.9613282651706228,-0.8585563740381246,0.00111061487733366,9,BH,emmeans_wald_normal,1.434752776413349e-7,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Early-morning cluster check,Last light timing above 250 lx melEDI,LLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,8,San José (CR),#44AA99,6,28,28,0,TRUE,Adjusted p < 0.050,Differences,B,B. Differences,Last light timing above 250 lx melEDI,last_timing_above_250__UCR,"San José (CR, n=28)",3.198234526384273,-3.198234526384273,3.198234526384273
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,KNUST,equally_weighted_overall_site_mean,-1.6693359885208143,0.3777161479623225,-2.409646034906168,-0.9290259421354604,-4.4195515535314955,9.89059257608434e-6,difference,-1.6693359885208143,-2.409646034906168,-0.9290259421354604,8.901533318475905e-5,9,BH,emmeans_wald_normal,1.434752776413349e-7,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Early-morning cluster check,Last light timing above 250 lx melEDI,LLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,9,Kumasi (GH),#AA4499,15,66,66,0,TRUE,Adjusted p < 0.050,Differences,B,B. Differences,Last light timing above 250 lx melEDI,last_timing_above_250__KNUST,"Kumasi (GH, n=66)",3.198234526384273,-3.198234526384273,3.198234526384273
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,RISE,equally_weighted_overall_site_mean,0.04240989134673675,0.06692489620723495,-0.08876049488852497,0.17358027758199848,0.6336937933443072,0.5262806762770486,ratio,1.102579443799109,0.8151537017833845,1.4913524004475451,0.6822137389228997,8,BH,emmeans_wald_normal,0.00142469485927951,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,"Offset, influence, and upper-tail checks",Mean melEDI,Mean,level-based,lx,Daily geometric mean,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,1,Borås (SE),#88CCEE,16,96,96,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Mean melEDI,daily_geometric_mean_medi__RISE,"Borås (SE, n=96)",0.9312342060864092,0.06876579391359083,1.9312342060864092
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS,equally_weighted_overall_site_mean,0.05946229700375591,0.06696340853244895,-0.07178357200188615,0.19070816600939797,0.8879819338190025,0.3745504693753844,ratio,1.1467329642159745,0.847649729959747,1.5513441988378878,0.5992807510006151,8,BH,emmeans_wald_normal,0.00142469485927951,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,"Offset, influence, and upper-tail checks",Mean melEDI,Mean,level-based,lx,Daily geometric mean,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,2,Delft (NL),#117733,15,93,93,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Mean melEDI,daily_geometric_mean_medi__THUAS,"Delft (NL, n=93)",0.9312342060864092,0.06876579391359083,1.9312342060864092
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,BAUA,equally_weighted_overall_site_mean,-0.12489804820920364,0.06633307124013207,-0.2549084788237921,0.00511238240538483,-1.88289258848065,0.05971492584514635,ratio,0.7500702696675913,0.5560214182631682,1.0118412545988087,0.1194298516902927,8,BH,emmeans_wald_normal,0.00142469485927951,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,"Offset, influence, and upper-tail checks",Mean melEDI,Mean,level-based,lx,Daily geometric mean,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,3,Dortmund (DE),#DDCC77,20,114,114,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Mean melEDI,daily_geometric_mean_medi__BAUA,"Dortmund (DE, n=114)",0.9312342060864092,0.06876579391359083,1.9312342060864092
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM,equally_weighted_overall_site_mean,-0.03646184645801487,0.0890520616804744,-0.21100068010078407,0.13807698718475434,-0.4094441585063214,0.6822137389228997,ratio,0.9194712484389695,0.6151759093498363,1.374285572397378,0.6822137389228997,8,BH,emmeans_wald_normal,0.00142469485927951,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,"Offset, influence, and upper-tail checks",Mean melEDI,Mean,level-based,lx,Daily geometric mean,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,5,Munich (DE),#DDCC77,10,60,60,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Mean melEDI,daily_geometric_mean_medi__TUM,"Munich (DE, n=60)",0.9312342060864092,0.06876579391359083,1.9312342060864092
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,FUSPCEU,equally_weighted_overall_site_mean,-0.03572590666995684,0.07082147944781457,-0.17453345571951698,0.1030816423796033,-0.5044501604387097,0.6139450769532366,ratio,0.9210306722006236,0.6690622770882425,1.2678901922644954,0.6822137389228997,8,BH,emmeans_wald_normal,0.00142469485927951,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,"Offset, influence, and upper-tail checks",Mean melEDI,Mean,level-based,lx,Daily geometric mean,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,6,Madrid (ES),#CC6677,22,123,123,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Mean melEDI,daily_geometric_mean_medi__FUSPCEU,"Madrid (ES, n=123)",0.9312342060864092,0.06876579391359083,1.9312342060864092
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH,equally_weighted_overall_site_mean,0.1421546214034416,0.06524827537184233,0.01427035162127887,0.2700388911856043,2.178672472081736,0.02935600814790609,ratio,1.387249641978432,1.0334045077460938,1.862253894524453,0.07828268839441625,8,BH,emmeans_wald_normal,0.00142469485927951,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,"Offset, influence, and upper-tail checks",Mean melEDI,Mean,level-based,lx,Daily geometric mean,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,7,Izmir (TR),#332288,17,102,102,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Mean melEDI,daily_geometric_mean_medi__IZTECH,"Izmir (TR, n=102)",0.9312342060864092,0.06876579391359083,1.9312342060864092
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,UCR,equally_weighted_overall_site_mean,0.14304513792139684,0.04720460099478217,0.0505258200670402,0.23556445577575347,3.0303219369910264,0.00244293188148842,ratio,1.3900971019255657,1.1233777557560145,1.7201426171033654,0.0195434550519074,8,BH,emmeans_wald_normal,0.00142469485927951,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,"Offset, influence, and upper-tail checks",Mean melEDI,Mean,level-based,lx,Daily geometric mean,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,8,San José (CR),#44AA99,39,230,230,1,TRUE,Adjusted p < 0.050,Ratios,A,A. Ratios,Mean melEDI,daily_geometric_mean_medi__UCR,"San José (CR, n=230)",0.9312342060864092,0.06876579391359083,1.9312342060864092
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST,equally_weighted_overall_site_mean,-0.18998614633815553,0.07086848580791706,-0.32888582616056083,-0.05108646651575019,-2.680826945464824,0.00734404842574758,ratio,0.6456748252392952,0.4689366470324675,0.8890240986410474,0.02937619370299032,8,BH,emmeans_wald_normal,0.00142469485927951,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,"Offset, influence, and upper-tail checks",Mean melEDI,Mean,level-based,lx,Daily geometric mean,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,9,Kumasi (GH),#AA4499,15,84,84,1,TRUE,Adjusted p < 0.050,Ratios,A,A. Ratios,Mean melEDI,daily_geometric_mean_medi__KNUST,"Kumasi (GH, n=84)",0.9312342060864092,0.06876579391359083,1.9312342060864092
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,RISE,equally_weighted_overall_site_mean,0.219692243457131,0.09782494377967804,0.02795887685930653,0.4114256100549555,2.245769176744157,0.0247187965881097,ratio,1.6584112816217502,1.0664951305255084,2.578847197975569,0.09887518635243885,8,BH,emmeans_wald_normal,0.0036838246491003,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,Influence and upper-tail checks,Brightest 10 h mean,M10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,1,Borås (SE),#88CCEE,16,96,96,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Brightest 10 h mean,m10_mean_medi__RISE,"Borås (SE, n=96)",1.7051549738136145,-0.7051549738136145,2.7051549738136145
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS,equally_weighted_overall_site_mean,0.1451563947842568,0.09775929989427937,-0.04644831216238102,0.3367611017308946,1.4848346391722778,0.13758763352601355,ratio,1.396871301028481,0.8985695300385911,2.1715063402530466,0.2751752670520271,8,BH,emmeans_wald_normal,0.0036838246491003,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,Influence and upper-tail checks,Brightest 10 h mean,M10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,2,Delft (NL),#117733,15,93,93,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Brightest 10 h mean,m10_mean_medi__THUAS,"Delft (NL, n=93)",1.7051549738136145,-0.7051549738136145,2.7051549738136145
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,BAUA,equally_weighted_overall_site_mean,-0.0932430574826454,0.09706503957606556,-0.2834870392096889,0.09700092424439802,-0.9606245244414182,0.336740993075227,ratio,0.8067833790563682,0.5206105453181507,1.2502616909610234,0.44898799076696927,8,BH,emmeans_wald_normal,0.0036838246491003,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,Influence and upper-tail checks,Brightest 10 h mean,M10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,3,Dortmund (DE),#DDCC77,20,114,114,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Brightest 10 h mean,m10_mean_medi__BAUA,"Dortmund (DE, n=114)",1.7051549738136145,-0.7051549738136145,2.7051549738136145
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM,equally_weighted_overall_site_mean,-0.16618997564450314,0.13018176511975052,-0.4213415467230667,0.08896159543406043,-1.2765994952644073,0.20174368016767583,ratio,0.6820402805286409,0.3790167936180251,1.227330693775001,0.32278988826828137,8,BH,emmeans_wald_normal,0.0036838246491003,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,Influence and upper-tail checks,Brightest 10 h mean,M10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,5,Munich (DE),#DDCC77,10,60,60,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Brightest 10 h mean,m10_mean_medi__TUM,"Munich (DE, n=60)",1.7051549738136145,-0.7051549738136145,2.7051549738136145
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,FUSPCEU,equally_weighted_overall_site_mean,0.05015254956786907,0.1037005113471186,-0.1530967178508705,0.2534018169866087,0.48362875858916976,0.6286493611247814,ratio,1.1224126418919318,0.7029157623511365,1.7922633210912358,0.7109793995795339,8,BH,emmeans_wald_normal,0.0036838246491003,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,Influence and upper-tail checks,Brightest 10 h mean,M10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,6,Madrid (ES),#CC6677,22,123,123,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Brightest 10 h mean,m10_mean_medi__FUSPCEU,"Madrid (ES, n=123)",1.7051549738136145,-0.7051549738136145,2.7051549738136145
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH,equally_weighted_overall_site_mean,0.03533502894255591,0.09536063378458665,-0.15156837881814736,0.2222384367032592,0.3705410455049555,0.7109793995795339,ratio,1.0847634132415682,0.7053937724348003,1.6681628172670906,0.7109793995795339,8,BH,emmeans_wald_normal,0.0036838246491003,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,Influence and upper-tail checks,Brightest 10 h mean,M10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,7,Izmir (TR),#332288,17,102,102,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Brightest 10 h mean,m10_mean_medi__IZTECH,"Izmir (TR, n=102)",1.7051549738136145,-0.7051549738136145,2.7051549738136145
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,UCR,equally_weighted_overall_site_mean,0.13151316072795505,0.06902529516935911,-0.00377393182623533,0.2668002532821454,1.905289363924876,0.05674246728230918,ratio,1.3536711112877573,0.9913478480119748,1.848418273373704,0.15131324608615782,8,BH,emmeans_wald_normal,0.0036838246491003,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,Influence and upper-tail checks,Brightest 10 h mean,M10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,8,San José (CR),#44AA99,39,230,230,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Brightest 10 h mean,m10_mean_medi__UCR,"San José (CR, n=230)",1.7051549738136145,-0.7051549738136145,2.7051549738136145
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST,equally_weighted_overall_site_mean,-0.32241634435261857,0.10382300274745532,-0.525905690504434,-0.11892699820080312,-3.1054422991105497,0.00189994685900057,ratio,0.4759744663820718,0.2979163301299952,0.7604540930966848,0.01519957487200461,8,BH,emmeans_wald_normal,0.0036838246491003,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,Influence and upper-tail checks,Brightest 10 h mean,M10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,9,Kumasi (GH),#AA4499,15,84,84,1,TRUE,Adjusted p < 0.050,Ratios,A,A. Ratios,Brightest 10 h mean,m10_mean_medi__KNUST,"Kumasi (GH, n=84)",1.7051549738136145,-0.7051549738136145,2.7051549738136145
