path,pre_sha256,pre_bytes,post_sha256,post_bytes,status
artifacts/11_source_data/H06/H06_exploratory_two_part_predictions.csv,9cd6aff6584b9c81054fe22e1b44c45b50bd50c13fa0ba525a64bf40e8e96371,345057,9cd6aff6584b9c81054fe22e1b44c45b50bd50c13fa0ba525a64bf40e8e96371,345057,EXACT
artifacts/11_source_data/H06/H06_exploratory_two_part_temporal_contrasts.csv,f496eac02b1776d126407921c03995757a454b1653a1102c7a9d8825b4b0dcc9,181427,f496eac02b1776d126407921c03995757a454b1653a1102c7a9d8825b4b0dcc9,181427,EXACT
artifacts/11_source_data/H06/H06_gaussian_log10_residual_plot_source.csv,4d24bbba120e646b425d8cff31e718d496d0621c26f40c829ef451d8cb567f11,4092480,4d24bbba120e646b425d8cff31e718d496d0621c26f40c829ef451d8cb567f11,4092480,EXACT
artifacts/11_source_data/H06/H06_paired_placement_effects_figure.csv,b50dc0a8db8396666fb1ea8cf18cfbf01bb3bb022973755de0edcf835168fba2,1830,b50dc0a8db8396666fb1ea8cf18cfbf01bb3bb022973755de0edcf835168fba2,1830,EXACT
artifacts/11_source_data/H06/H06_preparation_clock_day_activity_support.csv,4e069c2d18c8b81aae86b25a72f11c425a26e5b94e8e2ac966e500b8f46cc5e5,20159,4e069c2d18c8b81aae86b25a72f11c425a26e5b94e8e2ac966e500b8f46cc5e5,20159,EXACT
artifacts/11_source_data/H06/H06_preparation_exercise_diary_source_pin.csv,1e23e8e9878f607d607adae62c0e9a77a481ef21f55ad9dfb2873282d8a2e48d,486,1e23e8e9878f607d607adae62c0e9a77a481ef21f55ad9dfb2873282d8a2e48d,486,EXACT
artifacts/11_source_data/H06/H06_preparation_frame_integrity.csv,3eb33b7b6a7716d51e633b77f6ea29363fc3b15aa49e78319222a2d3f4d8dd8e,2881,3eb33b7b6a7716d51e633b77f6ea29363fc3b15aa49e78319222a2d3f4d8dd8e,2881,EXACT
artifacts/11_source_data/H06/H06_preparation_input_provenance.csv,083a535d018231bb0ba3342da4041868f396816b22cc357571ba7e32ebdb6572,2233,083a535d018231bb0ba3342da4041868f396816b22cc357571ba7e32ebdb6572,2233,EXACT
artifacts/11_source_data/H06/H06_preparation_participant_day_support.csv,760077b2009431d8f1dc64a935028d20e5bfa745178fe1b4eed5aa80ad4f2028,241815,760077b2009431d8f1dc64a935028d20e5bfa745178fe1b4eed5aa80ad4f2028,241815,EXACT
artifacts/11_source_data/H06/H06_preparation_response_distribution.csv,d8ef3376d9bf72cbdd3a1d6519c4f567e23911c803dd738b528376413005afd4,827,d8ef3376d9bf72cbdd3a1d6519c4f567e23911c803dd738b528376413005afd4,827,EXACT
artifacts/11_source_data/H06/H06_preparation_shared_provenance.csv,807861b7946744ca02cc7ad481a500f2308c36b99eb880231556813053ddf1bd,752,807861b7946744ca02cc7ad481a500f2308c36b99eb880231556813053ddf1bd,752,EXACT
artifacts/11_source_data/H06/H06_preparation_site_day_activity_support.csv,4abff05e72eca66c3ae4e44240f64d973a8635204126d54a40fc5e578e82d166,9811,4abff05e72eca66c3ae4e44240f64d973a8635204126d54a40fc5e578e82d166,9811,EXACT
artifacts/11_source_data/H06/H06_primary_residual_clock_figure.csv,91b008776a32ab0e22aa1fc052815606ffa205a876a1ad40ee2292274516f81b,26768,91b008776a32ab0e22aa1fc052815606ffa205a876a1ad40ee2292274516f81b,26768,EXACT
artifacts/11_source_data/H06/H06_primary_site_effects_figure.csv,62ff830f289e986a112af6fea362fdc0751e4a8f29d624743f47d49d33312be8,5543,62ff830f289e986a112af6fea362fdc0751e4a8f29d624743f47d49d33312be8,5543,EXACT
artifacts/11_source_data/H06/H06_primary_work_free_site_deviations.csv,3e5d94acc9de7fa8e62d76ae090cc4107e8038a7c73131a280e9b11eec0919a0,6238,3e5d94acc9de7fa8e62d76ae090cc4107e8038a7c73131a280e9b11eec0919a0,6238,EXACT
artifacts/11_source_data/H06/H06_reader_primary_effects_figure.csv,8a5482eb687a707ec193e2021233d954ca0ca21c322e75a9cd136042d0b51bfe,4668,8a5482eb687a707ec193e2021233d954ca0ca21c322e75a9cd136042d0b51bfe,4668,EXACT
artifacts/11_source_data/H06/H06_reader_temporal_activity_curves.csv,c947918e14c3d83fc51e8b4c9216d3ad9e5a18002d3b5f3f877b3d30b18cfa6d,130390,c947918e14c3d83fc51e8b4c9216d3ad9e5a18002d3b5f3f877b3d30b18cfa6d,130390,EXACT
artifacts/11_source_data/H06/H06_reader_temporal_activity_ratios.csv,1a12833bf7fa7aabdc91c23c1c28be26e685d3db4c7ddcea546720efafeb2b14,95026,1a12833bf7fa7aabdc91c23c1c28be26e685d3db4c7ddcea546720efafeb2b14,95026,EXACT
artifacts/11_source_data/H06/H06_reader_temporal_activity_support.csv,cac58f8236192d20fbf52ad2c8bd9a2f2809293a841d686969d47275e665fd08,2870,cac58f8236192d20fbf52ad2c8bd9a2f2809293a841d686969d47275e665fd08,2870,EXACT
artifacts/11_source_data/H06/H06_reader_temporal_day_type_curves.csv,838dc1485dd1c20caaa1693ec8d9969dc60619601a5fb11f9c1f1b350f7bfdab,132409,838dc1485dd1c20caaa1693ec8d9969dc60619601a5fb11f9c1f1b350f7bfdab,132409,EXACT
artifacts/11_source_data/H06/H06_reader_temporal_day_type_ratios.csv,789c3375b8e7d9db16862c0d084a9484d88123523a7524b1280bee5f13bfce03,89294,789c3375b8e7d9db16862c0d084a9484d88123523a7524b1280bee5f13bfce03,89294,EXACT
artifacts/11_source_data/H06/H06_reader_temporal_day_type_support.csv,597b72279bf499cecf63c95b11004b29dd388e1858f687ec6a21c0a1e95dfc60,2918,597b72279bf499cecf63c95b11004b29dd388e1858f687ec6a21c0a1e95dfc60,2918,EXACT
artifacts/11_source_data/H06/H06_residual_plot_source.csv,ba5c4c78ab46d733bf36a94d53ca37d11c29abb6c8ed9442d28b540d8eab22db,21781443,ba5c4c78ab46d733bf36a94d53ca37d11c29abb6c8ed9442d28b540d8eab22db,21781443,EXACT
artifacts/11_source_data/H06/H06_robust_residual_row_source.csv,d3d86d4ee407cc54a75a3f19f4e3c1284759344fe0df9643d1f58b16a178b2da,24319642,d3d86d4ee407cc54a75a3f19f4e3c1284759344fe0df9643d1f58b16a178b2da,24319642,EXACT
artifacts/11_source_data/H06/H06_stage3_site_specific_significance_screen_figure.csv,8d15804a66a6589b6c6f408db147e65c0fa2a42f71cd32fb1dcd2acd6657d642,49970,8d15804a66a6589b6c6f408db147e65c0fa2a42f71cd32fb1dcd2acd6657d642,49970,EXACT
artifacts/11_source_data/H06/H06_v0_scaffold_pilot_effects_figure.csv,6ad13c9603311646a0b2ace5a62b1e5d23b4d1de28f8581cd7be3f6b053253ec,12960,6ad13c9603311646a0b2ace5a62b1e5d23b4d1de28f8581cd7be3f6b053253ec,12960,EXACT
artifacts/11_source_data/H06/H06_v0_scaffold_pilot_figure_readability.csv,424a5cf8642c7a470011749a81eeb1b363bdb188fcba8eecbbc9b7aeba46da7e,718,424a5cf8642c7a470011749a81eeb1b363bdb188fcba8eecbbc9b7aeba46da7e,718,EXACT
artifacts/12_manifests/H06/H06_exploratory_two_part_figure_readability_qa.csv,0daa2cdf7e8f2d772a29b39b1cd08ad43425e937f4f6e9d902f5b0c2fef4181d,2054,0daa2cdf7e8f2d772a29b39b1cd08ad43425e937f4f6e9d902f5b0c2fef4181d,2054,EXACT
artifacts/12_manifests/H06/H06_preparation_figure_readability_qa.csv,49045b8064870acb8c51c797a7b75bf8962524da2239397f70a3e457ede801dd,4358,49045b8064870acb8c51c797a7b75bf8962524da2239397f70a3e457ede801dd,4358,EXACT
artifacts/12_manifests/H06/H06_preparation_report_manifest.csv,a3bd413daf9e154d78f32e49caea0697303c8d86ce387892ab081b06ae8b6bbc,103739,a3bd413daf9e154d78f32e49caea0697303c8d86ce387892ab081b06ae8b6bbc,103739,EXACT
artifacts/12_manifests/H06/H06_stage2_artifacts.csv,2407f2045d960be1025dbd5e338d0df9a733bd4caf2afc29f16a9680fb355752,47385,2407f2045d960be1025dbd5e338d0df9a733bd4caf2afc29f16a9680fb355752,47385,EXACT
artifacts/12_manifests/H06/H06_stage2_figure_readability_qa.csv,cea3a0091fcb8dde60456c6f1bc53cc5fd4dd9c76672f4dd41d57d9585419bf0,3233,cea3a0091fcb8dde60456c6f1bc53cc5fd4dd9c76672f4dd41d57d9585419bf0,3233,EXACT
artifacts/12_manifests/H06/H06_stage3_artifacts.csv,d4cbb953428123510bbc1e996ec681dbfbafe4c3a79a66c93a581453584308f1,75394,d4cbb953428123510bbc1e996ec681dbfbafe4c3a79a66c93a581453584308f1,75394,EXACT
artifacts/12_manifests/H06/H06_stage3_reader_display_figure_readability_qa.csv,aae29a4f91f433a4c96c17f69da6517e68df1cc26a0592789f539383b32188a9,3394,aae29a4f91f433a4c96c17f69da6517e68df1cc26a0592789f539383b32188a9,3394,EXACT
artifacts/12_manifests/H06/H06_stage3_site_specific_significance_figure_readability_qa.csv,9f0611fd95fca579c0b1e1fabf7c87001195564349ef0b6e07265facdd56ae2e,1154,9f0611fd95fca579c0b1e1fabf7c87001195564349ef0b6e07265facdd56ae2e,1154,EXACT
artifacts/12_manifests/H06/H06_stage3_temporal_contrast_figure_readability_qa.csv,4fc4ce56a8aa5a5a062d212967fa9e372ef85f4e486ddf6b528b72de8d28846e,1368,4fc4ce56a8aa5a5a062d212967fa9e372ef85f4e486ddf6b528b72de8d28846e,1368,EXACT
artifacts/12_manifests/H06/qa/H06_V0_comparison_A4_preview.pdf,17bab3fa01f8fe8d7d74bea7f62ba3ed80f1ee80513494336bc4baac385e607a,19324,17bab3fa01f8fe8d7d74bea7f62ba3ed80f1ee80513494336bc4baac385e607a,19324,EXACT
artifacts/12_manifests/H06/qa/H06_core_effects_A4_preview.pdf,ff284590bf446d0ba32804537603109a605f6d1bd1e0adbbf2ba56f40e0c15a9,21370,ff284590bf446d0ba32804537603109a605f6d1bd1e0adbbf2ba56f40e0c15a9,21370,EXACT
artifacts/12_manifests/H06/qa/H06_exploratory_two_part_activity_expected_A4_preview.pdf,20c9304a989e955f8516ea50d44494552be845f025c2772131b315b914046555,16406,20c9304a989e955f8516ea50d44494552be845f025c2772131b315b914046555,16406,EXACT
artifacts/12_manifests/H06/qa/H06_exploratory_two_part_day_type_expected_A4_preview.pdf,23e51ec93dbeab3fc6196e729f883897e5ee43ec0b4ae9010bde853154a33ac6,15873,23e51ec93dbeab3fc6196e729f883897e5ee43ec0b4ae9010bde853154a33ac6,15873,EXACT
artifacts/12_manifests/H06/qa/H06_exploratory_two_part_expected_A4_preview.pdf,3baf1028b615867acc985d607cf45e18c5d75160a416bffbe54e87bc69f83dde,24013,3baf1028b615867acc985d607cf45e18c5d75160a416bffbe54e87bc69f83dde,24013,EXACT
artifacts/12_manifests/H06/qa/H06_exploratory_two_part_occurrence_A4_preview.pdf,3a06a77535d98340df22502a20a05e4d5c3f2a93cc98e142c6d33846a30e63f0,23511,3a06a77535d98340df22502a20a05e4d5c3f2a93cc98e142c6d33846a30e63f0,23511,EXACT
artifacts/12_manifests/H06/qa/H06_exploratory_two_part_temporal_contrasts_A4_preview.pdf,822b56191376ac0ad54e3375e3858aa917a7d722018e9fe91bb88c018f5e022f,20421,822b56191376ac0ad54e3375e3858aa917a7d722018e9fe91bb88c018f5e022f,20421,EXACT
artifacts/12_manifests/H06/qa/H06_paired_placement_effects_A4_preview.pdf,27e5e3bd314562fc46a4e735216fae5d9d6aa8d997ae015984ab0f50e136849a,13722,27e5e3bd314562fc46a4e735216fae5d9d6aa8d997ae015984ab0f50e136849a,13722,EXACT
artifacts/12_manifests/H06/qa/H06_preparation_figure_A4_proofs.pdf,a7f6d8e8e30e4ce7be812049766e15631c579d1216dc0d0c88c24b6cb029c6d5,410504,a7f6d8e8e30e4ce7be812049766e15631c579d1216dc0d0c88c24b6cb029c6d5,410504,EXACT
artifacts/12_manifests/H06/qa/H06_primary_residual_clock_A4_preview.pdf,053ef2787f168c47cf63a57dc463c1cde5254896680b87563f25ae33a3fde162,40560,053ef2787f168c47cf63a57dc463c1cde5254896680b87563f25ae33a3fde162,40560,EXACT
artifacts/12_manifests/H06/qa/H06_primary_site_effects_A4_preview.pdf,43d57922a0d7aaf6d60f50ca2b1e1bb8fa041555069c1a09152cc224ed44abdd,27393,43d57922a0d7aaf6d60f50ca2b1e1bb8fa041555069c1a09152cc224ed44abdd,27393,EXACT
artifacts/12_manifests/H06/qa/H06_reader_primary_effects_A4_preview.pdf,186745c8003540f55dca38eef48eca4b482dac85cef0a6ea1d8d1231b6335994,27390,186745c8003540f55dca38eef48eca4b482dac85cef0a6ea1d8d1231b6335994,27390,EXACT
artifacts/12_manifests/H06/qa/H06_reader_temporal_activity_A4_preview.pdf,60ab2836aa3126854df5b1520499010293a40ea20ac9588ef6ed69fead21f4aa,38031,60ab2836aa3126854df5b1520499010293a40ea20ac9588ef6ed69fead21f4aa,38031,EXACT
artifacts/12_manifests/H06/qa/H06_reader_temporal_day_type_A4_preview.pdf,a17e72db2d68cfd78ca5912884ec8dda30e724e7826d7c157481fea9da8ce0f9,38346,a17e72db2d68cfd78ca5912884ec8dda30e724e7826d7c157481fea9da8ce0f9,38346,EXACT
artifacts/12_manifests/H06/qa/H06_stage3_site_specific_significance_screen_A4_preview.pdf,146f3680fe12d95416431e7e71e6729a01c4f3ccf7e4532b8cfd7b52ba2450ba,32619,146f3680fe12d95416431e7e71e6729a01c4f3ccf7e4532b8cfd7b52ba2450ba,32619,EXACT
artifacts/12_manifests/H06/qa/H06_v0_scaffold_pilot_effects_A4_preview.pdf,b81690e5cf755a58085bbfad924e235dd9f5f2f6de596b18ea1ab0e94506f91d,23011,b81690e5cf755a58085bbfad924e235dd9f5f2f6de596b18ea1ab0e94506f91d,23011,EXACT
artifacts/12_manifests/base_model_data_artifacts.csv,8344bdc0339a53079bf9eeb7d86de1ad7c15373641c3a0a5a01d040b418895ce,10273,8344bdc0339a53079bf9eeb7d86de1ad7c15373641c3a0a5a01d040b418895ce,10273,EXACT
audit/decisions/answer_in_brief_callout.md,4d8969914e3216ca4d61ad7b5da1b125efa27b4fbb2c307aaae517d17d584548,2139,4d8969914e3216ca4d61ad7b5da1b125efa27b4fbb2c307aaae517d17d584548,2139,EXACT
audit/decisions/bootstrap_execution_policy.md,8bc2f8d31d23dec94b8735b6b913f6886f89fb07adc9d9d33f345e9c2b81871a,2780,8bc2f8d31d23dec94b8735b6b913f6886f89fb07adc9d9d33f345e9c2b81871a,2780,EXACT
audit/decisions/figure_readability_and_layout.md,33bac9392c35ed2fb6fd8bef0cf80ba867229e97d31cd1ea28ce625a51c1565b,10910,33bac9392c35ed2fb6fd8bef0cf80ba867229e97d31cd1ea28ce625a51c1565b,10910,EXACT
audit/decisions/gap_timing_unaware_dataset_terminology.md,c68ecb5b81639fddaa035ca2787ad43d1dd5106b7238f2f6d20db4d5df36a306,2153,c68ecb5b81639fddaa035ca2787ad43d1dd5106b7238f2f6d20db4d5df36a306,2153,EXACT
audit/decisions/h03_h11_gated_workflow.md,f4773cb7079a0cb31bbdec8d134016929713009f322c5de86c6433f8cdcb36e7,5029,f4773cb7079a0cb31bbdec8d134016929713009f322c5de86c6433f8cdcb36e7,5029,EXACT
audit/decisions/h06_stage1_gate_and_stage2_transition.md,f071c3bfb0030da85ec44f7b6144922267ae6deda3613cff740c3d34e117200c,3787,f071c3bfb0030da85ec44f7b6144922267ae6deda3613cff740c3d34e117200c,3787,EXACT
audit/decisions/h06_stage1a_gate_and_stage2_transition.md,882057ec11ce5e6a56d5b7268b3b501d372c2ec5a34de21a1ef0fa4ebcf07a52,4728,882057ec11ce5e6a56d5b7268b3b501d372c2ec5a34de21a1ef0fa4ebcf07a52,4728,EXACT
audit/decisions/h06_stage2_gate_and_stage3_transition.md,88fb0bae10e24d3fb300de64d8c6959865a5cfa7ed9ced98e66ae2dffbe0617d,4388,88fb0bae10e24d3fb300de64d8c6959865a5cfa7ed9ced98e66ae2dffbe0617d,4388,EXACT
audit/decisions/h06_stage3_gate_and_stage4_transition.md,a97f3b9dc7f2b3b42d27ae970773ea50cd479046891594de5b0955a52e5dfaa4,3147,a97f3b9dc7f2b3b42d27ae970773ea50cd479046891594de5b0955a52e5dfaa4,3147,EXACT
audit/decisions/hypothesis_preparation_provenance_companions.md,f8c7dd0877ab1aaa2ee4d7cee7aa38683ab261630ce55271318ed99ebb3151db,8881,f8c7dd0877ab1aaa2ee4d7cee7aa38683ab261630ce55271318ed99ebb3151db,8881,EXACT
audit/decisions/model_reporting.md,1cb3d5735dcb736f563eed881daf7dcf6e6ed7a4fb75b38201dd753e4927157a,10496,1cb3d5735dcb736f563eed881daf7dcf6e6ed7a4fb75b38201dd753e4927157a,10496,EXACT
audit/decisions/p_value_display_conventions.md,ced1651242141d933bf7b3c7b67778bc89fe6d0e901fd5de8aca6fc64eaac772,2686,ced1651242141d933bf7b3c7b67778bc89fe6d0e901fd5de8aca6fc64eaac772,2686,EXACT
audit/decisions/paired_placement_comparison_display.md,0b88908040aa4c649cb0c98d71f075e36dee266fd90a58180cfacbf7002001b4,3561,0b88908040aa4c649cb0c98d71f075e36dee266fd90a58180cfacbf7002001b4,3561,EXACT
audit/decisions/reader_facing_symlog_scale.md,8ddfd61216c57ed9f5a0ec59420df3da71edd95c5c77eb1ebe62f3d986a06d58,4507,8ddfd61216c57ed9f5a0ec59420df3da71edd95c5c77eb1ebe62f3d986a06d58,4507,EXACT
audit/decisions/report011_physical_size_revalidation.md,3b6e8c7b24f0741e2a3de90048eee9338277f104dcd81f7ce9e3cc5680100c94,4206,3b6e8c7b24f0741e2a3de90048eee9338277f104dcd81f7ce9e3cc5680100c94,4206,EXACT
audit/decisions/site_display_conventions.md,771f4429e7e3317126de69b680593bb4572a784700d4b84ff566ea8ab2b0eed8,2618,771f4429e7e3317126de69b680593bb4572a784700d4b84ff566ea8ab2b0eed8,2618,EXACT
audit/hypotheses/H06/01_audit_and_plan.html,186ab355deb0ba41f276c55c0490e9e0edbe7be1060c40fe2f4c366ed8eee8ae,2889709,186ab355deb0ba41f276c55c0490e9e0edbe7be1060c40fe2f4c366ed8eee8ae,2889709,EXACT
audit/hypotheses/H06/01_audit_and_plan.qmd,393fd87c908302c1681925dcc451b27be31e652758592da8a81c775ff09aaf26,122938,393fd87c908302c1681925dcc451b27be31e652758592da8a81c775ff09aaf26,122938,EXACT
audit/hypotheses/H06/02_implementation_and_v0_comparison.html,eea3da853bb23db96a59759d11a8f7eeb838e2e42960bf71ab96830030289b75,3309917,eea3da853bb23db96a59759d11a8f7eeb838e2e42960bf71ab96830030289b75,3309917,EXACT
audit/hypotheses/H06/02_implementation_and_v0_comparison.qmd,736926de3576a7dceaed7b92fb65f65a05d8f6d32604d533fd9eb6e45e26a36d,47800,736926de3576a7dceaed7b92fb65f65a05d8f6d32604d533fd9eb6e45e26a36d,47800,EXACT
audit/hypotheses/H06/02a_v0_scaffold_model_pilots.html,0337bf3aa6e027f62aef17375ba3dc0221423e7aa1076f9b76a030190d3052f0,1641160,0337bf3aa6e027f62aef17375ba3dc0221423e7aa1076f9b76a030190d3052f0,1641160,EXACT
audit/hypotheses/H06/02a_v0_scaffold_model_pilots.qmd,6c546dcb791e7a2501bbb5ac2b1d0c1c1e26074d1f23f6353da3d413302f449c,24968,6c546dcb791e7a2501bbb5ac2b1d0c1c1e26074d1f23f6353da3d413302f449c,24968,EXACT
audit/hypotheses/H06/H06_analysis_preparation.qmd,f952d5ec72066ee86fded4888aaa815bdf763c11f466806ebc7391c79e22918b,59613,f952d5ec72066ee86fded4888aaa815bdf763c11f466806ebc7391c79e22918b,59613,EXACT
audit/hypotheses/H06/H06_preparation_figure_readability_qa.md,2df08630c1ed98b47bac831a6e8416314af77edcdcec83424858ec70407a91e4,3082,2df08630c1ed98b47bac831a6e8416314af77edcdcec83424858ec70407a91e4,3082,EXACT
audit/hypotheses/H06/report017_order37/bounded_audit.md,a5aff4e753004786747103e1cb9b410afaae267f57e9b74fa3b7bcad81a13bd9,3708,a5aff4e753004786747103e1cb9b410afaae267f57e9b74fa3b7bcad81a13bd9,3708,EXACT
audit/hypotheses/H06/report017_order37/defect_list.csv,77fc09318e3ac59925ccf78d82b4124c72666d8122db5c61a7b01c3e16d5cba1,1780,77fc09318e3ac59925ccf78d82b4124c72666d8122db5c61a7b01c3e16d5cba1,1780,EXACT
audit/hypotheses/H06/report017_order37/editorial_allow_list.csv,1d87a8eabe7b8e7e2e90decc8897438310f5ed6224a200ac39489ccc1abbe266,1858,1d87a8eabe7b8e7e2e90decc8897438310f5ed6224a200ac39489ccc1abbe266,1858,EXACT
audit/hypotheses/H06/report017_order37/exact_source_diff.patch,a4f676fe588fdd72f76081244129ba032908ca7d37683776fa2411f8ae1c485a,80465,a4f676fe588fdd72f76081244129ba032908ca7d37683776fa2411f8ae1c485a,80465,EXACT
audit/hypotheses/H06/report017_order37/execution_record.md,8b9c3d8fd99b003e58bfdc332ab898d607db48ff228d4f8022b90beb247f9cec,769,8b9c3d8fd99b003e58bfdc332ab898d607db48ff228d4f8022b90beb247f9cec,769,EXACT
audit/hypotheses/H06/report017_order37/order37_source_manifest.csv,0e23747f117c303be4ad72caa81276c6129b1e3a24ef4f20e9d566c1a3ef72d0,15027,0e23747f117c303be4ad72caa81276c6129b1e3a24ef4f20e9d566c1a3ef72d0,15027,EXACT
audit/hypotheses/H06/report017_order37/package_versions.csv,f9ee302df3c59a61f9812678914638e9c820057bf6efa406e300fc05b7d7652c,406,f9ee302df3c59a61f9812678914638e9c820057bf6efa406e300fc05b7d7652c,406,EXACT
audit/hypotheses/H06/report017_order37/protected_inventory.csv,20fc307e6513da8fea7296e0e97fe968d39ac2d76b0618101e167eba2ada9d23,13037,20fc307e6513da8fea7296e0e97fe968d39ac2d76b0618101e167eba2ada9d23,13037,EXACT
audit/hypotheses/H06/report017_order37/reverse_proof.md,4ab654f9d912ec6ea385fe82f865269cbc5b0b6d21768f2affb6143098de8ed4,1026,4ab654f9d912ec6ea385fe82f865269cbc5b0b6d21768f2affb6143098de8ed4,1026,EXACT
audit/hypotheses/H06/report017_order37/stored_figure_inventory.csv,523487a269a3667d76e11c0f0b8e55341ae36065e917414879e80ac54617ada2,1412,523487a269a3667d76e11c0f0b8e55341ae36065e917414879e80ac54617ada2,1412,EXACT
audit/hypotheses/H06/report017_order37a/bounded_audit.md,a544c1b15037c7ac3760c109050b7ba0b51bba18e1f9bc36b876ca5984c11b4c,2447,a544c1b15037c7ac3760c109050b7ba0b51bba18e1f9bc36b876ca5984c11b4c,2447,EXACT
audit/hypotheses/H06/report017_order37a/defect_list.csv,ef13da8c23035ce675c5ec6ea1e1960b3de3dd0d8c95f2f7bc5121f372169f5d,10,ef13da8c23035ce675c5ec6ea1e1960b3de3dd0d8c95f2f7bc5121f372169f5d,10,EXACT
audit/hypotheses/H06/report017_order37a/exact_source_diff.patch,3fdf8165340f0a4c9bfdb155adf32ee51839e26dbb52842dd445ae655691b45a,5634,3fdf8165340f0a4c9bfdb155adf32ee51839e26dbb52842dd445ae655691b45a,5634,EXACT
audit/hypotheses/H06/report017_order37a/execution_record.md,051ec3efb0f3e2c715bdde7052111fde5b4501596664410497cc6240e42dad79,1411,051ec3efb0f3e2c715bdde7052111fde5b4501596664410497cc6240e42dad79,1411,EXACT
audit/hypotheses/H06/report017_order37a/order37a_source_manifest.csv,b8274e71d13e05fe387cf82a901f1b83dec15c4b5e6ceb3a88e101110be7a22b,17302,b8274e71d13e05fe387cf82a901f1b83dec15c4b5e6ceb3a88e101110be7a22b,17302,EXACT
audit/hypotheses/H06/report017_order37a/package_versions.csv,f9ee302df3c59a61f9812678914638e9c820057bf6efa406e300fc05b7d7652c,406,f9ee302df3c59a61f9812678914638e9c820057bf6efa406e300fc05b7d7652c,406,EXACT
audit/hypotheses/H06/report017_order37a/pre_post_identities.csv,90b35aa4f0c01e5edbe5ca8030f7ae090b69e4a5397d7ddefe88f72978c179f7,24458,90b35aa4f0c01e5edbe5ca8030f7ae090b69e4a5397d7ddefe88f72978c179f7,24458,EXACT
audit/hypotheses/H06/report017_order37a/protected_inventory.csv,4b1d3671b4c003cb89c0f1a4f4693c224497899c9131d97e47a3faf0e5d04eeb,15451,4b1d3671b4c003cb89c0f1a4f4693c224497899c9131d97e47a3faf0e5d04eeb,15451,EXACT
audit/hypotheses/H06/report017_order37a/reverse_proof.md,ce3b873aada159292f329a07e47bca3a07324f483086c1fb9d3a3731de4947d9,1263,ce3b873aada159292f329a07e47bca3a07324f483086c1fb9d3a3731de4947d9,1263,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/activity_170mm_A4.png,61953b1e0f18de9d5c6880addf5d66a93203b4c6a82a7f30160fdbf3730a1690,1046803,61953b1e0f18de9d5c6880addf5d66a93203b4c6a82a7f30160fdbf3730a1690,1046803,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/activity_200_percent.png,2b2f4e04b9b55c9d118233d56f38492a9ea408bbb7fc0b9045337c378310425f,562967,2b2f4e04b9b55c9d118233d56f38492a9ea408bbb7fc0b9045337c378310425f,562967,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/activity_708px.png,61ec5920786f795d6ad5ce9540a2ad1f0fb7641106834ae5ebec7e152c53f15b,240405,61ec5920786f795d6ad5ce9540a2ad1f0fb7641106834ae5ebec7e152c53f15b,240405,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/activity_original.png,9363b17813a8fba0d97be74eebfc12636c880d19ffb259b3c2418865444a9683,365538,9363b17813a8fba0d97be74eebfc12636c880d19ffb259b3c2418865444a9683,365538,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/authorized_label_transitions.csv,006c2e3dc5fb1742547df490d04e9a7a04cf4352cdb8755dd136e130cf00b187,1403,006c2e3dc5fb1742547df490d04e9a7a04cf4352cdb8755dd136e130cf00b187,1403,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/builder_authorized_diff.patch,e2261a021a84a34c87ce248d532e964277dab07df18b0351c6ce31215b8d498c,5799,e2261a021a84a34c87ce248d532e964277dab07df18b0351c6ce31215b8d498c,5799,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/builder_reverse_proof.csv,f05977543e2d2a5c80874247dab844fc58e3caacd9ce99e525f4951ce43d478c,593,f05977543e2d2a5c80874247dab844fc58e3caacd9ce99e525f4951ce43d478c,593,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/completion_record.md,d8f0b4be9f79635e53f61fba30c4ec2ccd9d6b99fe1f1062070ecf7f05e66eeb,2110,d8f0b4be9f79635e53f61fba30c4ec2ccd9d6b99fe1f1062070ecf7f05e66eeb,2110,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/day_type_170mm_A4.png,7e4333c78157ee43ba3c8f377965e9f214ae215249cb8397194296210f04aca1,1013246,7e4333c78157ee43ba3c8f377965e9f214ae215249cb8397194296210f04aca1,1013246,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/day_type_200_percent.png,8fe2f8925a1fecd8531d06b9312d9fab354629add6cb04aea689624f58726f46,560229,8fe2f8925a1fecd8531d06b9312d9fab354629add6cb04aea689624f58726f46,560229,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/day_type_708px.png,1efe5100778d0ff3e5f3f6dbb1f02d1df18d0664bfee1084d5844fe7d6c08334,239501,1efe5100778d0ff3e5f3f6dbb1f02d1df18d0664bfee1084d5844fe7d6c08334,239501,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/day_type_original.png,3de5d2126aafa918bb1dc33cabad99af706f26ff3827713046561cd178378b45,365361,3de5d2126aafa918bb1dc33cabad99af706f26ff3827713046561cd178378b45,365361,EXACT
