run_id,metric_id,comparison_id,old_p_raw,old_p_adjusted,old_family_rank,old_family_status,metric_order,family_id,new_p_raw,new_p_adjusted,new_family_rank,new_family_status,raw_p_delta,adjusted_p_delta,old_supported,new_supported,support_changed,raw_p_unchanged_for_non_l10
main__glasses__paired_common_sample,intradaily_variability,latitude_full_vs_no_latitude,,,,COMPLETE,2,H01-F3-latitude,,,,COMPLETE,,,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,intradaily_variability,site_full_vs_latitude_full,,,,COMPLETE,2,H01-F4-site-latitude-adequacy,,,,COMPLETE,,,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,daily_geometric_mean_medi,site_full_vs_no_site,0.0030912596140189102,0.00750734477690307,7,COMPLETE,3,H01-F1-site,0.0030912596140189102,0.007507344776903067,7,COMPLETE,0,-2.6020852139652106e-18,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,daily_geometric_mean_medi,site_full_vs_no_photoperiod,5.041728275165365e-5,2.85697935592704e-4,3,COMPLETE,3,H01-F2-photoperiod,5.041728275165365e-5,2.85697935592704e-4,3,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,daily_geometric_mean_medi,latitude_full_vs_no_latitude,0.00322721745431503,0.00914378278722594,6,COMPLETE,3,H01-F3-latitude,0.00322721745431503,0.00914378278722592,6,COMPLETE,0,-2.0816681711721685e-17,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,daily_geometric_mean_medi,site_full_vs_latitude_full,0.04581743923435521,0.07788964669840386,10,COMPLETE,3,H01-F4-site-latitude-adequacy,0.04581743923435521,0.07788964669840386,10,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,m10_mean_medi,site_full_vs_no_site,0.00507415887683207,0.01078258761326816,8,COMPLETE,4,H01-F1-site,0.00507415887683207,0.01078258761326815,8,COMPLETE,0,-1.0408340855860843e-17,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,m10_mean_medi,site_full_vs_no_photoperiod,5.665414334157015e-4,0.00160520072801115,6,COMPLETE,4,H01-F2-photoperiod,5.665414334157015e-4,0.0016052007280111544,6,COMPLETE,0,4.336808689942018e-18,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,m10_mean_medi,latitude_full_vs_no_latitude,2.290625919370303e-4,9.735160157323788e-4,4,COMPLETE,4,H01-F3-latitude,2.290625919370303e-4,9.735160157323787e-4,4,COMPLETE,0,-1.0842021724855044e-19,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,m10_mean_medi,site_full_vs_latitude_full,0.35307748300508696,0.4617167085451137,13,COMPLETE,4,H01-F4-site-latitude-adequacy,0.35307748300508696,0.4617167085451137,13,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,l10_mean_medi,site_full_vs_no_site,1.3402314348273013e-4,5.69598359801603e-4,4,COMPLETE,5,H01-F1-site,1.3402314348272216e-4,5.695983598015692e-4,4,COMPLETE,-7.968885967768458e-18,-3.382710778154774e-17,TRUE,TRUE,FALSE,
main__glasses__paired_common_sample,l10_mean_medi,site_full_vs_no_photoperiod,0.00135058029437194,0.00255109611159144,9,COMPLETE,5,H01-F2-photoperiod,0.00135058029437082,0.0025510961115893264,9,COMPLETE,-1.119980844177526e-15,-2.1137605554777394e-15,TRUE,TRUE,FALSE,
main__glasses__paired_common_sample,l10_mean_medi,latitude_full_vs_no_latitude,0.9277888758977164,1,14,COMPLETE,5,H01-F3-latitude,0.9277888758970932,1,14,COMPLETE,-6.231681837221004e-13,0,FALSE,FALSE,FALSE,
main__glasses__paired_common_sample,l10_mean_medi,site_full_vs_latitude_full,5.639234570446056e-5,4.793349384879147e-4,2,COMPLETE,5,H01-F4-site-latitude-adequacy,5.639234570446056e-5,4.7933493848791476e-4,2,COMPLETE,0,5.421010862427522e-20,TRUE,TRUE,FALSE,
main__glasses__paired_common_sample,duration_above_1000,site_full_vs_no_site,0.02327388133283501,0.03956559826581952,10,COMPLETE,6,H01-F1-site,0.02327388133283501,0.03956559826581951,10,COMPLETE,0,-6.938893903907228e-18,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,duration_above_1000,site_full_vs_no_photoperiod,3.064103983782832e-5,2.6044883862154074e-4,2,COMPLETE,6,H01-F2-photoperiod,3.064103983782832e-5,2.6044883862154074e-4,2,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,duration_above_1000,latitude_full_vs_no_latitude,0.3708991105431781,0.6305284879234028,10,COMPLETE,6,H01-F3-latitude,0.3708991105431781,0.6305284879234028,10,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,duration_above_1000,site_full_vs_latitude_full,0.0173075961642245,0.04203273354168808,7,COMPLETE,6,H01-F4-site-latitude-adequacy,0.0173075961642245,0.042032733541688065,7,COMPLETE,0,-1.3877787807814457e-17,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,duration_above_250_wake,site_full_vs_no_site,1.7261517493272611e-4,5.868915947712688e-4,5,COMPLETE,7,H01-F1-site,1.7261517493272611e-4,5.868915947712688e-4,5,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,duration_above_250_wake,site_full_vs_no_photoperiod,0.001033219781435,0.00250924804062787,7,COMPLETE,7,H01-F2-photoperiod,0.001033219781435,0.002509248040627857,7,COMPLETE,0,-1.3010426069826053e-17,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,duration_above_250_wake,latitude_full_vs_no_latitude,1.519094964733699e-4,8.608204800157627e-4,3,COMPLETE,7,H01-F3-latitude,1.519094964733699e-4,8.608204800157627e-4,3,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,duration_above_250_wake,site_full_vs_latitude_full,0.02716248383111899,0.05772027814112787,8,COMPLETE,7,H01-F4-site-latitude-adequacy,0.02716248383111899,0.05772027814112785,8,COMPLETE,0,-2.0816681711721685e-17,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,duration_below_10_pre_sleep,site_full_vs_no_site,0.05376459838640331,0.08309074296080513,11,COMPLETE,8,H01-F1-site,0.05376459838640331,0.08309074296080511,11,COMPLETE,0,-1.3877787807814457e-17,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,duration_below_10_pre_sleep,site_full_vs_no_photoperiod,0.00265473249215821,0.00451304523666895,10,COMPLETE,8,H01-F2-photoperiod,0.00265473249215821,0.004513045236668956,10,COMPLETE,0,6.071532165918825e-18,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,duration_below_10_pre_sleep,latitude_full_vs_no_latitude,0.8056467430585313,1,13,COMPLETE,8,H01-F3-latitude,0.8056467430585313,1,13,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,duration_below_10_pre_sleep,site_full_vs_latitude_full,0.03198180134116948,0.0604100691999868,9,COMPLETE,8,H01-F4-site-latitude-adequacy,0.03198180134116948,0.060410069199986795,9,COMPLETE,0,-6.938893903907228e-18,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,duration_below_1_sleep_environment,site_full_vs_no_site,0.1385517211206214,0.19628160492088031,12,COMPLETE,9,H01-F1-site,0.1385517211206214,0.19628160492088031,12,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,duration_below_1_sleep_environment,site_full_vs_no_photoperiod,0.13212258015293574,0.17277568173845442,13,COMPLETE,9,H01-F2-photoperiod,0.13212258015293574,0.17277568173845442,13,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,duration_below_1_sleep_environment,latitude_full_vs_no_latitude,0.5567303048640774,0.8604013802444832,11,COMPLETE,9,H01-F3-latitude,0.5567303048640774,0.8604013802444832,11,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,duration_below_1_sleep_environment,site_full_vs_latitude_full,0.09960298456170688,0.1539318852317288,11,COMPLETE,9,H01-F4-site-latitude-adequacy,0.09960298456170688,0.15393188523172882,11,COMPLETE,0,2.7755575615628914e-17,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,longest_bout_above_250,site_full_vs_no_site,0.15280680328629004,0.1998242812205331,13,COMPLETE,10,H01-F1-site,0.15280680328629004,0.19982428122053314,13,COMPLETE,0,2.7755575615628914e-17,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,longest_bout_above_250,site_full_vs_no_photoperiod,0.00132254831309734,0.00255109611159144,8,COMPLETE,10,H01-F2-photoperiod,0.00132254831309734,0.0025510961115893264,8,COMPLETE,0,-2.1137605554777394e-15,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,longest_bout_above_250,latitude_full_vs_no_latitude,0.01297772128757158,0.03151732312695955,7,COMPLETE,10,H01-F3-latitude,0.01297772128757158,0.03151732312695955,7,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,longest_bout_above_250,site_full_vs_latitude_full,0.6071903871295403,0.6881491054134791,15,COMPLETE,10,H01-F4-site-latitude-adequacy,0.6071903871295403,0.6881491054134791,15,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,m10_midpoint,site_full_vs_no_site,7.716964346800913e-5,4.372946463187185e-4,3,COMPLETE,11,H01-F1-site,7.716964346800913e-5,4.3729464631871845e-4,3,COMPLETE,0,-5.421010862427522e-20,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,m10_midpoint,site_full_vs_no_photoperiod,0.5237037060828926,0.593530866893945,15,COMPLETE,11,H01-F2-photoperiod,0.5237037060828926,0.593530866893945,15,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,m10_midpoint,latitude_full_vs_no_latitude,0.00165957296071496,0.00564254806643088,5,COMPLETE,11,H01-F3-latitude,0.00165957296071496,0.005642548066430864,5,COMPLETE,0,-1.5612511283791264e-17,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,m10_midpoint,site_full_vs_latitude_full,0.00216586715121706,0.01227324719023004,3,COMPLETE,11,H01-F4-site-latitude-adequacy,0.00216586715121706,0.012273247190230006,3,COMPLETE,0,-3.2959746043559335e-17,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,l10_midpoint,site_full_vs_no_site,0.00308441471676136,0.00750734477690307,6,COMPLETE,12,H01-F1-site,0.00308441471676136,0.007507344776903067,6,COMPLETE,0,-2.6020852139652106e-18,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,l10_midpoint,site_full_vs_no_photoperiod,0.0062803602017698,0.00970601122091697,11,COMPLETE,12,H01-F2-photoperiod,0.0062803602017698,0.009706011220916964,11,COMPLETE,0,-5.204170427930421e-18,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,l10_midpoint,latitude_full_vs_no_latitude,0.04815072033835085,0.10232028071899556,8,COMPLETE,12,H01-F3-latitude,0.04815072033835085,0.10232028071899556,8,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,l10_midpoint,site_full_vs_latitude_full,0.00729848089035235,0.02481483502719802,5,COMPLETE,12,H01-F4-site-latitude-adequacy,0.00729848089035235,0.02481483502719799,5,COMPLETE,0,-2.7755575615628914e-17,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,mean_timing_above_250,site_full_vs_no_site,7.958007448603276e-11,1.352861266262557e-9,1,COMPLETE,13,H01-F1-site,7.958007448603276e-11,1.352861266262557e-9,1,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,mean_timing_above_250,site_full_vs_no_photoperiod,0.04545667750596075,0.06439695980011106,12,COMPLETE,13,H01-F2-photoperiod,0.04545667750596075,0.06439695980011106,12,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,mean_timing_above_250,latitude_full_vs_no_latitude,8.02109711894005e-8,6.817932551099043e-7,2,COMPLETE,13,H01-F3-latitude,8.02109711894005e-8,6.817932551099043e-7,2,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,mean_timing_above_250,site_full_vs_latitude_full,1.2571367472859166e-5,2.1371324703860583e-4,1,COMPLETE,13,H01-F4-site-latitude-adequacy,1.2571367472859166e-5,2.1371324703860583e-4,1,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,first_timing_above_250,site_full_vs_no_site,0.02044905049341532,0.03862598426534004,9,COMPLETE,14,H01-F1-site,0.02044905049341532,0.038625984265340044,9,COMPLETE,0,6.938893903907228e-18,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,first_timing_above_250,site_full_vs_no_photoperiod,0.42663935377709983,0.5180620724436211,14,COMPLETE,14,H01-F2-photoperiod,0.42663935377709983,0.5180620724436211,14,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,first_timing_above_250,latitude_full_vs_no_latitude,0.9331222002274152,1,15,COMPLETE,14,H01-F3-latitude,0.9331222002274152,1,15,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,first_timing_above_250,site_full_vs_latitude_full,0.01106548985606677,0.03135222125885586,6,COMPLETE,14,H01-F4-site-latitude-adequacy,0.01106548985606677,0.03135222125885585,6,COMPLETE,0,-6.938893903907228e-18,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,last_timing_above_250,site_full_vs_no_site,2.7653001236788366e-9,2.350505105127011e-8,2,COMPLETE,15,H01-F1-site,2.7653001236788366e-9,2.350505105127011e-8,2,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,last_timing_above_250,site_full_vs_no_photoperiod,1.0145084025019225e-4,4.0246587662767086e-4,4,COMPLETE,15,H01-F2-photoperiod,1.0145084025019225e-4,4.0246587662767086e-4,4,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,last_timing_above_250,latitude_full_vs_no_latitude,4.397104655567987e-9,7.475077914465578e-8,1,COMPLETE,15,H01-F3-latitude,4.397104655567987e-9,7.475077914465577e-8,1,COMPLETE,0,-1.3234889800848443e-23,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,last_timing_above_250,site_full_vs_latitude_full,0.00383129274454549,0.01628299416431836,4,COMPLETE,15,H01-F4-site-latitude-adequacy,0.00383129274454549,0.016282994164318332,4,COMPLETE,0,-2.7755575615628914e-17,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,dose_time_sensitive_corrected_medi,site_full_vs_no_site,0.1965341648501045,0.23864862874655543,14,COMPLETE,16,H01-F1-site,0.1965341648501045,0.23864862874655543,14,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,dose_time_sensitive_corrected_medi,site_full_vs_no_photoperiod,7.246122336895984e-6,1.2318407972723174e-4,1,COMPLETE,16,H01-F2-photoperiod,7.246122336895984e-6,1.2318407972723174e-4,1,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,dose_time_sensitive_corrected_medi,latitude_full_vs_no_latitude,0.36437521059712447,0.6305284879234028,9,COMPLETE,16,H01-F3-latitude,0.36437521059712447,0.6305284879234028,9,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,dose_time_sensitive_corrected_medi,site_full_vs_latitude_full,0.1713873939041211,0.24279880803083825,12,COMPLETE,16,H01-F4-site-latitude-adequacy,0.1713873939041211,0.24279880803083825,12,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,mder_ratio_of_integrals,site_full_vs_no_site,0.5122283764923394,0.5805254933579846,15,COMPLETE,17,H01-F1-site,0.5122283764923394,0.5805254933579846,15,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,mder_ratio_of_integrals,site_full_vs_no_photoperiod,1.1837231665519731e-4,4.0246587662767086e-4,5,COMPLETE,17,H01-F2-photoperiod,1.1837231665519731e-4,4.0246587662767086e-4,5,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__paired_common_sample,mder_ratio_of_integrals,latitude_full_vs_no_latitude,0.7790625224729874,1,12,COMPLETE,17,H01-F3-latitude,0.7790625224729874,1,12,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,mder_ratio_of_integrals,site_full_vs_latitude_full,0.4055631684285597,0.49246956166325107,14,COMPLETE,17,H01-F4-site-latitude-adequacy,0.4055631684285597,0.49246956166325107,14,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
