path,sha256,bytes,protection_reason
artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_log10_offset_0.1/manuscript_prepared_data/chest/paired_common_sample/model_frame.rds,73539486ec9aaeb0f27a9a972184bcc139059b5469876eb658a5b3a90c403f6c,13392,NON_L10_ACCEPTED_ARTIFACT
artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_log10_offset_0.1/manuscript_prepared_data/chest/paired_common_sample/screen_site_model.rds,d01d1ad59416b25fba65f4226a491b010978ef7882a3a77e3c1ce8c6068dbf50,123916,NON_L10_ACCEPTED_ARTIFACT
artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_log10_offset_0.1/manuscript_prepared_data/glasses/all_available/model_frame.csv,a22211352d8d64f6fb5ecb8b3eb23bdd6d7aacd81939049f269c6cb88232f645,133267,NON_L10_ACCEPTED_ARTIFACT
artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_log10_offset_0.1/manuscript_prepared_data/glasses/all_available/model_frame.rds,55802afb8aa1e6c1c7ed4949e0d16db8abc982d8133a553f7e64b4f989cb101f,15364,NON_L10_ACCEPTED_ARTIFACT
artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_log10_offset_0.1/manuscript_prepared_data/glasses/all_available/screen_site_model.rds,138640ff263939e40b84a8df6426ac7b094f9d1a3affb3401a875f824dddeae3,127844,NON_L10_ACCEPTED_ARTIFACT
artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_log10_offset_0.1/manuscript_prepared_data/glasses/paired_common_sample/model_frame.csv,82a47667b542478c2dba2b3236348162a236b2b5188baa6c48ff2d26eeb3e2f7,106463,NON_L10_ACCEPTED_ARTIFACT
artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_log10_offset_0.1/manuscript_prepared_data/glasses/paired_common_sample/model_frame.rds,8d22eb864fa6f43b6ee04b59078c5c67feabee0b27cfa364462040b8136e62d1,13500,NON_L10_ACCEPTED_ARTIFACT
artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_log10_offset_0.1/manuscript_prepared_data/glasses/paired_common_sample/screen_site_model.rds,2545f656a1ba316fbdfd949b8207adade473ca99a3f14b4dbfa16d085ace9edc,123964,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/bootstrap_pilot/response_family_change/H01_response_family_bootstrap_pilot_audit.csv,e4a04bbe2db3172e6f713bd9b9714c847226bc724ab2b271cecd10e9b723c4fc,2966,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/bootstrap_pilot/response_family_change/H01_response_family_bootstrap_pilot_failures.csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/bootstrap_pilot/response_family_change/H01_response_family_bootstrap_pilot_provenance.csv,1e8b4d512bd0f1fff64df5ffcf8779d526b3ebb4efb6432de2be567cb6a8f321,1497,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/bootstrap_pilot/response_family_change/H01_response_family_bootstrap_pilot_runtime.csv,3cde3f51901a6e6f4e301d64ce2802a64f3692dfa27b804e052a638a073052b4,6148,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/bootstrap_production/response_family_change/H01_response_family_bootstrap_production_provenance.csv,8a447a4fac76def658c10eb34ab8c1890806b8d8739c7f7d45bf5b743a9d1550,1782,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/bootstrap_production/response_family_change/H01_response_family_bootstrap_production_runtime.csv,af906c4fa20ddebbe950cc66989274c6fbb18966287a70485154e25d034ec5a7,4887,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/H01_l10_noon_conversion_diagnostics.csv,d6ce0e39a2b1c9095b7abb1bf04cf7a210aa0c825b972e6c160eb1abaa11186e,4982,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/H01_latitude_leave_one_site_out.csv,d3162274325fb22641d1948ab986590e30e7137feaddfcdaabe5b9280878e80d,463159,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/H01_model_diagnostics.csv,240940aeaea41141788d401dfbd86a79d70ecb5d71aeb7a654d53ea8bc9bb34e,53769,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/H01_participant_influence.csv,e5980d7947132c6465383dd06073037b5d81cafd530a4bb9ccc6fef062b21d07,154921,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/H01_r2_bootstrap_audit.csv,dc229b82c5a27747c477c00aa7f8452d94e2e97905d1a9d54960b875a6347ac1,28867,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/H01_r2_bootstrap_failures.csv,3ef9b2addf8886a661f76574dfa949610f8a0e2ce8d8e45972d676ca956cc464,14355,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/all_available/daily_geometric_mean_medi_diagnostics.png,74c10cef0bdb0e137e7a8bed8024978ad0e326d55941fc14eaf8270a206f1af9,173035,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/all_available/dose_time_sensitive_corrected_medi_diagnostics.png,ba8ef91249df3938f926ae84a5a006aaeb91fab237081dfd988710bb81ce0593,161867,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/all_available/duration_above_1000_diagnostics.png,63b1317285e9418847744a96b2b56494811dc672999afbc52c98032bb7dc9707,176766,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/all_available/duration_above_250_wake_diagnostics.png,8175f616bd25babaf2c1e2f19f93af3d33ee2744c11fa7bdc86b35570540d219,191183,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/all_available/duration_below_1_sleep_environment_diagnostics.png,a559954ab8ba612cf1a355612c6805c0451c98aa82b8009bd6f00dc7c34b188a,180192,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/all_available/duration_below_10_pre_sleep_diagnostics.png,ec650ebaf99b713c9299a82297cf0c83def5aee63354e272badf658911b73ec2,177569,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/all_available/first_timing_above_250_diagnostics.png,0141af3198de76e6d3cf4b27e9edd949b69c3a56c5aeb2871a01bd7aff5fbf20,162126,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/all_available/interdaily_stability_diagnostics.png,e644b4167fe40eedad138969c9fab20afea229e6ddc1e1f61071c54385da4c83,99039,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/all_available/intradaily_variability_diagnostics.png,9a94f23cd702748a57a69a4b084b8f6e1d52cc548502414830f8656294030de9,104228,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/all_available/l10_midpoint_diagnostics.png,a578c1ea674cc78518bafe41010e841d807d48982a4b2dfc034832e6b7033484,147730,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/all_available/last_timing_above_250_diagnostics.png,16cc929a474aa54c2e944b3a27fcc0fb0a6e524f90bf9283a4bbc8c1a5617007,178625,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/all_available/longest_bout_above_250_diagnostics.png,219dfd6de5db8d1efde6525a0de4628b33b3afa7582b18d314ff4d9e5798f309,201123,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/all_available/m10_mean_medi_diagnostics.png,cd140d3f5efec90dd6836d1ac275c4474b9aa98c4d7acb36c6272362e22e14fc,180736,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/all_available/m10_midpoint_diagnostics.png,ef8a7eb9f40d5436671e11910c760fcdf2a04571628d4c90f634d17cda0b6a54,189744,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/all_available/mder_ratio_of_integrals_diagnostics.png,1a485a9655eaf90d1b0c07f2f51995944afa8a4d4dc4a49c0a0b039d0af1584d,117896,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/all_available/mean_timing_above_250_diagnostics.png,4497cc06daf4f006c6710ffca4e9e815671e2864ee83fc14cb0ae20708f76e98,172915,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/paired_common_sample/daily_geometric_mean_medi_diagnostics.png,bdd3b9088991fb5312c181a3d545290836a2827a48ff0bc493cd32caa4127b53,151161,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/paired_common_sample/dose_time_sensitive_corrected_medi_diagnostics.png,a797d5bc5c2cf75fa7dabbeaf6603a630f3ee0f2d82ddad3c4be69f725e4e7dd,146160,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/paired_common_sample/duration_above_1000_diagnostics.png,05f41812a171b674e524e38a33e5a71e7e1b6899e29ae40c3654e1e56ab9d1c2,159213,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/paired_common_sample/duration_above_250_wake_diagnostics.png,7687f49ba98142437ff0bdd4f53cd8323e4bdcd539bad62fffdc5dbea974ac95,163171,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/paired_common_sample/duration_below_1_sleep_environment_diagnostics.png,1a56569793cbec7e2d6ccf3ef3158d9b400c952b2064e5912ef0290c2198c1e5,159177,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/paired_common_sample/duration_below_10_pre_sleep_diagnostics.png,7dc73e64454755bb60d49be4a4de72bb2051e1123e6222d5a2afafbdc5cbcb3d,149231,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/paired_common_sample/first_timing_above_250_diagnostics.png,42c68bcc489a863aa98ed37cf3fec09e3c0ed945d0da233e83156e88b267a3ee,141586,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/paired_common_sample/l10_midpoint_diagnostics.png,caf00e3a13d48cdb0b9ffcfb42a6fe1b54e39dfdc09412fd0f314ed7bd1a5e5d,135560,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/paired_common_sample/last_timing_above_250_diagnostics.png,1d6517c5e8b32707842434689f29f294a4f6d07b01cd4165d81223779b8889b2,151659,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/paired_common_sample/longest_bout_above_250_diagnostics.png,3a52a3ee733d062142bcaf41b3ae82a1475a89922e5c898f70139cd44551bb82,172090,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/paired_common_sample/m10_mean_medi_diagnostics.png,eb32b8e7399422d1aa4568bea79c053ba402dd2ef8ab371a4dbb23be5722b974,158815,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/paired_common_sample/m10_midpoint_diagnostics.png,c8d7b3bc56f04b8e2d0cce3edad975d19e0e0ea23dbd9a48d41c2bbf5e8f550d,162504,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/paired_common_sample/mder_ratio_of_integrals_diagnostics.png,0a6c878137bc4f598b6ff8d011881598836d030054fe4aaf39b385a99718deee,107576,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/chest/paired_common_sample/mean_timing_above_250_diagnostics.png,3f8988eb780e05afe1ffa2e8042d60d94c39b14bf2d9fdecf8d8c8e7571494ed,146170,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/all_available/daily_geometric_mean_medi_diagnostics.png,9884f802d3a684860108c890a238a2c6da94115cec6e28af3792454903592076,165969,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/all_available/dose_time_sensitive_corrected_medi_diagnostics.png,51c0bb5794c3c56e730b0a0148d413cf1dd199a6760b6d3ca90613fc7e7e06a6,160287,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/all_available/duration_above_1000_diagnostics.png,997676d08068f0e41e93be6e04ed244814f02c103a1131d3c73d6dff6445f3da,163701,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/all_available/duration_above_250_wake_diagnostics.png,57561680d936790688ed092d18bd4d5b3ffecd9593caf18dd9f7737afb2829d5,180891,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/all_available/duration_below_1_sleep_environment_diagnostics.png,de8e2f79918a509addc890578c916278efbbf9b803622e8025ef7a1f109a446a,180767,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/all_available/duration_below_10_pre_sleep_diagnostics.png,bad792b679f53f26209b969a23286312ccc3a18bc1e95aff06f1b591d25b736a,166089,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/all_available/first_timing_above_250_diagnostics.png,b4d4c12e951ca55de08e1541a34912ab30c4fd4a885b1e972f6334e1eb2f180f,156712,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/all_available/interdaily_stability_diagnostics.png,a4fff721e5d85734ddfdd9f3c0339301b07fc72112922bc4558bff536972be26,100696,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/all_available/intradaily_variability_diagnostics.png,2517d1668edbbd4c955c5c08755072d0acf00e06545fc50337796c6fae4e6ab9,99953,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/all_available/l10_midpoint_diagnostics.png,a596eb0e99eccc5505e981040331c59fa4439fc51aa439a54ba3e342122e8b73,147797,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/all_available/last_timing_above_250_diagnostics.png,d07fd09e36fd78950fc721f764a29dd9fb4db2e32505e9b2eb422cebcc3fbe0a,171435,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/all_available/longest_bout_above_250_diagnostics.png,47456d808532e79b8bce88dd01786dc0ebdf416dd5845202d6a17dc983bd3de8,188687,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/all_available/m10_mean_medi_diagnostics.png,45a65bb6ced7b559d70104e7539cd686cd32173eaccd33e5d277c7dec065abcc,168704,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/all_available/m10_midpoint_diagnostics.png,b3392b226c1a66f0d82f8ec414b7ee9b2f581704bfa196e23ef0fc0e5cf6c753,167761,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/all_available/mder_ratio_of_integrals_diagnostics.png,dbe655fe0fdcfa965010f37d286a6531119a019f77570b787fa41b25ece61257,138399,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/all_available/mean_timing_above_250_diagnostics.png,cd9808d17879b823b7bfb44e212e00e36533630d8b25f48ffe5d2ff3ae822043,157798,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/daily_geometric_mean_medi_diagnostics.png,73119063ec99e5b1a254cccb36202c849b0905210a7b4b3672024d1b319cff8c,157278,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/dose_time_sensitive_corrected_medi_diagnostics.png,8211773f53691ec58b67168b3ba7dace9f85a04bf6b6727a59c2a31c74b31cf4,146444,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/duration_above_1000_diagnostics.png,66eaba2bf80b8bf302d25e18b49dc7a2b3d4984fb7de064c40dd61d31a252a3b,152323,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/duration_above_250_wake_diagnostics.png,dee5f33d843b6d72723831a48de231fa6edc6b7c5adc715bd01b3917862ba8bf,166395,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/duration_below_1_sleep_environment_diagnostics.png,87b1d153db84112dce562fffda97bb3da33e5f28f4eaea665f90226167315c4b,164121,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/duration_below_10_pre_sleep_diagnostics.png,ae1390f3fdf8bbfcb96b56594e467878518ca8b937666465f63ea1bb7dd2175e,147345,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/first_timing_above_250_diagnostics.png,9e2674a58c2a9ed5779f655f01c5af11f4d636fe471dc2951a431d4603b3f2a9,142418,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/l10_midpoint_diagnostics.png,36520ce8e8074e4f46d6e1d69967aad7a8273572b7b7780fa5a08cca06771313,136456,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/last_timing_above_250_diagnostics.png,1ea15c573620786e13cf98dcc5b2cb4c5968d85381ff218c27048e253cc2768b,152889,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/longest_bout_above_250_diagnostics.png,7bf2405f6c67eab0342426673ae31404b50a7f8987bbd865e8ee29db546b4283,172872,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/m10_mean_medi_diagnostics.png,bc719b6c555820d0cb6285a2554a860feb8acad4cd011b5406f9e90b2a66340d,152804,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/m10_midpoint_diagnostics.png,01bec2180090378f4e59979d9121ad143cf9063f1fbe0882f5bd08d89a9bc1ff,154425,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/mder_ratio_of_integrals_diagnostics.png,029bf45ba3d33d0a7c25822747c0b9867e8f88279d31abacec6d40c0b47dbeb7,128343,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/mean_timing_above_250_diagnostics.png,3fd360cc5353f5adc0b7b148a2a902f40e5548baf95554154357b733e1b68d05,143000,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/daily_geometric_mean_medi_diagnostics.png,b54bec0a2403c5e097bbdbf672bfc31b8fb2973f42e1e49315bee055d2583f75,175140,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/dose_time_sensitive_corrected_medi_diagnostics.png,561d1b938be0af83786290771c168fb3c0a2a41094e6f07b427721dc6f0ec53e,164084,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/duration_above_1000_diagnostics.png,a1790da8e92aa94edf0552ed4e0a402c26f7686cd1392aa4dfca391cf4bf8f55,173410,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/duration_above_250_wake_diagnostics.png,89882bdaa36219af1648fd0f34b35b40adca4f8966e0516e349a0ad4e8831d5b,193827,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/duration_below_1_sleep_environment_diagnostics.png,7affe325e48af449d34112ac553872adbc4746ea7a5292c4450f3d69710bcfea,188146,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_diagnostics.png,762535115528e6818f4b414450837b5935e6870745b416afd6b3195eb4c1ec35,194717,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/first_timing_above_250_diagnostics.png,fe6ff4adbd60b510f2eac12d936acb678a37dd68fb2e2936cba1ba4de60df438,163885,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/interdaily_stability_diagnostics.png,d055155caf1ac736ad59b5d56c86f59b7e4d3ee4704a3653f53b3427beafbdec,97322,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/intradaily_variability_diagnostics.png,73618eac7f565a2bd99e6b84413480878d5c34526642b22bfea0e0d6082f6a89,105212,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/l10_mean_medi_diagnostics.png,f0ae2910b2b7e6a5125c1cf413e0f78862fc919d5a2ac11c4f7273a73ffe1fa5,150631,UNCHANGED_GAP_L10_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/l10_midpoint_diagnostics.png,c156e0f9a0a8e763caa1d9dcdc5693460247eadb3795dafc5fbca0732ba1f2da,159427,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/last_timing_above_250_diagnostics.png,2504488cf39bdbc621827310aeed3c6b29f192e09bff7ae7d51c92535cbc26f5,187003,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/longest_bout_above_250_diagnostics.png,36f81481a3b3e1914664ab80056dc6077fe5718d0c868d167e62f6806f7adeb6,198372,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/m10_mean_medi_diagnostics.png,eb82ccb4346c5d8eb258a27a6b10a30faa81143f87141d80e6cd8f8a73bb1d39,181081,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/m10_midpoint_diagnostics.png,748104b25524d921142cef75a18aa85a042eb51bcf93313d4349ebc0a06e5ccf,182657,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/mder_ratio_of_integrals_diagnostics.png,fb970fb1f5c3b2877bd1844f774f020082a4a1af76806b82a8846aa143341de6,90057,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/mean_timing_above_250_diagnostics.png,b2688aae972a20c8d90d263599c60ca9eb905d1b681b30ee29f12b537c0102ec,175700,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/daily_geometric_mean_medi_diagnostics.png,441b4ab8979d65b7543e841d3d9c9207c7654c333ec92dd07369208b19bb8045,152375,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/dose_time_sensitive_corrected_medi_diagnostics.png,e7fca8fecfe54f2ca90e0494955c39764ae747393b1cfce9b97807d4a3f6be2d,150342,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/duration_above_1000_diagnostics.png,3066044965626bf889bdc6f12f76fcc937a2dba7d0e390284fbf132d63caae3f,159804,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/duration_above_250_wake_diagnostics.png,60d9b205a670c445b43a5dec23b2097ce6d9fbad10557f1ae2c8ef1f1974a947,165215,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/duration_below_1_sleep_environment_diagnostics.png,8af755882fa3185e7959b8ddcd7a34d2c5bb10587b244d0596e3394dd02e4f00,163649,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/duration_below_10_pre_sleep_diagnostics.png,116105544c187d61b6e52bd8ef061d6754fd5037ed62da84d830cf6ccb66dd60,165997,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/first_timing_above_250_diagnostics.png,0f97140c09050601dd24a86ff0007b9e4ec7986016f136846aa49d90b8e5cdd0,144953,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/l10_mean_medi_diagnostics.png,c7529092423e17708916badda19e51ad35332305ed7d7877c9ed1f36fd574681,129936,UNCHANGED_GAP_L10_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/l10_midpoint_diagnostics.png,83c04f46455783a166bcff3c045bcb7a8afe44da675a0ca067feee48482d0644,137342,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/last_timing_above_250_diagnostics.png,55e1823c738cb18aa4134235f8defc983ad3c1c86e54a4e6dbab18e658c7a7fd,159758,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/longest_bout_above_250_diagnostics.png,4f57b6eb6c5e926869584980ea4e0a444b84478ee39bc3898a205ad45043711f,171678,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/m10_mean_medi_diagnostics.png,dc6784e22e4ecd020e54aa95c6ec390a988fdb9be73d3ab3adc01c9647a99f9a,159600,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/m10_midpoint_diagnostics.png,1ed796ac0d5296ee2f068bf20ee1aa1c269174f547b43ded14480b5d3dabc6db,156807,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/mder_ratio_of_integrals_diagnostics.png,fe007e3c2b4313ee5a60b012e3619795139e83ebc6372d2ab9a5873bf6663267,93900,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/mean_timing_above_250_diagnostics.png,22e0142ad766e71d2aba800c0190c84722afa8d05ff597de6179c17a9efc2529,148381,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/daily_geometric_mean_medi_diagnostics.png,1d334e9c4e0071e1ec2d89b756146d2c14caae169fe2b5366d71926f3e57b7ee,167672,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/dose_time_sensitive_corrected_medi_diagnostics.png,28d3da9b968db22b4fbbea036a626ed506ab97d7c6d605a5eef72b9d115ce0bc,167831,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/duration_above_1000_diagnostics.png,859c6a66f94cd8e857416bf4b52ccc51a626f5cf46cfb642e049d3a793c11791,170111,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/duration_above_250_wake_diagnostics.png,0752a85a47473417462ebbbd71c247fa9ccca76ca7919129c0ab4d2c3ab5d8af,184388,NON_L10_ACCEPTED_ARTIFACT
artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/duration_below_1_sleep_environment_diagnostics.png,0dffe3b5b68fac437ecd84a02543dfc735fd852c095d51af1cf5ac0716c78e65,182154,NON_L10_ACCEPTED_ARTIFACT
