run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,estimate_model_per_point,std_error_model_per_point,conf_low_model_per_point,conf_high_model_per_point,wald_p_raw,effect_type,estimate_practical_per_point,conf_low_practical_per_point,conf_high_practical_per_point,estimate_model_per_sd,std_error_model_per_sd,conf_low_model_per_sd,conf_high_model_per_sd,estimate_practical_per_sd,conf_low_practical_per_sd,conf_high_practical_per_sd,interval_method,effect_status,statistic,df,p_raw,p_adjusted,family_rank,family_observed_tests,comparison_status,diagnostic_status,model_adequacy,specified_limitations,observations,participants,participant_days,represented_days,sites,leba_participant_mean,leba_participant_sd
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.010576987164520261,0.009291042189491623,-0.007633120905725481,0.028787095234766004,0.2549505859809665,ratio,1.024653404005648,0.9825776449615824,1.068530923458382,0.04227409926244685,0.037134434755453846,-0.030508055444495103,0.1150562539693888,1.102234751056019,0.9321631800956791,1.3033355879931048,wald_normal,PASS,1.382068134030078,1,0.2397491828098501,0.6645697178158566,24,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,15.551948051948052,3.996799712894827
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.01978849883382251,0.01112669250699458,-0.04159641541458356,0.0020194177469385448,0.07532654721811942,ratio,0.9554577801342065,0.9086645488744102,1.0046607086738681,-0.06309301649698998,0.035475990361677,-0.13262467992176694,0.006438646927787001,0.8647826811689973,0.736843607391163,1.0149359757596896,wald_normal,PASS,3.3070793316530853,1,0.06898199147919883,0.5726074326129581,7,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,13.935064935064934,3.188368002384869
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,0.001143243243945919,0.0086426418760538,-0.015796023564397212,0.018082510052289048,0.8947633223674454,ratio,1.0026358826974193,0.9642818145128358,1.0425154743588205,0.004756022833415614,0.035954380068473235,-0.06571326718725667,0.0752253128540879,1.011011330582958,0.8595808524311123,1.1891189847659371,wald_normal,PASS,0.01796716169837964,1,0.89336964625206,0.9681104338834029,62,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,12.629870129870131,4.160114532582007
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.006079959828437762,0.009999042503832978,-0.0256777230158356,0.013517803358960075,0.5431515245382679,ratio,0.9860979141806975,0.9425888041033127,1.0316153683541345,-0.022498822823837705,0.037001344095979924,-0.0950201246315321,0.05002247898385669,0.949513572901095,0.8034888887112092,1.1220765312256216,wald_normal,PASS,0.3953146724156795,1,0.5295189298046828,0.8080773567946886,44,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,12.11038961038961,3.7004887299754983
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,-0.003693613418601919,0.004927738141647492,-0.013351802701475336,0.005964575864271498,0.45352243708048273,ratio,0.991531204805849,0.9697241184908151,1.0138286873113906,-0.014762633051012629,0.019695182389757586,-0.053364481203885,0.023839215101859736,0.9665790257562438,0.8843730890756132,1.0564263256907056,wald_normal,PASS,0.5938357110669017,1,0.44093969436571406,0.7609605482613212,38,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_GAUSSIAN_MISFIT,902,154,902,902,8,15.551948051948052,3.996799712894827
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.004891062312933067,0.005899163013463884,-0.016453209358253052,0.006671084732386917,0.40704146868478186,ratio,0.9888010927314398,0.9628237414705141,1.015479322823524,-0.01559450657622632,0.018808702592980547,-0.052458886254393315,0.02126987310194067,0.9647293547536194,0.886219116189149,1.0501948230652831,wald_normal,PASS,0.7233171010254011,1,0.3950579907448207,0.7609605482613212,34,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_GAUSSIAN_MISFIT,902,154,902,902,8,13.935064935064934,3.188368002384869
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.0037117353550079383,0.004562248030214807,-0.012653577182767762,0.0052301064727518845,0.41588791012979115,ratio,0.9914898317483863,0.9712844208418046,1.0121155712643264,-0.015441244191466958,0.018979474331740253,-0.052640330327180254,0.021757841944246334,0.9650698675164644,0.8858489396683417,1.0513754743974109,wald_normal,PASS,0.7038079062827194,1,0.40150713311177316,0.7609605482613212,35,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_GAUSSIAN_MISFIT,902,154,902,902,8,12.629870129870131,4.160114532582007
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.0014328041984676796,0.00529845941210684,-0.01181759381974435,0.008951985422808992,0.7868379096251837,ratio,0.9967062826386701,0.9731558690164012,1.0208266172771279,-0.005302075788691225,0.019606889340733968,-0.043730872745392065,0.03312672116800962,0.9878657404776721,0.9042096283657138,1.0792615900068676,wald_normal,PASS,0.07762309293616454,1,0.7805447424921897,0.9066665009573429,58,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_GAUSSIAN_MISFIT,902,154,902,902,8,12.11038961038961,3.7004887299754983
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,0.04342027610040176,0.015102084553386753,0.013820734284285065,0.07301981791651845,0.004038764463540322,ratio,1.0443767292074588,1.0139166821461054,1.0757518558639283,0.17354214705189985,0.060360007207089575,0.05523870681942624,0.2918455872843735,1.189510820087385,1.056792848228955,1.3388962590693234,wald_normal,PASS,7.951870252921708,1,0.0048037708423207025,0.22411054834293653,1,68,PASS,PASS,acceptable,,902,154,902,902,8,15.551948051948052,3.996799712894827
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.023503280398693944,0.018510788335593786,-0.05978375886190189,0.012777198064513998,0.20418896310308896,ratio,0.9767707704660286,0.9419682038389616,1.0128591752338048,-0.07493710717427525,0.05901920522812629,-0.19061262381758082,0.04073840946903031,0.9278018365728424,0.8264526742322233,1.0415796025436543,wald_normal,PASS,1.6037228415952995,1,0.20537642672821446,0.6645697178158566,18,68,PASS,PASS,acceptable,,902,154,902,902,8,13.935064935064934,3.188368002384869
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.0056566897655052255,0.014435826186343748,-0.03395038917781916,0.02263700964680871,0.6951684715639732,ratio,0.9943592791794021,0.9666194582340472,1.0228951710702834,-0.023532477299786195,0.06005469030763652,-0.14123750740546037,0.094172552805888,0.976742252202778,0.8682830635482774,1.0987493218392257,wald_normal,PASS,0.15360832360647692,1,0.6951106912578832,0.8594095819188373,55,68,PASS,PASS,acceptable,,902,154,902,902,8,12.629870129870131,4.160114532582007
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,-0.04303378049572252,0.016569196652319408,-0.07550880918703018,-0.01055875180441486,0.00939828386541943,ratio,0.9578790318919567,0.9272715619894024,0.98949679613787,-0.1592460197326606,0.061314125476655726,-0.27941949741047556,-0.039072542054845644,0.8527865308449253,0.7562226032426388,0.9616809443041491,wald_normal,PASS,6.655102187420653,1,0.009887230073953082,0.22411054834293653,3,68,PASS,PASS,acceptable,,902,154,902,902,8,12.11038961038961,3.7004887299754983
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,0.014676990889727851,0.012090171088609667,-0.009019309010874506,0.03837329079033021,0.22476278447953915,ratio,1.014785226798043,0.9910212429481804,1.0391190540618942,0.058660992974224266,0.048321992335804455,-0.03604837166517295,0.15337035761362147,1.0604156914290939,0.9645936333543574,1.1657566458516617,wald_normal,PASS,1.4648107677739972,1,0.22616622574419107,0.6645697178158566,23,68,PASS,PASS,acceptable,,818,154,818,818,8,15.551948051948052,3.996799712894827
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.01984153246141628,0.014355053739348407,-0.047976920786676175,0.008293855863843617,0.16691078803715015,ratio,0.9803540152858428,0.9531557849093482,1.0083283451702296,-0.06326210721826035,0.04576919401505372,-0.1529680790891918,0.026443864652671106,0.9386974020771225,0.8581571145309036,1.0267966060597256,wald_normal,PASS,1.9007453782182893,1,0.16799491122960566,0.6645697178158566,13,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_TWEEDIE_DIAGNOSTIC,818,154,818,818,8,13.935064935064934,3.188368002384869
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,0.002861093096432187,0.011289373492737936,-0.019265672357355317,0.02498785855021969,0.7999340877829866,ratio,1.002865189929494,0.9809187246322878,1.025302671787957,0.011902474969537596,0.046965086730885175,-0.0801474035537973,0.1039523534928725,1.0119735912980958,0.9229802857847645,1.1095475875890803,wald_normal,PASS,0.0641848505483722,1,0.7999998537858908,0.9066665009573429,60,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_TWEEDIE_DIAGNOSTIC,818,154,818,818,8,12.629870129870131,4.160114532582007
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,-0.017225763716522152,0.013141206679468402,-0.04298205552167741,0.008530528088633103,0.18991839931502738,ratio,0.9829217515159567,0.9579285794414314,1.008567016725349,-0.06374374449821107,0.04862888721565156,-0.1590546120491484,0.03156712305272623,0.9382453992731276,0.8529497763620495,1.032070649003289,wald_normal,PASS,1.7165286781614668,1,0.19014049419715345,0.6645697178158566,15,68,PASS,PASS,acceptable,,818,154,818,818,8,12.11038961038961,3.7004887299754983
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,-0.0015932930319720487,0.014483006531124441,-0.029979464220834324,0.026792878156890226,0.9124004868271247,difference,-0.0015932930319720487,-0.029979464220834324,0.026792878156890226,-0.006362904326594122,0.05783869198556773,-0.11972465753121231,0.10699884887802405,-0.006362904326594122,-0.11972465753121231,0.10699884887802405,wald_normal,PASS,0.013655108005650618,1,0.90697490098136,0.9681104338834029,63,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,743,153,743,743,8,15.522875816993466,3.9935556102436705
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.03690975178721415,0.016931072528425527,0.003725459411864619,0.07009404416256368,0.029257401680521853,difference,0.03690975178721415,0.003725459411864619,0.07009404416256368,0.11770892314511402,0.053994898868519686,0.011880866013932966,0.22353698027629507,0.11770892314511402,0.011880866013932966,0.22353698027629507,wald_normal,PASS,4.972333206418398,1,0.025755881129924864,0.35027998336697813,5,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,743,153,743,743,8,13.915032679738562,3.1891009135935016
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,0.012547553274714735,0.0133785523844368,-0.013673927564063848,0.03876903411349332,0.3483031410222542,difference,0.012547553274714735,-0.013673927564063848,0.03876903411349332,0.05215688391469704,0.055611128989418654,-0.05683892604417481,0.1611526938735689,0.05215688391469704,-0.05683892604417481,0.1611526938735689,wald_normal,PASS,0.9651262115880854,1,0.32589870293916345,0.7609605482613212,28,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,743,153,743,743,8,12.660130718954248,4.156737395154261
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,-0.004891358297758615,0.015726842023840934,-0.035715402255037845,0.02593268565952062,0.7557856159444832,difference,-0.004891358297758615,-0.035715402255037845,0.02593268565952062,-0.018117608462540957,0.05825227856866488,-0.1322899764745185,0.09605475954943661,-0.018117608462540957,-0.1322899764745185,0.09605475954943661,wald_normal,PASS,0.09791950526891924,1,0.7543407395646055,0.9063008454006284,56,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,743,153,743,743,8,12.130718954248366,3.7040035425012836
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,0.004712804478901153,0.0036989886674944766,-0.002537080088609824,0.01196268904641213,0.2026353532726015,ratio,1.0047239272081476,0.9974661355790345,1.012034528188328,0.018836135588201585,0.014784116844243142,-0.010140200969746927,0.047812472146150094,1.0190146546985954,0.989911037532288,1.0489739250499348,wald_normal,PASS,1.616978746922996,1,0.20351357330775433,0.6645697178158566,17,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT | WARN_PREDICTED_BOUND,861,154,861,861,8,15.551948051948052,3.996799712894827
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.002667288921028123,0.004488207405929129,-0.011464013791795156,0.006129435949738909,0.5523193367250934,ratio,0.9973362651334671,0.9886014476253235,1.0061482593816242,-0.00850429864892173,0.01431005688113123,-0.03655149475265851,0.019542897454815047,0.9915317606068722,0.9641084460920668,1.0197351099632208,wald_normal,PASS,0.35277382468621,1,0.5525471195900299,0.8080773567946886,46,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT | WARN_PREDICTED_BOUND,861,154,861,861,8,13.935064935064934,3.188368002384869
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,3.8736838057193884e-4,0.0034723584017617307,-0.006418329028296115,0.007193065789439992,0.9111740985532174,ratio,1.0003874434173918,0.9936022244489591,1.0072189980273083,0.0016114968294800803,0.014445408649502207,-0.026700983865507618,0.029923977524467776,1.0016127959882655,0.9736523357590096,1.0303761992265599,wald_normal,PASS,0.012448314795619808,1,0.9111627613020262,0.9681104338834029,64,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT | WARN_PREDICTED_BOUND,861,154,861,861,8,12.629870129870131,4.160114532582007
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,-0.0017942551153028656,0.004039965964991121,-0.009712442905453067,0.006123932674847335,0.6569512765182985,ratio,0.9982073535981153,0.9903345705398977,1.0061427222864072,-0.006639620832879142,0.014949848522934232,-0.035940785512159554,0.022661543846401268,0.9933823727462602,0.9646974158552712,1.0229202672924294,wald_normal,PASS,0.19726785855164053,1,0.6569352490159238,0.8442956331248958,52,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT | WARN_PREDICTED_BOUND,861,154,861,861,8,12.11038961038961,3.7004887299754983
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.006559414832652486,0.004842583916816307,-0.002931875236420382,0.016050704901725353,0.1755680310225265,ratio,1.015218246753961,0.9932718438672276,1.0376495567712456,0.026216667319903526,0.019354838008400523,-0.011718118103168435,0.06415145274297548,1.0622253638889887,0.9733787971653649,1.159181530330177,wald_normal,PASS,1.9438354812675698,1,0.16325268801025336,0.6645697178158566,12,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,15.551948051948052,3.996799712894827
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.007508289795696475,0.005841597516023908,-0.018957610539281973,0.003941030947889022,0.19868241685651095,ratio,0.9828601120264797,0.9572875031076014,1.0091158577509622,-0.023939190937231465,0.01862516260290156,-0.0604438388451208,0.01256545697065787,0.9463696609158218,0.8700739401313545,1.0293556602404583,wald_normal,PASS,1.7388884839202774,1,0.18727972481621272,0.6645697178158566,14,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,13.935064935064934,3.188368002384869
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.0018418224533153814,0.004506965339276812,-0.010675312197868277,0.006991667291237513,0.6827882154336844,ratio,0.9957680272166389,0.9757188332781621,1.0162291945268218,-0.0076621923544731635,0.018749492005768864,-0.044410521414201785,0.029086136705255453,0.982511873921894,0.9027956931652465,1.0692669334885927,wald_normal,PASS,0.1810527720973596,1,0.6704700615991819,0.8442956331248958,54,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,12.629870129870131,4.160114532582007
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.009227106974322804,0.0051665334132005546,-0.019353326389118686,8.991124404730769e-4,0.07410934051169327,ratio,0.9789779115431733,0.9564156492751874,1.002072427417669,-0.034144805368759856,0.019118698668590495,-0.0716167661904711,0.0033271554529513874,0.9243899062880413,0.8479753616769053,1.007690479541071,wald_normal,PASS,3.3556173360608454,1,0.0669760936976055,0.5726074326129581,6,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,12.11038961038961,3.7004887299754983
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,0.0034118968692513343,0.021936984749195115,-0.03958380316857551,0.04640759690707818,0.8764021528577397,difference,0.0034118968692513343,-0.03958380316857551,0.04640759690707818,0.013636668427450491,0.08767773434736123,-0.15820853313944794,0.18548186999434893,0.013636668427450491,-0.15820853313944794,0.18548186999434893,wald_normal,PASS,0.02607187193052596,1,0.8717249180125448,0.9681104338834029,61,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,15.551948051948052,3.996799712894827
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.020229153326442626,0.02646247526083473,-0.03163634512657561,0.07209465177946085,0.4446010556296479,difference,0.020229153326442626,-0.03163634512657561,0.07209465177946085,0.0644979851813671,0.08437210938554664,-0.10086831051397815,0.22986428087671232,0.0644979851813671,-0.10086831051397815,0.22986428087671232,wald_normal,PASS,0.6272489096550089,1,0.42836623117670647,0.7609605482613212,36,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,13.935064935064934,3.188368002384869
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.01544969234518157,0.020242018759412964,-0.05512332008801511,0.02422393539765197,0.44531515360025936,difference,-0.01544969234518157,-0.05512332008801511,0.02422393539765197,-0.06427248964911084,0.08420911640983147,-0.22931932498232135,0.10077434568409965,-0.06427248964911084,-0.22931932498232135,0.10077434568409965,wald_normal,PASS,0.6152266176582089,1,0.4328266556429912,0.7609605482613212,37,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,12.629870129870131,4.160114532582007
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,0.01612228586428451,0.023451819681887198,-0.029842436084141975,0.062087007812710995,0.4917902690419507,difference,0.01612228586428451,-0.029842436084141975,0.062087007812710995,0.05966033714222811,0.08678319443024116,-0.11043159840438152,0.22975227268883774,0.05966033714222811,-0.11043159840438152,0.22975227268883774,wald_normal,PASS,0.4988048689037896,1,0.4800257236120255,0.7609605482613212,42,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,12.11038961038961,3.7004887299754983
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,1,leba_f2,Spending time outdoors,-0.019973207785086787,0.02170987654279023,-0.06252378391776656,0.02257736834759299,0.3575698378746392,difference,-0.019973207785086787,-0.06252378391776656,0.02257736834759299,-0.0798289111410236,0.08677002833320613,-0.24989504161162757,0.09023721932958041,-0.0798289111410236,-0.24989504161162757,0.09023721932958041,wald_normal,PASS,0.8919720534045155,1,0.3449434591213086,0.7609605482613212,30,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,15.551948051948052,3.996799712894827
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.023055667215699363,0.02613864419610676,-0.028175134013376776,0.0742864684447755,0.37774819476297117,difference,0.023055667215699363,-0.028175134013376776,0.0742864684447755,0.07350995162416969,0.08333961678058975,-0.08983269575115609,0.23685259899949546,0.07350995162416969,-0.08983269575115609,0.23685259899949546,wald_normal,PASS,0.8309649523189364,1,0.36199365133677897,0.7609605482613212,32,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,13.935064935064934,3.188368002384869
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.04605230999514405,0.01976638972504645,-0.08479372196061766,-0.007310898029670443,0.01981518545810072,difference,-0.04605230999514405,-0.08479372196061766,-0.007310898029670443,-0.1915828840697704,0.0822304451518454,-0.3527515950000836,-0.03041417313945717,-0.1915828840697704,-0.3527515950000836,-0.03041417313945717,wald_normal,PASS,5.662612964847085,1,0.017330285651972293,0.294614856083529,4,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,12.629870129870131,4.160114532582007
