run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,omitted_site,observations,participants,sites,estimate_model_per_point,conf_low_model_per_point,conf_high_model_per_point,estimate_change_from_full,relative_absolute_change,sign_reversal,converged,positive_definite_hessian,singular,warnings,error,refit_status
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,KNUST,697,126,8,0.002248798666343174,-0.005751248496983192,0.010248845829669541,-0.00203720459394672,0.47531568928599666,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,RISE,702,128,8,-0.0011491882199525952,-0.010885669579493655,0.008587293139588465,-5.803631175017155e-4,1.020283941410325,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,THUAS,710,128,8,-0.0013642520165821305,-0.011812423189085992,0.00908391915592173,-7.954269141312507e-4,1.398368163964668,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,BAUA,683,123,8,-0.0019341258027330778,-0.01257087760058884,0.008702625995122684,-0.001365300700282198,2.4002117599936565,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,MPI,628,115,8,-0.002851518704047503,-0.014198793191534467,0.00849575578343946,-0.0022826936015966233,4.0129973022661085,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,TUM,718,131,8,4.166680562964956e-4,-0.008994317071669963,0.009827653184262954,9.854931587473753e-4,1.7325064496999347,TRUE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,FUSPCEU,660,118,8,-5.523337086258665e-4,-0.01089273100374921,0.009788063586497477,1.649139382501317e-5,0.028992028927621503,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,IZTECH,679,124,8,-0.0016820177920329026,-0.011473183752276739,0.008109148168210935,-0.0011131926895820228,1.9570034528814617,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,UCR,747,135,8,4.149869799266553e-4,-0.009461463704857866,0.010291437664711175,9.83812082377535e-4,1.729551101276321,TRUE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,KNUST,697,126,8,0.0027536547408490474,-0.0065036965189812284,0.012011006000679322,0.003322479843299927,5.840951513891453,TRUE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,RISE,738,128,8,0.010491597404695813,-0.002239640400144861,0.02322283520953649,-0.0018647459733759121,0.15091406222047835,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,THUAS,738,128,8,0.012271362962195347,-2.2255920231981953e-4,0.024765285126710515,-8.49804158763786e-5,0.006877472831257644,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,BAUA,709,123,8,0.011985957528615573,4.1830330857741023e-4,0.02355361174865374,-3.703858494561521e-4,0.02997536068101345,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,MPI,666,115,8,0.005979853992573462,-0.00597998471563668,0.017939692700783605,-0.0063764893854982635,0.5160498693176775,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,TUM,756,131,8,0.014369532434103154,0.0027013005910693916,0.026037764277136916,0.002013189056031428,0.16292757448001555,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,FUSPCEU,687,118,8,0.018178023802649518,0.004787427421171768,0.03156862018412727,0.005821680424577792,0.47114912935401904,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,IZTECH,715,124,8,0.0133113427496106,0.0012519851879903374,0.025370700311230863,9.549993715388741e-4,0.07728818650618521,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,UCR,784,135,8,0.012816580640288651,0.0010767131342801928,0.024556448146297108,4.6023726221692575e-4,0.03724704373574541,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,KNUST,735,126,8,0.011712821405701766,-7.43594739913157e-4,0.02416923755131669,-6.435219723699599e-4,0.05208029209612213,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,RISE,738,128,8,-0.011177477690346282,-0.025879851483261537,0.0035248961025689755,-2.0701572881558043e-4,0.018870283634500263,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS,738,128,8,-0.013954727444072628,-0.029100712515722847,0.0011912576275775934,-0.0029842654825419264,0.2720273305724615,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA,709,123,8,-0.0028864476168824925,-0.017817835927849655,0.012044940694084672,0.00808401434464821,0.7368891458715064,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,MPI,666,115,8,-0.011901878569123692,-0.02605233598156157,0.0022485788433141887,-9.314166075929907e-4,0.08490222297466776,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM,756,131,8,-0.007373307197433816,-0.021930594603213838,0.007183980208346207,0.0035971547640968856,0.3278945569211907,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU,687,118,8,-0.017022881918510577,-0.03394147385533429,-1.0428998168686074e-4,-0.006052419956979875,0.5517014669212148,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH,715,124,8,-0.011507196898156971,-0.026358666702675254,0.003344272906361313,-5.367349366262701e-4,0.04892546353183652,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR,784,135,8,-0.01088783434034749,-0.025274534140635407,0.003498865459940428,8.262762118321082e-5,0.007531826961613369,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST,735,126,8,-0.01233971796009227,-0.027854481547578226,0.0031750456273936852,-0.0013692559985615683,0.12481297536630963,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,RISE,738,128,8,-0.0052191289572827895,-0.016762976858227127,0.006324718943661548,0.001817790748862621,0.25832193982192614,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,THUAS,738,128,8,-0.0059478976174089275,-0.017471176548910016,0.005575381314092162,0.0010890220887364828,0.15475835084283102,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,BAUA,709,123,8,-0.010263371696825278,-0.02128089814196478,7.541547483142248e-4,-0.003226451990679868,0.4585034539845859,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,MPI,666,115,8,-0.003313299926637399,-0.014793680145518353,0.008167080292243554,0.003723619779508011,0.5291547914432131,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TUM,756,131,8,-0.006697126468641194,-0.017587658303083967,0.00419340536580158,3.397932375042165e-4,0.048287212543788406,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU,687,118,8,-0.010449301791865857,-0.022432716095461776,0.0015341125117300618,-0.0034123820857204466,0.48492553961364376,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH,715,124,8,-0.0074749334399540094,-0.019068864588957284,0.004118997709049264,-4.3801373380859907e-4,0.06224509474309866,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,UCR,784,135,8,-0.007210136352019329,-0.018429922066838238,0.004009649362799577,-1.7321664587391893e-4,0.024615407466230876,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,KNUST,735,126,8,-0.006602648283367634,-0.018015466595822933,0.004810170029087665,4.342714227777763e-4,0.061713283782181404,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,RISE,738,128,8,-0.00546312761373826,-0.018290169356326238,0.007363914128849718,0.001019271559409612,0.1572367779558769,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,THUAS,738,128,8,-0.007702598793530218,-0.0213290602044623,0.005923862617401865,-0.0012201996203823461,0.1882327187496869,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,BAUA,709,123,8,-0.00440536971571686,-0.01724471698937298,0.008433977557939258,0.0020770294574310117,0.320410607547082,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,MPI,666,115,8,-0.006058016331791357,-0.019305921171075546,0.007189888507492832,4.243828413565149e-4,0.06546694056028539,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,TUM,756,131,8,-0.007348648771663745,-0.019572922641526644,0.004875625098199154,-8.662495985158735e-4,0.1336310176800205,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,FUSPCEU,687,118,8,-0.008810595843862104,-0.02245557620406321,0.004834384516339,-0.0023281966707142327,0.3591566345309855,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,IZTECH,715,124,8,-0.0035315610707723506,-0.01703727227432296,0.00997415013277826,0.002950838102375521,0.4552077130021269,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,UCR,784,135,8,-0.00785524558296218,-0.020757899086137333,0.005047407920212972,-0.0013728464098143088,0.21178060362297169,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,KNUST,735,126,8,-0.006884993990007257,-0.020090401415785098,0.006320413435770584,-4.0259481685938486e-4,0.06210583552568912,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,RISE,738,128,8,0.005660765900698373,-0.04474998712192712,0.05607151892332387,-0.006884968694825614,0.5487896019482194,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,THUAS,738,128,8,0.007416781221842119,-0.04361667445986915,0.05845023690355339,-0.005128953373681868,0.4088204907117797,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,BAUA,709,123,8,0.001666797702723244,-0.048083982468554526,0.051417577874001016,-0.010878936892800744,0.8671422793115744,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,MPI,666,115,8,0.043137321811059795,-0.005959975127222836,0.09223461874934243,0.030591587215535808,2.4384054184001425,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,TUM,756,131,8,0.019253744752646865,-0.027192767827214297,0.06570025733250803,0.006708010157122878,0.5346845261270019,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,FUSPCEU,687,118,8,-0.0013329231755893163,-0.052377134384081266,0.04971128803290264,-0.013878657771113304,1.1062451278113974,TRUE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,IZTECH,715,124,8,0.01614382614628703,-0.0329749201533323,0.06526257244590636,0.003598091550763044,0.286797996830473,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,UCR,784,135,8,0.012547919204041094,-0.03414652739164091,0.0592423657997231,2.184608517107056e-6,1.7413157439871805e-4,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,KNUST,735,126,8,0.008639178341893752,-0.041019386225331425,0.05829774290911893,-0.003906556253630235,0.311385214144734,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,RISE,738,128,8,0.05295803978381342,-0.004369377915364979,0.11028545748299182,0.010276147391628153,0.24076128811733843,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS,738,128,8,0.04968630727289135,-0.011430735929119001,0.1108033504749017,0.007004414880706078,0.16410741155395756,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA,709,123,8,0.03628605039256686,-0.02653197751517824,0.09910407830031195,-0.006395841999618408,0.14984907278360127,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,MPI,666,115,8,0.026072989982538375,-0.03307143509375915,0.0852174150588359,-0.016608902409646895,0.38913228722463716,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM,756,131,8,0.03123928900739746,-0.02548003222243419,0.08795861023722912,-0.011442603384787808,0.26809034800160036,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU,687,118,8,0.046594928729734544,-0.016347153360491612,0.1095370108199607,0.003913036337549275,0.09167907321432922,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH,715,124,8,0.05560825572019844,-0.0034801947036214517,0.11469670614401833,0.012926363328013168,0.302853566314222,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR,784,135,8,0.03833175599960917,-0.01802526400927499,0.09468877600849332,-0.004350136392576101,0.10191995126656048,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST,735,126,8,0.0461121673285748,-0.014972664211884014,0.10719699886903361,0.0034302749363895324,0.08036838912553909,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,RISE,738,128,8,0.012747851317536498,-0.032602757300974367,0.05809845993604737,0.005678465200064335,0.8032472842344637,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,THUAS,738,128,8,0.007603547470548076,-0.038976949264131526,0.054184044205227676,5.341613530759123e-4,0.0755597931984107,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,BAUA,709,123,8,-0.011275197092985155,-0.05847183877801302,0.03592144459204271,-0.01834458321045732,2.5949329836600983,TRUE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,MPI,666,115,8,0.01905863003254555,-0.028451364004081027,0.06656862406917213,0.011989243915073385,1.6959384755405664,FALSE,TRUE,TRUE,FALSE,,,PASS
