frame_id,run_id,metric_id,instrument_id,observations,row_key_hash,fit_id,estimation,fit_status,converged,optimizer_code,positive_definite_hessian,minimum_hessian_eigenvalue,max_gradient,singular,fixed_rank,fixed_columns,fixed_full_rank,warning_message,error_message
primary__glasses__paired_common__mean_timing_above_250__MCTQ,primary__glasses__paired_common,mean_timing_above_250,MCTQ,567,d48caa80ffef6b0c8cca423378b9c7b7fe1f6598069b6a0c33f75efabe0cfbe7,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,396.55621337890625,2.8171598387416452e-6,FALSE,16,16,TRUE,,
primary__glasses__paired_common__mean_timing_above_250__MCTQ,primary__glasses__paired_common,mean_timing_above_250,MCTQ,567,d48caa80ffef6b0c8cca423378b9c7b7fe1f6598069b6a0c33f75efabe0cfbe7,REML_M1_main,REML,FITTED,TRUE,0,TRUE,416.31207275390625,1.4779288903810084e-7,FALSE,9,9,TRUE,,
primary__glasses__paired_common__mean_timing_above_250__MCTQ,primary__glasses__paired_common,mean_timing_above_250,MCTQ,567,d48caa80ffef6b0c8cca423378b9c7b7fe1f6598069b6a0c33f75efabe0cfbe7,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,391.5801086425781,1.7280399333685637e-7,FALSE,16,16,TRUE,,
primary__glasses__paired_common__mean_timing_above_250__MEQ,primary__glasses__paired_common,mean_timing_above_250,MEQ,573,e9335af9515f3a9b0a0a7a11144e0d569bdf6bd21304a07f49b1bda5f968965a,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,428.9521484375,1.7848833522293717e-6,FALSE,8,8,TRUE,,
primary__glasses__paired_common__mean_timing_above_250__MEQ,primary__glasses__paired_common,mean_timing_above_250,MEQ,573,e9335af9515f3a9b0a0a7a11144e0d569bdf6bd21304a07f49b1bda5f968965a,ML_M1_main,ML,FITTED,TRUE,0,TRUE,428.96368408203125,2.721890268730931e-5,FALSE,9,9,TRUE,,
primary__glasses__paired_common__mean_timing_above_250__MEQ,primary__glasses__paired_common,mean_timing_above_250,MEQ,573,e9335af9515f3a9b0a0a7a11144e0d569bdf6bd21304a07f49b1bda5f968965a,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,414.56103515625,9.913492249324918e-7,FALSE,16,16,TRUE,,
primary__glasses__paired_common__mean_timing_above_250__MEQ,primary__glasses__paired_common,mean_timing_above_250,MEQ,573,e9335af9515f3a9b0a0a7a11144e0d569bdf6bd21304a07f49b1bda5f968965a,REML_M1_main,REML,FITTED,TRUE,0,TRUE,420.60333251953125,2.7284841053187847e-8,FALSE,9,9,TRUE,,
primary__glasses__paired_common__mean_timing_above_250__MEQ,primary__glasses__paired_common,mean_timing_above_250,MEQ,573,e9335af9515f3a9b0a0a7a11144e0d569bdf6bd21304a07f49b1bda5f968965a,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,401.3910827636719,7.639755494892597e-7,FALSE,16,16,TRUE,,
primary__chest__paired_common__first_timing_above_250__MCTQ,primary__chest__paired_common,first_timing_above_250,MCTQ,558,4d7f5884323df82a23446d8a2c2445f2a022e69aa1b5542b16e0baf0d45aa537,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,390.6833190917969,7.673861546209082e-6,FALSE,8,8,TRUE,,
primary__chest__paired_common__first_timing_above_250__MCTQ,primary__chest__paired_common,first_timing_above_250,MCTQ,558,4d7f5884323df82a23446d8a2c2445f2a022e69aa1b5542b16e0baf0d45aa537,ML_M1_main,ML,FITTED,TRUE,0,TRUE,402.2900085449219,5.304627848090604e-6,FALSE,9,9,TRUE,,
primary__chest__paired_common__first_timing_above_250__MCTQ,primary__chest__paired_common,first_timing_above_250,MCTQ,558,4d7f5884323df82a23446d8a2c2445f2a022e69aa1b5542b16e0baf0d45aa537,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,419.5540466308594,3.483364707790315e-6,FALSE,16,16,TRUE,,
primary__chest__paired_common__first_timing_above_250__MCTQ,primary__chest__paired_common,first_timing_above_250,MCTQ,558,4d7f5884323df82a23446d8a2c2445f2a022e69aa1b5542b16e0baf0d45aa537,REML_M1_main,REML,FITTED,TRUE,0,TRUE,360.83636474609375,7.080416253302246e-6,FALSE,9,9,TRUE,,
primary__chest__paired_common__first_timing_above_250__MCTQ,primary__chest__paired_common,first_timing_above_250,MCTQ,558,4d7f5884323df82a23446d8a2c2445f2a022e69aa1b5542b16e0baf0d45aa537,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,343.7061462402344,5.475158104673028e-6,FALSE,16,16,TRUE,,
primary__chest__paired_common__first_timing_above_250__MEQ,primary__chest__paired_common,first_timing_above_250,MEQ,563,345c252f0c9601f8b26fc09d3317cb330481d6203fbabab6ed04551cc66ef3f7,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,403.6126403808594,1.2696546036750078e-5,FALSE,8,8,TRUE,,
primary__chest__paired_common__first_timing_above_250__MEQ,primary__chest__paired_common,first_timing_above_250,MEQ,563,345c252f0c9601f8b26fc09d3317cb330481d6203fbabab6ed04551cc66ef3f7,ML_M1_main,ML,FITTED,TRUE,0,TRUE,423.2906799316406,1.3460521586239338e-6,FALSE,9,9,TRUE,,
primary__chest__paired_common__first_timing_above_250__MEQ,primary__chest__paired_common,first_timing_above_250,MEQ,563,345c252f0c9601f8b26fc09d3317cb330481d6203fbabab6ed04551cc66ef3f7,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,437.5983581542969,3.128661774098873e-6,FALSE,16,16,TRUE,,
primary__chest__paired_common__first_timing_above_250__MEQ,primary__chest__paired_common,first_timing_above_250,MEQ,563,345c252f0c9601f8b26fc09d3317cb330481d6203fbabab6ed04551cc66ef3f7,REML_M1_main,REML,FITTED,TRUE,0,TRUE,382.5652160644531,3.092281986027956e-7,FALSE,9,9,TRUE,,
primary__chest__paired_common__first_timing_above_250__MEQ,primary__chest__paired_common,first_timing_above_250,MEQ,563,345c252f0c9601f8b26fc09d3317cb330481d6203fbabab6ed04551cc66ef3f7,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,363.6249694824219,1.34718902700115e-5,FALSE,16,16,TRUE,,
primary__chest__paired_common__l10_midpoint__MCTQ,primary__chest__paired_common,l10_midpoint,MCTQ,637,f4eb99bba1f6bbea64cd929474b079b966341939a601088025f4550048eb1e9b,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,512.56719970703125,1.2596501619555056e-6,FALSE,8,8,TRUE,,
primary__chest__paired_common__l10_midpoint__MCTQ,primary__chest__paired_common,l10_midpoint,MCTQ,637,f4eb99bba1f6bbea64cd929474b079b966341939a601088025f4550048eb1e9b,ML_M1_main,ML,FITTED,TRUE,0,TRUE,513.89251708984375,7.09405867382884e-7,FALSE,9,9,TRUE,,
primary__chest__paired_common__l10_midpoint__MCTQ,primary__chest__paired_common,l10_midpoint,MCTQ,637,f4eb99bba1f6bbea64cd929474b079b966341939a601088025f4550048eb1e9b,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,521.8755798339844,1.52658685692586e-5,FALSE,16,16,TRUE,,
primary__chest__paired_common__l10_midpoint__MCTQ,primary__chest__paired_common,l10_midpoint,MCTQ,637,f4eb99bba1f6bbea64cd929474b079b966341939a601088025f4550048eb1e9b,REML_M1_main,REML,FITTED,TRUE,0,TRUE,468.4151306152344,1.298303686780855e-6,FALSE,9,9,TRUE,,
primary__chest__paired_common__l10_midpoint__MCTQ,primary__chest__paired_common,l10_midpoint,MCTQ,637,f4eb99bba1f6bbea64cd929474b079b966341939a601088025f4550048eb1e9b,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,443.90411376953125,5.911715561524034e-7,FALSE,16,16,TRUE,,
primary__chest__paired_common__l10_midpoint__MEQ,primary__chest__paired_common,l10_midpoint,MEQ,643,64013f092d80cfe82958b5fe2d6613591d6bf6b2562fe189da44e701cfb02516,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,517.2856140136719,4.0472514228895307e-7,FALSE,8,8,TRUE,,
primary__chest__paired_common__l10_midpoint__MEQ,primary__chest__paired_common,l10_midpoint,MEQ,643,64013f092d80cfe82958b5fe2d6613591d6bf6b2562fe189da44e701cfb02516,ML_M1_main,ML,FITTED,TRUE,0,TRUE,519.35528564453125,4.583853296935558e-6,FALSE,9,9,TRUE,,
primary__chest__paired_common__l10_midpoint__MEQ,primary__chest__paired_common,l10_midpoint,MEQ,643,64013f092d80cfe82958b5fe2d6613591d6bf6b2562fe189da44e701cfb02516,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,522.50262451171875,1.0413714335300028e-6,FALSE,16,16,TRUE,,
primary__chest__paired_common__l10_midpoint__MEQ,primary__chest__paired_common,l10_midpoint,MEQ,643,64013f092d80cfe82958b5fe2d6613591d6bf6b2562fe189da44e701cfb02516,REML_M1_main,REML,FITTED,TRUE,0,TRUE,475.62158203125,2.7966962079517543e-7,FALSE,9,9,TRUE,,
primary__chest__paired_common__l10_midpoint__MEQ,primary__chest__paired_common,l10_midpoint,MEQ,643,64013f092d80cfe82958b5fe2d6613591d6bf6b2562fe189da44e701cfb02516,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,444.44097900390625,1.2573764252010733e-6,FALSE,16,16,TRUE,,
primary__chest__paired_common__last_timing_above_250__MCTQ,primary__chest__paired_common,last_timing_above_250,MCTQ,520,26c5d1aab74d2fe26c0a446cbf05b476ada858146b4d4741178794aa2c0a78e7,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,374.4185485839844,2.7625901566352695e-6,FALSE,8,8,TRUE,,
primary__chest__paired_common__last_timing_above_250__MCTQ,primary__chest__paired_common,last_timing_above_250,MCTQ,520,26c5d1aab74d2fe26c0a446cbf05b476ada858146b4d4741178794aa2c0a78e7,ML_M1_main,ML,FITTED,TRUE,0,TRUE,368.7666320800781,1.887201506178826e-6,FALSE,9,9,TRUE,,
primary__chest__paired_common__last_timing_above_250__MCTQ,primary__chest__paired_common,last_timing_above_250,MCTQ,520,26c5d1aab74d2fe26c0a446cbf05b476ada858146b4d4741178794aa2c0a78e7,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,356.5173034667969,2.5693225325085223e-6,FALSE,16,16,TRUE,,
primary__chest__paired_common__last_timing_above_250__MCTQ,primary__chest__paired_common,last_timing_above_250,MCTQ,520,26c5d1aab74d2fe26c0a446cbf05b476ada858146b4d4741178794aa2c0a78e7,REML_M1_main,REML,FITTED,TRUE,0,TRUE,346.2598571777344,3.7971403799019754e-7,FALSE,9,9,TRUE,,
primary__chest__paired_common__last_timing_above_250__MCTQ,primary__chest__paired_common,last_timing_above_250,MCTQ,520,26c5d1aab74d2fe26c0a446cbf05b476ada858146b4d4741178794aa2c0a78e7,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,322.3642272949219,3.728928277269006e-7,FALSE,16,16,TRUE,,
primary__chest__paired_common__last_timing_above_250__MEQ,primary__chest__paired_common,last_timing_above_250,MEQ,524,00493dd1095273812da93f4bdb1fc3343ae41e2dbd9310853fedacee804af87e,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,375.9918518066406,2.098659024341032e-6,FALSE,8,8,TRUE,,
primary__chest__paired_common__last_timing_above_250__MEQ,primary__chest__paired_common,last_timing_above_250,MEQ,524,00493dd1095273812da93f4bdb1fc3343ae41e2dbd9310853fedacee804af87e,ML_M1_main,ML,FITTED,TRUE,0,TRUE,372.7481994628906,9.322320693172514e-8,FALSE,9,9,TRUE,,
primary__chest__paired_common__last_timing_above_250__MEQ,primary__chest__paired_common,last_timing_above_250,MEQ,524,00493dd1095273812da93f4bdb1fc3343ae41e2dbd9310853fedacee804af87e,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,368.6609802246094,1.7280399333685637e-7,FALSE,16,16,TRUE,,
primary__chest__paired_common__last_timing_above_250__MEQ,primary__chest__paired_common,last_timing_above_250,MEQ,524,00493dd1095273812da93f4bdb1fc3343ae41e2dbd9310853fedacee804af87e,REML_M1_main,REML,FITTED,TRUE,0,TRUE,346.2835388183594,5.502442945726216e-7,FALSE,9,9,TRUE,,
primary__chest__paired_common__last_timing_above_250__MEQ,primary__chest__paired_common,last_timing_above_250,MEQ,524,00493dd1095273812da93f4bdb1fc3343ae41e2dbd9310853fedacee804af87e,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,327.27459716796875,5.161382432561368e-7,FALSE,16,16,TRUE,,
primary__chest__paired_common__longest_period_midpoint__MCTQ,primary__chest__paired_common,longest_period_midpoint,MCTQ,355,f3746d1ac910b04692d48fe478c73006c509f1faebacdcfbb4f5c3060c3b7d8f,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,100.50296020507812,2.937667886726558e-6,FALSE,8,8,TRUE,,
primary__chest__paired_common__longest_period_midpoint__MCTQ,primary__chest__paired_common,longest_period_midpoint,MCTQ,355,f3746d1ac910b04692d48fe478c73006c509f1faebacdcfbb4f5c3060c3b7d8f,ML_M1_main,ML,FITTED,TRUE,0,TRUE,98.10284423828125,2.4567725631641224e-6,FALSE,9,9,TRUE,,
primary__chest__paired_common__longest_period_midpoint__MCTQ,primary__chest__paired_common,longest_period_midpoint,MCTQ,355,f3746d1ac910b04692d48fe478c73006c509f1faebacdcfbb4f5c3060c3b7d8f,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,70.507720947265625,6.913296601851471e-6,FALSE,16,16,TRUE,,
primary__chest__paired_common__longest_period_midpoint__MCTQ,primary__chest__paired_common,longest_period_midpoint,MCTQ,355,f3746d1ac910b04692d48fe478c73006c509f1faebacdcfbb4f5c3060c3b7d8f,REML_M1_main,REML,FITTED,TRUE,0,TRUE,141.223388671875,8.29913915367797e-7,FALSE,9,9,TRUE,,
primary__chest__paired_common__longest_period_midpoint__MCTQ,primary__chest__paired_common,longest_period_midpoint,MCTQ,355,f3746d1ac910b04692d48fe478c73006c509f1faebacdcfbb4f5c3060c3b7d8f,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,143.93179321289062,2.4610926629975438e-5,FALSE,16,16,TRUE,,
primary__chest__paired_common__longest_period_midpoint__MEQ,primary__chest__paired_common,longest_period_midpoint,MEQ,357,45eb634ca54fba7c5d2dba612b55b612958581b678553cadd1650c31d474f12c,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,100.06918334960938,2.510205376893282e-6,FALSE,8,8,TRUE,,
primary__chest__paired_common__longest_period_midpoint__MEQ,primary__chest__paired_common,longest_period_midpoint,MEQ,357,45eb634ca54fba7c5d2dba612b55b612958581b678553cadd1650c31d474f12c,ML_M1_main,ML,FITTED,TRUE,0,TRUE,95.017822265625,3.819877747446299e-6,FALSE,9,9,TRUE,,
primary__chest__paired_common__longest_period_midpoint__MEQ,primary__chest__paired_common,longest_period_midpoint,MEQ,357,45eb634ca54fba7c5d2dba612b55b612958581b678553cadd1650c31d474f12c,ML_M2_interaction,ML,FITTED,FALSE,0,TRUE,14.7117919921875,0,TRUE,16,16,TRUE,boundary (singular) fit: see help('isSingular'),
primary__chest__paired_common__longest_period_midpoint__MEQ,primary__chest__paired_common,longest_period_midpoint,MEQ,357,45eb634ca54fba7c5d2dba612b55b612958581b678553cadd1650c31d474f12c,REML_M1_main,REML,FITTED,TRUE,0,TRUE,140.12734985351562,8.65156835061498e-7,FALSE,9,9,TRUE,,
primary__chest__paired_common__longest_period_midpoint__MEQ,primary__chest__paired_common,longest_period_midpoint,MEQ,357,45eb634ca54fba7c5d2dba612b55b612958581b678553cadd1650c31d474f12c,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,106.10089111328125,2.6977886591339484e-6,FALSE,16,16,TRUE,,
primary__chest__paired_common__m10_midpoint__MCTQ,primary__chest__paired_common,m10_midpoint,MCTQ,637,f4eb99bba1f6bbea64cd929474b079b966341939a601088025f4550048eb1e9b,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,530.12005615234375,8.822098607197404e-7,FALSE,8,8,TRUE,,
primary__chest__paired_common__m10_midpoint__MCTQ,primary__chest__paired_common,m10_midpoint,MCTQ,637,f4eb99bba1f6bbea64cd929474b079b966341939a601088025f4550048eb1e9b,ML_M1_main,ML,FITTED,TRUE,0,TRUE,530.22137451171875,8.481038094032556e-7,FALSE,9,9,TRUE,,
primary__chest__paired_common__m10_midpoint__MCTQ,primary__chest__paired_common,m10_midpoint,MCTQ,637,f4eb99bba1f6bbea64cd929474b079b966341939a601088025f4550048eb1e9b,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,524.5376281738281,3.001332515850663e-7,FALSE,16,16,TRUE,,
primary__chest__paired_common__m10_midpoint__MCTQ,primary__chest__paired_common,m10_midpoint,MCTQ,637,f4eb99bba1f6bbea64cd929474b079b966341939a601088025f4550048eb1e9b,REML_M1_main,REML,FITTED,TRUE,0,TRUE,493.2629699707031,4.870344127994031e-6,FALSE,9,9,TRUE,,
primary__chest__paired_common__m10_midpoint__MCTQ,primary__chest__paired_common,m10_midpoint,MCTQ,637,f4eb99bba1f6bbea64cd929474b079b966341939a601088025f4550048eb1e9b,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,467.97088623046875,1.1755219020415097e-6,FALSE,16,16,TRUE,,
primary__chest__paired_common__m10_midpoint__MEQ,primary__chest__paired_common,m10_midpoint,MEQ,643,64013f092d80cfe82958b5fe2d6613591d6bf6b2562fe189da44e701cfb02516,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,534.95989990234375,8.662937034387141e-7,FALSE,8,8,TRUE,,
primary__chest__paired_common__m10_midpoint__MEQ,primary__chest__paired_common,m10_midpoint,MEQ,643,64013f092d80cfe82958b5fe2d6613591d6bf6b2562fe189da44e701cfb02516,ML_M1_main,ML,FITTED,TRUE,0,TRUE,528.8328552246094,1.0459189070388675e-7,FALSE,9,9,TRUE,,
primary__chest__paired_common__m10_midpoint__MEQ,primary__chest__paired_common,m10_midpoint,MEQ,643,64013f092d80cfe82958b5fe2d6613591d6bf6b2562fe189da44e701cfb02516,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,513.7864685058594,1.8417267710901797e-7,FALSE,16,16,TRUE,,
primary__chest__paired_common__m10_midpoint__MEQ,primary__chest__paired_common,m10_midpoint,MEQ,643,64013f092d80cfe82958b5fe2d6613591d6bf6b2562fe189da44e701cfb02516,REML_M1_main,REML,FITTED,TRUE,0,TRUE,497.8751525878906,1.9826984498649836e-6,FALSE,9,9,TRUE,,
primary__chest__paired_common__m10_midpoint__MEQ,primary__chest__paired_common,m10_midpoint,MEQ,643,64013f092d80cfe82958b5fe2d6613591d6bf6b2562fe189da44e701cfb02516,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,468.21533203125,8.36735125631094e-7,FALSE,16,16,TRUE,,
primary__chest__paired_common__mean_timing_above_250__MCTQ,primary__chest__paired_common,mean_timing_above_250,MCTQ,567,d48caa80ffef6b0c8cca423378b9c7b7fe1f6598069b6a0c33f75efabe0cfbe7,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,442.6354064941406,6.730260793119669e-6,FALSE,8,8,TRUE,,
primary__chest__paired_common__mean_timing_above_250__MCTQ,primary__chest__paired_common,mean_timing_above_250,MCTQ,567,d48caa80ffef6b0c8cca423378b9c7b7fe1f6598069b6a0c33f75efabe0cfbe7,ML_M1_main,ML,FITTED,TRUE,0,TRUE,443.3382873535156,5.638867150992155e-7,FALSE,9,9,TRUE,,
primary__chest__paired_common__mean_timing_above_250__MCTQ,primary__chest__paired_common,mean_timing_above_250,MCTQ,567,d48caa80ffef6b0c8cca423378b9c7b7fe1f6598069b6a0c33f75efabe0cfbe7,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,430.3489685058594,4.774847184307873e-7,FALSE,16,16,TRUE,,
primary__chest__paired_common__mean_timing_above_250__MCTQ,primary__chest__paired_common,mean_timing_above_250,MCTQ,567,d48caa80ffef6b0c8cca423378b9c7b7fe1f6598069b6a0c33f75efabe0cfbe7,REML_M1_main,REML,FITTED,TRUE,0,TRUE,425.6477966308594,3.3423930290155113e-7,FALSE,9,9,TRUE,,
primary__chest__paired_common__mean_timing_above_250__MCTQ,primary__chest__paired_common,mean_timing_above_250,MCTQ,567,d48caa80ffef6b0c8cca423378b9c7b7fe1f6598069b6a0c33f75efabe0cfbe7,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,403.17596435546875,1.0354597179684788e-5,FALSE,16,16,TRUE,,
primary__chest__paired_common__mean_timing_above_250__MEQ,primary__chest__paired_common,mean_timing_above_250,MEQ,573,e9335af9515f3a9b0a0a7a11144e0d569bdf6bd21304a07f49b1bda5f968965a,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,454.443359375,1.864464138634503e-7,FALSE,8,8,TRUE,,
primary__chest__paired_common__mean_timing_above_250__MEQ,primary__chest__paired_common,mean_timing_above_250,MEQ,573,e9335af9515f3a9b0a0a7a11144e0d569bdf6bd21304a07f49b1bda5f968965a,ML_M1_main,ML,FITTED,TRUE,0,TRUE,455.14447021484375,4.661160346586257e-7,FALSE,9,9,TRUE,,
primary__chest__paired_common__mean_timing_above_250__MEQ,primary__chest__paired_common,mean_timing_above_250,MEQ,573,e9335af9515f3a9b0a0a7a11144e0d569bdf6bd21304a07f49b1bda5f968965a,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,449.53997802734375,8.080860425252467e-6,FALSE,16,16,TRUE,,
primary__chest__paired_common__mean_timing_above_250__MEQ,primary__chest__paired_common,mean_timing_above_250,MEQ,573,e9335af9515f3a9b0a0a7a11144e0d569bdf6bd21304a07f49b1bda5f968965a,REML_M1_main,REML,FITTED,TRUE,0,TRUE,434.9803466796875,2.506340024410747e-5,FALSE,9,9,TRUE,,
primary__chest__paired_common__mean_timing_above_250__MEQ,primary__chest__paired_common,mean_timing_above_250,MEQ,573,e9335af9515f3a9b0a0a7a11144e0d569bdf6bd21304a07f49b1bda5f968965a,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,411.2994689941406,2.4806467990856618e-6,FALSE,16,16,TRUE,,
gap__glasses__all_available__first_timing_above_250__MCTQ,gap__glasses__all_available,first_timing_above_250,MCTQ,772,4cbf5db2e080bf2bcc55807d295df4a0de7bd0983ab4f790afa4f387420378fa,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,578.96051025390625,1.6325429896824062e-6,FALSE,9,9,TRUE,,
gap__glasses__all_available__first_timing_above_250__MCTQ,gap__glasses__all_available,first_timing_above_250,MCTQ,772,4cbf5db2e080bf2bcc55807d295df4a0de7bd0983ab4f790afa4f387420378fa,ML_M1_main,ML,FITTED,TRUE,0,TRUE,588.99676513671875,2.8194335754960775e-7,FALSE,10,10,TRUE,,
gap__glasses__all_available__first_timing_above_250__MCTQ,gap__glasses__all_available,first_timing_above_250,MCTQ,772,4cbf5db2e080bf2bcc55807d295df4a0de7bd0983ab4f790afa4f387420378fa,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,599.02838134765625,1.6621015674900264e-6,FALSE,18,18,TRUE,,
gap__glasses__all_available__first_timing_above_250__MCTQ,gap__glasses__all_available,first_timing_above_250,MCTQ,772,4cbf5db2e080bf2bcc55807d295df4a0de7bd0983ab4f790afa4f387420378fa,REML_M1_main,REML,FITTED,TRUE,0,TRUE,540.18402099609375,1.5052137314341962e-6,FALSE,10,10,TRUE,,
gap__glasses__all_available__first_timing_above_250__MCTQ,gap__glasses__all_available,first_timing_above_250,MCTQ,772,4cbf5db2e080bf2bcc55807d295df4a0de7bd0983ab4f790afa4f387420378fa,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,512.09442138671875,1.4370016288012266e-6,FALSE,18,18,TRUE,,
gap__glasses__all_available__first_timing_above_250__MEQ,gap__glasses__all_available,first_timing_above_250,MEQ,778,524421f35c1dde4a487dc4f1b52f3409ae0aad5a9cf5ec77979ebcbb4f4c433a,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,589.32818603515625,2.2805579646956176e-6,FALSE,9,9,TRUE,,
gap__glasses__all_available__first_timing_above_250__MEQ,gap__glasses__all_available,first_timing_above_250,MEQ,778,524421f35c1dde4a487dc4f1b52f3409ae0aad5a9cf5ec77979ebcbb4f4c433a,ML_M1_main,ML,FITTED,TRUE,0,TRUE,603.678955078125,7.006292435107753e-5,FALSE,10,10,TRUE,,
gap__glasses__all_available__first_timing_above_250__MEQ,gap__glasses__all_available,first_timing_above_250,MEQ,778,524421f35c1dde4a487dc4f1b52f3409ae0aad5a9cf5ec77979ebcbb4f4c433a,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,608.51922607421875,1.2073542166035622e-6,FALSE,18,18,TRUE,,
gap__glasses__all_available__first_timing_above_250__MEQ,gap__glasses__all_available,first_timing_above_250,MEQ,778,524421f35c1dde4a487dc4f1b52f3409ae0aad5a9cf5ec77979ebcbb4f4c433a,REML_M1_main,REML,FITTED,TRUE,0,TRUE,555.85516357421875,6.430127541534603e-6,FALSE,10,10,TRUE,,
gap__glasses__all_available__first_timing_above_250__MEQ,gap__glasses__all_available,first_timing_above_250,MEQ,778,524421f35c1dde4a487dc4f1b52f3409ae0aad5a9cf5ec77979ebcbb4f4c433a,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,526.749755859375,1.5143086784519255e-6,FALSE,18,18,TRUE,,
gap__glasses__all_available__l10_midpoint__MCTQ,gap__glasses__all_available,l10_midpoint,MCTQ,805,46ae8773269a7fffe08895d619e6f91f8727d90b6212c6ba35dafb3f0709a675,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,628.896484375,6.93717083777301e-6,FALSE,9,9,TRUE,,
gap__glasses__all_available__l10_midpoint__MCTQ,gap__glasses__all_available,l10_midpoint,MCTQ,805,46ae8773269a7fffe08895d619e6f91f8727d90b6212c6ba35dafb3f0709a675,ML_M1_main,ML,FITTED,TRUE,0,TRUE,645.91900634765625,4.440607881406322e-6,FALSE,10,10,TRUE,,
gap__glasses__all_available__l10_midpoint__MCTQ,gap__glasses__all_available,l10_midpoint,MCTQ,805,46ae8773269a7fffe08895d619e6f91f8727d90b6212c6ba35dafb3f0709a675,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,657.3275146484375,5.150013748789206e-6,FALSE,18,18,TRUE,,
gap__glasses__all_available__l10_midpoint__MCTQ,gap__glasses__all_available,l10_midpoint,MCTQ,805,46ae8773269a7fffe08895d619e6f91f8727d90b6212c6ba35dafb3f0709a675,REML_M1_main,REML,FITTED,TRUE,0,TRUE,594.204345703125,4.699813871411607e-6,FALSE,10,10,TRUE,,
gap__glasses__all_available__l10_midpoint__MCTQ,gap__glasses__all_available,l10_midpoint,MCTQ,805,46ae8773269a7fffe08895d619e6f91f8727d90b6212c6ba35dafb3f0709a675,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,567.727294921875,4.8612491809763014e-6,FALSE,18,18,TRUE,,
gap__glasses__all_available__l10_midpoint__MEQ,gap__glasses__all_available,l10_midpoint,MEQ,811,e3cb946628555c4b277767992c79327826b151e78d9a882a930f97da60f36b4b,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,632.8250732421875,7.0031092036515474e-6,FALSE,9,9,TRUE,,
gap__glasses__all_available__l10_midpoint__MEQ,gap__glasses__all_available,l10_midpoint,MEQ,811,e3cb946628555c4b277767992c79327826b151e78d9a882a930f97da60f36b4b,ML_M1_main,ML,FITTED,TRUE,0,TRUE,642.0206298828125,8.87666828930378e-6,FALSE,10,10,TRUE,,
gap__glasses__all_available__l10_midpoint__MEQ,gap__glasses__all_available,l10_midpoint,MEQ,811,e3cb946628555c4b277767992c79327826b151e78d9a882a930f97da60f36b4b,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,649.4071044921875,7.639755494892597e-7,FALSE,18,18,TRUE,,
