frame_id,run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,metric_id,instrument_id,availability,row_key_hash,model_frame_hash,participants,participant_days,observations,sites,derivation_hours,min_days_per_participant,median_days_per_participant,max_days_per_participant,site,estimate,std_error,conf_low,conf_high,slope_status
gap__chest__all_available__last_timing_above_250__MCTQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,last_timing_above_250,MCTQ,ESTIMABLE,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,e067ad1bc24a30a869f810927557c68e74006449d282fe7a85f7d495dcbd3c6b,153,861,861,8,,2,6,7,IZTECH,0.12266445417000854,0.3278368394199166,-0.5198839438984688,0.765212852238486,DESCRIPTIVE
gap__chest__all_available__last_timing_above_250__MCTQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,last_timing_above_250,MCTQ,ESTIMABLE,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,e067ad1bc24a30a869f810927557c68e74006449d282fe7a85f7d495dcbd3c6b,153,861,861,8,,2,6,7,UCR,-0.1688783114495792,0.2184735840651574,-0.5970786677906714,0.259322044891513,DESCRIPTIVE
gap__chest__all_available__last_timing_above_250__MCTQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,last_timing_above_250,MCTQ,ESTIMABLE,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,e067ad1bc24a30a869f810927557c68e74006449d282fe7a85f7d495dcbd3c6b,153,861,861,8,,2,6,7,KNUST,0.11601899208453444,0.48086375882497334,-0.8264566566829675,1.0584946408520364,DESCRIPTIVE
gap__chest__all_available__last_timing_above_250__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,last_timing_above_250,MEQ,ESTIMABLE,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,117b4d674696a6a31d9caa62c58ab8dcdd6b3ef12831d213511275ee26f449e1,154,867,867,8,,2,6,7,RISE,0.3289127338832263,0.28066056721641613,-0.22117186974153213,0.8789973375079847,DESCRIPTIVE
gap__chest__all_available__last_timing_above_250__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,last_timing_above_250,MEQ,ESTIMABLE,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,117b4d674696a6a31d9caa62c58ab8dcdd6b3ef12831d213511275ee26f449e1,154,867,867,8,,2,6,7,THUAS,0.10822130784579817,0.4411152523367143,-0.7563486997654594,0.9727913154570558,DESCRIPTIVE
gap__chest__all_available__last_timing_above_250__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,last_timing_above_250,MEQ,ESTIMABLE,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,117b4d674696a6a31d9caa62c58ab8dcdd6b3ef12831d213511275ee26f449e1,154,867,867,8,,2,6,7,BAUA,0.2933323413719463,0.34744636030423154,-0.38765001138387434,0.974314694127767,DESCRIPTIVE
gap__chest__all_available__last_timing_above_250__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,last_timing_above_250,MEQ,ESTIMABLE,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,117b4d674696a6a31d9caa62c58ab8dcdd6b3ef12831d213511275ee26f449e1,154,867,867,8,,2,6,7,TUM,1.1235431832817935,0.6397367747699891,-0.13031785485319713,2.377404221416784,DESCRIPTIVE
gap__chest__all_available__last_timing_above_250__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,last_timing_above_250,MEQ,ESTIMABLE,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,117b4d674696a6a31d9caa62c58ab8dcdd6b3ef12831d213511275ee26f449e1,154,867,867,8,,2,6,7,FUSPCEU,-0.06622532229233322,0.37298370013260285,-0.7972599413727219,0.6648092967880554,DESCRIPTIVE
gap__chest__all_available__last_timing_above_250__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,last_timing_above_250,MEQ,ESTIMABLE,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,117b4d674696a6a31d9caa62c58ab8dcdd6b3ef12831d213511275ee26f449e1,154,867,867,8,,2,6,7,IZTECH,0.13640443120113277,0.3391105295274113,-0.5282399934508997,0.8010488558531652,DESCRIPTIVE
gap__chest__all_available__last_timing_above_250__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,last_timing_above_250,MEQ,ESTIMABLE,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,117b4d674696a6a31d9caa62c58ab8dcdd6b3ef12831d213511275ee26f449e1,154,867,867,8,,2,6,7,UCR,0.12009399196482012,0.22443333444066668,-0.3197872604691193,0.5599752443987596,DESCRIPTIVE
gap__chest__all_available__last_timing_above_250__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,last_timing_above_250,MEQ,ESTIMABLE,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,117b4d674696a6a31d9caa62c58ab8dcdd6b3ef12831d213511275ee26f449e1,154,867,867,8,,2,6,7,KNUST,-0.4447801903448154,0.4978193462397222,-1.4204881797819457,0.5309277990923149,DESCRIPTIVE
gap__chest__all_available__m10_midpoint__MCTQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,m10_midpoint,MCTQ,ESTIMABLE,24afd58f6dd680494af0ad6773b59dc3d39ac04f9dc2f2f92744d8f1bbc01c24,4009045708e1a9eaa1c0d6ea3a1ef548242277c1bed9f1555ec2f9dad6016dc9,153,891,891,8,,2,6,8,RISE,-0.28126546758848897,0.20915697098235622,-0.6912055978293962,0.12867466265241823,DESCRIPTIVE
gap__chest__all_available__m10_midpoint__MCTQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,m10_midpoint,MCTQ,ESTIMABLE,24afd58f6dd680494af0ad6773b59dc3d39ac04f9dc2f2f92744d8f1bbc01c24,4009045708e1a9eaa1c0d6ea3a1ef548242277c1bed9f1555ec2f9dad6016dc9,153,891,891,8,,2,6,8,THUAS,0.2789448236236037,0.30174604888946377,-0.31246656467700745,0.8703562119242148,DESCRIPTIVE
gap__chest__all_available__m10_midpoint__MCTQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,m10_midpoint,MCTQ,ESTIMABLE,24afd58f6dd680494af0ad6773b59dc3d39ac04f9dc2f2f92744d8f1bbc01c24,4009045708e1a9eaa1c0d6ea3a1ef548242277c1bed9f1555ec2f9dad6016dc9,153,891,891,8,,2,6,8,BAUA,0.34483391466711255,0.24818863080516415,-0.1416068630833172,0.8312746924175423,DESCRIPTIVE
gap__chest__all_available__m10_midpoint__MCTQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,m10_midpoint,MCTQ,ESTIMABLE,24afd58f6dd680494af0ad6773b59dc3d39ac04f9dc2f2f92744d8f1bbc01c24,4009045708e1a9eaa1c0d6ea3a1ef548242277c1bed9f1555ec2f9dad6016dc9,153,891,891,8,,2,6,8,TUM,-0.48927449822025,0.4531291105668548,-1.3773912352779532,0.3988422388374531,DESCRIPTIVE
gap__chest__all_available__m10_midpoint__MCTQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,m10_midpoint,MCTQ,ESTIMABLE,24afd58f6dd680494af0ad6773b59dc3d39ac04f9dc2f2f92744d8f1bbc01c24,4009045708e1a9eaa1c0d6ea3a1ef548242277c1bed9f1555ec2f9dad6016dc9,153,891,891,8,,2,6,8,FUSPCEU,-0.009449581017871841,0.16487159750217967,-0.33259197419572784,0.3136928121599841,DESCRIPTIVE
gap__chest__all_available__m10_midpoint__MCTQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,m10_midpoint,MCTQ,ESTIMABLE,24afd58f6dd680494af0ad6773b59dc3d39ac04f9dc2f2f92744d8f1bbc01c24,4009045708e1a9eaa1c0d6ea3a1ef548242277c1bed9f1555ec2f9dad6016dc9,153,891,891,8,,2,6,8,IZTECH,0.1735091570008715,0.2357555547169418,-0.2885632393995963,0.6355815534013394,DESCRIPTIVE
gap__chest__all_available__m10_midpoint__MCTQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,m10_midpoint,MCTQ,ESTIMABLE,24afd58f6dd680494af0ad6773b59dc3d39ac04f9dc2f2f92744d8f1bbc01c24,4009045708e1a9eaa1c0d6ea3a1ef548242277c1bed9f1555ec2f9dad6016dc9,153,891,891,8,,2,6,8,UCR,0.3626149823406865,0.16088998181080771,0.047276412518199085,0.6779535521631739,DESCRIPTIVE
gap__chest__all_available__m10_midpoint__MCTQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,m10_midpoint,MCTQ,ESTIMABLE,24afd58f6dd680494af0ad6773b59dc3d39ac04f9dc2f2f92744d8f1bbc01c24,4009045708e1a9eaa1c0d6ea3a1ef548242277c1bed9f1555ec2f9dad6016dc9,153,891,891,8,,2,6,8,KNUST,-0.29874103381909073,0.35206915199233757,-0.9887838917916303,0.3913018241534489,DESCRIPTIVE
gap__chest__all_available__m10_midpoint__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,m10_midpoint,MEQ,ESTIMABLE,8130bf22ac5b5844032a1a913721c84039c13c81982ca77de9ca6a1cadc4c426,6b18aa0e65acc05802f2bab1aa4f2a7d9c759b63b9ddf467bdf3183cd3d4435f,154,897,897,8,,2,6,8,RISE,0.23253007240907458,0.2010520519779407,-0.161524708485564,0.6265848533037132,DESCRIPTIVE
gap__chest__all_available__m10_midpoint__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,m10_midpoint,MEQ,ESTIMABLE,8130bf22ac5b5844032a1a913721c84039c13c81982ca77de9ca6a1cadc4c426,6b18aa0e65acc05802f2bab1aa4f2a7d9c759b63b9ddf467bdf3183cd3d4435f,154,897,897,8,,2,6,8,THUAS,-0.1513714000895992,0.3092826993697567,-0.7575543518956511,0.45481155171645266,DESCRIPTIVE
gap__chest__all_available__m10_midpoint__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,m10_midpoint,MEQ,ESTIMABLE,8130bf22ac5b5844032a1a913721c84039c13c81982ca77de9ca6a1cadc4c426,6b18aa0e65acc05802f2bab1aa4f2a7d9c759b63b9ddf467bdf3183cd3d4435f,154,897,897,8,,2,6,8,BAUA,-0.4105578107562832,0.24653480893510757,-0.8937571572045574,0.07264153569199094,DESCRIPTIVE
gap__chest__all_available__m10_midpoint__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,m10_midpoint,MEQ,ESTIMABLE,8130bf22ac5b5844032a1a913721c84039c13c81982ca77de9ca6a1cadc4c426,6b18aa0e65acc05802f2bab1aa4f2a7d9c759b63b9ddf467bdf3183cd3d4435f,154,897,897,8,,2,6,8,TUM,0.2669845336370272,0.45744139025657743,-0.6295841163037958,1.1635531835778503,DESCRIPTIVE
gap__chest__all_available__m10_midpoint__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,m10_midpoint,MEQ,ESTIMABLE,8130bf22ac5b5844032a1a913721c84039c13c81982ca77de9ca6a1cadc4c426,6b18aa0e65acc05802f2bab1aa4f2a7d9c759b63b9ddf467bdf3183cd3d4435f,154,897,897,8,,2,6,8,FUSPCEU,-0.3434692557433608,0.2678002979062825,-0.8683481946887717,0.18140968320205003,DESCRIPTIVE
gap__chest__all_available__m10_midpoint__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,m10_midpoint,MEQ,ESTIMABLE,8130bf22ac5b5844032a1a913721c84039c13c81982ca77de9ca6a1cadc4c426,6b18aa0e65acc05802f2bab1aa4f2a7d9c759b63b9ddf467bdf3183cd3d4435f,154,897,897,8,,2,6,8,IZTECH,-0.49850857115091163,0.24215922807992188,-0.9731319367115789,-0.023885205590244374,DESCRIPTIVE
gap__chest__all_available__m10_midpoint__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,m10_midpoint,MEQ,ESTIMABLE,8130bf22ac5b5844032a1a913721c84039c13c81982ca77de9ca6a1cadc4c426,6b18aa0e65acc05802f2bab1aa4f2a7d9c759b63b9ddf467bdf3183cd3d4435f,154,897,897,8,,2,6,8,UCR,-0.12936183992457934,0.16106102786795942,-0.4450356538587817,0.18631197400962302,DESCRIPTIVE
gap__chest__all_available__m10_midpoint__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,m10_midpoint,MEQ,ESTIMABLE,8130bf22ac5b5844032a1a913721c84039c13c81982ca77de9ca6a1cadc4c426,6b18aa0e65acc05802f2bab1aa4f2a7d9c759b63b9ddf467bdf3183cd3d4435f,154,897,897,8,,2,6,8,KNUST,-0.6074989429068124,0.35721609717217,-1.3076296280622257,0.09263174224860082,DESCRIPTIVE
gap__chest__all_available__mean_timing_above_250__MCTQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,mean_timing_above_250,MCTQ,ESTIMABLE,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,58cb48265c1b4e7e4fb13ae2d60631e66caf69cb0122a5431860d67fdb0b67fc,153,861,861,8,,2,6,7,RISE,-0.06319164337260004,0.18402594023104932,-0.42387585844657716,0.2974925717013771,DESCRIPTIVE
gap__chest__all_available__mean_timing_above_250__MCTQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,mean_timing_above_250,MCTQ,ESTIMABLE,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,58cb48265c1b4e7e4fb13ae2d60631e66caf69cb0122a5431860d67fdb0b67fc,153,861,861,8,,2,6,7,THUAS,0.18667953860740316,0.26864870065818347,-0.33986223917611813,0.7132213163909245,DESCRIPTIVE
gap__chest__all_available__mean_timing_above_250__MCTQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,mean_timing_above_250,MCTQ,ESTIMABLE,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,58cb48265c1b4e7e4fb13ae2d60631e66caf69cb0122a5431860d67fdb0b67fc,153,861,861,8,,2,6,7,BAUA,0.08936583368463875,0.2241635347656495,-0.3499866211032265,0.528718288472504,DESCRIPTIVE
gap__chest__all_available__mean_timing_above_250__MCTQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,mean_timing_above_250,MCTQ,ESTIMABLE,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,58cb48265c1b4e7e4fb13ae2d60631e66caf69cb0122a5431860d67fdb0b67fc,153,861,861,8,,2,6,7,TUM,-0.5660047481822377,0.40443826320720677,-1.3586891780382935,0.22667968167381813,DESCRIPTIVE
gap__chest__all_available__mean_timing_above_250__MCTQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,mean_timing_above_250,MCTQ,ESTIMABLE,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,58cb48265c1b4e7e4fb13ae2d60631e66caf69cb0122a5431860d67fdb0b67fc,153,861,861,8,,2,6,7,FUSPCEU,0.049750396276006636,0.1509898578959004,-0.24618428723077873,0.345685079782792,DESCRIPTIVE
gap__chest__all_available__mean_timing_above_250__MCTQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,mean_timing_above_250,MCTQ,ESTIMABLE,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,58cb48265c1b4e7e4fb13ae2d60631e66caf69cb0122a5431860d67fdb0b67fc,153,861,861,8,,2,6,7,IZTECH,0.22081319679782208,0.21302944870057897,-0.19671685030173558,0.6383432438973797,DESCRIPTIVE
gap__chest__all_available__mean_timing_above_250__MCTQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,mean_timing_above_250,MCTQ,ESTIMABLE,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,58cb48265c1b4e7e4fb13ae2d60631e66caf69cb0122a5431860d67fdb0b67fc,153,861,861,8,,2,6,7,UCR,0.2854421952222452,0.14157921097590806,0.00795204074986755,0.5629323496946228,DESCRIPTIVE
gap__chest__all_available__mean_timing_above_250__MCTQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,mean_timing_above_250,MCTQ,ESTIMABLE,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,58cb48265c1b4e7e4fb13ae2d60631e66caf69cb0122a5431860d67fdb0b67fc,153,861,861,8,,2,6,7,KNUST,0.4586967311953599,0.31340771047014615,-0.15557109380328316,1.072964556194003,DESCRIPTIVE
gap__chest__all_available__mean_timing_above_250__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,mean_timing_above_250,MEQ,ESTIMABLE,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,eb7c053338c59be37d154f41f027d80b568f1b9efd582c3b27a45dace8f6703c,154,867,867,8,,2,6,7,RISE,-0.05557024714220245,0.1821853369105694,-0.4126469459982141,0.30150645171380924,DESCRIPTIVE
gap__chest__all_available__mean_timing_above_250__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,mean_timing_above_250,MEQ,ESTIMABLE,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,eb7c053338c59be37d154f41f027d80b568f1b9efd582c3b27a45dace8f6703c,154,867,867,8,,2,6,7,THUAS,-0.22087740709227455,0.2872138707664041,-0.7838062496547679,0.34205143547021877,DESCRIPTIVE
gap__chest__all_available__mean_timing_above_250__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,mean_timing_above_250,MEQ,ESTIMABLE,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,eb7c053338c59be37d154f41f027d80b568f1b9efd582c3b27a45dace8f6703c,154,867,867,8,,2,6,7,BAUA,-0.19375632477745613,0.2275305532496839,-0.6397080145293095,0.25219536497439715,DESCRIPTIVE
gap__chest__all_available__mean_timing_above_250__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,mean_timing_above_250,MEQ,ESTIMABLE,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,eb7c053338c59be37d154f41f027d80b568f1b9efd582c3b27a45dace8f6703c,154,867,867,8,,2,6,7,TUM,0.15649763129165248,0.4154590589442748,-0.6577871612900292,0.9707824238733342,DESCRIPTIVE
gap__chest__all_available__mean_timing_above_250__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,mean_timing_above_250,MEQ,ESTIMABLE,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,eb7c053338c59be37d154f41f027d80b568f1b9efd582c3b27a45dace8f6703c,154,867,867,8,,2,6,7,FUSPCEU,-0.2683150765092717,0.2439106201364719,-0.7463711074235866,0.20974095440504315,DESCRIPTIVE
gap__chest__all_available__mean_timing_above_250__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,mean_timing_above_250,MEQ,ESTIMABLE,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,eb7c053338c59be37d154f41f027d80b568f1b9efd582c3b27a45dace8f6703c,154,867,867,8,,2,6,7,IZTECH,-0.2624487001574828,0.2206089022838744,-0.6948342033027926,0.16993680298782693,DESCRIPTIVE
gap__chest__all_available__mean_timing_above_250__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,mean_timing_above_250,MEQ,ESTIMABLE,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,eb7c053338c59be37d154f41f027d80b568f1b9efd582c3b27a45dace8f6703c,154,867,867,8,,2,6,7,UCR,-0.19488960540362257,0.14592984666015918,-0.4809068491269871,0.091127638319742,DESCRIPTIVE
gap__chest__all_available__mean_timing_above_250__MEQ,6,gap__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,mean_timing_above_250,MEQ,ESTIMABLE,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,eb7c053338c59be37d154f41f027d80b568f1b9efd582c3b27a45dace8f6703c,154,867,867,8,,2,6,7,KNUST,-0.14896167747603095,0.3254709941303016,-0.7868731039838692,0.4889497490318073,DESCRIPTIVE
primary__glasses__gap_common__first_timing_above_250__MCTQ,7,primary__glasses__gap_common,primary,Primary dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,first_timing_above_250,MCTQ,ESTIMABLE,9135502ad270e83b23bc76163c818d383d99f6782c576cbcb422e1b365b55b5a,467607d8c650de56abdbc638a750064397d239458672c397bc4455e57bb7a3b0,139,715,715,9,16579.033333333333,1,5,7,RISE,0.23326784285926838,0.3265275349761585,-0.4067143656546449,0.8732500513731817,DESCRIPTIVE
primary__glasses__gap_common__first_timing_above_250__MCTQ,7,primary__glasses__gap_common,primary,Primary dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,first_timing_above_250,MCTQ,ESTIMABLE,9135502ad270e83b23bc76163c818d383d99f6782c576cbcb422e1b365b55b5a,467607d8c650de56abdbc638a750064397d239458672c397bc4455e57bb7a3b0,139,715,715,9,16579.033333333333,1,5,7,THUAS,0.4198338213638584,0.451250156969094,-0.46460023431361164,1.3042678770413283,DESCRIPTIVE
primary__glasses__gap_common__first_timing_above_250__MCTQ,7,primary__glasses__gap_common,primary,Primary dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,first_timing_above_250,MCTQ,ESTIMABLE,9135502ad270e83b23bc76163c818d383d99f6782c576cbcb422e1b365b55b5a,467607d8c650de56abdbc638a750064397d239458672c397bc4455e57bb7a3b0,139,715,715,9,16579.033333333333,1,5,7,BAUA,0.28544089020124763,0.3571422686339553,-0.41454509367823356,0.9854268740807288,DESCRIPTIVE
primary__glasses__gap_common__first_timing_above_250__MCTQ,7,primary__glasses__gap_common,primary,Primary dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,first_timing_above_250,MCTQ,ESTIMABLE,9135502ad270e83b23bc76163c818d383d99f6782c576cbcb422e1b365b55b5a,467607d8c650de56abdbc638a750064397d239458672c397bc4455e57bb7a3b0,139,715,715,9,16579.033333333333,1,5,7,MPI,0.5868172280284667,0.28204456254179094,0.034020043411201795,1.1396144126457317,DESCRIPTIVE
primary__glasses__gap_common__first_timing_above_250__MCTQ,7,primary__glasses__gap_common,primary,Primary dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,first_timing_above_250,MCTQ,ESTIMABLE,9135502ad270e83b23bc76163c818d383d99f6782c576cbcb422e1b365b55b5a,467607d8c650de56abdbc638a750064397d239458672c397bc4455e57bb7a3b0,139,715,715,9,16579.033333333333,1,5,7,TUM,1.2419245650066517,0.6722654050624184,-0.07569141696791881,2.5595405469812222,DESCRIPTIVE
primary__glasses__gap_common__first_timing_above_250__MCTQ,7,primary__glasses__gap_common,primary,Primary dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,first_timing_above_250,MCTQ,ESTIMABLE,9135502ad270e83b23bc76163c818d383d99f6782c576cbcb422e1b365b55b5a,467607d8c650de56abdbc638a750064397d239458672c397bc4455e57bb7a3b0,139,715,715,9,16579.033333333333,1,5,7,FUSPCEU,0.06128009060097239,0.23794852371208292,-0.40509044604918504,0.5276506272511299,DESCRIPTIVE
primary__glasses__gap_common__first_timing_above_250__MCTQ,7,primary__glasses__gap_common,primary,Primary dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,first_timing_above_250,MCTQ,ESTIMABLE,9135502ad270e83b23bc76163c818d383d99f6782c576cbcb422e1b365b55b5a,467607d8c650de56abdbc638a750064397d239458672c397bc4455e57bb7a3b0,139,715,715,9,16579.033333333333,1,5,7,IZTECH,0.7227558534980904,0.3560365854692993,0.02493696879964724,1.4205747381965335,DESCRIPTIVE
primary__glasses__gap_common__first_timing_above_250__MCTQ,7,primary__glasses__gap_common,primary,Primary dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,first_timing_above_250,MCTQ,ESTIMABLE,9135502ad270e83b23bc76163c818d383d99f6782c576cbcb422e1b365b55b5a,467607d8c650de56abdbc638a750064397d239458672c397bc4455e57bb7a3b0,139,715,715,9,16579.033333333333,1,5,7,UCR,0.865463353805241,0.7214798662359959,-0.5486111995880862,2.279537907198568,DESCRIPTIVE
primary__glasses__gap_common__first_timing_above_250__MCTQ,7,primary__glasses__gap_common,primary,Primary dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,first_timing_above_250,MCTQ,ESTIMABLE,9135502ad270e83b23bc76163c818d383d99f6782c576cbcb422e1b365b55b5a,467607d8c650de56abdbc638a750064397d239458672c397bc4455e57bb7a3b0,139,715,715,9,16579.033333333333,1,5,7,KNUST,0.24917585326392877,0.5525623519328787,-0.8338264557372594,1.332178162265117,DESCRIPTIVE
