"path","bytes","sha256","authority_set","resolved_path","observed_sha256","passed","independent_sha256","independent_bytes","independent_pass"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/desktop_1280x720_site_figure_bottom.jpg",94298,"cde9881911f83276d65402941b019b79fa0ec23d8373f31b801b3fccf363e149","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/desktop_1280x720_site_figure_bottom.jpg","cde9881911f83276d65402941b019b79fa0ec23d8373f31b801b3fccf363e149",TRUE,"cde9881911f83276d65402941b019b79fa0ec23d8373f31b801b3fccf363e149",94298,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/desktop_1280x720_site_figure_center.jpg",53453,"0000ceec579077f9d05801ef3acb2099d79f6821b130ad14620c900875ca0593","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/desktop_1280x720_site_figure_center.jpg","0000ceec579077f9d05801ef3acb2099d79f6821b130ad14620c900875ca0593",TRUE,"0000ceec579077f9d05801ef3acb2099d79f6821b130ad14620c900875ca0593",53453,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/desktop_1280x720_site_figure_top.jpg",54602,"2a85a58c74fbfae42f20a828f0582eec6e474680ddece3224fc565597834d752","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/desktop_1280x720_site_figure_top.jpg","2a85a58c74fbfae42f20a828f0582eec6e474680ddece3224fc565597834d752",TRUE,"2a85a58c74fbfae42f20a828f0582eec6e474680ddece3224fc565597834d752",54602,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/desktop_1280x720_site_figure_view.jpg",123036,"98606db73e574f488de8e7ce08cadb4590c07e6a0cfc0d809f8dc07dce0c966b","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/desktop_1280x720_site_figure_view.jpg","98606db73e574f488de8e7ce08cadb4590c07e6a0cfc0d809f8dc07dce0c966b",TRUE,"98606db73e574f488de8e7ce08cadb4590c07e6a0cfc0d809f8dc07dce0c966b",123036,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_browser_metrics.json",1943,"36a99981fc379c05e05314ced9d4f0e3a2b642bf51df760beb1614217eea09b3","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_browser_metrics.json","36a99981fc379c05e05314ced9d4f0e3a2b642bf51df760beb1614217eea09b3",TRUE,"36a99981fc379c05e05314ced9d4f0e3a2b642bf51df760beb1614217eea09b3",1943,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_chest_and_limitations.jpg",73229,"0ed62eb7ed4c993201d2e88df32eed54638a3b736f10618119ea26587ead7ea5","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_chest_and_limitations.jpg","0ed62eb7ed4c993201d2e88df32eed54638a3b736f10618119ea26587ead7ea5",TRUE,"0ed62eb7ed4c993201d2e88df32eed54638a3b736f10618119ea26587ead7ea5",73229,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_coverage_stability.jpg",104821,"c56334ee4d87e1cb37dcbf2d63f539248ae3d0689c198be5729e1350bd9e43bc","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_coverage_stability.jpg","c56334ee4d87e1cb37dcbf2d63f539248ae3d0689c198be5729e1350bd9e43bc",TRUE,"c56334ee4d87e1cb37dcbf2d63f539248ae3d0689c198be5729e1350bd9e43bc",104821,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_cross_state_associations.jpg",86149,"2d65c07baa77d9dc1b932c0f45f9ceaaf5c6315311007ab3e661332491ca6fcd","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_cross_state_associations.jpg","2d65c07baa77d9dc1b932c0f45f9ceaaf5c6315311007ab3e661332491ca6fcd",TRUE,"2d65c07baa77d9dc1b932c0f45f9ceaaf5c6315311007ab3e661332491ca6fcd",86149,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_cross_state_opening.jpg",107863,"b1026a460ecffd5e54268c02cb78621b3f9c2a88c1d855a9ad0b63279e329f44","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_cross_state_opening.jpg","b1026a460ecffd5e54268c02cb78621b3f9c2a88c1d855a9ad0b63279e329f44",TRUE,"b1026a460ecffd5e54268c02cb78621b3f9c2a88c1d855a9ad0b63279e329f44",107863,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_endpoint_calibration.jpg",111271,"c6e92a8006bc4639560cad8415394292b7305d40ac1102aae8941803950f41c4","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_endpoint_calibration.jpg","c6e92a8006bc4639560cad8415394292b7305d40ac1102aae8941803950f41c4",TRUE,"c6e92a8006bc4639560cad8415394292b7305d40ac1102aae8941803950f41c4",111271,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_integrated_interpretation.jpg",120858,"f0d15ac117fad1757ee4ac6fa9d6abf194dc76fefb39f83e5e5863bfd0a1869e","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_integrated_interpretation.jpg","f0d15ac117fad1757ee4ac6fa9d6abf194dc76fefb39f83e5e5863bfd0a1869e",TRUE,"f0d15ac117fad1757ee4ac6fa9d6abf194dc76fefb39f83e5e5863bfd0a1869e",120858,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_main_exact_samples.jpg",112079,"282df233c657f33a3539a1f4d8511cf49b109f7b787363b9eeb0e1d0805e1f84","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_main_exact_samples.jpg","282df233c657f33a3539a1f4d8511cf49b109f7b787363b9eeb0e1d0805e1f84",TRUE,"282df233c657f33a3539a1f4d8511cf49b109f7b787363b9eeb0e1d0805e1f84",112079,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_main_findings.jpg",69287,"f9691d88f7faeced0fbb0232a7ac5413a1a1c9ae670741fd6dd4e9752ea06349","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_main_findings.jpg","f9691d88f7faeced0fbb0232a7ac5413a1a1c9ae670741fd6dd4e9752ea06349",TRUE,"f9691d88f7faeced0fbb0232a7ac5413a1a1c9ae670741fd6dd4e9752ea06349",69287,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_main_scientific_question.jpg",120210,"49c8103af460289e0b94ad8659af64d1c3ae24a0b424dd586c08d9acf81519f0","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_main_scientific_question.jpg","49c8103af460289e0b94ad8659af64d1c3ae24a0b424dd586c08d9acf81519f0",TRUE,"49c8103af460289e0b94ad8659af64d1c3ae24a0b424dd586c08d9acf81519f0",120210,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_participant_profiles.jpg",84849,"058691caf984a3d3d0233a4051aafd79cf6735b712d7d6eac1650d5819b8e2e7","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_participant_profiles.jpg","058691caf984a3d3d0233a4051aafd79cf6735b712d7d6eac1650d5819b8e2e7",TRUE,"058691caf984a3d3d0233a4051aafd79cf6735b712d7d6eac1650d5819b8e2e7",84849,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_random_effect_decomposition.jpg",79816,"7522d14c9f6b6e873c63979b34654601343c83a36aba4b08fe1916c60639dcb1","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_random_effect_decomposition.jpg","7522d14c9f6b6e873c63979b34654601343c83a36aba4b08fe1916c60639dcb1",TRUE,"7522d14c9f6b6e873c63979b34654601343c83a36aba4b08fe1916c60639dcb1",79816,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_reproducibility_note.jpg",136423,"5891cab67c616f54469eba47c422464e40dd733dc74c62e1e508de47ec465fda","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_reproducibility_note.jpg","5891cab67c616f54469eba47c422464e40dd733dc74c62e1e508de47ec465fda",TRUE,"5891cab67c616f54469eba47c422464e40dd733dc74c62e1e508de47ec465fda",136423,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_wake_cycle_groups.jpg",119555,"c80740ca9bf5a6a2dfe45fff92eff03e7f5d6830ca9159e348c3eaccdcc7ef33","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/site_interaction_display_amendment/visual_qa/native_1280x720_wake_cycle_groups.jpg","c80740ca9bf5a6a2dfe45fff92eff03e7f5d6830ca9159e348c3eaccdcc7ef33",TRUE,"c80740ca9bf5a6a2dfe45fff92eff03e7f5d6830ca9159e348c3eaccdcc7ef33",119555,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/source_diff_before_lines.csv",61692,"3e7bea2969807d5ea4efbeef02a2c1a0c5e1807f1424f34bf1bcd4200d05e4c4","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/source_diff_before_lines.csv","3e7bea2969807d5ea4efbeef02a2c1a0c5e1807f1424f34bf1bcd4200d05e4c4",TRUE,"3e7bea2969807d5ea4efbeef02a2c1a0c5e1807f1424f34bf1bcd4200d05e4c4",61692,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/source_diff_scope.csv",629,"48f6cfceaafa9f99f87c63167059245fd116527f731b78d29fac005ad5991f8e","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/source_diff_scope.csv","48f6cfceaafa9f99f87c63167059245fd116527f731b78d29fac005ad5991f8e",TRUE,"48f6cfceaafa9f99f87c63167059245fd116527f731b78d29fac005ad5991f8e",629,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/source_diff_summary.csv",557,"884b936bbdcb7937f1b4337e4a24d4f1b8ae0491e4160ce43e2b95f4615c492e","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/source_diff_summary.csv","884b936bbdcb7937f1b4337e4a24d4f1b8ae0491e4160ce43e2b95f4615c492e",TRUE,"884b936bbdcb7937f1b4337e4a24d4f1b8ae0491e4160ce43e2b95f4615c492e",557,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/source_diff_unified.txt",35789,"dd710f0967ebb2f34894354a14402875fd54209466a506a54a8819a705d04603","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/source_diff_unified.txt","dd710f0967ebb2f34894354a14402875fd54209466a506a54a8819a705d04603",TRUE,"dd710f0967ebb2f34894354a14402875fd54209466a506a54a8819a705d04603",35789,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/source_only_gate.csv",334,"6e2fcc4cd5d12b7f62e119ae2dd81d4af5e2aa27b9105af9729841427aae548e","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/source_only_gate.csv","6e2fcc4cd5d12b7f62e119ae2dd81d4af5e2aa27b9105af9729841427aae548e",TRUE,"6e2fcc4cd5d12b7f62e119ae2dd81d4af5e2aa27b9105af9729841427aae548e",334,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/source_verification_checks.csv",2686,"f8d1aa3634921a8c3f131897cea2fbe751232f309ff09d083c71d6fea5b6265e","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/source_verification_checks.csv","f8d1aa3634921a8c3f131897cea2fbe751232f309ff09d083c71d6fea5b6265e",TRUE,"f8d1aa3634921a8c3f131897cea2fbe751232f309ff09d083c71d6fea5b6265e",2686,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/source_verification_execution_record.csv",972,"35d3297aaa18e8f0ec69d97ecfec7755073396fd70fccfc2971714770c6d9685","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/source_verification_execution_record.csv","35d3297aaa18e8f0ec69d97ecfec7755073396fd70fccfc2971714770c6d9685",TRUE,"35d3297aaa18e8f0ec69d97ecfec7755073396fd70fccfc2971714770c6d9685",972,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/00_preflight_amendment.R",12527,"b23776ef7efdba669caf1e3fc5271e6aec9913e36279a19cdfa626e1f3317822","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/00_preflight_amendment.R","b23776ef7efdba669caf1e3fc5271e6aec9913e36279a19cdfa626e1f3317822",TRUE,"b23776ef7efdba669caf1e3fc5271e6aec9913e36279a19cdfa626e1f3317822",12527,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/01_build_displays.R",16195,"e7a06c8cf645d900d72a769cdf5a8163c7471879c70646393ab7c96ceef731e0","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/01_build_displays.R","e7a06c8cf645d900d72a769cdf5a8163c7471879c70646393ab7c96ceef731e0",TRUE,"e7a06c8cf645d900d72a769cdf5a8163c7471879c70646393ab7c96ceef731e0",16195,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/02_verify_source_and_displays.R",17220,"335044fecb2376f48b6b6551a230f474c51f4617316dece6de58dfc5f91ca176","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/02_verify_source_and_displays.R","335044fecb2376f48b6b6551a230f474c51f4617316dece6de58dfc5f91ca176",TRUE,"335044fecb2376f48b6b6551a230f474c51f4617316dece6de58dfc5f91ca176",17220,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/03_preflight_single_render.R",4627,"44281a182f40165046ac2794632f183b4c4c66e615160ba3c802f482ee61bf8c","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/03_preflight_single_render.R","44281a182f40165046ac2794632f183b4c4c66e615160ba3c802f482ee61bf8c",TRUE,"44281a182f40165046ac2794632f183b4c4c66e615160ba3c802f482ee61bf8c",4627,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/04_verify_render.R",27988,"9f6f9bd5f5ec1b684fb0129e5b336ba645461aaec54c2e85a1c400cdb95e55ae","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/04_verify_render.R","9f6f9bd5f5ec1b684fb0129e5b336ba645461aaec54c2e85a1c400cdb95e55ae",TRUE,"9f6f9bd5f5ec1b684fb0129e5b336ba645461aaec54c2e85a1c400cdb95e55ae",27988,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/04a_record_visual_qa.R",12977,"62bde48172f0fe97c08805389901bccd18e8bc34987d52352bf228e9a9aa38d5","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/04a_record_visual_qa.R","62bde48172f0fe97c08805389901bccd18e8bc34987d52352bf228e9a9aa38d5",TRUE,"62bde48172f0fe97c08805389901bccd18e8bc34987d52352bf228e9a9aa38d5",12977,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/05_finalize_amendment.R",15643,"caa02f9942b023199bec1de644f47c0a87381f379ca1ec4a0d6cd94a6d7d906d","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/05_finalize_amendment.R","caa02f9942b023199bec1de644f47c0a87381f379ca1ec4a0d6cd94a6d7d906d",TRUE,"caa02f9942b023199bec1de644f47c0a87381f379ca1ec4a0d6cd94a6d7d906d",15643,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/amended_figure_structural_checks.csv",356,"d47b32e8c555f0b9466b17c64a94ad86b1e61be8e7407c1b81efba950c740885","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/amended_figure_structural_checks.csv","d47b32e8c555f0b9466b17c64a94ad86b1e61be8e7407c1b81efba950c740885",TRUE,"d47b32e8c555f0b9466b17c64a94ad86b1e61be8e7407c1b81efba950c740885",356,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/authority_verification.csv",1348,"216e09bfc8137806cf76a6c0e75cc35d46dc91c25951165f1970d80b9cb2a06c","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/authority_verification.csv","216e09bfc8137806cf76a6c0e75cc35d46dc91c25951165f1970d80b9cb2a06c",TRUE,"216e09bfc8137806cf76a6c0e75cc35d46dc91c25951165f1970d80b9cb2a06c",1348,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/deterministic_390px_responsive_checks.csv",393,"52362b4bcd997b1fde4eb44c47ec628065c0d4c068900ff5364295a94d995f51","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/deterministic_390px_responsive_checks.csv","52362b4bcd997b1fde4eb44c47ec628065c0d4c068900ff5364295a94d995f51",TRUE,"52362b4bcd997b1fde4eb44c47ec628065c0d4c068900ff5364295a94d995f51",393,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/display_artifact_manifest.csv",2032,"5d18723614c60c1999007858ecb448f470f664de8cd3e39763c3a4a879b7c238","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/display_artifact_manifest.csv","5d18723614c60c1999007858ecb448f470f664de8cd3e39763c3a4a879b7c238",TRUE,"5d18723614c60c1999007858ecb448f470f664de8cd3e39763c3a4a879b7c238",2032,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/display_artifact_post_qa_verification.csv",2587,"c77a5bb0c069cf15a57fd76b563efbc193f8bc89470b06932f8397090f2bdb94","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/display_artifact_post_qa_verification.csv","c77a5bb0c069cf15a57fd76b563efbc193f8bc89470b06932f8397090f2bdb94",TRUE,"c77a5bb0c069cf15a57fd76b563efbc193f8bc89470b06932f8397090f2bdb94",2587,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/display_artifact_post_render_verification.csv",2587,"c77a5bb0c069cf15a57fd76b563efbc193f8bc89470b06932f8397090f2bdb94","historical_scientific","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage3_cross_state_association/integrated_report_amendment/workday_site_and_coverage_guides_amendment/display_artifact_post_render_verification.csv","c77a5bb0c069cf15a57fd76b563efbc193f8bc89470b06932f8397090f2bdb94",TRUE,"c77a5bb0c069cf15a57fd76b563efbc193f8bc89470b06932f8397090f2bdb94",2587,TRUE
