site,Id,position,datetime_utc,datetime_wall,local_date,clock_minute,utc_offset_minutes,is_dst,timezone,MEDI,LIGHT,stream_epoch_seconds,expected_subepochs,minimum_finite_subepochs,source_subepochs,observed_subepochs,distinct_subepochs,implicit_subepochs,MEDI_finite_subepochs,LIGHT_finite_subepochs,complete_subepoch_set,source_repository,source_commit,source_doi,source_sha256,Datetime,sleep,State.Brown,sleep_source_row_start,sleep_source_row_end,sleep_state_source,sleep_interval_bounds,wear,wear_source_row,wear_state_source,wear_interval_bounds,MEDI_raw,LIGHT_raw,measurement_context,measurement_context_source,invalid_nonwear,wear_sleep_disagrees_with_diary,wear_off_during_diary_sleep,wear_state_missing,medi_saturated,exclusion_reason,valid_medi,valid_light,valid_medi_light_pair,wall_source_real_minutes,wall_distinct_utc_minutes,wall_dst_fold,hour_valid_minutes,hour_valid_fraction,hour_eligible,day_valid_minutes_raw,day_zero_medi_minutes_raw,day_valid_fraction_raw,day_valid_minutes_after_hour,day_valid_fraction_after_hour,day_all_finite_medi_zero,day_all_zero_medi_excluded,day_eligible_without_all_zero_screen,day_eligible_after_hour_without_all_zero_screen,day_eligible,day_eligible_after_hour,coverage_period_eligible,all_zero_medi_inclusive_sensitivity_period_eligible,hourly_metric_period_eligible,hour_screened_coverage_period_eligible,coverage_signal_observed_real,coverage_value_eligible_real,MEDI_precoverage,LIGHT_precoverage,MEDI_precoverage_observed,LIGHT_precoverage_observed,MEDI_coverage_eligible,LIGHT_coverage_eligible,MEDI_eligible,LIGHT_eligible,MEDI_eligibility_reason,LIGHT_eligibility_reason,location,selection_seed,eligible_days_at_site,photoperiod_hours,civil_dawn_wall_minute,civil_dusk_wall_minute,solar_depression_deg,dawn,dusk,melEDI,brown_period,brown_reference_lx,declared_nonwear,availability,plot_id,site_panel,observed_run
MPI,MPI_S231,glasses,2023-11-12T12:01:00Z,2023-11-12T13:01:00Z,2023-11-12,781,60,FALSE,Europe/Berlin,8.703333333333333,18.251666666666665,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:01:00Z,wake,wake,181,182,sleep_diary,[),,,,,8.703333333333333,18.251666666666665,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8.703333333333333,18.251666666666665,TRUE,TRUE,TRUE,TRUE,8.703333333333333,18.251666666666665,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,8.703333333333333,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
MPI,MPI_S231,glasses,2023-11-12T12:02:00Z,2023-11-12T13:02:00Z,2023-11-12,782,60,FALSE,Europe/Berlin,15.605,26.298333333333332,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:02:00Z,wake,wake,181,182,sleep_diary,[),,,,,15.605,26.298333333333332,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,15.605,26.298333333333332,TRUE,TRUE,TRUE,TRUE,15.605,26.298333333333332,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,15.605,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
MPI,MPI_S231,glasses,2023-11-12T12:03:00Z,2023-11-12T13:03:00Z,2023-11-12,783,60,FALSE,Europe/Berlin,15.228333333333333,26.996666666666666,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:03:00Z,wake,wake,181,182,sleep_diary,[),,,,,15.228333333333333,26.996666666666666,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,15.228333333333333,26.996666666666666,TRUE,TRUE,TRUE,TRUE,15.228333333333333,26.996666666666666,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,15.228333333333333,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
MPI,MPI_S231,glasses,2023-11-12T12:04:00Z,2023-11-12T13:04:00Z,2023-11-12,784,60,FALSE,Europe/Berlin,20.56,26.238333333333333,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:04:00Z,wake,wake,181,182,sleep_diary,[),,,,,20.56,26.238333333333333,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20.56,26.238333333333333,TRUE,TRUE,TRUE,TRUE,20.56,26.238333333333333,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,20.56,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
MPI,MPI_S231,glasses,2023-11-12T12:05:00Z,2023-11-12T13:05:00Z,2023-11-12,785,60,FALSE,Europe/Berlin,14.355,24.961666666666666,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:05:00Z,wake,wake,181,182,sleep_diary,[),,,,,14.355,24.961666666666666,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,14.355,24.961666666666666,TRUE,TRUE,TRUE,TRUE,14.355,24.961666666666666,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,14.355,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
MPI,MPI_S231,glasses,2023-11-12T12:06:00Z,2023-11-12T13:06:00Z,2023-11-12,786,60,FALSE,Europe/Berlin,14.088333333333333,24.016666666666666,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:06:00Z,wake,wake,181,182,sleep_diary,[),,,,,14.088333333333333,24.016666666666666,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,14.088333333333333,24.016666666666666,TRUE,TRUE,TRUE,TRUE,14.088333333333333,24.016666666666666,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,14.088333333333333,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
MPI,MPI_S231,glasses,2023-11-12T12:07:00Z,2023-11-12T13:07:00Z,2023-11-12,787,60,FALSE,Europe/Berlin,14.011666666666667,24.356666666666666,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:07:00Z,wake,wake,181,182,sleep_diary,[),,,,,14.011666666666667,24.356666666666666,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,14.011666666666667,24.356666666666666,TRUE,TRUE,TRUE,TRUE,14.011666666666667,24.356666666666666,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,14.011666666666667,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
MPI,MPI_S231,glasses,2023-11-12T12:08:00Z,2023-11-12T13:08:00Z,2023-11-12,788,60,FALSE,Europe/Berlin,14.776666666666667,25.711666666666666,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:08:00Z,wake,wake,181,182,sleep_diary,[),,,,,14.776666666666667,25.711666666666666,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,14.776666666666667,25.711666666666666,TRUE,TRUE,TRUE,TRUE,14.776666666666667,25.711666666666666,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,14.776666666666667,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
MPI,MPI_S231,glasses,2023-11-12T12:09:00Z,2023-11-12T13:09:00Z,2023-11-12,789,60,FALSE,Europe/Berlin,14.83,25.90833333333333,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:09:00Z,wake,wake,181,182,sleep_diary,[),,,,,14.83,25.90833333333333,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,14.83,25.90833333333333,TRUE,TRUE,TRUE,TRUE,14.83,25.90833333333333,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,14.83,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
MPI,MPI_S231,glasses,2023-11-12T12:10:00Z,2023-11-12T13:10:00Z,2023-11-12,790,60,FALSE,Europe/Berlin,14.28,24.75,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:10:00Z,wake,wake,181,182,sleep_diary,[),,,,,14.28,24.75,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,14.28,24.75,TRUE,TRUE,TRUE,TRUE,14.28,24.75,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,14.28,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
MPI,MPI_S231,glasses,2023-11-12T12:11:00Z,2023-11-12T13:11:00Z,2023-11-12,791,60,FALSE,Europe/Berlin,13.801666666666666,24.526666666666667,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:11:00Z,wake,wake,181,182,sleep_diary,[),,,,,13.801666666666666,24.526666666666667,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13.801666666666666,24.526666666666667,TRUE,TRUE,TRUE,TRUE,13.801666666666666,24.526666666666667,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,13.801666666666666,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
MPI,MPI_S231,glasses,2023-11-12T12:12:00Z,2023-11-12T13:12:00Z,2023-11-12,792,60,FALSE,Europe/Berlin,17.048333333333332,28.291666666666664,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:12:00Z,wake,wake,181,182,sleep_diary,[),,,,,17.048333333333332,28.291666666666664,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,17.048333333333332,28.291666666666664,TRUE,TRUE,TRUE,TRUE,17.048333333333332,28.291666666666664,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,17.048333333333332,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
MPI,MPI_S231,glasses,2023-11-12T12:13:00Z,2023-11-12T13:13:00Z,2023-11-12,793,60,FALSE,Europe/Berlin,14.168333333333333,23.490000000000002,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:13:00Z,wake,wake,181,182,sleep_diary,[),,,,,14.168333333333333,23.490000000000002,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,14.168333333333333,23.490000000000002,TRUE,TRUE,TRUE,TRUE,14.168333333333333,23.490000000000002,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,14.168333333333333,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
MPI,MPI_S231,glasses,2023-11-12T12:14:00Z,2023-11-12T13:14:00Z,2023-11-12,794,60,FALSE,Europe/Berlin,9.823333333333334,17.236666666666668,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:14:00Z,wake,wake,181,182,sleep_diary,[),,,,,9.823333333333334,17.236666666666668,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9.823333333333334,17.236666666666668,TRUE,TRUE,TRUE,TRUE,9.823333333333334,17.236666666666668,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,9.823333333333334,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
MPI,MPI_S231,glasses,2023-11-12T12:15:00Z,2023-11-12T13:15:00Z,2023-11-12,795,60,FALSE,Europe/Berlin,18.696666666666665,29.213333333333335,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:15:00Z,wake,wake,181,182,sleep_diary,[),,,,,18.696666666666665,29.213333333333335,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,18.696666666666665,29.213333333333335,TRUE,TRUE,TRUE,TRUE,18.696666666666665,29.213333333333335,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,18.696666666666665,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
MPI,MPI_S231,glasses,2023-11-12T12:16:00Z,2023-11-12T13:16:00Z,2023-11-12,796,60,FALSE,Europe/Berlin,21.156666666666666,33.07666666666667,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:16:00Z,wake,wake,181,182,sleep_diary,[),,,,,21.156666666666666,33.07666666666667,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21.156666666666666,33.07666666666667,TRUE,TRUE,TRUE,TRUE,21.156666666666666,33.07666666666667,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,21.156666666666666,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
MPI,MPI_S231,glasses,2023-11-12T12:17:00Z,2023-11-12T13:17:00Z,2023-11-12,797,60,FALSE,Europe/Berlin,13.2,22.56,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:17:00Z,wake,wake,181,182,sleep_diary,[),,,,,13.2,22.56,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13.2,22.56,TRUE,TRUE,TRUE,TRUE,13.2,22.56,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,13.2,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
MPI,MPI_S231,glasses,2023-11-12T12:18:00Z,2023-11-12T13:18:00Z,2023-11-12,798,60,FALSE,Europe/Berlin,10.025,17.571666666666665,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:18:00Z,wake,wake,181,182,sleep_diary,[),,,,,10.025,17.571666666666665,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10.025,17.571666666666665,TRUE,TRUE,TRUE,TRUE,10.025,17.571666666666665,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,10.025,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
MPI,MPI_S231,glasses,2023-11-12T12:19:00Z,2023-11-12T13:19:00Z,2023-11-12,799,60,FALSE,Europe/Berlin,9.676666666666666,17.496666666666666,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:19:00Z,wake,wake,181,182,sleep_diary,[),,,,,9.676666666666666,17.496666666666666,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9.676666666666666,17.496666666666666,TRUE,TRUE,TRUE,TRUE,9.676666666666666,17.496666666666666,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,9.676666666666666,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
MPI,MPI_S231,glasses,2023-11-12T12:20:00Z,2023-11-12T13:20:00Z,2023-11-12,800,60,FALSE,Europe/Berlin,10.563333333333333,18.493333333333332,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:20:00Z,wake,wake,181,182,sleep_diary,[),,,,,10.563333333333333,18.493333333333332,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10.563333333333333,18.493333333333332,TRUE,TRUE,TRUE,TRUE,10.563333333333333,18.493333333333332,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,10.563333333333333,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
MPI,MPI_S231,glasses,2023-11-12T12:21:00Z,2023-11-12T13:21:00Z,2023-11-12,801,60,FALSE,Europe/Berlin,9.206666666666667,16.74,10,6,6,6,6,6,0,6,6,TRUE,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787,2023-11-12T13:21:00Z,wake,wake,181,182,sleep_diary,[),,,,,9.206666666666667,16.74,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1357,437,0.9423611111111111,1331,0.9243055555555556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9.206666666666667,16.74,TRUE,TRUE,TRUE,TRUE,9.206666666666667,16.74,,,"Tübingen, Germany",20260730,115,10.501161154309909,412.54001601537067,1042.6096852739652,6,2023-11-12T06:52:32Z,2023-11-12T17:22:36Z,9.206666666666667,Waking daytime,250,FALSE,Prepared melEDI available,MPI__MPI_S231__2023-11-12,"Tübingen, Germany (MPI)
MPI_S231
2023-11-12",1
