site,city,country,location,timezone,latitude_deg,longitude_deg,coordinate_order,coordinate_source,coordinate_source_version,site_manifest_source,site_release_repository,site_release_commit,site_release_doi,local_date,solar_context_definition,solar_noon_role,solar_depression_deg,solar_altitude_boundary_deg,photoperiod_hours,civil_dawn_utc,civil_dawn_local_label,civil_dawn_wall_minute,civil_dawn_utc_offset_minutes,civil_dawn_is_dst,civil_dusk_utc,civil_dusk_local_label,civil_dusk_wall_minute,civil_dusk_utc_offset_minutes,civil_dusk_is_dst,solar_noon_utc,solar_noon_local_label,solar_noon_wall_minute,solar_noon_utc_offset_minutes,solar_noon_is_dst,local_day_start_utc,next_local_day_start_utc,local_day_real_hours,local_day_start_utc_offset_minutes,local_day_end_utc_offset_minutes,local_day_start_is_dst,local_day_end_is_dst,local_day_crosses_dst,solar_context_algorithm,lightlogr_version,suntools_version,r_version
MPI,Tübingen,Germany,"Tübingen, Germany",Europe/Berlin,48.5216,9.0576,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,2023-10-31,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,11.070114180511899,2023-10-31T05:34:55.663510Z,2023-10-31T06:34:55.663510+0100,394.9277251760165,60,FALSE,2023-10-31T16:39:08.074560Z,2023-10-31T17:39:08.074560+0100,1059.1345760067304,60,FALSE,2023-10-31T11:07:20.795939Z,2023-10-31T12:07:20.795939+0100,727.3465989907583,60,FALSE,2023-10-30T23:00:00.000000Z,2023-10-31T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
MPI,Tübingen,Germany,"Tübingen, Germany",Europe/Berlin,48.5216,9.0576,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,2023-11-01,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,11.019856946600807,2023-11-01T05:36:24.231248Z,2023-11-01T06:36:24.231248+0100,396.40385413567225,60,FALSE,2023-11-01T16:37:35.716255Z,2023-11-01T17:37:35.716255+0100,1057.5952709317207,60,FALSE,2023-11-01T11:07:18.640708Z,2023-11-01T12:07:18.640708+0100,727.3106784701347,60,FALSE,2023-10-31T23:00:00.000000Z,2023-11-01T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
MPI,Tübingen,Germany,"Tübingen, Germany",Europe/Berlin,48.5216,9.0576,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,2023-11-02,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,10.970056454804208,2023-11-02T05:37:52.792022Z,2023-11-02T06:37:52.792022+0100,397.87986703713733,60,FALSE,2023-11-02T16:36:04.995259Z,2023-11-02T17:36:04.995259+0100,1056.0832543253898,60,FALSE,2023-11-02T11:07:17.297101Z,2023-11-02T12:07:17.297101+0100,727.2882850209872,60,FALSE,2023-11-01T23:00:00.000000Z,2023-11-02T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
MPI,Tübingen,Germany,"Tübingen, Germany",Europe/Berlin,48.5216,9.0576,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,2023-11-03,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,10.92072969449891,2023-11-03T05:39:21.324364Z,2023-11-03T06:39:21.324364+0100,399.35540607372917,60,FALSE,2023-11-03T16:34:35.951264Z,2023-11-03T17:34:35.951264+0100,1054.5991877436638,60,FALSE,2023-11-03T11:07:16.774126Z,2023-11-03T12:07:16.774126+0100,727.2795687754949,60,FALSE,2023-11-02T23:00:00.000000Z,2023-11-03T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
MPI,Tübingen,Germany,"Tübingen, Germany",Europe/Berlin,48.5216,9.0576,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,2023-11-04,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,10.871894168191487,2023-11-04T05:40:49.805036Z,2023-11-04T06:40:49.805036+0100,400.830083946387,60,FALSE,2023-11-04T16:33:08.624042Z,2023-11-04T17:33:08.624042+0100,1053.1437340378761,60,FALSE,2023-11-04T11:07:17.079948Z,2023-11-04T12:07:17.079948+0100,727.2846658070882,60,FALSE,2023-11-03T23:00:00.000000Z,2023-11-04T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
MPI,Tübingen,Germany,"Tübingen, Germany",Europe/Berlin,48.5216,9.0576,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,2023-11-05,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,10.8235678901275,2023-11-05T05:42:18.209005Z,2023-11-05T06:42:18.209005+0100,402.30348343054453,60,FALSE,2023-11-05T16:31:43.053410Z,2023-11-05T17:31:43.053410+0100,1051.7175568381945,60,FALSE,2023-11-05T11:07:18.221858Z,2023-11-05T12:07:18.221858+0100,727.3036976377169,60,FALSE,2023-11-04T23:00:00.000000Z,2023-11-05T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
MPI,Tübingen,Germany,"Tübingen, Germany",Europe/Berlin,48.5216,9.0576,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,2023-11-07,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,10.728517672552004,2023-11-07T05:45:14.677592Z,2023-11-07T06:45:14.677592+0100,405.2446265339851,60,FALSE,2023-11-07T16:28:57.341213Z,2023-11-07T17:28:57.341213+0100,1048.9556868871052,60,FALSE,2023-11-07T11:07:23.038578Z,2023-11-07T12:07:23.038578+0100,727.3839763124784,60,FALSE,2023-11-06T23:00:00.000000Z,2023-11-07T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
MPI,Tübingen,Germany,"Tübingen, Germany",Europe/Berlin,48.5216,9.0576,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,2023-11-08,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,10.681832281417316,2023-11-08T05:46:42.682984Z,2023-11-08T06:46:42.682984+0100,406.71138307650887,60,FALSE,2023-11-08T16:27:37.279197Z,2023-11-08T17:27:37.279197+0100,1047.621319961548,60,FALSE,2023-11-08T11:07:26.723363Z,2023-11-08T12:07:26.723363+0100,727.4453893939655,60,FALSE,2023-11-07T23:00:00.000000Z,2023-11-08T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
MPI,Tübingen,Germany,"Tübingen, Germany",Europe/Berlin,48.5216,9.0576,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,2023-11-09,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,10.635733218855329,2023-11-09T05:48:10.493202Z,2023-11-09T06:48:10.493202+0100,408.17488671541213,60,FALSE,2023-11-09T16:26:19.132790Z,2023-11-09T17:26:19.132790+0100,1046.3188798467318,60,FALSE,2023-11-09T11:07:31.264135Z,2023-11-09T12:07:31.264135+0100,727.5210689266522,60,FALSE,2023-11-08T23:00:00.000000Z,2023-11-09T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
MPI,Tübingen,Germany,"Tübingen, Germany",Europe/Berlin,48.5216,9.0576,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,2023-11-10,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,10.590240970518854,2023-11-10T05:49:38.073990Z,2023-11-10T06:49:38.073990+0100,409.63456650575,60,FALSE,2023-11-10T16:25:02.941484Z,2023-11-10T17:25:02.941484+0100,1045.0490247368812,60,FALSE,2023-11-10T11:07:36.663427Z,2023-11-10T12:07:36.663427+0100,727.611057126522,60,FALSE,2023-11-09T23:00:00.000000Z,2023-11-10T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
MPI,Tübingen,Germany,"Tübingen, Germany",Europe/Berlin,48.5216,9.0576,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,2023-11-11,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,10.54537648419539,2023-11-11T05:51:05.389231Z,2023-11-11T06:51:05.389231+0100,411.0898205280304,60,FALSE,2023-11-11T16:23:48.744574Z,2023-11-11T17:23:48.744574+0100,1043.8124095797539,60,FALSE,2023-11-11T11:07:42.922751Z,2023-11-11T12:07:42.922751+0100,727.7153791944186,60,FALSE,2023-11-10T23:00:00.000000Z,2023-11-11T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
MPI,Tübingen,Germany,"Tübingen, Germany",Europe/Berlin,48.5216,9.0576,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,GuidolinEtAl_Dataset_2025,cd0099b0eed758692bdc9f23071d4a052ff8f72f,10.5281/zenodo.16895188,2023-11-12,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,10.501161154309909,2023-11-12T05:52:32.400960Z,2023-11-12T06:52:32.400960+0100,412.54001601537067,60,FALSE,2023-11-12T16:22:36.581116Z,2023-11-12T17:22:36.581116+0100,1042.6096852739652,60,FALSE,2023-11-12T11:07:50.042576Z,2023-11-12T12:07:50.042576+0100,727.8340429464976,60,FALSE,2023-11-11T23:00:00.000000Z,2023-11-12T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
RISE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,NilssonTengelinEtAl_Dataset_2026,12ca7139b78949ab84e0be92822d03910c1e47c8,10.5281/zenodo.18925834,2025-03-04,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,12.179657288326158,2025-03-04T05:15:14.153072Z,2025-03-04T06:15:14.153072+0100,375.2358845472336,60,FALSE,2025-03-04T17:26:00.919310Z,2025-03-04T18:26:00.919310+0100,1106.015321846803,60,FALSE,2025-03-04T11:20:04.598812Z,2025-03-04T12:20:04.598812+0100,740.0766468763352,60,FALSE,2025-03-03T23:00:00.000000Z,2025-03-04T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
RISE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,NilssonTengelinEtAl_Dataset_2026,12ca7139b78949ab84e0be92822d03910c1e47c8,10.5281/zenodo.18925834,2025-03-05,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,12.261009983155462,2025-03-05T05:12:34.518748Z,2025-03-05T06:12:34.518748+0100,372.5753124713898,60,FALSE,2025-03-05T17:28:14.154687Z,2025-03-05T18:28:14.154687+0100,1108.2359114607175,60,FALSE,2025-03-05T11:19:51.036789Z,2025-03-05T12:19:51.036789+0100,739.8506131609281,60,FALSE,2025-03-04T23:00:00.000000Z,2025-03-05T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
RISE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,NilssonTengelinEtAl_Dataset_2026,12ca7139b78949ab84e0be92822d03910c1e47c8,10.5281/zenodo.18925834,2025-03-06,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,12.34262978831927,2025-03-06T05:09:53.983223Z,2025-03-06T06:09:53.983223+0100,369.89972039461134,60,FALSE,2025-03-06T17:30:27.450461Z,2025-03-06T18:30:27.450461+0100,1110.4575076937676,60,FALSE,2025-03-06T11:19:37.054626Z,2025-03-06T12:19:37.054626+0100,739.6175771117211,60,FALSE,2025-03-05T23:00:00.000000Z,2025-03-06T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
RISE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,NilssonTengelinEtAl_Dataset_2026,12ca7139b78949ab84e0be92822d03910c1e47c8,10.5281/zenodo.18925834,2025-03-07,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,12.424510966539383,2025-03-07T05:07:12.576881Z,2025-03-07T06:07:12.576881+0100,367.20961469809214,60,FALSE,2025-03-07T17:32:40.816361Z,2025-03-07T18:32:40.816361+0100,1112.680272690455,60,FALSE,2025-03-07T11:19:22.672276Z,2025-03-07T12:19:22.672276+0100,739.3778712709744,60,FALSE,2025-03-06T23:00:00.000000Z,2025-03-07T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
RISE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,NilssonTengelinEtAl_Dataset_2026,12ca7139b78949ab84e0be92822d03910c1e47c8,10.5281/zenodo.18925834,2025-03-08,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,12.506648212075234,2025-03-08T05:04:30.329469Z,2025-03-08T06:04:30.329469+0100,364.5054911613464,60,FALSE,2025-03-08T17:34:54.263033Z,2025-03-08T18:34:54.263033+0100,1114.9043838858604,60,FALSE,2025-03-08T11:19:07.909835Z,2025-03-08T12:19:07.909835+0100,739.1318305969238,60,FALSE,2025-03-07T23:00:00.000000Z,2025-03-08T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
RISE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,NilssonTengelinEtAl_Dataset_2026,12ca7139b78949ab84e0be92822d03910c1e47c8,10.5281/zenodo.18925834,2025-03-09,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,12.58903662721316,2025-03-09T05:01:47.270118Z,2025-03-09T06:01:47.270118+0100,361.7878353158633,60,FALSE,2025-03-09T17:37:07.801976Z,2025-03-09T18:37:07.801976+0100,1117.1300329486528,60,FALSE,2025-03-09T11:18:52.787527Z,2025-03-09T12:18:52.787527+0100,738.8797921220462,60,FALSE,2025-03-08T23:00:00.000000Z,2025-03-09T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
RISE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,NilssonTengelinEtAl_Dataset_2026,12ca7139b78949ab84e0be92822d03910c1e47c8,10.5281/zenodo.18925834,2025-03-18,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,13.341199753284455,2025-03-18T04:36:47.728791Z,2025-03-18T05:36:47.728791+0100,336.79547985394794,60,FALSE,2025-03-18T17:57:16.047903Z,2025-03-18T18:57:16.047903+0100,1137.2674650510153,60,FALSE,2025-03-18T11:16:23.866438Z,2025-03-18T12:16:23.866438+0100,736.3977739810944,60,FALSE,2025-03-17T23:00:00.000000Z,2025-03-18T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
RISE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,NilssonTengelinEtAl_Dataset_2026,12ca7139b78949ab84e0be92822d03910c1e47c8,10.5281/zenodo.18925834,2025-03-19,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,13.42590415040652,2025-03-19T04:33:58.032574Z,2025-03-19T05:33:58.032574+0100,333.96720958153406,60,FALSE,2025-03-19T17:59:31.287516Z,2025-03-19T18:59:31.287516+0100,1139.5214586059253,60,FALSE,2025-03-19T11:16:06.271725Z,2025-03-19T12:16:06.271725+0100,736.1045287648836,60,FALSE,2025-03-18T23:00:00.000000Z,2025-03-19T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
RISE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,NilssonTengelinEtAl_Dataset_2026,12ca7139b78949ab84e0be92822d03910c1e47c8,10.5281/zenodo.18925834,2025-03-20,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,13.510826363431082,2025-03-20T04:31:07.810602Z,2025-03-20T05:31:07.810602+0100,331.13017670710883,60,FALSE,2025-03-20T18:01:46.785510Z,2025-03-20T19:01:46.785510+0100,1141.7797585129738,60,FALSE,2025-03-20T11:15:48.542640Z,2025-03-20T12:15:48.542640+0100,735.8090440034866,60,FALSE,2025-03-19T23:00:00.000000Z,2025-03-20T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
RISE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,NilssonTengelinEtAl_Dataset_2026,12ca7139b78949ab84e0be92822d03910c1e47c8,10.5281/zenodo.18925834,2025-03-21,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,13.595964657399389,2025-03-21T04:28:17.086392Z,2025-03-21T05:28:17.086392+0100,328.2847732146581,60,FALSE,2025-03-21T18:04:02.559159Z,2025-03-21T19:04:02.559159+0100,1144.0426526586214,60,FALSE,2025-03-21T11:15:30.699561Z,2025-03-21T12:15:30.699561+0100,735.5116593519847,60,FALSE,2025-03-20T23:00:00.000000Z,2025-03-21T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
RISE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,NilssonTengelinEtAl_Dataset_2026,12ca7139b78949ab84e0be92822d03910c1e47c8,10.5281/zenodo.18925834,2025-03-22,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,13.68131742046939,2025-03-22T04:25:25.883158Z,2025-03-22T05:25:25.883158+0100,325.4313859740893,60,FALSE,2025-03-22T18:06:18.625872Z,2025-03-22T19:06:18.625872+0100,1146.3104312022526,60,FALSE,2025-03-22T11:15:12.762791Z,2025-03-22T12:15:12.762791+0100,735.2127131899198,60,FALSE,2025-03-21T23:00:00.000000Z,2025-03-22T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
RISE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,NilssonTengelinEtAl_Dataset_2026,12ca7139b78949ab84e0be92822d03910c1e47c8,10.5281/zenodo.18925834,2025-03-23,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,13.766883142524295,2025-03-23T04:22:34.223832Z,2025-03-23T05:22:34.223832+0100,322.5703972061475,60,FALSE,2025-03-23T18:08:35.003145Z,2025-03-23T19:08:35.003145+0100,1148.5833857576051,60,FALSE,2025-03-23T11:14:54.752546Z,2025-03-23T12:14:54.752546+0100,734.9125424385071,60,FALSE,2025-03-22T23:00:00.000000Z,2025-03-23T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
RISE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,NilssonTengelinEtAl_Dataset_2026,12ca7139b78949ab84e0be92822d03910c1e47c8,10.5281/zenodo.18925834,2025-03-25,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,13.938647803200615,2025-03-25T04:16:49.627406Z,2025-03-25T05:16:49.627406+0100,316.82712343533836,60,FALSE,2025-03-25T18:13:08.759497Z,2025-03-25T19:13:08.759497+0100,1153.1459916273752,60,FALSE,2025-03-25T11:14:18.591990Z,2025-03-25T12:14:18.591990+0100,734.3098665078481,60,FALSE,2025-03-24T23:00:00.000000Z,2025-03-25T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
RISE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,NilssonTengelinEtAl_Dataset_2026,12ca7139b78949ab84e0be92822d03910c1e47c8,10.5281/zenodo.18925834,2025-03-26,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,14.024844036764568,2025-03-26T04:13:56.735025Z,2025-03-26T05:13:56.735025+0100,313.9455837527911,60,FALSE,2025-03-26T18:15:26.173557Z,2025-03-26T19:15:26.173557+0100,1155.4362259586653,60,FALSE,2025-03-26T11:14:00.481578Z,2025-03-26T12:14:00.481578+0100,734.0080263018608,60,FALSE,2025-03-25T23:00:00.000000Z,2025-03-26T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
RISE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,NilssonTengelinEtAl_Dataset_2026,12ca7139b78949ab84e0be92822d03910c1e47c8,10.5281/zenodo.18925834,2025-03-27,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,14.111247775289748,2025-03-27T04:11:03.476049Z,2025-03-27T05:11:03.476049+0100,311.05793415705364,60,FALSE,2025-03-27T18:17:43.968040Z,2025-03-27T19:17:43.968040+0100,1157.7328006744385,60,FALSE,2025-03-27T11:13:42.377467Z,2025-03-27T12:13:42.377467+0100,733.7062911272048,60,FALSE,2025-03-26T23:00:00.000000Z,2025-03-27T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
RISE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,NilssonTengelinEtAl_Dataset_2026,12ca7139b78949ab84e0be92822d03910c1e47c8,10.5281/zenodo.18925834,2025-03-28,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,14.19785769297017,2025-03-28T04:08:09.872437Z,2025-03-28T05:08:09.872437+0100,308.16454063256583,60,FALSE,2025-03-28T18:20:02.160132Z,2025-03-28T19:20:02.160132+0100,1160.036002210776,60,FALSE,2025-03-28T11:13:24.299282Z,2025-03-28T12:13:24.299282+0100,733.4049880425135,60,FALSE,2025-03-27T23:00:00.000000Z,2025-03-28T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
RISE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,NilssonTengelinEtAl_Dataset_2026,12ca7139b78949ab84e0be92822d03910c1e47c8,10.5281/zenodo.18925834,2025-03-29,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,14.284672434462442,2025-03-29T04:05:15.946043Z,2025-03-29T05:05:15.946043+0100,305.26576739549637,60,FALSE,2025-03-29T18:22:20.766807Z,2025-03-29T19:22:20.766807+0100,1162.3461134632428,60,FALSE,2025-03-29T11:13:06.266498Z,2025-03-29T12:13:06.266498+0100,733.104441634814,60,FALSE,2025-03-28T23:00:00.000000Z,2025-03-29T23:00:00.000000Z,24,60,60,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
RISE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,NilssonTengelinEtAl_Dataset_2026,12ca7139b78949ab84e0be92822d03910c1e47c8,10.5281/zenodo.18925834,2025-03-30,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,14.371690592434671,2025-03-30T04:02:21.718644Z,2025-03-30T06:02:21.718644+0200,362.3619774023692,120,TRUE,2025-03-30T18:24:39.804776Z,2025-03-30T20:24:39.804776+0200,1224.6634129484494,120,TRUE,2025-03-30T11:12:48.298432Z,2025-03-30T13:12:48.298432+0200,792.8049738764763,120,TRUE,2025-03-29T23:00:00.000000Z,2025-03-30T22:00:00.000000Z,23,60,120,FALSE,TRUE,TRUE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
