"route","line","target","exists","scope"
"notebooks/hypotheses/H04.qmd",1886,"artifacts/11_source_data/H04/H04_reader_temporal_near_eye_ratios.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1887,"artifacts/11_source_data/H04/H04_reader_temporal_near_eye_global.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1888,"artifacts/11_source_data/H04/H04_reader_temporal_near_eye_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1890,"artifacts/11_source_data/H04/H04_reader_temporal_chest_curves.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1891,"artifacts/11_source_data/H04/H04_reader_temporal_chest_ratios.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1892,"artifacts/11_source_data/H04/H04_reader_temporal_chest_global.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1893,"artifacts/11_source_data/H04/H04_reader_temporal_chest_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1994,"artifacts/11_source_data/H04/H04_reader_temporal_residual_points.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1995,"artifacts/11_source_data/H04/H04_reader_temporal_residual_bins.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1996,"artifacts/08_diagnostics/H04/H04_reader_temporal_residual_acf.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1997,"artifacts/11_source_data/H04/H04_reader_temporal_zero_calibration.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",2030,"notebooks/preparation/02_coverage_sample_flow.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H04.qmd",2031,"notebooks/preparation/06_model_ready_datasets.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H04.qmd",2032,"audit/hypotheses/H04/H04_analysis_preparation.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H04.qmd",2039,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H04.qmd",2044,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H04.qmd",2049,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H04.qmd",2054,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H04.qmd",2058,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",319,"notebooks/hypotheses/H04.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",320,"notebooks/hypotheses/H04.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",352,"notebooks/preparation/02_coverage_sample_flow.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",353,"notebooks/preparation/06_model_ready_datasets.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",667,"artifacts/11_source_data/H04/H04_preparation_positive_response_distribution.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",816,"artifacts/11_source_data/H04/H04_preparation_participant_day_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",925,"artifacts/11_source_data/H04/H04_preparation_category_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1047,"artifacts/11_source_data/H04/H04_preparation_site_category_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1127,"artifacts/11_source_data/H04/H04_preparation_clock_category_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1557,"artifacts/09_tables/H04/H04_participant_random_intercept_summary.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1558,"artifacts/09_tables/H04/H04_participant_random_intercept_marginal_r2_shapley.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1559,"artifacts/08_diagnostics/H04/H04_participant_random_intercept_diagnostics.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1560,"artifacts/08_diagnostics/H04/H04_participant_random_intercept_shapley_models.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1925,"artifacts/09_tables/H04/H04_sensitivity_comparison.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1992,"artifacts/09_tables/H04/H04_sensitivity_comparison.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1993,"artifacts/09_tables/H04/H04_mundlak_between_participant_estimands.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1994,"artifacts/09_tables/H04/H04_mundlak_between_participant_omnibus.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",2272,"artifacts/10_figures/H04/H04_temporal_near_eye.png",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",2273,"artifacts/10_figures/H04/H04_temporal_chest.png",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",2470,"notebooks/hypotheses/H04.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H05.qmd",947,"artifacts/11_source_data/H05/H05_reader_near_eye_results.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",948,"artifacts/11_source_data/H05/H05_reader_near_eye_effect_figure_data.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",1002,"artifacts/11_source_data/H05/H05_reader_chest_results.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",1003,"artifacts/11_source_data/H05/H05_reader_chest_effect_figure_data.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",1053,"artifacts/11_source_data/H05/H05_reader_chest_adequacy_figure_data.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",1175,"artifacts/11_source_data/H05/H05_reader_near_eye_selected_diagnostics.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",1177,"artifacts/11_source_data/H05/H05_reader_near_eye_adequacy_figure_data.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",1339,"artifacts/08_diagnostics/H05/H05_mder_metric010_upper_tail_summary.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",1340,"artifacts/08_diagnostics/H05/H05_mder_metric010_influence_refits.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",1341,"artifacts/08_diagnostics/H05/H05_mder_metric010_gap_influence_refits.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",1341,"artifacts/09_tables/H05/H05_mder_metric010_gap_paired_placement_comparison.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",1428,"artifacts/11_source_data/H05/H05_paired_effect_comparison_data.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",1561,"artifacts/09_tables/H05/H05_paired_placement_comparison.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",1562,"artifacts/09_tables/H05/H05_random_site_sensitivity.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",1563,"artifacts/09_tables/H05/H05_leave_one_site_out_summary.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",1564,"artifacts/11_source_data/H05/H05_gap_timing_unaware_dataset.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",1565,"artifacts/09_tables/H05/H05_mder_metric010_gap_paired_placement_comparison.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",1566,"artifacts/09_tables/H05/H05_exactly_identified_longest_bout_sensitivity.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",1648,"artifacts/11_source_data/H05/H05_reader_near_eye_samples.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",1658,"artifacts/11_source_data/H05/H05_reader_chest_samples.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",1790,"notebooks/preparation/04_metric_derivation.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H05.qmd",1792,"notebooks/preparation/06_model_ready_datasets.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H05.qmd",1897,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H05.qmd",1898,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H05.qmd",1899,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H05.qmd",1901,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H05.qmd",1903,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H05.qmd",1905,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H05.qmd",1907,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H05.qmd",1912,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H05.qmd",1915,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H05.qmd",1925,"audit/hypotheses/H05/H05_analysis_preparation.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H05.qmd",1933,"artifacts/12_manifests/H05/H05_metric010_reconciliation.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H05.qmd",1934,"artifacts/12_manifests/H05/H05_metric010_gap_reseal_reconciliation.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",271,"notebooks/hypotheses/H05.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",272,"notebooks/hypotheses/H05.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",608,"artifacts/11_source_data/H05/H05_preparation_leba_score_distribution.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",650,"notebooks/preparation/04_metric_derivation.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",652,"notebooks/preparation/06_model_ready_datasets.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",760,"artifacts/11_source_data/H05/H05_preparation_sample_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",819,"artifacts/11_source_data/H05/H05_preparation_sample_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",914,"artifacts/11_source_data/H05/H05_preparation_site_support_summary.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",916,"artifacts/11_source_data/H05/H05_preparation_site_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1329,"artifacts/11_source_data/H05/H05_paired_effect_comparison_data.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1335,"artifacts/09_tables/H05/H05_paired_placement_comparison.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1336,"artifacts/09_tables/H05/H05_random_site_sensitivity.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1337,"artifacts/09_tables/H05/H05_leave_one_site_out_summary.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1338,"artifacts/09_tables/H05/H05_manuscript_prepared_comparison.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1339,"artifacts/09_tables/H05/H05_mder_metric010_gap_paired_placement_comparison.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1340,"artifacts/09_tables/H05/H05_exactly_identified_longest_bout_sensitivity.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1589,"artifacts/08_diagnostics/H05/H05_mder_metric010_upper_tail_summary.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1590,"artifacts/08_diagnostics/H05/H05_mder_metric010_influence_refits.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1593,"artifacts/08_diagnostics/H05/H05_mder_metric010_gap_influence_refits.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1594,"artifacts/09_tables/H05/H05_mder_metric010_gap_paired_placement_comparison.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1702,"artifacts/12_manifests/H05/H05_metric011_artifact_update_manifest.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1705,"artifacts/12_manifests/H05/H05_metric010_reconciliation.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1707,"artifacts/12_manifests/H05/H05_metric010_gap_reseal_reconciliation.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1882,"notebooks/hypotheses/H05.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H06.qmd",442,"notebooks/hypotheses/H06_daily.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H06.qmd",448,"audit/hypotheses/H06/H06_analysis_preparation.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H06.qmd",512,"artifacts/11_source_data/H06/H06_reader_primary_effects_figure.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H06.qmd",607,"artifacts/11_source_data/H06/H06_stage3_site_specific_significance_screen_figure.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H06.qmd",920,"artifacts/09_tables/H06/H06_stage3_site_specific_significance_screen.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H06.qmd",922,"artifacts/11_source_data/H06/H06_primary_work_free_site_deviations.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H06.qmd",1067,"artifacts/06_model_data/H06/employment_eligibility_sensitivity/H06_employment_eligibility_sample_flow.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H06.qmd",1068,"artifacts/09_tables/H06/employment_eligibility_sensitivity/H06_employment_eligibility_effect_comparison.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H06.qmd",1069,"artifacts/09_tables/H06/employment_eligibility_sensitivity/H06_employment_eligibility_heterogeneity_comparison.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H06.qmd",1094,"artifacts/11_source_data/H06/H06_paired_placement_effects_figure.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H06.qmd",1288,"artifacts/11_source_data/H06/H06_primary_residual_clock_figure.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H06.qmd",1426,"artifacts/11_source_data/H06/H06_reader_temporal_day_type_curves.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H06.qmd",1427,"artifacts/11_source_data/H06/H06_reader_temporal_day_type_ratios.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H06.qmd",1428,"artifacts/11_source_data/H06/H06_reader_temporal_day_type_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H06.qmd",1441,"artifacts/11_source_data/H06/H06_reader_temporal_activity_curves.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H06.qmd",1442,"artifacts/11_source_data/H06/H06_reader_temporal_activity_ratios.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H06.qmd",1443,"artifacts/11_source_data/H06/H06_reader_temporal_activity_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H06.qmd",1476,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H06.qmd",1479,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H06.qmd",1482,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H06.qmd",1486,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H06.qmd",1500,"notebooks/preparation/06_model_ready_datasets.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H06.qmd",1549,"artifacts/06_model_data/H06/H06_category_cells.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H06.qmd",1562,"notebooks/preparation/06_model_ready_datasets.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H06.qmd",1681,"audit/hypotheses/H06/H06_analysis_preparation.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",319,"notebooks/hypotheses/H06.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",322,"notebooks/hypotheses/H06_daily.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",432,"notebooks/preparation/06_model_ready_datasets.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",791,"artifacts/11_source_data/H06/H06_preparation_response_distribution.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",874,"artifacts/11_source_data/H06/H06_preparation_site_day_activity_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",988,"artifacts/11_source_data/H06/H06_preparation_clock_day_activity_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",1019,"artifacts/11_source_data/H06/H06_preparation_participant_day_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",1159,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",1162,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",1165,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",1169,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",1174,"notebooks/hypotheses/H06.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",1457,"artifacts/06_model_data/H06/employment_eligibility_sensitivity/H06_employment_eligibility_sample_flow.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",1458,"artifacts/09_tables/H06/employment_eligibility_sensitivity/H06_employment_eligibility_effect_comparison.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",1459,"artifacts/09_tables/H06/employment_eligibility_sensitivity/H06_employment_eligibility_heterogeneity_comparison.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",1726,"notebooks/hypotheses/H06.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H06_daily.qmd",591,"notebooks/hypotheses/H06.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H06_daily.qmd",595,"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
