"file","unit","scope","node","start_line","call","expression"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_22","TOP_LEVEL","2/2",1632,"gt::tab_source_note","gt::tab_source_note(gt::fmt_integer(gt::gt(transmute(l10_frame_audit, Placement = recode(.data$placement, glasses = ""Near eye"", chest = ""Chest""), Sample = recode(.data$sample_scenario, all_available = ""All available"", paired_common_sample = ""Paired/common""), `Model rows` = .data$rows, Participants = .data$participants, Sites = .data$sites, `Changed L10 days` = .data$changed_l10_cells, `Other frame fields` = if_else(.data$non_value_fields_identical, ""Identical"", ""Changed"")), groupname_col = ""Placement""), 
    columns = c(`Model rows`, Participants, Sites, `Changed L10 days`)), paste0(""Sixteen factor–model cells were refreshed. Seven inferential raw "", ""p-values and two FDR-adjusted p-values changed below three-decimal "", ""display precision; no family rank changed, and every 68-test "", ""family retained zero associations.""))"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_22","TOP_LEVEL","2/2/1",1632,"::","gt::tab_source_note"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_22","TOP_LEVEL","2/2/2",1632,"gt::fmt_integer","gt::fmt_integer(gt::gt(transmute(l10_frame_audit, Placement = recode(.data$placement, glasses = ""Near eye"", chest = ""Chest""), Sample = recode(.data$sample_scenario, all_available = ""All available"", paired_common_sample = ""Paired/common""), `Model rows` = .data$rows, Participants = .data$participants, Sites = .data$sites, `Changed L10 days` = .data$changed_l10_cells, `Other frame fields` = if_else(.data$non_value_fields_identical, ""Identical"", ""Changed"")), groupname_col = ""Placement""), columns = c(`Model rows`, 
    Participants, Sites, `Changed L10 days`))"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_22","TOP_LEVEL","2/2/2/1",1632,"::","gt::fmt_integer"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_22","TOP_LEVEL","2/2/2/2",1632,"gt::gt","gt::gt(transmute(l10_frame_audit, Placement = recode(.data$placement, glasses = ""Near eye"", chest = ""Chest""), Sample = recode(.data$sample_scenario, all_available = ""All available"", paired_common_sample = ""Paired/common""), `Model rows` = .data$rows, Participants = .data$participants, Sites = .data$sites, `Changed L10 days` = .data$changed_l10_cells, `Other frame fields` = if_else(.data$non_value_fields_identical, ""Identical"", ""Changed"")), groupname_col = ""Placement"")"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_22","TOP_LEVEL","2/2/2/2/1",1632,"::","gt::gt"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_22","TOP_LEVEL","2/2/2/2/2",1632,"transmute","transmute(l10_frame_audit, Placement = recode(.data$placement, glasses = ""Near eye"", chest = ""Chest""), Sample = recode(.data$sample_scenario, all_available = ""All available"", paired_common_sample = ""Paired/common""), `Model rows` = .data$rows, Participants = .data$participants, Sites = .data$sites, `Changed L10 days` = .data$changed_l10_cells, `Other frame fields` = if_else(.data$non_value_fields_identical, ""Identical"", ""Changed""))"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_22","TOP_LEVEL","2/2/2/2/2/3",1632,"recode","recode(.data$placement, glasses = ""Near eye"", chest = ""Chest"")"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_22","TOP_LEVEL","2/2/2/2/2/3/2",1632,"$",".data$placement"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_22","TOP_LEVEL","2/2/2/2/2/4",1632,"recode","recode(.data$sample_scenario, all_available = ""All available"", paired_common_sample = ""Paired/common"")"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_22","TOP_LEVEL","2/2/2/2/2/4/2",1632,"$",".data$sample_scenario"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_22","TOP_LEVEL","2/2/2/2/2/5",1632,"$",".data$rows"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_22","TOP_LEVEL","2/2/2/2/2/6",1632,"$",".data$participants"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_22","TOP_LEVEL","2/2/2/2/2/7",1632,"$",".data$sites"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_22","TOP_LEVEL","2/2/2/2/2/8",1632,"$",".data$changed_l10_cells"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_22","TOP_LEVEL","2/2/2/2/2/9",1632,"if_else","if_else(.data$non_value_fields_identical, ""Identical"", ""Changed"")"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_22","TOP_LEVEL","2/2/2/2/2/9/2",1632,"$",".data$non_value_fields_identical"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_22","TOP_LEVEL","2/2/2/3",1632,"c","c(`Model rows`, Participants, Sites, `Changed L10 days`)"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_22","TOP_LEVEL","2/2/3",1632,"paste0","paste0(""Sixteen factor–model cells were refreshed. Seven inferential raw "", ""p-values and two FDR-adjusted p-values changed below three-decimal "", ""display precision; no family rank changed, and every 68-test "", ""family retained zero associations."")"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1",1718,"prep_gt","prep_gt(gt::cols_width(gt::cols_label(gt::gt(tibble::tribble(~Module, ~Reads_or_defines, ~Contribution, ~Why_separate, ""scripts/pipeline/paths_io.R"", ""Artifact-writing and SHA-256 helpers"", ""Writes typed artifacts with hashes, byte sizes, producers, and R version."", ""Keeps file identity rules common across analyses."", ""scripts/pipeline/multiplicity.R"", ""Complete-family adjustment helpers"", ""Applies the 68-value Benjamini–Hochberg vectors and verifies family size."", ""Separates multiplicity from individual model code."", 
    ""scripts/hypotheses/H01/h01_contract.R"", ""Shared 17-metric definitions"", ""Supplies metric transforms, admissible supports, display names, and units."", ""Keeps the H05 responses identical to the verified H01 metric definitions."", ""scripts/hypotheses/H01/h01_modeling.R"", ""Shared response and diagnostic functions"", ""Transforms responses, extracts practical-scale effects, and supplies common diagnostics."", ""Prevents H05-specific implementations from drifting from H01."", ""scripts/hypotheses/H05/h05_contract.R"", 
    ""Factors, runs, formulas, families, pinned inputs"", ""Defines the exact H05 estimands and analysis registry."", ""Provides one auditable specification before any model is run."", ""scripts/hypotheses/H05/h05_modeling.R"", ""Frame construction, engines, summaries, diagnostics"", ""Implements the H05 models and sensitivity functions against the contract."", ""Keeps reusable scientific operations outside the executable driver."", ""scripts/hypotheses/H05/refresh_h05_mder_metric010.R"", ""Approved current MDER inputs plus frozen H05 artifacts"", 
    ""Refits only the 32 MDER cells, refreshes the three affected FDR-adjusted vectors, and runs current upper-tail and influence checks."", ""Stops if any non-MDER scientific content changes."", ""scripts/hypotheses/H05/finalize_h05_metric010_reconciliation.R"", ""Installed H05 outputs and pre-amendment identities"", ""Finalizes the 20-row non-MDER preservation and complete-family reconciliation."", ""Separates structural checksum closure from scientific fitting."", ""scripts/hypotheses/H05/reseal_h05_gap_mder_metric010.R"", 
    ""Repaired gap MDER inputs plus accepted H05 outputs"", ""Refits only 16 gap MDER cells, reconstructs matched placement and influence records, and updates gap-timing-unaware-family FDR derivatives."", ""Freezes every primary fit and every non-MDER fit, with a 16-check reconciliation."", ""scripts/hypotheses/H05/reseal_h05_l10_metric011.R"", ""Approved primary L10 inputs plus frozen H05 artifacts"", ""Refits only the 16 primary L10 cells, their model checks and bounded sensitivities, and mathematically dependent FDR fields."", 
    ""Freezes all gap L10, non-L10, and accepted MDER scientific content with a 22-check reconciliation."", ""scripts/hypotheses/H05/build_h05_metric011_displays.R"", ""Sealed L10-updated results and paired comparison"", ""Refreshes only the implementation-audit figures and source data that contain primary L10 values."", ""Keeps display construction separate from scientific fitting."")), Reads_or_defines = ""Reads or defines"", Why_separate = ""Why separate""), Module ~ gt::pct(25), Reads_or_defines ~ gt::pct(24), 
    Contribution ~ gt::pct(29), Why_separate ~ gt::pct(22)), 11)"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2",1718,"gt::cols_width","gt::cols_width(gt::cols_label(gt::gt(tibble::tribble(~Module, ~Reads_or_defines, ~Contribution, ~Why_separate, ""scripts/pipeline/paths_io.R"", ""Artifact-writing and SHA-256 helpers"", ""Writes typed artifacts with hashes, byte sizes, producers, and R version."", ""Keeps file identity rules common across analyses."", ""scripts/pipeline/multiplicity.R"", ""Complete-family adjustment helpers"", ""Applies the 68-value Benjamini–Hochberg vectors and verifies family size."", ""Separates multiplicity from individual model code."", 
    ""scripts/hypotheses/H01/h01_contract.R"", ""Shared 17-metric definitions"", ""Supplies metric transforms, admissible supports, display names, and units."", ""Keeps the H05 responses identical to the verified H01 metric definitions."", ""scripts/hypotheses/H01/h01_modeling.R"", ""Shared response and diagnostic functions"", ""Transforms responses, extracts practical-scale effects, and supplies common diagnostics."", ""Prevents H05-specific implementations from drifting from H01."", ""scripts/hypotheses/H05/h05_contract.R"", 
    ""Factors, runs, formulas, families, pinned inputs"", ""Defines the exact H05 estimands and analysis registry."", ""Provides one auditable specification before any model is run."", ""scripts/hypotheses/H05/h05_modeling.R"", ""Frame construction, engines, summaries, diagnostics"", ""Implements the H05 models and sensitivity functions against the contract."", ""Keeps reusable scientific operations outside the executable driver."", ""scripts/hypotheses/H05/refresh_h05_mder_metric010.R"", ""Approved current MDER inputs plus frozen H05 artifacts"", 
    ""Refits only the 32 MDER cells, refreshes the three affected FDR-adjusted vectors, and runs current upper-tail and influence checks."", ""Stops if any non-MDER scientific content changes."", ""scripts/hypotheses/H05/finalize_h05_metric010_reconciliation.R"", ""Installed H05 outputs and pre-amendment identities"", ""Finalizes the 20-row non-MDER preservation and complete-family reconciliation."", ""Separates structural checksum closure from scientific fitting."", ""scripts/hypotheses/H05/reseal_h05_gap_mder_metric010.R"", 
    ""Repaired gap MDER inputs plus accepted H05 outputs"", ""Refits only 16 gap MDER cells, reconstructs matched placement and influence records, and updates gap-timing-unaware-family FDR derivatives."", ""Freezes every primary fit and every non-MDER fit, with a 16-check reconciliation."", ""scripts/hypotheses/H05/reseal_h05_l10_metric011.R"", ""Approved primary L10 inputs plus frozen H05 artifacts"", ""Refits only the 16 primary L10 cells, their model checks and bounded sensitivities, and mathematically dependent FDR fields."", 
    ""Freezes all gap L10, non-L10, and accepted MDER scientific content with a 22-check reconciliation."", ""scripts/hypotheses/H05/build_h05_metric011_displays.R"", ""Sealed L10-updated results and paired comparison"", ""Refreshes only the implementation-audit figures and source data that contain primary L10 values."", ""Keeps display construction separate from scientific fitting."")), Reads_or_defines = ""Reads or defines"", Why_separate = ""Why separate""), Module ~ gt::pct(25), Reads_or_defines ~ gt::pct(24), 
    Contribution ~ gt::pct(29), Why_separate ~ gt::pct(22))"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/1",1718,"::","gt::cols_width"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2",1718,"gt::cols_label","gt::cols_label(gt::gt(tibble::tribble(~Module, ~Reads_or_defines, ~Contribution, ~Why_separate, ""scripts/pipeline/paths_io.R"", ""Artifact-writing and SHA-256 helpers"", ""Writes typed artifacts with hashes, byte sizes, producers, and R version."", ""Keeps file identity rules common across analyses."", ""scripts/pipeline/multiplicity.R"", ""Complete-family adjustment helpers"", ""Applies the 68-value Benjamini–Hochberg vectors and verifies family size."", ""Separates multiplicity from individual model code."", 
    ""scripts/hypotheses/H01/h01_contract.R"", ""Shared 17-metric definitions"", ""Supplies metric transforms, admissible supports, display names, and units."", ""Keeps the H05 responses identical to the verified H01 metric definitions."", ""scripts/hypotheses/H01/h01_modeling.R"", ""Shared response and diagnostic functions"", ""Transforms responses, extracts practical-scale effects, and supplies common diagnostics."", ""Prevents H05-specific implementations from drifting from H01."", ""scripts/hypotheses/H05/h05_contract.R"", 
    ""Factors, runs, formulas, families, pinned inputs"", ""Defines the exact H05 estimands and analysis registry."", ""Provides one auditable specification before any model is run."", ""scripts/hypotheses/H05/h05_modeling.R"", ""Frame construction, engines, summaries, diagnostics"", ""Implements the H05 models and sensitivity functions against the contract."", ""Keeps reusable scientific operations outside the executable driver."", ""scripts/hypotheses/H05/refresh_h05_mder_metric010.R"", ""Approved current MDER inputs plus frozen H05 artifacts"", 
    ""Refits only the 32 MDER cells, refreshes the three affected FDR-adjusted vectors, and runs current upper-tail and influence checks."", ""Stops if any non-MDER scientific content changes."", ""scripts/hypotheses/H05/finalize_h05_metric010_reconciliation.R"", ""Installed H05 outputs and pre-amendment identities"", ""Finalizes the 20-row non-MDER preservation and complete-family reconciliation."", ""Separates structural checksum closure from scientific fitting."", ""scripts/hypotheses/H05/reseal_h05_gap_mder_metric010.R"", 
    ""Repaired gap MDER inputs plus accepted H05 outputs"", ""Refits only 16 gap MDER cells, reconstructs matched placement and influence records, and updates gap-timing-unaware-family FDR derivatives."", ""Freezes every primary fit and every non-MDER fit, with a 16-check reconciliation."", ""scripts/hypotheses/H05/reseal_h05_l10_metric011.R"", ""Approved primary L10 inputs plus frozen H05 artifacts"", ""Refits only the 16 primary L10 cells, their model checks and bounded sensitivities, and mathematically dependent FDR fields."", 
    ""Freezes all gap L10, non-L10, and accepted MDER scientific content with a 22-check reconciliation."", ""scripts/hypotheses/H05/build_h05_metric011_displays.R"", ""Sealed L10-updated results and paired comparison"", ""Refreshes only the implementation-audit figures and source data that contain primary L10 values."", ""Keeps display construction separate from scientific fitting."")), Reads_or_defines = ""Reads or defines"", Why_separate = ""Why separate"")"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/1",1718,"::","gt::cols_label"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2",1718,"gt::gt","gt::gt(tibble::tribble(~Module, ~Reads_or_defines, ~Contribution, ~Why_separate, ""scripts/pipeline/paths_io.R"", ""Artifact-writing and SHA-256 helpers"", ""Writes typed artifacts with hashes, byte sizes, producers, and R version."", ""Keeps file identity rules common across analyses."", ""scripts/pipeline/multiplicity.R"", ""Complete-family adjustment helpers"", ""Applies the 68-value Benjamini–Hochberg vectors and verifies family size."", ""Separates multiplicity from individual model code."", ""scripts/hypotheses/H01/h01_contract.R"", 
    ""Shared 17-metric definitions"", ""Supplies metric transforms, admissible supports, display names, and units."", ""Keeps the H05 responses identical to the verified H01 metric definitions."", ""scripts/hypotheses/H01/h01_modeling.R"", ""Shared response and diagnostic functions"", ""Transforms responses, extracts practical-scale effects, and supplies common diagnostics."", ""Prevents H05-specific implementations from drifting from H01."", ""scripts/hypotheses/H05/h05_contract.R"", ""Factors, runs, formulas, families, pinned inputs"", 
    ""Defines the exact H05 estimands and analysis registry."", ""Provides one auditable specification before any model is run."", ""scripts/hypotheses/H05/h05_modeling.R"", ""Frame construction, engines, summaries, diagnostics"", ""Implements the H05 models and sensitivity functions against the contract."", ""Keeps reusable scientific operations outside the executable driver."", ""scripts/hypotheses/H05/refresh_h05_mder_metric010.R"", ""Approved current MDER inputs plus frozen H05 artifacts"", ""Refits only the 32 MDER cells, refreshes the three affected FDR-adjusted vectors, and runs current upper-tail and influence checks."", 
    ""Stops if any non-MDER scientific content changes."", ""scripts/hypotheses/H05/finalize_h05_metric010_reconciliation.R"", ""Installed H05 outputs and pre-amendment identities"", ""Finalizes the 20-row non-MDER preservation and complete-family reconciliation."", ""Separates structural checksum closure from scientific fitting."", ""scripts/hypotheses/H05/reseal_h05_gap_mder_metric010.R"", ""Repaired gap MDER inputs plus accepted H05 outputs"", ""Refits only 16 gap MDER cells, reconstructs matched placement and influence records, and updates gap-timing-unaware-family FDR derivatives."", 
    ""Freezes every primary fit and every non-MDER fit, with a 16-check reconciliation."", ""scripts/hypotheses/H05/reseal_h05_l10_metric011.R"", ""Approved primary L10 inputs plus frozen H05 artifacts"", ""Refits only the 16 primary L10 cells, their model checks and bounded sensitivities, and mathematically dependent FDR fields."", ""Freezes all gap L10, non-L10, and accepted MDER scientific content with a 22-check reconciliation."", ""scripts/hypotheses/H05/build_h05_metric011_displays.R"", ""Sealed L10-updated results and paired comparison"", 
    ""Refreshes only the implementation-audit figures and source data that contain primary L10 values."", ""Keeps display construction separate from scientific fitting.""))"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/1",1718,"::","gt::gt"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2",1718,"tibble::tribble","tibble::tribble(~Module, ~Reads_or_defines, ~Contribution, ~Why_separate, ""scripts/pipeline/paths_io.R"", ""Artifact-writing and SHA-256 helpers"", ""Writes typed artifacts with hashes, byte sizes, producers, and R version."", ""Keeps file identity rules common across analyses."", ""scripts/pipeline/multiplicity.R"", ""Complete-family adjustment helpers"", ""Applies the 68-value Benjamini–Hochberg vectors and verifies family size."", ""Separates multiplicity from individual model code."", ""scripts/hypotheses/H01/h01_contract.R"", 
    ""Shared 17-metric definitions"", ""Supplies metric transforms, admissible supports, display names, and units."", ""Keeps the H05 responses identical to the verified H01 metric definitions."", ""scripts/hypotheses/H01/h01_modeling.R"", ""Shared response and diagnostic functions"", ""Transforms responses, extracts practical-scale effects, and supplies common diagnostics."", ""Prevents H05-specific implementations from drifting from H01."", ""scripts/hypotheses/H05/h05_contract.R"", ""Factors, runs, formulas, families, pinned inputs"", 
    ""Defines the exact H05 estimands and analysis registry."", ""Provides one auditable specification before any model is run."", ""scripts/hypotheses/H05/h05_modeling.R"", ""Frame construction, engines, summaries, diagnostics"", ""Implements the H05 models and sensitivity functions against the contract."", ""Keeps reusable scientific operations outside the executable driver."", ""scripts/hypotheses/H05/refresh_h05_mder_metric010.R"", ""Approved current MDER inputs plus frozen H05 artifacts"", ""Refits only the 32 MDER cells, refreshes the three affected FDR-adjusted vectors, and runs current upper-tail and influence checks."", 
    ""Stops if any non-MDER scientific content changes."", ""scripts/hypotheses/H05/finalize_h05_metric010_reconciliation.R"", ""Installed H05 outputs and pre-amendment identities"", ""Finalizes the 20-row non-MDER preservation and complete-family reconciliation."", ""Separates structural checksum closure from scientific fitting."", ""scripts/hypotheses/H05/reseal_h05_gap_mder_metric010.R"", ""Repaired gap MDER inputs plus accepted H05 outputs"", ""Refits only 16 gap MDER cells, reconstructs matched placement and influence records, and updates gap-timing-unaware-family FDR derivatives."", 
    ""Freezes every primary fit and every non-MDER fit, with a 16-check reconciliation."", ""scripts/hypotheses/H05/reseal_h05_l10_metric011.R"", ""Approved primary L10 inputs plus frozen H05 artifacts"", ""Refits only the 16 primary L10 cells, their model checks and bounded sensitivities, and mathematically dependent FDR fields."", ""Freezes all gap L10, non-L10, and accepted MDER scientific content with a 22-check reconciliation."", ""scripts/hypotheses/H05/build_h05_metric011_displays.R"", ""Sealed L10-updated results and paired comparison"", 
    ""Refreshes only the implementation-audit figures and source data that contain primary L10 values."", ""Keeps display construction separate from scientific fitting."")"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/1",1718,"::","tibble::tribble"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2",1718,"~","~Module"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/3",1718,"~","~Reads_or_defines"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/4",1718,"~","~Contribution"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/5",1718,"~","~Why_separate"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/3",1718,"~","Module ~ gt::pct(25)"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/3/3",1718,"gt::pct","gt::pct(25)"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/3/3/1",1718,"::","gt::pct"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/4",1718,"~","Reads_or_defines ~ gt::pct(24)"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/4/3",1718,"gt::pct","gt::pct(24)"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/4/3/1",1718,"::","gt::pct"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/5",1718,"~","Contribution ~ gt::pct(29)"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/5/3",1718,"gt::pct","gt::pct(29)"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/5/3/1",1718,"::","gt::pct"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/6",1718,"~","Why_separate ~ gt::pct(22)"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/6/3",1718,"gt::pct","gt::pct(22)"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/6/3/1",1718,"::","gt::pct"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1",1752,"prep_gt","prep_gt(gt::cols_width(gt::cols_label(gt::gt(tibble::tribble(~Order, ~Entry_point, ~Reads, ~Produces, ~Runs_when_page_renders, 1L, ""run_h05_stage2.R"", ""Verified metric datasets, LEBA scores, shared H01 functions, H05 contract"", ""Initial 136 frames, 204 inferential bundles, 544 core result cells, diagnostics, influence and sensitivity records"", ""No"", 2L, ""refresh_h05_mder_metric010.R"", ""Approved current MDER inputs and frozen H05 outputs"", ""Current MDER-only frames, fits, model checks, sensitivities, and affected complete-family FDR values"", 
    ""No"", 3L, ""finalize_h05_metric010_reconciliation.R"", ""Installed current outputs and stored pre-amendment identities"", ""Final non-MDER preservation and FDR-vector reconciliation"", ""No"", 4L, ""reseal_h05_gap_mder_metric010.R"", ""Repaired gap MDER inputs and accepted H05 outputs"", ""Four repaired gap frames, four gap-timing-unaware-family bundles, 16 core cells, 44 influence refits, exact matched comparison, and FDR derivatives"", ""No"", 5L, ""reseal_h05_l10_metric011.R"", ""Approved numerical-zero-normalized primary L10 inputs and frozen H05 outputs"", 
    ""Four primary L10 frames, 16 core cells, eight inferential bundles, model checks, bounded sensitivities, matched comparisons, and FDR derivatives"", ""No"", 6L, ""build_h05_metric011_displays.R"", ""Sealed primary L10 results and exact paired results"", ""L10-dependent implementation-audit display source and figures"", ""No"", 7L, ""build_h05_reader_artifacts.R"", ""Frozen H05 tables and model-check plot data"", ""Reader-facing result tables, seven figures, and exact paired figure source data"", ""No"", 8L, ""notebooks/hypotheses/H05.qmd"", 
    ""Stored scientific outputs and reader assets"", ""The standalone H05 results report"", ""No"", 9L, ""build_h05_preparation_artifacts.R"", ""Frozen H05 frames, registries, samples, and LEBA scores"", ""Four descriptive source-data CSV files for this page"", ""No; run before rendering"", 10L, ""H05_analysis_preparation.qmd"", ""Stored H05 artifacts and descriptive source data"", ""This scientific preparation and provenance companion"", ""Yes"", 11L, ""build_h05_preparation_report_manifest.R"", ""Final source, website copy, HTML, scripts, scientific outputs, figures, and source data"", 
    ""Non-circular preparation-report manifest"", ""No; run after rendering""), rowname_col = ""Order""), Entry_point = ""Entry point"", Runs_when_page_renders = ""Runs when page renders""), Entry_point ~ gt::pct(23), Reads ~ gt::pct(27), Produces ~ gt::pct(36), Runs_when_page_renders ~ gt::pct(14)), 10)"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2",1752,"gt::cols_width","gt::cols_width(gt::cols_label(gt::gt(tibble::tribble(~Order, ~Entry_point, ~Reads, ~Produces, ~Runs_when_page_renders, 1L, ""run_h05_stage2.R"", ""Verified metric datasets, LEBA scores, shared H01 functions, H05 contract"", ""Initial 136 frames, 204 inferential bundles, 544 core result cells, diagnostics, influence and sensitivity records"", ""No"", 2L, ""refresh_h05_mder_metric010.R"", ""Approved current MDER inputs and frozen H05 outputs"", ""Current MDER-only frames, fits, model checks, sensitivities, and affected complete-family FDR values"", 
    ""No"", 3L, ""finalize_h05_metric010_reconciliation.R"", ""Installed current outputs and stored pre-amendment identities"", ""Final non-MDER preservation and FDR-vector reconciliation"", ""No"", 4L, ""reseal_h05_gap_mder_metric010.R"", ""Repaired gap MDER inputs and accepted H05 outputs"", ""Four repaired gap frames, four gap-timing-unaware-family bundles, 16 core cells, 44 influence refits, exact matched comparison, and FDR derivatives"", ""No"", 5L, ""reseal_h05_l10_metric011.R"", ""Approved numerical-zero-normalized primary L10 inputs and frozen H05 outputs"", 
    ""Four primary L10 frames, 16 core cells, eight inferential bundles, model checks, bounded sensitivities, matched comparisons, and FDR derivatives"", ""No"", 6L, ""build_h05_metric011_displays.R"", ""Sealed primary L10 results and exact paired results"", ""L10-dependent implementation-audit display source and figures"", ""No"", 7L, ""build_h05_reader_artifacts.R"", ""Frozen H05 tables and model-check plot data"", ""Reader-facing result tables, seven figures, and exact paired figure source data"", ""No"", 8L, ""notebooks/hypotheses/H05.qmd"", 
    ""Stored scientific outputs and reader assets"", ""The standalone H05 results report"", ""No"", 9L, ""build_h05_preparation_artifacts.R"", ""Frozen H05 frames, registries, samples, and LEBA scores"", ""Four descriptive source-data CSV files for this page"", ""No; run before rendering"", 10L, ""H05_analysis_preparation.qmd"", ""Stored H05 artifacts and descriptive source data"", ""This scientific preparation and provenance companion"", ""Yes"", 11L, ""build_h05_preparation_report_manifest.R"", ""Final source, website copy, HTML, scripts, scientific outputs, figures, and source data"", 
    ""Non-circular preparation-report manifest"", ""No; run after rendering""), rowname_col = ""Order""), Entry_point = ""Entry point"", Runs_when_page_renders = ""Runs when page renders""), Entry_point ~ gt::pct(23), Reads ~ gt::pct(27), Produces ~ gt::pct(36), Runs_when_page_renders ~ gt::pct(14))"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/1",1752,"::","gt::cols_width"
