"route","file","unit","scope","kind","expression","target","dynamic","exists"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05(""artifacts"", ""06_model_data"", ""H05"", ""H05_site_structure_evidence.csv"")","artifacts/06_model_data/H05/H05_site_structure_evidence.csv",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05(""artifacts"", ""09_tables"", ""H05"", ""H05_random_site_sensitivity.csv"")","artifacts/09_tables/H05/H05_random_site_sensitivity.csv",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05(""artifacts"", ""09_tables"", ""H05"", ""H05_leave_one_site_out_summary.csv"")","artifacts/09_tables/H05/H05_leave_one_site_out_summary.csv",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05(""artifacts"", ""09_tables"", ""H05"", ""H05_paired_placement_comparison.csv"")","artifacts/09_tables/H05/H05_paired_placement_comparison.csv",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05(""artifacts"", ""11_source_data"", ""H05"", ""H05_paired_effect_comparison_data.csv"")","artifacts/11_source_data/H05/H05_paired_effect_comparison_data.csv",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05(""artifacts"", ""09_tables"", ""H05"", ""H05_manuscript_prepared_comparison.csv"")","artifacts/09_tables/H05/H05_manuscript_prepared_comparison.csv",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05(""artifacts"", ""09_tables"", ""H05"", ""H05_exactly_identified_longest_bout_sensitivity.csv"")","artifacts/09_tables/H05/H05_exactly_identified_longest_bout_sensitivity.csv",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05(""artifacts"", ""09_tables"", ""H05"", ""H05_descriptive_spearman.csv"")","artifacts/09_tables/H05/H05_descriptive_spearman.csv",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05(""artifacts"", ""08_diagnostics"", ""H05"", ""H05_mder_metric010_upper_tail_summary.csv"")","artifacts/08_diagnostics/H05/H05_mder_metric010_upper_tail_summary.csv",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05(""artifacts"", ""08_diagnostics"", ""H05"", ""H05_mder_metric010_influence_refits.csv"")","artifacts/08_diagnostics/H05/H05_mder_metric010_influence_refits.csv",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05(""artifacts"", ""08_diagnostics"", ""H05"", ""H05_mder_metric010_gap_influence_refits.csv"")","artifacts/08_diagnostics/H05/H05_mder_metric010_gap_influence_refits.csv",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05(""artifacts"", ""09_tables"", ""H05"", ""H05_mder_metric010_gap_paired_placement_comparison.csv"")","artifacts/09_tables/H05/H05_mder_metric010_gap_paired_placement_comparison.csv",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05(""artifacts"", ""12_manifests"", ""H05"", ""H05_metric010_gap_reseal_reconciliation.csv"")","artifacts/12_manifests/H05/H05_metric010_gap_reseal_reconciliation.csv",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05(""artifacts"", ""12_manifests"", ""H05"", ""H05_metric011_primary_l10_frame_audit.csv"")","artifacts/12_manifests/H05/H05_metric011_primary_l10_frame_audit.csv",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05(""artifacts"", ""12_manifests"", ""H05"", ""H05_metric011_bh_change_audit.csv"")","artifacts/12_manifests/H05/H05_metric011_bh_change_audit.csv",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05(""artifacts"", ""12_manifests"", ""H05"", ""H05_metric011_l10_result_change_audit.csv"")","artifacts/12_manifests/H05/H05_metric011_l10_result_change_audit.csv",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05(""artifacts"", ""12_manifests"", ""H05"", ""H05_metric011_input_cell_audit.csv"")","artifacts/12_manifests/H05/H05_metric011_input_cell_audit.csv",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05(""artifacts"", ""12_manifests"", ""H05"", ""H05_metric011_reconciliation.csv"")","artifacts/12_manifests/H05/H05_metric011_reconciliation.csv",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_2","TOP_LEVEL","READ_OR_INCLUDE","knitr::include_graphics(file.path(root, ""artifacts"", ""10_figures"", ""H05"", ""H05_reader_near_eye_effects.png""))","artifacts/10_figures/H05/H05_reader_near_eye_effects.png",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_2","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts"", ""10_figures"", ""H05"", ""H05_reader_near_eye_effects.png"")","artifacts/10_figures/H05/H05_reader_near_eye_effects.png",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_5","TOP_LEVEL","READ_OR_INCLUDE","knitr::include_graphics(file.path(root, ""artifacts"", ""10_figures"", ""H05"", ""H05_reader_chest_effects.png""))","artifacts/10_figures/H05/H05_reader_chest_effects.png",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_5","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts"", ""10_figures"", ""H05"", ""H05_reader_chest_effects.png"")","artifacts/10_figures/H05/H05_reader_chest_effects.png",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_8","TOP_LEVEL","READ_OR_INCLUDE","knitr::include_graphics(file.path(root, ""artifacts"", ""10_figures"", ""H05"", ""H05_reader_chest_adequacy.png""))","artifacts/10_figures/H05/H05_reader_chest_adequacy.png",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_8","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts"", ""10_figures"", ""H05"", ""H05_reader_chest_adequacy.png"")","artifacts/10_figures/H05/H05_reader_chest_adequacy.png",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_12","TOP_LEVEL","READ_OR_INCLUDE","knitr::include_graphics(file.path(root, ""artifacts"", ""10_figures"", ""H05"", ""H05_reader_near_eye_adequacy.png""))","artifacts/10_figures/H05/H05_reader_near_eye_adequacy.png",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_12","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts"", ""10_figures"", ""H05"", ""H05_reader_near_eye_adequacy.png"")","artifacts/10_figures/H05/H05_reader_near_eye_adequacy.png",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_15","TOP_LEVEL","READ_OR_INCLUDE","knitr::include_graphics(file.path(root, ""artifacts"", ""10_figures"", ""H05"", ""H05_reader_near_eye_residual_fitted.png""))","artifacts/10_figures/H05/H05_reader_near_eye_residual_fitted.png",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_15","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts"", ""10_figures"", ""H05"", ""H05_reader_near_eye_residual_fitted.png"")","artifacts/10_figures/H05/H05_reader_near_eye_residual_fitted.png",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_16","TOP_LEVEL","READ_OR_INCLUDE","knitr::include_graphics(file.path(root, ""artifacts"", ""10_figures"", ""H05"", ""H05_reader_near_eye_residual_qq.png""))","artifacts/10_figures/H05/H05_reader_near_eye_residual_qq.png",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_16","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts"", ""10_figures"", ""H05"", ""H05_reader_near_eye_residual_qq.png"")","artifacts/10_figures/H05/H05_reader_near_eye_residual_qq.png",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_22","TOP_LEVEL","READ_OR_INCLUDE","knitr::include_graphics(file.path(root, ""artifacts"", ""10_figures"", ""H05"", ""H05_reader_paired_placement_effects.png""))","artifacts/10_figures/H05/H05_reader_paired_placement_effects.png",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_22","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts"", ""10_figures"", ""H05"", ""H05_reader_paired_placement_effects.png"")","artifacts/10_figures/H05/H05_reader_paired_placement_effects.png",FALSE,TRUE
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","read_h05","READ_OR_INCLUDE","readr::read_csv(file.path(root, ...), show_col_types = FALSE)","{...}",TRUE,FALSE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(path, ""renv.lock"")","{path}/renv.lock",TRUE,FALSE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(path, ""scripts/hypotheses/H05/h05_contract.R"")","{path}/scripts/hypotheses/H05/h05_contract.R",TRUE,FALSE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""scripts/pipeline/paths_io.R"")","scripts/pipeline/paths_io.R",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/06_model_data/H05/H05_input_audit.csv"")","artifacts/06_model_data/H05/H05_input_audit.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/06_model_data/H05/H05_factor_registry.csv"")","artifacts/06_model_data/H05/H05_factor_registry.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/08_diagnostics/H05/H05_leba_score_audit.csv"")","artifacts/08_diagnostics/H05/H05_leba_score_audit.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/06_model_data/H05/H05_metric_registry.csv"")","artifacts/06_model_data/H05/H05_metric_registry.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/06_model_data/H05/H05_formula_registry.csv"")","artifacts/06_model_data/H05/H05_formula_registry.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/06_model_data/H05/H05_run_registry.csv"")","artifacts/06_model_data/H05/H05_run_registry.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/06_model_data/H05/H05_model_frame_index.csv"")","artifacts/06_model_data/H05/H05_model_frame_index.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/06_model_data/H05/H05_site_structure_evidence.csv"")","artifacts/06_model_data/H05/H05_site_structure_evidence.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/08_diagnostics/H05/H05_model_diagnostics.csv"")","artifacts/08_diagnostics/H05/H05_model_diagnostics.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/09_tables/H05/H05_family_audit.csv"")","artifacts/09_tables/H05/H05_family_audit.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/09_tables/H05/H05_model_results_master.csv"")","artifacts/09_tables/H05/H05_model_results_master.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/09_tables/H05/H05_random_site_sensitivity.csv"")","artifacts/09_tables/H05/H05_random_site_sensitivity.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/09_tables/H05/H05_leave_one_site_out_summary.csv"")","artifacts/09_tables/H05/H05_leave_one_site_out_summary.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/09_tables/H05/H05_paired_placement_comparison.csv"")","artifacts/09_tables/H05/H05_paired_placement_comparison.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/09_tables/H05/H05_manuscript_prepared_comparison.csv"")","artifacts/09_tables/H05/H05_manuscript_prepared_comparison.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(paste0(""artifacts/09_tables/H05/"", ""H05_exactly_identified_longest_bout_sensitivity.csv""))","artifacts/09_tables/H05/H05_exactly_identified_longest_bout_sensitivity.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(paste0(""artifacts/08_diagnostics/H05/"", ""H05_mder_metric010_upper_tail_summary.csv""))","artifacts/08_diagnostics/H05/H05_mder_metric010_upper_tail_summary.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(paste0(""artifacts/08_diagnostics/H05/"", ""H05_mder_metric010_influence_refits.csv""))","artifacts/08_diagnostics/H05/H05_mder_metric010_influence_refits.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(paste0(""artifacts/08_diagnostics/H05/"", ""H05_mder_metric010_gap_influence_refits.csv""))","artifacts/08_diagnostics/H05/H05_mder_metric010_gap_influence_refits.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(paste0(""artifacts/09_tables/H05/"", ""H05_mder_metric010_gap_paired_placement_comparison.csv""))","artifacts/09_tables/H05/H05_mder_metric010_gap_paired_placement_comparison.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/12_manifests/H05/H05_metric010_reconciliation.csv"")","artifacts/12_manifests/H05/H05_metric010_reconciliation.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(paste0(""artifacts/12_manifests/H05/"", ""H05_metric010_gap_reseal_reconciliation.csv""))","artifacts/12_manifests/H05/H05_metric010_gap_reseal_reconciliation.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(paste0(""artifacts/12_manifests/H05/"", ""H05_metric011_primary_l10_frame_audit.csv""))","artifacts/12_manifests/H05/H05_metric011_primary_l10_frame_audit.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/12_manifests/H05/H05_metric011_bh_change_audit.csv"")","artifacts/12_manifests/H05/H05_metric011_bh_change_audit.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(paste0(""artifacts/12_manifests/H05/"", ""H05_metric011_l10_result_change_audit.csv""))","artifacts/12_manifests/H05/H05_metric011_l10_result_change_audit.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/12_manifests/H05/H05_metric011_input_cell_audit.csv"")","artifacts/12_manifests/H05/H05_metric011_input_cell_audit.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/12_manifests/H05/H05_metric011_reconciliation.csv"")","artifacts/12_manifests/H05/H05_metric011_reconciliation.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/11_source_data/H05/H05_preparation_sample_support.csv"")","artifacts/11_source_data/H05/H05_preparation_sample_support.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(paste0(""artifacts/11_source_data/H05/"", ""H05_preparation_leba_score_distribution.csv""))","artifacts/11_source_data/H05/H05_preparation_leba_score_distribution.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""artifacts/11_source_data/H05/H05_preparation_site_support.csv"")","artifacts/11_source_data/H05/H05_preparation_site_support.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(paste0(""artifacts/11_source_data/H05/"", ""H05_preparation_site_support_summary.csv""))","artifacts/11_source_data/H05/H05_preparation_site_support_summary.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h05_csv(""config/site_display_registry.csv"")","config/site_display_registry.csv",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","readRDS(file.path(root, ""artifacts/06_model_data/H05/H05_model_frames.rds""))","artifacts/06_model_data/H05/H05_model_frames.rds",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts/06_model_data/H05/H05_model_frames.rds"")","artifacts/06_model_data/H05/H05_model_frames.rds",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_2","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""scripts/hypotheses/H01/h01_contract.R"")","scripts/hypotheses/H01/h01_contract.R",FALSE,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_25","TOP_LEVEL","FILE_IDENTITY_READ","artifact_sha256(file.path(root, .data$Path))","{.data$Path}",TRUE,FALSE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","read_h05_csv","READ_OR_INCLUDE","readr::read_csv(file.path(root, relative_path), show_col_types = FALSE)","{relative_path}",TRUE,FALSE
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(h06_root, ""scripts"", ""pipeline"", ""paths_io.R"")","scripts/pipeline/paths_io.R",FALSE,TRUE
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(h06_root, ""scripts"", ""pipeline"", ""p_value_display.R"")","scripts/pipeline/p_value_display.R",FALSE,TRUE
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(h06_root, ""scripts"", ""hypotheses"", ""H06"", ""h06_contract.R"")","scripts/hypotheses/H06/h06_contract.R",FALSE,TRUE
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h06(""06_model_data"", ""H06"", ""H06_exact_samples.csv"")","artifacts/06_model_data/H06/H06_exact_samples.csv",FALSE,TRUE
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h06(""06_model_data"", ""H06"", ""H06_multiplicity_registry.csv"")","artifacts/06_model_data/H06/H06_multiplicity_registry.csv",FALSE,TRUE
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h06(""06_model_data"", ""H06"", ""H06_package_versions.csv"")","artifacts/06_model_data/H06/H06_package_versions.csv",FALSE,TRUE
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h06(""09_tables"", ""H06"", ""H06_robust_F3_practical_contrasts.csv"")","artifacts/09_tables/H06/H06_robust_F3_practical_contrasts.csv",FALSE,TRUE
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h06(""09_tables"", ""H06"", ""H06_robust_wald_tests.csv"")","artifacts/09_tables/H06/H06_robust_wald_tests.csv",FALSE,TRUE
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h06(""09_tables"", ""H06"", ""H06_robust_sensitivity_comparisons.csv"")","artifacts/09_tables/H06/H06_robust_sensitivity_comparisons.csv",FALSE,TRUE
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h06(""06_model_data"", ""H06"", ""employment_eligibility_sensitivity"", ""H06_employment_eligibility_sample_flow.csv"")","artifacts/06_model_data/H06/employment_eligibility_sensitivity/H06_employment_eligibility_sample_flow.csv",FALSE,TRUE
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h06(""09_tables"", ""H06"", ""employment_eligibility_sensitivity"", ""H06_employment_eligibility_effect_comparison.csv"")","artifacts/09_tables/H06/employment_eligibility_sensitivity/H06_employment_eligibility_effect_comparison.csv",FALSE,TRUE
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h06(""09_tables"", ""H06"", ""employment_eligibility_sensitivity"", ""H06_employment_eligibility_heterogeneity_comparison.csv"")","artifacts/09_tables/H06/employment_eligibility_sensitivity/H06_employment_eligibility_heterogeneity_comparison.csv",FALSE,TRUE
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h06(""09_tables"", ""H06"", ""H06_robust_exploratory_effects.csv"")","artifacts/09_tables/H06/H06_robust_exploratory_effects.csv",FALSE,TRUE
