"route","file","unit","scope","node","symbol"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/8/1","library"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/9/1","library"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","chunk_1","TOP_LEVEL","2/3/2/2/2/1","getwd"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","chunk_1","TOP_LEVEL","2/3/2/3/2/2/1","getwd"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","chunk_1","TOP_LEVEL","3/3/3/3/2/2/1","file.exists"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","chunk_1","TOP_LEVEL","3/3/3/3/2/3/1","file.exists"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","chunk_1","TOP_LEVEL","7/1","source"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","chunk_1","TOP_LEVEL","45/4/2/3/3","sha256"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","chunk_1","TOP_LEVEL","45/5/2/2/2/1","file.info"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","chunk_1","TOP_LEVEL","46/3/1","readRDS"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","chunk_2","TOP_LEVEL","3/3/7/2/3/3","sha256"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","chunk_7","TOP_LEVEL","1/3/4/1/3","median"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","chunk_7","TOP_LEVEL","1/3/5/2/1/3","quantile"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","chunk_7","TOP_LEVEL","1/3/5/4/1/3","quantile"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","chunk_7","TOP_LEVEL","1/3/6/1/3","median"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","chunk_1","read_h03_csv","9/body/2/1/3","read_csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/2/2/2/1","file.exists"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/3/3/1","file"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/5/2/2/2/1/3","sha256"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_1","TOP_LEVEL","1/1","options"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_1","TOP_LEVEL","3/3/1","Sys.getenv"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_1","TOP_LEVEL","4/2/3/2/1","file.exists"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_1","TOP_LEVEL","8/2/1","dir.exists"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_1","TOP_LEVEL","9/1",".libPaths"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_1","TOP_LEVEL","9/2/3/1",".libPaths"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_1","TOP_LEVEL","10/2/2/1","library"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_1","TOP_LEVEL","10/2/3/1","library"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_1","TOP_LEVEL","10/2/4/1","library"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_1","TOP_LEVEL","10/2/5/1","library"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_1","TOP_LEVEL","10/2/6/1","library"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_1","TOP_LEVEL","12/1","source"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_1","TOP_LEVEL","72/46/2/1","file.exists"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_2","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_11","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_15","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_18","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_20","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_21","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_24","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_1","locate_project_root","2/defaults/1/1","getwd"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_1","locate_project_root","2/body/3/2/2/2/2/1","file.exists"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_1","locate_project_root","2/body/3/2/2/2/3/1","file.exists"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd","chunk_1","read_h04","14/body/2/1/3","read_csv"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/1","options"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_1","TOP_LEVEL","2/3/2/2/2/1","getwd"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_1","TOP_LEVEL","2/3/2/3/2/2/1","getwd"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_1","TOP_LEVEL","3/3/3/3/2/2/1","file.exists"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_1","TOP_LEVEL","3/3/3/3/2/3/1","file.exists"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_1","TOP_LEVEL","7/2/1","dir.exists"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_1","TOP_LEVEL","8/1",".libPaths"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_1","TOP_LEVEL","8/2/3/1",".libPaths"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_1","TOP_LEVEL","9/2/2/1","library"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_1","TOP_LEVEL","9/2/3/1","library"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_1","TOP_LEVEL","9/2/4/1","library"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_1","TOP_LEVEL","9/2/5/1","library"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_1","TOP_LEVEL","9/2/6/1","library"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_1","TOP_LEVEL","9/2/7/1","library"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_1","TOP_LEVEL","9/2/8/1","library"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_1","TOP_LEVEL","9/2/9/1","library"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_1","TOP_LEVEL","11/1","source"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_1","TOP_LEVEL","56/3/1","readRDS"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_2","TOP_LEVEL","3/3/6/2/3","sha256"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_2","TOP_LEVEL","3/3/8/2/2/3/3","sha256"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_9","TOP_LEVEL","1/3/4/1","median"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_9","TOP_LEVEL","1/3/5/2/1","quantile"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_9","TOP_LEVEL","1/3/5/4/1","quantile"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_42","TOP_LEVEL","1/3/2/4/3/2/2/1","packageVersion"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_42","TOP_LEVEL","1/3/2/4/3/3/2/1","packageVersion"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_42","TOP_LEVEL","1/3/2/4/3/4/1","Sys.getenv"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_1","read_h04_csv","13/body/2/1/3","read_csv"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/2/2/2/1","file.exists"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/3/3/1","file"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/5/2/2/2/1/3","sha256"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","1/2/2/1","library"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","1/2/3/1","library"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","1/2/4/1","library"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","1/2/5/1","library"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","1/2/6/1","library"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","2/3/2/1","Sys.getenv"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","2/3/2/3/1","getwd"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","TOP_LEVEL","4/1","source"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_2","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_5","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_8","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_12","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_15","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_16","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_20","TOP_LEVEL","1/2/2/2/2/2/8/3","median"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_22","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","chunk_1","read_h05","5/body/2/1/3","read_csv"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/2/1","library"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/3/1","library"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/4/1","library"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/5/1","library"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/6/1","library"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/7/1","library"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/8/1","library"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/9/1","library"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","2/3/2/2/2/1","getwd"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","2/3/2/3/2/2/1","getwd"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","3/3/3/3/2/2/1","file.exists"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","3/3/3/3/2/3/1","file.exists"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","7/1","source"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","TOP_LEVEL","46/3/1","readRDS"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_2","TOP_LEVEL","7/1","sys.source"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_19","TOP_LEVEL","8/2/3/2","median"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_20","TOP_LEVEL","1/2/3/2","median"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_25","TOP_LEVEL","1/3/2/4/2/1","file.info"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_26","TOP_LEVEL","2/3/3/3/2/1/3","packageVersion"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","chunk_1","read_h05_csv","9/body/2/1/3","read_csv"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/2/2/2/1","file.exists"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/3/3/1","file"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/5/2/2/2/1/3","sha256"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","TOP_LEVEL","3/1","source"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","TOP_LEVEL","4/1","source"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","TOP_LEVEL","5/1","source"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","TOP_LEVEL","7/1","options"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_2","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_5","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_9","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_13","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_16","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_17","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","locate_project_root","1/defaults/1/1","getwd"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","locate_project_root","1/body/3/2/2/2/2/1","file.exists"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","locate_project_root","1/body/3/2/2/2/3/1","file.exists"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd","chunk_1","read_h06","9/body/2/1/3","read_csv"
"notebooks/hypotheses/H06.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/2/2/2/1","file.exists"
"notebooks/hypotheses/H06.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/3/3/1","file"
"notebooks/hypotheses/H06.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/5/2/2/2/1/3","sha256"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/2/1","library"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/3/1","library"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/4/1","library"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/5/1","library"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/6/1","library"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/7/1","library"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/8/1","library"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/9/1","library"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/10/1","library"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/11/1","library"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_1","TOP_LEVEL","2/3/2/2/2/1","getwd"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_1","TOP_LEVEL","2/3/2/3/2/2/1","getwd"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_1","TOP_LEVEL","3/3/3/3/2/2/1","file.exists"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_1","TOP_LEVEL","3/3/3/3/2/3/1","file.exists"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_1","TOP_LEVEL","7/1","source"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_1","TOP_LEVEL","8/1","source"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_1","TOP_LEVEL","47/3/2/2","file"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_1","TOP_LEVEL","48/3/4/1","file.exists"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_14","TOP_LEVEL","1/2/2/2/2/7/1","median"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_17","TOP_LEVEL","1/2/2/2/2/5/1","median"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_33","TOP_LEVEL","1/2/2/2/5/3","sha256"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd","chunk_1","read_h06_csv","10/body/2/1/3","read_csv"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/2/2/2/1","file.exists"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/3/3/1","file"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/5/2/2/2/1/3","sha256"
"notebooks/hypotheses/H06_daily.qmd","notebooks/hypotheses/H06_daily.qmd","chunk_1","TOP_LEVEL","1/2/2/1","library"
"notebooks/hypotheses/H06_daily.qmd","notebooks/hypotheses/H06_daily.qmd","chunk_1","TOP_LEVEL","1/2/3/1","library"
"notebooks/hypotheses/H06_daily.qmd","notebooks/hypotheses/H06_daily.qmd","chunk_1","TOP_LEVEL","1/2/4/1","library"
"notebooks/hypotheses/H06_daily.qmd","notebooks/hypotheses/H06_daily.qmd","chunk_1","TOP_LEVEL","1/2/5/1","library"
"notebooks/hypotheses/H06_daily.qmd","notebooks/hypotheses/H06_daily.qmd","chunk_1","TOP_LEVEL","1/2/6/1","library"
"notebooks/hypotheses/H06_daily.qmd","notebooks/hypotheses/H06_daily.qmd","chunk_1","TOP_LEVEL","4/1","source"
"notebooks/hypotheses/H06_daily.qmd","notebooks/hypotheses/H06_daily.qmd","chunk_1","TOP_LEVEL","26/3/1/3","read_csv"
"notebooks/hypotheses/H06_daily.qmd","notebooks/hypotheses/H06_daily.qmd","chunk_1","locate_project_root","2/defaults/1/1","getwd"
"notebooks/hypotheses/H06_daily.qmd","notebooks/hypotheses/H06_daily.qmd","chunk_1","locate_project_root","2/body/3/2/2/2/2/1","file.exists"
"notebooks/hypotheses/H06_daily.qmd","notebooks/hypotheses/H06_daily.qmd","chunk_1","locate_project_root","2/body/3/2/2/2/3/1","file.exists"
"notebooks/hypotheses/H06_daily.qmd","notebooks/hypotheses/H06_daily.qmd","chunk_1","read_h06_daily","5/body/2/1/3","read_csv"
"notebooks/hypotheses/H06_daily.qmd","notebooks/hypotheses/H06_daily.qmd","chunk_1","read_h06_daily","5/body/2/2/6","file"
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/2/1","library"
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/3/1","library"
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/4/1","library"
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/5/1","library"
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/6/1","library"
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/7/1","library"
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","chunk_1","TOP_LEVEL","24/3/1/3","read_csv"
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","chunk_1","TOP_LEVEL","25/3/1/3","read_csv"
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","chunk_6","TOP_LEVEL","1/3/1/3","include_graphics"
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","chunk_18","TOP_LEVEL","1/2/2/2/6/2/3","sha256"
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","chunk_19","TOP_LEVEL","1/2/2/2/2/6/2/3","sha256"
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","chunk_1","locate_project_root","2/defaults/1/1","getwd"
