"route","file","unit","scope","kind","expression","disposition"
"notebooks/hypotheses/H08.qmd","scripts/pipeline/p_value_display.R","R_SOURCE","nh_validate_p_values","if","if (any(invalid)) {     stop(""Finite p-values must lie between 0 and 1 inclusive."", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H08.qmd","scripts/pipeline/p_value_display.R","R_SOURCE","nh_p_value_display","if","if (!is.logical(significant)) {     stop(""The significance indicator must be logical."", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H08.qmd","scripts/pipeline/p_value_display.R","R_SOURCE","nh_p_value_display","if","if (length(significant) == 1L && length(value) != 1L) {     significant <- rep.int(significant, length(value)) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H08.qmd","scripts/pipeline/p_value_display.R","R_SOURCE","nh_p_value_display","if","if (length(significant) != length(value)) {     stop(""The significance indicator must have length one or match the p-values."", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_1","TOP_LEVEL","if","if (!identical(as.character(getRversion()), ""4.6.1"")) {     stop(""H08 preparation requires R 4.6.1"", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","if","if (!file.exists(path)) {     stop(""Cannot hash missing artifact: "", path, call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","if","if (nzchar(configured_root) && file.exists(file.path(configured_root, ""renv.lock""))) {     root <- normalizePath(configured_root, winslash = ""/"", mustWork = TRUE) } else {     root <- locate_project_root() }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","if","if (dir.exists(project_library)) {     .libPaths(c(project_library, .libPaths())) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","if","if (!identical(as.character(getRversion()), ""4.6.1"")) {     stop(""The H09 reader report requires R 4.6.1"", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","locate_project_root","repeat","repeat {     if (file.exists(file.path(candidate, ""renv.lock"")) && file.exists(file.path(candidate, ""_quarto.yml""))) {         return(candidate)     }     parent <- dirname(candidate)     if (identical(parent, candidate)) {         stop(""Could not locate the project root"", call. = FALSE)     }     candidate <- parent }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","locate_project_root","if","if (file.exists(file.path(candidate, ""renv.lock"")) && file.exists(file.path(candidate, ""_quarto.yml""))) {     return(candidate) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","locate_project_root","if","if (identical(parent, candidate)) {     stop(""Could not locate the project root"", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","h09_gt","if","if (!is.null(title)) output <- tab_header(output, title = md(title))","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","h09_gt","if","if (!is.null(note)) output <- tab_source_note(output, md(note))","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","result_table","if","if (isTRUE(association_language)) {     paste(""MCTQ associations are per one-hour later MSFsc; MEQ associations are"", ""per 10 points greater morning preference. Positive associations"", ""indicate later timing and negative associations earlier. Intervals are"", ""95% Wald CIs. Raw p-values are bold when raw p < 0.050; adjusted"", ""p-values are bold when FDR-adjusted p < 0.050 within the"", ""instrument-specific five-outcome family."") } else {     paste(""MCTQ effects are per one-hour later MSFsc; MEQ effects are per"", ""10 points greater morning preference. Positive effects mean later"", ""timing and negative effects earlier. Intervals are 95% Wald CIs."", ""Raw p-values are bold when raw p < 0.050;"", ""adjusted p-values are bold when FDR-adjusted p < 0.050 within the"", ""instrument-specific five-outcome family."") }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","result_table","if","if (isTRUE(association_language)) {     output <- gt::cols_label(output, `Signed effect, h (95% CI)` = ""Signed association, h (95% CI)"") }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H09.qmd","scripts/pipeline/p_value_display.R","R_SOURCE","nh_validate_p_values","if","if (!is.numeric(value)) {     stop(""P-values must be supplied as a numeric vector."", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H09.qmd","scripts/pipeline/p_value_display.R","R_SOURCE","nh_validate_p_values","if","if (any(invalid)) {     stop(""Finite p-values must lie between 0 and 1 inclusive."", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H09.qmd","scripts/pipeline/p_value_display.R","R_SOURCE","nh_p_value_display","if","if (!is.logical(significant)) {     stop(""The significance indicator must be logical."", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H09.qmd","scripts/pipeline/p_value_display.R","R_SOURCE","nh_p_value_display","if","if (length(significant) == 1L && length(value) != 1L) {     significant <- rep.int(significant, length(value)) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H09.qmd","scripts/pipeline/p_value_display.R","R_SOURCE","nh_p_value_display","if","if (length(significant) != length(value)) {     stop(""The significance indicator must have length one or match the p-values."", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","if","if (dir.exists(project_library)) {     .libPaths(c(project_library, .libPaths())) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","if","if (!identical(as.character(getRversion()), ""4.6.1"")) {     stop(""H09 preparation requires R 4.6.1"", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","if","if (!file.exists(path)) {     stop(""Cannot hash missing artifact: "", path, call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","if","if (nzchar(configured_root) && file.exists(file.path(configured_root, ""renv.lock""))) {     root <- normalizePath(configured_root, winslash = ""/"", mustWork = TRUE) } else {     root <- locate_project_root() }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","if","if (!dir.exists(project_library)) {     stop(""The authoritative R 4.6 project library is unavailable"", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","if","if (!identical(as.character(getRversion()), ""4.6.1"")) {     stop(""H10 reader report must run under R 4.6.1"", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","locate_project_root","repeat","repeat {     if (file.exists(file.path(candidate, ""renv.lock"")) && file.exists(file.path(candidate, ""_quarto.yml""))) {         return(candidate)     }     parent <- dirname(candidate)     if (identical(parent, candidate)) {         stop(""Could not locate the project root"", call. = FALSE)     }     candidate <- parent }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","locate_project_root","if","if (file.exists(file.path(candidate, ""renv.lock"")) && file.exists(file.path(candidate, ""_quarto.yml""))) {     return(candidate) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","locate_project_root","if","if (identical(parent, candidate)) {     stop(""Could not locate the project root"", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","h10_gt","if","if (!is.null(title)) {     output <- tab_header(output, title = md(title)) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","h10_gt","if","if (!is.null(note)) {     output <- tab_source_note(output, md(note)) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H10.qmd","scripts/pipeline/p_value_display.R","R_SOURCE","nh_validate_p_values","if","if (!is.numeric(value)) {     stop(""P-values must be supplied as a numeric vector."", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H10.qmd","scripts/pipeline/p_value_display.R","R_SOURCE","nh_validate_p_values","if","if (any(invalid)) {     stop(""Finite p-values must lie between 0 and 1 inclusive."", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","if","if (nzchar(configured_root) && file.exists(file.path(configured_root, ""renv.lock""))) {     root <- normalizePath(configured_root, winslash = ""/"", mustWork = TRUE) } else {     root <- locate_project_root() }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","if","if (!dir.exists(project_library)) {     stop(""The authoritative R 4.6 project library is unavailable"", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","if","if (!identical(as.character(getRversion()), ""4.6.1"")) {     stop(""H10 preparation requires R 4.6.1"", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","locate_project_root","repeat","repeat {     if (file.exists(file.path(candidate, ""renv.lock"")) && file.exists(file.path(candidate, ""_quarto.yml""))) {         return(candidate)     }     parent <- dirname(candidate)     if (identical(parent, candidate)) {         stop(""Could not locate the project root"", call. = FALSE)     }     candidate <- parent }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","locate_project_root","if","if (file.exists(file.path(candidate, ""renv.lock"")) && file.exists(file.path(candidate, ""_quarto.yml""))) {     return(candidate) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","locate_project_root","if","if (identical(parent, candidate)) {     stop(""Could not locate the project root"", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","prep_gt","if","if (!is.null(title)) {     output <- gt::tab_header(output, title = gt::md(title)) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","prep_gt","if","if (!is.null(note)) {     output <- gt::tab_source_note(output, gt::md(note)) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","if","if (!file.exists(path)) {     stop(""Cannot hash missing artifact: "", path, call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H11.qmd","notebooks/hypotheses/H11.qmd","chunk_1","format_p_cell","if","if (display$p_bold[[1L]]) {     paste0(""**"", display$p_display[[1L]], ""**"") } else {     display$p_display[[1L]] }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H11.qmd","scripts/pipeline/p_value_display.R","R_SOURCE","nh_validate_p_values","if","if (!is.numeric(value)) {     stop(""P-values must be supplied as a numeric vector."", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H11.qmd","scripts/pipeline/p_value_display.R","R_SOURCE","nh_validate_p_values","if","if (any(invalid)) {     stop(""Finite p-values must lie between 0 and 1 inclusive."", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H11.qmd","scripts/pipeline/p_value_display.R","R_SOURCE","nh_p_value_display","if","if (!is.logical(significant)) {     stop(""The significance indicator must be logical."", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H11.qmd","scripts/pipeline/p_value_display.R","R_SOURCE","nh_p_value_display","if","if (length(significant) == 1L && length(value) != 1L) {     significant <- rep.int(significant, length(value)) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"notebooks/hypotheses/H11.qmd","scripts/pipeline/p_value_display.R","R_SOURCE","nh_p_value_display","if","if (length(significant) != length(value)) {     stop(""The significance indicator must have length one or match the p-values."", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","audit/hypotheses/H11/H11_analysis_preparation.qmd","chunk_1","TOP_LEVEL","if","if (!identical(as.character(getRversion()), ""4.6.1"")) {     stop(""H11 preparation requires R 4.6.1"", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","scripts/pipeline/p_value_display.R","R_SOURCE","nh_validate_p_values","if","if (!is.numeric(value)) {     stop(""P-values must be supplied as a numeric vector."", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","scripts/pipeline/p_value_display.R","R_SOURCE","nh_validate_p_values","if","if (any(invalid)) {     stop(""Finite p-values must lie between 0 and 1 inclusive."", call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","TOP_LEVEL","if","if (sys.nframe() == 0L) {     post_render_main() }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","assert_condition","if","if (!isTRUE(condition)) {     stop(message, call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","environment_value","if","if (is.null(value) || length(value) == 0L || is.na(value[[1L]])) {     return("""") }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","resolve_path","if","if (is_absolute_path(path)) path else file.path(base_dir, path)","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","read_declared_output_files","if","if (nzchar(list_file)) {     list_path <- resolve_path(list_file, project_dir, must_work = TRUE)     assert_condition(file.exists(list_path) && !dir.exists(list_path), ""The Quarto output-list indirection path must be an existing file."")     outputs <- readLines(list_path, warn = FALSE, encoding = ""UTF-8"") } else {     output_value <- environment_value(environment, ""QUARTO_PROJECT_OUTPUT_FILES"")     assert_condition(nzchar(output_value), paste0(""QUARTO_PROJECT_OUTPUT_FILES is missing and no output-list "", ""indirection file was declared.""))     outputs <- strsplit(output_value, ""\n"", fixed = TRUE)[[1L]] }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","validate_project_context","if","if (nzchar(environment_project)) {     assert_condition(identical(resolve_path(environment_project, project_dir, must_work = TRUE), project_dir), ""QUARTO_PROJECT_DIR does not resolve to the current project directory."") }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","validate_audit_directory","if","if (!nzchar(audit_value)) {     return(NULL) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","normalize_declared_outputs","if","if (is_absolute_path(path)) {     path } else {     file.path(context$project_dir, path) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","inspect_gt_html_state","if","if (length(tables) == 0L) {     return(list(disposition = ""NO_GT"", sha256 = input_sha256, bytes = length(input_raw), table_count = 0L, id_count = 0L, headers_count = 0L)) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","inspect_gt_html_state","for","for (i in seq_along(tables)) {     table <- tables[[i]]     id_nodes <- xml_find_all(table, ""self::*[@id] | .//*[@id]"")     ids <- xml_attr(id_nodes, ""id"")     header_nodes <- xml_find_all(table, ""self::*[@headers] | .//*[@headers]"")     header_values <- xml_attr(header_nodes, ""headers"")     header_tokens <- unlist(strsplit(header_values, ""[[:space:]]+""), use.names = FALSE)     assert_condition(length(ids) > 0L && !anyNA(ids) && all(nzchar(ids)), ""Every native gt table must have nonempty internal IDs."")     assert_condition(!anyDuplicated(ids), ""A native gt table contains duplicate internal IDs."")     id_count[[i]] <- length(ids)     headers_count[[i]] <- length(header_values)     expected_ids <- sprintf(""%s--gt-%04d"", endpoints[[i]], seq_along(ids))     marker_values <- c(ids, header_tokens)     namespace_marker[[i]] <- any(grepl(""^tbl-.*--gt-[0-9]{4}$"", marker_values, perl = TRUE))     headers_complete <- all(vapply(header_values, function(value) {         tokens <- strsplit(value, ""[[:space:]]+"")[[1L]]         positions <- match(tokens, ids)         length(tokens) > 0L && !anyNA(positions) && all(vapply(tokens, function(token) sum(ids == token) == 1L, logical(1))) && all(xml_name(id_nodes[positions]) == ""th"") && all(xml_attr(id_nodes[positions], ""scope"") %in% c(""col"", ""row"", ""colgroup"", ""rowgroup""))     }, logical(1)))     complete[[i]] <- identical(unname(ids), unname(expected_ids)) && headers_complete }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","inspect_gt_html_state","if","if (all(complete)) {     document_ids <- xml_attr(xml_find_all(document, "".//*[@id]""), ""id"")     document_ids <- document_ids[!is.na(document_ids) & nzchar(document_ids)]     all_internal_ids <- unlist(lapply(tables, function(table) {         xml_attr(xml_find_all(table, ""self::*[@id] | .//*[@id]""), ""id"")     }))     unsupported <- engine$inventory_unsupported_id_references(document, all_internal_ids)     assert_condition(!anyDuplicated(document_ids) && nrow(unsupported) == 0L, paste0(""A namespaced gt document has duplicate IDs or unsupported "", ""internal-ID references.""))     return(list(disposition = ""ALREADY_REPAIRED"", sha256 = input_sha256, bytes = length(input_raw), table_count = length(tables), id_count = sum(id_count), headers_count = sum(headers_count))) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","if","if (dir.exists(staging_dir) && path_is_within(staging_dir, temporary_root)) {     unlink(staging_dir, recursive = TRUE, force = TRUE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","for","for (i in seq_len(nrow(outputs))) {     target <- outputs$project_relative_path[[i]]     path <- outputs$normalized_path[[i]]     if (!outputs$is_html[[i]]) {         rows[[i]] <- build_summary_row(target = target, disposition = ""IGNORED_NON_HTML"")         next     }     state <- inspect_gt_html_state(path, engine)     if (state$disposition == ""NO_GT"") {         rows[[i]] <- build_summary_row(target = target, disposition = ""NO_GT"", pre_sha256 = state$sha256, post_sha256 = state$sha256, pre_bytes = state$bytes, post_bytes = state$bytes)         next     }     if (state$disposition == ""ALREADY_REPAIRED"") {         rows[[i]] <- build_summary_row(target = target, disposition = ""ALREADY_REPAIRED"", pre_sha256 = state$sha256, post_sha256 = state$sha256, pre_bytes = state$bytes, post_bytes = state$bytes, table_count = state$table_count, id_count = state$id_count, headers_count = state$headers_count)         next     }     staged_output <- file.path(staging_dir, sprintf(""%03d-output.html"", i))     staged_ledger <- file.path(staging_dir, sprintf(""%03d-ledger.csv"", i))     repair <- engine$repair_gt_html_semantics(path, staged_output, staged_ledger)     repaired_state <- inspect_gt_html_state(staged_output, engine)     assert_condition(repaired_state$disposition == ""ALREADY_REPAIRED"", ""A staged gt HTML repair did not satisfy the complete postcondition."")     original_raw <- engine$read_file_raw(path)     repaired_raw <- engine$read_file_raw(staged_output)     mode <- file.info(path)$mode[[1L]]     plans[[length(plans) + 1L]] <- list(output_index = i, target = target, path = path, original_raw = original_raw, repaired_raw = repaired_raw, mode = mode, staged_ledger = staged_ledger, repair = repair)     rows[[i]] <- build_summary_row(target = target, disposition = ""REPAIRED"", pre_sha256 = repair$input_sha256, post_sha256 = repair$output_sha256, pre_bytes = repair$input_bytes, post_bytes = repair$output_bytes, table_count = repair$table_count, id_count = repair$id_substitutions, headers_count = repair$headers_substitutions, total_substitutions = repair$total_substitutions) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","if","if (!outputs$is_html[[i]]) {     rows[[i]] <- build_summary_row(target = target, disposition = ""IGNORED_NON_HTML"")     next }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","if","if (state$disposition == ""NO_GT"") {     rows[[i]] <- build_summary_row(target = target, disposition = ""NO_GT"", pre_sha256 = state$sha256, post_sha256 = state$sha256, pre_bytes = state$bytes, post_bytes = state$bytes)     next }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","if","if (state$disposition == ""ALREADY_REPAIRED"") {     rows[[i]] <- build_summary_row(target = target, disposition = ""ALREADY_REPAIRED"", pre_sha256 = state$sha256, post_sha256 = state$sha256, pre_bytes = state$bytes, post_bytes = state$bytes, table_count = state$table_count, id_count = state$id_count, headers_count = state$headers_count)     next }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","if","if (!is.null(audit_dir)) {     summary_destination <- file.path(audit_dir, ""gt_html_semantic_post_render_summary.csv"")     assert_condition(!file.exists(summary_destination), ""The external combined audit-summary destination already exists."")     summary_stage <- file.path(staging_dir, ""combined-summary.csv"")     write.csv(summary, summary_stage, row.names = FALSE, na = """")     staged_audit[[length(staged_audit) + 1L]] <- list(staged = summary_stage, destination = summary_destination)     for (plan_index in seq_along(plans)) {         plan <- plans[[plan_index]]         ledger_name <- sprintf(""%03d_%s_gt_semantic_ledger.csv"", plan$output_index, safe_audit_stem(plan$target))         ledger_destination <- file.path(audit_dir, ledger_name)         assert_condition(!file.exists(ledger_destination), paste0(""External audit-ledger destination already exists: "", ledger_name))         staged_audit[[length(staged_audit) + 1L]] <- list(staged = plan$staged_ledger, destination = ledger_destination)         summary$ledger_file[[plan$output_index]] <- ledger_name     }     write.csv(summary, summary_stage, row.names = FALSE, na = """") }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","for","for (plan_index in seq_along(plans)) {     plan <- plans[[plan_index]]     ledger_name <- sprintf(""%03d_%s_gt_semantic_ledger.csv"", plan$output_index, safe_audit_stem(plan$target))     ledger_destination <- file.path(audit_dir, ledger_name)     assert_condition(!file.exists(ledger_destination), paste0(""External audit-ledger destination already exists: "", ledger_name))     staged_audit[[length(staged_audit) + 1L]] <- list(staged = plan$staged_ledger, destination = ledger_destination)     summary$ledger_file[[plan$output_index]] <- ledger_name }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","if","if (is.null(.finalize_callback)) {     .finalize_callback <- function(path, index) invisible(NULL) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","tryCatch","tryCatch({     for (plan_index in seq_along(plans)) {         plan <- plans[[plan_index]]         touched[[length(touched) + 1L]] <- plan         write_raw_exact(plan$repaired_raw, plan$path)         Sys.chmod(plan$path, mode = plan$mode)         .finalize_callback(plan$path, plan_index)         assert_condition(identical(engine$read_file_raw(plan$path), plan$repaired_raw), paste0(""Finalized HTML does not match its staged repair: "", plan$target))     }     for (audit_plan in staged_audit) {         copied <- file.copy(audit_plan$staged, audit_plan$destination, overwrite = FALSE, copy.mode = TRUE)         assert_condition(isTRUE(copied), paste0(""Could not finalize external audit file: "", basename(audit_plan$destination)))         created_audit <- c(created_audit, audit_plan$destination)     } }, error = function(error) {     finalization_error <<- error })","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
