"route","manifest","row","path","recorded_sha256","recorded_bytes","basis"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",9,"artifacts/08_diagnostics/H01/main/glasses/all_available/duration_below_1_sleep_environment_diagnostics.png","de8e2f79918a509addc890578c916278efbbf9b803622e8025ef7a1f109a446a","180767","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",10,"artifacts/08_diagnostics/H01/main/glasses/all_available/duration_below_10_pre_sleep_diagnostics.png","bad792b679f53f26209b969a23286312ccc3a18bc1e95aff06f1b591d25b736a","166089","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",11,"artifacts/08_diagnostics/H01/stage3/H01_stage3_reporting_provenance.csv","99d143926a3a66ade9f070867da0a2b3b8d1921c97ac099e193ad01373967e70","1214","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",12,"artifacts/09_tables/descriptives/metric_descriptive_summary_replica.csv","efd808cabcb90ca0d1254bf0195cc5ccb198a1d0d615037682bf8ed674d6a03b","107081","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",13,"artifacts/09_tables/H01/H01_exact_samples_by_site.csv","c2aa3751e809e68ad2e52040043c0e6361b5eee839d64e273f038378e66567f9","201047","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",14,"artifacts/09_tables/H01/H01_exact_samples.csv","6f06ef2ad21b91803a98a92de97568f2f11704d02f5c1286e517030bd63b5840","33832","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",15,"artifacts/09_tables/H01/H01_exactly_identified_period_sensitivity.csv","1d487c3d6fcfb27418d70572be57b64d2b94a7cfb4018b1472aea41b57987a95","9821","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",16,"artifacts/09_tables/H01/H01_l10_noon_conversion_model_tests.csv","828ba8575822fdd7cf17edcec4ae463447bf7027c12ba837ca6f989c8cc2cefa","12013","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",17,"artifacts/09_tables/H01/H01_l10_noon_conversion_samples.csv","12210b69708bf7402b57d3e156b4fe15f9b316c2a0a95fd2b69d28604841e0dc","2701","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",18,"artifacts/09_tables/H01/H01_l10_noon_conversion_term_effects.csv","835c4a55ddb837473b17d5751551f1ed515692040139f3a6bfa02fbd93f29454","7586","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",19,"artifacts/09_tables/H01/H01_marginalization_comparison.csv","efeaa0b864804c8e14ec07be9a02af824aefe13e58d586fe2aae9140e4fba5b1","51583","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",20,"artifacts/09_tables/H01/H01_model_level_tests.csv","fb20ebe8ab25a24c24c8008c44214fefe28730b1c07d506cabba922154620bff","230713","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",21,"artifacts/09_tables/H01/H01_model_manifest.csv","bf3d14af655fb6f9638b3e55d67a734695292d2357579c97374433c272ca14b8","479496","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",22,"artifacts/09_tables/H01/H01_preregistered_scope_sensitivity.csv","3e2c1e3fc0afc9194458bf4226648ba9a1173a96f27f7ee2c000ff53b7fe1b80","23087","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",23,"artifacts/09_tables/H01/H01_r2_bootstrap_summaries.csv","5b7d45f2944608fe0d50c49b9a7c5007cf9c1124255a36d2a379b37a97ba6d3a","358133","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",24,"artifacts/09_tables/H01/H01_site_deviations.csv","93c304975c52794c6de677bc3764dc3da7fcdfccb275c585ca3ca5d52a8b8060","491379","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",25,"artifacts/09_tables/H01/H01_term_effects.csv","0ca6561b3b7072e189c2107967a1994895c7ea76cfeb9be7a0728d3617493397","105144","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",26,"artifacts/09_tables/H01/stage3/H01_stage3_deviations.csv","2671fc9af9d6764a8b64c1417c8c84b3eb63a2f0a0c2c4ff4adb4eddeb03a347","5916","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",27,"artifacts/09_tables/H01/stage3/H01_stage3_diagnostic_details.csv","6362997efcfee92e6a0a8d7a4c101f192d0d31c32f5844ce89d8be71be283ced","12737","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",28,"artifacts/09_tables/H01/stage3/H01_stage3_exact_period_sensitivity.csv","537062d9ca339220fff4f9ce570dfc4c9dd7823b0c50765cfd43843db3db2be9","6198","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",29,"artifacts/09_tables/H01/stage3/H01_stage3_exact_samples_by_site.csv","1b60bd7356fb4a079ab474955b0ed36f364977a46d38b627909fdff20854387e","555161","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",30,"artifacts/09_tables/H01/stage3/H01_stage3_exact_samples.csv","7bf6d03454d9b8a2ff9b640844d911519ecd0514bf2d121837e63adb2e228212","76475","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",31,"artifacts/09_tables/H01/stage3/H01_stage3_figure_display_registry.csv","5463775d8738fad71cc92357122d0c6969f48e6e324579e46b7e679feb2a71e5","2148","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",32,"artifacts/09_tables/H01/stage3/H01_stage3_formula_manifest.csv","0ad0d83f5a1215a6709674fecdeec9e0e665de729154a0acf03653ae6810e2f2","4520","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",33,"artifacts/09_tables/H01/stage3/H01_stage3_influence_summary.csv","55e09e45be7fb2b096e04356149849aa237e3dd8e9404f949d1e2e22de61fde8","13435","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",34,"artifacts/09_tables/H01/stage3/H01_stage3_l10_noon_sensitivity.csv","5a28cf134bd4c91fb8b5164a9dc528811f0d37fb854cdc2400abf0542fda27c3","3001","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",35,"artifacts/09_tables/H01/stage3/H01_stage3_latitude_loo_summary.csv","352f4d19fc900cc24856e26a615d61e97dc03f3078c7db94b61cedf5d4d2687d","13934","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",36,"artifacts/09_tables/H01/stage3/H01_stage3_marginalization.csv","55bcee433de303964ee7f1456b0e2aa3fcc9f66874db15d545ab2d37d258623b","22862","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",37,"artifacts/09_tables/H01/stage3/H01_stage3_metric_registry.csv","515df6a2b1ae0e9a3e5929a44abde03789aa1718e05a50d6dbcc053c52694715","4840","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",38,"artifacts/09_tables/H01/stage3/H01_stage3_model_results.csv","1258a7db2e000b0227d8d5e9ac7b1a0e035b21189ea10e6f9db63186f5d713df","37620","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",39,"artifacts/09_tables/H01/stage3/H01_stage3_paired_placement.csv","2513e118c95021d76b56bf744238504a12031dae7d678bafd003f6ab729508fa","22119","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",40,"artifacts/09_tables/H01/stage3/H01_stage3_primary_metric_synthesis.csv","7f6edc7aa24b23d9eb9076dc06073512435cc61d0bb8eed2fdd8f43ec594a354","19737","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",41,"artifacts/09_tables/H01/stage3/H01_stage3_primary_publication_summary.csv","38a3f76d72b433bc3ab97d4506e59f02d582887a5d853d58fd070ebf2279309e","5593","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",42,"artifacts/09_tables/H01/stage3/H01_stage3_r2_table.csv","93a7b41482e0e0f7fd46b2c059335b326a2f966d31f6b6b52553a992fdd7ae4d","53142","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",43,"artifacts/09_tables/H01/stage3/H01_stage3_r2.csv","9463e71c6a1b11eefa9ed37c0181b827f36386913c6b272c296a91880dd4f7b9","154338","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",44,"artifacts/09_tables/H01/stage3/H01_stage3_scope_sensitivity.csv","ae624246e0210d886954eb895f0a5064a137f39f89cfd187b9226030951c79f7","39751","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",45,"artifacts/09_tables/H01/stage3/H01_stage3_sensitivity_classification.csv","06dbc85db0529347ea688abac6936fbd4cb2e64c16eeba9c18d6563b3fd2ed32","1160","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",46,"artifacts/09_tables/H01/stage3/H01_stage3_sensitivity_support.csv","474d5b45bd7313162cc21668e5cfa64f23f1a8557c1eb9fd35af09202d400ae1","5385","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",47,"artifacts/09_tables/H01/stage3/H01_stage3_site_contrasts.csv","33496e57a17ae11dc6f01cc8252246459128bb0c06ffdf4de9e66c1e8c229795","182514","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",48,"artifacts/10_figures/H01/stage3/H01_stage3_diagnostic_assessment.png","103556d8d6ca681cb8fba1ba65f4b1d7d5839ee477215becdfbc7480af0613c4","495057","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",49,"artifacts/10_figures/H01/stage3/H01_stage3_diagnostic_assessment.svg","be25f8b9c83996a2e70cd7333283ae8111a659392f577f02a585508f37116f44","76304","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",50,"artifacts/10_figures/H01/stage3/H01_stage3_model_support.png","cff7d52c1483b1d90d9fc187a8797b58ec7f0707ec8fc14df7dde9cd08ee5696","332911","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",51,"artifacts/10_figures/H01/stage3/H01_stage3_model_support.svg","4ddf972fc4c8082594d13a3b446537ae8a525ca35077e0605967f9c4c0ce519e","54914","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",52,"artifacts/10_figures/H01/stage3/H01_stage3_paired_placement.png","fccf4fc76be0e348348e01fac7379d7b83453d74fe68c630d03c4140b2c0f605","237502","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",53,"artifacts/10_figures/H01/stage3/H01_stage3_paired_placement.svg","eaf3f2eb3370b2c10b262a994b2dd6a6bfbf3047a01582f969c50359b7063225","22469","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",54,"artifacts/10_figures/H01/stage3/H01_stage3_photoperiod_latitude_chest.png","2d7a52fa342f4e7ea395a406e236951521a38e5ca481798a3289b62f2165edcd","213063","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",55,"artifacts/10_figures/H01/stage3/H01_stage3_photoperiod_latitude_chest.svg","a6c5e31e32569b3de1054135e52f9d1defea25f29c6174844bb3142919cd41f3","179402","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",56,"artifacts/10_figures/H01/stage3/H01_stage3_photoperiod_latitude_near_eye.png","0bf40dbcfb09009d1cfaa48915860f8aacd89982ff347175d4fdcc309a7a88a7","222423","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",57,"artifacts/10_figures/H01/stage3/H01_stage3_photoperiod_latitude_near_eye.svg","9980d587902234fd4389e023e133fab7cbe9097baa3bb760ae3d9b40b1ce063b","177339","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",58,"artifacts/10_figures/H01/stage3/H01_stage3_r2_intervals.png","a1850ae0fb1a34ca854444195ed577879aa332a4fa4de8be34ae11a86f7fe969","232203","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",59,"artifacts/10_figures/H01/stage3/H01_stage3_r2_intervals.svg","23b5cf901fb535ee6396c91a4622a6b7d621b3d0183863c10f818517fb26d7ad","77458","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",60,"artifacts/10_figures/H01/stage3/H01_stage3_site_contrasts_chest.png","d3ac65ca113402ff2f0d880ba3770d24000a2092194ed139d8a010ec0968e2f8","889975","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",61,"artifacts/10_figures/H01/stage3/H01_stage3_site_contrasts_chest.svg","b1e61346359b0d068803b39639ad3490b937f3e60bc01c391d3dcf57af9b7a69","111554","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",62,"artifacts/10_figures/H01/stage3/H01_stage3_site_contrasts_near_eye.png","1900f637c266f40ae99d352a62b63b585406eb23dbd9ef20780c18d50106ea68","743684","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",63,"artifacts/10_figures/H01/stage3/H01_stage3_site_contrasts_near_eye.svg","a3cefc649a44274914021078bb6b484d96a14040a17080700ff1bc33a0002c26","92623","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",64,"artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_daily_geometric_mean_medi.png","f6eb91a92b8aa39152088232fcddab6e6aef4cacbdb839130fd56ed0ac28fe16","60394","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",65,"artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_dose_time_sensitive_corrected_medi.png","16ed174f0f92ee0830e380ed114e081265c0c725a5af9d4ad085f087e9ac330e","58728","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",66,"artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_duration_above_1000.png","05756bc56003f120e8d2887f87c08e180c076df21b691e54ee3c23635a281a59","66506","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",67,"artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_duration_above_250_wake.png","a4de1ac2793b7a66f1952dd1397e174b2c3e809ec71df366db1b464806a1b530","67110","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",68,"artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_duration_below_1_sleep_environment.png","053e11315ac56c470ae0129d7aab26988cf2e6b4ed2d24909a39c13c5e1ae3c6","56802","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",69,"artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_duration_below_10_pre_sleep.png","ad84caccfb052454999516b51962c28cce956222bcdd846e0a4fc20dae2de155","64899","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",70,"artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_first_timing_above_250.png","8751348442bd301c9cb8b84c140354222f180089a9a26fe57674fa8e016fb08e","61436","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",71,"artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_interdaily_stability.png","08ee6941646bd2d039f6016a13afd146b55baf0da71d1902faae9c62ef0e641d","65458","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",72,"artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_intradaily_variability.png","de8051cb460dda22aa13b81aeb5abdd5b7e529cb30047e5213ed9d6147c7aaae","64300","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",73,"artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_l10_mean_medi.png","ec5279b39e54b6b1085f5e390189d20b64f5a5e8c18c2c3ee6f30858f35571e6","59111","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",74,"artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_l10_midpoint.png","bc61323bee55d650e2c5ce100c1596eefa7a4b60dbfc7527c17014b1a6bc9408","59216","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",75,"artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_last_timing_above_250.png","691581cc91630d1ef13adfee452ccf2860f47ee7d22b0f54b952fea06b1b3ff1","65593","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",76,"artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_longest_bout_above_250.png","76f78b893cc1d8d7f56f132b4ee5c6d98fdf3e20757c03bfb4b96dc926c0e3a8","65422","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",77,"artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_m10_mean_medi.png","97b8f5811dc2620636668f8a0bfc0534463c83497e1c8f658ea006cd79fc0860","61156","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",78,"artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_m10_midpoint.png","8cb71b347d652144ea998e81847f900c17923fd833af369a99f92e704b5776e2","63863","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",79,"artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_mder_mean_of_viable_ratios.png","62141d961a77eb3619676fe4afd52e07c00417060882328ab5e761b5f92055da","55352","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",80,"artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_mean_timing_above_250.png","d74a4d68d4825f432d1c70554af9e481ff4625339998a619368f95c399a30792","60786","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",81,"artifacts/11_source_data/descriptives/latitude_photoperiod.csv","cb0db01ffad971eb23b9f8fbfa4c84546cc94e98df0ad727400286d92387b5c8","78282","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",82,"artifacts/11_source_data/descriptives/metric_plot_values.csv","613b8cb50b478e762fd06d675f6dad1729b5ae5320826e9c5b2c0d71080eae81","44392304","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",83,"artifacts/11_source_data/H01/main/glasses/all_available/daily_geometric_mean_medi_diagnostic_plot_data.csv","c6d3e931b08fc91268afa291becc4799e5cf07c393c382c039567d8925c2932b","170038","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",84,"artifacts/11_source_data/H01/main/glasses/all_available/duration_above_250_wake_diagnostic_plot_data.csv","0780060aa6a04662e084fbbe1ceeca5185b8ccb98512cab03be6b121b15929c0","152881","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",85,"artifacts/11_source_data/H01/main/glasses/all_available/duration_below_1_sleep_environment_diagnostic_plot_data.csv","d4e3f359fec2cc11e503c625ce5a82d76b50ec0e1ce685b888c5f48aa2476ff5","161007","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",86,"artifacts/11_source_data/H01/main/glasses/all_available/duration_below_10_pre_sleep_diagnostic_plot_data.csv","8ee0accaee1511bdbfd6421b4e8ca00142cdacf8d645c9e3571bc98a24abed96","135893","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",87,"artifacts/11_source_data/H01/reporting/H01_figure_s10_theoretical_bounds_source.csv","073fa2fdae1e4a97c76409d2fc62136dddce0f4c16359b21d855cf7bf0b36f4a","3001","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",88,"artifacts/11_source_data/H01/stage3/H01_stage3_diagnostic_figure_source.csv","d9b424ae246fc688670a77a561717701fec3ddffaf000af72ea6b68f214b9397","21261","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",89,"artifacts/11_source_data/H01/stage3/H01_stage3_l10_noon_effect_source.csv","336f85650e171e0b91869d809b258a538a7690fe9aa7f15659e82be201dc4125","1976","All members are file-identity reads in the reviewed report branch, not scientific object loads"
