"route","file","target","tier","basis"
"notebooks/hypotheses/H01.qmd","notebooks/hypotheses/H01.qmd","scripts/hypotheses/H01/h01_contract.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/hypotheses/H01/h01_contract.R"
"notebooks/hypotheses/H01.qmd","notebooks/hypotheses/H01.qmd","scripts/pipeline/p_value_display.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/p_value_display.R"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","scripts/hypotheses/H01/h01_contract.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/hypotheses/H01/h01_contract.R"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","scripts/pipeline/paths_io.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/paths_io.R"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","scripts/pipeline/p_value_display.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/p_value_display.R"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","tests/hypotheses/H01/test_h01_l10_METRIC011_production.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","tests/hypotheses/H01/test_h01_l10_METRIC011_production.R"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_model_data_artifacts.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H01_model_data_artifacts.csv"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/decisions/mder_mean_of_viable_ratios.md","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/decisions/mder_mean_of_viable_ratios.md"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_model_results_artifacts.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H01_model_results_artifacts.csv"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/06_model_data/H01/model_rows.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/H01/model_rows.csv"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/06_model_data/H01/sample_flow.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/H01/sample_flow.csv"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/06_model_data/H01/exclusion_reasons.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/H01/exclusion_reasons.csv"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/06_model_data/H01/metric_contract.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/H01/metric_contract.csv"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/09_tables/H01/stage3/H01_stage3_exact_samples.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/09_tables/H01/stage3/H01_stage3_exact_samples.csv"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/09_tables/H01/H01_exact_samples_by_site.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/09_tables/H01/H01_exact_samples_by_site.csv"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/09_tables/H01/stage3/H01_stage3_formula_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/09_tables/H01/stage3/H01_stage3_formula_manifest.csv"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/08_diagnostics/H01/H01_model_diagnostics.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/H01/H01_model_diagnostics.csv"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/08_diagnostics/H01/H01_r2_bootstrap_audit.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/H01/H01_r2_bootstrap_audit.csv"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","config/site_display_registry.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","config/site_display_registry.csv"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/11_source_data/H01/preparation/H01_preparation_fitted_sample_support.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/11_source_data/H01/preparation/H01_preparation_fitted_sample_support.csv"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/11_source_data/H01/preparation/H01_preparation_model_frame_retention.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/11_source_data/H01/preparation/H01_preparation_model_frame_retention.csv"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","notebooks/hypotheses/H01.qmd","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","notebooks/hypotheses/H01.qmd"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_reporting_artifacts.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H01_reporting_artifacts.csv"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/bootstrap_production/H01_METRIC-011_bootstrap_production_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/hypotheses/H01/l10_METRIC-011/bootstrap_production/H01_METRIC-011_bootstrap_production_manifest.csv"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/reporting/H01_METRIC-011_reporting_integration_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/hypotheses/H01/l10_METRIC-011/production_integration/reporting/H01_METRIC-011_reporting_integration_manifest.csv"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","scripts/hypotheses/H01/h01_contract.R","artifacts/06_model_data/H01.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/H01.rds"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","scripts/hypotheses/H01/h01_contract.R","artifacts/12_manifests/H01_model_data_artifacts.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H01_model_data_artifacts.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/hypotheses/H02/h02_contract.R"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/pipeline/paths_io.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/paths_io.R"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/pipeline/p_value_display.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/p_value_display.R"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","config/site_display_registry.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","config/site_display_registry.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","artifacts/06_model_data/H02/main__glasses__all_available.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/H02/main__glasses__all_available.rds"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","artifacts/06_model_data/H02/main__chest__all_available.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/H02/main__chest__all_available.rds"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","artifacts/06_model_data/H02/sample_counts.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/H02/sample_counts.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","artifacts/06_model_data/H02/support_audit.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/H02/support_audit.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","artifacts/08_diagnostics/H02/residual_acf.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/H02/residual_acf.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","artifacts/08_diagnostics/H02/ar_boundary_audit.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/H02/ar_boundary_audit.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","artifacts/09_tables/H02/model_fit_summary.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/09_tables/H02/model_fit_summary.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","artifacts/09_tables/H02/model_structure_comparisons.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/09_tables/H02/model_structure_comparisons.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/submitted_recovery.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/hypotheses/H02/submitted_recovery.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","notebooks/hypotheses/H02.qmd","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","notebooks/hypotheses/H02.qmd"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","artifacts/12_manifests/H02/H02_model_data_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H02/H02_model_data_manifest.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","artifacts/12_manifests/H02/H02_analysis_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H02/H02_analysis_manifest.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","artifacts/12_manifests/H02/H02_temporal_diagnostics_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H02/H02_temporal_diagnostics_manifest.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","artifacts/12_manifests/H02/H02_formula_sensitivity_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H02/H02_formula_sensitivity_manifest.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","artifacts/12_manifests/H02/H02_dominance_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H02/H02_dominance_manifest.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","artifacts/12_manifests/H02/figure4_replication_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H02/figure4_replication_manifest.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","artifacts/12_manifests/H02/H02_reader_diagnostics_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H02/H02_reader_diagnostics_manifest.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","artifacts/12_manifests/H02/H02_paired_placement_display_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H02/H02_paired_placement_display_manifest.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","artifacts/12_manifests/H02/H02_figure_readability_qa.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H02/H02_figure_readability_qa.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","artifacts/12_manifests/H02/H02_global_time_basis_diagnostic_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H02/H02_global_time_basis_diagnostic_manifest.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","artifacts/06_model_data/base/metrics_glasses_30_minute_context.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/base/metrics_glasses_30_minute_context.rds"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","artifacts/06_model_data/base/metrics_chest_30_minute_context.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/base/metrics_chest_30_minute_context.rds"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","artifacts/12_manifests/base_model_data_artifacts.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/base_model_data_artifacts.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","artifacts/06_model_data/temporal_provenance/wall_outcome_links.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/temporal_provenance/wall_outcome_links.rds"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","artifacts/06_model_data/temporal_provenance/true_utc_source_bins.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/temporal_provenance/true_utc_source_bins.rds"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","artifacts/06_model_data/temporal_provenance/artifact_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/temporal_provenance/artifact_manifest.csv"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","docs/RQ1.html","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","docs/RQ1.html"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","docs/RQ1_chest.html","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","docs/RQ1_chest.html"
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","scripts/pipeline/p_value_display.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/p_value_display.R"
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","artifacts/10_figures/H03/H03_reader_heterogeneity_category_estimates.png","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/10_figures/H03/H03_reader_heterogeneity_category_estimates.png"
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","artifacts/10_figures/H03/H03_near_eye_site_context_estimates.png","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/10_figures/H03/H03_near_eye_site_context_estimates.png"
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","artifacts/10_figures/H03/H03_primary_residual_diagnostics.png","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/10_figures/H03/H03_primary_residual_diagnostics.png"
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","artifacts/10_figures/H03/H03_paired_placement_comparison.png","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/10_figures/H03/H03_paired_placement_comparison.png"
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","artifacts/10_figures/H03/H03_reader_temporal_near_eye.png","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/10_figures/H03/H03_reader_temporal_near_eye.png"
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","artifacts/10_figures/H03/H03_reader_temporal_chest.png","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/10_figures/H03/H03_reader_temporal_chest.png"
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","artifacts/10_figures/H03/H03_reader_temporal_diagnostics.png","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/10_figures/H03/H03_reader_temporal_diagnostics.png"
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","artifacts/10_figures/H03/H03_reader_latitude_category_slopes.png","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/10_figures/H03/H03_reader_latitude_category_slopes.png"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","scripts/hypotheses/H03/h03_contract.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/hypotheses/H03/h03_contract.R"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","scripts/pipeline/paths_io.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/paths_io.R"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/06_model_data/H03/H03_input_audit.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/H03/H03_input_audit.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/06_model_data/H03/H03_model_frame_index.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/H03/H03_model_frame_index.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/06_model_data/H03/H03_multiplicity_registry.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/H03/H03_multiplicity_registry.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/11_source_data/H03/H03_preparation_frame_integrity.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/11_source_data/H03/H03_preparation_frame_integrity.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/11_source_data/H03/H03_preparation_zero_summary.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/11_source_data/H03/H03_preparation_zero_summary.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/11_source_data/H03/H03_preparation_category_support.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/11_source_data/H03/H03_preparation_category_support.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/09_tables/H03/H03_primary_omnibus_tests.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/09_tables/H03/H03_primary_omnibus_tests.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/08_diagnostics/H03/H03_interaction_architecture_gate.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/H03/H03_interaction_architecture_gate.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/08_diagnostics/H03/H03_model_diagnostics.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/H03/H03_model_diagnostics.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/08_diagnostics/H03/H03_zero_mass_diagnostics.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/H03/H03_zero_mass_diagnostics.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/08_diagnostics/H03/H03_primary_residual_acf.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/H03/H03_primary_residual_acf.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/08_diagnostics/H03/H03_influence_refit_registry.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/H03/H03_influence_refit_registry.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/09_tables/H03/H03_sensitivity_omnibus_tests.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/09_tables/H03/H03_sensitivity_omnibus_tests.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/09_tables/H03/H03_reader_temporal_model_summary.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/09_tables/H03/H03_reader_temporal_model_summary.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/09_tables/H03/H03_reader_temporal_weighted_r_squared.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/09_tables/H03/H03_reader_temporal_weighted_r_squared.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/12_manifests/H03/H03_execution_environment.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H03/H03_execution_environment.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/06_model_data/H03/H03_model_frames.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/H03/H03_model_frames.rds"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/07_models/H03/H03_near_eye_participant_random_intercept_assessment.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/07_models/H03/H03_near_eye_participant_random_intercept_assessment.rds"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/09_tables/H03/H03_near_eye_participant_random_intercept_summary.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/09_tables/H03/H03_near_eye_participant_random_intercept_summary.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/09_tables/H03/H03_near_eye_participant_random_intercept_marginal_r2_shapley.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/09_tables/H03/H03_near_eye_participant_random_intercept_marginal_r2_shapley.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/08_diagnostics/H03/H03_near_eye_participant_random_intercept_shapley_models.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/H03/H03_near_eye_participant_random_intercept_shapley_models.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/08_diagnostics/H03/H03_near_eye_participant_random_intercept_diagnostics.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/H03/H03_near_eye_participant_random_intercept_diagnostics.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/12_manifests/H03/H03_near_eye_participant_random_intercept_environment.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H03/H03_near_eye_participant_random_intercept_environment.csv"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","artifacts/12_manifests/H03/H03_near_eye_participant_random_intercept_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H03/H03_near_eye_participant_random_intercept_manifest.csv"
