"file","unit","scope","node","symbol"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/2/3/2/2/2/3","classification_agrees"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/2/4/1","sum"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/2/4/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/2/4/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/2/4/2/3","classification_agrees"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/2/5/1","paste"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/2/5/2/1","["
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/2/5/2/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/2/5/2/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/2/5/2/2/3","manuscript_name"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/2/5/2/3/1","&"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/2/5/2/3/2/1","!"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/2/5/2/3/2/2/1","is.na"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/2/5/2/3/2/2/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/2/5/2/3/2/2/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/2/5/2/3/2/2/2/3","classification_agrees"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/2/5/2/3/3/1","!"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/2/5/2/3/3/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/2/5/2/3/3/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/2/5/2/3/3/2/3","classification_agrees"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/1","case_when"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/2/1","~"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/2/2/1","=="
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/2/2/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/2/2/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/2/2/2/3","sensitivity"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/3/1","~"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/3/2/1","=="
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/3/2/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/3/2/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/3/2/2/3","sensitivity"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/4/1","~"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/4/2/1","&"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/4/2/2/1","=="
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/4/2/2/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/4/2/2/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/4/2/2/2/3","sensitivity"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/4/2/3/1","=="
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/4/2/3/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/4/2/3/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/4/2/3/2/3","data_scenario"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/5/1","~"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/5/2/1","=="
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/5/2/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/5/2/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/5/2/2/3","sensitivity"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/6/1","~"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/6/2/1","=="
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/6/2/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/6/2/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/6/2/2/3","sensitivity"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/7/1","~"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/7/2/1","=="
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/7/2/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/7/2/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/7/2/2/3","sensitivity"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/8/1","~"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/8/3/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/8/3/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/3/8/3/3","sensitivity"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/4/1","unname"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/4/2/1","["
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/4/2/2","placement_labels"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/4/2/3/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/4/2/3/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/4/2/3/3","placement"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/5/1","paste0"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/5/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/5/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/5/2/3","Agreements"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/5/4/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/5/4/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/5/4/3","Evaluable"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/6/1","if_else"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/6/2/1","=="
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/6/2/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/6/2/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/6/2/2/3","changed"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/6/4/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/6/4/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/2/6/4/3","changed"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/3/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/3/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/3/3","Analysis"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/4/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/4/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/4/3","Placement"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/5/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/5/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/5/3","Agreement"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/6/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/6/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","42/3/6/3","Changed classifications"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/1","<-"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/2","model_form_summary"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/1","select"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/1","mutate"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/1","summarise"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/2/1","group_by"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/2/2","model_form_results"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/2/3/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/2/3/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/2/3/3","model_id"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/2/4/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/2/4/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/2/4/3","placement"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/3/1","sum"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/3/2/1","!"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/3/2/2/1","is.na"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/3/2/2/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/3/2/2/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/3/2/2/2/3","classification_agrees"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/4/1","sum"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/4/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/4/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/4/2/3","classification_agrees"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/5/1","sum"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/5/2/1","grepl"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/5/2/3/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/5/2/3/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/5/2/3/3","fit_status"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/6/1","paste"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/6/2/1","["
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/6/2/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/6/2/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/6/2/2/3","manuscript_name"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/6/2/3/1","&"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/6/2/3/2/1","!"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/6/2/3/2/2/1","is.na"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/6/2/3/2/2/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/6/2/3/2/2/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/6/2/3/2/2/2/3","classification_agrees"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/6/2/3/3/1","!"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/6/2/3/3/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/6/2/3/3/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/2/6/2/3/3/2/3","classification_agrees"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/3/1","recode"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/3/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/3/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/3/2/3","model_id"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/4/1","unname"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/4/2/1","["
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/4/2/2","placement_labels"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/4/2/3/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/4/2/3/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/4/2/3/3","placement"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/5/1","paste0"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/5/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/5/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/5/2/3","Agreements"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/5/4/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/5/4/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/5/4/3","Evaluable"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/6/1","if_else"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/6/2/1","=="
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/6/2/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/6/2/2/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/6/2/2/3","changed"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/6/4/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/6/4/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/2/6/4/3","changed"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/3/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/3/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/3/3","Model"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/4/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/4/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/4/3","Placement"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/5/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/5/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/5/3","Agreement"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/6/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/6/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/6/3","Failed fits"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/7/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/7/2",".data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/7/3","Changed classifications"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","44/1","<-"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","44/2","site_display_lookup"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","44/3/1/1","::"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","44/3/1/2","stats"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","44/3/1/3","setNames"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","44/3/2/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","44/3/2/2","site_registry"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","44/3/2/3","display_name"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","44/3/3/1","$"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","44/3/3/2","site_registry"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","44/3/3/3","site"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/1","{"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/1","vapply"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/2","value"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/1","function"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/1","{"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/2/1","if"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/2/2/1","||"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/2/2/2/1","is.na"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/2/2/2/2","one"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/2/2/3/1","=="
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/2/2/3/2","one"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/2/3/1","{"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/2/3/2/1","return"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/3/1","<-"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/3/2","codes"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/3/3/1","[["
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/3/3/2/1","strsplit"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/3/3/2/2","one"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/4/1","<-"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/4/2","labels"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/4/3/1","unname"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/4/3/2/1","["
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/4/3/2/2","site_display_lookup"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/4/3/2/3","codes"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/5/1","<-"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/5/2/1","["
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/5/2/2","labels"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/5/2/3/1","is.na"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/5/2/3/2","labels"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/5/3/1","["
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/5/3/2","codes"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/5/3/3/1","is.na"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/5/3/3/2","labels"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/6/1","paste"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/3/3/6/2","labels"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","display_omissions","45/body/2/4/1","character"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","46/1","stopifnot"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","46/2/1","=="
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","46/2/2/1","nrow"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","46/2/2/2","input_identities"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","46/3/1","all"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","46/3/2/1","=="
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","46/3/2/2/1","$"
