"file","unit","outer_scope","name","node","start_line","expression"
"scripts/hypotheses/H02/h02_contract.R","R_SOURCE","TOP_LEVEL","h02_formula_set","5",1,"function(spec = h02_model_specification()) {
    overall <- sprintf(""s(time_hour, bs = 'cc', k = %d)"", spec$overall_k)
    site_pattern <- sprintf(""s(time_hour, site, bs = 'sz', k = %d)"", spec$site_pattern_k)
    participant <- sprintf(""s(time_hour, participant, bs = 'fs', k = %d)"", spec$participant_k)
    cyclic_site_pattern <- sprintf(paste0(""s(time_hour, by = site_smooth, bs = 'cc', "", ""k = %d, id = 1)""), spec$site_pattern_k)
    cyclic_participant <- sprintf(paste0(""s(time_hour, participant, bs = 'fs', "", ""xt = 'cc', k = %d)""), spec$formula_sensitivity_participant_k)
    day <- ""s(participant_day, bs = 're')""
    build <- function(terms) {
        stats::as.formula(paste(""response"", ""~"", paste(terms, collapse = "" + "")))
    }
    list(no_site = build(c(overall, participant, day)), site_pattern = build(c(overall, site_pattern, participant, day)), no_participant_pattern = build(c(overall, site_pattern, day)), no_participant_day = build(c(overall, site_pattern, participant)), cyclic_ordered_sensitivity = build(c(""site"", overall, cyclic_site_pattern, cyclic_participant, day)))
}"
"scripts/hypotheses/H02/h02_contract.R","R_SOURCE","h02_formula_set","build","5/body/8",1,"function(terms) {
    stats::as.formula(paste(""response"", ""~"", paste(terms, collapse = "" + "")))
}"
"scripts/hypotheses/H02/h02_contract.R","R_SOURCE","TOP_LEVEL","h02_run_registry","6",1,"function() {
    dplyr::mutate(tidyr::crossing(data_scenario_id = c(""main"", ""manuscript_prepared_data""), sample_scenario = c(""all_available"", ""paired_common_sample""), placement = c(""glasses"", ""chest"")), run_id = paste(data_scenario_id, placement, sample_scenario, sep = ""__""), analytical_role = dplyr::case_when(data_scenario_id == ""main"" & placement == ""glasses"" & sample_scenario == ""all_available"" ~ ""primary"", data_scenario_id == ""manuscript_prepared_data"" & placement == ""glasses"" & sample_scenario == ""all_available"" ~ 
        ""manuscript_prepared_data_sensitivity"", placement == ""chest"" & sample_scenario == ""all_available"" ~ ""complementary_chest"", sample_scenario == ""paired_common_sample"" ~ ""paired_placement_sensitivity"", TRUE ~ ""supporting""))
}"
"scripts/hypotheses/H02/h02_contract.R","R_SOURCE","TOP_LEVEL","h02_transform","7",1,"function(mel_edi_lx, offset_lx = 0.1) {
    if (any(mel_edi_lx < 0, na.rm = TRUE)) {
        h02_abort(""melEDI values must be non-negative"")
    }
    log10(mel_edi_lx + offset_lx)
}"
"scripts/hypotheses/H02/h02_contract.R","R_SOURCE","TOP_LEVEL","h02_inverse_transform","8",1,"function(response, offset_lx = 0.1) {
    pmax(0, 10^response - offset_lx)
}"
"scripts/hypotheses/H02/h02_contract.R","R_SOURCE","TOP_LEVEL","h02_seed","9",1,"function(run_id, component = 0L) {
    bytes <- utf8ToInt(run_id)
    as.integer(20260730L + sum(bytes * seq_along(bytes)) + component)
}"
"scripts/hypotheses/H02/h02_contract.R","R_SOURCE","TOP_LEVEL","h02_specification_table","10",1,"function(spec = h02_model_specification()) {
    values <- vapply(spec, function(x) paste(x, collapse = "", ""), character(1))
    tibble::tibble(field = names(values), value = unname(values))
}"
"scripts/pipeline/assertions.R","R_SOURCE","TOP_LEVEL","abort_pipeline","1",1,"function(message, ..., call = NULL) {
    rlang::abort(sprintf(message, ...), call = call)
}"
"scripts/pipeline/assertions.R","R_SOURCE","TOP_LEVEL","assert_columns","2",1,"function(data, columns, object = deparse(substitute(data))) {
    missing <- setdiff(columns, names(data))
    if (length(missing) > 0L) {
        abort_pipeline(""%s is missing required column(s): %s"", object, paste(missing, collapse = "", ""))
    }
    invisible(data)
}"
"scripts/pipeline/assertions.R","R_SOURCE","TOP_LEVEL","assert_no_missing_key","3",1,"function(data, key, object = deparse(substitute(data))) {
    assert_columns(data, key, object)
    missing <- !stats::complete.cases(data[key])
    if (any(missing)) {
        abort_pipeline(""%s has %d row(s) with missing values in key (%s)"", object, sum(missing), paste(key, collapse = "", ""))
    }
    invisible(data)
}"
"scripts/pipeline/assertions.R","R_SOURCE","TOP_LEVEL","assert_unique_key","4",1,"function(data, key, object = deparse(substitute(data))) {
    assert_no_missing_key(data, key, object)
    duplicated_key <- duplicated(data[key])
    if (any(duplicated_key)) {
        examples <- utils::head(unique(data[duplicated_key, key, drop = FALSE]), 5L)
        abort_pipeline(paste0(""%s has %d duplicated row(s) for key (%s). "", ""First duplicated key(s):\n%s""), object, sum(duplicated_key), paste(key, collapse = "", ""), paste(utils::capture.output(print(examples)), collapse = ""\n""))
    }
    invisible(data)
}"
"scripts/pipeline/assertions.R","R_SOURCE","TOP_LEVEL","assert_interval_order","5",1,"function(data, start, end, object = deparse(substitute(data))) {
    assert_columns(data, c(start, end), object)
    valid <- is.na(data[[start]]) | is.na(data[[end]]) | data[[start]] < data[[end]]
    if (!all(valid)) {
        abort_pipeline(""%s has %d interval(s) for which %s is not earlier than %s"", object, sum(!valid), start, end)
    }
    invisible(data)
}"
"scripts/pipeline/assertions.R","R_SOURCE","TOP_LEVEL","assert_probability","6",1,"function(x, object = deparse(substitute(x)), allow_na = FALSE) {
    valid <- is.numeric(x) && (allow_na || !anyNA(x))
    finite <- is.na(x) | (is.finite(x) & x >= 0 & x <= 1)
    if (!valid || !all(finite)) {
        abort_pipeline(""%s must contain probabilities in [0, 1]"", object)
    }
    invisible(x)
}"
"scripts/pipeline/assertions.R","R_SOURCE","TOP_LEVEL","assert_one_object_rds","7",1,"function(path) {
    if (!file.exists(path)) {
        abort_pipeline(""Required artifact does not exist: %s"", path)
    }
    object <- readRDS(path)
    if (is.environment(object)) {
        abort_pipeline(""Artifact must not contain a global environment: %s"", path)
    }
    invisible(object)
}"
"scripts/pipeline/assertions.R","R_SOURCE","TOP_LEVEL","left_join_checked","8",1,"function(x, y, by, relationship, x_name = deparse(substitute(x)), y_name = deparse(substitute(y))) {
    allowed <- c(""one-to-one"", ""one-to-many"", ""many-to-one"", ""many-to-many"")
    if (!relationship %in% allowed) {
        abort_pipeline(""Unknown join relationship '%s'; expected one of %s"", relationship, paste(allowed, collapse = "", ""))
    }
    tryCatch(dplyr::left_join(x, y, by = by, relationship = relationship), error = function(error) {
        abort_pipeline(""Join of %s to %s failed the declared %s relationship: %s"", x_name, y_name, relationship, conditionMessage(error))
    })
}"
"scripts/pipeline/site_solar_context.R","R_SOURCE","TOP_LEVEL","expected_site_codes","1",1,"function() {
    c(""BAUA"", ""FUSPCEU"", ""IZTECH"", ""KNUST"", ""MPI"", ""RISE"", ""THUAS"", ""TUM"", ""UCR"")
}"
"scripts/pipeline/site_solar_context.R","R_SOURCE","TOP_LEVEL","site_metadata_required_columns","2",1,"function() {
    c(""site"", ""city"", ""country"", ""location"", ""timezone"", ""latitude_deg"", ""longitude_deg"", ""coordinate_order"", ""coordinate_source"", ""coordinate_source_version"", ""site_manifest_source"", ""site_release_repository"", ""site_release_commit"", ""site_release_doi"")
}"
"scripts/pipeline/site_solar_context.R","R_SOURCE","TOP_LEVEL","validate_site_metadata","3",1,"function(site_metadata, object = deparse(substitute(site_metadata))) {
    if (!is.data.frame(site_metadata)) {
        abort_pipeline(""%s must be a data frame"", object)
    }
    required <- site_metadata_required_columns()
    assert_columns(site_metadata, required, object = object)
    assert_no_missing_key(site_metadata, required, object = object)
    assert_unique_key(site_metadata, ""site"", object = object)
    expected_sites <- sort(expected_site_codes())
    observed_sites <- sort(as.character(site_metadata$site))
    if (!identical(observed_sites, expected_sites)) {
        missing_sites <- setdiff(expected_sites, observed_sites)
        unexpected_sites <- setdiff(observed_sites, expected_sites)
        abort_pipeline(paste0(""%s must contain exactly the nine study sites. "", ""Missing: %s. Unexpected: %s""), object, if (length(missing_sites) == 0L) {
            ""none""
        }
        else {
            paste(missing_sites, collapse = "", "")
        }, if (length(unexpected_sites) == 0L) {
            ""none""
        }
        else {
            paste(unexpected_sites, collapse = "", "")
        })
    }
    character_columns <- setdiff(required, c(""latitude_deg"", ""longitude_deg""))
    invalid_character <- vapply(site_metadata[character_columns], function(value) {
        !is.character(value) || any(!nzchar(trimws(value)))
    }, logical(1))
    if (any(invalid_character)) {
        abort_pipeline(""%s has invalid character field(s): %s"", object, paste(names(invalid_character)[invalid_character], collapse = "", ""))
    }
    if (!is.numeric(site_metadata$latitude_deg) || any(!is.finite(site_metadata$latitude_deg)) || any(site_metadata$latitude_deg < -90 | site_metadata$latitude_deg > 90)) {
        abort_pipeline(""%s column `latitude_deg` must contain finite values in [-90, 90]"", object)
    }
    if (!is.numeric(site_metadata$longitude_deg) || any(!is.finite(site_metadata$longitude_deg)) || any(site_metadata$longitude_deg < -180 | site_metadata$longitude_deg > 180)) {
        abort_pipeline(""%s column `longitude_deg` must contain finite values in [-180, 180]"", object)
    }
    if (any(site_metadata$coordinate_order != ""latitude_longitude"")) {
        abort_pipeline(""%s must declare `coordinate_order` as `latitude_longitude`"", object)
    }
    invalid_timezones <- !site_metadata$timezone %in% OlsonNames()
    if (any(invalid_timezones)) {
        abort_pipeline(""%s has invalid Olson time zone(s): %s"", object, paste(sort(unique(site_metadata$timezone[invalid_timezones])), collapse = "", ""))
    }
    invalid_commits <- !grepl(""^[0-9a-f]{40}$"", site_metadata$site_release_commit)
    if (any(invalid_commits)) {
        abort_pipeline(""%s has invalid 40-character release commit(s) for site(s): %s"", object, paste(site_metadata$site[invalid_commits], collapse = "", ""))
    }
    invalid_dois <- !grepl(""^10[.][0-9]+/"", site_metadata$site_release_doi)
    if (any(invalid_dois)) {
        abort_pipeline(""%s has invalid release DOI(s) for site(s): %s"", object, paste(site_metadata$site[invalid_dois], collapse = "", ""))
    }
    invisible(site_metadata)
}"
"scripts/pipeline/site_solar_context.R","R_SOURCE","TOP_LEVEL","read_site_metadata","4",1,"function(path) {
    if (!is.character(path) || length(path) != 1L || is.na(path) || !nzchar(path)) {
        abort_pipeline(""`path` must be one non-empty file path"")
    }
    if (!file.exists(path)) {
        abort_pipeline(""Site metadata file does not exist: %s"", path)
    }
    metadata <- utils::read.csv(path, stringsAsFactors = FALSE, check.names = FALSE, fileEncoding = ""UTF-8"")
    validate_site_metadata(metadata, object = ""site metadata"")
    tibble::as_tibble(metadata)
}"
"scripts/pipeline/site_solar_context.R","R_SOURCE","TOP_LEVEL","validate_site_date_domain","5",1,"function(site_dates, site_metadata, object = deparse(substitute(site_dates))) {
    if (!is.data.frame(site_dates)) {
        abort_pipeline(""%s must be a data frame"", object)
    }
    if (nrow(site_dates) == 0L) {
        abort_pipeline(""%s must contain at least one site-date row"", object)
    }
    assert_columns(site_dates, c(""site"", ""local_date""), object = object)
    assert_no_missing_key(site_dates, c(""site"", ""local_date""), object = object)
    assert_unique_key(site_dates, c(""site"", ""local_date""), object = object)
    if (!is.character(site_dates$site)) {
        abort_pipeline(""%s column `site` must be character"", object)
    }
    if (!inherits(site_dates$local_date, ""Date"")) {
        abort_pipeline(""%s column `local_date` must be Date"", object)
    }
    validate_site_metadata(site_metadata, object = ""site metadata"")
    unknown_sites <- setdiff(unique(site_dates$site), site_metadata$site)
    if (length(unknown_sites) > 0L) {
        abort_pipeline(""%s contains site(s) absent from site metadata: %s"", object, paste(sort(unknown_sites), collapse = "", ""))
    }
    invisible(site_dates)
}"
"scripts/pipeline/site_solar_context.R","R_SOURCE","TOP_LEVEL","validate_solar_context_runtime","6",1,"function() {
    required_packages <- c(""LightLogR"", ""suntools"")
    available <- vapply(required_packages, requireNamespace, quietly = TRUE, FUN.VALUE = logical(1))
    if (any(!available)) {
        abort_pipeline(""Solar context requires installed package(s): %s"", paste(required_packages[!available], collapse = "", ""))
    }
    if (utils::packageVersion(""LightLogR"") < ""0.10.3"") {
        abort_pipeline(""Solar context requires LightLogR >= 0.10.3"")
    }
    if (utils::packageVersion(""suntools"") < ""1.1.0"") {
        abort_pipeline(""Solar context requires suntools >= 1.1.0"")
    }
    invisible(TRUE)
}"
"scripts/pipeline/site_solar_context.R","R_SOURCE","TOP_LEVEL","parse_solar_utc_offset_minutes","7",1,"function(offset) {
    if (!is.character(offset)) {
        abort_pipeline(""Solar-event UTC offsets must be character"")
    }
    valid <- is.na(offset) | grepl(""^[+-][0-9]{4}$"", offset)
    if (!all(valid)) {
        abort_pipeline(""Solar-event UTC offsets contain invalid value(s): %s"", paste(unique(offset[!valid]), collapse = "", ""))
    }
    sign <- ifelse(substr(offset, 1L, 1L) == ""-"", -1L, 1L)
    hours <- suppressWarnings(as.integer(substr(offset, 2L, 3L)))
    minutes <- suppressWarnings(as.integer(substr(offset, 4L, 5L)))
    result <- sign * (hours * 60L + minutes)
    result[is.na(offset)] <- NA_integer_
    as.integer(result)
}"
"scripts/pipeline/site_solar_context.R","R_SOURCE","TOP_LEVEL","as_true_utc","8",1,"function(datetime) {
    if (!inherits(datetime, ""POSIXct"")) {
        abort_pipeline(""Solar event must be POSIXct"")
    }
    as.POSIXct(as.numeric(datetime), origin = ""1970-01-01"", tz = ""UTC"")
}"
"scripts/pipeline/site_solar_context.R","R_SOURCE","TOP_LEVEL","solar_event_fields","9",1,"function(datetime, timezone, prefix) {
    if (!inherits(datetime, ""POSIXct"")) {
        abort_pipeline(""Solar event `%s` must be POSIXct"", prefix)
    }
    if (!is.character(timezone) || length(timezone) != 1L || is.na(timezone) || !timezone %in% OlsonNames()) {
        abort_pipeline(""Solar event `%s` requires one valid Olson time zone"", prefix)
    }
    if (!is.character(prefix) || length(prefix) != 1L || is.na(prefix) || !nzchar(prefix)) {
        abort_pipeline(""Solar-event `prefix` must be one non-empty string"")
    }
    local_fields <- as.POSIXlt(datetime, tz = timezone)
    local_label <- format(datetime, format = ""%Y-%m-%dT%H:%M:%OS6%z"", tz = timezone)
    wall_minute <- (local_fields$hour * 60 + local_fields$min + local_fields$sec/60)
    offset <- format(datetime, format = ""%z"", tz = timezone)
    output <- tibble::tibble(utc = as_true_utc(datetime), local_label = as.character(local_label), wall_minute = as.numeric(wall_minute), utc_offset_minutes = parse_solar_utc_offset_minutes(offset), is_dst = as.logical(local_fields$isdst == 1L))
    names(output) <- paste0(prefix, names(output))
    output
}"
"scripts/pipeline/site_solar_context.R","R_SOURCE","TOP_LEVEL","local_day_fields","10",1,"function(local_date, timezone) {
    start_local <- as.POSIXct(paste(format(local_date, ""%Y-%m-%d""), ""00:00:00""), tz = timezone)
    next_start_local <- as.POSIXct(paste(format(local_date + 1L, ""%Y-%m-%d""), ""00:00:00""), tz = timezone)
    day_end_local <- next_start_local - 1
    start_fields <- as.POSIXlt(start_local, tz = timezone)
    end_fields <- as.POSIXlt(day_end_local, tz = timezone)
    start_offset <- parse_solar_utc_offset_minutes(format(start_local, format = ""%z"", tz = timezone))
    end_offset <- parse_solar_utc_offset_minutes(format(day_end_local, format = ""%z"", tz = timezone))
    tibble::tibble(local_day_start_utc = as_true_utc(start_local), next_local_day_start_utc = as_true_utc(next_start_local), local_day_real_hours = as.numeric(difftime(next_start_local, start_local, units = ""hours"")), local_day_start_utc_offset_minutes = start_offset, local_day_end_utc_offset_minutes = end_offset, local_day_start_is_dst = as.logical(start_fields$isdst == 1L), local_day_end_is_dst = as.logical(end_fields$isdst == 1L), local_day_crosses_dst = as.logical(start_offset != end_offset))
}"
"scripts/pipeline/site_solar_context.R","R_SOURCE","TOP_LEVEL","calculate_suntools_solar_noon","11",1,"function(coordinates_lat_lon, dates, timezone) {
    local_midnight <- as.POSIXct(paste(format(dates, ""%Y-%m-%d""), ""00:00:00""), tz = timezone)
    result <- suntools::solarnoon(crds = matrix(c(coordinates_lat_lon[[2L]], coordinates_lat_lon[[1L]]), nrow = 1L), dateTime = local_midnight, POSIXct.out = TRUE)
    if (nrow(result) != length(dates) || !""time"" %in% names(result) || !inherits(result$time, ""POSIXct"")) {
        abort_pipeline(""suntools solar-noon output did not preserve the requested date domain"")
    }
    result$time
}"
"scripts/pipeline/site_solar_context.R","R_SOURCE","TOP_LEVEL","calculate_site_solar_context","12",1,"function(site_dates, site_metadata_row, solar_depression_deg) {
    if (nrow(site_metadata_row) != 1L) {
        abort_pipeline(""One metadata row is required per solar-context site"")
    }
    site <- site_metadata_row$site[[1L]]
    timezone <- site_metadata_row$timezone[[1L]]
    latitude <- site_metadata_row$latitude_deg[[1L]]
    longitude <- site_metadata_row$longitude_deg[[1L]]
    dates <- site_dates$local_date
    coordinates_lat_lon <- c(latitude, longitude)
    photoperiod <- LightLogR::photoperiod(coordinates = coordinates_lat_lon, dates = dates, tz = timezone, solarDep = solar_depression_deg)
    solar_noon <- calculate_suntools_solar_noon(coordinates_lat_lon = coordinates_lat_lon, dates = dates, timezone = timezone)
    if (nrow(photoperiod) != length(dates) || !identical(photoperiod$date, dates) || length(solar_noon) != length(dates)) {
        abort_pipeline(""Solar package output did not preserve the requested dates for site %s"", site)
    }
    if (any(photoperiod$lat != latitude) || any(photoperiod$lon != longitude)) {
        abort_pipeline(""Solar package output changed latitude/longitude order for site %s"", site)
    }
    if (any(photoperiod$tz != timezone) || any(photoperiod$solar.angle != -solar_depression_deg)) {
        abort_pipeline(""Solar package output changed the time zone or solar boundary for site %s"", site)
    }
    complete_twilight <- is.finite(as.numeric(photoperiod$dawn)) & is.finite(as.numeric(photoperiod$dusk))
    incomplete_twilight <- xor(is.finite(as.numeric(photoperiod$dawn)), is.finite(as.numeric(photoperiod$dusk)))
    if (any(incomplete_twilight)) {
        abort_pipeline(""Solar package returned only one civil-twilight boundary for site %s"", site)
    }
    if (any(photoperiod$dusk[complete_twilight] <= photoperiod$dawn[complete_twilight])) {
        abort_pipeline(""Civil dusk must follow civil dawn for site %s"", site)
    }
    observed_hours <- as.numeric(photoperiod$photoperiod, units = ""hours"")
    independent_hours <- as.numeric(difftime(photoperiod$dusk, photoperiod$dawn, units = ""hours""))
    if (any(abs(observed_hours[complete_twilight] - independent_hours[complete_twilight]) > 1e-10) || any(!is.na(observed_hours[!complete_twilight]))) {
        abort_pipeline(""Photoperiod duration is inconsistent with civil dawn/dusk for site %s"", site)
    }
    finite_noon <- is.finite(as.numeric(solar_noon))
    if (any(complete_twilight & finite_noon & (solar_noon <= photoperiod$dawn | solar_noon >= photoperiod$dusk))) {
        abort_pipeline(""Solar noon falls outside civil dawn/dusk for site %s"", site)
    }
    event_dates <- list(civil_dawn = as.Date(photoperiod$dawn, tz = timezone), civil_dusk = as.Date(photoperiod$dusk, tz = timezone), solar_noon = as.Date(solar_noon, tz = timezone))
    invalid_event_date <- vapply(event_dates, function(event_date) {
        any(!is.na(event_date) & event_date != dates)
    }, logical(1))
    if (any(invalid_event_date)) {
        abort_pipeline(""Solar event date differs from requested local date for site %s: %s"", site, paste(names(invalid_event_date)[invalid_event_date], collapse = "", ""))
    }
    metadata <- site_metadata_row[rep.int(1L, length(dates)), , drop = FALSE]
    dplyr::bind_cols(dplyr::mutate(tibble::as_tibble(metadata), local_date = dates, solar_context_definition = ""civil_dawn_to_civil_dusk"", solar_noon_role = ""contextual_metadata_only"", solar_depression_deg = as.numeric(solar_depression_deg), solar_altitude_boundary_deg = -as.numeric(solar_depression_deg), photoperiod_hours = observed_hours), solar_event_fields(photoperiod$dawn, timezone = timezone, prefix = ""civil_dawn_""), solar_event_fields(photoperiod$dusk, timezone = timezone, prefix = ""civil_dusk_""), 
        solar_event_fields(solar_noon, timezone = timezone, prefix = ""solar_noon_""), local_day_fields(dates, timezone = timezone))
}"
"scripts/pipeline/site_solar_context.R","R_SOURCE","TOP_LEVEL","build_site_solar_context","13",1,"function(site_dates, site_metadata, solar_depression_deg = 6) {
    validate_site_date_domain(site_dates, site_metadata)
    if (!is.numeric(solar_depression_deg) || length(solar_depression_deg) != 1L || is.na(solar_depression_deg) || !is.finite(solar_depression_deg) || solar_depression_deg != 6) {
        abort_pipeline(paste0(""`solar_depression_deg` must equal 6 for the canonical "", ""civil-dawn/civil-dusk context""))
    }
    validate_solar_context_runtime()
    domain <- dplyr::arrange(tibble::tibble(site = as.character(site_dates$site), local_date = as.Date(site_dates$local_date)), .data$site, .data$local_date)
    sites <- unique(domain$site)
    rows <- lapply(sites, function(site) {
        site_domain <- domain[domain$site == site, , drop = FALSE]
        metadata_row <- site_metadata[site_metadata$site == site, , drop = FALSE]
        calculate_site_solar_context(site_dates = site_domain, site_metadata_row = metadata_row, solar_depression_deg = solar_depression_deg)
    })
    output <- dplyr::arrange(dplyr::mutate(dplyr::bind_rows(rows), solar_context_algorithm = paste0(""LightLogR::photoperiod + suntools::solarnoon(local midnight)""), lightlogr_version = as.character(utils::packageVersion(""LightLogR"")), suntools_version = as.character(utils::packageVersion(""suntools"")), r_version = as.character(getRversion())), .data$site, .data$local_date)
    assert_unique_key(output, c(""site"", ""local_date""), object = ""site solar context"")
    expected_keys <- dplyr::arrange(domain, .data$site, .data$local_date)
    observed_keys <- dplyr::arrange(dplyr::select(output, dplyr::all_of(c(""site"", ""local_date""))), .data$site, .data$local_date)
    if (!identical(as.data.frame(observed_keys), as.data.frame(expected_keys))) {
        abort_pipeline(""Site solar context does not exactly cover the requested site-date domain"")
    }
    if (!identical(lubridate::tz(output$civil_dawn_utc), ""UTC"") || !identical(lubridate::tz(output$civil_dusk_utc), ""UTC"") || !identical(lubridate::tz(output$solar_noon_utc), ""UTC"") || !identical(lubridate::tz(output$local_day_start_utc), ""UTC"") || !identical(lubridate::tz(output$next_local_day_start_utc), ""UTC"")) {
        abort_pipeline(""All true-instant solar columns must use UTC"")
    }
    output
}"
"scripts/descriptives/descriptive_contract.R","R_SOURCE","TOP_LEVEL","descriptive_required_packages","1",1,"function() {
    c(""dplyr"", ""tidyr"", ""readr"", ""ggplot2"", ""patchwork"", ""ragg"", ""svglite"", ""scales"", ""gt"", ""knitr"", ""rnaturalearth"", ""sf"", ""rvest"", ""openssl"", ""forcats"", ""lubridate"", ""ggridges"", ""cowplot"", ""ggtext"", ""png"", ""legendry"", ""ggrepel"", ""LightLogR"")
}"
"scripts/descriptives/descriptive_contract.R","R_SOURCE","TOP_LEVEL","check_descriptive_packages","2",1,"function() {
    packages <- descriptive_required_packages()
    available <- vapply(packages, requireNamespace, logical(1), quietly = TRUE)
    if (!all(available)) {
        stop(""Required packages are unavailable: "", paste(packages[!available], collapse = "", ""), call. = FALSE)
    }
    invisible(packages)
}"
"scripts/descriptives/descriptive_contract.R","R_SOURCE","TOP_LEVEL","descriptive_expected_manifests","3",1,"function(root) {
    data.frame(manifest_id = c(""import_alignment"", ""coverage"", ""reference_profiles"", ""state_intervals"", ""state_support_gate"", ""mder_support_gate"", ""metric_artifacts"", ""base_model_data"", ""normalized_inputs"", ""site_solar_context"", ""preanalysis_comparison"", ""prepared_day_showcase"", ""manuscript_prepared_data""), path = file.path(root, ""artifacts"", ""12_manifests"", c(""import_alignment_artifacts.csv"", ""coverage_artifacts.csv"", ""reference_profile_artifacts.csv"", ""state_interval_artifacts.csv"", ""state_support_gate_artifacts.csv"", 
        ""mder_support_gate_artifacts.csv"", ""metric_artifacts.csv"", ""base_model_data_artifacts.csv"", ""model_input_normalization.csv"", ""site_solar_context_artifacts.csv"", ""preanalysis_comparison_artifacts.csv"", ""prepared_day_showcase_artifacts.csv"", ""manuscript_prepared_data_artifacts.csv"")), expected_sha256 = c(""f76d876fbce63068f38976c189c590618da730531abaeb6ab74093758f9bb350"", ""0281118bfd0975181f6cf5fe39237f49271fa309c6de2d42d261b48450a5ba8d"", ""5e08099602682a4b951b0304764f341932ef2f03ccd4c62f32793ea82084e062"", 
        ""216392d001ac92a3f7313200bae0354b21315a70d7017309d022fb4d1fc6903a"", ""755508076e42ed74ce0d40f48de192b69ea81b04532db2d5a950c451236e2619"", ""9ca9b97dac5efd9ec4e7b43a1fb2227b7a13cf98ac4b92318606c4874f9e460b"", ""028bce108339c1277df4a070597430ea20b49c34c2888f4eef42741c1fe76a5e"", ""8344bdc0339a53079bf9eeb7d86de1ad7c15373641c3a0a5a01d040b418895ce"", ""e3d484711abb54f69d63ff302e5a0329efda3fd0a8c85feaf9cc4f850005c9ab"", ""c0c6d7f97782c0d880a213050f576213f5d56b3204a02732f6399e7e4aeb8518"", ""f3c4bfbf120d2023c045b44e3c7c04c58bce1f8d11621956bca1e5ede90c5623"", 
        ""c5ca66b2a6ec4fabbe57d08135db7f365bcd123365caab6c987bcb2b62f7a322"", ""4ed62fbe58de65a6d05d8cfc6b5d870d7c74a3c83fe89bcd72bd1dd838698935""), stringsAsFactors = FALSE)
}"
"scripts/descriptives/descriptive_contract.R","R_SOURCE","TOP_LEVEL","descriptive_paths","4",1,"function(root) {
    list(root = root, script_dir = file.path(root, ""scripts"", ""descriptives""), table_dir = file.path(root, ""artifacts"", ""09_tables"", ""descriptives""), figure_dir = file.path(root, ""artifacts"", ""10_figures"", ""descriptives""), diagnostic_dir = file.path(root, ""artifacts"", ""08_diagnostics"", ""descriptives""), source_dir = file.path(root, ""artifacts"", ""11_source_data"", ""descriptives""), manifest_dir = file.path(root, ""artifacts"", ""12_manifests"", ""descriptives""), audit_dir = file.path(root, ""audit"", ""descriptives""), 
        handoff_dir = file.path(root, ""audit"", ""handoffs""), test_dir = file.path(root, ""tests"", ""descriptives""))
}"
"scripts/descriptives/descriptive_contract.R","R_SOURCE","TOP_LEVEL","ensure_descriptive_directories","5",1,"function(paths) {
    directories <- unname(unlist(paths[c(""table_dir"", ""figure_dir"", ""diagnostic_dir"", ""source_dir"", ""manifest_dir"", ""audit_dir"", ""handoff_dir"", ""test_dir"")]))
    invisible(vapply(directories, dir.create, logical(1), recursive = TRUE, showWarnings = FALSE))
}"
"scripts/descriptives/descriptive_contract.R","R_SOURCE","TOP_LEVEL","gap_timing_unaware_near_eye_contract","6",1,"function(root) {
    data.frame(dataset_id = ""gap_timing_unaware_near_eye_30_minute"", reader_label = ""Gap-timing-unaware near-eye dataset"", path = file.path(root, ""data"", ""metrics_separate_glasses.RData""), object = ""metric_glasses_participanthour"", expected_sha256 = ""f4b8ddfdbd4ee2e577957ed6a89f65a7b44581bba916e786147dcd40c94a234b"", aggregation = ""Stored floor-aligned 30-minute arithmetic mean"", stringsAsFactors = FALSE)
}"
"scripts/descriptives/descriptive_contract.R","R_SOURCE","TOP_LEVEL","write_descriptive_change_request","7",1,"function(root, checks, message) {
    path <- file.path(root, ""audit"", ""handoffs"", ""descriptives_shared_change_request.md"")
    dir.create(dirname(path), recursive = TRUE, showWarnings = FALSE)
    lines <- c(""# Descriptives shared-change request"", """", ""The descriptive rebuild stopped before reading analytical inputs."", """", paste0(""Reason: "", message), """", ""## Shared manifest checks"", """", ""| Manifest | Expected SHA-256 | Observed SHA-256 | Status |"", ""|---|---|---|---|"", apply(checks, 1L, function(row) {
        paste0(""| "", row[[""manifest_id""]], "" | `"", row[[""expected_sha256""]], ""` | `"", row[[""observed_sha256""]], ""` | "", row[[""status""]], "" |"")
    }), """", ""The coordinating task must reconcile or repin the shared artifact. This"", ""worker did not rebuild or modify shared preparation."")
    writeLines(lines, path, useBytes = TRUE)
    path
}"
