"file","unit","start_line","options","source_text_sha256","parsed_expression_sha256","historical_expression_comparison"
"notebooks/hypotheses/H04.qmd","inline_1370_1",1370,"","52024aa3b7fe5a1d5178a8358ed7cf397e6510076803d99020d67e0f33b5d7df","8bd631c553b424a776dfd2aac2d33021e8da40fc5aff4a242dcef1cf7ca5a120","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H04.qmd","inline_1372_1",1372,"","57eefb7633275271d8943fd40b9b8541ce33430ef2eb4236015a17fc866a5e13","d33960491d92eb77c272830abc08a161a6b1facc2e4890072b14bd63523210b6","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H04.qmd","inline_1374_1",1374,"","2020505f9b1ab7471588f9fdc87925de83d024e53013885bc4af00efe248d58d","331f0e4b97dea5fed9fd475f2a8ec40790702af349225dd5674a5e006fb58bf6","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H04.qmd","inline_1376_1",1376,"","52785147e271f3fbefe7b75e4fd13b2567e2c204fb894e03699b4de0d33b4a32","085e2626d10028e2e5f9eb37535dce5f39984c8a67febd6bed2a6f50be26936c","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H04.qmd","chunk_14",1423,"```{r}
#| label: tbl-h04-primary-diagnostics
#| tbl-cap: ""Numerical, influence, zero-mass, variance-pattern, and serial-dependence model checks.""","01c2cde31c4e922f981773a514993a42ef331e3db9dacbc3721f91716531bfd3","15a5a04bd2261dcd4e99a5b2caa92f2e1b08b6cc23d63b64af92cebfe5143e06","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H04.qmd","chunk_15",1481,"```{r}
#| label: fig-h04-primary-diagnostics
#| fig-cap: ""Primary-model residual, temporal-dependence, and zero-mass checks.""
#| fig-alt: ""Three-panel model-check figure for the primary additive models. Individual and binned Pearson residuals show fitted-value-dependent spread at both sensor positions; residual correlations are positive at the first several hourly lags; and working Tweedie zero fractions substantially exceed observed zero fractions across fitted-mean deciles. Concurrent category memberships are aggregated back to one weighted original participant-hour.""
#| out-width: ""100%""","325ba531e4868397e72d8c795415db6062adc3afc128fe5f189b29d8ca797360","91ff8ec770466d69249d496262020155cf5ae8eb336e6555c5ef298edce03acb","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H04.qmd","chunk_16",1526,"```{r}
#| label: tbl-h04-sensitivities
#| tbl-cap: ""Exact fitted samples, five-category omnibus tests, and named-contrast stability across recorded sensitivities.""","c8030f54cbce2deefd36bfc49f66ea2c5097f63b937a2a53350720a68fcdace8","39eaef033a0a344291aec9def73133f38139349e42e51dd8f26f7ae7e3553036","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H04.qmd","chunk_17",1618,"```{r}
#| label: tbl-h04-mundlak
#| tbl-cap: ""Population-average and Mundlak within-participant activity ratios to At home, plus between-participant composition ratios per 10 percentage points; all intervals are 95% CIs.""","a5fa4f5f4e46db9af20355970128a1c31c0c8949e1d8d4535aebb058839bd585","ced553cb4dd020779f57150ec6b45c84b92de4fa55746d32de1a708ff83535f9","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H04.qmd","chunk_18",1728,"```{r}
#| label: fig-h04-paired-placement
#| fig-cap: ""Common-sample near-eye-versus-chest concordance of category ratios to At home; the identity line does not define equivalence.""
#| fig-alt: ""Log-log concordance plot of four common-sample activity ratios. The horizontal coordinate is the near-eye ratio to At home and the vertical coordinate is the chest ratio, with horizontal and vertical 95 percent confidence intervals. Sleeping lies near 0.1 at both placements; working lies near 2.5; travel and Outdoors are higher at chest than near eye. A dashed identity line is a visual concordance reference, not an equivalence test.""
#| out-width: ""72%""","85fdf1acf5670faa3caf03aa62d8a63bc503aab66fb29683ce111782a11f4425","66ebbd8d0c670d558bd4a6d62a177a09ebf78eb10c5bb2c9ca20062dc728b969","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H04.qmd","chunk_19",1807,"```{r}
#| label: tbl-h04-temporal-fit
#| tbl-cap: ""Exploratory temporal-model samples, fit, and added-context summaries.""","b8a9fb6b8d99f4f3bcd02c73b1f979f25c5796695350fbeae7b5e2eaef1352c1","ea1fef7df02dfc73f942ee7f063f61a8847cae75840f16a8e9d96b938499ad34","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H04.qmd","chunk_20",1864,"```{r}
#| label: fig-h04-temporal-near-eye
#| fig-cap: ""Exploratory near-eye time-of-day means, ratios to the global smooth, and effective weighted support.""
#| fig-alt: ""Taller three-row, six-category near-eye figure using an activity palette distinct from the light-source colours used elsewhere in this report series. Six single-line facet strips are ordered At home, Office/home working, Outdoors, Vehicle/public transport, Sleeping, and Other. The first row shows site-average activity-associated melEDI curves with pointwise confidence ribbons and a dashed global cyclic curve; the second row shows each activity curve divided by that global curve on a common 0.01-to-50 ratio scale with 1-2-5 logarithmic breaks; and the third row shows effective weighted hours by clock hour. Sleeping is lowest, Outdoors highest during daytime, open circles mark sparse support, and grey gaps mark no observations. Other is display-only.""
#| out-width: ""100%""","b51b30d6bc6ef8b7740b2d8174f6ab5fcc66184c55a6d5b0dd2b64d565aec5ea","c7e57e53d027ac15da8ca9950f5f5d7f4ab93ef6947f2bd42494e49b028c7dfb","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H04.qmd","chunk_21",1875,"```{r}
#| label: fig-h04-temporal-chest
#| fig-cap: ""Exploratory chest time-of-day means, ratios to the global smooth, and effective weighted support.""
#| fig-alt: ""Taller three-row, six-category chest figure using an activity palette distinct from the light-source colours used elsewhere in this report series. Six single-line facet strips are ordered At home, Office/home working, Outdoors, Vehicle/public transport, Sleeping, and Other. It shows site-average activity-associated melEDI curves and the dashed global cyclic curve, activity-to-global ratios on a common 0.01-to-50 scale with 1-2-5 logarithmic breaks, and effective weighted hours by clock time. Outdoors and travel have the highest daytime profiles; Sleeping is lowest overnight. Filled and open circles distinguish adequate from sparse support, grey gaps have no observations, and Other is display-only.""
#| out-width: ""100%""","cf3e807444e3dc44ffa3f38c1f4037cf7d1adb182fce43cd6b7698c9c2eda454","d8b032e696ff41c608dddb9ad7666c2c191b876f99ef3aec53eda3b17d585b12","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H04.qmd","chunk_22",1904,"```{r}
#| label: tbl-h04-temporal-allocation
#| tbl-cap: ""Point allocation of fitted temporal linear-predictor variance.""","dfe1a913d06577341aa247135ef632940e60b599936baa73ea0ae46eec74ac27","719f79269ce6a5add22c7a4b133774864c00bdfe2915e97e0b66b1e0792e13a7","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H04.qmd","chunk_23",1939,"```{r}
#| label: tbl-h04-temporal-diagnostics
#| tbl-cap: ""Convergence, basis capacity, residual dependence, support, and midnight checks for the temporal models.""","779b6baee6a4490b04f1813d6497bfa7957570b9a09754a0a172a2d3554dad6e","945792548cc1d99619e09358ec8403c10449d156d1932e45ce2b579081d32e5a","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H04.qmd","chunk_24",1984,"```{r}
#| label: fig-h04-temporal-diagnostics
#| fig-cap: ""Exploratory temporal-model residual, autocorrelation, and zero-mass checks.""
#| fig-alt: ""Three-panel model-check figure for the exploratory temporal models. Weighted one-hour residuals show changing spread with fitted melEDI, activity-run residual autocorrelation remains positive at lag one for both sensor positions, and the working Tweedie zero fraction exceeds the observed fraction across fitted-value deciles. The residual and zero panels combine concurrent activity memberships with their 1 over k weights.""
#| out-width: ""100%""","fb730e7de46892f0998600cc41ccfd1cd9f5f81f0048b787ba1060c22192966e","8b0b13c264415bc204070918f2c196ac2e15cc5d17ab8252d062058908f484e0","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H04.qmd","inline_2066_1",2066,"","fb86dccbc7e2479d475091226f36e8296141dbe5081c53fdccaaebdda3724e99","c1f274879748cbb6eb74a82f75bf59314ea172d7b2dcc8bd4c7b5f188a66b6ea","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H04.qmd","inline_2067_1",2067,"","8a1bb8fefab94557ca22fabbc33304028c6789a83578601638fa865dd9fd5638","114bb9586637ab0f396172aea4595793ccd54dd95947329a4d75f56774cee5b9","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H04.qmd","inline_2068_1",2068,"","2b7bb0ac9aa92c739ac5ad4c5ff566241e89cd26d8abff49c7e79c2ab03f1a74","7a1efee12fec669428510a9adfc817871337b80e0608761b5c7c216fc163de07","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H04.qmd","inline_2069_1",2069,"","fd3186ed20429860fd86c518bae9158b2de9db672c8ef01a1f1fdf9a68d98f42","0cf61ffbcefefe3200b379be7c61f6f7db8feda1a7e3fa5b8a7659755570d4cf","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H04.qmd","inline_2070_1",2070,"","d2d2f590480f9d4ae438d04579b0c27d8d6dbf98a22567698d3d72f432c59620","2ce2508730483beb2cf8f15b2ae623c5d307d9bfb1fe6df19939eb33fe89ed04","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H04.qmd","chunk_25",2079,"```{r}
#| label: tbl-h04-formulas
#| tbl-cap: ""Exact Wilkinson formulas recorded for the population-mean, activity-by-site interaction, and exploratory temporal models.""","99470e854ee72047ad60b24afff3a5982e93c1b6f49ee95722eb1edfe0e7e6f6","cc2459356dc2718ddacf9e63b530b31d75ae2e596b8d28996726cd2b5d1278c8","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_1",24,"```{r}
#| label: setup-h04-preparation
#| include: false","6074216b0e6ed235ac3cb4b40fc358715bfa9b806b6b39263e40f6e0bf5c3f5c","481969880f2111b64fb3252719db6177de52d2c4e110b1bdb0c9f0801cad678f","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_2",400,"```{r}
#| label: tbl-h04-prep-input-identities
#| tbl-cap: ""Verified inputs used by the H04 result-producing analysis.""","861177f1bd8b4f465dbd744246c2d8d79191ec663d748ce647573ebed2f8737a","280d45e9bc8cb27088c1db7da27141c82bffb4fec60819d17b679a7d023b61d4","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_3",513,"```{r}
#| label: tbl-h04-prep-transformation
#| tbl-cap: ""Implemented multi-select activity transformation.""","a56916c9317328b19dc30937eb6b49cdd077fbc15bded2d77a2f0561f4993934","7f0e097d9ad217bc9a7500c61e6b4ee92c9c699c8dc0455996d8c2dbb9d98355","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_4",544,"```{r}
#| label: tbl-h04-prep-sample-flow
#| tbl-cap: ""Exact one-hour sample flow into the primary H04 model frames.""","392c769b6f29c5788c341ff69c3bddd12457f378687f7427fec65c6b1e725e0d","309e7c583b85af76af3c2eaed41b705b3d2f7c306042fe77c8809b80d8f3ad82","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_5",582,"```{r}
#| label: tbl-h04-prep-zero-support
#| tbl-cap: ""Exact-zero and positive melEDI support in the primary frames.""","05164817d16c0f159938297179a8dcacfb54f93965a73b608af1628077c819e0","970b5a9e9a4186a1e9c2992566fbf1f89748436ff9403efb87d13ad89bb04b04","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_6",620,"```{r}
#| label: fig-h04-prep-positive-distribution
#| fig-cap: ""Distribution of positive one-hour geometric melEDI in the primary model frames. Each long row contributes its accepted 1/k weight, so every original participant-hour contributes one total unit to one response bin. Exact-zero hours are reported separately above and remained in the fitted models.""
#| fig-alt: ""Two stacked histograms show the effective weighted hours across positive one-hour melEDI values for the primary near-eye and complementary chest sensor positions. Both distributions are strongly right-skewed, extend from below 0.001 lux to tens of thousands of lux, and contain most positive weighted hours between about 1 and 1,000 lux. Exact zeros are not drawn in this positive-only histogram.""
#| fig-width: 10
#| fig-height: 5.8","1986f63b9a530fc716c38805358ae34077317cfac234f97c53170e6694cd55a2","9980aa0f7e55dcf5bd21869e1c238d079cc3bc8ae77ff3c9db3a56205976ef09","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_7",678,"```{r}
#| label: tbl-h04-prep-integrity
#| tbl-cap: ""Bounded integrity checks of the recorded primary H04 model frames.""","5df4062afc57e06cb27597291575365b5824c7f6853d0e2c10d483b8337dd0a4","1185f17549adb3f81aa28d8e968b496fcf5fe0070f1ff951321b167b84a7240d","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_8",733,"```{r}
#| label: tbl-h04-prep-k-distribution
#| tbl-cap: ""Distribution of retained distinct activity labels per fitted participant-hour.""","817a81f90909617e00038866e2f1a55e27f31a0bc6da2c4475feb891f5fb54da","47aa73b8f5316ea0ece5ab21f706fb8deeaf119d91187742249417cc38e5a1b5","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_9",770,"```{r}
#| label: tbl-h04-prep-participant-day-support
#| tbl-cap: ""Observed hours, multi-select support, zeros, and Other-only reports within participant-days.""","a3c8f34ff07d838ab21b43ad96ceef77c34f9083e554f0b28cd011fd971806f5","09f78812b58ec3947dbd8d099882fe32304a4178a9cdbf925f058322fab34572","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_10",821,"```{r}
#| label: tbl-h04-prep-category-support
#| tbl-cap: ""Collapsed activity categories and pooled support in the primary frames.""","cdf426ff220225e1b58d2b646d8a16a91428503f50447b9dbe34af391e35f7c7","09c91e5d5c6194c49ca2abe0efce3c3023d8a381bbe13fb0ed61272f7213f891","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_11",858,"```{r}
#| label: fig-h04-prep-category-support
#| fig-cap: ""Observed activity support in the primary frames. Effective weighted hours reflect the accepted 1/k sharing across concurrent memberships; participants are unique within each category. The two measures use separate horizontal scales.""
#| fig-alt: ""Two-panel horizontal bar chart shows effective weighted participant-hours and participants for six activity categories, with near-eye bars in blue and chest bars in orange. Sleeping and At home have the largest weighted-hour support, while Other and vehicle or public transport have less support.""
#| fig-width: 10
#| fig-height: 6.4","03301c855a6e768dfaa6dd8065b0f44d056c5442624ce5340258a3a6aac3bce6","68d67180bc802362d8640e2c2ae2c59be42ce5521e2789e5aab96734f7bb7ac7","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_12",939,"```{r}
#| label: tbl-h04-prep-site-cell-support
#| tbl-cap: ""Site/category support status by placement.""","d0525cea9226b54d261982f614efbd45c631b5766317f0eb47e38b2fe7a9f03b","e53b4d0ecef266ed9a41bf4b8fcc9a851caad9ef50319eb6c48ea65c1126044e","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_13",979,"```{r}
#| label: fig-h04-prep-site-category-support
#| fig-cap: ""Effective weighted-hour support for every observed placement-by-site-by-activity cell. Fill shows the sum of 1/k weights; an open circle marks an observed cell that failed the 20-unique-hour, five-participant, or five-shared-participant reporting rule.""
#| fig-alt: ""Two stacked heatmaps show six activity categories by country-coded study site. Darker cells contain more effective weighted hours. Open circles identify sparse near-eye Outdoors and Other cells at San José (CR), near-eye Other at Kumasi (GH), and chest Other at Kumasi (GH).""
#| fig-width: 11
#| fig-height: 8.2","7af3a24f405572b592ddbe3711e35635854614a68e783d59299ae80efcd1f7c4","c0c0647873f68cb02c1c939ac0714ea66ba2c8d1b9b937fa530c0d34e0fa5a33","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_14",1058,"```{r}
#| label: fig-h04-prep-clock-category-support
#| fig-cap: ""Effective weighted hours by reported activity and local clock hour. Fill shows the sum of 1/k weights; an open circle denotes nonzero but locally sparse support with fewer than 20 unique participant-hours or five participants, and × denotes no observation.""
#| fig-alt: ""Two stacked heatmaps show local hours zero through 23 for six activity categories. Sleeping is concentrated overnight, Office or home working is concentrated in daytime, and Outdoors and vehicle or public transport have narrower daytime support. Open circles mark sparse cells and crosses mark hours without observations.""
#| fig-width: 11
#| fig-height: 8","9b3ae8d0bc813b1bb2939bc70ecf53534543ef61672f4f0f5e898076fce47b4e","b531463960c938858520f15e86589482ba9172c82fa8b344de9de6dd4cc23356","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_15",1153,"```{r}
#| label: tbl-h04-prep-primary-specification
#| tbl-cap: ""Primary and complementary population-mean model settings.""","7a959f624ddd6124cfb8832d6e2e422f022cec8fad59d1ca34b084bb6d9d873b","9522ee88ff9a8eae8887e8904e9ca028665797617904ac4dad680790b3764501","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_16",1190,"```{r}
#| label: tbl-h04-prep-formulas
#| tbl-cap: ""Recorded H04 formulas used for the population-mean, activity-by-site interaction, and temporal analyses.""","90622caa24801b787ff1cf4cac07265ea6b4acfbaaa6513c5626fc3d717b532a","32aae3c894289f6048d175c9e32ec8ee55ec38e1eaa698645470213817748c2b","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_17",1221,"```{r}
#| label: tbl-h04-prep-primary-tests
#| tbl-cap: ""Recorded additive-model category omnibus tests.""","4748bb6b014539467da54ddac5d3d95252505244a2f46b8f623ebb2cfabf698b","febf4aec7d59804c790d3098ccab6f4ede277514c58e293d9682faf018c4feec","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_18",1262,"```{r}
#| label: tbl-h04-prep-estimand-contract
#| tbl-cap: ""Reported H04 estimands and their reference distributions.""","92eb0e8e907b1a8106eaf72e9f91994befc1a93648501eb57ed358268259b3d1","d9ded6c7102da75a6bd7366d88f9f87ec394af3c6f54f294fb125e27f98169b6","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_19",1312,"```{r}
#| label: tbl-h04-prep-heterogeneity-checks
#| tbl-cap: ""Recorded estimability checks for the five-category activity-by-site interaction models.""","43a357bf3c67737b8cb132d48007992f25f4571057787dea010d83ae2353d4a9","419adc31ee90a8598ff75c905bd5fd009a6b59a486e594b35f45d91315e0ce9b","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_20",1357,"```{r}
#| label: tbl-h04-prep-heterogeneity-tests
#| tbl-cap: ""Recorded robust activity-by-site interaction tests for the five named categories.""","774a9fed457eb3abe2903b5ea9f190b266b278dba1a8774ddfbcad48634bd54b","6e4831f9a2f22fb95f909ce736edf38c16e65653c79390de2fbf75b9acde260a","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_21",1435,"```{r}
#| label: tbl-h04-prep-participant-r2
#| tbl-cap: ""Stored fractionally weighted mixed-model R² and participant-intercept summaries.""","509d544e8d63056e8fd9c80fc96e9be64965a0dfaa6c05d708681f2aa7ab2da1","6885b237644a82a04178326671b663569bfdebf5be5e56944cc4dde18a5310d1","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_22",1498,"```{r}
#| label: tbl-h04-prep-participant-r2-shapley
#| tbl-cap: ""Hierarchy-respecting allocation of the fractionally weighted marginal R².""","2ee0d99afaf24fdd17611e20bd89392122c1d2f39302ff4fd6a85e55c2364c36","ff4587dcb1acfa51319bbf951174dbfba9c2a66eff2651fc233a219475062757","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_23",1518,"```{r}
#| label: tbl-h04-prep-participant-r2-checks
#| tbl-cap: ""Numerical checks for the ten nested mixed-model fits.""","cb1dc3235516019c09b5cf618123e7bda2793ce5e5290ebd2eaba65c6ff276a8","745587aaac11bb4d18d8d1682754a4235537729f436ebf71a4e8187f4065af9b","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_24",1567,"```{r}
#| label: tbl-h04-prep-multiplicity
#| tbl-cap: ""Predefined H04 inferential and exploratory multiplicity families.""","1a0a8717c696587e4ddefaffd85baa301a5fdf38e227f534698e7fee5a4ab337","adc5788b0ec12cfe5e48b451694ca4a42085f93c824a29df210543264d53dbad","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_25",1626,"```{r}
#| label: tbl-h04-prep-primary-diagnostics
#| tbl-cap: ""Recorded model checks for the additive primary and complementary GLMs.""","03ca53d7eec070856072d951391f01279c44c1b293ec13fc02c66be504b5296e","7ee406e99a0668116d7ab6b5c7c4fa12a9ff5d6a457cafa948193fd48e793de5","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_26",1687,"```{r}
#| label: tbl-h04-prep-zero-diagnostics
#| tbl-cap: ""Observed and working-model exact-zero fractions at the original participant-hour level.""","fc2066bad3328a858e0496f1ce6130fb4b85b0c90d11e4f564569cc95f1737b2","c84d8974e728c188eac537cd7184e170cfb70bbbe75e9a965e55e7ab53fb83b8","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_27",1720,"```{r}
#| label: tbl-h04-prep-residual-acf
#| tbl-cap: ""Recorded Pearson residual autocorrelation within contiguous participant-hour sequences.""","d3b381ee380d35f89f208b4f5b0b6bce45b2ae24d0726af482aadd7a731dea32","c1b73a7ce4b50d7b5e240e75c133829898352c9b01e1f9293cfc4e61936c30a3","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_28",1743,"```{r}
#| label: tbl-h04-prep-diagnostic-interpretation
#| tbl-cap: ""Model-check domains, evidence units, and interpretive limits.""","385964ca1637b67e7d9f04d8c716a55c5e7e475147c3501009c141c590e142ba","485bb4a56a360c2cd69685152083adde142e48530cb88f1612f6aa901b0a85b1","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_29",1773,"```{r}
#| label: tbl-h04-prep-influence
#| tbl-cap: ""Recorded deterministic deletion-refit plan and primary-decision stability.""","5ab2792b06c72226f07cddcd4cb04b31050b0fa4b23fa448351350184ab3b9dc","af8124c3d3d470ebbb74351c445da188cb1e34d0cb6527ae412f4500b421fa29","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_30",1848,"```{r}
#| label: tbl-h04-prep-sensitivity-samples
#| tbl-cap: ""Exact fitted samples for the predefined H04 sensitivity branches.""","70985303597d08d16203e5e1dc66a67028c65864ddbafd0f8d28245864b47657","5e4829ea27caf21c5d7fad6a88d338a9a8f8ed457fc9df7f34269908b489b72d","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_31",1899,"```{r}
#| label: tbl-h04-prep-sensitivity-tests
#| tbl-cap: ""Recorded four-restriction five-category omnibus tests across sensitivity branches.""","aa1f11b1b2dbdfdd195159c33420b9e98c9f93e7ce88551feff4c6791ee1ba48","ec399ec72ba98f7fc59e24562f13c1f6c784ef157ecabf339e82140e26e3ba05","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_32",1930,"```{r}
#| label: tbl-h04-prep-mundlak-support
#| tbl-cap: ""Participant support for the H04 within/between sensitivity.""","6d3fe1c8d2695a1d8f32a4624681f756d658dd4eafed255d47d4c7ffefe76fdc","dc229659b3b9cb7e642a24f8f4cfde16d2674e1aa234c7dbc4cc4e26a1b44ab5","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_33",2023,"```{r}
#| label: tbl-h04-prep-temporal-basis
#| tbl-cap: ""Constructed smooth classes and midnight continuity.""","783ebfae7bbd4d3dfbf380692cc4fc708a5465bb3e5b371d2cd67b36179894d3","ac918e6e38a26dd3b42717eb37ad9f841d43d0706e15cd8d065c3b31f9268073","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_34",2048,"```{r}
#| label: tbl-h04-prep-temporal-models
#| tbl-cap: ""Recorded final exploratory time-of-day model settings and model checks.""","9b1167113461a6b24b6fc0ae3375bc449c035677761d738d91fc402c0bd88306","6335d5423c746533f05a8cc6ade8192366d008ef6d8a2678dd63b53b014a5a8d","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_35",2097,"```{r}
#| label: tbl-h04-prep-temporal-comparison
#| tbl-cap: ""Recorded descriptive comparison of time-of-day models with and without activity deviations.""","911de90433d88cba4f951be03be6ff3e56078ce9453fcc698a8ded4b06a5eea8","4d7c68bf60fea81ec7bc579e2d08f03342dc2ba03d6056f818853e081c2569b6","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_36",2143,"```{r}
#| label: tbl-h04-prep-temporal-retention
#| tbl-cap: ""Recorded construction and adequacy evidence for the exploratory activity models.""","a15d9f3552ae4ce4cdaf8c04d424779e8cb72151da6f1ef93a15948605523e1b","34c3c42b3d9e9f9b144498fa70c870922bb485c41c3c44d196145d50e058f16c","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_37",2195,"```{r}
#| label: tbl-h04-prep-temporal-uncertainty
#| tbl-cap: ""Recorded uncertainty construction for the exploratory temporal curves.""","7b1a4bccc446878ec429d3b5c9e0e8a4f7575b416b79d466d49d00655b48e36f","91f9288a78db50cf84a4397a848545ddb652e81834c952236763da1d81f39ba1","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","chunk_38",2224,"```{r}
#| label: tbl-h04-prep-temporal-performance
#| tbl-cap: ""Stored participant-balanced temporal-model performance and fitted-variance allocation.""","b0f4e023ae7a9e992272c55122002119b5fc88af95d391719e2b6a9d3107806a","da59c8a1db1b493f4bf01e4dacad0c6d8a19a61c5abef496f825c4f0ef591c76","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
