"source","source_sha256","authority_candidate","line","evidence_text"
"notebooks/hypotheses/H11.qmd","a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5","audit/report_harmonization/report018_order72_qa_recovery/reviewer/release_pin_recheck.csv",44,"""notebooks/hypotheses/H11.qmd"",""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",58146,58146,TRUE"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/post_stop_live_build_inventory.csv",464,"""audit/hypotheses/H01/H01_analysis_preparation.qmd"",""c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044"",59212"
"notebooks/hypotheses/H11.qmd","a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5","audit/report_harmonization/report018_order72j_component_exports_release/H11_preservation_inventory.csv",506,"""notebooks/hypotheses/H11.qmd"",""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",58146"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/report018_h01_metric010_final_independent_acceptance_manifest.csv",15,"""audit/hypotheses/H01/H01_analysis_preparation.qmd"",""accepted_companion_qmd"",""c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044"",59212"
"notebooks/hypotheses/H09.qmd","ae5b23d11e2c623b7150df7fe14292df4380e6417028630c30a30ae7dff1b34c","audit/report_harmonization/report018_order72j_component_exports_release/H09_execution_input_pins.csv",35,"""notebooks/hypotheses/H09.qmd"",""ae5b23d11e2c623b7150df7fe14292df4380e6417028630c30a30ae7dff1b34c"",40160"
"notebooks/hypotheses/H07.qmd","c2d24ee7199fc8399e7edfa1192a21de7c31bd7854a89d356386c5e669ff55ca","audit/report_harmonization/report018_order72j_component_exports_release/H07_preservation_inventory.csv",1435,"""notebooks/hypotheses/H07.qmd"",""c2d24ee7199fc8399e7edfa1192a21de7c31bd7854a89d356386c5e669ff55ca"",45410"
"notebooks/hypotheses/H07.qmd","c2d24ee7199fc8399e7edfa1192a21de7c31bd7854a89d356386c5e669ff55ca","audit/report_harmonization/report018_order72j_component_exports_release/release_manifest.csv",112,"""notebooks/hypotheses/H07.qmd"",""c2d24ee7199fc8399e7edfa1192a21de7c31bd7854a89d356386c5e669ff55ca"",45410"
"notebooks/hypotheses/H09.qmd","ae5b23d11e2c623b7150df7fe14292df4380e6417028630c30a30ae7dff1b34c","audit/report_harmonization/report018_order72j_component_exports_release/release_manifest.csv",113,"""notebooks/hypotheses/H09.qmd"",""ae5b23d11e2c623b7150df7fe14292df4380e6417028630c30a30ae7dff1b34c"",40160"
"notebooks/hypotheses/H11.qmd","a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5","audit/report_harmonization/report018_order72j_component_exports_release/release_manifest.csv",114,"""notebooks/hypotheses/H11.qmd"",""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",58146"
"notebooks/hypotheses/H11.qmd","a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5","audit/report_harmonization/report018_order72j_component_exports_release/H11_execution_input_pins.csv",33,"""notebooks/hypotheses/H11.qmd"",""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",58146"
"notebooks/descriptives.qmd","c17fef3ca932fa8cf195f6ae6604e822e3b46235cefd6a081d4eef69b88546bc","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/sixteen_source_freshness_transitions.csv",2,"11,""shared"",""notebooks/descriptives.qmd"",""Descriptive tables and figures"",""b631936d9e47c4988dd453ea22184090b076705e3716e8f037e1953e3309cd4c"",9,11,""_build/nathealth/notebooks/descriptives.html"",TRUE,""75ce099e8b94c4d6e67d2186ffdb62337c05071c769998ffe67c3e5d8419c2af"",""c17fef3ca932fa8cf195f6ae6604e822e3b46235cefd6a081d4eef69b88546bc"",""75ce099e8b94c4d6e67d2186ffdb62337c05071c769998ffe67c3e5d8419c2af"",FALSE,TRUE,15,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H01.qmd","4618b80ed84518d94b8e8fe8b80db1fc43d272c2781c5294b3cc48b019348d43","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/sixteen_source_freshness_transitions.csv",3,"13,""hypothesis_result"",""notebooks/hypotheses/H01.qmd"",""H01: Site differences in personal light exposure"",""9448eacc1345a2b0bf73c988be588308d191e42d90c49d68c7f92db36ba83eeb"",11,13,""_build/nathealth/notebooks/hypotheses/H01.html"",TRUE,""421ac96ce2739b238d6e8d2e20430a7468a8c0a96aa065b3661615f4245cae41"",""4618b80ed84518d94b8e8fe8b80db1fc43d272c2781c5294b3cc48b019348d43"",""421ac96ce2739b238d6e8d2e20430a7468a8c0a96aa065b3661615f4245cae41"",FALSE,TRUE,38,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/sixteen_source_freshness_transitions.csv",4,"14,""hypothesis_companion"",""audit/hypotheses/H01/H01_analysis_preparation.qmd"",""H01 analysis preparation and provenance"",""ed12b6232ef60905b648707240309e6574e627995d0436a19f671fdc033ecc5f"",12,14,""_build/nathealth/audit/hypotheses/H01/H01_analysis_preparation.html"",TRUE,""5479794d71b6030381f0cb25b298ece94e95a9e0a696dc41077fa77fbe0eced1"",""c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044"",""5479794d71b6030381f0cb25b298ece94e95a9e0a696dc41077fa77fbe0eced1"",FALSE,TRUE,25,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H02.qmd","b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/sixteen_source_freshness_transitions.csv",5,"15,""hypothesis_result"",""notebooks/hypotheses/H02.qmd"",""H02: Daily melEDI patterns across sites and people"",""4f431eaba1fd449837186497dc988f95c30a9ece7ae83d57b2f0c377690f0f6d"",13,15,""_build/nathealth/notebooks/hypotheses/H02.html"",TRUE,""2f8ea6ded87b5ff9f43aec445c096369b47315c474752c06f856e68e725c7143"",""b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8"",""2f8ea6ded87b5ff9f43aec445c096369b47315c474752c06f856e68e725c7143"",FALSE,TRUE,22,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H03.qmd","27c1fea54e5f32570613df80768d1fb5b668f3033aee90069820e951001c2513","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/sixteen_source_freshness_transitions.csv",6,"17,""hypothesis_result"",""notebooks/hypotheses/H03.qmd"",""H03: Self-reported light source and measured personal light exposure"",""45ea5a009efd3b451c392dfc23bef584c7b16e087bf4093780b051cfde42ae41"",15,17,""_build/nathealth/notebooks/hypotheses/H03.html"",TRUE,""8751090b4d38794c8ff24606a3c92ec2895880c97108074595dfcaf78edf551c"",""27c1fea54e5f32570613df80768d1fb5b668f3033aee90069820e951001c2513"",""8751090b4d38794c8ff24606a3c92ec2895880c97108074595dfcaf78edf551c"",FALSE,TRUE,23,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H04.qmd","243896d4c22f68d23027f77f3721882e0a3d55274e67014e75d6ff55e2e243af","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/sixteen_source_freshness_transitions.csv",7,"19,""hypothesis_result"",""notebooks/hypotheses/H04.qmd"",""H04: Self-reported activity and measured personal light exposure"",""f8adb6d78be041ce296dd7e89eb92769b128631c1b4227ce5d8ab3d526daf1d5"",17,19,""_build/nathealth/notebooks/hypotheses/H04.html"",TRUE,""9f56f3c5bda2058c7e97f524e12f4b9734c9a61b0fafee3e5a810f2444229543"",""243896d4c22f68d23027f77f3721882e0a3d55274e67014e75d6ff55e2e243af"",""9f56f3c5bda2058c7e97f524e12f4b9734c9a61b0fafee3e5a810f2444229543"",FALSE,TRUE,25,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"audit/hypotheses/H04/H04_analysis_preparation.qmd","5b6255184ab1988f2b89dfc363e1eb7d010d6f85436c7ff32754289af6e6de48","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/sixteen_source_freshness_transitions.csv",8,"20,""hypothesis_companion"",""audit/hypotheses/H04/H04_analysis_preparation.qmd"",""H04 analysis preparation and provenance"",""efdb5be8dc194695f40c50249fab14905ec337bc63079ae589557de860188474"",18,20,""_build/nathealth/audit/hypotheses/H04/H04_analysis_preparation.html"",TRUE,""a7ae510b6f7b5c990699bacc3d2a60d2bdf55464996ca31c5653dd6f3bf6bcb9"",""5b6255184ab1988f2b89dfc363e1eb7d010d6f85436c7ff32754289af6e6de48"",""a7ae510b6f7b5c990699bacc3d2a60d2bdf55464996ca31c5653dd6f3bf6bcb9"",FALSE,TRUE,42,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H05.qmd","f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/sixteen_source_freshness_transitions.csv",9,"21,""hypothesis_result"",""notebooks/hypotheses/H05.qmd"",""H05: Habitual light-related behaviour and personal light exposure"",""7c20e16629729de433d1ab400038e9d32c73aeb25c95ecd44d581b876755d5e0"",19,21,""_build/nathealth/notebooks/hypotheses/H05.html"",TRUE,""d643cf7e51a357c64e46d52e72a1607491d70ad9626bc45f06d497fd46663dda"",""f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780"",""d643cf7e51a357c64e46d52e72a1607491d70ad9626bc45f06d497fd46663dda"",FALSE,TRUE,39,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H06.qmd","5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/sixteen_source_freshness_transitions.csv",10,"23,""hypothesis_result"",""notebooks/hypotheses/H06.qmd"",""H06: Day type, exercise, sleep, and personal light exposure"",""d65c197cb37db32101d8a43fcdc80198ab599a95cb73259abd187c9b2b58d350"",21,23,""_build/nathealth/notebooks/hypotheses/H06.html"",TRUE,""4883b77a2e225c8bad8628f1a04274f5d19d81aeb7cc493949707cdc6cd98e2f"",""5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e"",""4883b77a2e225c8bad8628f1a04274f5d19d81aeb7cc493949707cdc6cd98e2f"",FALSE,TRUE,21,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"audit/hypotheses/H06/H06_analysis_preparation.qmd","5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/sixteen_source_freshness_transitions.csv",11,"24,""hypothesis_companion"",""audit/hypotheses/H06/H06_analysis_preparation.qmd"",""H06 analysis preparation and provenance"",""f952d5ec72066ee86fded4888aaa815bdf763c11f466806ebc7391c79e22918b"",22,24,""_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html"",TRUE,""aeac00b6806ae10368e133e904784e7c2fcc79747bb8c8e2dc95fe2d721a944e"",""5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0"",""aeac00b6806ae10368e133e904784e7c2fcc79747bb8c8e2dc95fe2d721a944e"",FALSE,TRUE,35,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H06_daily.qmd","ddf7e8af287831b80243b4d35e83546fa6ee8f7f3794c9874d4712648b3eb2e7","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/sixteen_source_freshness_transitions.csv",12,"25,""shared"",""notebooks/hypotheses/H06_daily.qmd"",""H06 daily metrics: day-level context and personal light exposure"",""8f696f3f89fe9ea18c8066b756a01fc5da6b41e86f8ac7d37d1e16f9c10ba639"",23,25,""_build/nathealth/notebooks/hypotheses/H06_daily.html"",TRUE,""e10dbaa356c63c808465a3a0b28963a0c84d97b03f1798f22315ee258f9cb180"",""ddf7e8af287831b80243b4d35e83546fa6ee8f7f3794c9874d4712648b3eb2e7"",""e10dbaa356c63c808465a3a0b28963a0c84d97b03f1798f22315ee258f9cb180"",FALSE,TRUE,15,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H07.qmd","c2d24ee7199fc8399e7edfa1192a21de7c31bd7854a89d356386c5e669ff55ca","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/sixteen_source_freshness_transitions.csv",13,"27,""hypothesis_result"",""notebooks/hypotheses/H07.qmd"",""H07: Photoperiod and qualifying transitions in personal light exposure"",""c779c57ffc64a15c82e519ef38e865a39108a6563d82e408e4522253c61e8226"",25,27,""_build/nathealth/notebooks/hypotheses/H07.html"",TRUE,""851a301c400e771cee6e9d6dff4360f2842f3fa3055190405342853563a2b284"",""c2d24ee7199fc8399e7edfa1192a21de7c31bd7854a89d356386c5e669ff55ca"",""851a301c400e771cee6e9d6dff4360f2842f3fa3055190405342853563a2b284"",FALSE,TRUE,16,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H08.qmd","56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/sixteen_source_freshness_transitions.csv",14,"29,""hypothesis_result"",""notebooks/hypotheses/H08.qmd"",""H08: Visual light sensitivity and personal light exposure"",""1b6b50b21e22d60909a65b125ce74be54829e5efc10de33f888fcd294c7374b1"",27,29,""_build/nathealth/notebooks/hypotheses/H08.html"",TRUE,""4943ccbb186ddc292a169513f3752da15bc29765acb5f3c33ef0f585f7d96a20"",""56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859"",""4943ccbb186ddc292a169513f3752da15bc29765acb5f3c33ef0f585f7d96a20"",FALSE,TRUE,22,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H09.qmd","ae5b23d11e2c623b7150df7fe14292df4380e6417028630c30a30ae7dff1b34c","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/sixteen_source_freshness_transitions.csv",15,"31,""hypothesis_result"",""notebooks/hypotheses/H09.qmd"",""H09: Chronotype and timing of personal light exposure"",""c738a4365d01497030a260691ceff35fd5c2dab478148fd28676e27981e203c6"",29,31,""_build/nathealth/notebooks/hypotheses/H09.html"",TRUE,""37c06994b2eb992d924b266a6ac930090170a68642f956b9690dada379300ced"",""ae5b23d11e2c623b7150df7fe14292df4380e6417028630c30a30ae7dff1b34c"",""37c06994b2eb992d924b266a6ac930090170a68642f956b9690dada379300ced"",FALSE,TRUE,18,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H10.qmd","0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/sixteen_source_freshness_transitions.csv",16,"33,""hypothesis_result"",""notebooks/hypotheses/H10.qmd"",""H10: Age, measured biological sex, and personal light exposure"",""0cf302f74c482168c5f5d4c640bbc6a80ef451333f7d76f3c3be204ac1b5f64d"",31,33,""_build/nathealth/notebooks/hypotheses/H10.html"",TRUE,""9eccd8f7b2156aca725c884298b17111b3945ff14b8070cf131d8c7ea2fc6cb8"",""0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855"",""9eccd8f7b2156aca725c884298b17111b3945ff14b8070cf131d8c7ea2fc6cb8"",FALSE,TRUE,24,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H11.qmd","a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/sixteen_source_freshness_transitions.csv",17,"35,""hypothesis_result"",""notebooks/hypotheses/H11.qmd"",""H11: Biological sex and daily personal light-exposure patterns"",""7909ba06782c84223197ab7fcd16493d7ee6e6d8b63c750aa81f17cb97977867"",33,35,""_build/nathealth/notebooks/hypotheses/H11.html"",TRUE,""5e18bb94d0ad84d0e6916a12c1eb819b224b87c9030eb2bd8dba49422d1c4d53"",""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",""5e18bb94d0ad84d0e6916a12c1eb819b224b87c9030eb2bd8dba49422d1c4d53"",FALSE,TRUE,26,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H07.qmd","c2d24ee7199fc8399e7edfa1192a21de7c31bd7854a89d356386c5e669ff55ca","audit/report_harmonization/report018_order72j_component_exports_release/H07_execution_input_pins.csv",37,"""notebooks/hypotheses/H07.qmd"",""c2d24ee7199fc8399e7edfa1192a21de7c31bd7854a89d356386c5e669ff55ca"",45410"
"notebooks/descriptives.qmd","c17fef3ca932fa8cf195f6ae6604e822e3b46235cefd6a081d4eef69b88546bc","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/corpus_37_current_readiness.csv",12,"11,""shared"",""notebooks/descriptives.qmd"",""Descriptive tables and figures"",""b631936d9e47c4988dd453ea22184090b076705e3716e8f037e1953e3309cd4c"",9,11,""_build/nathealth/notebooks/descriptives.html"",TRUE,""75ce099e8b94c4d6e67d2186ffdb62337c05071c769998ffe67c3e5d8419c2af"",""c17fef3ca932fa8cf195f6ae6604e822e3b46235cefd6a081d4eef69b88546bc"",""75ce099e8b94c4d6e67d2186ffdb62337c05071c769998ffe67c3e5d8419c2af"",FALSE,TRUE,15,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H01.qmd","4618b80ed84518d94b8e8fe8b80db1fc43d272c2781c5294b3cc48b019348d43","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/corpus_37_current_readiness.csv",14,"13,""hypothesis_result"",""notebooks/hypotheses/H01.qmd"",""H01: Site differences in personal light exposure"",""9448eacc1345a2b0bf73c988be588308d191e42d90c49d68c7f92db36ba83eeb"",11,13,""_build/nathealth/notebooks/hypotheses/H01.html"",TRUE,""421ac96ce2739b238d6e8d2e20430a7468a8c0a96aa065b3661615f4245cae41"",""4618b80ed84518d94b8e8fe8b80db1fc43d272c2781c5294b3cc48b019348d43"",""421ac96ce2739b238d6e8d2e20430a7468a8c0a96aa065b3661615f4245cae41"",FALSE,TRUE,38,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/corpus_37_current_readiness.csv",15,"14,""hypothesis_companion"",""audit/hypotheses/H01/H01_analysis_preparation.qmd"",""H01 analysis preparation and provenance"",""ed12b6232ef60905b648707240309e6574e627995d0436a19f671fdc033ecc5f"",12,14,""_build/nathealth/audit/hypotheses/H01/H01_analysis_preparation.html"",TRUE,""5479794d71b6030381f0cb25b298ece94e95a9e0a696dc41077fa77fbe0eced1"",""c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044"",""5479794d71b6030381f0cb25b298ece94e95a9e0a696dc41077fa77fbe0eced1"",FALSE,TRUE,25,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H02.qmd","b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/corpus_37_current_readiness.csv",16,"15,""hypothesis_result"",""notebooks/hypotheses/H02.qmd"",""H02: Daily melEDI patterns across sites and people"",""4f431eaba1fd449837186497dc988f95c30a9ece7ae83d57b2f0c377690f0f6d"",13,15,""_build/nathealth/notebooks/hypotheses/H02.html"",TRUE,""2f8ea6ded87b5ff9f43aec445c096369b47315c474752c06f856e68e725c7143"",""b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8"",""2f8ea6ded87b5ff9f43aec445c096369b47315c474752c06f856e68e725c7143"",FALSE,TRUE,22,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H03.qmd","27c1fea54e5f32570613df80768d1fb5b668f3033aee90069820e951001c2513","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/corpus_37_current_readiness.csv",18,"17,""hypothesis_result"",""notebooks/hypotheses/H03.qmd"",""H03: Self-reported light source and measured personal light exposure"",""45ea5a009efd3b451c392dfc23bef584c7b16e087bf4093780b051cfde42ae41"",15,17,""_build/nathealth/notebooks/hypotheses/H03.html"",TRUE,""8751090b4d38794c8ff24606a3c92ec2895880c97108074595dfcaf78edf551c"",""27c1fea54e5f32570613df80768d1fb5b668f3033aee90069820e951001c2513"",""8751090b4d38794c8ff24606a3c92ec2895880c97108074595dfcaf78edf551c"",FALSE,TRUE,23,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H04.qmd","243896d4c22f68d23027f77f3721882e0a3d55274e67014e75d6ff55e2e243af","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/corpus_37_current_readiness.csv",20,"19,""hypothesis_result"",""notebooks/hypotheses/H04.qmd"",""H04: Self-reported activity and measured personal light exposure"",""f8adb6d78be041ce296dd7e89eb92769b128631c1b4227ce5d8ab3d526daf1d5"",17,19,""_build/nathealth/notebooks/hypotheses/H04.html"",TRUE,""9f56f3c5bda2058c7e97f524e12f4b9734c9a61b0fafee3e5a810f2444229543"",""243896d4c22f68d23027f77f3721882e0a3d55274e67014e75d6ff55e2e243af"",""9f56f3c5bda2058c7e97f524e12f4b9734c9a61b0fafee3e5a810f2444229543"",FALSE,TRUE,25,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"audit/hypotheses/H04/H04_analysis_preparation.qmd","5b6255184ab1988f2b89dfc363e1eb7d010d6f85436c7ff32754289af6e6de48","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/corpus_37_current_readiness.csv",21,"20,""hypothesis_companion"",""audit/hypotheses/H04/H04_analysis_preparation.qmd"",""H04 analysis preparation and provenance"",""efdb5be8dc194695f40c50249fab14905ec337bc63079ae589557de860188474"",18,20,""_build/nathealth/audit/hypotheses/H04/H04_analysis_preparation.html"",TRUE,""a7ae510b6f7b5c990699bacc3d2a60d2bdf55464996ca31c5653dd6f3bf6bcb9"",""5b6255184ab1988f2b89dfc363e1eb7d010d6f85436c7ff32754289af6e6de48"",""a7ae510b6f7b5c990699bacc3d2a60d2bdf55464996ca31c5653dd6f3bf6bcb9"",FALSE,TRUE,42,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H05.qmd","f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/corpus_37_current_readiness.csv",22,"21,""hypothesis_result"",""notebooks/hypotheses/H05.qmd"",""H05: Habitual light-related behaviour and personal light exposure"",""7c20e16629729de433d1ab400038e9d32c73aeb25c95ecd44d581b876755d5e0"",19,21,""_build/nathealth/notebooks/hypotheses/H05.html"",TRUE,""d643cf7e51a357c64e46d52e72a1607491d70ad9626bc45f06d497fd46663dda"",""f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780"",""d643cf7e51a357c64e46d52e72a1607491d70ad9626bc45f06d497fd46663dda"",FALSE,TRUE,39,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H06.qmd","5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/corpus_37_current_readiness.csv",24,"23,""hypothesis_result"",""notebooks/hypotheses/H06.qmd"",""H06: Day type, exercise, sleep, and personal light exposure"",""d65c197cb37db32101d8a43fcdc80198ab599a95cb73259abd187c9b2b58d350"",21,23,""_build/nathealth/notebooks/hypotheses/H06.html"",TRUE,""4883b77a2e225c8bad8628f1a04274f5d19d81aeb7cc493949707cdc6cd98e2f"",""5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e"",""4883b77a2e225c8bad8628f1a04274f5d19d81aeb7cc493949707cdc6cd98e2f"",FALSE,TRUE,21,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"audit/hypotheses/H06/H06_analysis_preparation.qmd","5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/corpus_37_current_readiness.csv",25,"24,""hypothesis_companion"",""audit/hypotheses/H06/H06_analysis_preparation.qmd"",""H06 analysis preparation and provenance"",""f952d5ec72066ee86fded4888aaa815bdf763c11f466806ebc7391c79e22918b"",22,24,""_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html"",TRUE,""aeac00b6806ae10368e133e904784e7c2fcc79747bb8c8e2dc95fe2d721a944e"",""5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0"",""aeac00b6806ae10368e133e904784e7c2fcc79747bb8c8e2dc95fe2d721a944e"",FALSE,TRUE,35,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H06_daily.qmd","ddf7e8af287831b80243b4d35e83546fa6ee8f7f3794c9874d4712648b3eb2e7","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/corpus_37_current_readiness.csv",26,"25,""shared"",""notebooks/hypotheses/H06_daily.qmd"",""H06 daily metrics: day-level context and personal light exposure"",""8f696f3f89fe9ea18c8066b756a01fc5da6b41e86f8ac7d37d1e16f9c10ba639"",23,25,""_build/nathealth/notebooks/hypotheses/H06_daily.html"",TRUE,""e10dbaa356c63c808465a3a0b28963a0c84d97b03f1798f22315ee258f9cb180"",""ddf7e8af287831b80243b4d35e83546fa6ee8f7f3794c9874d4712648b3eb2e7"",""e10dbaa356c63c808465a3a0b28963a0c84d97b03f1798f22315ee258f9cb180"",FALSE,TRUE,15,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
