"route","manifest","row","recorded_path","absolute_literal","resolved_path","resolved_inside_project","stage_behavior"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",43,"artifacts/09_tables/H01/H01_model_manifest.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H01/H01_model_manifest.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",44,"artifacts/09_tables/H01/H01_preregistered_scope_sensitivity.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H01/H01_preregistered_scope_sensitivity.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",45,"artifacts/09_tables/H01/H01_r2_bootstrap_summaries.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H01/H01_r2_bootstrap_summaries.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",46,"artifacts/09_tables/H01/H01_r2_point_summaries.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H01/H01_r2_point_summaries.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",47,"artifacts/09_tables/H01/H01_random_site_descriptions.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H01/H01_random_site_descriptions.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",48,"artifacts/09_tables/H01/H01_site_deviations.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H01/H01_site_deviations.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",49,"artifacts/09_tables/H01/H01_site_estimates.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H01/H01_site_estimates.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",50,"artifacts/09_tables/H01/H01_term_effects.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H01/H01_term_effects.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",51,"artifacts/11_source_data/H01/main/chest/all_available/mder_mean_of_viable_ratios_diagnostic_plot_data.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H01/main/chest/all_available/mder_mean_of_viable_ratios_diagnostic_plot_data.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",52,"artifacts/11_source_data/H01/main/chest/all_available/mder_mean_of_viable_ratios_model_frame.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H01/main/chest/all_available/mder_mean_of_viable_ratios_model_frame.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",53,"artifacts/11_source_data/H01/main/chest/paired_common_sample/mder_mean_of_viable_ratios_diagnostic_plot_data.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H01/main/chest/paired_common_sample/mder_mean_of_viable_ratios_diagnostic_plot_data.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",54,"artifacts/11_source_data/H01/main/chest/paired_common_sample/mder_mean_of_viable_ratios_model_frame.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H01/main/chest/paired_common_sample/mder_mean_of_viable_ratios_model_frame.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",55,"artifacts/11_source_data/H01/main/glasses/all_available/mder_mean_of_viable_ratios_diagnostic_plot_data.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H01/main/glasses/all_available/mder_mean_of_viable_ratios_diagnostic_plot_data.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",56,"artifacts/11_source_data/H01/main/glasses/all_available/mder_mean_of_viable_ratios_model_frame.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H01/main/glasses/all_available/mder_mean_of_viable_ratios_model_frame.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",57,"artifacts/11_source_data/H01/main/glasses/paired_common_sample/mder_mean_of_viable_ratios_diagnostic_plot_data.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H01/main/glasses/paired_common_sample/mder_mean_of_viable_ratios_diagnostic_plot_data.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",58,"artifacts/11_source_data/H01/main/glasses/paired_common_sample/mder_mean_of_viable_ratios_model_frame.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H01/main/glasses/paired_common_sample/mder_mean_of_viable_ratios_model_frame.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",59,"artifacts/11_source_data/H01/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_diagnostic_plot_data.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H01/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_diagnostic_plot_data.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",60,"artifacts/11_source_data/H01/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_model_frame.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H01/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_model_frame.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",61,"artifacts/11_source_data/H01/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_diagnostic_plot_data.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H01/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_diagnostic_plot_data.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",62,"artifacts/11_source_data/H01/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_model_frame.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H01/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_model_frame.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",63,"artifacts/11_source_data/H01/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_diagnostic_plot_data.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H01/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_diagnostic_plot_data.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",64,"artifacts/11_source_data/H01/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_model_frame.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H01/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_model_frame.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",65,"artifacts/11_source_data/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_mean_of_viable_ratios_diagnostic_plot_data.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_mean_of_viable_ratios_diagnostic_plot_data.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",66,"artifacts/11_source_data/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_mean_of_viable_ratios_model_frame.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_mean_of_viable_ratios_model_frame.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",67,"artifacts/12_manifests/H01_model_results_artifacts.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/H01_model_results_artifacts.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",68,"audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_canonical_artifact_transition.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_canonical_artifact_transition.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",69,"audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_integration_candidate_manifest.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_integration_candidate_manifest.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",70,"audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_non_mder_preintegration_baseline.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_non_mder_preintegration_baseline.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",71,"audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_summary.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_summary.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",72,"audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_superseded_ratio_of_integrals_archive.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_superseded_ratio_of_integrals_archive.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",73,"audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_support_disposition.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_support_disposition.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",74,"scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",1,"artifacts/06_model_data/H01.rds",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/06_model_data/H01.rds",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",2,"artifacts/06_model_data/H01/metric_contract.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/06_model_data/H01/metric_contract.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",3,"artifacts/08_diagnostics/H01/H01_latitude_leave_one_site_out.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/H01/H01_latitude_leave_one_site_out.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",4,"artifacts/08_diagnostics/H01/H01_model_diagnostics.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/H01/H01_model_diagnostics.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",5,"artifacts/08_diagnostics/H01/H01_participant_influence.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/H01/H01_participant_influence.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",6,"artifacts/08_diagnostics/H01/H01_r2_bootstrap_audit.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/H01/H01_r2_bootstrap_audit.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",7,"artifacts/08_diagnostics/H01/main/glasses/all_available/daily_geometric_mean_medi_diagnostics.png",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/H01/main/glasses/all_available/daily_geometric_mean_medi_diagnostics.png",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",8,"artifacts/08_diagnostics/H01/main/glasses/all_available/duration_above_250_wake_diagnostics.png",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/H01/main/glasses/all_available/duration_above_250_wake_diagnostics.png",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",9,"artifacts/08_diagnostics/H01/main/glasses/all_available/duration_below_1_sleep_environment_diagnostics.png",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/H01/main/glasses/all_available/duration_below_1_sleep_environment_diagnostics.png",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",10,"artifacts/08_diagnostics/H01/main/glasses/all_available/duration_below_10_pre_sleep_diagnostics.png",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/H01/main/glasses/all_available/duration_below_10_pre_sleep_diagnostics.png",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",11,"artifacts/08_diagnostics/H01/stage3/H01_stage3_reporting_provenance.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/H01/stage3/H01_stage3_reporting_provenance.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",12,"artifacts/09_tables/descriptives/metric_descriptive_summary_replica.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/descriptives/metric_descriptive_summary_replica.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",13,"artifacts/09_tables/H01/H01_exact_samples_by_site.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H01/H01_exact_samples_by_site.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",14,"artifacts/09_tables/H01/H01_exact_samples.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H01/H01_exact_samples.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",15,"artifacts/09_tables/H01/H01_exactly_identified_period_sensitivity.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H01/H01_exactly_identified_period_sensitivity.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",16,"artifacts/09_tables/H01/H01_l10_noon_conversion_model_tests.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H01/H01_l10_noon_conversion_model_tests.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",17,"artifacts/09_tables/H01/H01_l10_noon_conversion_samples.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H01/H01_l10_noon_conversion_samples.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",18,"artifacts/09_tables/H01/H01_l10_noon_conversion_term_effects.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H01/H01_l10_noon_conversion_term_effects.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",19,"artifacts/09_tables/H01/H01_marginalization_comparison.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H01/H01_marginalization_comparison.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",20,"artifacts/09_tables/H01/H01_model_level_tests.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H01/H01_model_level_tests.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",21,"artifacts/09_tables/H01/H01_model_manifest.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H01/H01_model_manifest.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",22,"artifacts/09_tables/H01/H01_preregistered_scope_sensitivity.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H01/H01_preregistered_scope_sensitivity.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",23,"artifacts/09_tables/H01/H01_r2_bootstrap_summaries.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H01/H01_r2_bootstrap_summaries.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",24,"artifacts/09_tables/H01/H01_site_deviations.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H01/H01_site_deviations.csv",TRUE,"Relative manifest path joins to selected report root"
