"file","unit","scope","node","value"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","46/5/2/3","PASS"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","46/11/2/2/2/3","near_eye"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","46/12/2/2/2/3","chest"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","46/18/2/3","PASS"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","46/19/2/3/3","SCIENTIFIC_CONCLUSION_CHANGED"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","46/19/3","FALSE"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_2","TOP_LEVEL","1/2","```{mermaid}
"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_2","TOP_LEVEL","2/2","flowchart TD
"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_2","TOP_LEVEL","3/2","  A[""Four verified participant-day and solar inputs""] --> B[""Nine metric-specific frames per placement""]
"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_2","TOP_LEVEL","4/2","  B --> C[""Separate near-eye and chest nonlinear GAMs""]
"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_2","TOP_LEVEL","5/2","  C --> D[""Pooled civil-photoperiod smooth""]
"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_2","TOP_LEVEL","6/2","  D --> E[""100-point first-derivative grid""]
"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_2","TOP_LEVEL","7/2","  E --> F[""Qualifying transition to a sustained zero-compatible tail""]
"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_2","TOP_LEVEL","8/2","  B --> G[""Identity, sample, site, date, and support checks""]
"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_2","TOP_LEVEL","9/2","  C --> H[""Model checks, including overlap among nonlinear terms (concurvity)""]
"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_2","TOP_LEVEL","10/2","  F --> I[""Common-row, gap, metric-definition, model-form, and site-omission sensitivities""]
"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_2","TOP_LEVEL","11/2","```
"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_3","TOP_LEVEL","1/2/2/2/5","Input identity"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_3","TOP_LEVEL","1/2/2/2/6","Are the consequential inputs unchanged?"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_3","TOP_LEVEL","1/2/2/2/7","Four recorded and current SHA-256 identities"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_3","TOP_LEVEL","1/2/2/2/8","Frame construction"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_3","TOP_LEVEL","1/2/2/2/9","What was fitted for each metric and placement?"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_3","TOP_LEVEL","1/2/2/2/10","Eighteen exact participant-day frames with schema, key, value, and count checks"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_3","TOP_LEVEL","1/2/2/2/11","Site and date support"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_3","TOP_LEVEL","1/2/2/2/12","Where do latitude, photoperiod, and collection period enter?"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_3","TOP_LEVEL","1/2/2/2/13","Site-specific latitude, date, and civil-photoperiod ranges"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_3","TOP_LEVEL","1/2/2/2/14","Pooled association"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_3","TOP_LEVEL","1/2/2/2/15","Is a civil-photoperiod association visible?"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_3","TOP_LEVEL","1/2/2/2/16","A separate REML smooth for each metric and placement"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_3","TOP_LEVEL","1/2/2/2/17","Derivative pattern"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_3","TOP_LEVEL","1/2/2/2/18","Does a detected increase become zero-compatible through the observed end?"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_3","TOP_LEVEL","1/2/2/2/19","One declared 100-point, pointwise classification rule"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_3","TOP_LEVEL","1/2/2/2/20","Model checks and sensitivities"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_3","TOP_LEVEL","1/2/2/2/21","How fragile is the classification?"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_3","TOP_LEVEL","1/2/2/2/22","Overlap among nonlinear terms (concurvity), residual, distributional, model-form, sample, placement, and site-omission checks"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_4","TOP_LEVEL","1/2/2/3/2","monospace"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_5","TOP_LEVEL","1/2/2/2/3","Placement"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_6","TOP_LEVEL","1/2/3","Placement"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_7","TOP_LEVEL","1/2/2/2/3","Placement"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_8","TOP_LEVEL","1/2/3","artifacts/10_figures/H07/preparation/H07_preparation_metric_sample_support.png"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_9","TOP_LEVEL","1/2/3","artifacts/10_figures/H07/preparation/H07_preparation_site_photoperiod_ranges.png"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_10","TOP_LEVEL","1/2/2/2/2/2/9/3"," to "
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_10","TOP_LEVEL","1/2/2/2/2/3","Placement"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_11","TOP_LEVEL","1/2/2/2/2/2/3/3","Gaussian with identity link"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_11","TOP_LEVEL","1/2/2/2/2/2/3/4","Tweedie with log link"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_11","TOP_LEVEL","1/2/2/2/2/2/4/3","log10(metric + 0.1)"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_11","TOP_LEVEL","1/2/2/2/2/2/4/4","None"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_12","TOP_LEVEL","1/2/2/3/2","monospace"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_13","TOP_LEVEL","1/2/2/2/4","Fitting function"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_13","TOP_LEVEL","1/2/2/2/5","mgcv::gam"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_13","TOP_LEVEL","1/2/2/2/6","Smoothing-parameter method"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_13","TOP_LEVEL","1/2/2/2/7","REML"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_13","TOP_LEVEL","1/2/2/2/8","Missing-data action"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_13","TOP_LEVEL","1/2/2/2/9","stats::na.fail after metric-specific frame construction"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_13","TOP_LEVEL","1/2/2/2/10","Unused factor levels"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_13","TOP_LEVEL","1/2/2/2/11","Dropped"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_13","TOP_LEVEL","1/2/2/2/12","Reported photoperiod basis"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_13","TOP_LEVEL","1/2/2/2/13","Thin-plate regression spline, k = 6"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_13","TOP_LEVEL","1/2/2/2/14","Site structure"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_13","TOP_LEVEL","1/2/2/2/15","Random-effect smooth for site"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_13","TOP_LEVEL","1/2/2/2/16","Repeated participants"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_13","TOP_LEVEL","1/2/2/2/17","Random-effect smooth for participant nested within site"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_13","TOP_LEVEL","1/2/2/2/18","Placements"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_13","TOP_LEVEL","1/2/2/2/19","Near eye and chest fitted separately"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_13","TOP_LEVEL","1/2/2/2/20","Large-data discrete approximation"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_13","TOP_LEVEL","1/2/2/2/21","Not applicable; bam() was not used"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_14","TOP_LEVEL","1/2/2/2/2/3/3","revision_id"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_15","TOP_LEVEL","1/2/2/2/2/2/6","drop"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_15","TOP_LEVEL","1/2/2/2/3","Placement"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_15","TOP_LEVEL","1/2/3/2","Counts describe the declared pointwise pattern. Scientific interpretation and metric-level intervals are in the linked results report."
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_16","TOP_LEVEL","1/2/2/2/3","Placement"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_17","TOP_LEVEL","1/2/2/2/2/2/8/3","–"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_17","TOP_LEVEL","1/2/2/2/2/3","Placement"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_19","TOP_LEVEL","1/2/2/3","Analysis"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_20","TOP_LEVEL","1/2/2/2/3","Model"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_21","TOP_LEVEL","1/2/2/2/5/3","/"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_21","TOP_LEVEL","1/2/2/2/7/3","—"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_21","TOP_LEVEL","1/2/2/3","Placement"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_22","TOP_LEVEL","1/2/2/2/2/3/3/2","PRIMARY_CHANGED_CELLS"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_22","TOP_LEVEL","1/2/2/2/2/3/3/3","PRIMARY_NEAR_EYE_CHANGED_CELLS"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_22","TOP_LEVEL","1/2/2/2/2/3/3/4","PRIMARY_CHEST_CHANGED_CELLS"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_22","TOP_LEVEL","1/2/2/2/2/3/3/5","NON_L10_MODEL_FRAME_FILES"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_22","TOP_LEVEL","1/2/2/2/2/3/3/6","NON_L10_RAW_TABLE_CHECKS"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_22","TOP_LEVEL","1/2/2/2/2/3/3/7","CLASSIFICATION_FIELD_CHANGES"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_22","TOP_LEVEL","1/2/2/2/2/3/3/8","ADJUSTED_THREE_DECIMAL_CHANGES"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_22","TOP_LEVEL","1/2/2/2/2/3/3/9","SCIENTIFIC_CONCLUSION_CHANGED"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_22","TOP_LEVEL","1/2/2/2/2/3/3/10","BOUNDED_ARTIFACT_APPLY"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_22","TOP_LEVEL","1/2/2/2/3/3","_"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_22","TOP_LEVEL","1/2/2/2/3/4"," "
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/6","Shared H07 metric, frame, formula, family, fit, and diagnostic functions"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/7","scripts/hypotheses/H07/h07_stage2_core.R"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/9","Primary near-eye and chest metric-specific models"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/10","scripts/hypotheses/H07/run_h07_stage2_main.R"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/12","Residual, concurvity, support, and distributional diagnostics"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/13","scripts/hypotheses/H07/build_h07_stage2_main_diagnostics.R"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/15","Gap, paired/common-row, exact-period, and dose sensitivities"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/16","scripts/hypotheses/H07/run_h07_stage2_sensitivities.R"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/18","Leave-one-site-out model fits"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/19","scripts/hypotheses/H07/run_h07_stage2_loso.R"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/21","Sensitivity and influence summaries"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/22","scripts/hypotheses/H07/build_h07_stage2_sensitivity_summaries.R"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/24","Broader-basis and fixed-site model-form summaries"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/25","scripts/hypotheses/H07/build_h07_stage2_model_form_summaries.R"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/27","Declared first-derivative assessment"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/28","scripts/hypotheses/H07/build_h07_stage2_revised_derivative_assessment.R"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/30","Paired fitted-smooth and derivative figures"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/31","scripts/hypotheses/H07/build_h07_stage2_paired_smooth_derivative_figures.R"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/33","Bounded METRIC-011 L10-only reconciliation and artifact update"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/34","scripts/hypotheses/H07/reconcile_h07_metric011.R"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/36","Standalone scientific results report"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/37","notebooks/hypotheses/H07.qmd"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/39","Bounded descriptive source data and preparation figures"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/40","scripts/hypotheses/H07/build_h07_preparation_artifacts.R"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/42","Analysis-preparation and provenance companion"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/2/2/2/43","audit/hypotheses/H07/H07_analysis_preparation.qmd"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_23","TOP_LEVEL","1/2/2/3/2","monospace"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/5","Metric-specific frames"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/6","artifacts/07_models/H07/frames/"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/7","Exact fitted rows, values, keys, dates, latitude, and photoperiod"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/8","Fit checkpoints"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/9","artifacts/07_models/H07/fits/"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/10","Formula, family, versions, frame hash, warnings, and fitted object"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/11","Result and diagnostic tables"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/12","artifacts/09_tables/H07/"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/13","Samples, formulas, curves, derivatives, diagnostics, sensitivities, and influence"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/14","Reader figures"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/15","artifacts/08_figures/H07/"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/16","Paired response-scale smooths and model-scale derivatives"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/17","Preparation figures"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/18","artifacts/10_figures/H07/preparation/"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/19","Metric-specific sample and site-photoperiod support displays"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/20","Preparation source data"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/21","artifacts/11_source_data/H07/preparation/"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/22","Exact paired data for preparation tables and figures"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/23","METRIC-011 reconciliation"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/24","artifacts/12_manifests/H07/H07_METRIC-011_*.csv"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/25","Seals, bounded update inventory, non-L10 preservation, and unchanged-conclusion checks"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/26","Preparation manifest"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/27","artifacts/12_manifests/H07/H07_preparation_report_manifest.csv"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/2/2/28","SHA-256, bytes, producer, and R-version inventory"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_24","TOP_LEVEL","1/2/2/3/2","monospace"
"notebooks/hypotheses/H08.qmd","chunk_1","locate_project_root","2/body/2/3/3","/"
"notebooks/hypotheses/H08.qmd","chunk_1","locate_project_root","2/body/3/2/2/2/2/2/3","renv.lock"
"notebooks/hypotheses/H08.qmd","chunk_1","locate_project_root","2/body/3/2/2/2/3/2/3","_quarto.yml"
"notebooks/hypotheses/H08.qmd","chunk_1","locate_project_root","2/body/3/2/4/3/2/2","Could not locate the project root"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","3/3/2","NATHEALTH_PROJECT_ROOT"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","3/3/3/2","QUARTO_PROJECT_DIR"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","3/3/3/3",""
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","4/2/3/2/3","renv.lock"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","4/3/2/3/3","/"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","5/2/3","notebooks"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","5/2/4","hypotheses"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","6/2/2/3","4.6.1"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","6/3/2/2","The H08 reader report requires R 4.6.1"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","7/2/3","scripts"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","7/2/4","pipeline"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","7/2/5","p_value_display.R"
"notebooks/hypotheses/H08.qmd","chunk_1","read_h08","8/body/2/2/3","artifacts"
"notebooks/hypotheses/H08.qmd","chunk_1","read_h08","8/body/2/2/5","H08"
"notebooks/hypotheses/H08.qmd","chunk_1","read_h08","8/body/2/5",""
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","9/3/2","06_model_data"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","9/3/3","H08_metric_registry.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","10/3/2","06_model_data"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","10/3/3","H08_formula_registry.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","11/3/2","08_diagnostics"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","11/3/3","H08_vlsq_score_audit.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","12/3/2","06_model_data"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","12/3/3","H08_model_frame_index.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","13/3/2","06_model_data"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","13/3/3","H08_paired_sample_audit.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","14/3/2","06_model_data"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","14/3/3","H08_main_gap_common_sample_audit.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","15/3/2","09_tables"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","15/3/3","H08_model_results_master.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","16/3/2","09_tables"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","16/3/3","H08_family_audit.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","17/3/2","08_diagnostics"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","17/3/3","H08_model_diagnostics.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","18/3/2","08_diagnostics"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","18/3/3","H08_response_family_gate.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","19/3/2","08_diagnostics"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","19/3/3","H08_leave_one_site_out_summary.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","20/3/2","09_tables"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","20/3/3","H08_centered_predictions.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","21/3/2","09_tables"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","21/3/3","H08_site_specific_slopes.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","22/3/2","09_tables"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","22/3/3","H08_gap_timing_unaware_sensitivity.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","23/3/2","09_tables"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","23/3/3","H08_photoperiod_sensitivity.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","24/3/2","09_tables"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","24/3/3","H08_participant_summary_sensitivity.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","25/3/2","09_tables"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","25/3/3","H08_exactly_identified_longest_period_sensitivity.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","26/3/2","09_tables"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","26/3/3","H08_observed_dose_sensitivity.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","27/3/2","09_tables"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","27/3/3","H08_metric011_result_comparison.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","28/3/2","09_tables"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","28/3/3","H08_metric011_display_invariance.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","29/3/2","09_tables"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","29/3/3","H08_metric011_bh_recalculation.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","30/3/2","12_manifests"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","30/3/3","H08_metric011_reconciliation.csv"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","31/3","main__glasses__all_available"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","32/3","main__chest__all_available"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","33/3","main__glasses__paired_common_sample"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","34/3","main__chest__paired_common_sample"
"notebooks/hypotheses/H08.qmd","chunk_1","format_effect","37/body/2/2/3","ratio"
"notebooks/hypotheses/H08.qmd","chunk_1","format_effect","37/body/2/3/2","×%.3f (%.3f–%.3f)"
"notebooks/hypotheses/H08.qmd","chunk_1","format_effect","37/body/2/4/2","%+.3f h (%+.3f–%+.3f h)"
"notebooks/hypotheses/H08.qmd","chunk_1","format_p_cell","38/body/3/3/2","**"
"notebooks/hypotheses/H08.qmd","chunk_1","format_p_cell","38/body/3/3/4","**"
"notebooks/hypotheses/H08.qmd","chunk_1","format_sample","39/body/2/2","%d / %d / %d"
