"route","file","target","tier","basis","canonical_absolute","inside_canonical_root","exists","is_directory","closure_verdict"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","artifacts/11_source_data/H01/main/glasses/all_available/l10_mean_medi_diagnostic_plot_data.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H01/main/glasses/all_available/l10_mean_medi_diagnostic_plot_data.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","artifacts/11_source_data/H01/main/glasses/all_available/l10_mean_medi_model_frame.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H01/main/glasses/all_available/l10_mean_medi_model_frame.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","artifacts/11_source_data/H01/main/glasses/paired_common_sample/l10_mean_medi_diagnostic_plot_data.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H01/main/glasses/paired_common_sample/l10_mean_medi_diagnostic_plot_data.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","artifacts/11_source_data/H01/main/glasses/paired_common_sample/l10_mean_medi_model_frame.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H01/main/glasses/paired_common_sample/l10_mean_medi_model_frame.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","artifacts/12_manifests/H01_model_data_artifacts.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/H01_model_data_artifacts.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","artifacts/12_manifests/H01_model_results_artifacts.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/H01_model_results_artifacts.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/decisions/h01_metric011_l10_production_authorization.md","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/h01_metric011_l10_production_authorization.md",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/decisions/h01_metric011_l10_production_gate.md","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/h01_metric011_l10_production_gate.md",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/decisions/l10_numerical_zero_normalization.md","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/l10_numerical_zero_normalization.md",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/hypotheses/H01/l10_METRIC-011/author_gate/H01_METRIC-011_complete_model_level_tests.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/author_gate/H01_METRIC-011_complete_model_level_tests.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/hypotheses/H01/l10_METRIC-011/author_gate/H01_METRIC-011_latitude_leave_one_site_out.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/author_gate/H01_METRIC-011_latitude_leave_one_site_out.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/hypotheses/H01/l10_METRIC-011/author_gate/H01_METRIC-011_model_diagnostics.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/author_gate/H01_METRIC-011_model_diagnostics.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/hypotheses/H01/l10_METRIC-011/author_gate/H01_METRIC-011_participant_influence.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/author_gate/H01_METRIC-011_participant_influence.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/hypotheses/H01/l10_METRIC-011/author_gate/H01_METRIC-011_protected_artifact_baseline.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/author_gate/H01_METRIC-011_protected_artifact_baseline.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/hypotheses/H01/l10_METRIC-011/author_gate/H01_METRIC-011_site_deviations.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/author_gate/H01_METRIC-011_site_deviations.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/hypotheses/H01/l10_METRIC-011/bootstrap_production/diagnostics/H01_METRIC-011_bootstrap_production_audit.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/bootstrap_production/diagnostics/H01_METRIC-011_bootstrap_production_audit.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/hypotheses/H01/l10_METRIC-011/bootstrap_production/diagnostics/H01_METRIC-011_bootstrap_production_runtime.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/bootstrap_production/diagnostics/H01_METRIC-011_bootstrap_production_runtime.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/hypotheses/H01/l10_METRIC-011/bootstrap_production/H01_METRIC-011_bootstrap_production_manifest.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/bootstrap_production/H01_METRIC-011_bootstrap_production_manifest.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/hypotheses/H01/l10_METRIC-011/bootstrap_production/tables/H01_METRIC-011_bootstrap_production_r2_summaries.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/bootstrap_production/tables/H01_METRIC-011_bootstrap_production_r2_summaries.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/hypotheses/H01/l10_METRIC-011/point_refit/artifacts/12_manifests/H01_model_results_artifacts.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/point_refit/artifacts/12_manifests/H01_model_results_artifacts.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/hypotheses/H01/l10_METRIC-011/production_integration/current_overlays/H01_latitude_leave_one_site_out_current.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/production_integration/current_overlays/H01_latitude_leave_one_site_out_current.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/hypotheses/H01/l10_METRIC-011/production_integration/current_overlays/H01_model_diagnostics_current.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/production_integration/current_overlays/H01_model_diagnostics_current.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/hypotheses/H01/l10_METRIC-011/production_integration/current_overlays/H01_participant_influence_current.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/production_integration/current_overlays/H01_participant_influence_current.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/hypotheses/H01/l10_METRIC-011/production_integration/current_overlays/H01_r2_bootstrap_audit_current.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/production_integration/current_overlays/H01_r2_bootstrap_audit_current.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_canonical_artifact_transition.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_canonical_artifact_transition.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_diagnostic_disposition.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_diagnostic_disposition.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_integration_summary.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_integration_summary.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_r2_production_comparison.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_r2_production_comparison.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_support_disposition.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_support_disposition.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","audit/reconciliation/l10_METRIC-011/METRIC-011_evidence_manifest.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/reconciliation/l10_METRIC-011/METRIC-011_evidence_manifest.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","scripts/hypotheses/H01/integrate_h01_l10_METRIC011_production.R","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/scripts/hypotheses/H01/integrate_h01_l10_METRIC011_production.R",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","tests/hypotheses/H01/test_h01_l10_METRIC011_production.R","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/tests/hypotheses/H01/test_h01_l10_METRIC011_production.R",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv","artifacts/06_model_data/H01.rds","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/06_model_data/H01.rds",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv","artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/H01.rds","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/H01.rds",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv","artifacts/12_manifests/H01_model_data_artifacts.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/H01_model_data_artifacts.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv","audit/decisions/bootstrap_execution_policy.md","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/bootstrap_execution_policy.md",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv","audit/decisions/mder_mean_of_viable_ratios.md","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/mder_mean_of_viable_ratios.md",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv","audit/hypotheses/H01/mder_METRIC-010/bootstrap_pilot/diagnostics/H01_METRIC-010_bootstrap_pilot_audit.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_pilot/diagnostics/H01_METRIC-010_bootstrap_pilot_audit.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv","audit/hypotheses/H01/mder_METRIC-010/bootstrap_pilot/diagnostics/H01_METRIC-010_bootstrap_pilot_provenance.csv","MANIFEST_MEMBER_FILE_IDENTITY_READ","All members are file-identity reads in the reviewed report branch, not scientific object loads","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_pilot/diagnostics/H01_METRIC-010_bootstrap_pilot_provenance.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
