run_id,model_role,site,work_free_day,activity_status,clock_hour_bin,one_hour_observations,participant_days,participants,residual_mean,residual_sd,fitted_mean,observed_mean,zero_fraction
main__glasses__paired_common,additive,UCR,Free day,Sedentary (no reported exercise),10,5,5,4,69.82773211527198,105.15122685373197,75.20343301221368,686.6305100187554,0
main__glasses__paired_common,additive,UCR,Free day,Sedentary (no reported exercise),11,5,5,4,16.515787334784108,26.402868337388224,75.20343301221368,219.8249572664767,0
main__glasses__paired_common,additive,UCR,Free day,Sedentary (no reported exercise),12,5,5,4,4.944613276893351,14.480835104522571,75.20343301221368,118.4695796714978,0
main__glasses__paired_common,additive,UCR,Free day,Sedentary (no reported exercise),13,3,3,3,5.162919406007548,8.4773337630297,76.61459009947808,121.9194306331592,0
main__glasses__paired_common,additive,UCR,Free day,Sedentary (no reported exercise),14,5,5,4,-2.3360637535012767,6.73357783571948,75.20343301221368,54.32954002106508,0
main__glasses__paired_common,additive,UCR,Free day,Sedentary (no reported exercise),15,5,5,4,-6.274993948776434,1.637016011275134,75.20343301221368,20.75821330761783,0.2
main__glasses__paired_common,additive,UCR,Free day,Sedentary (no reported exercise),16,5,5,4,-5.820345304591294,1.7256131603741482,75.20343301221368,24.900310371492775,0
main__glasses__paired_common,additive,UCR,Free day,Sedentary (no reported exercise),18,5,5,4,-6.885296425085324,1.1818456535672466,75.20343301221368,15.594437317439485,0
main__glasses__paired_common,additive,UCR,Free day,Sedentary (no reported exercise),19,5,5,4,-6.419367692193148,1.2851607707688961,75.20343301221368,19.647019615843963,0
main__glasses__paired_common,additive,UCR,Free day,Sedentary (no reported exercise),20,5,5,4,-7.792238881496532,0.9289471621711564,75.20343301221368,7.585484554245972,0
main__glasses__paired_common,additive,UCR,Free day,Sedentary (no reported exercise),21,5,5,4,-7.745402463421647,0.9515406217826919,75.20343301221368,8.02313185263717,0
main__glasses__paired_common,additive,UCR,Free day,Sedentary (no reported exercise),22,5,5,4,-8.465901609779538,0.2515987273695718,75.20343301221368,1.7837880829983703,0
main__glasses__paired_common,additive,UCR,Free day,Sedentary (no reported exercise),23,5,5,4,-8.662982854817967,0.17150416035233937,75.20343301221368,0.06643887180090281,0.6
main__glasses__paired_common,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",16,5,5,3,-3.3969822455136502,2.373522472827789,93.47905864658932,60.54276213754326,0
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",0,3,3,3,-12.157905026184148,0.08487731325742873,147.831095285712,0.0058191168008723025,0.3333333333333333
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",1,3,3,3,-12.158385031773095,0.08457574889932368,147.831095285712,0,1
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",2,3,3,3,-12.158385031773095,0.08457574889932368,147.831095285712,0,1
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",3,3,3,3,-12.158385031773095,0.08457574889932368,147.831095285712,0,1
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",4,3,3,3,-12.158385031773095,0.08457574889932368,147.831095285712,0,1
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",5,3,3,3,-12.128581548469958,0.06056681119076027,147.831095285712,0.36435791571246107,0.3333333333333333
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",6,2,2,2,-12.094668984587816,0.04576187097419354,147.0067325862073,0.3631844973434141,0
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",7,3,3,3,-9.663661267687054,2.197177670783812,147.831095285712,30.285588482014216,0
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",8,3,3,3,-6.659841025033198,6.250086408486113,147.831095285712,66.56454982716885,0
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",9,3,3,3,-11.035476089928467,1.1769521331962352,147.831095285712,13.60135302657326,0
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",10,3,3,3,17.330985344209964,36.960121740713255,147.831095285712,359.21713301755176,0
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",11,3,3,3,27.29622678883652,52.80673605990493,147.831095285712,481.7428238975114,0
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",12,3,3,3,-5.855390231562523,1.968956231593666,147.831095285712,76.74636215040896,0
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",13,3,3,3,-4.069105009513093,9.712400933936822,147.831095285712,98.75711025343085,0
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",14,3,3,3,15.296862958079155,43.48967457301989,147.831095285712,335.50128480646464,0
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",15,3,3,3,-7.740439931885712,3.2732043301983693,147.831095285712,53.792632795993164,0
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",16,3,3,3,-8.121560276110493,3.6675595085416557,147.831095285712,49.170465217345594,0
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",17,3,3,3,-10.087431430580544,2.0255008841312794,147.831095285712,25.240354726420378,0
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",18,3,3,3,-11.721627459930808,0.35890860043155903,147.831095285712,5.299175983031372,0
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",19,2,2,2,-11.662632420789247,0.23837366525680365,147.50532381752774,5.850060029607677,0
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",20,3,3,3,-11.71176289196239,0.39948624759631207,147.831095285712,5.4408309357722535,0
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",21,3,3,3,-11.700791658366587,0.42469228277845644,147.831095285712,5.558292302864169,0.3333333333333333
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",22,3,3,3,-11.865801624026712,0.48202857323471393,147.831095285712,3.5364142892599078,0.3333333333333333
main__glasses__paired_common,additive,UCR,Free day,"Active (light, moderate, or vigorous exercise)",23,3,3,3,-12.12630646086012,0.08892324296913827,147.831095285712,0.39028118471502427,0
main__glasses__paired_common,additive,UCR,Free day,Sedentary (no reported exercise),17,4,4,3,-6.215703098052847,1.6847627704385235,74.7456224599635,21.200310314146055,0
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",0,35,35,14,-8.933807672718823,0.38875370080349936,80.95498043237878,0.5432495073938348,0.8
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",1,35,35,14,-8.935658249879152,0.38961070690915023,80.95498043237878,0.5261445848667817,0.8857142857142857
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",2,35,35,14,-8.94336741368347,0.3947173490335317,80.95498043237878,0.453833053443717,0.9428571428571428
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",3,35,35,14,-8.943280286832897,0.395676342196466,80.95498043237878,0.45458088550585424,0.9714285714285714
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",4,35,35,14,-8.943232658757767,0.3958827004724323,80.95498043237878,0.45501137479957526,0.9714285714285714
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",5,35,35,14,-8.931394273537672,0.39310179961948377,80.95498043237878,0.5635738952038031,0.9142857142857143
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",6,28,28,13,-8.739926953587963,0.9228887677382605,81.01644014288708,2.394267376649264,0.75
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",7,32,32,14,-2.7454925606710394,15.275657447896553,81.1488089405352,56.50024011848228,0.125
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",8,34,34,13,60.78462828477368,191.6155795377591,81.03759380184685,628.5579123968457,0
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",9,35,35,14,24.493462071660957,62.21681789770803,80.95498043237878,297.92859263147795,0.02857142857142857
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",10,33,33,14,11.70352905483936,37.80269381907633,80.86701077370955,187.4749661330012,0.030303030303030304
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",11,34,34,14,13.324219499300602,25.958158842311786,80.95357980582074,200.95115247939995,0
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",12,34,34,14,29.406458881222967,71.90125762248101,80.95357980582074,344.3858544457478,0
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",13,35,35,14,36.55433525273723,107.14855430728134,80.95498043237878,410.07355206775617,0
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",14,34,34,14,37.429679738941715,93.44004776286907,81.20593050203178,425.3857943791542,0.029411764705882353
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",15,32,32,14,32.978636610519324,69.80414514834813,81.60518179074121,377.07989133689455,0
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",16,32,32,13,5.625194125260174,20.32125620644952,81.337059176017,131.62144045442108,0.03125
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",17,34,34,14,-4.227312917473876,5.776988922076842,81.33776741814138,43.57389529013818,0.08823529411764706
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",18,32,32,14,-6.038134109820117,4.698048369314348,81.44614009444885,27.385242859655595,0.09375
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",19,29,29,13,-6.469000531818044,4.18433473927412,81.28931078844161,23.264473480740122,0.034482758620689655
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",20,30,30,13,-7.944559222404328,1.209100108245043,81.25383182933093,9.679256897157522,0.06666666666666667
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",21,33,33,14,-8.331741830085159,1.200632406994859,80.84145667186372,5.9376421786305675,0.21212121212121213
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",22,33,33,14,-8.640315416117822,0.9851369268280026,80.76940695453722,3.0879138819729364,0.42424242424242425
main__glasses__paired_common,additive,KNUST,Work day,"Active (light, moderate, or vigorous exercise)",23,35,35,14,-8.795239419044545,0.8856915577698181,80.95498043237878,1.782187481777109,0.7142857142857143
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),0,9,9,6,-7.86315417864937,0.18070700037382975,61.85822032164136,0,1
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),1,9,9,6,-7.86315417864937,0.18070700037382975,61.85822032164136,0,1
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),2,9,9,6,-7.86315417864937,0.18070700037382975,61.85822032164136,0,1
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),3,9,9,6,-7.86315417864937,0.18070700037382975,61.85822032164136,0,1
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),4,9,9,6,-7.86315417864937,0.18070700037382975,61.85822032164136,0,1
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),5,9,9,6,-7.86315417864937,0.18070700037382975,61.85822032164136,0,1
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),6,9,9,6,-7.86315417864937,0.18070700037382975,61.85822032164136,0,1
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),7,6,6,4,-7.834435062510752,0.20313173437335286,61.46996354477376,0.028627166339389935,0.6666666666666666
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),8,9,9,6,-6.673433785163394,1.7831158412102626,61.85822032164136,9.342468619469852,0.3333333333333333
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),9,9,9,6,-4.020233619554839,5.734850825316904,61.85822032164136,30.291219952063493,0.1111111111111111
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),10,9,9,6,-3.696934608999676,8.954824870325403,61.85822032164136,33.09460520476898,0.1111111111111111
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),11,9,9,6,-3.306849424578187,9.698070410772141,61.85822032164136,36.16660022807584,0
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),12,9,9,6,-2.119199864613912,9.037088987071693,61.85822032164136,45.54863080820489,0
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),15,8,8,6,-0.6789604970476009,18.969475312971557,61.762437655334104,57.61543864867941,0
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),16,9,9,6,-2.1226020407716333,16.052952091732738,61.85822032164136,46.13121711206683,0.1111111111111111
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),17,9,9,6,-7.240591120230188,0.7182337241323549,61.85822032164136,4.9100085076708595,0.1111111111111111
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),18,9,9,6,-7.611825761636117,0.3926492330079826,61.85822032164136,1.965776660582885,0.1111111111111111
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),19,9,9,6,-7.426264746066184,0.40429277717861994,61.85822032164136,3.451753315987479,0.1111111111111111
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),20,7,7,4,-7.6863657517880295,0.29251917364289315,62.588973991978435,1.762935324570889,0
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),21,8,8,5,-7.762336269658797,0.12740945569439396,61.50094796612044,0.6268139042311498,0.625
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),22,8,8,5,-7.724550297537521,0.1484098439065257,61.50094796612044,0.9342893463463369,0.75
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),23,8,8,5,-7.74551625288626,0.2057347412036571,61.50094796612044,0.7647396408426238,0.75
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),13,8,8,6,-2.715064647143459,9.542570107760477,61.71465963439715,40.53184607577235,0
main__glasses__paired_common,additive,KNUST,Free day,Sedentary (no reported exercise),14,8,8,6,-0.9774364836197251,12.529746206099622,61.71465963439715,54.004616891861744,0
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",0,30,30,11,-11.174099795412001,0.3172713821312959,125.32066177328868,0.1826661521991924,0.8333333333333334
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",1,30,30,11,-11.178746809603373,0.3222546765847351,125.32066177328868,0.12890021644870336,0.9
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",2,30,30,11,-11.177412599534655,0.3241525252776139,125.32066177328868,0.1432476099755784,0.9
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",3,30,30,11,-11.179149728356652,0.3219035439373321,125.32066177328868,0.1244837295571729,0.9333333333333333
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",4,30,30,11,-11.179110885537646,0.3219323921373556,125.32066177328868,0.1249143475571053,0.9333333333333333
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",5,30,30,11,-11.175991889683038,0.31755117061341487,125.32066177328868,0.16128408383884515,0.9
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",6,29,29,11,-11.120991558870339,0.38264014838940325,125.28008244514666,0.7797182937413771,0.7931034482758621
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",7,27,27,11,-10.759437836812053,1.0842368876596686,125.4836611219461,4.978330043080791,0.2962962962962963
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",8,28,28,10,1.098690187713282,43.57650682936071,125.5198683064983,139.54185029131168,0.17857142857142858
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",9,30,30,11,5.311772834751863,47.11427619130502,125.32066177328868,188.10776944607892,0.1
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",10,28,28,10,-1.044749415190068,19.59745466266519,124.90151138254777,114.83261104679171,0.14285714285714285
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",11,27,27,10,35.49680236799821,181.82009543551553,124.76017295242578,521.2478452052547,0.07407407407407407
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",12,29,29,11,6.881211603558832,47.66004753879943,125.62407888522881,203.6057415114955,0.034482758620689655
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",13,30,30,11,8.110842900880076,56.00668446304211,125.32066177328868,212.86870902169693,0.06666666666666667
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",14,29,29,11,1.7707506582768107,31.963601282461735,125.05970484112757,143.6343464571351,0
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",16,30,30,11,-8.09298593528311,6.991174368754848,125.32066177328868,34.18423959174313,0.03333333333333333
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",17,30,30,11,-9.741391105758037,5.732677639960475,125.32066177328868,15.79971831277287,0.13333333333333333
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",18,29,29,11,-10.867997745356806,0.47464253390030314,125.73498469259894,3.8302012255286346,0.13793103448275862
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",19,27,27,11,-10.950367449032838,0.37894706127107186,126.30574680612789,3.2019082650969066,0.07407407407407407
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",20,25,25,8,-10.991350247716323,0.42006172664026653,126.53109448085688,2.84665861257206,0.16
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",21,29,29,11,-11.018464816454745,0.3941726406575239,125.76812707610321,2.1723091752179,0.27586206896551724
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",22,30,30,11,-11.018524683537855,0.4349745760621536,125.32066177328868,1.9440201012840388,0.5
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",23,30,30,11,-11.160175955055886,0.33061300684066625,125.32066177328868,0.33554373911314067,0.7
main__glasses__paired_common,additive,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",15,28,28,11,5.006430906937152,49.053089825721386,125.04667899065063,181.5539265655556,0.03571428571428571
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),0,3,3,2,-6.66731446946526,0.2803618175176865,44.505484067222035,0,1
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),1,3,3,2,-6.66731446946526,0.2803618175176865,44.505484067222035,0,1
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),2,3,3,2,-6.66731446946526,0.2803618175176865,44.505484067222035,0,1
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),3,3,3,2,-6.66731446946526,0.2803618175176865,44.505484067222035,0,1
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),4,3,3,2,-6.66731446946526,0.2803618175176865,44.505484067222035,0,1
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),5,3,3,2,-6.66731446946526,0.2803618175176865,44.505484067222035,0,1
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),6,3,3,2,-6.66731446946526,0.2803618175176865,44.505484067222035,0,1
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),7,3,3,2,-6.628598375948688,0.2854070558062953,44.505484067222035,0.25767848709441704,0.3333333333333333
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),8,3,3,2,3.048816455841634,9.448477718713216,44.505484067222035,64.57254145170835,0.3333333333333333
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),9,3,3,2,6.969694901385518,22.16589729912104,44.505484067222035,92.66625617696037,0
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),10,3,3,2,25.372047177046944,32.48624165135155,44.505484067222035,218.52279688826408,0
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),11,3,3,2,33.91247431602628,47.98505206683025,44.505484067222035,276.44655267077775,0
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),12,3,3,2,46.57360047837438,41.84851755685268,44.505484067222035,362.05933092498356,0
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),14,3,3,2,21.27226480710741,13.971853812192077,44.505484067222035,188.6982553421843,0
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),15,3,3,2,4.327034465547814,8.636698177449905,44.505484067222035,74.70188671272939,0
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),18,3,3,2,0.7632792881944054,10.442247775434973,44.505484067222035,50.83641108016509,0.3333333333333333
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),19,3,3,2,2.348427264248931,9.670319687817232,44.505484067222035,61.60686012740875,0
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),20,3,3,2,5.20229062937679,9.886163502314751,44.505484067222035,81.0100098158039,0
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),21,3,3,2,5.935132105482652,10.493310562046686,44.505484067222035,86.02315512266043,0
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),22,3,3,2,-1.0329059551174873,8.659547851864088,44.505484067222035,38.52033105565493,0
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),23,3,3,2,-6.576380521839006,0.415610537458621,44.505484067222035,0.5810947920885189,0
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),13,2,2,1,112.8860924183877,123.21512358207067,46.634106876402214,816.0734342400976,0
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),16,2,2,1,4.11182743042467,10.55449866652368,46.634106876402214,74.58930534960861,0
main__glasses__paired_common,additive,KNUST,Work day,Sedentary (no reported exercise),17,2,2,1,9.148369402650122,0.5752357353692145,46.634106876402214,109.10061610401114,0
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",0,27,27,11,-22.429788768742725,0.6372460170291568,503.5366802514339,0.025112355470877774,0.8148148148148148
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",1,28,28,11,-22.520491338426755,0.7859727723611304,507.77732588346305,0.004553153251485439,0.9642857142857143
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",2,28,28,11,-22.52069239290649,0.7860053899379946,507.77732588346305,0,1
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",3,28,28,11,-22.52069230508144,0.786005423677613,507.77732588346305,1.9523085848838413e-6,0.9642857142857143
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",4,28,28,11,-22.52069239290649,0.7860053899379946,507.77732588346305,0,1
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",5,28,28,11,-22.520685815598938,0.7860040213339236,507.77732588346305,1.491631264484006e-4,0.8214285714285714
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",6,28,28,11,-22.240300462429197,1.3710591981470617,507.77732588346305,6.210667956880289,0.17857142857142858
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",7,27,27,11,-15.767248078628558,9.934426335856688,506.7699630541729,154.82038557050646,0.1111111111111111
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",8,25,25,10,-12.973344737388302,10.052165376996253,506.3142739979924,213.57775248750332,0
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",9,28,28,11,-11.255924228614466,9.90594219899518,507.77732588346305,253.16047618976097,0
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",10,28,28,11,-2.9722606016059685,42.13886600619715,507.77732588346305,430.9703521140595,0
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",11,28,28,11,-3.3105971242147496,30.630078707772014,507.77732588346305,424.27433313302953,0
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",12,28,28,11,-0.6630973662513792,38.0543079061831,507.77732588346305,482.5779885182447,0
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",13,28,28,11,18.40476016881047,115.50673642750996,507.77732588346305,900.8317009257806,0
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",14,28,28,11,26.249102379893483,117.25787880983707,507.77732588346305,1064.4338880201622,0
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",15,28,28,11,18.058586966143473,64.83710234224331,507.77732588346305,895.3877495219551,0
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",16,27,27,10,78.98060971884937,277.5446326293197,509.4920133966236,2300.7500207380926,0.037037037037037035
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",17,26,26,10,92.72909756323709,366.14687109428667,509.06043417083737,2637.025917364073,0
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",18,26,26,9,36.820905880159884,179.7909762103764,509.62728267387655,1341.3464279808475,0
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",19,26,26,10,-6.611398304403729,52.76816711206358,507.41665277785035,361.81624757239166,0.038461538461538464
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",20,28,28,11,-18.39151361788623,13.676036275017722,507.77732588346305,92.3550845411688,0
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",21,27,27,11,-22.402857259221115,0.8199379262344987,506.7699630541729,2.1280891639272133,0
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",22,26,26,11,-22.43604079146529,0.7964642806050302,506.8661624604308,1.4482750610627357,0.23076923076923078
main__chest__paired_common,additive,RISE,Work day,"Active (light, moderate, or vigorous exercise)",23,27,27,11,-22.510683815186614,0.7777302582839754,508.54284924718394,0.6185748753964312,0.5185185185185185
main__chest__paired_common,additive,RISE,Free day,"Active (light, moderate, or vigorous exercise)",0,18,18,11,-27.402062599429104,0.7607143922993521,751.6899303196676,0.13526349047912645,0.7222222222222222
main__chest__paired_common,additive,RISE,Free day,"Active (light, moderate, or vigorous exercise)",1,18,18,11,-27.406045075678474,0.7653685712110528,751.6899303196676,0.022694733648161297,0.9444444444444444
main__chest__paired_common,additive,RISE,Free day,"Active (light, moderate, or vigorous exercise)",2,17,17,11,-27.431058531367167,0.7812045518485323,753.0875373775618,0.025098147831900314,0.9411764705882353
main__chest__paired_common,additive,RISE,Free day,"Active (light, moderate, or vigorous exercise)",3,17,17,11,-27.43168947367682,0.7828944442476815,753.0875373775618,0.006540478199842926,0.8235294117647058
