scope,path,expected_sha256,observed_sha256,expected_bytes,observed_bytes,status
order72b_recovery,audit/hypotheses/H06/report018_order72_svg_export/completion_record.md,8a1a2a1b81c5e338f331cf4272646a7c6def6497c1e388749ffcc616095943ca,8a1a2a1b81c5e338f331cf4272646a7c6def6497c1e388749ffcc616095943ca,3851,3851,PASS
order72b_recovery,audit/hypotheses/H06/report018_order72_svg_export/export_h06_order72_svg.R,9ae135e43d024ac8a27a323081db5b87d9eebb94b1a209d5f94ca105057ec554,9ae135e43d024ac8a27a323081db5b87d9eebb94b1a209d5f94ca105057ec554,17134,17134,PASS
order72b_recovery,audit/hypotheses/H06/report018_order72_svg_export/candidate/H06_paired_placement_effects.svg,e9d44034ace69fc82f67079fdabb266827cc06e053f948bd47e90d6ce1a47e14,e9d44034ace69fc82f67079fdabb266827cc06e053f948bd47e90d6ce1a47e14,7423,7423,PASS
order72b_recovery,audit/hypotheses/H06/report018_order72_svg_export/candidate/H06_stage3_site_specific_significance_screen.svg,2b955196ce35eae1c973201a00523e538a6535ac59c8abe240160611a74c8b83,2b955196ce35eae1c973201a00523e538a6535ac59c8abe240160611a74c8b83,29707,29707,PASS
order72b_recovery,audit/hypotheses/H06/report018_order72_svg_export/svg_structure_checks.csv,2f820a4a94140d79f2f83b316f5b0b12bd4d4ce289ebc082d3ae74f9e10557e1,2f820a4a94140d79f2f83b316f5b0b12bd4d4ce289ebc082d3ae74f9e10557e1,501,501,PASS
order72b_recovery,audit/hypotheses/H06/report018_order72_svg_export/visual_qa.csv,ebe8cae741a22bcdc84da7275c989d350987015f0fb6f5d20739cc94faceb8f0,ebe8cae741a22bcdc84da7275c989d350987015f0fb6f5d20739cc94faceb8f0,1594,1594,PASS
order72b_recovery,audit/hypotheses/H06/report018_order72_svg_export/qa/H06_paired_placement_effects_comparison_accepted_left_candidate_right.png,e18f561151c91559f8c0810d0f620f3aabc48ec17f795c18265d18f14d656d3d,e18f561151c91559f8c0810d0f620f3aabc48ec17f795c18265d18f14d656d3d,237108,237108,PASS
order72b_recovery,audit/hypotheses/H06/report018_order72_svg_export/qa/H06_paired_placement_effects_comparison_170mm_accepted_left_candidate_right.png,4fc340ba14d51e2becaffb0a52dfb372a4e9bb4e2d619a5a4a0722ec8c186ffa,4fc340ba14d51e2becaffb0a52dfb372a4e9bb4e2d619a5a4a0722ec8c186ffa,51276,51276,PASS
order72b_recovery,audit/hypotheses/H06/report018_order72_svg_export/qa/H06_stage3_site_specific_significance_screen_comparison_accepted_left_candidate_right.png,6a09908458593beb04e25f90aafcc71e3f45e3a7d534d19a244b443ece246e43,6a09908458593beb04e25f90aafcc71e3f45e3a7d534d19a244b443ece246e43,666026,666026,PASS
order72b_recovery,audit/hypotheses/H06/report018_order72_svg_export/qa/H06_stage3_site_specific_significance_screen_comparison_170mm_accepted_left_candidate_right.png,b5a0d42550825ee4d7bb63d9af0deb8bf2c3dba50333c83f2221fa891ad81454,b5a0d42550825ee4d7bb63d9af0deb8bf2c3dba50333c83f2221fa891ad81454,186286,186286,PASS
order72b_recovery,audit/report_harmonization/report018_order72_svg_acceptance/h06_independent_acceptance.md,3cf3cf8b7179c975b4c7417439db7a273291d93b020bff83a841421f3802d749,3cf3cf8b7179c975b4c7417439db7a273291d93b020bff83a841421f3802d749,3011,3011,PASS
order72b_recovery,audit/report_harmonization/owner_orders/72b_consolidated_svg_qa_and_unstarted_h05_export.md,91921b32f5550df23755eb0105dc19fa23394497cc39b42e962b32e64b4d4ae5,91921b32f5550df23755eb0105dc19fa23394497cc39b42e962b32e64b4d4ae5,9614,9614,PASS
order72b_recovery,audit/report_harmonization/report018_order72_qa_recovery/qa_svg_canvas.R,af18761d84b2b6681f2190b00fd291e517edf168036f37d32d4c896062e4323b,af18761d84b2b6681f2190b00fd291e517edf168036f37d32d4c896062e4323b,3794,3794,PASS
order72b_recovery,audit/report_harmonization/report018_order72_qa_recovery/stopped_manifest_verification.csv,c2ae6a308a8ced19a2fabb5b684670bb83f3b4596ec01ba7873177eb82d46eb2,c2ae6a308a8ced19a2fabb5b684670bb83f3b4596ec01ba7873177eb82d46eb2,784,784,PASS
order72b_recovery,audit/report_harmonization/report018_order72_qa_recovery/original_release_input_check.csv,8e25aa779f0115a3a5da9ffcdc3913b81cd6fb06df0c17c9f6d5825356263526,8e25aa779f0115a3a5da9ffcdc3913b81cd6fb06df0c17c9f6d5825356263526,9379,9379,PASS
order72b_recovery,audit/report_harmonization/report018_order72_qa_recovery/synthetic_and_tag_evidence/device_probe_geometry.csv,cfc92c2e8d2bc0c3696e5c75665356733715c11833f7f4c28c353901e09cdcd1,cfc92c2e8d2bc0c3696e5c75665356733715c11833f7f4c28c353901e09cdcd1,148,148,PASS
order72b_recovery,audit/report_harmonization/report018_order72_qa_recovery/synthetic_and_tag_evidence/wrapped_device_probe_geometry.csv,d28afb589b78a2758045620daf858e9f0ade4525dd4f5147bc1b93c89d676b12,d28afb589b78a2758045620daf858e9f0ade4525dd4f5147bc1b93c89d676b12,148,148,PASS
order72b_recovery,audit/report_harmonization/report018_order72_qa_recovery/synthetic_and_tag_evidence/h10_panel_tags_accepted_left_svg_right.png,03a9d334d58bcda84d498b44cc6430bcf19d2a645c437fd38746a9ec54218249,03a9d334d58bcda84d498b44cc6430bcf19d2a645c437fd38746a9ec54218249,57094,57094,PASS
order72b_recovery,audit/report_harmonization/report018_order72_qa_recovery/synthetic_and_tag_evidence/wrapped_probe_landscape.svg,fdf16e8470e04f386446f58ed0cad8db5335ec4b3167378ebe92a4675ad01017,fdf16e8470e04f386446f58ed0cad8db5335ec4b3167378ebe92a4675ad01017,1454,1454,PASS
order72b_recovery,audit/report_harmonization/report018_order72_qa_recovery/synthetic_and_tag_evidence/wrapped_probe_portrait.svg,4e7b96c14d3400681497d767a6a99a5f46759734fa19b1a1420840cb3ba7a0fe,4e7b96c14d3400681497d767a6a99a5f46759734fa19b1a1420840cb3ba7a0fe,1444,1444,PASS
order72b_recovery,audit/report_harmonization/report018_order72_qa_recovery/synthetic_and_tag_evidence/wrapped_probe_square.svg,fda45ffe4a59ddc7d472f9fc4d03d5369baddb042d6040f7c559cefc05070993,fda45ffe4a59ddc7d472f9fc4d03d5369baddb042d6040f7c559cefc05070993,1441,1441,PASS
order72b_recovery,audit/report_harmonization/report018_order72_qa_recovery/synthetic_and_tag_evidence/wrapped_probe_landscape.svg.png,49cfd07f8a0abc0c8acd62dcc6da3281f8f182eda412ad9eed219dcefaa71c64,49cfd07f8a0abc0c8acd62dcc6da3281f8f182eda412ad9eed219dcefaa71c64,7442,7442,PASS
order72b_recovery,audit/report_harmonization/report018_order72_qa_recovery/synthetic_and_tag_evidence/wrapped_probe_portrait.svg.png,657b10b08c73cf8dbe18ccd180565a6510be1827bbea3084e5ee4a540b2b88d9,657b10b08c73cf8dbe18ccd180565a6510be1827bbea3084e5ee4a540b2b88d9,5830,5830,PASS
order72b_recovery,audit/report_harmonization/report018_order72_qa_recovery/synthetic_and_tag_evidence/wrapped_probe_square.svg.png,b4100ab8c0507c2cca0b7e33317e2c31a029011af121b87946f18288871a79e3,b4100ab8c0507c2cca0b7e33317e2c31a029011af121b87946f18288871a79e3,6271,6271,PASS
order72b_recovery,audit/report_harmonization/report018_order72_qa_recovery/synthetic_and_tag_evidence/h05_failed_probe.svg,038a6d2dbe55271e2181989f4d7bed39cd8ecd114a36f4f4300a03c5dfe4dab9,038a6d2dbe55271e2181989f4d7bed39cd8ecd114a36f4f4300a03c5dfe4dab9,919,919,PASS
