placement,metric_order,metric_id,manuscript_name,abbreviation,omitted_site_present,omitted_site,observations,participants,sites,statistic,degrees_freedom,p_raw,comparison_method,comparison_status,predictor,estimand,term,estimate_model,standard_error,conf_low_model,conf_high_model,interval_distribution,estimate_status,estimate_practical,conf_low_practical,conf_high_practical,practical_effect_type,practical_unit,estimate_model_per_year,conf_low_model_per_year,conf_high_model_per_year,estimate_minutes,conf_low_minutes,conf_high_minutes,final_converged,final_positive_definite_hessian,final_singular,final_max_gradient,final_convergence_message,fit_warnings,fit_errors,omitted_site_order,omitted_site_name,p_adjusted,adjusted_significant,p_raw_display,p_adjusted_display,full_p_adjusted,full_adjusted_significant,full_estimate_model,full_standard_error,estimate_change_from_full,change_in_full_standard_errors,sign_reversal,adjusted_support_changed
chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,FALSE,MPI,732,152,8,0.8830104555927392,1,0.3473784635904575,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.03450752261102995,0.03768792381365741,-0.1083744959378879,0.039359450715828,normal,ESTIMABLE,-0.03450752261102995,-0.1083744959378879,0.039359450715828,difference,dimensionless,,,,,,,TRUE,TRUE,FALSE,1.0459189070388675e-7,,,,4,Tübingen (DE),0.5368576255488888,FALSE,0.347,0.537,0.5368576255488888,FALSE,-0.03450752261102995,0.03768792381365741,0,0,FALSE,FALSE
chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,TRUE,TUM,684,142,7,0.913510876079954,1,0.3391845929295231,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.03739929039392545,0.04011841725822664,-0.11602994333679978,0.04123136254894888,normal,ESTIMABLE,-0.03739929039392545,-0.11602994333679978,0.04123136254894888,difference,dimensionless,,,,,,,TRUE,TRUE,FALSE,1.4648549040430225e-6,,,,5,Munich (DE),0.48051150665015774,FALSE,0.339,0.481,0.5368576255488888,FALSE,-0.03450752261102995,0.03768792381365741,-0.002891767782895502,0.07672929390309313,FALSE,FALSE
chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,TRUE,FUSPCEU,659,131,7,0.7197060881064772,1,0.3962403344978988,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.03604247585763783,0.04364598967684836,-0.12158704369386758,0.04950209197859191,normal,ESTIMABLE,-0.03604247585763783,-0.12158704369386758,0.04950209197859191,difference,dimensionless,,,,,,,TRUE,TRUE,FALSE,1.5501200323342346e-6,,,,6,Madrid (ES),0.6110287673278185,FALSE,0.396,0.611,0.5368576255488888,FALSE,-0.03450752261102995,0.03768792381365741,-0.0015349532466078855,0.04072798634908211,FALSE,FALSE
chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,TRUE,IZTECH,638,135,7,0.9663992118638589,1,0.32557984980900245,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.040081266785470214,0.041864935609628735,-0.12213503279543092,0.041972499224490485,normal,ESTIMABLE,-0.040081266785470214,-0.12213503279543092,0.041972499224490485,difference,dimensionless,,,,,,,TRUE,TRUE,FALSE,2.717683855735231e-6,,,,7,Izmir (TR),0.47934225379696593,FALSE,0.326,0.479,0.5368576255488888,FALSE,-0.03450752261102995,0.03768792381365741,-0.005573744174440266,0.14789204632228756,FALSE,FALSE
chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,TRUE,UCR,527,113,7,0.8721088986588938,1,0.35037213726250943,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.04662007968956135,0.051604079227080143,-0.14776221642998993,0.054522057050867254,normal,ESTIMABLE,-0.04662007968956135,-0.14776221642998993,0.054522057050867254,difference,dimensionless,,,,,,,TRUE,TRUE,FALSE,6.190248313941993e-7,,,,8,San José (CR),0.5414842121329692,FALSE,0.350,0.541,0.5368576255488888,FALSE,-0.03450752261102995,0.03768792381365741,-0.0121125570785314,0.3213909351552561,FALSE,FALSE
chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,TRUE,KNUST,685,138,7,0.10522749177152946,1,0.7456444001844047,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.005235406163210452,0.017064277380522904,-0.028209962924815923,0.038680775251236824,normal,ESTIMABLE,0.005235406163210452,-0.028209962924815923,0.038680775251236824,difference,dimensionless,,,,,,,TRUE,TRUE,FALSE,9.595169103704393e-7,,,,9,Kumasi (GH),0.9046515993136263,FALSE,0.746,0.905,0.5368576255488888,FALSE,-0.03450752261102995,0.03768792381365741,0.0397429287742404,1.0545268816277509,TRUE,FALSE
glasses,1,interdaily_stability,Interdaily stability,IS,TRUE,RISE,128,128,8,2.4284111606440844,1,0.1218091923289463,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,0.06966916128392105,0.04470740601174776,-0.018855967836650056,0.15819429040449215,t(119),ESTIMABLE,1.0721534127133663,0.9813206938068852,1.171393763167835,odds ratio,odds ratio,0.006966916128392104,-0.0018855967836650055,0.015819429040449216,,,,TRUE,TRUE,FALSE,,,,,1,Borås (SE),0.34512604493201454,FALSE,0.122,0.345,0.27666587774072315,FALSE,0.05527709486632827,0.03923213656996906,0.014392066417592775,0.36684380907792413,FALSE,FALSE
glasses,1,interdaily_stability,Interdaily stability,IS,TRUE,THUAS,128,128,8,1.8901156112021544,1,0.17177203973472546,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,0.05883884740646999,0.04279765487137416,-0.025904783716983883,0.14358247852992387,t(119),ESTIMABLE,1.0606043078324718,0.9744278665912637,1.154402020262258,odds ratio,odds ratio,0.005883884740646999,-0.0025904783716983884,0.014358247852992386,,,,TRUE,TRUE,FALSE,,,,,2,Delft (NL),0.2989028683144422,FALSE,0.172,0.299,0.27666587774072315,FALSE,0.05527709486632827,0.03923213656996906,0.0035617525401417174,0.09078660637789798,FALSE,FALSE
glasses,1,interdaily_stability,Interdaily stability,IS,TRUE,BAUA,123,123,8,1.0066613101997588,1,0.3178289254738857,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,0.046304432009800195,0.04615097416573033,-0.04512029235659433,0.1377291563761947,t(114),ESTIMABLE,1.0473932224500246,0.9558824895595964,1.1476646705179028,odds ratio,odds ratio,0.00463044320098002,-0.004512029235659433,0.013772915637619471,,,,TRUE,TRUE,FALSE,,,,,3,Dortmund (DE),0.46459100515929497,FALSE,0.318,0.465,0.27666587774072315,FALSE,0.05527709486632827,0.03923213656996906,-0.008972662856528077,0.22870696426450457,FALSE,FALSE
glasses,1,interdaily_stability,Interdaily stability,IS,TRUE,MPI,115,115,8,1.8245677226152133,1,0.17964701898993662,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,0.05244224119678854,0.03882408684383824,-0.024530287070351146,0.12941476946392821,t(106),ESTIMABLE,1.0538416916857676,0.9757681353127029,1.138162101162705,odds ratio,odds ratio,0.005244224119678854,-0.002453028707035115,0.012941476946392822,,,,TRUE,TRUE,FALSE,,,,,4,Tübingen (DE),0.3393332580921025,FALSE,0.180,0.339,0.27666587774072315,FALSE,0.05527709486632827,0.03923213656996906,-0.0028348536695397344,0.07225845741242969,FALSE,FALSE
glasses,1,interdaily_stability,Interdaily stability,IS,TRUE,TUM,131,131,8,2.1747801897615364,1,0.1428654990930282,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,0.05889359323564129,0.039935614211254085,-0.020162943804245895,0.1379501302755285,t(122),ESTIMABLE,1.0606623730841276,0.9800389690177754,1.1479183024772643,odds ratio,odds ratio,0.005889359323564129,-0.0020162943804245895,0.013795013027552849,,,,TRUE,TRUE,FALSE,,,,,5,Munich (DE),0.24596129245574416,FALSE,0.143,0.246,0.27666587774072315,FALSE,0.05527709486632827,0.03923213656996906,0.0036164983693130204,0.09218203966187592,FALSE,FALSE
glasses,1,interdaily_stability,Interdaily stability,IS,TRUE,FUSPCEU,118,118,8,1.2650956455511373,1,0.26315949971273056,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,0.05126376820928056,0.04557732644136126,-0.039069011066604424,0.14159654748516554,t(109),ESTIMABLE,1.052600499218551,0.9616843399942503,1.1521117323817156,odds ratio,odds ratio,0.005126376820928056,-0.003906901106660443,0.014159654748516553,,,,TRUE,TRUE,FALSE,,,,,6,Madrid (ES),0.4067010450105836,FALSE,0.263,0.407,0.27666587774072315,FALSE,0.05527709486632827,0.03923213656996906,-0.0040133266570477125,0.10229691798431863,FALSE,FALSE
glasses,1,interdaily_stability,Interdaily stability,IS,TRUE,IZTECH,124,124,8,1.9410604046992086,1,0.16624057537245446,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,0.05393893170390136,0.038715316626416287,-0.022748659425929588,0.13062652283373233,t(115),ESTIMABLE,1.055420147476957,0.9775081403574063,1.1395421088698061,odds ratio,odds ratio,0.005393893170390136,-0.0022748659425929586,0.013062652283373232,,,,TRUE,TRUE,FALSE,,,,,7,Izmir (TR),0.2826089781331726,FALSE,0.166,0.283,0.27666587774072315,FALSE,0.05527709486632827,0.03923213656996906,-0.0013381631624269086,0.03410885257396941,FALSE,FALSE
glasses,1,interdaily_stability,Interdaily stability,IS,TRUE,UCR,135,135,8,1.7913888481185523,1,0.18316718437320847,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,0.052740280469750156,0.0394046524956169,-0.02524036840073178,0.1307209293402321,t(126),ESTIMABLE,1.0541558247070377,0.9750755065175281,1.1396496941376086,odds ratio,odds ratio,0.005274028046975016,-0.002524036840073178,0.01307209293402321,,,,TRUE,TRUE,FALSE,,,,,8,San José (CR),0.3113842134344544,FALSE,0.183,0.311,0.27666587774072315,FALSE,0.05527709486632827,0.03923213656996906,-0.002536814396578116,0.06466164268300305,FALSE,FALSE
glasses,1,interdaily_stability,Interdaily stability,IS,TRUE,KNUST,126,126,8,1.7710793290864997,1,0.1858362807527741,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,0.053772698520364065,0.04040571762508067,-0.02624870792330658,0.1337941049640347,t(117),ESTIMABLE,1.0552447162075256,0.9740927948835659,1.1431574249730525,odds ratio,odds ratio,0.005377269852036406,-0.002624870792330658,0.013379410496403472,,,,TRUE,TRUE,FALSE,,,,,9,Kumasi (GH),0.315921677279716,FALSE,0.186,0.316,0.27666587774072315,FALSE,0.05527709486632827,0.03923213656996906,-0.0015043963459642068,0.03834602133588039,FALSE,FALSE
glasses,2,intradaily_variability,Intradaily variability,IV,TRUE,RISE,128,128,8,0.7835923547061137,1,0.37782990076940315,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,-0.037024772471344336,0.041826093436276295,-0.11984461491719062,0.045795069974501945,t(119),ESTIMABLE,-0.037024772471344336,-0.11984461491719062,0.045795069974501945,difference,dimensionless,-0.0037024772471344336,-0.011984461491719061,0.004579506997450194,,,,TRUE,TRUE,FALSE,,,,,1,Borås (SE),0.6989563958408699,FALSE,0.378,0.699,0.251909945539884,FALSE,-0.057017029284316734,0.036288586584143814,0.019992256812972398,0.5509240974876645,FALSE,FALSE
glasses,2,intradaily_variability,Intradaily variability,IV,TRUE,THUAS,128,128,8,0.9855136761273636,1,0.322855655370041,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,-0.0404029399128445,0.04069880333825338,-0.12099063537486451,0.040184755549175506,t(119),ESTIMABLE,-0.0404029399128445,-0.12099063537486451,0.040184755549175506,difference,dimensionless,-0.00404029399128445,-0.012099063537486451,0.004018475554917551,,,,TRUE,TRUE,FALSE,,,,,2,Delft (NL),0.4989587401173361,FALSE,0.323,0.499,0.251909945539884,FALSE,-0.057017029284316734,0.036288586584143814,0.016614089371472233,0.45783236370886127,FALSE,FALSE
glasses,2,intradaily_variability,Intradaily variability,IV,TRUE,BAUA,123,123,8,2.3277531983093147,1,0.12985480534327148,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,-0.06336756834416032,0.04153350435445273,-0.1456451205782779,0.018909983889957238,t(114),ESTIMABLE,-0.06336756834416032,-0.1456451205782779,0.018909983889957238,difference,dimensionless,-0.006336756834416033,-0.01456451205782779,0.0018909983889957237,,,,TRUE,TRUE,FALSE,,,,,3,Dortmund (DE),0.26618833754157856,FALSE,0.130,0.266,0.251909945539884,FALSE,-0.057017029284316734,0.036288586584143814,-0.006350539059843591,0.17500100328014537,FALSE,FALSE
glasses,2,intradaily_variability,Intradaily variability,IV,TRUE,MPI,115,115,8,1.9386337342091626,1,0.16673101625461614,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,-0.05319825432384127,0.0382075771334794,-0.12894849212737167,0.022551983479689126,t(106),ESTIMABLE,-0.05319825432384127,-0.12894849212737167,0.022551983479689126,difference,dimensionless,-0.005319825432384127,-0.012894849212737166,0.0022551983479689127,,,,TRUE,TRUE,FALSE,,,,,4,Tübingen (DE),0.3393332580921025,FALSE,0.167,0.339,0.251909945539884,FALSE,-0.057017029284316734,0.036288586584143814,0.003818774960475467,0.1052334995638565,FALSE,FALSE
glasses,2,intradaily_variability,Intradaily variability,IV,TRUE,TUM,131,131,8,2.450518685828969,1,0.12007626415392667,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,-0.05589916608935279,0.03570888748003572,-0.12658847540572393,0.014790143227018368,t(122),ESTIMABLE,-0.05589916608935279,-0.12658847540572393,0.014790143227018368,difference,dimensionless,-0.005589916608935279,-0.012658847540572393,0.0014790143227018369,,,,TRUE,TRUE,FALSE,,,,,5,Munich (DE),0.24596129245574416,FALSE,0.120,0.246,0.251909945539884,FALSE,-0.057017029284316734,0.036288586584143814,0.0011178631949639445,0.030804814962189554,FALSE,FALSE
glasses,2,intradaily_variability,Intradaily variability,IV,TRUE,FUSPCEU,118,118,8,5.954485345487373,1,0.01629165518094349,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,-0.09888388367630355,0.04052316889523512,-0.17919948700776023,-0.01856828034484688,t(109),ESTIMABLE,-0.09888388367630355,-0.17919948700776023,-0.01856828034484688,difference,dimensionless,-0.009888388367630355,-0.017919948700776022,-0.001856828034484688,,,,TRUE,TRUE,FALSE,,,,,6,Madrid (ES),0.05611505365622569,FALSE,0.016,0.056,0.251909945539884,FALSE,-0.057017029284316734,0.036288586584143814,-0.04186685439198681,1.1537196218681167,FALSE,FALSE
glasses,2,intradaily_variability,Intradaily variability,IV,TRUE,IZTECH,124,124,8,2.1865859991527326,1,0.1419514890317934,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,-0.05350287657699145,0.036182106779161574,-0.12517266653818157,0.018166913384198673,t(115),ESTIMABLE,-0.05350287657699145,-0.12517266653818157,0.018166913384198673,difference,dimensionless,-0.005350287657699146,-0.012517266653818157,0.0018166913384198673,,,,TRUE,TRUE,FALSE,,,,,7,Izmir (TR),0.2681305903933875,FALSE,0.142,0.268,0.251909945539884,FALSE,-0.057017029284316734,0.036288586584143814,0.0035141527073252812,0.09683906258450913,FALSE,FALSE
glasses,2,intradaily_variability,Intradaily variability,IV,TRUE,UCR,135,135,8,2.5310893263453345,1,0.11412902371394172,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,-0.05924406253495402,0.03723840710354397,-0.132937775457826,0.014449650387917963,t(126),ESTIMABLE,-0.05924406253495402,-0.132937775457826,0.014449650387917963,difference,dimensionless,-0.005924406253495402,-0.013293777545782601,0.0014449650387917963,,,,TRUE,TRUE,FALSE,,,,,8,San José (CR),0.24252417539212615,FALSE,0.114,0.243,0.251909945539884,FALSE,-0.057017029284316734,0.036288586584143814,-0.002227033250637285,0.06137007418223283,FALSE,FALSE
glasses,2,intradaily_variability,Intradaily variability,IV,TRUE,KNUST,126,126,8,2.387994090971543,1,0.12497102759850459,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,-0.05579177517394225,0.03610385331523536,-0.12729356477531792,0.015710014427433416,t(117),ESTIMABLE,-0.05579177517394225,-0.12729356477531792,0.015710014427433416,difference,dimensionless,-0.005579177517394225,-0.012729356477531793,0.0015710014427433416,,,,TRUE,TRUE,FALSE,,,,,9,Kumasi (GH),0.2655634336468223,FALSE,0.125,0.266,0.251909945539884,FALSE,-0.057017029284316734,0.036288586584143814,0.0012252541103744824,0.0337641728628211,FALSE,FALSE
glasses,3,daily_geometric_mean_medi,Mean melEDI,Mean,TRUE,RISE,738,128,8,1.1122377382952209,1,0.29159603072142554,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.03420225858995415,0.03356153316241559,-0.03157713767432705,0.09998165485423535,normal,ESTIMABLE,1.0819377114334854,0.9298713400027492,1.2588722343227259,ratio,ratio,0.0034202258589954146,-0.003157713767432705,0.009998165485423535,,,,TRUE,TRUE,FALSE,3.4503955248510465e-7,,,,1,Borås (SE),0.6196415652830293,FALSE,0.292,0.620,0.19843410809376383,FALSE,0.04850773947282257,0.028763325631501652,-0.01430548088286842,0.49735142125571974,FALSE,FALSE
glasses,3,daily_geometric_mean_medi,Mean melEDI,Mean,TRUE,THUAS,738,128,8,3.9401483078530077,1,0.04714662082237314,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.0606167761261508,0.031436317570947135,-9.972741194692394e-4,0.12223082637177085,normal,ESTIMABLE,1.1497853641583091,0.9977063259783664,1.3250456063173452,ratio,ratio,0.00606167761261508,-9.972741194692395e-5,0.012223082637177085,,,,TRUE,TRUE,FALSE,1.0101643965754192e-5,,,,2,Delft (NL),0.1434868263360519,FALSE,0.047,0.143,0.19843410809376383,FALSE,0.04850773947282257,0.028763325631501652,0.012109036653328235,0.4209887552107811,FALSE,FALSE
glasses,3,daily_geometric_mean_medi,Mean melEDI,Mean,TRUE,BAUA,709,123,8,5.3015418736795255,1,0.021306555673611508,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.07280304731995921,0.03250502103794253,0.009094376768875104,0.13651171787104333,normal,ESTIMABLE,1.1825051676539824,1.021161368727456,1.3693413346324688,ratio,ratio,0.007280304731995921,9.094376768875104e-4,0.013651171787104333,,,,TRUE,TRUE,FALSE,3.319655661471188e-7,,,,3,Dortmund (DE),0.060368574408565946,FALSE,0.021,0.060,0.19843410809376383,FALSE,0.04850773947282257,0.028763325631501652,0.02429530784713664,0.8446626846420141,FALSE,FALSE
glasses,3,daily_geometric_mean_medi,Mean melEDI,Mean,TRUE,MPI,666,115,8,2.645351792293127,1,0.10385316507837358,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.046647102282246514,0.02969867803797575,-0.011561237060636616,0.10485544162512964,normal,ESTIMABLE,1.113389451229852,0.973730476201291,1.2730792559209696,ratio,ratio,0.004664710228224652,-0.0011561237060636615,0.010485544162512964,,,,TRUE,TRUE,FALSE,2.887645678129047e-7,,,,4,Tübingen (DE),0.2522148294760501,FALSE,0.104,0.252,0.19843410809376383,FALSE,0.04850773947282257,0.028763325631501652,-0.0018606371905760533,0.0646878324993922,FALSE,FALSE
glasses,3,daily_geometric_mean_medi,Mean melEDI,Mean,TRUE,TUM,756,131,8,3.7055095534896054,1,0.054233109785312,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.05306833301352367,0.028376989857618398,-0.0025495450970667646,0.10868621112411411,normal,ESTIMABLE,1.1299736936606994,0.9941466534418574,1.2843583428507515,ratio,ratio,0.005306833301352367,-2.5495450970667644e-4,0.010868621112411412,,,,TRUE,TRUE,FALSE,6.201616997714154e-7,,,,5,Munich (DE),0.13170898090718627,FALSE,0.054,0.132,0.19843410809376383,FALSE,0.04850773947282257,0.028763325631501652,0.004560593540701104,0.1585558498738523,FALSE,FALSE
glasses,3,daily_geometric_mean_medi,Mean melEDI,Mean,TRUE,FUSPCEU,687,118,8,0.19631691663443007,1,0.6577102947823479,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.014379113564121412,0.033853314251871686,-0.05197216312686359,0.08073039025510642,normal,ESTIMABLE,1.0336633393951655,0.8872128776944704,1.2042880869652013,ratio,ratio,0.0014379113564121412,-0.005197216312686359,0.008073039025510643,,,,TRUE,TRUE,FALSE,1.0117560123035219e-4,,,,6,Madrid (ES),0.7986482150928509,FALSE,0.658,0.799,0.19843410809376383,FALSE,0.04850773947282257,0.028763325631501652,-0.03412862590870115,1.1865326821361508,FALSE,FALSE
glasses,3,daily_geometric_mean_medi,Mean melEDI,Mean,TRUE,IZTECH,715,124,8,3.440153128378711,1,0.0636297950659183,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.0523029185885879,0.02909391744227199,-0.004720111767446869,0.10932594894462266,normal,ESTIMABLE,1.1279839459515866,0.9891903893176818,1.286251662030547,ratio,ratio,0.005230291858858789,-4.720111767446869e-4,0.010932594894462267,,,,TRUE,TRUE,FALSE,3.069544618483633e-8,,,,7,Izmir (TR),0.15452950230294443,FALSE,0.064,0.155,0.19843410809376383,FALSE,0.04850773947282257,0.028763325631501652,0.0037951791157653306,0.1319450735421513,FALSE,FALSE
glasses,3,daily_geometric_mean_medi,Mean melEDI,Mean,TRUE,UCR,784,135,8,3.0120863611150526,1,0.0826458519281385,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.050074425864391266,0.029710312942641103,-0.008156717472599509,0.10830556920138204,normal,ESTIMABLE,1.1222107531973116,0.98139373796779,1.2832331467688762,ratio,ratio,0.005007442586439126,-8.156717472599509e-4,0.010830556920138203,,,,TRUE,TRUE,FALSE,2.440287971694488e-5,,,,8,San José (CR),0.21672160479221425,FALSE,0.083,0.217,0.19843410809376383,FALSE,0.04850773947282257,0.028763325631501652,0.0015666863915686988,0.05446819368664591,FALSE,FALSE
glasses,3,daily_geometric_mean_medi,Mean melEDI,Mean,TRUE,KNUST,735,126,8,3.355875728676324,1,0.06696558365471252,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.04926986250269913,0.02772627627705696,-0.00507264042573978,0.10361236543113804,normal,ESTIMABLE,1.1201336974799305,0.9883877623407756,1.269440545539116,ratio,ratio,0.004926986250269913,-5.07264042573978e-4,0.010361236543113803,,,,TRUE,TRUE,FALSE,8.32301338959951e-6,,,,9,Kumasi (GH),0.16263070316144468,FALSE,0.067,0.163,0.19843410809376383,FALSE,0.04850773947282257,0.028763325631501652,7.62123029876563e-4,0.026496346063748774,FALSE,FALSE
glasses,4,m10_mean_medi,Brightest 10 h mean,M10mean,TRUE,RISE,738,128,8,4.15388600581241,1,0.04153908947330989,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.0950103621005992,0.047993287334390095,9.452474255123161e-4,0.1890754767756861,normal,ESTIMABLE,1.2445443057693224,1.0021788829541598,1.545523015269612,ratio,ratio,0.00950103621005992,9.452474255123161e-5,0.01890754767756861,,,,TRUE,TRUE,FALSE,4.95333551953081e-6,,,,1,Borås (SE),0.2628418023829702,FALSE,0.042,0.263,0.01754715037167054,TRUE,0.11855277039623141,0.040967391720131766,-0.023542408295632214,0.5746621229015967,FALSE,TRUE
glasses,4,m10_mean_medi,Brightest 10 h mean,M10mean,TRUE,THUAS,738,128,8,8.981584402639555,1,0.002727140759831762,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.13315344998077075,0.04530438637836715,0.04435848433748414,0.22194841562405737,normal,ESTIMABLE,1.3587934665006014,1.1075376133833144,1.66704919299722,ratio,ratio,0.013315344998077076,0.004435848433748414,0.022194841562405736,,,,TRUE,TRUE,FALSE,1.2186092135380022e-5,,,,2,Delft (NL),0.021087319470787357,TRUE,0.003,0.021,0.01754715037167054,TRUE,0.11855277039623141,0.040967391720131766,0.014600679584539339,0.3563975877274224,FALSE,FALSE
glasses,4,m10_mean_medi,Brightest 10 h mean,M10mean,TRUE,BAUA,709,123,8,10.562743082667339,1,0.0011538983329033928,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.1488866581296119,0.046597264817230644,0.0575576973097645,0.2402156189494593,normal,ESTIMABLE,1.4089210512054122,1.1417149747637125,1.7386638280194127,ratio,ratio,0.01488866581296119,0.0057557697309764495,0.02402156189494593,,,,TRUE,TRUE,FALSE,1.0732037480920553e-6,,,,3,Dortmund (DE),0.00800379061372973,TRUE,0.001,0.008,0.01754715037167054,TRUE,0.11855277039623141,0.040967391720131766,0.0303338877333805,0.7404398098030278,FALSE,FALSE
glasses,4,m10_mean_medi,Brightest 10 h mean,M10mean,TRUE,MPI,666,115,8,7.555630026860399,1,0.005982287988711627,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.11094804747911814,0.04138670406106186,0.02983159808061933,0.19206449687761695,normal,ESTIMABLE,1.2910648206170552,1.071103893725684,1.5561967245185262,ratio,ratio,0.011094804747911814,0.0029831598080619333,0.019206449687761695,,,,TRUE,TRUE,FALSE,1.8758328224066645e-5,,,,4,Tübingen (DE),0.03389963193603255,TRUE,0.006,0.034,0.01754715037167054,TRUE,0.11855277039623141,0.040967391720131766,-0.0076047229171132685,0.18562868168578658,FALSE,FALSE
glasses,4,m10_mean_medi,Brightest 10 h mean,M10mean,TRUE,TUM,756,131,8,9.38328448065863,1,0.0021897287136094347,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.12406241247499265,0.041244137662264306,0.04322538808354262,0.20489943686644269,normal,ESTIMABLE,1.3306456313677582,1.1046517580796533,1.6028741939053934,ratio,ratio,0.012406241247499266,0.004322538808354262,0.02048994368664427,,,,TRUE,TRUE,FALSE,3.540208126651123e-6,,,,5,Munich (DE),0.012408462710453464,TRUE,0.002,0.012,0.01754715037167054,TRUE,0.11855277039623141,0.040967391720131766,0.005509642078761243,0.1344884760152732,FALSE,FALSE
glasses,4,m10_mean_medi,Brightest 10 h mean,M10mean,TRUE,FUSPCEU,687,118,8,4.824446507797575,1,0.02805887279625895,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.10055481894639924,0.0472143956298604,0.008016303960047572,0.1930933339327509,normal,ESTIMABLE,1.260534739214399,1.0186296279713085,1.559887701215646,ratio,ratio,0.010055481894639924,8.016303960047572e-4,0.01930933339327509,,,,TRUE,TRUE,FALSE,1.0187477528234012e-5,,,,6,Madrid (ES),0.06814297679091459,FALSE,0.028,0.068,0.01754715037167054,TRUE,0.11855277039623141,0.040967391720131766,-0.01799795144983217,0.43932383034743716,FALSE,TRUE
glasses,4,m10_mean_medi,Brightest 10 h mean,M10mean,TRUE,IZTECH,715,124,8,8.533673492799608,1,0.0034863532604120966,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.12174244138688728,0.042564961804777424,0.03831664924620054,0.20516823352757402,normal,ESTIMABLE,1.3235563664674004,1.0922364086917564,1.6038665633886309,ratio,ratio,0.012174244138688728,0.003831664924620054,0.020516823352757403,,,,TRUE,TRUE,FALSE,5.601350494544022e-6,,,,7,Izmir (TR),0.01975600180900188,TRUE,0.003,0.020,0.01754715037167054,TRUE,0.11855277039623141,0.040967391720131766,0.0031896709906558685,0.0778587763762474,FALSE,FALSE
