run_id,data_scenario,placement,sample_scenario,analytical_role,metric_order,metric_id,manuscript_name,abbreviation,manuscript_category,analysis_unit,response_family,response_transform,effect_scale,display_unit,predictor,converged,positive_definite_hessian,singular,max_gradient,convergence_message,fixed_columns,fixed_rank,fixed_full_rank,fixed_condition_number,aliased_coefficients,residual_n,residual_mean,residual_sd,residual_skewness,residual_qq_correlation,residual_absolute_fitted_spearman,residual_absolute_above_3_fraction,consecutive_day_pairs,participants_with_consecutive_pairs,pooled_consecutive_day_residual_correlation,serial_status,tweedie_power,dispersion,observed_zero_n,observed_zero_fraction,expected_zero_n,expected_zero_fraction,zero_mass_standardized_difference,zero_mass_method,zero_mass_status,fitted_natural_min,fitted_natural_max,fitted_below_lower_n,fitted_above_upper_n,observed_above_audit_threshold_n,prediction_bound_status,participant_random_intercept_sd,fit_warnings,fit_error,diagnostic_assessment,diagnostic_issues
primary__chest__all_available,primary,chest,all_available,complementary_chest,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,age,TRUE,TRUE,FALSE,2.014530764427036e-5,,9,9,TRUE,22.832476290488056,,902,-9.500948931266707e-14,80.95752928581166,-0.22140574947967095,0.9589529819535868,0.06378895477913528,0.9534368070953437,733,154,-0.07945594859224703,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,29.750171075753215,341.5647551822616,0,0,,PASS,48.01986242041761,,,acceptable,
primary__chest__all_available,primary,chest,all_available,complementary_chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,age,TRUE,TRUE,FALSE,3.92901711165905e-6,,9,9,TRUE,23.13049051673352,,831,3.185674748464496e-13,92.45708705553785,-0.03693343621084621,0.9903361529495525,0.006530698889010608,0.9723225030084236,628,154,-0.09526427881315445,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,678.268577226966,928.5267819761095,0,0,,PASS,38.18162959701867,,,acceptable,
primary__chest__all_available,primary,chest,all_available,complementary_chest,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,age,TRUE,TRUE,FALSE,1.0286385077051818e-5,,9,9,TRUE,22.816735946054838,,802,-4.476552129815269e-14,109.17234474008131,0.5032408703391841,0.9636594328181034,0.17068016086724402,0.9675810473815462,591,150,0.009825052734126375,PASS_DESCRIPTIVE_CHECK,,,1,0.0012468827930174563,,,,not applicable,NOT_APPLICABLE,365.8692189257897,813.1498872338133,0,0,,PASS,67.99961998100684,,,acceptable,
primary__chest__all_available,primary,chest,all_available,complementary_chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,age,TRUE,TRUE,FALSE,5.456968210637569e-7,,9,9,TRUE,23.34608114324436,,787,7.979737864412211e-13,108.19744688992823,-0.7129518995634266,0.9807454935504122,-0.05704644658918549,0.9682337992376112,565,153,-0.05093200310322513,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,911.3556570368576,1234.0717690459257,0,0,,PASS,67.84451939007265,,,acceptable,
primary__chest__all_available,primary,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,age,TRUE,TRUE,FALSE,1.8678747437661514e-6,,9,9,TRUE,23.13686404265326,,851,-2.0640885527740205e-15,0.5367917883664306,-1.4124785911954212,0.9620781036400157,-0.07628909657930028,0.0011750881316098707,655,154,-0.038070237973750296,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,731.3063502369542,42559.7451055714,0,,,PASS,0.28388893332116627,,,acceptable,
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,age,TRUE,TRUE,FALSE,1.2164491636212915e-7,,9,9,TRUE,23.539534865533838,,732,3.5339066220992007e-17,0.07346808096296249,1.8466800268922425,0.9421024805312513,0.10897502736235314,0,523,135,-0.15172877900744355,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,0.5291154136397673,3.263211695176801,0,,,PASS,0.2235866979216873,,,acceptable with specified limitations,RESIDUAL_QQ_REVIEW
primary__chest__all_available,primary,chest,all_available,complementary_chest,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,biological_sex,TRUE,TRUE,FALSE,,,9,9,TRUE,4.097442253021736,,153,-1.0884539457109378e-18,0.40995435793119894,0.23500157989735024,0.9956773249775649,0.07037736882571241,0,0,0,,NOT_APPLICABLE_PARTICIPANT_LEVEL,,,0,0,,,,not applicable,NOT_APPLICABLE,0.26512012315519984,0.32233395078870225,0,0,,PASS,,,,acceptable,
primary__chest__all_available,primary,chest,all_available,complementary_chest,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,biological_sex,TRUE,TRUE,FALSE,,,9,9,TRUE,4.097442253021736,,153,-2.1043442950411463e-17,0.3791516648103455,0.006844064535453723,0.9914859209745612,0.05711508895362054,0,0,0,,NOT_APPLICABLE_PARTICIPANT_LEVEL,,,0,0,,,,not applicable,NOT_APPLICABLE,1.1220267535762538,1.5064496986044345,0,,,PASS,,,,acceptable,
primary__chest__all_available,primary,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,biological_sex,TRUE,TRUE,FALSE,4.505977813096251e-6,,9,9,TRUE,4.090075874582995,,902,1.8121129135303623e-16,0.3115713762103786,-0.8143111990501377,0.9768775241986419,-0.1667330708852869,0,733,154,-0.0359402758466669,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,0.4783260747512087,19.59395778421006,0,,,PASS,0.2531056076934723,,,acceptable,
primary__chest__all_available,primary,chest,all_available,complementary_chest,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,biological_sex,TRUE,TRUE,FALSE,8.793676897767e-6,,9,9,TRUE,4.090075874582995,,902,-2.012910040669815e-15,0.5320688449955647,-1.100151168797154,0.9713948341110189,-0.21862665703459375,0,733,154,-0.04094525578594115,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,3.6217473211560582,660.9490607970409,0,,,PASS,0.34926835345345886,,,acceptable,
primary__chest__all_available,primary,chest,all_available,complementary_chest,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,biological_sex,TRUE,TRUE,FALSE,2.9148168323445134e-5,,9,9,TRUE,4.090075874582995,,902,8.169739829212281e-17,0.2103545871242219,1.446686799718447,0.9607162454763573,0.36423083134375833,0,733,154,-0.006973430259765508,PASS_DESCRIPTIVE_CHECK,,,125,0.1385809312638581,,,,not applicable,NOT_APPLICABLE,0.005437036141145296,1.1421936757612046,0,,,PASS,0.19715795479996337,,,acceptable with specified limitations,RESIDUAL_SPREAD_REVIEW
primary__chest__all_available,primary,chest,all_available,complementary_chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,biological_sex,TRUE,TRUE,FALSE,,,9,9,TRUE,4.090075874582995,,902,-0.026652404063516672,0.894191287177296,1.1638431156483744,0.9594484591701666,0.08867455204020945,0.009977827050997782,733,154,-0.05939193718207692,PASS_DESCRIPTIVE_CHECK,1.5065912182922236,0.8023943115738142,85,0.0942350332594235,82.863227070905,0.09186610540011618,0.2530857300662547,Analytical compound-Poisson zero probability; no simulation or resampling,PASS_DESCRIPTIVE_CHECK,0.17974069551088961,5.321786386867325,0,0,,PASS,0.6038883370240516,,,acceptable,
primary__chest__all_available,primary,chest,all_available,complementary_chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,biological_sex,TRUE,TRUE,FALSE,,,9,9,TRUE,4.275006953603157,,818,-0.022505865104395034,0.8643732947557137,0.5285638063157471,0.9880821874040481,-0.07955290160053978,0.0024449877750611247,621,152,0.040811245401450535,PASS_DESCRIPTIVE_CHECK,1.4935908704855616,0.7791375816586413,20,0.02444987775061125,18.79586064090429,0.02297782474438176,0.2838121810957488,Analytical compound-Poisson zero probability; no simulation or resampling,PASS_DESCRIPTIVE_CHECK,0.8991278953815749,7.424179562422594,0,,,PASS,0.45900625678293216,,,acceptable,
primary__chest__all_available,primary,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,biological_sex,TRUE,TRUE,FALSE,4.297362465877086e-7,,9,9,TRUE,4.299148016989357,,743,-1.210337348514639e-15,0.7839805413388247,0.45052727668193165,0.9918457255622176,-0.05316440180634066,0.004037685060565276,538,144,-0.1626381187363123,PASS_DESCRIPTIVE_CHECK,,,5,0.006729475100942127,,,,not applicable,NOT_APPLICABLE,0.8836714796317384,2.7906919927442155,0,0,0,PASS,0.5298726859898429,,,acceptable,
primary__chest__all_available,primary,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,biological_sex,TRUE,TRUE,FALSE,,,9,9,TRUE,4.2401926406000445,,861,-0.008841605427878811,0.8669081150186643,-0.9612882584548573,0.9649786064036082,-0.06979863412650224,0.013937282229965157,691,152,0.018887450579465122,PASS_DESCRIPTIVE_CHECK,1.0450400280911374,0.35688695329514264,4,0.004645760743321719,5.3698896268413016e-5,6.236805606087461e-8,545.8479915086224,Analytical compound-Poisson zero probability; no simulation or resampling,REVIEW_ABSOLUTE_STANDARDIZED_DIFFERENCE_AT_LEAST_3.29,4.722660418871758,9.401435709943557,0,,,PASS,0.1359230839005451,,,acceptable with specified limitations,ZERO_MASS_REVIEW
primary__chest__all_available,primary,chest,all_available,complementary_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,biological_sex,TRUE,TRUE,FALSE,5.2233417591196485e-6,,9,9,TRUE,4.090075874582995,,902,-6.22115687371372e-17,0.30185576584279594,-0.2896034244634661,0.9962246316764473,-0.041519267690777656,0,733,154,-0.027158980993715876,PASS_DESCRIPTIVE_CHECK,,,27,0.02993348115299335,,,,not applicable,NOT_APPLICABLE,0.19163995175014084,1.6452520461512579,0,0,,PASS,0.17683925250194635,,,acceptable,
primary__chest__all_available,primary,chest,all_available,complementary_chest,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,TRUE,TRUE,FALSE,3.738023224286735e-6,,9,9,TRUE,4.090075874582995,,902,7.139004834443324e-13,98.79337908091571,0.33785267179750866,0.9810906049793914,0.13065037813416377,0.975609756097561,733,154,-0.06430167976010855,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,711.5359957599973,949.659077118692,0,0,,PASS,42.1612608605332,,,acceptable,
primary__chest__all_available,primary,chest,all_available,complementary_chest,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,biological_sex,TRUE,TRUE,FALSE,2.0054358174093068e-5,,9,9,TRUE,4.090075874582995,,902,6.316898224013573e-14,80.95926455678153,-0.2196250695155435,0.9591177352699801,0.06359380053610784,0.9478935698447893,733,154,-0.0794795681683851,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,28.895789027259397,340.24180301678496,0,0,,PASS,47.95978500475751,,,acceptable,
primary__chest__all_available,primary,chest,all_available,complementary_chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,TRUE,TRUE,FALSE,5.056790541857481e-6,,9,9,TRUE,4.098225781866735,,831,-4.73813794724046e-13,92.5085268657158,-0.04056364093388645,0.9900555621899393,-0.0022440608897166406,0.9699157641395909,628,154,-0.0934357478154141,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,683.3373944560045,931.4845502692364,0,0,,PASS,37.66856077420048,,,acceptable,
primary__chest__all_available,primary,chest,all_available,complementary_chest,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,TRUE,TRUE,FALSE,1.255102688446641e-6,,9,9,TRUE,3.9310771830886426,,802,-1.3523347030725896e-13,109.07412435686761,0.5139694678213537,0.9629539381161779,0.17175532623243017,0.9775561097256857,591,150,0.007212621026302064,PASS_DESCRIPTIVE_CHECK,,,1,0.0012468827930174563,,,,not applicable,NOT_APPLICABLE,373.77571975965486,810.9211979948446,0,0,,PASS,69.61506203821361,,,acceptable,
primary__chest__all_available,primary,chest,all_available,complementary_chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,TRUE,TRUE,FALSE,4.729372449219227e-7,,9,9,TRUE,4.021406688596193,,787,-8.87016000675613e-13,108.14367161271598,-0.6972456967404317,0.9809051840895842,-0.06006205834223532,0.96569250317662,565,153,-0.050822383500321845,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,910.4526999209036,1233.85865777707,0,0,,PASS,67.81290579071515,,,acceptable,
primary__chest__all_available,primary,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,biological_sex,TRUE,TRUE,FALSE,2.007709554163739e-6,,9,9,TRUE,4.1234430679041605,,851,2.5981306152068146e-15,0.5338487892348254,-1.3822770576917363,0.9635424205784319,-0.0925279539573461,0.0011750881316098707,655,154,-0.049900123659981546,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,607.9224471086447,35536.65307726637,0,,,PASS,0.31725313650901865,,,acceptable,
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,biological_sex,TRUE,TRUE,FALSE,1.0459189070388675e-7,,9,9,TRUE,3.8732001032716834,,732,-2.9924453928762757e-16,0.07345970154895082,1.8471676930262724,0.9420951760127823,0.11028320767603154,0,523,135,-0.15164493740859353,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,0.528585923385818,3.2645642340345598,0,,,PASS,0.22322845531430371,,,acceptable with specified limitations,RESIDUAL_QQ_REVIEW
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,age,TRUE,TRUE,FALSE,,,10,10,TRUE,25.656322011274348,,141,1.5391057223028267e-17,0.40554214998723,0.1836904612425221,0.9919860838081367,0.1007995206461006,0,0,0,,NOT_APPLICABLE_PARTICIPANT_LEVEL,,,0,0,,,,not applicable,NOT_APPLICABLE,0.24068881680353024,0.39130637851776856,0,0,,PASS,,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,age,TRUE,TRUE,FALSE,,,10,10,TRUE,25.656322011274348,,141,1.7556385817155346e-17,0.3751147072269441,-0.04524558462255713,0.9912332438334075,0.05619560153752126,0,0,0,,NOT_APPLICABLE_PARTICIPANT_LEVEL,,,0,0,,,,not applicable,NOT_APPLICABLE,0.937498746164813,1.3939630783345356,0,,,PASS,,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,age,TRUE,TRUE,FALSE,1.7769252735888585e-6,,10,10,TRUE,25.649625174965983,,816,3.667409513329791e-16,0.27037801280079776,-0.8312141270602653,0.9766431615818926,-0.18346116560639306,0,654,141,0.003457288299711904,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,0.262219136694375,20.901751467215846,0,,,PASS,0.28244770289334564,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,age,TRUE,TRUE,FALSE,4.51223058917094e-6,,10,10,TRUE,25.649625174965983,,816,6.326638559444827e-16,0.4649878972297599,-1.1066328369002585,0.9691091133678743,-0.21862594527557416,0,654,141,0.005954246242496483,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,1.781635293004694,742.2676685809296,0,,,PASS,0.3857120177880067,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,age,TRUE,TRUE,FALSE,8.837375276016246e-6,,10,10,TRUE,25.649625174965983,,816,5.223218371980363e-16,0.19652830848122538,0.7856060559566623,0.9782108186429344,0.33905938811417746,0,654,141,-0.09522841706789494,PASS_DESCRIPTIVE_CHECK,,,114,0.13970588235294118,,,,not applicable,NOT_APPLICABLE,0.004732988302184951,1.3141249602912086,0,,,PASS,0.21687384632043225,,,acceptable with specified limitations,RESIDUAL_SPREAD_REVIEW
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,age,TRUE,TRUE,FALSE,,,10,10,TRUE,25.649625174965983,,816,-0.027751691554777615,0.8697074642995071,0.9966066959612667,0.9648046214638449,0.11525089038991083,0.003676470588235294,654,141,-0.12101897337742881,PASS_DESCRIPTIVE_CHECK,1.4946013741021322,0.8282834007475174,103,0.12622549019607843,100.0803158498278,0.12264744589439688,0.3206664761940073,Analytical compound-Poisson zero probability; no simulation or resampling,PASS_DESCRIPTIVE_CHECK,0.20077943102812604,4.811551013942303,0,0,,PASS,0.6249944351142717,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,age,TRUE,TRUE,FALSE,,,10,10,TRUE,25.204059299545463,,737,-0.02525986198022732,0.8517245679065774,0.5769711511303742,0.9849064781508846,-0.11657353397404498,0.0013568521031207597,548,138,0.06504543202739711,PASS_DESCRIPTIVE_CHECK,1.5052971353186542,0.8131739158531858,25,0.033921302578018994,21.17718874113196,0.02873431308159024,0.8548124434023376,Analytical compound-Poisson zero probability; no simulation or resampling,PASS_DESCRIPTIVE_CHECK,0.7311654330929266,7.605595376460116,0,,,PASS,0.540534341312377,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,age,TRUE,TRUE,FALSE,6.434675015043467e-7,,10,10,TRUE,25.179896635990463,,655,5.346020488042356e-16,0.7581373947367831,0.4868550097929037,0.9922246146806416,-0.05985583992271261,0.0030534351145038168,456,130,-0.23843367680300853,PASS_DESCRIPTIVE_CHECK,,,10,0.015267175572519083,,,,not applicable,NOT_APPLICABLE,0.6656444950393994,3.2374036055787743,0,0,0,PASS,0.6274350231653977,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,age,TRUE,TRUE,FALSE,,,10,10,TRUE,25.041290305875687,,778,-0.011454308901622974,0.8369098391661273,-1.3365937687266878,0.9528652379070509,-0.09178316738569695,0.017994858611825194,613,138,0.006774621384824928,PASS_DESCRIPTIVE_CHECK,1.0706008400810736,0.33225703707456716,4,0.005141388174807198,7.340599305703034e-5,9.435217616584887e-8,466.86004582686934,Analytical compound-Poisson zero probability; no simulation or resampling,REVIEW_ABSOLUTE_STANDARDIZED_DIFFERENCE_AT_LEAST_3.29,4.22995750944151,9.665154875643292,0,,,PASS,0.17181376440147506,,,acceptable with specified limitations,ZERO_MASS_REVIEW
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,age,TRUE,TRUE,FALSE,7.6136075222166255e-6,,10,10,TRUE,25.649625174965983,,816,1.3017228906986745e-16,0.3000452210264245,-0.24128363739861378,0.9974823948872664,-0.12574756806989645,0,654,141,-0.011358704421714877,PASS_DESCRIPTIVE_CHECK,,,31,0.03799019607843137,,,,not applicable,NOT_APPLICABLE,0.1346094862739007,2.547262646746328,0,0,,PASS,0.21972513929010928,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,age,TRUE,TRUE,FALSE,1.609805622138083e-6,,10,10,TRUE,25.649625174965983,,816,-1.6652256915431638e-14,95.42768003978576,-0.04772249595125959,0.9776773462382506,0.11061293868338501,0.9693627450980392,654,141,-0.1377137253406934,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,723.0384098656639,970.7766198984918,0,0,,PASS,46.323366837281036,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,age,TRUE,TRUE,FALSE,3.856257535517216e-6,,10,10,TRUE,25.649625174965983,,816,-1.4085464820656104e-13,86.21852991898368,0.16714594535064595,0.9188248426239949,0.15435777136899245,0.9644607843137255,654,141,-0.056612016336259674,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,50.45659613781184,339.34363267066374,0,0,,PASS,50.18017874401055,,,acceptable with specified limitations,RESIDUAL_QQ_REVIEW
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,age,TRUE,TRUE,FALSE,3.728928277269006e-7,,10,10,TRUE,25.75150936119771,,742,1.1069145001614757e-12,93.86967979951015,-0.009264866006282374,0.992902426005648,0.06499463896257336,0.9703504043126685,549,138,-0.0665633036202325,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,663.0570262118354,943.6418970301406,0,0,,PASS,39.57291179309549,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,age,TRUE,TRUE,FALSE,1.3915268937125802e-6,,10,10,TRUE,25.46908165585879,,727,6.396839347386321e-14,116.78960343527902,-0.3479719033456255,0.9530357422346849,0.15304673566810303,0.9779917469050894,534,134,-0.08746036420738812,PASS_DESCRIPTIVE_CHECK,,,1,0.001375515818431912,,,,not applicable,NOT_APPLICABLE,415.1287018060722,781.4934422445039,0,0,,PASS,74.92215079646941,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,age,TRUE,TRUE,FALSE,5.002220859751105e-6,,10,10,TRUE,25.725781883453898,,687,6.019005446086005e-13,117.29998253404843,-0.535148266329569,0.9843390257146423,-0.1717651385141002,0.975254730713246,481,136,-0.06996816067189734,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,848.1935598966755,1244.1985521775202,0,0,,PASS,72.20463750119897,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,age,TRUE,TRUE,FALSE,8.29913915367797e-8,,10,10,TRUE,26.106651845602297,,761,-2.3834051975428623e-15,0.5062921029990319,-1.5942983726687567,0.9559642239604731,-0.11026677907603312,0.002628120893561104,572,140,-0.027294311617041933,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,632.9908602107852,29452.717660932627,0,,,PASS,0.34878910484257186,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,age,TRUE,TRUE,FALSE,8.948290997068398e-6,,10,10,TRUE,25.962975965352182,,702,-1.8976194468263672e-16,0.06645409636679106,3.886930083328923,0.8826097691268378,0.07427642611310148,0,514,128,-0.16676659609659975,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,0.5444715121892404,0.9320322428174437,0,,,PASS,0.07897037625892363,,,acceptable with specified limitations,RESIDUAL_QQ_REVIEW
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,biological_sex,TRUE,TRUE,FALSE,,,10,10,TRUE,4.259376609960794,,141,3.2479928911906176e-18,0.4072795061653867,0.19196689525952837,0.9908169257781457,0.07998811483115842,0,0,0,,NOT_APPLICABLE_PARTICIPANT_LEVEL,,,0,0,,,,not applicable,NOT_APPLICABLE,0.24004274414774518,0.36880446870194666,0,0,,PASS,,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,biological_sex,TRUE,TRUE,FALSE,,,10,10,TRUE,4.259376609960794,,141,6.22531970811535e-18,0.3786316583583454,-0.008840749072134411,0.9902814113976267,0.019555721609423704,0,0,0,,NOT_APPLICABLE_PARTICIPANT_LEVEL,,,0,0,,,,not applicable,NOT_APPLICABLE,1.086946143653778,1.3562269594755354,0,,,PASS,,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,biological_sex,TRUE,TRUE,FALSE,1.073601652024081e-5,,10,10,TRUE,4.257542531815649,,816,4.081702296416017e-19,0.27036819817619023,-0.8447896263958034,0.9760556538479848,-0.18424770192999895,0,654,141,0.004633268038623839,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,0.25384835470785616,21.6027726249318,0,,,PASS,0.281091034083087,,,acceptable,
