placement,display_order,site,site_display_name,site_color_hex,category_order,category_code,light_source,short_label,architecture,hours,participants,participant_days,shared_participants,site_present,support_rule_pass,reporting_status,model_cell_mean_lx,model_cell_conf_low_lx,model_cell_conf_high_lx,cell_mean_lx,cell_conf_low_lx,cell_conf_high_lx,site_standardized_category_mean_lx,category_mean_conf_low_lx,category_mean_conf_high_lx,category_ratio_to_indoor,category_ratio_conf_low,category_ratio_conf_high,site_deviation_ratio,site_deviation_conf_low,site_deviation_conf_high,site_deviation_statistic,site_deviation_df,site_deviation_p_raw,within_site_ratio_to_indoor,within_site_ratio_conf_low,within_site_ratio_conf_high,family_id,family_n,site_deviation_p_adjusted
Chest,7,IZTECH,Izmir (TR),#332288,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_observed_cell,41,6,17,6,TRUE,TRUE,ESTIMABLE,12.924883429567414,5.358265252591011,31.176622244881838,12.924883429567414,5.358265252591011,31.176622244881838,49.40514770559492,35.81237214734206,68.15713323231535,0.5731473277189743,0.4041927981117301,0.8127256616299119,0.26161005542553467,0.11434295205599009,0.5985486632025954,-3.2012118877628204,150,0.0016707898838926203,0.24181624757384193,0.08492363515103014,0.6885609346173202,H03-C4-site-context-contrasts,43,0.00865281117894281
Chest,7,IZTECH,Izmir (TR),#332288,3,daylight_indoor,Daylight indoors,Indoor daylight,full_observed_cell,588,16,81,16,TRUE,TRUE,ESTIMABLE,142.02146869389463,109.25160388356475,184.62060832962456,142.02146869389463,109.25160388356475,184.62060832962456,201.49324820754953,170.39538458920657,238.26660077153798,2.337515868827061,1.8763001020295835,2.912103682725366,0.7048448022814364,0.5314688355353294,0.9347795431932379,-2.4479154352040013,150,0.015522232591373277,2.65713024195785,1.7384580472628302,4.06126632382263,H03-C4-site-context-contrasts,43,0.04171797043079545
Chest,7,IZTECH,Izmir (TR),#332288,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_observed_cell,96,14,44,14,TRUE,TRUE,ESTIMABLE,1076.0806853596491,604.7305154052171,1914.8192656164783,1076.0806853596491,604.7305154052171,1914.8192656164783,1105.656166490666,914.4655615051203,1336.8196791213888,12.826677110174215,9.925231780615368,16.57630263204459,0.9732507428372701,0.5705850755459625,1.6600802387390812,-0.10032926407843482,150,0.9202168969528244,20.132776812909917,10.940996536723778,37.04678096167432,H03-C4-site-context-contrasts,43,0.9421268230707487
Chest,7,IZTECH,Izmir (TR),#332288,5,display,Emissive display light,Emissive display,full_observed_cell,67,10,29,10,TRUE,TRUE,ESTIMABLE,27.920115739105757,13.204949970308752,59.03338252987219,27.920115739105757,13.204949970308752,59.03338252987219,27.275075606346686,18.898944635496964,39.3635604357844,0.3164171634556262,0.21000969040389553,0.4767390549300449,1.0236494351864958,0.4859475246962391,2.1563195878251205,0.06199095962250016,150,0.9506525557442673,0.5223673897447203,0.2237201375144173,1.219683184984311,H03-C4-site-context-contrasts,43,0.9506525557442673
Chest,7,IZTECH,Izmir (TR),#332288,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_observed_cell,610,16,87,16,TRUE,TRUE,ESTIMABLE,2.3011421626725768,1.0443896054551982,5.070191454578373,2.3011421626725768,1.0443896054551982,5.070191454578373,2.5134706280056203,1.6555528087244782,3.8159668266422235,0.029158681648439086,0.01833138298703166,0.04638104588598163,0.9155237928912974,0.41076202541044327,2.040558190627612,-0.21758593872978452,150,0.828047440819004,0.04305288832535815,0.01708338420790746,0.10850023453185575,H03-C4-site-context-contrasts,43,0.912975383467107
Chest,7,IZTECH,Izmir (TR),#332288,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_observed_cell,130,8,29,8,TRUE,TRUE,CATEGORY_STANDARDIZATION_NON_ESTIMABLE,11.910375964152934,7.081937091838722,20.030826844105842,11.910375964152934,7.081937091838722,20.030826844105842,,,,,,,,,,,150,,0.2228354660635835,0.11573517138003732,0.4290454176001625,H03-C4-site-context-contrasts,,
Chest,8,UCR,San José (CR),#44AA99,1,electric_indoor,Electric light source indoors,Indoor electric,full_observed_cell,1494,38,207,38,TRUE,TRUE,ESTIMABLE,61.68577715330304,48.80677202085118,77.96326094627483,61.68577715330304,48.80677202085118,77.96326094627483,86.19973489577059,72.11676822248289,103.03282411627332,1,1,1,0.7156144647995858,0.5462334942502424,0.9375186026139047,-2.4478977192641755,150,0.01552296574169133,1,1,1,H03-C4-site-context-contrasts,43,0.04171797043079545
Chest,8,UCR,San José (CR),#44AA99,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_observed_cell,52,16,33,16,TRUE,TRUE,ESTIMABLE,14.598144366243895,5.55934463588855,38.3329030479575,14.598144366243895,5.55934463588855,38.3329030479575,49.40514770559492,35.81237214734206,68.15713323231535,0.5731473277189743,0.4041927981117301,0.8127256616299119,0.29547820508976474,0.12063196010391365,0.7237499051483669,-2.6890025516204967,150,0.007977785687052003,0.23665332658392582,0.08541414290229846,0.6556852891130656,H03-C4-site-context-contrasts,43,0.0263880603494797
Chest,8,UCR,San José (CR),#44AA99,3,daylight_indoor,Daylight indoors,Indoor daylight,full_observed_cell,1381,37,200,37,TRUE,TRUE,ESTIMABLE,260.89479372474295,209.74480913738236,324.5186075050517,260.89479372474295,209.74480913738236,324.5186075050517,201.49324820754953,170.39538458920657,238.26660077153798,2.337515868827061,1.8763001020295835,2.912103682725366,1.2948066302251797,1.0057554253514835,1.6669303166713585,2.020792772082437,150,0.04508041669604443,4.229415689719862,3.1052587785520025,5.760536674109261,H03-C4-site-context-contrasts,43,0.09692289589649551
Chest,8,UCR,San José (CR),#44AA99,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_observed_cell,331,36,122,36,TRUE,TRUE,ESTIMABLE,1039.9944281745607,775.7813679321642,1394.1923012627797,1039.9944281745607,775.7813679321642,1394.1923012627797,1105.656166490666,914.4655615051203,1336.8196791213888,12.826677110174215,9.925231780615368,16.57630263204459,0.940612877397035,0.6850920136882922,1.2914361391573312,-0.3816412577849002,150,0.7032675576373744,16.859549740127942,11.13059179156789,25.53722414428862,H03-C4-site-context-contrasts,43,0.8435375220707376
Chest,8,UCR,San José (CR),#44AA99,5,display,Emissive display light,Emissive display,full_observed_cell,220,28,72,28,TRUE,TRUE,ESTIMABLE,30.78315426077942,16.528760373095736,57.33052962552338,30.78315426077942,16.528760373095736,57.33052962552338,27.275075606346686,18.898944635496964,39.3635604357844,0.3164171634556262,0.21000969040389553,0.4767390549300449,1.1286184758958626,0.5882274808153055,2.1654541919190735,0.36688172326666196,150,0.7142242846831193,0.49903163551423446,0.27946308222872035,0.8911108088337644,H03-C4-site-context-contrasts,43,0.8435375220707376
Chest,8,UCR,San José (CR),#44AA99,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_observed_cell,1009,34,166,34,TRUE,TRUE,ESTIMABLE,0.8108891791302398,0.426563838006589,1.5414838348776236,0.8108891791302398,0.426563838006589,1.5414838348776236,2.5134706280056203,1.6555528087244782,3.8159668266422235,0.029158681648439086,0.01833138298703166,0.04638104588598163,0.3226173284442402,0.16091923022105822,0.6467961627054711,-3.2136766209903316,150,0.001604438797141255,0.013145480474615697,0.006449113763699627,0.02679494628877057,H03-C4-site-context-contrasts,43,0.00865281117894281
Chest,8,UCR,San José (CR),#44AA99,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_observed_cell,210,18,80,18,TRUE,TRUE,CATEGORY_STANDARDIZATION_NON_ESTIMABLE,3.1908132237557623,1.296348271318974,7.8538223517169925,3.1908132237557623,1.296348271318974,7.8538223517169925,,,,,,,,,,,150,,0.051726886990916446,0.02056482520932554,0.13010909699138623,H03-C4-site-context-contrasts,,
Chest,9,KNUST,Kumasi (GH),#AA4499,1,electric_indoor,Electric light source indoors,Indoor electric,full_observed_cell,630,15,80,15,TRUE,TRUE,ESTIMABLE,63.01187904575145,40.44916597025992,98.16016735167553,63.01187904575145,40.44916597025992,98.16016735167553,86.19973489577059,72.11676822248289,103.03282411627332,1,1,1,0.7309985247859868,0.4787134939327681,1.1162393582210908,-1.4626136674779062,150,0.14566521485628045,1,1,1,H03-C4-site-context-contrasts,43,0.24090785533923303
Chest,9,KNUST,Kumasi (GH),#AA4499,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_observed_cell,65,15,41,15,TRUE,TRUE,ESTIMABLE,46.61540627121125,22.87073031098834,95.01209940751458,46.61540627121125,22.87073031098834,95.01209940751458,49.40514770559492,35.81237214734206,68.15713323231535,0.5731473277189743,0.4041927981117301,0.8127256616299119,0.9435333854073724,0.4706254851001808,1.8916426703683307,-0.16511169037304874,150,0.8690783801487277,0.7397875920723598,0.36455067528863117,1.5012609178433414,H03-C4-site-context-contrasts,43,0.9342592586598822
Chest,9,KNUST,Kumasi (GH),#AA4499,3,daylight_indoor,Daylight indoors,Indoor daylight,full_observed_cell,265,15,60,15,TRUE,TRUE,ESTIMABLE,82.31783165202062,43.84231672465191,154.55901772819018,82.31783165202062,43.84231672465191,154.55901772819018,201.49324820754953,170.39538458920657,238.26660077153798,2.337515868827061,1.8763001020295835,2.912103682725366,0.408538908297456,0.23086398511972572,0.7229539917467896,-3.0989773907432845,150,0.002319310762281941,1.3063859211729199,0.7925435148991229,2.1533759887695814,H03-C4-site-context-contrasts,43,0.009973036277812345
Chest,9,KNUST,Kumasi (GH),#AA4499,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_observed_cell,241,15,71,15,TRUE,TRUE,ESTIMABLE,496.9260210544613,378.41883120792664,652.5454074597501,496.9260210544613,378.41883120792664,652.5454074597501,1105.656166490666,914.4655615051203,1336.8196791213888,12.826677110174215,9.925231780615368,16.57630263204459,0.44943992184450615,0.3320089654923076,0.6084059900252179,-5.218053307777979,150,5.919691552323114e-7,7.886227622154466,4.478547422202878,13.886776279314509,H03-C4-site-context-contrasts,43,8.484891224996463e-6
Chest,9,KNUST,Kumasi (GH),#AA4499,5,display,Emissive display light,Emissive display,full_observed_cell,62,9,25,9,TRUE,TRUE,ESTIMABLE,25.350772555493783,7.687446963923277,83.59884265561104,25.350772555493783,7.687446963923277,83.59884265561104,27.275075606346686,18.898944635496964,39.3635604357844,0.3164171634556262,0.21000969040389553,0.4767390549300449,0.9294482963631039,0.3104555501541968,2.7826016806051883,-0.13183646322994494,150,0.895290315381047,0.4023173557018857,0.10470191685658764,1.5459053621784165,H03-C4-site-context-contrasts,43,0.9389630136923176
Chest,9,KNUST,Kumasi (GH),#AA4499,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_observed_cell,656,15,84,15,TRUE,TRUE,ESTIMABLE,13.66113477084849,2.5163133804109217,74.16667760070844,13.66113477084849,2.5163133804109217,74.16667760070844,2.5134706280056203,1.6555528087244782,3.8159668266422235,0.029158681648439086,0.01833138298703166,0.04638104588598163,5.4351678585909236,1.1846533972255924,24.93644953050717,2.195682674495201,150,0.02965088003693919,0.21680252958223098,0.03720548019282104,1.2633444479053821,H03-C4-site-context-contrasts,43,0.07499928479931676
Chest,9,KNUST,Kumasi (GH),#AA4499,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_observed_cell,12,5,7,5,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,7.557895933678562,2.6587361449277642,21.484565534376074,,,,,,,,,,,,,,150,,,,,H03-C4-site-context-contrasts,,
