run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,estimate_model_per_point,std_error_model_per_point,conf_low_model_per_point,conf_high_model_per_point,wald_p_raw,effect_type,estimate_practical_per_point,conf_low_practical_per_point,conf_high_practical_per_point,estimate_model_per_sd,std_error_model_per_sd,conf_low_model_per_sd,conf_high_model_per_sd,estimate_practical_per_sd,conf_low_practical_per_sd,conf_high_practical_per_sd,interval_method,effect_status,statistic,df,p_raw,p_adjusted,family_rank,family_observed_tests,comparison_status,diagnostic_status,model_adequacy,specified_limitations,observations,participants,participant_days,represented_days,sites,leba_participant_mean,leba_participant_sd,model_frame_hash,reader_inference_status,reader_placement,display_unit,metric_display,factor_display,effect_label,effect_fill
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,-0.0201423998177664,0.03375304477566244,-0.0862971519466326,0.04601235231109979,0.5506689564247191,difference,-0.0201423998177664,-0.0862971519466326,0.04601235231109979,-0.0745367235203051,0.12490276179469724,-0.31934163820749706,0.17026819116688685,-0.0745367235203051,-0.31934163820749706,0.17026819116688685,wald_normal,PASS,0.37897714950531736,1,0.5381511575485491,0.8080773567946886,45,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,802,154,802,802,8,12.11038961038961,3.7004887299754983,369e194c937167e910fe608221bb81dc82771386163fff736d991ac75139410a,retained_for_inference,Chest,clock time,First light timing above 250 lx melEDI,F5: Using light in the morning and during daytime,-0.07 h,-0.0745367235203051
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,0.0364133391166364,0.03114634952245497,-0.02463238419727163,0.09745906243054445,0.2423615087092301,difference,0.0364133391166364,-0.02463238419727163,0.09745906243054445,0.14553682332691434,0.12448572082906996,-0.09845070608757037,0.389524352741399,0.14553682332691434,-0.09845070608757037,0.389524352741399,wald_normal,PASS,1.4739698731436874,1,0.22472038019227725,0.6645697178158566,22,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,787,154,787,787,8,15.551948051948052,3.996799712894827,568a67d7a09f57a589496f2cb376552f2dc1381716c5ab2d95efc12eff0626d7,retained_for_inference,Chest,clock time,Last light timing above 250 lx melEDI,F2: Spending time outdoors,+0.15 h,0.14553682332691434
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.06384987197041872,0.0371588160171068,-0.13667981307209814,0.00898006913126069,0.085742505930525445,difference,-0.06384987197041872,-0.13667981307209814,0.00898006913126069,-0.20357688874685356,0.11847597999544968,-0.43578554257102287,0.02863176507731567,-0.20357688874685356,-0.43578554257102287,0.02863176507731567,wald_normal,PASS,3.075544903652371,1,0.07947795598097782,0.5726074326129581,9,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,787,154,787,787,8,13.935064935064934,3.188368002384869,a7ae9aa8fed4d30e11e2582fd47f34b78813525152f5d4b756a0423ec0cd6b36,retained_for_inference,Chest,clock time,Last light timing above 250 lx melEDI,F3: Using phones and smartwatches in bed before sleep,-0.20 h,-0.20357688874685356
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.0153126226501162,0.02888837195517855,-0.07193279125426309,0.04130754595403069,0.5960690782615656,difference,-0.0153126226501162,-0.07193279125426309,0.04130754595403069,-0.06370226401869282,0.1201789359933728,-0.2992486502660478,0.17184412222866216,-0.06370226401869282,-0.2992486502660478,0.17184412222866216,wald_normal,PASS,0.30603872660549314,1,0.5801212152189031,0.8080773567946886,47,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,787,154,787,787,8,12.629870129870133,4.160114532582007,99e953729224231c08c44dc2431bd285cc42f60dd596d932ad4ad14d2f48d3e4,retained_for_inference,Chest,clock time,Last light timing above 250 lx melEDI,F4: Controlling and using ambient light before bedtime,-0.06 h,-0.06370226401869282
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,0.01807213837859157,0.03358092348859957,-0.04774526222665871,0.08388953898384187,0.5904618933939821,difference,0.01807213837859157,-0.04774526222665871,0.08388953898384187,0.0668757443965358,0.12426582891173224,-0.17668080477947545,0.31043229357254704,0.0668757443965358,-0.17668080477947545,0.31043229357254704,wald_normal,PASS,0.3025454481012275,1,0.5822910365138197,0.8080773567946886,49,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,787,154,787,787,8,12.11038961038961,3.7004887299754983,081a9b5177984a05befdcbcd7b7d4f78ab5e768c997007949a93c1469bd9e9f6,retained_for_inference,Chest,clock time,Last light timing above 250 lx melEDI,F5: Using light in the morning and during daytime,+0.07 h,0.0668757443965358
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.02268047869111062,0.0085951798822201,0.005834235681316,0.03952672170090524,0.00832138116699073,ratio,1.0536114428842651,1.0135244633463167,1.0952839450085856,0.09064933072094816,0.0343532124855367,0.02331827149604454,0.15798038994585178,1.2321095697079103,1.055159884084778,1.4387336124729315,wald_normal,PASS,7.215506822225507,1,0.00722764032277925,0.2241105483429365,2,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,851,154,851,851,8,15.551948051948052,3.996799712894827,198303b7923b8ce9e17f5dd4ee6be650a1f45b12bda44241b686f5c286a0b387,retained_for_inference,Chest,lx·h,melEDI dose,F2: Spending time outdoors,×1.23,0.09064933072094816
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.01713313557807041,0.01048273385084279,-0.03767891638524116,0.00341264522910033,0.1021717781412006,ratio,0.9613175355524406,0.9168981228668954,1.0078888604015306,-0.0546267412576415,0.0334228131875439,-0.12013425136723788,0.01088076885195488,0.8818064247825909,0.7583431158274173,1.025370382560203,wald_normal,PASS,2.828103710286314,1,0.0926276729226844,0.5726074326129581,11,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,851,154,851,851,8,13.935064935064934,3.188368002384869,8d9f2dcca307892903f378a7ea8bfb2405b7b02640cce54fa72ca49ebd4f5b5e,retained_for_inference,Chest,lx·h,melEDI dose,F3: Using phones and smartwatches in bed before sleep,×0.88,-0.0546267412576415
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.0020262659200849,0.00813900773277124,-0.01797842794620954,0.01392589610603973,0.8033937608907282,ratio,0.9953452175340668,0.9594482875578751,1.0325852001775322,-0.00842949830102087,0.03385920434989899,-0.07479231937200483,0.05793332276996307,0.9807775170564536,0.8417975949717768,1.1427028821526544,wald_normal,PASS,0.06779830999903425,1,0.7945698310234798,0.9066665009573428,59,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,851,154,851,851,8,12.629870129870133,4.160114532582007,5b819bf4d73ec1c1dca53ed120cb473673345e4097fde882412f366c24f0725f,retained_for_inference,Chest,lx·h,melEDI dose,F4: Controlling and using ambient light before bedtime,×0.98,-0.00842949830102087
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.01158627182869052,0.0093306872541258,-0.02987408279778403,0.00670153914040297,0.21433313001143103,ratio,0.9736743474337326,0.9335249231801735,1.015550534656191,-0.0428748683245019,0.03452810302681857,-0.1105487067115547,0.02479897006255091,0.9059936039081732,0.7752669912456974,1.0587635222333158,wald_normal,PASS,1.6332128793669654,1,0.20125923751378108,0.6645697178158566,16,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,851,154,851,851,8,12.11038961038961,3.7004887299754983,2c18ca65185c76e0f1011b3f3dade44da5755c5d0441c2a90c4bbc47b538c88f,retained_for_inference,Chest,lx·h,melEDI dose,F5: Using light in the morning and during daytime,×0.91,-0.0428748683245019
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,-3.994659550889448e-4,0.00507777704416944,-0.0103517260831853,0.00955279417300741,0.9372955411591702,difference,-3.994659550889448e-4,-0.0103517260831853,0.00955279417300741,-0.00157653817140585,0.0200400290288544,-0.04085427331709766,0.03770119697428595,-0.00157653817140585,-0.04085427331709766,0.03770119697428595,wald_normal,PASS,0.00610194023192889,1,0.9377366415347732,0.9810167942209936,65,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,732,152,732,732,8,15.480263157894736,3.9466146021250306,92f5b947a80026e896d2d767237e013e68b0ad38e6d7293a0205c780dd499df9,retained_for_inference,Chest,dimensionless,Melanopic daylight efficacy ratio,F2: Spending time outdoors,-0.00,-0.00157653817140585
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.00412514164701987,0.00591147969698869,-0.01571142894845745,0.00746114565441771,0.485290522625676,difference,-0.00412514164701987,-0.01571142894845745,0.00746114565441771,-0.01318028911752818,0.01888783905759866,-0.0501997734162105,0.02383919518115414,-0.01318028911752818,-0.0501997734162105,0.02383919518115414,wald_normal,PASS,0.5190882998506368,1,0.47123084660441583,0.7609605482613212,40,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,732,152,732,732,8,13.901315789473683,3.195111888351766,3544a9a979d59fa05b0616b4ea771aeb0cf430829dcb2f7bd7b558b75fcb3519,retained_for_inference,Chest,dimensionless,Melanopic daylight efficacy ratio,F3: Using phones and smartwatches in bed before sleep,-0.01,-0.01318028911752818
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.0043734747530179,0.00458813549135988,-0.01336605507227325,0.00461910556623744,0.3404816799620034,difference,-0.0043734747530179,-0.01336605507227325,0.00461910556623744,-0.01828070222860496,0.01917796339036069,-0.05586881977053957,0.01930741531332965,-0.01828070222860496,-0.05586881977053957,0.01930741531332965,wald_normal,PASS,0.9615617637339255,1,0.32679370597701585,0.7609605482613212,29,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,732,152,732,732,8,12.657894736842106,4.179903454567885,2ce90a072a6742975a8226fe41be11b5dc49f290e447f6f7bbb426916569874d,retained_for_inference,Chest,dimensionless,Melanopic daylight efficacy ratio,F4: Controlling and using ambient light before bedtime,-0.02,-0.01828070222860496
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,-0.00447733164299816,0.00534048476618357,-0.01494448944470278,0.00598982615870645,0.4018198389163953,difference,-0.00447733164299816,-0.01494448944470278,0.00598982615870645,-0.0166206348442823,0.01982480956687665,-0.05547654759572563,0.02223527790716102,-0.0166206348442823,-0.05547654759572563,0.02223527790716102,wald_normal,PASS,0.7494861217962807,1,0.3866389764287897,0.7609605482613212,33,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,732,152,732,732,8,12.144736842105264,3.712174162991551,0ca90edc499d39d97a7de6a65588aca7351b168231e5edb657ca1899694dbf23,retained_for_inference,Chest,dimensionless,Melanopic daylight efficacy ratio,F5: Using light in the morning and during daytime,-0.02,-0.0166206348442823
