"manifest","path","expected_sha256","observed_sha256","expected_bytes","observed_bytes","exists","status"
"H07_preservation","artifacts/07_models/H07/frames/gap_timing_unaware__near_eye/l10_mean_medi.rds","4a93c9b5e7121c62b573e955b84dc77112ba6b11b4f4a7874b1db6847a0cb776","4a93c9b5e7121c62b573e955b84dc77112ba6b11b4f4a7874b1db6847a0cb776",17656,17656,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/gap_timing_unaware__near_eye/longest_bout_above_250.csv","8f0fac67294eb9c0559a27f60ed414bcd00b123e31403deb659d072d64e313f7","8f0fac67294eb9c0559a27f60ed414bcd00b123e31403deb659d072d64e313f7",195780,195780,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/gap_timing_unaware__near_eye/longest_bout_above_250.rds","1ebea855356fac9553e779606394943c4d961995310d4a1244692db8098e4099","1ebea855356fac9553e779606394943c4d961995310d4a1244692db8098e4099",10660,10660,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/gap_timing_unaware__near_eye/m10_mean_medi.csv","a49f01bfc7cd542ed5e9480fd5b94c6561c153589db06b93d307a09c56eb5bcd","a49f01bfc7cd542ed5e9480fd5b94c6561c153589db06b93d307a09c56eb5bcd",184842,184842,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/gap_timing_unaware__near_eye/m10_mean_medi.rds","33b0bbb1ea2d5aeec5a6fbfcee2ed71aa3c8fe4f41fc4264dba67e71e09a4ae5","33b0bbb1ea2d5aeec5a6fbfcee2ed71aa3c8fe4f41fc4264dba67e71e09a4ae5",19548,19548,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_baua/daily_geometric_mean_medi.csv","f9d71598276bee9d850419604c8d8b96ef4af0fcf341df6c2a2d9eabd48fccca","f9d71598276bee9d850419604c8d8b96ef4af0fcf341df6c2a2d9eabd48fccca",182800,182800,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_baua/daily_geometric_mean_medi.rds","1f28b32ab1f3c876cebcda074a2bb07cadbbc296ac474b03ce212139cab0bcab","1f28b32ab1f3c876cebcda074a2bb07cadbbc296ac474b03ce212139cab0bcab",18284,18284,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_baua/dose_time_sensitive_corrected_medi.csv","5a3adef6a7dddb93fd71bdf1b287c27daf1648b8e4ecd92d3c7a855fd1aa3316","5a3adef6a7dddb93fd71bdf1b287c27daf1648b8e4ecd92d3c7a855fd1aa3316",176220,176220,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_baua/dose_time_sensitive_corrected_medi.rds","41b4b1fe8453a212a8c05a278872488df20b2d04e09991b8f6af352c2003b656","41b4b1fe8453a212a8c05a278872488df20b2d04e09991b8f6af352c2003b656",17524,17524,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_baua/duration_above_1000.csv","1ccdba0c86c189b81259c0e6aa3de41775df27a306eb176fee9816bf6615b4eb","1ccdba0c86c189b81259c0e6aa3de41775df27a306eb176fee9816bf6615b4eb",163315,163315,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_baua/duration_above_1000.rds","5d7f8c12b7d2513c372d76c57616dfbf1c05d5c3ea6f9d5487e0f7878e173ea4","5d7f8c12b7d2513c372d76c57616dfbf1c05d5c3ea6f9d5487e0f7878e173ea4",8156,8156,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_baua/duration_above_250_wake.csv","081f791df17d089991dadffa3eea4dfb128b3625134041cce41ab14fdaf092dc","081f791df17d089991dadffa3eea4dfb128b3625134041cce41ab14fdaf092dc",155711,155711,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_baua/duration_above_250_wake.rds","077a71525f1c5b331edbbf3b13cc09e34a8167f8afe655784d48a439560ae39c","077a71525f1c5b331edbbf3b13cc09e34a8167f8afe655784d48a439560ae39c",7936,7936,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_baua/duration_below_1_sleep_environment.csv","66f04840ac05be7daf9e89b47eca4d9ce0cd521f6888a13c370342e927b3a67d","66f04840ac05be7daf9e89b47eca4d9ce0cd521f6888a13c370342e927b3a67d",179464,179464,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_baua/duration_below_1_sleep_environment.rds","07e40f3dd56fbf6933159610161251301b5c93097eb638357b2e870ea4a1d10a","07e40f3dd56fbf6933159610161251301b5c93097eb638357b2e870ea4a1d10a",8136,8136,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_baua/duration_below_10_pre_sleep.csv","09962724db97839b086b0d4273be944fa8dbf867ec9748f56dddad573abde6fd","09962724db97839b086b0d4273be944fa8dbf867ec9748f56dddad573abde6fd",145673,145673,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_baua/duration_below_10_pre_sleep.rds","e1474bded735c6697e0f2ae495a2c189cdb31be52cc20ac2197a236bf9f9fa96","e1474bded735c6697e0f2ae495a2c189cdb31be52cc20ac2197a236bf9f9fa96",7584,7584,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_baua/l10_mean_medi.csv","85550a5967d3b8a574df7a633dc6665dcb16a38941ad63733e4b14859021f076","85550a5967d3b8a574df7a633dc6665dcb16a38941ad63733e4b14859021f076",161849,161849,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_baua/l10_mean_medi.rds","04fef241e05470612addac315d3f0f85d625c6a2b553c9605e6c0a9547560db5","04fef241e05470612addac315d3f0f85d625c6a2b553c9605e6c0a9547560db5",16980,16980,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_baua/longest_bout_above_250.csv","34279c679bf2526e93868a6d75e0315034322bd5365895713fe23a04f2c6620d","34279c679bf2526e93868a6d75e0315034322bd5365895713fe23a04f2c6620d",173953,173953,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_baua/longest_bout_above_250.rds","9412d02eba4bec0cea4b0b7ac15c1c858ca5d23180e8ced27ab79a528553812b","9412d02eba4bec0cea4b0b7ac15c1c858ca5d23180e8ced27ab79a528553812b",9840,9840,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_baua/m10_mean_medi.csv","fbc90415b8b227b372822a37fcfbcccdf8a093672fa09255444c4d2d45cb1368","fbc90415b8b227b372822a37fcfbcccdf8a093672fa09255444c4d2d45cb1368",163518,163518,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_baua/m10_mean_medi.rds","b9c6c82bbdb321a874111bc2002ad7aa7ba32dc1a0bd24c5bddbced7a798f53a","b9c6c82bbdb321a874111bc2002ad7aa7ba32dc1a0bd24c5bddbced7a798f53a",18472,18472,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_fuspceu/daily_geometric_mean_medi.csv","073029c135c33ef44f3fd493e359931b77a7a4e2ea84c01e67cbdb611ed6909d","073029c135c33ef44f3fd493e359931b77a7a4e2ea84c01e67cbdb611ed6909d",181031,181031,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_fuspceu/daily_geometric_mean_medi.rds","f9fe32208280b7984ceccb24bbb9fdc3ed4a7a75f8738191676739e1f350d2f0","f9fe32208280b7984ceccb24bbb9fdc3ed4a7a75f8738191676739e1f350d2f0",18536,18536,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_fuspceu/dose_time_sensitive_corrected_medi.csv","01dd7791bb4137e5633d5b67726b9647db9264daa102d72660d5963428bc19b4","01dd7791bb4137e5633d5b67726b9647db9264daa102d72660d5963428bc19b4",173442,173442,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_fuspceu/dose_time_sensitive_corrected_medi.rds","bba289501fa0bf2499476f9988d1c980a35bdef54ba0009ef213639cfa9ecd1f","bba289501fa0bf2499476f9988d1c980a35bdef54ba0009ef213639cfa9ecd1f",17144,17144,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_fuspceu/duration_above_1000.csv","5f64dd2cad22b8be61cb191d04641fdcbb8d49151195b72179107700c0f63c61","5f64dd2cad22b8be61cb191d04641fdcbb8d49151195b72179107700c0f63c61",161686,161686,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_fuspceu/duration_above_1000.rds","cec6d1b17ba4f77c7ac5484cc6e55b55d8636ead72cc937ed9427761bc15a304","cec6d1b17ba4f77c7ac5484cc6e55b55d8636ead72cc937ed9427761bc15a304",8048,8048,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_fuspceu/duration_above_250_wake.csv","9af96146316c40539782dd75601c178513fae711ccf054947c2c08755075888f","9af96146316c40539782dd75601c178513fae711ccf054947c2c08755075888f",153554,153554,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_fuspceu/duration_above_250_wake.rds","a5f450acb0c1c77b4f042643027d909b8b3470011f4d2937ceb76f08cd920d02","a5f450acb0c1c77b4f042643027d909b8b3470011f4d2937ceb76f08cd920d02",7840,7840,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_fuspceu/duration_below_1_sleep_environment.csv","5ad82fdd313498a7447588da976544c41e9c7731c07d38c75d332fa17fcda6e0","5ad82fdd313498a7447588da976544c41e9c7731c07d38c75d332fa17fcda6e0",177265,177265,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_fuspceu/duration_below_1_sleep_environment.rds","4acebcee643770ae3fb972a3d15ea223cb11d12dc4763bfddec429404110ac6f","4acebcee643770ae3fb972a3d15ea223cb11d12dc4763bfddec429404110ac6f",7976,7976,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_fuspceu/duration_below_10_pre_sleep.csv","104885739923357ff9e950ad40b5a4709c6537559b3c43caeaebb779de0c72b5","104885739923357ff9e950ad40b5a4709c6537559b3c43caeaebb779de0c72b5",143910,143910,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_fuspceu/duration_below_10_pre_sleep.rds","e8dcd08c54c1862c678bded8c4e9c489562a42254e3d30409666fbb289b5f82e","e8dcd08c54c1862c678bded8c4e9c489562a42254e3d30409666fbb289b5f82e",7320,7320,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_fuspceu/l10_mean_medi.csv","11b8be0ecf43ac25e41b0199a825d6e129f57abffda6dd7d888be119d6ac568d","11b8be0ecf43ac25e41b0199a825d6e129f57abffda6dd7d888be119d6ac568d",161468,161468,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_fuspceu/l10_mean_medi.rds","a05485e2160da8923dbd0916d95201126f4974fad09247184ee235f1f4dc8a59","a05485e2160da8923dbd0916d95201126f4974fad09247184ee235f1f4dc8a59",17100,17100,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_fuspceu/longest_bout_above_250.csv","6a64ac0459ec2906291d277165c960f97ca8b7e16f0fc940b4bcbd2ef811ddd8","6a64ac0459ec2906291d277165c960f97ca8b7e16f0fc940b4bcbd2ef811ddd8",172532,172532,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_fuspceu/longest_bout_above_250.rds","a319b7c22d93131ed8c6521b4c33427b1c93de638573c3ef5c57edcf7c988686","a319b7c22d93131ed8c6521b4c33427b1c93de638573c3ef5c57edcf7c988686",9908,9908,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_fuspceu/m10_mean_medi.csv","a4db3c9cefa751f9730af0a778f4e75a133b860229f027996f27f941113b8241","a4db3c9cefa751f9730af0a778f4e75a133b860229f027996f27f941113b8241",162021,162021,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_fuspceu/m10_mean_medi.rds","21b3c9e9e8131fbe3e8b7c0c79a99eb1cf080c5cf515a7ef06e492365855aad8","21b3c9e9e8131fbe3e8b7c0c79a99eb1cf080c5cf515a7ef06e492365855aad8",18096,18096,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_iztech/daily_geometric_mean_medi.csv","a2e9381d063094874b4dcd90d4aba29a4e265157821c83b59e721a14558856d6","a2e9381d063094874b4dcd90d4aba29a4e265157821c83b59e721a14558856d6",186347,186347,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_iztech/daily_geometric_mean_medi.rds","be2ca84e2bc2f100fc92360e554edb3a7fbf98102a2083f001faf7d6330c7595","be2ca84e2bc2f100fc92360e554edb3a7fbf98102a2083f001faf7d6330c7595",18660,18660,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_iztech/dose_time_sensitive_corrected_medi.csv","7221a702530b2bc68dd97607548e40f69da7ccef494d23e83c62e9a69019a2fb","7221a702530b2bc68dd97607548e40f69da7ccef494d23e83c62e9a69019a2fb",178545,178545,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_iztech/dose_time_sensitive_corrected_medi.rds","6ffff3c5216aef0fa10613f9d3c2efe5f47a447fa294517fb4248c9fae431ef5","6ffff3c5216aef0fa10613f9d3c2efe5f47a447fa294517fb4248c9fae431ef5",17832,17832,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_iztech/duration_above_1000.csv","555f9db164290dd999a9e1e2a7300e1d1bce8aeb1e9a63f903e8a2fa07d14e2b","555f9db164290dd999a9e1e2a7300e1d1bce8aeb1e9a63f903e8a2fa07d14e2b",166580,166580,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_iztech/duration_above_1000.rds","f4fa4dcfa9e1554cdfdc130f6b8eae81baae9992daa0bd86f1cf5adb49344738","f4fa4dcfa9e1554cdfdc130f6b8eae81baae9992daa0bd86f1cf5adb49344738",7852,7852,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_iztech/duration_above_250_wake.csv","ac75ea615e571508f6663a82fe8d0a85c597907a4d474b569e3b7c09b9b8bf0e","ac75ea615e571508f6663a82fe8d0a85c597907a4d474b569e3b7c09b9b8bf0e",156799,156799,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_iztech/duration_above_250_wake.rds","b18777a4d09b0789f4b9a5725093f7a5aedfbd0e1e9f73592e2f2172a797487d","b18777a4d09b0789f4b9a5725093f7a5aedfbd0e1e9f73592e2f2172a797487d",7908,7908,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_iztech/duration_below_1_sleep_environment.csv","bcb9ea21d8aedb3bde71b0c8f925e8d3397bed972a41feff617e3b28b4e15215","bcb9ea21d8aedb3bde71b0c8f925e8d3397bed972a41feff617e3b28b4e15215",180771,180771,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_iztech/duration_below_1_sleep_environment.rds","0eeb1a081614a1d12cbe5b4ce37b7aec6e07a6c7557881e6a4338a6d97aeff9f","0eeb1a081614a1d12cbe5b4ce37b7aec6e07a6c7557881e6a4338a6d97aeff9f",7988,7988,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_iztech/duration_below_10_pre_sleep.csv","26ed1aa2e86e5b60e00cb29ec8e391a993e7deeba1c3563021b72c870dcf3485","26ed1aa2e86e5b60e00cb29ec8e391a993e7deeba1c3563021b72c870dcf3485",148439,148439,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_iztech/duration_below_10_pre_sleep.rds","999ddbb0fc25dce3bf9b101c60d181399e723fce4e5dd5129ab027d79c0a3481","999ddbb0fc25dce3bf9b101c60d181399e723fce4e5dd5129ab027d79c0a3481",7384,7384,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_iztech/l10_mean_medi.csv","f390e94adce0597ca1100a075c9250f550cdb72db2f6a1c38d301e174ec19bb5","f390e94adce0597ca1100a075c9250f550cdb72db2f6a1c38d301e174ec19bb5",164883,164883,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_iztech/l10_mean_medi.rds","585c35daefc1cafa5d631f5be2fa3e075df10cd6ea877a288d9882c3cadd5c08","585c35daefc1cafa5d631f5be2fa3e075df10cd6ea877a288d9882c3cadd5c08",17196,17196,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_iztech/longest_bout_above_250.csv","f8d03e74b9205bf9c8acce51478cd55a36463e1d5ca071f9835baea56be85471","f8d03e74b9205bf9c8acce51478cd55a36463e1d5ca071f9835baea56be85471",177353,177353,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_iztech/longest_bout_above_250.rds","50a3498939a75ea5dce6ef2f9bd0e13b58d0223e8471a50c0957a6b36e01d492","50a3498939a75ea5dce6ef2f9bd0e13b58d0223e8471a50c0957a6b36e01d492",9816,9816,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_iztech/m10_mean_medi.csv","9b50a959522042ae717ddc37f580509701b868d08b308007cb5697d8dda9de9a","9b50a959522042ae717ddc37f580509701b868d08b308007cb5697d8dda9de9a",166777,166777,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_iztech/m10_mean_medi.rds","852b3b4b8a468abf5dc4f45788edae236d3713f03907752d59986e80fea6b0fb","852b3b4b8a468abf5dc4f45788edae236d3713f03907752d59986e80fea6b0fb",18332,18332,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_knust/daily_geometric_mean_medi.csv","753297d9cc5c8169ae86b91bbe4da1932f0fe7f84bb52f471802ed05f0f289e2","753297d9cc5c8169ae86b91bbe4da1932f0fe7f84bb52f471802ed05f0f289e2",189198,189198,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_knust/daily_geometric_mean_medi.rds","f6e53c51faec6587e09f726aff8ee03f1dec52ec3813d21a568ff4ffe21849a0","f6e53c51faec6587e09f726aff8ee03f1dec52ec3813d21a568ff4ffe21849a0",19012,19012,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_knust/dose_time_sensitive_corrected_medi.csv","dde6891b9d3ee174eb49b3a466e2c88376cb928ad825760e576f63bcd2d597f8","dde6891b9d3ee174eb49b3a466e2c88376cb928ad825760e576f63bcd2d597f8",181863,181863,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_knust/dose_time_sensitive_corrected_medi.rds","b414437561a81a5c8650b3d29b1c91a078cc93fca1225a29327e98cce560f041","b414437561a81a5c8650b3d29b1c91a078cc93fca1225a29327e98cce560f041",17596,17596,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_knust/duration_above_1000.csv","c9c4991ecfeeb5cc3860ec4433dc98609589a7b2888b53a6d66ecc18f882949a","c9c4991ecfeeb5cc3860ec4433dc98609589a7b2888b53a6d66ecc18f882949a",169090,169090,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_knust/duration_above_1000.rds","35ddf1e61d3b98073a0fdf783213266c2272a3bb811029d64b5d742647cb8fd2","35ddf1e61d3b98073a0fdf783213266c2272a3bb811029d64b5d742647cb8fd2",8100,8100,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_knust/duration_above_250_wake.csv","e41a6b6728d6efb8950e97d29224c8ba0c0becac109d123a46065e4da6e7fc8f","e41a6b6728d6efb8950e97d29224c8ba0c0becac109d123a46065e4da6e7fc8f",158916,158916,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_knust/duration_above_250_wake.rds","55236d718873868db4f795f498e1495dca9a9925dd213a53dc42c8cf70c215bc","55236d718873868db4f795f498e1495dca9a9925dd213a53dc42c8cf70c215bc",7932,7932,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_knust/duration_below_1_sleep_environment.csv","df15adc117545e2bb78e8486514e03594002a7f427429558b2c171f93ba13a20","df15adc117545e2bb78e8486514e03594002a7f427429558b2c171f93ba13a20",183450,183450,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_knust/duration_below_1_sleep_environment.rds","c40469567fca2406b5a67518b0217639e951c8e0b27da009deadd3687a65c307","c40469567fca2406b5a67518b0217639e951c8e0b27da009deadd3687a65c307",8044,8044,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_knust/duration_below_10_pre_sleep.csv","07903a030290e0ce01264050de76d765e32d586b0d893428e3fdab642acc404b","07903a030290e0ce01264050de76d765e32d586b0d893428e3fdab642acc404b",152528,152528,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_knust/duration_below_10_pre_sleep.rds","1bbd3675852bc37a89983c0168bd897f1c80e526a027513d929a9317eb0f4f04","1bbd3675852bc37a89983c0168bd897f1c80e526a027513d929a9317eb0f4f04",7556,7556,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_knust/l10_mean_medi.csv","f49da9108849209c75564a72aaa785013d4b1c25eb85ccdc67bb14e4876dc9a9","f49da9108849209c75564a72aaa785013d4b1c25eb85ccdc67bb14e4876dc9a9",168022,168022,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_knust/l10_mean_medi.rds","066413c5e4a5d091ddb37c36562acd6872d9c36288b16e2c5bc4375701612992","066413c5e4a5d091ddb37c36562acd6872d9c36288b16e2c5bc4375701612992",17336,17336,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_knust/longest_bout_above_250.csv","c1358e77310fe672a420f3b38df9e86e235fe0b1c28657f4ff0ea8785f317dcf","c1358e77310fe672a420f3b38df9e86e235fe0b1c28657f4ff0ea8785f317dcf",180103,180103,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_knust/longest_bout_above_250.rds","c4bd0456260d8579cca35c0efcd146530e0b3944618e2a5f93dcd659fdd6a3fb","c4bd0456260d8579cca35c0efcd146530e0b3944618e2a5f93dcd659fdd6a3fb",9952,9952,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_knust/m10_mean_medi.csv","e66455b841e1bc09dc726d3fb739bdb8bc69b8534e98915ffa8f81e5acc356d6","e66455b841e1bc09dc726d3fb739bdb8bc69b8534e98915ffa8f81e5acc356d6",169223,169223,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_knust/m10_mean_medi.rds","3d9f65317ed420d0cbceb4527cf6cf5b5b76ca960d7d9cd707936d04caabe066","3d9f65317ed420d0cbceb4527cf6cf5b5b76ca960d7d9cd707936d04caabe066",18696,18696,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_rise/daily_geometric_mean_medi.csv","71be4bbccc4004a704605b6eb8f77e3e53d750f24973e0261317dbc854cb06ee","71be4bbccc4004a704605b6eb8f77e3e53d750f24973e0261317dbc854cb06ee",186932,186932,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_rise/daily_geometric_mean_medi.rds","1d2d164bee4307fa49d4190c6700b7210aebd1c9ffd74ce3fde8411e86025df6","1d2d164bee4307fa49d4190c6700b7210aebd1c9ffd74ce3fde8411e86025df6",18944,18944,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_rise/dose_time_sensitive_corrected_medi.csv","5025660dc2ca1db69587424ee772abc8b8cbb31442323ed6a0da4591ded70eee","5025660dc2ca1db69587424ee772abc8b8cbb31442323ed6a0da4591ded70eee",179703,179703,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_rise/dose_time_sensitive_corrected_medi.rds","e2ad9f7cbccf19a071c327cb56a0c68175e90ba0cc945cb393f0ff22b7640140","e2ad9f7cbccf19a071c327cb56a0c68175e90ba0cc945cb393f0ff22b7640140",17636,17636,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_rise/duration_above_1000.csv","92fc6afb5b3195987e43c4857466234bad7349cacfb7011db32ab2e56d1acea3","92fc6afb5b3195987e43c4857466234bad7349cacfb7011db32ab2e56d1acea3",166871,166871,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_rise/duration_above_1000.rds","bc96e975258263a894756c4a64c96369b2e1771f42202cdd925596b7dfff4214","bc96e975258263a894756c4a64c96369b2e1771f42202cdd925596b7dfff4214",8016,8016,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_rise/duration_above_250_wake.csv","2d457b429fde51ae5fda70776dd1b2fff743c38fe751d99fc7fea2ee9d3f9bc0","2d457b429fde51ae5fda70776dd1b2fff743c38fe751d99fc7fea2ee9d3f9bc0",157550,157550,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_rise/duration_above_250_wake.rds","5654c58502ec8250f4f3c48ecdeff85f59ac286a1b0014c0caa7847be361fe90","5654c58502ec8250f4f3c48ecdeff85f59ac286a1b0014c0caa7847be361fe90",8072,8072,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_rise/duration_below_1_sleep_environment.csv","8f137a92fccbf5dfad6c6ac4d9286ee238184647d7f18e42bc9559dbef2dd9fc","8f137a92fccbf5dfad6c6ac4d9286ee238184647d7f18e42bc9559dbef2dd9fc",181865,181865,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_rise/duration_below_1_sleep_environment.rds","1d692396759735ffb369a9455f82a79d1dffa5c593beebeaa9159a051ab422a8","1d692396759735ffb369a9455f82a79d1dffa5c593beebeaa9159a051ab422a8",8000,8000,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_rise/duration_below_10_pre_sleep.csv","f1f9fc94f8b7507d6b80884c8f89b63395dacf7a0e8a1f6e208ed646019ed777","f1f9fc94f8b7507d6b80884c8f89b63395dacf7a0e8a1f6e208ed646019ed777",148226,148226,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_rise/duration_below_10_pre_sleep.rds","32d14ca49d3b8da4b9ea45808440c1072c1374aece93d26a05c98b9f6303a080","32d14ca49d3b8da4b9ea45808440c1072c1374aece93d26a05c98b9f6303a080",7436,7436,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_rise/l10_mean_medi.csv","f75d3ba189e9ab3289c1562b8fef5e1b86f70d2cd2fac48a6f727e0dc9b83c0a","f75d3ba189e9ab3289c1562b8fef5e1b86f70d2cd2fac48a6f727e0dc9b83c0a",165454,165454,TRUE,"PASS"
"H07_preservation","artifacts/07_models/H07/frames/loso__chest__omit_rise/l10_mean_medi.rds","c9eb8e87fa2c8b86a7696f6bc22dcfc6d1ae5882226e0f7e7e85a393814cc74f","c9eb8e87fa2c8b86a7696f6bc22dcfc6d1ae5882226e0f7e7e85a393814cc74f",17100,17100,TRUE,"PASS"
