placement,observation_index,fitted_mean,pearson_residual,deviance_residual,observed_mel_edi_lx,observed_zero,source_model
Near-eye,15059,157.50887525497902,-0.8875621996730015,-0.9614972504415826,113.8538061249697,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15060,793.873245552229,-0.20745407960795553,-0.20988698785111098,758.4235150782864,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15061,157.50887525497902,1.5125827319340643,1.3632473487382772,231.90580625515864,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15062,40.81394121645009,2.847897299105463,2.2775874939868697,90.33405770698053,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15063,157.50887525497902,-3.1174399460063484,-5.481356992951994,4.176459339002505,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15064,157.50887525497902,-3.199842116476019,-6.44465559576876,0.12347865816503431,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15065,157.50887525497902,-3.197665713414683,-6.366795275677434,0.2305258331488139,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15066,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15067,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15068,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15069,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15070,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15071,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15072,2.1079720741690977,-1.1529611463270415,-2.0145468857431346,0.060690901109221235,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15073,2.1079720741690977,0.5559401237517605,0.5014386802812397,3.0951395536035804,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15074,2.1079720741690977,2.8123472535485896,1.9679699629615703,7.1017791964981765,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15075,157.50887525497902,-1.1686022383507455,-1.3046070663252796,100.03074975630334,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15076,68.26468103910132,-2.2625999022355057,-3.323200227420164,9.803922055266492,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15077,157.50887525497902,-3.002540232132821,-4.889769250017858,9.827843494406045,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15078,793.873245552229,-1.0076881677546248,-1.070947483139298,621.67960146390794,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15079,793.873245552229,1.6273585767299759,1.502407307029,1071.9561014717528,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15080,40.81394121645009,-1.6289008939767435,-2.113945260511243,12.490110140591344,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15081,157.50887525497902,-3.021010874958252,-4.9695374806269035,8.919358218988773,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15082,2.1079720741690977,0.8900618818997161,0.7635409570883396,3.6884303051133838,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15083,2.1079720741690977,-0.629607037190956,-0.7509305856558587,0.9899962969511641,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15084,2.1079720741690977,-1.183028005801718,-2.3037168853894245,0.007302011525528368,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15085,68.26468103910132,-2.3868498691850797,-3.6968765402644075,6.5935677348178245,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15086,68.26468103910132,-2.5861162481321522,-4.6210840897282885,1.4449492178203895,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15087,40.81394121645009,-2.30279474756364,-4.145732518904176,0.772235994512535,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15088,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15089,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15090,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15091,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15092,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15093,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15094,2.1079720741690977,-1.0561191089669375,-1.6081829936258045,0.23265062453936688,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15095,2.1079720741690977,6.5530470807606145,3.6441364848095072,13.744036270568927,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15096,2.1079720741690977,11.953138985306044,5.4419133247429325,23.332829894871143,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15097,157.50887525497902,-1.4615699785716614,-1.689417371871194,85.62102505541066,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15098,157.50887525497902,-2.4958068986203488,-3.430161032251202,34.75170653534799,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15099,40.81394121645009,-1.8561655256268188,-2.573508233841187,8.538362640067295,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15100,157.50887525497902,2.2851018771277696,1.9722211035196382,269.90244097001215,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15101,157.50887525497902,0.27534814266682844,0.2695229769690673,171.05197365120256,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15102,157.50887525497902,-0.142511343698713,-0.14417681468373275,150.49940305881077,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15103,68.26468103910132,-0.29995151245830776,-0.3092333427081729,60.514573271777344,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15104,68.26468103910132,-1.6368647447400906,-2.0378096216995356,25.971584837320222,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15105,68.26468103910132,-1.7720054818237916,-2.268403721064302,22.47983622911856,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15106,40.81394121645009,-0.002560971193886101,-0.00256168873162089,40.76941025956131,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15107,40.81394121645009,-1.2535541629704188,-1.4975963301162085,19.016754851273614,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15108,40.81394121645009,-1.2786791606530121,-1.5350413689691098,18.579873643353253,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15109,40.81394121645009,-2.051985148744334,-3.070451579030254,5.133390645130187,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15110,40.81394121645009,-2.016539837265264,-2.969972070703891,5.749724651991323,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15111,40.81394121645009,-2.277025266717864,-3.966869054649121,1.2203236744243635,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15112,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15113,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15114,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15115,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15116,2.1079720741690977,-1.0362634050673756,-1.548379031295637,0.26790784799474787,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15117,2.1079720741690977,4.957620500967271,2.995419941725402,10.911081482616575,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15118,2.1079720741690977,9.29238746856504,4.6156702137164585,18.60820712352476,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15119,157.50887525497902,-2.778124026274693,-4.127283838107087,20.865836081562634,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15120,157.50887525497902,0.037803846168620654,0.03768998820552599,159.3682711581387,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15121,157.50887525497902,-3.03760860644091,-5.0449326913465455,8.102992768157566,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15122,793.873245552229,-2.6443315334528097,-3.2108211006446856,342.01016181919323,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15123,157.50887525497902,1.237108535890248,1.1338460473251804,218.3565078778087,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15124,157.50887525497902,-0.7543359039907866,-0.8063551428000139,120.40658986236286,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15125,793.873245552229,3.186189415141672,2.7629593431843222,1338.3289449491847,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15126,157.50887525497902,-3.1201135214195816,-5.499149033133296,4.044958561330815,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15127,157.50887525497902,-3.1325154577699497,-5.585966443636688,3.434964817883025,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15128,793.873245552229,-4.374051023717374,-7.171461146723791,46.435884170459964,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15129,68.26468103910132,9.966782352097491,6.196271532995861,325.78509388567727,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15130,68.26468103910132,-1.6711466248573366,-2.09470625060303,25.085814123255005,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15131,68.26468103910132,0.47208817557487537,0.45220202599064724,80.46243329045294,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15132,68.26468103910132,-1.476496615635723,-1.7840892980519705,30.11515548584538,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15133,68.26468103910132,-2.547671971494202,-4.374359294615053,2.4382673862771806,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15134,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15135,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15136,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15137,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15138,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15139,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15140,2.1079720741690977,-0.9665632822943272,-1.3657875468697962,0.3916724254636472,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15141,2.1079720741690977,1.7661843052604864,1.362384363970696,5.244136625622227,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15142,157.50887525497902,-2.6068727676688743,-3.6831497926165766,29.288891430013077,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15143,157.50887525497902,-0.484002235687438,-0.5043681007612523,133.70304951589432,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15144,157.50887525497902,-1.2740061101957323,-1.4395445588226932,94.84642203971197,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15145,157.50887525497902,-0.4865327427122952,-0.507121443401441,133.57858560886356,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15146,157.50887525497902,-0.34807233444614655,-0.35835670822908033,140.38881107458863,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15147,157.50887525497902,0.3149145633825166,0.30733949790387566,172.99806242358017,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15148,157.50887525497902,0.9246011426313167,0.8645891583759959,202.98571824595655,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15149,157.50887525497902,1.905537779253857,1.678912376177154,251.23344296845235,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15150,157.50887525497902,1.9416837448206041,1.7073144622982057,253.01129541211054,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15151,793.873245552229,-4.345367255767001,-7.049778835716383,51.33736330617755,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15152,157.50887525497902,-2.705409043361379,-3.929048773646375,24.442348924310668,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15153,157.50887525497902,-3.0349250706273327,-5.032481554377075,8.234983451737559,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15154,68.26468103910132,-2.22385476890546,-3.2202488778139835,10.805013719403142,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15155,68.26468103910132,-1.5698683581608122,-1.929442055696706,27.702628670889407,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15156,68.26468103910132,-2.2666470550926383,-3.3342636316756393,9.699352251512058,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15157,68.26468103910132,-2.592207432328501,-4.667720964069808,1.2875660008949998,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15158,2.1079720741690977,-1.1804912355566428,-2.260777106289172,0.011806484186784927,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15159,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15160,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15161,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15162,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15163,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15164,2.1079720741690977,-0.29968417295911803,-0.32206658868107485,1.5758311888341898,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15165,2.1079720741690977,9.068719094655636,4.541594891324267,18.211045387092966,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15166,157.50887525497902,-2.7229014691155426,-3.9752775943921446,23.581977610806195,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15167,157.50887525497902,-0.6456072313636909,-0.6829311932381178,125.75444911290188,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15168,157.50887525497902,-0.9389361389680716,-1.02254595232001,111.32696026308705,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15169,157.50887525497902,-0.43663631363494904,-0.4530721396247831,136.03275959409487,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15170,157.50887525497902,-0.8442980395304021,-0.9106241366267965,115.981769553981,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15171,157.50887525497902,-0.32357106711804406,-0.3324211752693453,141.59391480633298,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15172,157.50887525497902,0.14553538368396743,0.14387586536306146,164.66708595607327,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15173,157.50887525497902,0.9817987518695894,0.9146323380490778,205.79900342899836,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15174,157.50887525497902,-2.86954043253485,-4.403620223353704,16.369486939638296,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15175,68.26468103910132,-2.118535885122676,-2.9631955820389155,13.526229200402911,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15176,68.26468103910132,-2.1719540614243558,-3.089828995632267,12.146017379902514,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15177,68.26468103910132,-2.2127848342389593,-3.1917549548367656,11.091037236802606,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15178,68.26468103910132,-2.272703519268907,-3.3509363259781995,9.542866125903533,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15179,68.26468103910132,-2.256331098838818,-3.3061841762303157,9.965894573752296,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15180,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15181,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15182,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15183,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15184,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15185,2.1079720741690977,-0.7831774717855668,-0.9963520188383453,0.7173055298028073,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15186,2.1079720741690977,8.935639223820644,4.497131953340228,17.97473914646928,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15187,2.1079720741690977,32.34914785465313,10.041071369876345,59.549457919847285,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15188,157.50887525497902,-0.6426051081071652,-0.6795619892254514,125.90210963556578,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15189,157.50887525497902,-0.9352836301074902,-1.018182210804383,111.50661023788926,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15190,157.50887525497902,-0.6612777283392104,-0.7005508876668112,124.98369002805133,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15191,157.50887525497902,-0.2678061702232533,-0.2738113938478002,144.33673151243744,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15192,157.50887525497902,0.4176821368790631,0.40455446711058884,178.05272284846973,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15193,157.50887525497902,0.6728426599693266,0.6399756623516624,190.60288584421096,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15194,157.50887525497902,0.8545432963907572,0.8028075394234623,199.53989763545965,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15195,157.50887525497902,-2.741918180979397,-4.026541556172255,22.646633731416237,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15196,68.26468103910132,-2.1781598304977257,-3.1050152864185154,11.985673533980323,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15197,68.26468103910132,-2.1731908174611285,-3.0928471430519675,12.114062239925646,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15198,68.26468103910132,-1.5494224263817409,-1.8970714213397895,28.23090796974169,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15199,68.26468103910132,-1.8010113221055193,-2.3202647713432296,21.73038713908798,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15200,68.26468103910132,-2.4964758430189486,-4.118089775209957,3.761066227000248,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15201,2.1079720741690977,-1.1657416820195825,-2.1052645928467086,0.037996857872540424,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15202,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15203,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15204,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15205,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15206,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15207,2.1079720741690977,-0.6614040450745088,-0.7985555585436858,0.9335352307591133,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15208,2.1079720741690977,5.910494743669299,3.391896661568336,12.603073882874094,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15209,2.1079720741690977,15.77307370417723,6.491532602142719,30.11578217142986,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15210,793.873245552229,-2.9371695910187388,-3.681020900367894,291.97002651386185,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15211,793.873245552229,-3.8046703017810586,-5.39794139738599,143.73159977097035,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15212,157.50887525497902,-1.913571653650601,-2.3558053744177876,63.38915851161135,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15213,157.50887525497902,0.2914859657409054,0.2849735907424468,171.84571833993112,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15214,157.50887525497902,1.1831581203278503,1.0880726919412567,215.70293709500956,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15215,157.50887525497902,0.5495346408602988,0.5272326861626522,184.53793614212546,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15216,157.50887525497902,0.3996555100471813,0.387605199124582,177.16607666095,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15217,157.50887525497902,-3.198354641543922,-6.388820274520799,0.19664065291172753,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15218,793.873245552229,-4.641434100318662,-9.320187507289436,0.7454932332372767,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15219,157.50887525497902,-2.6152784553304236,-3.7032583338810507,28.875454629656556,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15220,157.50887525497902,-2.9175494768316383,-4.564808412872602,14.008144660286908,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15221,68.26468103910132,-2.3458490586410203,-3.5647773359128045,7.652941290429621,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15222,68.26468103910132,-2.1432306289761027,-3.0208595267092044,12.888169653438244,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15223,68.26468103910132,-2.3016786695365283,-3.4327442376315314,8.794210000424963,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15224,68.26468103910132,-2.3905879108175094,-3.7094543612999393,6.496984706272171,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15225,2.1079720741690977,3.2288460800193817,2.1861403653526374,7.841344626566292,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15226,2.1079720741690977,-1.173024398757064,-2.1706303676829797,0.025065139476936366,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15227,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15228,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15229,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15230,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15231,2.1079720741690977,-0.9095499135023997,-1.2379343279167379,0.4929094852832884,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15232,2.1079720741690977,1.5028064662986158,1.1932479005344727,4.7764638919611,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15233,2.1079720741690977,9.946663381572924,4.827870276868958,19.769986740257526,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15234,2.1079720741690977,11.952678422289901,5.441778052368808,23.332012085879956,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15235,157.50887525497902,-2.4957244595652317,-3.4299812381224397,34.7557613302136,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15236,157.50887525497902,-2.7605880791514914,-4.077953850154592,21.728348009409054,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15237,157.50887525497902,0.21644127344897682,0.212810063736447,168.15461789530718,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15238,157.50887525497902,2.5877772849626783,2.1987492941687776,284.7896408280669,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15239,157.50887525497902,11.381397514854743,7.191944770893609,717.3070454453648,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15240,157.50887525497902,-2.482244358471164,-3.4007269814426406,35.41878499814115,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15241,157.50887525497902,-2.4305944625788602,-3.2911864125244827,37.959203885478885,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15242,157.50887525497902,-2.663307497147367,-3.8211395876436183,26.51312876501378,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15243,157.50887525497902,-2.8716553504494846,-4.410454881027024,16.26546393392483,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15244,157.50887525497902,-3.0869068386704472,-5.296062406781984,5.678241312135025,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15245,68.26468103910132,-2.1228972714087875,-2.973275367764485,13.413540274598645,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15246,68.26468103910132,-2.2635771116371965,-3.3258659077971195,9.778673047144228,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15247,68.26468103910132,-2.5335147414405093,-4.297403983600921,2.8040600362414474,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15248,68.26468103910132,-2.3597715695754666,-3.608497648952484,7.293213282227956,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15249,2.1079720741690977,0.6202048081556112,0.5537276136851425,3.209252573709913,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15250,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15251,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15252,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15253,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15254,2.1079720741690977,-1.1871402575479613,-2.4751406416628754,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,15255,2.1079720741690977,-2.6391063008640434e-4,-2.639256885042606e-4,2.107503455372994,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15256,2.1079720741690977,12.710350389617624,5.661158618715082,24.677389212426498,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15257,2.1079720741690977,29.2608905631952,9.46240137296957,54.06572498530024,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15258,2.1079720741690977,49.07165778733238,12.789162744965182,89.24315563077599,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15259,2.1079720741690977,37.72132987361827,10.986947779949553,69.08869273336666,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15260,157.50887525497902,-2.238067858615897,-2.913164161328359,47.428694821962644,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15261,157.50887525497902,-2.6100363573577856,-3.6907004940462076,29.133289122231965,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15262,157.50887525497902,-2.7745508362007922,-4.11714728893656,21.041584733035464,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15263,157.50887525497902,-2.8844408980804794,-4.452267655730871,15.636602130321943,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15264,157.50887525497902,-2.777426156751428,-4.125300615124984,20.900161047512185,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15265,157.50887525497902,-2.5711014476478784,-3.599181313313747,31.048316796442165,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15266,157.50887525497902,-2.426832958780745,-3.283359560805541,38.14421481586777,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15267,157.50887525497902,-2.8115671235326958,-4.224397476885854,19.220925197280266,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15268,157.50887525497902,-2.8696246303356503,-4.403891886863186,16.365345640227524,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15269,68.26468103910132,-2.631951412384032,-5.109359519276857,0.2606662663068888,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15270,68.26468103910132,-2.636535450330137,-5.207280727158522,0.14222449616660512,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15271,68.26468103910132,-2.471531377974837,-4.010594906023705,4.405578037278184,FALSE,geo_medi_1h ~ site + light_source
Near-eye,15272,68.26468103910132,-2.619197978774291,-4.9245063613849975,0.5901878082015722,FALSE,geo_medi_1h ~ site + light_source
