category,path,baseline_sha256,expected_sha256,actual_sha256,bytes,authorized_transition,retired,exact
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H01/H01_analysis_preparation.html,5479794d71b6030381f0cb25b298ece94e95a9e0a696dc41077fa77fbe0eced1,5479794d71b6030381f0cb25b298ece94e95a9e0a696dc41077fa77fbe0eced1,5479794d71b6030381f0cb25b298ece94e95a9e0a696dc41077fa77fbe0eced1,740701,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H01/H01_analysis_preparation_files/figure-html/fig-h01-prep-model-frame-retention-1.png,8b24308f75aa127196d50066339bdf802debec1af0265bf7a3eb03e3c191c703,8b24308f75aa127196d50066339bdf802debec1af0265bf7a3eb03e3c191c703,8b24308f75aa127196d50066339bdf802debec1af0265bf7a3eb03e3c191c703,201849,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H01/H01_analysis_preparation_files/figure-html/fig-h01-prep-sample-support-1.png,3081803661f3e21c18c4b302cfa56e5f7ab4a7d6e5f3babd5458e7617ccda597,3081803661f3e21c18c4b302cfa56e5f7ab4a7d6e5f3babd5458e7617ccda597,3081803661f3e21c18c4b302cfa56e5f7ab4a7d6e5f3babd5458e7617ccda597,197195,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H01/H01_analysis_preparation_files/source-data/H01_preparation_fitted_sample_support.csv,760e634fd6139b8c6561d185c95fb5c06ef5b41637c7b20f8c61b0e627ff37c7,760e634fd6139b8c6561d185c95fb5c06ef5b41637c7b20f8c61b0e627ff37c7,760e634fd6139b8c6561d185c95fb5c06ef5b41637c7b20f8c61b0e627ff37c7,4818,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H01/H01_analysis_preparation_files/source-data/H01_preparation_model_frame_retention.csv,28cc582f2778c849025f2ea77fee2036ce693378630d6f7e172adc0db6bb6d5b,28cc582f2778c849025f2ea77fee2036ce693378630d6f7e172adc0db6bb6d5b,28cc582f2778c849025f2ea77fee2036ce693378630d6f7e172adc0db6bb6d5b,2860,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H02/H02_analysis_preparation.html,79459f44495fc28bba2d678a788192402f5ca6244aae2c1bc397901a4a53173f,79459f44495fc28bba2d678a788192402f5ca6244aae2c1bc397901a4a53173f,79459f44495fc28bba2d678a788192402f5ca6244aae2c1bc397901a4a53173f,611656,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H02/H02_analysis_preparation.qmd,92424e41a7f54d05b816ff79144850a27aabc8181aa705384b22f4c7cdc3b9a1,92424e41a7f54d05b816ff79144850a27aabc8181aa705384b22f4c7cdc3b9a1,92424e41a7f54d05b816ff79144850a27aabc8181aa705384b22f4c7cdc3b9a1,55146,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H02/H02_analysis_preparation_files/figure-html/fig-h02-prep-ar-change-1.png,ea097fc744b0aa6917553b27e6e5b55f9b2dffce9571a5ee937320fa03b888d4,ea097fc744b0aa6917553b27e6e5b55f9b2dffce9571a5ee937320fa03b888d4,ea097fc744b0aa6917553b27e6e5b55f9b2dffce9571a5ee937320fa03b888d4,134674,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H02/H02_analysis_preparation_files/figure-html/fig-h02-prep-clock-support-1.png,01f571490000e3d41bdcf50ea37a85f4bf29abbfc85b08e8a584a6aece60ef20,01f571490000e3d41bdcf50ea37a85f4bf29abbfc85b08e8a584a6aece60ef20,01f571490000e3d41bdcf50ea37a85f4bf29abbfc85b08e8a584a6aece60ef20,151811,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H02/H02_analysis_preparation_files/figure-html/fig-h02-prep-day-support-1.png,4f20ac2ace32a2fd75918667e247aac439db200d5174dfa5223876b151a52aec,4f20ac2ace32a2fd75918667e247aac439db200d5174dfa5223876b151a52aec,4f20ac2ace32a2fd75918667e247aac439db200d5174dfa5223876b151a52aec,85740,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H02/H02_analysis_preparation_files/figure-html/fig-h02-prep-response-distribution-1.png,e395d031368892a786bfa10882f5ca09f5b072e796c24ab0a5ea9a8bd27849ea,e395d031368892a786bfa10882f5ca09f5b072e796c24ab0a5ea9a8bd27849ea,e395d031368892a786bfa10882f5ca09f5b072e796c24ab0a5ea9a8bd27849ea,123336,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation 2.html,813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf,813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf,813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf,900339,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation.html,01958106e0363f7f449e234eabde65d0246f4ca864d895a57909d4cd46dde59a,01958106e0363f7f449e234eabde65d0246f4ca864d895a57909d4cd46dde59a,01958106e0363f7f449e234eabde65d0246f4ca864d895a57909d4cd46dde59a,959201,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation.qmd,dfc17bbb68db4815f3678e43b76f773007799692ea98a3880c3d47b532d77f76,dfc17bbb68db4815f3678e43b76f773007799692ea98a3880c3d47b532d77f76,dfc17bbb68db4815f3678e43b76f773007799692ea98a3880c3d47b532d77f76,62305,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation_files/figure-html/fig-h03-prep-category-support-1.png,c040a208e946f1de372ef4cefe4fcaca4e69a3bb3d189cd4a81a7a322daae981,c040a208e946f1de372ef4cefe4fcaca4e69a3bb3d189cd4a81a7a322daae981,c040a208e946f1de372ef4cefe4fcaca4e69a3bb3d189cd4a81a7a322daae981,110788,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation_files/figure-html/fig-h03-prep-clock-category-support-1.png,d1bb6c95339653f1a427a6b62450e4fd19978d396f67bb66a2c886813f944537,d1bb6c95339653f1a427a6b62450e4fd19978d396f67bb66a2c886813f944537,d1bb6c95339653f1a427a6b62450e4fd19978d396f67bb66a2c886813f944537,275594,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation_files/figure-html/fig-h03-prep-positive-distribution-1.png,7b136a523e6b3d50c5bcccd1e6aa62c5ff3b8dd9bb999257e265397df1a2c9f0,7b136a523e6b3d50c5bcccd1e6aa62c5ff3b8dd9bb999257e265397df1a2c9f0,7b136a523e6b3d50c5bcccd1e6aa62c5ff3b8dd9bb999257e265397df1a2c9f0,90692,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation_files/figure-html/fig-h03-prep-site-category-support-1.png,9dc554e866bf6ebca54ae29cbaba4b0deec2a0e2108566ff8c601ebb9a787f4d,9dc554e866bf6ebca54ae29cbaba4b0deec2a0e2108566ff8c601ebb9a787f4d,9dc554e866bf6ebca54ae29cbaba4b0deec2a0e2108566ff8c601ebb9a787f4d,229322,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation_files/libs/bootstrap/bootstrap-138a6193a3bd40baf1e627da441a4734.min.css,a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec,a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec,a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec,430952,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation_files/libs/bootstrap/bootstrap-icons.css,01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a,01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a,01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a,99464,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation_files/libs/bootstrap/bootstrap-icons.woff,f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15,f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15,f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15,180288,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation_files/libs/bootstrap/bootstrap.min.js,d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5,d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5,d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5,80668,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation_files/libs/clipboard/clipboard.min.js,e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9,e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9,e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9,9160,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-diagram/mermaid-init.js,a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a,a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a,a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a,14113,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-diagram/mermaid.css,7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562,7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562,7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562,281,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-diagram/mermaid.min.js,07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b,07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b,07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b,2748992,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-html/anchor.min.js,69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b,69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b,69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b,5888,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-html/popper.min.js,4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0,4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0,4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0,20084,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css,96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c,96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c,96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c,3678,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-html/quarto.js,4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6,4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6,4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6,26830,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-html/tabsets/tabsets.js,a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15,a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15,a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15,2882,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-html/tippy.css,5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678,5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678,5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678,1409,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03/H03_analysis_preparation_files/libs/quarto-html/tippy.umd.min.js,41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae,41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae,41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae,24033,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03-H11_gated_workflow.html,63710ee8e266136ddce389d974e8ae7138421d25277c2ce650425c1598adafda,63710ee8e266136ddce389d974e8ae7138421d25277c2ce650425c1598adafda,63710ee8e266136ddce389d974e8ae7138421d25277c2ce650425c1598adafda,59004,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03-H11_gated_workflow.qmd,2703d0cab2225e5e7859ddc8581078ae7368983ec278a2bba51750375a0b42eb,2703d0cab2225e5e7859ddc8581078ae7368983ec278a2bba51750375a0b42eb,2703d0cab2225e5e7859ddc8581078ae7368983ec278a2bba51750375a0b42eb,10342,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03-H11_gated_workflow_files/libs/bootstrap/bootstrap-81c0645bc19072abdb8a90de0bee1110.min.css,a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352,a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352,a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352,420753,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03-H11_gated_workflow_files/libs/bootstrap/bootstrap-icons.css,01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a,01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a,01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a,99464,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03-H11_gated_workflow_files/libs/bootstrap/bootstrap-icons.woff,f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15,f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15,f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15,180288,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03-H11_gated_workflow_files/libs/bootstrap/bootstrap.min.js,d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5,d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5,d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5,80668,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03-H11_gated_workflow_files/libs/clipboard/clipboard.min.js,e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9,e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9,e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9,9160,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03-H11_gated_workflow_files/libs/quarto-html/anchor.min.js,69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b,69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b,69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b,5888,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03-H11_gated_workflow_files/libs/quarto-html/popper.min.js,4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0,4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0,4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0,20084,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03-H11_gated_workflow_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css,96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c,96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c,96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c,3678,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03-H11_gated_workflow_files/libs/quarto-html/quarto.js,4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6,4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6,4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6,26830,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03-H11_gated_workflow_files/libs/quarto-html/tabsets/tabsets.js,a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15,a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15,a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15,2882,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03-H11_gated_workflow_files/libs/quarto-html/tippy.css,5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678,5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678,5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678,1409,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H03-H11_gated_workflow_files/libs/quarto-html/tippy.umd.min.js,41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae,41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae,41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae,24033,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H04/H04_analysis_preparation.html,a7ae510b6f7b5c990699bacc3d2a60d2bdf55464996ca31c5653dd6f3bf6bcb9,a7ae510b6f7b5c990699bacc3d2a60d2bdf55464996ca31c5653dd6f3bf6bcb9,a7ae510b6f7b5c990699bacc3d2a60d2bdf55464996ca31c5653dd6f3bf6bcb9,1224662,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H04/H04_analysis_preparation.qmd,efdb5be8dc194695f40c50249fab14905ec337bc63079ae589557de860188474,efdb5be8dc194695f40c50249fab14905ec337bc63079ae589557de860188474,efdb5be8dc194695f40c50249fab14905ec337bc63079ae589557de860188474,91202,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H04/H04_analysis_preparation_files/figure-html/fig-h04-prep-category-support-1.png,a3f54f67d90596009c360508d646400b66b13b37ace93256f8f7a17e963aed15,a3f54f67d90596009c360508d646400b66b13b37ace93256f8f7a17e963aed15,a3f54f67d90596009c360508d646400b66b13b37ace93256f8f7a17e963aed15,104111,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H04/H04_analysis_preparation_files/figure-html/fig-h04-prep-clock-category-support-1.png,d1d992030eb74902c84f10c3e1a8fbccc2a75cbe9eb39187c13e5e09e064589f,d1d992030eb74902c84f10c3e1a8fbccc2a75cbe9eb39187c13e5e09e064589f,d1d992030eb74902c84f10c3e1a8fbccc2a75cbe9eb39187c13e5e09e064589f,233676,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H04/H04_analysis_preparation_files/figure-html/fig-h04-prep-positive-distribution-1.png,f771ee1518b6653e18ff1075ae736220ba607e4f16de4efd2e935a611636f85a,f771ee1518b6653e18ff1075ae736220ba607e4f16de4efd2e935a611636f85a,f771ee1518b6653e18ff1075ae736220ba607e4f16de4efd2e935a611636f85a,106720,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H04/H04_analysis_preparation_files/figure-html/fig-h04-prep-site-category-support-1.png,d6ba4122cc3dbfd1f1d29bf8691c7118f69a5519f780c8c26996a23b11fecfac,d6ba4122cc3dbfd1f1d29bf8691c7118f69a5519f780c8c26996a23b11fecfac,d6ba4122cc3dbfd1f1d29bf8691c7118f69a5519f780c8c26996a23b11fecfac,240772,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H05/H05_analysis_preparation.html,c88614a3c17b604817a5f08e8c8310adb702d40edd7da67bc1238c737d3cdbb8,c88614a3c17b604817a5f08e8c8310adb702d40edd7da67bc1238c737d3cdbb8,c88614a3c17b604817a5f08e8c8310adb702d40edd7da67bc1238c737d3cdbb8,925586,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H05/H05_analysis_preparation.qmd,843f60f890daac0e41c6655bc365ab0325e3f582e011610469a799946b2f2811,843f60f890daac0e41c6655bc365ab0325e3f582e011610469a799946b2f2811,843f60f890daac0e41c6655bc365ab0325e3f582e011610469a799946b2f2811,77823,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H05/H05_analysis_preparation_files/figure-html/fig-h05-prep-leba-distribution-1.png,5b2328a49847f08e6b2e0d2561bab5e3a05dd8ebc7f11cfba34e1e1e1630d97d,5b2328a49847f08e6b2e0d2561bab5e3a05dd8ebc7f11cfba34e1e1e1630d97d,5b2328a49847f08e6b2e0d2561bab5e3a05dd8ebc7f11cfba34e1e1e1630d97d,114208,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H05/H05_analysis_preparation_files/figure-html/fig-h05-prep-sample-support-1.png,d5411b8382ec7aee94095ef6019a58442813174480ec5d315304770e1e5b94f4,d5411b8382ec7aee94095ef6019a58442813174480ec5d315304770e1e5b94f4,d5411b8382ec7aee94095ef6019a58442813174480ec5d315304770e1e5b94f4,191904,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H05/H05_analysis_preparation_files/figure-html/fig-h05-prep-site-range-1.png,bb416e74ea5d31d0182a9c230874627c78710e753a28bc9932a449d00d983ef1,bb416e74ea5d31d0182a9c230874627c78710e753a28bc9932a449d00d983ef1,bb416e74ea5d31d0182a9c230874627c78710e753a28bc9932a449d00d983ef1,130727,False,False,True
accepted016:final_site_integration_2026_09_14_members,audit/report_harmonization/final_site_integration_2026_09_14/candidate_build/audit/hypotheses/H06/H06_analysis_preparation.html,aeac00b6806ae10368e133e904784e7c2fcc79747bb8c8e2dc95fe2d721a944e,aeac00b6806ae10368e133e904784e7c2fcc79747bb8c8e2dc95fe2d721a944e,aeac00b6806ae10368e133e904784e7c2fcc79747bb8c8e2dc95fe2d721a944e,849699,False,False,True
